"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"ku" "kd" 231 7 24 1 2 NA
"ku" "ku" 1245 8 14 11 1 6
"p" "kd" 497 9 33 7 2 NA
"p" "ku" 1695 8 7 18 1 1
"p" "p" 5500 4 19 128 3 9
"td" "kd" 95 NA 4 NA 4 NA
"td" "ku" 46 NA NA NA 2 NA
"td" "p" 651 NA NA 1 30 1
"td" "td" 209 NA NA NA 27 2
"tu" "kd" 123 1 7 NA 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 484 NA 2 5 NA NA
"tu" "td" 93 NA NA NA NA 7
"tu" "tu" 3338 NA NA 7 1 1
"kd" "kd" 32 4 8 NA NA NA
"ku" "kd" 221 1 18 9 NA NA
"ku" "ku" 1285 13 11 19 NA NA
"p" "kd" 477 2 26 10 NA NA
"p" "ku" 1656 6 6 19 NA 1
"p" "p" 5493 4 16 109 NA NA
"td" "kd" 67 NA 10 NA NA NA
"td" "ku" 43 NA 2 1 NA NA
"td" "p" 648 NA NA 6 29 NA
"td" "td" 172 NA NA NA 9 39
"tu" "kd" 120 1 3 3 NA NA
"tu" "p" 493 NA 1 9 1 2
"tu" "td" 100 NA NA NA NA 5
"tu" "tu" 3266 NA NA 16 3 2
"kd" "kd" 36 6 16 25 NA NA
"ku" "kd" 188 4 19 9 NA NA
"ku" "ku" 1150 10 21 11 1 NA
"p" "kd" 493 3 16 34 NA NA
"p" "ku" 1518 12 4 18 1 1
"p" "p" 5313 3 4 121 1 2
"td" "kd" 54 NA NA 4 NA NA
"td" "ku" 36 NA NA 1 1 NA
"td" "p" 680 NA 2 16 39 1
"td" "td" 204 NA NA NA 53 1
"tu" "kd" 109 NA 5 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 421 NA NA 2 1 NA
"tu" "td" 123 NA NA NA 1 15
"tu" "tu" 2877 NA NA 11 2 8
"kd" "kd" 44 NA 28 NA NA NA
"ku" "kd" 206 4 23 4 1 NA
"ku" "ku" 1178 3 14 10 4 3
"p" "kd" 452 7 20 30 1 NA
"p" "ku" 1513 1 5 20 6 4
"p" "p" 5465 4 14 135 4 5
"td" "kd" 38 NA 17 NA 14 NA
"td" "ku" 54 NA 1 NA 1 NA
"td" "p" 615 NA 9 17 21 NA
"td" "td" 176 NA NA NA 44 NA
"tu" "kd" 122 NA 3 3 NA NA
"tu" "p" 521 NA 1 7 1 NA
"tu" "td" 114 NA NA NA NA 9
"tu" "tu" 3068 1 1 8 5 5
"kd" "kd" 57 3 6 NA NA NA
"ku" "kd" 220 1 20 5 NA NA
"ku" "ku" 1292 3 14 10 NA 1
"p" "kd" 481 2 21 33 NA NA
"p" "ku" 1572 2 3 12 1 2
"p" "p" 5242 6 10 102 4 5
"td" "kd" 42 NA 6 NA NA NA
"td" "ku" 44 NA NA NA 2 NA
"td" "p" 649 NA NA NA 14 2
"td" "td" 147 NA NA NA 37 5
"tu" "kd" 105 NA 3 1 NA NA
"tu" "p" 440 NA NA 3 NA NA
"tu" "td" 115 NA NA NA NA 5
"tu" "tu" 3393 1 NA 7 NA 8
"kd" "kd" 42 3 8 NA NA NA
"ku" "kd" 241 3 30 1 NA NA
"ku" "ku" 1260 6 15 6 1 1
"p" "kd" 555 4 24 7 NA NA
"p" "ku" 1648 13 12 15 NA 1
"p" "p" 5436 3 16 115 NA 3
"td" "kd" 58 NA 2 1 1 NA
"td" "ku" 41 NA 1 1 1 NA
"td" "p" 644 NA 3 5 34 1
"td" "td" 267 NA NA NA NA 38
"tu" "kd" 122 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 229 NA NA 6 NA NA
"tu" "td" 146 NA NA NA 2 12
"tu" "tu" 3061 1 1 14 1 2
"kd" "kd" 37 11 67 8 NA NA
"ku" "kd" 205 27 31 10 NA 2
"ku" "ku" 1089 14 22 12 3 2
"p" "kd" 493 17 60 47 NA NA
"p" "ku" 1516 5 14 22 1 1
"p" "p" 5341 10 34 194 2 2
"td" "kd" 44 NA 1 NA NA NA
"td" "ku" 47 NA NA NA 1 NA
"td" "p" 619 NA NA 1 19 NA
"td" "td" 165 NA NA NA NA NA
"tu" "kd" 95 1 5 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 489 NA 3 8 1 NA
"tu" "td" 104 NA NA NA NA 12
"tu" "tu" 3146 NA 1 14 1 1
"kd" "kd" 53 29 37 NA NA NA
"ku" "kd" 221 10 29 7 NA NA
"ku" "ku" 1179 7 12 8 NA NA
"p" "kd" 474 16 48 14 NA NA
"p" "ku" 1619 8 5 18 NA 2
"p" "p" 5283 5 13 131 3 3
"td" "kd" 67 NA 2 NA NA NA
"td" "ku" 45 NA NA NA 1 1
"td" "p" 636 NA NA 3 29 1
"td" "td" 129 NA NA 7 22 14
"tu" "kd" 95 NA 1 3 NA NA
"tu" "p" 502 1 1 8 NA NA
"tu" "td" 159 NA NA NA NA 12
"tu" "tu" 3289 NA 1 4 1 2
"kd" "kd" 36 4 12 4 NA NA
"ku" "kd" 217 8 18 8 NA NA
"ku" "ku" 1263 9 10 12 2 1
"p" "kd" 510 4 15 17 NA NA
"p" "ku" 1642 10 1 16 1 NA
"p" "p" 5172 3 15 111 1 1
"td" "kd" 60 NA 1 NA NA NA
"td" "ku" 23 NA NA NA 3 NA
"td" "p" 616 NA 4 6 30 3
"td" "td" 157 NA NA NA 63 21
"tu" "kd" 98 NA 3 1 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 480 2 2 4 NA NA
"tu" "td" 103 NA NA 1 NA 9
"tu" "tu" 3238 NA 3 14 2 5
"kd" "kd" 49 38 31 9 NA NA
"ku" "kd" 236 12 28 8 1 NA
"ku" "ku" 1265 21 20 15 1 2
"p" "kd" 475 17 30 14 NA NA
"p" "ku" 1542 12 7 24 NA 1
"p" "p" 5112 10 19 166 NA 1
"td" "kd" 61 NA 6 2 1 NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 588 NA NA 5 22 NA
"td" "td" 200 NA NA NA NA 1
"tu" "kd" 119 NA 3 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 500 NA 1 11 NA NA
"tu" "td" 147 NA NA NA NA 12
"tu" "tu" 2926 NA NA 8 1 8
"kd" "kd" 34 2 3 1 NA NA
"ku" "kd" 192 2 26 2 NA NA
"ku" "ku" 1218 20 6 18 4 3
"p" "kd" 441 1 17 14 NA NA
"p" "ku" 1619 3 6 13 1 1
"p" "p" 5363 1 6 109 1 4
"td" "kd" 75 NA 7 NA 1 NA
"td" "ku" 38 NA NA NA NA NA
"td" "p" 642 NA 2 13 24 NA
"td" "td" 158 NA NA NA 4 38
"tu" "kd" 84 NA 2 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 470 NA NA 3 NA NA
"tu" "td" 119 NA NA NA NA 7
"tu" "tu" 3226 NA NA 16 1 4
"kd" "kd" 28 7 5 NA NA NA
"ku" "kd" 208 2 24 3 NA NA
"ku" "ku" 1225 13 13 8 1 2
"p" "kd" 472 2 25 10 1 NA
"p" "ku" 1571 5 3 22 1 NA
"p" "p" 5216 1 8 122 4 5
"td" "kd" 32 NA 7 1 2 NA
"td" "ku" 29 NA NA NA 4 NA
"td" "p" 661 NA 3 4 28 NA
"td" "td" 95 NA NA NA 4 NA
"tu" "kd" 110 NA 2 2 NA NA
"tu" "p" 495 1 NA 7 NA 1
"tu" "td" 119 NA NA NA NA 7
"tu" "tu" 3057 NA 1 7 2 1
"kd" "kd" 27 NA 8 NA NA NA
"ku" "kd" 224 NA 11 NA NA NA
"ku" "ku" 1236 9 10 5 1 NA
"p" "kd" 460 2 31 33 NA NA
"p" "ku" 1304 6 2 7 1 1
"p" "p" 5153 5 34 125 2 2
"td" "kd" 59 NA 12 10 NA NA
"td" "ku" 22 NA NA NA 2 NA
"td" "p" 617 NA 7 10 25 NA
"td" "td" 125 NA NA NA 11 3
"tu" "kd" 95 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 493 NA 3 2 NA NA
"tu" "td" 153 NA NA NA NA 11
"tu" "tu" 3167 NA 1 4 5 7
"kd" "kd" 33 1 24 1 NA NA
"ku" "kd" 228 1 21 4 1 NA
"ku" "ku" 1188 14 9 13 NA 5
"p" "kd" 501 7 19 9 NA NA
"p" "ku" 1547 8 4 23 3 1
"p" "p" 5429 3 11 110 NA NA
"td" "kd" 54 NA 1 4 2 NA
"td" "ku" 38 NA NA NA 1 NA
"td" "p" 615 NA NA 2 24 NA
"td" "td" 188 NA NA NA 1 NA
"tu" "kd" 108 NA 5 NA NA NA
"tu" "p" 487 1 1 4 NA NA
"tu" "td" 105 NA NA 1 NA 9
"tu" "tu" 3146 NA NA 14 2 8
"kd" "kd" 31 15 1 3 NA NA
"ku" "kd" 207 3 12 10 1 NA
"ku" "ku" 1170 10 9 11 3 3
"p" "kd" 523 5 14 24 NA NA
"p" "ku" 1635 2 3 22 1 NA
"p" "p" 5453 3 14 99 8 1
"td" "kd" 49 NA 16 NA NA NA
"td" "ku" 25 NA 1 NA 1 1
"td" "p" 632 NA 9 8 72 NA
"td" "td" 175 NA NA NA NA 4
"tu" "kd" 95 1 1 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 504 1 1 8 NA NA
"tu" "td" 92 NA NA NA NA 15
"tu" "tu" 3080 NA 1 9 2 6
"kd" "kd" 43 1 9 5 NA NA
"ku" "kd" 236 NA 19 5 NA NA
"ku" "ku" 1141 10 10 11 2 2
"p" "kd" 445 1 18 13 1 NA
"p" "ku" 1366 1 2 13 1 NA
"p" "p" 5239 5 10 106 NA 3
"td" "kd" 93 NA 6 1 5 NA
"td" "ku" 65 NA NA NA 4 NA
"td" "p" 604 NA 3 2 29 NA
"td" "td" 156 NA NA NA 12 1
"tu" "kd" 58 NA 5 3 NA NA
"tu" "p" 457 NA 1 4 NA 1
"tu" "td" 118 NA NA NA NA 10
"tu" "tu" 3012 NA 1 16 2 5
"kd" "kd" 68 5 5 NA NA NA
"ku" "kd" 221 NA 33 5 NA NA
"ku" "ku" 1290 17 30 12 3 1
"p" "kd" 471 3 35 16 NA NA
"p" "ku" 1538 11 6 13 1 1
"p" "p" 5427 19 12 114 4 5
"td" "kd" 63 NA NA 1 1 NA
"td" "ku" 41 NA 1 NA NA NA
"td" "p" 617 NA NA 10 49 NA
"td" "td" 141 NA NA NA NA 3
"tu" "kd" 97 NA 4 3 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 528 NA NA 11 1 3
"tu" "td" 102 NA NA NA NA 9
"tu" "tu" 3205 NA 1 9 7 5
"kd" "kd" 47 NA 22 8 NA NA
"ku" "kd" 224 4 12 6 NA NA
"ku" "ku" 1243 4 13 18 1 3
"p" "kd" 434 7 15 22 NA NA
"p" "ku" 1534 8 5 23 3 1
"p" "p" 5359 1 10 100 1 4
"td" "kd" 32 NA 2 1 NA NA
"td" "ku" 37 NA NA NA 2 1
"td" "p" 664 NA NA 4 25 2
"td" "td" 216 NA NA 2 5 15
"tu" "kd" 88 NA 2 2 NA NA
"tu" "p" 491 NA 4 2 NA NA
"tu" "td" 106 NA NA NA 1 6
"tu" "tu" 3100 NA NA 13 2 7
"kd" "kd" 25 NA NA NA NA NA
"ku" "kd" 225 1 17 5 1 NA
"ku" "ku" 1104 7 6 9 1 1
"p" "kd" 540 NA 15 7 1 NA
"p" "ku" 1546 3 3 11 NA 3
"p" "p" 5605 3 5 128 4 3
"td" "kd" 42 NA NA 1 1 NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 643 NA NA 5 32 3
"td" "td" 124 NA NA NA 28 NA
"tu" "kd" 128 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 478 NA NA 1 1 1
"tu" "td" 108 NA NA NA NA 5
"tu" "tu" 3229 NA NA 7 2 NA
"kd" "kd" 47 7 1 NA NA NA
"ku" "kd" 226 2 22 14 NA NA
"ku" "ku" 1108 12 8 18 NA NA
"p" "kd" 507 3 19 38 NA NA
"p" "ku" 1531 11 5 19 NA 1
"p" "p" 5283 7 12 143 6 4
"td" "kd" 34 NA 9 9 NA NA
"td" "ku" 48 NA 1 1 3 NA
"td" "p" 635 NA 2 4 23 1
"td" "td" 204 NA NA NA 8 58
"tu" "kd" 95 NA 1 2 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 576 NA NA 1 NA NA
"tu" "td" 115 NA NA NA NA 8
"tu" "tu" 3092 NA NA 8 3 3
"kd" "kd" 49 34 14 NA NA NA
"ku" "kd" 224 12 29 13 NA NA
"ku" "ku" 1329 15 19 9 1 1
"p" "kd" 481 20 25 24 NA NA
"p" "ku" 1631 6 5 17 2 1
"p" "p" 5140 1 12 128 5 1
"td" "kd" 38 NA NA NA 8 NA
"td" "ku" 20 NA NA NA 5 1
"td" "p" 678 NA 1 1 22 1
"td" "td" 214 NA NA NA 21 85
"tu" "kd" 108 NA NA 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 535 NA 2 9 NA 3
"tu" "td" 142 NA NA NA NA 7
"tu" "tu" 3019 NA NA 6 6 6
"kd" "kd" 52 11 1 NA NA NA
"ku" "kd" 241 1 28 1 NA NA
"ku" "ku" 1185 11 13 5 2 1
"p" "kd" 501 3 29 18 NA NA
"p" "ku" 1535 11 6 17 NA NA
"p" "p" 5217 2 26 139 NA 3
"td" "kd" 42 NA 1 NA NA NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 664 NA NA 12 24 NA
"td" "td" 186 NA NA NA 28 NA
"tu" "kd" 95 NA 2 1 NA NA
"tu" "p" 509 NA NA 5 NA NA
"tu" "td" 115 NA NA 1 NA 6
"tu" "tu" 3132 NA NA 6 4 2
"kd" "kd" 33 10 12 9 NA NA
"ku" "kd" 231 9 40 13 NA NA
"ku" "ku" 1195 19 13 15 1 1
"p" "kd" 424 5 30 24 NA NA
"p" "ku" 1544 4 6 26 NA 1
"p" "p" 5256 8 11 115 4 1
"td" "kd" 37 NA 8 NA NA NA
"td" "ku" 30 NA NA 1 NA 1
"td" "p" 608 1 3 12 29 1
"td" "td" 137 NA NA 3 13 12
"tu" "kd" 109 1 6 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 494 1 1 4 1 NA
"tu" "td" 107 NA NA NA NA 6
"tu" "tu" 3108 NA NA 7 NA 4
"kd" "kd" 34 NA 13 1 NA NA
"ku" "kd" 190 1 34 1 NA 1
"ku" "ku" 1231 13 13 6 4 2
"p" "kd" 489 5 28 17 NA 1
"p" "ku" 1464 7 3 16 2 4
"p" "p" 5358 7 21 95 7 2
"td" "kd" 57 NA 17 NA NA NA
"td" "ku" 24 NA NA NA 1 NA
"td" "p" 628 NA 8 1 27 1
"td" "td" 156 NA NA NA NA 6
"tu" "kd" 99 NA 6 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 480 NA 2 9 NA NA
"tu" "td" 141 NA NA NA NA 12
"tu" "tu" 3238 NA NA 11 2 5
"kd" "kd" 46 18 28 19 NA NA
"ku" "kd" 235 4 37 3 NA NA
"ku" "ku" 1098 7 7 13 1 1
"p" "kd" 481 9 18 39 NA NA
"p" "ku" 1592 5 3 16 NA NA
"p" "p" 5457 2 9 119 1 2
"td" "kd" 35 NA NA NA NA NA
"td" "ku" 17 NA NA NA NA NA
"td" "p" 626 NA NA 6 36 NA
"td" "td" 236 NA NA NA 1 10
"tu" "kd" 118 NA 1 2 NA NA
"tu" "p" 511 NA NA 5 NA 1
"tu" "td" 148 NA NA NA NA 14
"tu" "tu" 3177 NA NA 12 4 2
"kd" "kd" 37 11 7 NA NA NA
"ku" "kd" 198 7 22 7 NA NA
"ku" "ku" 1330 14 15 12 1 2
"p" "kd" 506 5 6 17 NA NA
"p" "ku" 1651 5 2 13 3 1
"p" "p" 5365 3 3 110 2 5
"td" "kd" 74 NA 1 NA 3 NA
"td" "ku" 53 1 NA 1 5 NA
"td" "p" 626 NA NA 5 17 NA
"td" "td" 108 NA NA NA NA 27
"tu" "kd" 110 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 430 NA NA 4 NA 1
"tu" "td" 102 NA NA 1 NA 11
"tu" "tu" 3077 NA 1 10 5 3
"kd" "kd" 56 4 47 12 NA NA
"ku" "kd" 196 6 30 3 NA NA
"ku" "ku" 1132 4 19 10 2 1
"p" "kd" 486 19 49 18 NA NA
"p" "ku" 1585 10 5 22 NA 5
"p" "p" 5338 7 20 114 3 6
"td" "kd" 33 NA NA NA 32 NA
"td" "ku" 44 NA NA NA 1 NA
"td" "p" 672 NA NA 6 58 NA
"td" "td" 183 NA NA NA 1 65
"tu" "kd" 92 1 4 2 1 NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 553 NA 1 7 1 1
"tu" "td" 81 NA NA NA NA 12
"tu" "tu" 3211 NA 1 11 1 5
"kd" "kd" 37 15 4 NA NA NA
"ku" "kd" 227 3 22 1 NA NA
"ku" "ku" 1263 13 6 8 2 NA
"p" "kd" 445 3 17 11 NA NA
"p" "ku" 1528 4 3 19 NA 1
"p" "p" 5332 4 7 132 2 1
"td" "kd" 75 NA 11 NA 1 NA
"td" "ku" 21 NA NA NA NA NA
"td" "p" 632 NA 2 5 28 1
"td" "td" 116 NA NA 1 15 1
"tu" "kd" 102 NA 1 1 NA NA
"tu" "p" 460 NA NA 7 NA 1
