"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"123" 20 78 332 168 424 1369 17 2 156 31 21 NA 95 20 580
"124" 70 113 369 176 386 1390 8 4 169 16 32 NA 112 17 609
"125" 21 71 347 162 407 1421 22 11 178 18 26 NA 98 23 633
"126" 25 80 353 155 387 1482 12 3 126 15 35 NA 90 29 598
"127" 60 89 312 183 354 1495 10 7 132 39 24 NA 93 20 591
"128" 45 42 326 148 383 1484 8 3 150 19 27 1 89 25 526
"129" 20 60 268 131 376 1398 17 18 190 36 29 NA 105 18 570
"130" 27 101 330 174 393 1405 6 6 158 11 34 1 107 18 587
"131" 6 68 338 157 405 1421 11 7 152 36 18 NA 86 25 550
"132" 8 80 331 158 416 1436 37 7 157 37 43 2 127 31 579
"133" 19 86 327 199 447 1437 10 5 170 24 28 NA 117 22 583
"134" 16 61 324 140 417 1398 8 4 134 24 23 5 84 25 657
"135" 26 82 298 185 410 1437 7 16 149 46 25 NA 101 23 582
"136" 35 74 303 172 389 1348 12 14 156 24 30 NA 103 25 554
"137" 18 74 284 143 385 1431 7 15 156 22 29 1 108 13 600
"138" 11 76 343 166 367 1399 11 8 168 97 24 1 99 9 733
"139" 23 84 307 179 427 1488 14 10 159 23 30 NA 111 19 579
"140" 40 83 318 151 437 1441 8 1 132 48 28 NA 87 19 650
"141" 18 81 338 197 444 1508 39 6 134 41 24 NA 108 11 578
"142" 45 76 305 172 424 1521 16 8 142 23 44 NA 81 30 577
"143" 8 75 316 145 400 1371 NA 8 160 16 31 NA 103 12 639
"144" 15 77 281 176 386 1393 15 9 168 56 39 NA 92 30 628
"145" 30 109 322 167 408 1494 23 20 164 15 26 NA 98 26 533
"146" 37 84 312 152 380 1379 23 7 149 39 24 NA 64 20 575
"147" 18 62 334 189 396 1400 15 10 170 23 24 NA 123 34 543
"148" 10 29 300 136 362 1424 17 8 124 13 21 NA 92 17 572
"149" 29 76 304 147 385 1398 22 12 148 23 25 1 114 23 592
"150" 22 88 325 159 406 1434 5 7 131 38 24 NA 109 29 613
"151" 52 96 310 164 370 1421 29 13 149 24 22 NA 100 17 607
"152" 14 72 297 152 390 1483 11 4 125 10 16 NA 129 19 642
"153" 45 81 328 190 430 1396 8 5 140 20 31 NA 49 28 587
"154" 16 53 334 127 376 1401 52 7 172 28 26 NA 105 8 684
"155" 10 58 314 131 408 1410 12 9 133 17 21 1 102 22 640
"156" 21 37 323 158 424 1450 12 3 142 52 19 NA 113 29 629
"157" 3 82 317 145 391 1494 18 5 125 48 31 NA 98 20 612
"158" 17 62 340 193 361 1411 19 8 153 12 26 NA 107 21 560
"159" 35 76 303 155 173 1460 13 7 157 25 39 1 92 20 558
"160" 23 74 319 172 363 1478 21 6 160 42 36 NA 129 16 587
"161" 50 81 289 159 435 1389 38 10 174 34 27 NA 94 17 592
"162" 45 85 311 158 375 1504 22 10 187 28 25 1 117 21 560
"163" 54 91 348 159 413 1438 23 11 157 23 22 NA 104 16 620
"164" 68 81 332 88 416 1481 24 7 163 11 40 NA 100 20 662
"165" 21 74 379 172 450 1438 19 11 161 17 36 1 97 29 602
"166" 27 66 295 173 335 1430 15 6 168 24 22 NA 112 19 666
"167" 25 75 295 189 363 1424 24 7 124 55 23 NA 133 21 628
"168" 13 69 332 179 394 1465 34 5 163 37 31 NA 102 16 625
"169" 13 94 333 168 406 1414 20 8 146 25 33 NA 110 23 620
"170" 29 78 331 133 363 1376 30 9 135 11 42 1 91 25 637
"171" 8 78 349 177 411 1483 25 5 147 41 34 1 93 22 585
"172" 17 54 304 150 368 1473 12 6 180 38 28 1 117 19 598
"173" 10 59 325 136 375 1405 9 6 140 38 27 NA 114 23 607
"174" 11 33 259 150 356 1419 8 7 155 31 48 NA 114 24 659
"175" 55 57 288 159 391 1398 13 5 157 26 40 NA 91 23 516
"176" 33 98 358 132 466 1456 23 3 154 70 41 NA 92 20 532
"177" 13 90 331 182 416 1426 16 5 161 52 28 NA 96 28 553
"178" 17 102 339 174 387 1459 22 8 159 34 24 NA 122 24 546
"179" 10 65 306 143 409 1518 6 10 146 20 20 1 79 24 571
"180" 24 89 328 153 409 1429 37 9 179 26 32 NA 100 27 587
"181" 14 78 344 176 416 1430 17 4 141 14 35 3 84 23 590
"182" 30 74 320 173 476 1375 17 10 132 53 37 NA 126 23 553
"183" 21 103 326 173 369 1445 9 2 163 39 24 NA 133 28 596
"184" 25 82 307 167 438 1418 23 6 162 68 22 NA 64 28 528
"185" 22 53 295 166 382 1430 33 15 166 6 28 NA 118 17 614
"186" 20 73 250 169 445 1463 12 12 164 30 25 1 90 27 631
"187" 13 77 311 174 399 1386 9 7 138 32 27 NA 102 21 603
"188" 22 67 326 181 359 1405 11 6 152 8 29 NA 96 27 575
"189" 17 61 373 139 431 1395 9 4 153 23 25 NA 113 18 586
"190" 36 82 341 168 419 1480 14 7 159 25 33 NA 78 21 604
"191" 8 61 289 150 400 1444 5 7 151 19 27 2 108 21 610
"192" 5 73 306 156 377 1483 28 10 148 34 20 NA 100 27 596
"193" 15 60 309 157 395 1392 13 3 149 10 23 1 109 17 588
"194" 39 79 329 135 381 1525 19 5 155 11 31 3 108 17 551
"195" 11 63 343 172 365 1356 18 7 184 32 22 1 129 30 558
"196" 31 75 325 159 377 1420 21 8 173 28 28 2 118 33 581
"197" 10 75 314 157 414 1480 11 7 121 20 28 NA 90 13 652
"198" 18 74 342 166 413 1441 25 7 139 12 27 NA 124 21 575
"199" 61 86 320 144 397 1369 16 9 185 45 31 NA 94 23 677
"200" 15 61 358 153 452 1359 39 7 160 15 23 1 130 18 679
"201" 25 71 318 170 377 1448 7 8 172 29 38 NA 46 15 658
"202" 10 94 326 154 392 1365 8 4 161 51 20 NA 108 21 583
"203" 41 87 391 146 411 1500 17 5 134 33 21 NA 108 19 625
"204" 29 72 299 143 367 1408 9 5 138 49 31 1 133 40 564
"205" 40 79 277 168 331 1531 6 14 154 34 22 NA 91 32 577
"206" 54 85 328 147 473 1504 25 2 175 16 24 NA 105 27 621
"207" 27 53 337 174 411 1406 6 8 129 25 19 NA 89 14 610
"208" 8 86 317 187 454 1475 20 13 173 30 31 NA 96 26 596
"209" 28 72 314 166 192 1482 11 15 155 21 20 1 90 28 641
"210" 24 83 335 151 339 1426 4 12 179 74 35 NA 98 15 599
"211" 28 89 302 149 402 1490 30 12 140 25 31 NA 118 31 614
"212" 22 56 316 163 434 1444 22 15 165 27 30 1 101 17 660
"213" 17 95 334 141 407 1393 25 8 169 15 23 2 107 22 655
"214" 21 60 308 112 349 1333 12 10 128 31 23 2 111 16 665
"215" 17 75 353 164 428 1475 16 7 157 24 24 NA 105 29 560
"216" 18 76 327 145 412 1456 7 2 140 51 38 NA 122 19 587
"217" 4 75 358 156 418 1401 11 13 152 37 25 NA 103 31 650
"218" 6 62 323 163 420 1462 15 16 164 42 25 NA 116 11 624
"219" 30 76 320 153 407 1500 14 4 118 13 39 2 121 27 599
"220" 18 74 339 148 390 1427 26 5 179 29 39 1 127 9 639
"221" 10 79 330 150 337 1482 25 13 185 40 29 NA 101 8 603
"222" 3 77 309 164 422 1437 20 11 164 42 29 NA 106 27 587
"223" 20 71 325 155 424 1513 12 10 160 23 37 2 119 16 657
"224" 10 67 343 157 429 1424 17 5 141 27 30 NA 111 27 573
"225" 44 75 316 169 404 1449 15 9 133 26 22 1 92 17 568
"226" 21 87 300 164 341 1461 19 10 165 17 38 1 96 28 582
"227" 25 81 315 74 397 1364 42 7 177 26 37 NA 114 21 579
"228" 47 84 317 165 388 1497 13 7 151 70 25 NA 105 26 575
"229" 22 85 321 160 405 1395 26 7 178 12 16 1 116 29 570
"230" 27 75 295 174 424 1578 30 11 146 90 35 NA 125 39 602
"231" 16 69 282 190 375 1397 24 7 151 48 26 NA 127 21 621
"232" 28 77 299 155 374 1383 26 3 183 7 29 NA 127 28 604
"233" 29 76 299 155 374 1383 41 15 208 20 35 NA 109 10 638
"234" 19 85 328 168 419 1468 12 1 159 2 20 NA 112 18 721
"235" 18 68 333 169 403 1460 5 8 149 38 24 2 106 31 604
"236" 24 69 283 127 319 1412 13 12 185 30 44 NA 96 24 639
"237" 23 86 302 168 386 1385 12 2 156 53 33 NA 97 14 641
"238" 9 71 339 152 365 1363 52 14 176 55 30 NA 105 30 650
"239" 17 83 339 150 393 1415 11 9 165 31 26 NA 47 26 554
"240" 36 64 316 149 419 1436 21 12 175 39 28 NA 97 16 644
"241" 11 59 334 132 376 1489 13 8 156 28 40 1 108 15 653
"242" 19 69 275 185 374 1406 25 7 168 32 22 NA 111 22 616
"243" 50 86 333 78 375 1396 10 4 147 68 32 NA 52 11 603
"244" 53 79 302 158 418 1411 7 8 150 13 25 NA 107 22 572
"245" 26 82 334 156 394 1417 38 14 150 13 25 3 117 22 620
"246" 23 36 309 174 440 1392 21 4 158 41 32 NA 110 10 674
"247" 16 77 342 168 387 1450 12 9 153 40 36 NA 128 17 558
"248" 21 83 296 141 365 1427 30 14 142 10 26 1 112 24 624
"249" 13 67 330 157 427 1456 13 6 132 60 28 1 130 34 616
"250" 23 70 338 140 378 1431 10 13 164 19 28 1 99 25 649
"251" 50 82 305 170 384 1410 16 17 140 25 23 1 113 18 566
"252" 15 68 294 147 407 1420 21 3 154 48 23 NA 127 15 610
"253" 27 74 288 165 376 1355 42 6 142 51 34 NA 106 25 632
"254" 27 73 333 152 414 1419 9 3 159 70 22 NA 115 19 589
"255" 36 66 297 129 349 1375 15 6 142 21 22 NA 134 26 650
"256" 24 73 325 157 398 1346 16 12 148 46 23 NA 124 26 605
"257" 27 73 315 153 425 1474 5 8 185 35 34 NA 103 26 622
"258" 11 59 344 164 443 1502 23 14 153 24 21 1 119 26 624
"259" 50 96 313 194 409 1481 15 3 161 8 29 2 100 17 590
"260" 36 61 304 148 393 1346 25 14 142 71 28 NA 109 26 610
"261" 52 85 358 155 388 1421 21 11 123 49 28 NA 89 29 536
"262" 30 77 318 137 412 1481 39 7 163 5 33 NA 141 24 554
"263" 29 89 366 158 424 1408 7 7 136 21 27 NA 112 33 563
"264" 25 67 330 166 412 1444 12 4 138 3 21 NA 80 29 583
"265" 13 78 309 165 372 1467 32 15 167 66 32 1 123 22 594
"266" 19 76 346 155 453 1461 14 4 146 12 33 NA 115 30 594
"267" 19 62 296 168 401 1474 15 13 144 30 41 NA 93 21 668
"268" 18 79 298 138 353 1519 10 9 154 20 25 NA 107 14 594
"269" 30 76 335 179 444 1459 30 3 170 23 27 NA 114 29 666
"270" 34 82 335 147 369 1432 14 7 165 54 29 NA 106 20 634
"271" 25 92 337 159 381 1396 22 9 167 70 28 NA 97 25 561
"272" 18 72 328 163 466 1446 19 8 149 53 32 NA 94 18 571
"273" 27 69 387 175 411 1422 11 11 169 19 32 1 93 24 648
"274" 53 103 345 160 411 1483 12 8 160 27 29 NA 118 25 592
"275" 16 83 344 150 446 1409 24 10 139 8 31 NA 93 18 514
"276" 33 67 307 154 349 1419 18 7 157 30 24 NA 97 25 572
"277" 29 104 327 165 409 1450 7 13 165 17 40 NA 112 15 571
"278" 15 60 327 149 380 1443 9 2 140 68 30 1 96 20 609
"279" 20 75 309 159 409 1379 15 5 156 18 29 NA 96 13 588
"280" 19 74 288 163 400 1448 9 7 168 47 33 NA 93 26 560
"281" 20 77 324 165 389 1508 13 7 162 56 23 NA 101 24 623
"282" 62 74 322 166 387 1407 8 2 132 15 24 NA 115 25 554
"283" 25 57 308 152 389 1464 26 7 162 1 23 NA 119 20 606
"284" 30 64 325 173 396 1512 16 8 149 48 25 1 117 12 552
"285" 17 60 317 177 453 1366 20 6 194 5 37 1 115 25 572
"286" 17 85 328 171 321 1381 7 5 157 104 36 1 107 28 564
"287" 18 70 305 156 416 1502 12 10 124 7 33 NA 95 28 622
"288" 25 72 297 151 385 1360 5 6 151 35 28 NA 90 19 665
"289" 18 84 315 162 395 1489 14 1 134 34 21 NA 87 22 598
"290" 44 90 331 145 417 1503 16 8 148 37 20 1 117 14 568
"291" 18 87 326 177 447 1418 13 5 151 25 20 1 118 16 643
"292" 11 53 335 154 390 1401 13 5 191 13 31 NA 107 18 588
"293" 28 88 330 160 448 1434 13 11 152 27 12 NA 122 23 622
"294" 23 67 366 155 397 1435 3 11 128 47 40 NA 91 21 594
"295" 49 57 309 166 377 1443 15 13 157 29 27 1 123 24 560
"296" 21 93 307 197 404 1497 21 9 172 63 37 NA 92 34 653
"297" 25 74 324 129 361 1355 21 12 195 40 23 1 115 17 571
"298" 8 80 332 140 395 1481 9 11 140 67 19 NA 106 18 628
"299" 33 88 331 163 367 1434 30 10 174 29 19 NA 60 23 625
"300" 21 73 327 182 354 1401 5 9 148 50 28 NA 99 26 524
"301" 50 90 300 150 396 1441 19 7 154 22 37 NA 100 21 631
"302" 8 57 318 168 357 1504 14 8 150 16 31 NA 109 25 619
"303" 18 82 317 150 342 1399 10 7 152 27 16 NA 115 24 593
"304" 25 65 291 157 406 1381 17 12 154 8 26 NA 108 15 624
"305" 35 73 282 159 385 1465 13 5 173 63 24 NA 112 11 676
"306" 21 70 315 194 380 1542 22 18 157 8 33 1 90 19 589
"307" 61 102 333 147 400 1406 15 7 148 7 15 NA 103 20 567
"308" 57 92 307 190 415 1536 10 11 169 42 41 1 102 36 619
"309" 10 67 270 137 360 1384 48 11 174 24 24 2 115 33 625
"310" 25 84 298 147 399 1483 11 7 149 32 23 1 97 16 555
"311" 53 71 306 142 373 1416 18 7 154 32 27 NA 106 25 588
"312" 4 54 324 147 388 1404 15 9 138 65 31 NA 109 23 612
"313" 27 87 321 176 414 1436 16 5 202 8 20 NA 124 26 592
"314" 21 66 349 165 408 1429 9 1 169 21 38 NA 56 26 623
"315" 13 67 300 162 383 1450 18 6 180 22 26 1 130 34 584
"316" 29 75 360 146 396 1460 5 4 168 17 22 NA 99 49 621
"317" 12 83 308 138 404 1408 11 13 155 24 25 1 102 27 604
"318" 37 99 358 157 404 1473 29 9 179 20 32 1 126 31 547
"319" 20 74 333 168 464 1564 20 13 164 35 29 NA 89 14 584
"320" 12 69 289 151 418 1416 27 7 170 22 26 NA 102 15 566
"321" 35 69 325 158 398 1442 7 11 159 14 38 NA 84 28 577
"322" 29 83 376 183 385 1473 72 7 178 19 29 NA 114 18 584
"323" 12 47 279 159 355 1450 21 11 149 22 31 NA 101 35 638
"324" 54 100 350 204 392 1436 12 7 167 33 32 NA 109 23 650
"325" 25 85 339 157 417 1485 16 6 145 23 35 NA 93 34 533
"326" 36 63 323 144 392 1527 8 7 155 30 21 1 105 15 644
"327" 6 32 354 158 416 1453 17 6 165 29 24 NA 137 29 648
"328" 37 105 325 181 432 1517 21 3 144 18 22 NA 118 28 609
"329" 19 84 305 135 374 1435 15 12 143 20 26 NA 95 18 588
"330" 4 51 318 130 389 1464 11 4 153 20 25 NA 109 15 611
"331" 55 103 372 205 409 1432 38 13 165 10 15 NA 132 16 645
"332" 8 86 305 149 395 1423 17 12 139 26 21 NA 132 27 515
"333" 45 95 326 169 371 1504 16 10 139 44 26 NA 84 10 572
"334" 24 74 313 157 398 1466 25 5 146 25 31 NA 104 24 606
"335" 36 82 301 160 387 1441 19 13 140 25 33 NA 111 20 618
"336" 16 96 331 160 412 1496 53 8 180 7 33 NA 59 26 583
"337" 19 80 369 132 397 1455 5 3 143 30 16 1 117 28 589
"338" 21 71 318 174 393 1377 15 9 136 39 32 NA 112 21 595
"339" 37 83 352 157 342 1426 12 11 146 27 35 NA 98 19 589
"340" 19 78 314 167 406 1531 17 11 133 27 25 NA 105 18 530
"341" 14 75 329 174 389 1532 40 9 177 46 41 NA 99 32 556
"342" 21 49 351 119 417 1462 22 6 147 31 12 NA 116 19 608
"343" 20 100 370 158 399 1429 20 7 148 42 28 NA 106 27 596
"344" 9 65 307 168 345 1474 17 7 163 24 35 NA 104 21 576
"345" 23 69 309 129 394 1392 25 7 155 16 28 NA 94 24 609
"346" 8 52 335 139 333 1395 18 8 148 18 39 1 102 18 580
"347" 9 70 327 156 395 1529 20 4 166 37 32 NA 120 27 625
"348" 54 84 320 159 392 1381 2 7 138 35 31 NA 104 21 627
"349" 29 86 313 156 433 1450 25 7 160 28 32 NA 91 28 576
"350" 21 64 325 160 383 1436 17 2 128 31 29 NA 84 26 533
"351" 27 53 325 161 392 1471 24 11 148 17 33 1 131 23 602
"352" 29 89 307 165 410 1356 12 5 156 45 28 1 110 19 633
"353" 28 87 293 138 379 1435 17 6 153 23 17 NA 124 25 582
"354" 18 73 339 146 393 1377 20 12 157 96 25 NA 127 20 636
"355" 53 83 346 171 401 1378 6 7 164 92 34 NA 81 24 599
"356" 31 78 325 117 405 1382 9 6 164 26 45 NA 107 16 520
"357" 23 71 337 159 398 1425 37 7 169 19 32 NA 103 18 615
"358" 12 78 346 165 447 1478 30 9 190 23 27 NA 100 33 643
"359" 25 62 319 167 399 1562 17 10 163 8 13 NA 94 28 655
"360" 1 56 318 156 396 1477 17 6 182 8 32 3 118 20 600
"361" 17 79 372 140 470 1512 22 12 136 37 40 1 108 20 601
"362" 38 88 290 172 395 1287 12 5 150 58 38 NA 95 31 614
"363" 12 77 336 156 368 1415 18 12 166 29 25 NA 107 32 599
"364" 12 75 346 177 390 1434 9 2 148 16 34 NA 116 32 567
"365" 2 70 333 146 390 1569 25 12 162 17 43 NA 107 25 659
"366" 29 74 287 149 394 1456 11 10 159 31 34 NA 109 18 613
"367" 34 69 327 192 439 1477 7 3 145 34 37 1 89 24 599
"368" 20 75 343 137 381 1409 6 1 167 11 27 NA 131 25 608
"369" 17 81 306 156 366 1457 18 4 184 23 29 NA 120 25 545
"370" 7 34 329 126 434 1450 23 7 148 28 33 NA 123 22 602
"371" 12 59 294 159 391 1439 17 12 187 37 33 1 113 21 667
"372" 28 59 339 156 433 1470 10 12 169 14 24 1 64 22 585
"373" 35 89 287 168 391 1466 12 12 165 29 23 NA 103 20 597
"374" 9 79 356 176 425 1470 26 10 142 20 23 NA 100 23 658
"375" 15 76 373 138 421 1468 7 6 142 115 35 1 112 24 650
"376" 22 79 306 161 424 1468 10 5 165 12 26 NA 122 25 627
"377" 30 83 314 189 416 1454 35 8 160 29 32 NA 132 18 568
"378" 20 65 299 161 385 1432 19 9 147 12 25 NA 127 13 555
"379" 45 80 319 184 433 1460 12 3 150 48 27 NA 111 18 615
"380" 20 69 287 159 408 1410 30 13 176 20 20 NA 123 21 574
"381" 33 66 317 160 402 1489 33 9 166 35 21 2 122 15 611
"382" 21 77 326 144 407 1388 6 14 160 45 39 NA 106 33 662
"383" 15 50 279 152 428 1415 22 7 145 5 36 NA 122 25 651
"384" 16 49 298 125 361 1470 19 13 169 13 21 NA 116 27 625
"385" 12 66 327 75 389 1400 4 11 130 17 31 1 117 33 591
"386" 17 82 324 147 444 1522 5 9 165 64 26 NA 96 23 623
"387" 33 100 310 168 400 1388 10 3 145 42 21 NA 100 26 610
