"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"174" 6 30 113 52 121 283 12 8 55 26 13 1 51 21 190
"175" 10 45 136 57 97 311 15 5 63 26 25 NA 41 24 168
"176" 7 39 137 60 118 295 16 4 43 15 17 NA 37 11 153
"177" 12 49 131 54 92 310 10 5 51 20 14 NA 49 3 158
"178" 10 39 140 56 111 322 10 5 66 18 12 1 48 5 141
"179" 17 55 130 58 103 315 7 7 53 24 16 NA 38 12 147
"180" 16 43 144 63 117 298 13 1 40 17 21 NA 46 14 141
"181" 10 37 100 53 81 289 6 1 48 14 7 1 56 12 181
"182" 10 36 146 46 108 353 6 1 43 9 5 NA 49 14 153
"183" 12 43 153 49 101 345 9 13 46 15 18 NA 42 13 172
"184" 18 53 144 57 141 300 13 9 50 12 18 NA 59 8 158
"185" 3 42 120 63 105 335 12 4 57 20 29 NA 46 8 173
"186" 10 49 142 49 106 281 15 1 48 18 9 1 43 5 157
"187" 35 59 140 69 54 289 3 2 53 12 17 NA 40 9 171
"188" 13 43 127 60 100 324 8 5 53 10 16 NA 37 10 156
"189" 8 57 139 49 113 321 4 2 65 17 9 NA 48 14 180
"190" 19 64 130 54 97 296 7 1 70 17 10 NA 54 16 159
"191" 11 44 122 55 100 321 11 5 56 20 20 2 40 4 149
"192" 14 37 141 56 105 332 5 5 66 15 19 NA 43 12 190
"193" 17 55 156 55 103 325 9 7 39 12 10 1 57 8 175
"194" 4 18 143 51 117 317 4 7 56 32 9 NA 44 15 140
"195" 5 35 136 59 116 302 3 1 53 18 18 NA 44 12 161
"196" 12 38 106 44 89 330 12 2 49 12 19 NA 74 12 179
"197" 25 42 149 52 95 283 21 11 58 22 13 NA 47 7 170
"198" 6 39 115 49 89 273 14 9 48 17 26 1 52 25 170
"199" 8 20 118 70 105 316 4 3 53 11 11 NA 34 11 154
"200" 16 37 134 76 124 273 5 5 43 12 12 NA 59 8 152
"201" 8 41 135 58 111 323 3 5 62 27 14 NA 58 4 177
"202" 8 44 117 57 50 306 5 8 56 23 20 NA 55 9 156
"203" 13 46 120 76 111 304 9 3 36 27 16 NA 46 11 177
"204" 19 41 158 65 94 348 8 3 58 20 7 NA 61 3 158
"205" 25 52 122 47 97 335 18 3 52 22 25 NA 53 13 201
"206" 17 47 157 80 90 316 10 3 61 20 18 1 30 11 172
"207" 31 66 137 62 83 301 12 4 54 11 18 NA 53 23 160
"208" 14 37 125 64 103 273 5 5 49 17 15 NA 43 11 217
"209" 28 37 101 53 93 348 14 5 44 21 10 NA 56 9 183
"210" 11 44 130 48 89 303 18 3 49 23 24 NA 50 26 191
"211" 16 40 155 63 113 288 9 1 53 16 12 NA 41 7 134
"212" 9 43 111 49 113 319 12 5 49 19 5 NA 36 10 165
"213" 19 65 130 57 118 298 11 7 52 13 13 NA 61 13 186
"214" 15 52 161 61 98 359 6 4 52 12 10 NA 50 8 159
"215" 9 57 148 72 88 301 7 7 49 23 14 NA 32 4 170
"216" 12 42 116 46 107 290 3 1 51 16 15 2 57 15 162
"217" 7 46 131 61 110 304 9 3 39 16 16 NA 46 14 131
"218" 15 59 166 61 125 332 13 1 46 9 11 NA 48 5 159
"219" 17 47 138 59 105 309 11 7 42 18 23 NA 45 17 178
"220" 11 30 135 78 102 269 7 2 61 14 11 NA 40 11 191
"221" 5 44 119 62 96 314 12 5 53 15 11 NA 33 6 167
"222" 3 31 132 43 112 275 10 4 44 20 12 NA 49 19 193
"223" 8 57 139 55 101 297 5 1 41 17 11 1 47 8 153
"224" 4 54 131 63 86 338 9 4 50 13 7 NA 47 13 157
"225" 7 49 117 64 92 301 8 5 54 10 23 NA 43 17 205
"226" 18 17 127 52 109 318 11 6 56 16 13 NA 64 13 154
"227" 11 53 134 50 111 275 3 5 43 16 3 NA 48 14 146
"228" 6 50 141 25 122 304 9 8 46 10 17 NA 46 20 182
"229" 11 45 98 57 71 281 5 4 56 17 16 NA 43 16 159
"230" 13 50 116 46 97 314 4 3 39 18 26 NA 58 9 178
"231" 9 60 141 42 90 292 3 7 40 32 20 NA 73 8 154
"232" 5 47 130 58 107 291 10 7 58 14 23 NA 48 5 182
"233" 16 42 143 52 110 322 5 9 54 12 11 NA 31 15 173
"234" 6 40 139 53 110 332 10 6 62 13 13 NA 50 11 174
"235" 8 23 121 51 108 351 9 NA 52 20 23 NA 63 10 153
"236" 12 37 124 50 109 285 13 11 51 22 6 NA 43 12 155
"237" 8 55 127 47 97 278 6 12 77 10 15 2 31 10 170
"238" 8 35 130 49 112 307 2 6 42 16 19 NA 25 6 142
"239" 11 59 143 50 114 329 10 6 38 25 23 1 62 11 161
"240" 8 41 128 60 100 297 14 10 65 19 11 NA 47 9 153
"241" 10 51 114 51 79 303 11 5 52 12 11 1 57 10 193
"242" 17 46 132 64 113 350 2 1 63 17 12 NA 48 20 177
"243" 3 58 159 52 96 265 8 3 44 23 15 NA 59 18 139
"244" 4 57 135 35 112 295 8 5 60 25 9 3 48 3 158
"245" 17 27 169 55 101 284 13 5 63 28 11 NA 40 10 170
"246" 17 24 111 80 81 286 7 2 56 8 20 NA 43 19 186
"247" 7 47 127 56 47 308 9 1 55 22 14 NA 60 15 161
"248" 14 70 145 51 111 283 11 2 63 20 17 NA 42 11 196
"249" 9 55 144 52 86 293 10 2 51 14 22 NA 45 12 158
"250" 15 37 124 59 100 327 11 1 58 15 10 NA 51 12 185
"251" 11 53 189 56 111 266 1 4 39 18 12 NA 28 10 157
"252" 10 52 139 69 106 303 13 6 57 36 13 2 33 15 151
"253" 12 35 136 59 73 322 14 1 65 13 11 NA 36 10 158
"254" 9 54 159 67 114 259 11 5 42 28 6 1 70 8 181
"255" 3 56 162 43 129 249 10 11 63 18 13 NA 38 12 169
"256" 19 44 166 66 89 291 3 1 54 17 9 NA 44 9 162
"257" 7 38 123 60 110 320 4 2 45 33 8 NA 63 18 150
"258" 12 34 137 55 42 338 11 6 55 11 14 NA 48 16 176
"259" 8 60 126 47 128 298 12 9 69 17 15 NA 41 9 180
"260" 18 57 138 52 80 313 9 3 53 11 12 NA 51 18 177
"261" 18 54 158 54 102 290 10 5 44 15 14 NA 61 6 165
"262" 6 39 117 61 84 229 7 2 48 8 18 NA 23 14 181
"263" 10 53 107 63 104 311 9 3 41 18 13 NA 33 17 161
"264" 17 53 149 76 95 283 22 9 43 25 24 NA 35 7 166
"265" 12 38 152 57 95 290 12 4 42 13 16 NA 50 16 164
"266" 11 42 121 47 110 327 3 1 55 18 13 NA 21 5 158
"267" 12 46 138 51 90 290 12 3 64 8 16 NA 44 10 163
"268" 10 44 113 51 78 271 4 2 41 22 15 NA 48 14 141
"269" 25 30 132 55 137 364 12 4 57 21 12 1 49 23 162
"270" 6 27 112 66 118 270 12 10 59 38 19 NA 40 10 157
"271" 4 39 138 58 99 300 18 13 43 26 20 NA 62 6 166
"272" 11 41 125 56 94 294 10 7 41 15 18 NA 49 15 159
"273" 19 54 150 60 127 309 11 5 48 12 11 NA 46 10 162
"274" 6 44 124 55 102 345 6 1 55 11 23 1 47 16 166
"275" 5 36 131 43 71 280 9 4 46 29 23 NA 38 2 154
"276" 15 44 129 59 131 289 4 NA 40 22 14 1 36 13 182
"277" 26 51 165 62 110 292 12 10 59 12 9 NA 37 20 129
"278" 12 44 115 59 103 304 7 6 57 22 15 NA 40 5 144
"279" 10 37 132 59 101 325 12 4 56 11 17 NA 41 11 168
"280" 10 48 145 29 77 268 12 6 52 11 16 NA 35 5 175
"281" 7 40 139 57 88 263 12 10 41 31 15 NA 51 11 153
"282" 15 54 139 45 94 314 10 5 43 19 13 NA 32 7 172
"283" 12 67 161 58 97 344 9 11 51 20 24 NA 59 10 155
"284" 9 43 121 52 78 284 11 5 52 12 13 NA 49 10 195
"285" 19 53 129 55 111 305 7 2 48 13 7 NA 47 8 203
"286" 9 32 138 43 104 280 14 5 49 21 14 1 42 7 156
"287" 9 45 158 55 48 282 7 5 52 18 14 NA 27 24 182
"288" 19 54 162 54 113 287 12 7 54 8 13 NA 41 7 154
"289" 12 40 141 59 108 327 3 NA 38 17 8 NA 43 28 162
"290" 8 53 132 47 109 285 8 3 27 31 16 NA 42 14 147
"291" 9 42 121 57 92 290 9 5 54 24 19 NA 48 18 177
"292" 12 52 121 56 122 311 11 12 65 21 19 NA 39 20 153
"293" 14 46 166 57 125 336 7 9 44 18 13 NA 67 15 180
"294" 16 53 113 65 91 292 13 3 44 33 20 NA 36 15 150
"295" 17 60 156 59 110 280 9 10 58 16 19 NA 47 15 184
"296" 6 39 121 59 107 269 21 15 48 12 18 NA 55 16 174
"297" 12 36 121 57 98 326 13 3 60 11 16 1 34 11 137
"298" 6 34 112 54 98 288 6 3 47 15 21 NA 45 9 127
"299" 18 57 122 54 106 279 5 1 42 18 13 NA 56 9 190
"300" 9 40 136 69 124 331 15 3 49 20 17 NA 47 4 178
"301" 7 47 136 54 101 319 10 5 48 19 7 1 57 20 194
"302" 7 44 124 41 103 332 3 5 41 18 8 1 61 10 168
"303" 11 44 115 56 112 339 9 7 49 17 26 NA 52 9 149
"304" 15 38 109 51 94 283 3 7 31 10 9 1 47 15 177
"305" 10 62 130 86 116 326 14 4 49 20 14 NA 56 7 151
"306" 10 45 156 69 121 315 2 7 63 13 23 NA 44 6 213
"307" 6 36 99 47 74 276 7 7 54 27 21 NA 41 17 160
"308" 13 44 139 59 106 321 14 6 50 17 17 NA 37 12 169
"309" 22 52 131 60 125 290 13 7 52 21 18 NA 36 11 149
"310" 6 38 117 42 83 258 3 1 51 24 11 1 45 13 184
"311" 4 47 142 61 116 342 12 4 42 18 7 NA 40 9 146
"312" 10 47 148 66 101 300 9 1 59 22 10 NA 51 20 182
"313" 25 60 130 56 88 268 19 10 58 20 19 NA 43 13 172
"314" 10 46 131 25 127 291 4 4 52 23 22 NA 52 18 209
"315" 22 44 125 46 98 326 8 6 64 24 9 NA 49 7 162
"316" 5 47 114 45 74 272 4 1 58 11 17 NA 16 5 168
"317" 8 56 141 42 83 287 12 8 58 13 10 NA 20 13 168
"318" 15 37 113 35 80 309 4 3 54 17 18 NA 36 11 150
"319" 8 40 123 42 107 276 8 9 55 16 11 NA 41 15 139
"320" 15 55 112 61 89 336 16 3 55 20 14 NA 58 10 164
"321" 21 48 142 65 121 308 10 3 61 32 19 NA 43 16 174
"322" 11 49 137 48 96 321 11 3 51 16 16 NA 76 10 154
"323" 17 51 145 58 101 305 8 7 49 15 8 NA 31 13 187
"324" 12 43 135 42 96 315 6 1 49 29 19 NA 60 6 165
"325" 17 48 145 35 100 312 9 11 48 16 16 NA 44 9 154
"326" 10 44 140 74 116 344 9 5 63 8 16 NA 59 12 143
"327" 11 24 150 52 132 327 6 4 25 23 10 1 26 7 168
"328" 10 41 96 60 113 316 11 5 52 19 15 2 41 13 171
"329" 14 46 134 54 98 345 11 10 70 18 23 2 45 7 169
"330" 2 43 157 61 120 381 9 14 52 24 17 NA 40 6 185
"331" 7 48 131 62 93 341 13 3 37 9 10 NA 48 12 181
"332" 5 45 151 53 89 287 14 3 48 17 13 NA 54 11 150
"333" 12 20 139 47 83 327 9 10 45 17 10 NA 56 12 196
"334" 6 66 165 71 117 330 10 7 44 21 8 5 43 13 148
"335" 11 51 132 26 97 299 10 5 55 34 15 NA 41 6 186
"336" 19 59 152 51 83 301 13 8 39 29 25 NA 61 15 176
"337" 16 52 133 65 111 291 2 6 51 19 10 NA 53 12 171
"338" 16 43 125 70 100 288 13 6 43 12 11 NA 52 6 164
"339" 9 51 126 52 78 297 3 2 53 27 12 NA 48 18 142
"340" 9 57 124 60 107 291 11 6 54 8 18 NA 48 8 155
"341" 8 51 131 56 113 286 7 2 62 25 20 NA 54 16 163
"342" 10 33 118 48 88 303 10 3 44 16 21 NA 52 8 155
"343" 13 47 142 71 114 287 5 8 51 14 8 NA 38 18 151
"344" 16 47 145 74 118 367 12 7 63 22 6 1 51 19 180
"345" 6 23 139 52 131 302 10 8 70 15 14 NA 39 9 158
"346" 14 40 158 53 76 299 4 4 55 16 12 NA 65 11 182
"347" 9 39 118 50 99 309 4 1 54 17 11 NA 49 6 165
"348" 29 80 171 63 103 282 12 3 55 17 29 NA 49 15 170
"349" 14 50 128 46 84 318 7 3 62 14 8 1 52 5 176
"350" 11 47 138 65 93 284 8 2 56 17 9 1 37 8 149
"351" 5 38 127 58 117 324 12 3 49 14 19 NA 34 13 166
"352" 14 19 125 54 93 325 14 2 60 10 17 NA 41 9 161
"353" 12 46 108 58 110 350 3 6 54 18 17 NA 37 9 174
"354" 10 21 129 70 120 319 7 3 66 23 14 NA 49 15 135
"355" 6 47 138 51 83 283 3 3 56 16 16 NA 31 13 159
"356" 10 35 136 52 97 307 13 3 44 21 14 NA 40 4 186
"357" 13 44 148 68 107 277 26 7 57 15 23 NA 41 7 183
"358" 22 35 126 56 100 283 10 1 57 11 12 NA 40 9 173
"359" 5 36 118 38 93 299 8 8 34 13 9 1 46 13 173
"360" 13 49 131 73 96 278 21 4 60 13 14 NA 34 12 178
"361" 7 57 131 50 89 275 17 7 40 16 19 1 56 8 171
"362" 6 37 117 55 98 275 8 3 44 16 21 NA 44 15 127
"363" 9 41 167 51 112 291 3 6 48 13 15 1 35 9 174
"364" 9 37 102 46 111 322 4 7 53 22 17 1 59 10 164
"365" 9 20 119 65 92 264 10 6 41 29 14 1 71 6 138
"366" 10 41 128 55 91 316 3 4 47 17 16 1 40 13 160
"367" 14 52 128 28 92 289 6 3 53 21 9 NA 32 11 172
"368" 12 45 154 72 102 272 16 3 44 14 31 NA 34 14 190
"369" 26 40 107 64 101 250 13 6 44 18 10 NA 54 9 175
"370" 8 46 152 51 92 327 14 1 50 13 11 NA 45 19 178
"371" 12 52 140 60 97 294 4 1 36 21 13 NA 54 12 125
"372" 8 17 112 58 89 294 13 3 42 16 19 2 40 8 140
"373" 6 54 118 59 112 305 18 2 65 5 8 NA 49 12 149
"374" 13 43 144 53 123 320 5 8 69 19 19 NA 42 20 167
"375" 10 44 143 48 122 302 9 3 49 12 15 NA 40 10 166
"376" 14 44 160 63 119 339 3 2 64 15 16 NA 55 17 175
"377" 18 48 137 67 112 337 15 3 48 28 5 NA 45 6 164
"378" 7 50 115 58 89 292 11 4 54 22 5 2 56 20 161
"379" 16 43 124 65 111 312 10 5 38 18 18 NA 22 28 161
"380" 15 56 122 66 91 290 8 4 54 24 11 NA 29 14 162
"381" 16 47 140 60 85 337 10 5 50 11 9 NA 75 10 163
"382" 14 33 145 51 109 270 5 7 55 18 10 2 48 7 164
"383" 9 44 124 44 100 287 8 4 54 21 11 NA 36 18 155
"384" 14 41 151 70 107 325 16 5 37 9 20 NA 51 11 146
"385" 11 37 110 59 96 312 7 6 55 10 7 NA 52 12 146
"386" 6 37 121 42 85 314 14 NA 47 13 19 NA 36 15 164
"387" 14 68 144 56 110 271 14 5 64 20 23 NA 38 9 145
"388" 8 39 137 55 97 304 16 4 54 10 17 1 57 19 177
"389" 16 43 123 62 114 291 9 5 21 20 8 NA 61 19 142
"390" 25 49 143 46 103 310 14 5 25 18 11 NA 67 14 203
"391" 13 49 145 60 78 301 14 8 47 17 20 NA 56 13 172
"392" 11 42 175 70 99 310 14 2 40 12 10 NA 45 16 133
"393" 10 59 155 65 105 369 10 15 65 25 11 NA 43 8 177
"394" 16 43 126 60 45 270 5 4 33 14 19 NA 48 5 188
"395" 12 57 128 70 103 270 14 3 37 21 12 NA 46 14 190
"396" 13 47 142 48 113 292 8 4 64 13 19 NA 59 10 138
"397" 9 51 121 60 104 336 10 3 48 25 3 NA 45 9 181
