"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"131" 19 50 68 27 65 140 NA NA 12 22 NA NA 4 15 12
"132" 27 31 87 37 68 128 NA NA 13 6 NA NA 7 14 21
"133" 13 57 64 14 47 147 NA NA 5 9 NA NA 8 8 18
"134" 11 53 65 22 48 110 1 1 2 11 1 NA 9 12 23
"135" 26 59 73 32 61 128 NA NA 9 13 1 NA 4 15 16
"136" 26 54 98 27 59 144 NA 1 15 11 NA NA 7 11 28
"137" 33 87 81 33 62 120 1 NA 17 12 NA NA 7 11 25
"138" 13 57 47 27 36 122 NA NA 16 13 1 1 12 4 22
"139" 18 58 51 25 47 111 1 NA 26 11 NA NA 1 4 24
"140" 18 50 52 37 52 135 NA NA 13 13 NA NA 5 11 8
"141" 24 60 72 22 47 127 NA NA 12 9 NA NA 8 16 31
"142" 17 75 67 34 61 138 NA NA 9 19 NA NA 5 11 29
"143" 8 43 59 38 49 155 NA NA 14 12 NA NA 8 11 22
"144" 18 55 64 33 56 152 1 NA 13 10 NA NA 7 11 29
"145" 22 25 59 45 66 134 NA 1 26 10 NA NA 9 4 31
"146" 19 22 70 31 61 114 NA NA 10 8 1 NA 13 11 19
"147" 13 61 85 18 42 111 1 NA 20 9 NA NA 4 17 21
"148" 22 35 71 32 74 127 NA 1 19 13 1 NA 7 12 16
"149" 23 55 77 21 56 121 NA NA 18 15 NA NA 12 8 20
"150" 17 41 45 36 68 153 NA 1 15 15 1 NA 6 4 25
"151" 25 56 68 38 57 107 1 NA 18 15 1 NA 6 9 20
"152" 26 51 58 30 49 128 NA NA 22 24 NA NA 4 13 20
"153" 16 59 60 35 56 125 NA NA 15 6 NA NA 3 4 26
"154" 25 54 64 27 37 125 NA NA 11 17 1 1 8 10 20
"155" 22 65 79 25 86 133 NA 1 31 30 NA NA 1 11 28
"156" 48 97 90 48 71 112 2 NA 18 23 NA NA 10 5 31
"157" 16 49 63 40 58 145 NA NA 13 14 1 NA 4 3 22
"158" 13 37 60 23 36 107 NA NA 15 14 NA NA 4 11 18
"159" 15 54 71 24 56 120 NA NA 13 8 NA NA 4 6 20
"160" 15 61 74 34 52 135 NA NA 21 13 NA NA 1 6 21
"161" 17 47 52 34 67 141 2 NA 17 7 1 NA 3 11 13
"162" 9 70 63 35 78 116 NA NA 9 23 NA NA 2 13 31
"163" 16 20 60 32 44 108 NA 1 10 19 NA NA 6 13 35
"164" 20 52 72 33 71 126 3 NA 15 8 NA NA 5 9 16
"165" 23 62 63 35 76 128 NA NA 32 8 NA NA 5 4 29
"166" 27 65 77 35 55 147 3 NA 17 18 NA NA 5 3 18
"167" 16 21 51 23 50 120 1 NA 25 12 NA NA 4 8 14
"168" 23 68 66 25 60 142 NA NA 6 8 NA NA 2 7 14
"169" 14 41 60 33 49 112 NA NA 18 15 NA NA 4 8 31
"170" 29 58 62 25 59 133 1 NA 11 18 NA NA 11 8 28
"171" 21 70 79 27 61 143 1 1 22 14 NA NA 5 12 26
"172" 14 64 67 41 69 163 NA NA 14 4 NA NA 7 5 22
"173" 30 53 77 35 77 123 NA NA 18 15 NA NA 14 7 17
"174" 33 72 78 46 47 138 NA NA 11 5 NA NA 7 9 25
"175" 17 47 68 19 40 139 NA NA 13 8 NA NA 9 7 20
"176" 15 53 61 48 62 135 NA NA 16 9 3 NA 9 4 25
"177" 13 48 62 39 32 141 NA NA 11 15 1 NA 8 8 25
"178" 15 42 50 32 52 124 NA 1 6 5 1 NA 7 2 21
"179" 13 59 60 36 78 126 NA NA 15 16 2 NA 6 10 22
"180" 26 54 76 15 68 182 NA 2 16 6 NA NA 6 11 35
"181" 26 75 77 31 47 112 2 NA 16 5 1 NA 6 10 17
"182" 14 26 71 31 48 126 NA NA 14 7 1 NA 7 6 30
"183" 43 69 69 60 75 176 NA NA 10 15 1 NA 8 7 20
"184" 15 46 55 11 53 125 NA NA 12 14 3 NA 6 9 22
"185" 32 70 56 40 69 115 NA NA 14 18 NA NA 7 9 19
"186" 25 59 71 28 60 103 NA NA 9 21 NA NA 3 4 22
"187" 24 79 77 33 62 117 NA NA 15 10 NA NA 7 9 18
"188" 12 29 59 33 58 130 NA NA 18 15 NA NA 5 15 23
"189" 13 57 73 31 35 116 NA NA 16 11 1 NA 1 4 24
"190" 12 51 66 25 63 142 NA NA 15 11 NA NA 12 11 17
"191" 15 68 79 37 74 123 NA NA 14 8 1 NA 3 3 25
"192" 14 56 78 43 64 149 NA NA 10 6 NA NA 5 10 30
"193" 19 49 48 21 41 106 NA NA 15 17 NA NA 7 13 21
"194" 25 76 65 32 48 132 3 NA 16 9 NA NA 1 15 22
"195" 25 54 71 29 47 118 3 NA 21 7 NA 1 7 3 22
"196" 18 30 71 44 41 140 NA NA 9 16 NA NA 8 4 26
"197" 27 61 58 24 48 143 1 NA 23 7 NA NA 5 8 23
"198" 23 73 62 30 51 143 1 NA 20 7 NA NA 10 5 26
"199" 19 57 73 42 65 131 NA NA 19 8 NA NA 4 15 43
"200" 16 46 51 34 63 153 1 NA 22 5 1 NA 1 3 21
"201" 17 54 66 25 55 140 NA NA 15 16 2 NA 6 6 28
"202" 21 51 61 37 70 137 NA NA 15 9 1 NA 6 8 19
"203" 35 37 60 22 44 127 2 NA 17 17 NA NA 9 7 16
"204" 25 56 68 42 55 114 NA NA 7 13 NA NA 11 10 17
"205" 21 72 71 31 58 149 NA NA 7 7 NA NA 7 11 21
"206" 23 80 59 40 50 117 NA NA 11 8 NA NA 11 5 24
"207" 23 69 75 29 57 138 NA 1 16 11 NA NA 5 7 26
"208" 19 56 52 40 56 147 1 NA 25 23 1 NA 11 11 22
"209" 32 68 66 21 82 122 NA NA 14 13 NA NA 8 10 21
"210" 33 66 59 54 70 126 1 1 18 17 1 NA 2 8 20
"211" 25 78 61 23 45 145 NA NA 14 13 NA NA 10 15 31
"212" 27 77 102 34 94 116 NA NA 18 15 NA NA 4 2 38
"213" 34 93 80 42 55 139 1 NA 4 21 2 NA 3 7 16
"214" 25 63 63 35 69 132 NA NA 8 12 NA NA 2 5 17
"215" 13 48 57 23 47 140 3 NA 9 14 NA NA 6 11 29
"216" 14 39 50 22 71 118 1 NA 7 3 1 NA NA 5 24
"217" 18 45 55 28 42 148 NA NA 15 8 1 NA 7 4 24
"218" 16 57 51 32 38 101 1 NA 6 9 NA NA 3 5 11
"219" 15 48 66 25 38 104 4 NA 12 13 NA NA 9 8 18
"220" 28 68 81 32 52 115 NA NA 28 12 NA NA 2 5 33
"221" 11 50 67 24 40 122 1 1 8 9 1 NA 8 8 23
"222" 30 65 57 19 44 122 1 NA 12 10 1 NA 4 12 30
"223" 39 84 71 35 61 135 NA NA 4 9 NA NA 3 9 16
"224" 45 83 100 40 94 140 NA NA 13 14 NA NA 5 18 18
"225" 23 44 60 31 81 152 NA NA 9 9 3 NA 1 2 25
"226" 20 30 76 40 87 147 NA NA 15 4 NA NA 5 5 16
"227" 16 45 58 38 66 118 1 NA 10 19 1 NA 3 7 21
"228" 19 59 76 12 42 113 NA NA 10 20 NA NA 2 16 15
"229" 19 78 74 40 81 138 NA 1 5 11 NA NA 5 6 20
"230" 21 67 71 45 66 113 1 1 18 7 2 NA 5 5 26
"231" 28 30 57 32 42 115 NA NA 20 12 5 NA 7 14 25
"232" 29 57 59 32 82 118 3 NA 12 12 NA NA 6 9 27
"233" 36 57 54 25 41 119 NA 1 17 9 NA NA 5 12 20
"234" 27 67 66 17 52 134 NA NA 23 5 NA NA 11 5 29
"235" 25 47 56 25 47 111 NA NA 15 14 NA NA 4 5 32
"236" 24 70 64 29 66 133 2 1 21 13 1 NA 3 5 18
"237" 26 45 77 28 51 146 1 NA 11 11 NA NA 4 15 17
"238" 16 57 61 29 62 159 NA 1 15 6 NA NA 9 3 23
"239" 19 51 77 34 81 118 NA NA 11 14 1 NA 4 12 22
"240" 30 66 65 40 67 128 1 NA 22 17 1 NA 1 11 14
"241" 20 52 81 32 60 132 NA NA 15 9 1 NA 5 9 17
"242" 19 58 69 26 49 157 NA NA 16 13 NA NA 10 9 22
"243" 13 52 92 34 61 124 NA 1 18 7 NA NA 9 11 25
"244" 15 35 48 25 60 147 1 NA 22 18 NA 1 1 3 14
"245" 17 53 65 27 49 131 NA NA 10 18 1 NA 5 6 21
"246" 20 24 68 33 72 121 NA NA 16 13 NA NA 3 5 24
"247" 30 73 94 51 63 120 7 NA 15 9 NA NA 1 3 17
"248" 22 65 65 18 50 126 2 NA 7 21 NA NA 4 10 29
"249" 9 46 59 31 60 149 NA 1 13 12 2 NA 5 8 29
"250" 26 76 93 31 80 135 1 NA 17 11 NA NA 8 17 24
"251" 23 51 63 42 57 143 NA NA 19 14 NA NA 9 7 23
"252" 14 57 77 47 27 110 NA NA 13 17 1 NA 3 12 25
"253" 21 70 83 32 46 127 NA NA 21 6 NA NA 3 11 21
"254" 13 42 65 21 52 130 1 NA 8 11 NA NA 8 9 15
"255" 27 65 80 33 71 139 NA NA 7 8 NA NA 10 8 22
"256" 11 36 58 29 53 143 NA NA 16 9 NA NA 3 11 22
"257" 18 42 56 22 75 151 1 NA 13 16 1 NA 1 7 14
"258" 6 33 55 27 47 90 3 NA 19 16 NA NA 5 12 22
"259" 16 26 64 23 38 112 1 1 14 12 NA NA 13 11 35
"260" 24 50 71 16 42 126 NA NA 16 11 1 NA 2 9 28
"261" 20 56 74 28 45 136 NA NA 12 10 NA NA 7 7 18
"262" 22 51 63 33 48 121 NA NA 23 15 NA 2 4 13 23
"263" 22 47 52 22 37 102 2 NA 10 5 1 NA 9 8 28
"264" 22 32 63 26 64 144 NA NA 14 6 1 NA 8 8 13
"265" 14 56 72 27 24 119 NA 1 15 13 NA NA 15 7 24
"266" 24 59 66 30 51 132 NA NA 22 14 1 NA 10 14 19
"267" 18 59 83 16 67 119 NA 1 24 16 2 NA 14 5 24
"268" 28 65 72 27 60 138 NA NA 23 10 NA NA 4 8 15
"269" 27 57 70 32 46 137 NA NA 7 11 NA NA 6 9 30
"270" 26 48 47 38 31 145 NA NA 13 13 1 NA 7 5 29
"271" 20 25 71 31 79 138 NA NA 19 14 NA NA 6 13 21
"272" 24 42 51 37 52 102 2 NA 15 11 NA NA 6 13 24
"273" 23 66 71 36 82 144 NA NA 15 11 NA NA 7 14 21
"274" 26 59 55 36 45 119 NA NA 23 10 NA NA 8 14 20
"275" 18 46 55 27 71 151 NA NA 14 11 1 NA 3 3 16
"276" 27 68 67 36 51 127 NA NA 20 6 NA NA 11 13 21
"277" 21 64 76 16 63 161 2 NA 15 5 1 NA 3 9 17
"278" 29 64 61 43 47 170 1 NA 17 3 1 NA 10 7 39
"279" 21 47 68 27 49 117 NA NA 19 7 NA NA 10 13 17
"280" 26 27 68 27 49 126 2 NA 14 11 NA NA 3 10 30
"281" 18 58 60 23 49 100 1 NA 9 10 NA NA 7 4 18
"282" 34 28 59 28 73 136 1 NA 5 9 1 NA 6 8 14
"283" 27 68 66 37 69 143 3 2 23 12 NA NA 5 8 22
"284" 16 48 61 31 59 165 NA NA 16 19 1 1 7 9 18
"285" 21 52 67 44 52 154 NA NA 15 6 1 NA 5 15 14
"286" 37 73 73 38 63 139 NA NA 14 8 NA NA 3 12 29
"287" 18 47 69 29 38 111 NA 1 13 12 1 NA 2 12 17
"288" 28 66 59 19 69 123 1 NA 17 11 NA NA 8 8 25
"289" 14 55 47 31 48 128 NA NA 17 10 1 NA 9 13 27
"290" 17 47 55 41 51 131 NA NA 18 18 NA NA 9 10 26
"291" 23 56 56 24 44 128 NA NA 9 2 NA NA 4 9 19
"292" 14 42 71 33 60 135 NA NA 17 6 NA NA 1 6 32
"293" 24 48 66 37 46 134 NA NA 14 9 1 NA 9 7 21
"294" 25 61 67 25 41 125 2 NA 8 10 NA NA 11 11 23
"295" 17 43 50 35 61 133 NA NA 16 19 1 NA 1 5 17
"296" 18 54 68 33 56 138 1 NA 10 13 NA 1 3 2 16
"297" 21 31 74 21 40 121 3 NA 4 20 1 NA 3 11 14
"298" 22 61 65 14 52 120 1 NA 14 9 NA NA 3 8 16
"299" 21 58 69 30 69 113 1 NA 15 9 NA 1 8 15 20
"300" 22 45 56 30 55 126 NA NA 14 3 NA NA 8 5 14
"301" 21 40 59 33 51 117 2 NA 25 14 NA NA 8 17 22
"302" 17 43 77 37 56 136 1 NA 15 12 NA NA 13 9 27
"303" 21 71 53 23 40 121 NA NA 20 18 2 NA 3 16 18
"304" 17 64 71 33 33 136 NA NA 25 7 NA NA 4 8 23
"305" 19 48 75 26 26 118 NA NA 22 13 NA 1 6 4 27
"306" 29 86 75 31 43 139 1 NA 25 19 NA NA 4 7 41
"307" 26 53 57 33 75 149 4 NA 13 14 1 NA 5 9 24
"308" 20 64 68 25 55 137 1 NA 19 7 NA NA 9 11 21
"309" 27 73 66 25 44 136 NA NA 13 4 1 3 3 4 15
"310" 38 83 67 31 61 114 NA NA 15 14 NA NA 9 12 18
"311" 16 48 63 39 41 131 NA 3 16 15 NA NA 11 10 24
"312" 20 60 59 40 57 154 2 1 9 9 NA NA 3 6 14
"313" 23 37 73 35 70 155 NA NA 9 20 2 NA 9 11 24
"314" 28 66 67 29 55 135 NA 1 7 4 2 NA 2 3 26
"315" 20 60 57 43 55 119 NA NA 14 11 NA NA 15 9 29
"316" 21 42 55 36 47 133 NA NA 5 5 NA NA 4 10 22
"317" 33 60 71 24 67 120 NA NA 11 9 NA NA 10 11 20
"318" 14 34 60 29 63 132 1 NA 6 10 NA NA 4 3 16
"319" 11 49 43 30 48 144 4 NA 18 3 5 NA 6 7 27
"320" 27 71 70 32 84 128 2 NA 17 12 1 NA 3 4 17
"321" 18 50 73 31 65 148 1 1 12 8 NA NA 14 10 20
"322" 18 47 54 42 59 139 NA NA 10 17 NA NA 7 10 24
"323" 26 60 65 35 69 124 NA NA 13 7 NA NA 9 9 22
"324" 24 75 73 43 54 124 1 NA 15 7 NA NA 3 7 16
"325" 10 44 58 21 45 142 NA NA 9 9 NA NA 5 8 14
"326" 23 62 79 48 90 145 1 NA 13 12 1 NA 7 9 35
"327" 25 54 63 49 84 153 1 NA 11 15 NA NA 7 5 32
"328" 24 74 49 31 43 121 NA NA 21 13 NA NA 11 7 21
"329" 31 57 54 39 56 133 NA NA 13 14 NA NA 7 15 23
"330" 22 62 68 28 59 146 1 NA 17 5 NA NA 4 9 17
"331" 29 69 76 45 70 121 NA 1 17 11 1 NA 6 7 15
"332" 26 49 48 27 39 100 NA NA 22 10 1 NA 7 10 18
"333" 21 42 52 33 48 134 NA NA 15 16 NA NA 2 13 21
"334" 10 49 61 26 69 120 NA NA 17 6 NA NA 9 5 17
"335" 28 59 67 28 65 120 1 NA 20 14 NA NA 7 6 26
"336" 10 47 68 45 60 159 4 NA 18 11 2 NA 13 8 19
"337" 18 58 94 32 80 134 NA NA 18 18 1 NA 3 11 20
"338" 14 51 64 31 28 132 NA NA 13 14 NA 1 4 18 21
"339" 24 59 61 29 43 113 NA NA 14 12 NA NA 7 7 18
"340" 17 53 56 26 21 147 3 NA 21 13 1 NA 3 4 22
"341" 17 42 64 20 50 135 NA NA 11 10 NA NA 5 10 14
"342" 21 54 62 26 45 127 NA NA 11 14 NA NA 1 7 27
"343" 26 61 57 40 59 147 NA NA 15 9 NA NA 12 9 26
"344" 16 54 77 32 64 125 NA NA 21 7 NA NA 6 12 14
"345" 21 59 60 46 76 135 NA NA 12 7 NA NA 5 12 14
"346" 28 65 61 35 76 176 NA NA 19 14 NA NA 5 2 24
"347" 13 69 57 23 41 161 NA NA 18 14 NA NA 7 7 20
"348" 8 35 50 24 52 154 NA NA 17 10 NA NA 8 11 27
"349" 27 84 83 51 77 135 NA NA 14 18 NA NA 4 5 20
"350" 25 57 52 45 61 109 NA 1 20 10 NA 1 9 10 20
"351" 19 49 59 29 70 145 NA NA 18 11 NA NA 7 7 32
"352" 16 50 57 41 52 133 1 NA 13 11 1 NA 9 9 24
"353" 20 61 59 30 54 137 NA NA 19 13 NA NA 16 13 26
"354" 18 47 69 41 61 134 NA NA 15 11 NA NA 10 6 19
"355" 14 64 60 32 66 129 1 1 8 12 NA NA 5 8 28
"356" 41 58 66 28 60 119 NA NA 15 8 NA NA 5 4 17
"357" 22 57 51 21 39 149 2 NA 14 7 NA NA 9 11 33
"358" 15 38 67 40 58 107 4 NA 17 14 NA NA 5 11 23
"359" 25 68 84 38 70 151 3 NA 21 11 NA NA 9 14 29
"360" 22 66 78 31 61 151 NA 1 16 13 NA NA 9 12 16
"361" 29 52 65 28 43 127 2 NA 20 2 2 NA 1 13 16
"362" 19 58 65 30 34 127 4 2 17 9 1 NA 5 6 19
"363" 33 54 86 24 57 134 2 NA 16 10 1 NA 6 16 18
"364" 14 50 83 31 58 145 1 NA 12 17 1 NA 3 5 17
"365" 30 86 83 37 66 138 NA NA 18 8 NA NA 5 6 19
"366" 22 60 81 36 59 139 1 1 13 10 1 NA 3 9 20
"367" 26 58 89 44 81 162 NA NA 7 12 NA NA 2 4 25
"368" 19 47 93 27 74 123 2 NA 12 9 1 NA 3 4 24
"369" 21 53 72 25 69 136 NA NA 20 13 NA 2 1 12 29
"370" 21 56 52 39 58 127 NA NA 12 15 NA NA 4 9 24
"371" 18 52 59 27 51 118 2 NA 13 11 1 NA 7 11 30
"372" 17 55 73 39 29 152 1 NA 16 10 NA NA 10 10 35
"373" 23 56 55 37 49 125 NA NA 10 15 NA NA 5 10 21
"374" 33 72 65 50 65 119 NA NA 8 17 NA NA 6 7 24
"375" 20 65 68 33 43 112 NA NA 15 12 NA NA 4 10 32
"376" 26 53 59 33 58 132 NA NA 21 11 1 NA 4 12 19
"377" 18 43 64 34 39 124 2 1 25 18 1 NA 6 10 24
"378" 20 64 62 19 66 105 NA NA 13 11 NA NA 5 9 24
"379" 22 85 75 36 56 159 NA NA 15 11 1 NA 2 9 15
"380" 24 56 89 28 55 140 NA NA 6 9 NA NA 6 4 21
"381" 26 55 70 27 51 137 2 1 16 13 NA NA 8 13 28
"382" 13 61 59 22 51 120 NA NA 10 7 NA NA 5 12 22
"383" 17 37 78 33 77 133 1 NA 8 5 NA NA 11 11 21
"384" 21 76 63 35 47 133 NA NA 19 14 NA NA 8 11 25
"385" 13 49 64 30 65 134 NA 1 15 6 1 NA 7 12 21
