"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"td" "td" 260 NA NA NA 9 9
"tu" "kd" 120 1 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 453 NA 2 6 1 1
"tu" "td" 130 NA NA 2 1 3
"tu" "tu" 3080 NA 1 14 1 2
"kd" "kd" 21 3 5 NA NA NA
"ku" "kd" 229 1 19 7 NA NA
"ku" "ku" 1170 7 10 12 NA 2
"p" "kd" 470 2 11 6 NA 1
"p" "ku" 1624 7 4 30 1 1
"p" "p" 5289 3 4 155 NA 1
"td" "kd" 38 NA 4 NA NA NA
"td" "ku" 34 NA NA NA 3 NA
"td" "p" 655 NA NA 16 27 NA
"td" "td" 139 NA NA NA 5 NA
"tu" "kd" 87 NA NA NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 558 NA NA 10 NA NA
"tu" "td" 140 NA NA NA NA 12
"tu" "tu" 3292 NA NA 9 1 5
"kd" "kd" 46 20 22 NA NA NA
"ku" "kd" 239 6 28 9 NA NA
"ku" "ku" 1314 10 16 11 2 NA
"p" "kd" 456 8 47 22 NA NA
"p" "ku" 1551 9 2 25 1 1
"p" "p" 5335 6 29 171 NA 4
"td" "kd" 64 NA 6 NA NA NA
"td" "ku" 21 NA NA NA NA NA
"td" "p" 702 NA NA 1 24 1
"td" "td" 131 NA NA 4 13 2
"tu" "kd" 42 1 8 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 484 NA NA 6 1 NA
"tu" "td" 88 NA NA NA NA 7
"tu" "tu" 3319 NA NA 16 3 1
"kd" "kd" 41 12 33 10 NA NA
"ku" "kd" 207 4 26 8 2 NA
"ku" "ku" 1148 13 12 12 1 3
"p" "kd" 484 11 23 20 NA NA
"p" "ku" 1484 5 7 17 1 4
"p" "p" 5406 3 16 109 2 2
"td" "kd" 52 NA 4 NA 3 NA
"td" "ku" 30 NA 1 NA NA NA
"td" "p" 623 NA 3 1 13 NA
"td" "td" 128 NA NA NA 19 9
"tu" "kd" 110 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 471 NA 1 4 NA 1
"tu" "td" 115 NA NA NA 1 11
"tu" "tu" 3020 NA 2 9 1 6
"kd" "kd" 45 11 5 1 NA NA
"ku" "kd" 210 1 34 11 NA NA
"ku" "ku" 1273 9 12 16 1 3
"p" "kd" 474 2 35 13 1 NA
"p" "ku" 1677 7 1 25 1 1
"p" "p" 5482 9 11 113 1 2
"td" "kd" 56 NA 1 NA 1 NA
"td" "ku" 42 NA NA 1 1 NA
"td" "p" 646 NA NA 2 26 NA
"td" "td" 179 NA NA NA 3 2
"tu" "kd" 105 NA 6 3 NA NA
"tu" "p" 480 1 1 4 NA NA
"tu" "td" 95 NA NA 1 NA 3
"tu" "tu" 3174 NA NA 11 4 NA
"kd" "kd" 46 21 2 5 NA NA
"ku" "kd" 212 5 32 10 2 NA
"ku" "ku" 1291 12 14 10 7 NA
"p" "kd" 427 7 21 15 NA NA
"p" "ku" 1715 5 3 15 NA 2
"p" "p" 5291 2 7 139 1 1
"td" "kd" 81 NA 2 3 NA NA
"td" "ku" 40 NA NA 1 1 1
"td" "p" 651 NA NA 1 16 NA
"td" "td" 94 NA NA NA 10 62
"tu" "kd" 90 NA 1 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 526 NA 1 NA NA 2
"tu" "td" 102 1 NA NA NA 3
"tu" "tu" 3013 NA 1 7 1 2
"kd" "kd" 38 10 9 NA NA NA
"ku" "kd" 244 3 21 3 NA NA
"ku" "ku" 1171 10 10 8 NA NA
"p" "kd" 484 4 14 20 NA NA
"p" "ku" 1605 8 9 14 1 3
"p" "p" 5429 3 6 141 2 3
"td" "kd" 53 NA NA NA 3 NA
"td" "ku" 25 NA NA NA 1 NA
"td" "p" 627 NA 1 6 26 1
"td" "td" 99 NA NA NA 23 13
"tu" "kd" 120 NA 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 478 NA NA 5 NA NA
"tu" "td" 133 NA NA 1 NA 5
"tu" "tu" 3283 NA NA 11 4 4
"kd" "kd" 28 6 10 NA NA NA
"ku" "kd" 204 3 16 5 NA NA
"ku" "ku" 1198 15 13 8 3 1
"p" "kd" 513 1 28 9 NA NA
"p" "ku" 1502 14 5 20 NA 1
"p" "p" 5333 7 8 91 NA 4
"td" "kd" 44 NA 28 3 NA NA
"td" "ku" 22 NA 1 NA 1 NA
"td" "p" 631 NA 15 2 47 NA
"td" "td" 197 NA NA NA 35 NA
"tu" "kd" 112 NA 5 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 473 NA 1 3 NA NA
"tu" "td" 130 NA NA NA 1 15
"tu" "tu" 3192 NA NA 6 1 7
"kd" "kd" 29 9 4 1 NA NA
"ku" "kd" 226 5 26 6 1 NA
"ku" "ku" 1168 17 6 10 NA 1
"p" "kd" 470 2 24 13 NA NA
"p" "ku" 1415 3 5 7 3 1
"p" "p" 5133 2 11 143 1 5
"td" "kd" 61 NA NA NA 4 NA
"td" "ku" 58 NA NA NA 2 1
"td" "p" 640 NA NA 6 23 1
"td" "td" 126 NA NA 27 28 3
"tu" "kd" 126 NA 4 6 NA NA
"tu" "p" 454 1 6 11 NA 1
"tu" "td" 99 NA NA NA 1 3
"tu" "tu" 2983 1 5 9 1 2
"kd" "kd" 86 1 28 NA NA NA
"ku" "kd" 213 11 23 4 NA NA
"ku" "ku" 1253 16 16 5 2 4
"p" "kd" 487 5 22 7 NA NA
"p" "ku" 1592 2 6 28 1 3
"p" "p" 5427 10 11 108 4 4
"td" "kd" 64 NA 2 6 NA NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 630 NA NA 3 31 1
"td" "td" 101 NA NA NA NA 10
"tu" "kd" 108 1 3 1 NA NA
"tu" "ku" 7 NA NA NA NA NA
"tu" "p" 483 NA NA 2 NA 1
"tu" "td" 117 NA NA 1 1 7
"tu" "tu" 3183 NA 2 10 2 1
"kd" "kd" 18 NA 3 NA NA NA
"ku" "kd" 195 1 27 5 1 NA
"ku" "ku" 1324 13 17 7 1 NA
"p" "kd" 461 NA 17 9 NA NA
"p" "ku" 1648 2 1 11 2 3
"p" "p" 5196 6 9 108 4 2
"td" "kd" 52 NA 10 NA 1 NA
"td" "ku" 30 NA NA NA 2 NA
"td" "p" 613 NA 6 5 41 1
"td" "td" 175 NA NA NA NA 10
"tu" "kd" 127 NA 5 6 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 478 NA 2 5 NA NA
"tu" "td" 103 NA NA NA NA 9
"tu" "tu" 3245 1 2 5 6 5
"kd" "kd" 29 53 51 41 NA NA
"ku" "kd" 208 15 29 17 NA NA
"ku" "ku" 1224 14 13 19 1 1
"p" "kd" 488 23 41 25 NA NA
"p" "ku" 1670 11 6 11 1 1
"p" "p" 5465 11 16 118 NA 1
"td" "kd" 51 NA 3 17 1 NA
"td" "ku" 35 NA 3 2 3 1
"td" "p" 652 NA 3 13 32 NA
"td" "td" 152 NA NA NA 5 16
"tu" "kd" 108 1 6 2 NA NA
"tu" "p" 477 NA 1 5 NA 1
"tu" "td" 119 NA NA NA NA 11
"tu" "tu" 3162 1 1 7 3 6
"kd" "kd" 33 32 46 NA NA NA
"ku" "kd" 184 9 29 NA NA NA
"ku" "ku" 1197 9 9 3 1 NA
"p" "kd" 481 18 33 9 NA NA
"p" "ku" 1554 8 5 19 5 1
"p" "p" 5499 7 14 105 2 3
"td" "kd" 37 NA 1 NA NA NA
"td" "ku" 31 NA NA NA NA NA
"td" "p" 562 NA NA 5 13 2
"td" "td" 216 NA NA 5 35 23
"tu" "kd" 123 NA 1 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 551 NA NA 3 1 2
"tu" "td" 108 NA NA NA NA 9
"tu" "tu" 3081 NA 1 5 2 5
"kd" "kd" 42 12 5 NA NA NA
"ku" "kd" 202 2 14 12 NA NA
"ku" "ku" 1190 8 25 12 1 1
"p" "kd" 456 1 27 19 NA NA
"p" "ku" 1547 7 7 10 NA 1
"p" "p" 5236 7 9 120 4 2
"td" "kd" 47 NA 3 3 1 NA
"td" "ku" 31 NA NA NA 3 NA
"td" "p" 717 NA NA 14 34 NA
"td" "td" 199 NA NA NA NA NA
"tu" "kd" 117 NA 2 NA NA NA
"tu" "p" 509 NA 1 1 NA 1
"tu" "td" 103 1 NA NA NA 14
"tu" "tu" 3121 1 NA 7 1 12
"kd" "kd" 37 18 35 3 NA NA
"ku" "kd" 232 9 26 4 NA NA
"ku" "ku" 1231 10 11 9 1 NA
"p" "kd" 482 10 22 20 NA NA
"p" "ku" 1564 3 5 10 4 1
"p" "p" 5291 7 14 150 3 1
"td" "kd" 69 NA 3 NA 2 NA
"td" "ku" 50 NA 2 NA 3 NA
"td" "p" 625 NA 1 8 30 NA
"td" "td" 203 NA NA NA NA NA
"tu" "kd" 109 NA NA NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 502 NA 2 3 NA NA
"tu" "td" 127 NA NA NA NA 9
"tu" "tu" 3183 NA NA 9 4 6
"kd" "kd" 26 2 11 NA NA NA
"ku" "kd" 230 6 30 5 NA NA
"ku" "ku" 1143 9 9 9 1 NA
"p" "kd" 505 3 17 25 NA NA
"p" "ku" 1563 6 9 18 NA 1
"p" "p" 5466 7 5 153 3 4
"td" "kd" 61 NA 15 5 NA NA
"td" "ku" 42 NA NA NA 2 NA
"td" "p" 649 NA 4 8 33 NA
"td" "td" 103 NA NA NA NA 7
"tu" "kd" 133 NA 3 3 NA NA
"tu" "p" 441 NA NA 8 1 NA
"tu" "td" 103 NA NA NA NA 9
"tu" "tu" 3092 NA 1 7 2 3
"kd" "kd" 28 5 7 NA NA NA
"ku" "kd" 184 4 34 3 NA NA
"ku" "ku" 1277 10 13 8 NA 1
"p" "kd" 435 1 16 9 NA NA
"p" "ku" 1526 5 5 14 NA 1
"p" "p" 5243 2 8 108 NA 5
"td" "kd" 62 NA NA 26 NA NA
"td" "ku" 32 NA 1 1 1 NA
"td" "p" 709 NA NA 34 30 1
"td" "td" 212 NA NA NA 10 8
"tu" "kd" 100 1 5 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 409 NA 1 1 NA NA
"tu" "td" 95 NA NA 2 NA 3
"tu" "tu" 3123 NA NA 3 NA NA
"kd" "kd" 49 20 13 2 NA NA
"ku" "kd" 182 10 31 5 NA NA
"ku" "ku" 1096 18 12 13 2 1
"p" "kd" 426 4 17 11 NA NA
"p" "ku" 1429 5 5 20 NA 1
"p" "p" 5321 10 13 122 3 2
"td" "kd" 64 1 2 5 1 NA
"td" "ku" 41 NA NA NA 1 NA
"td" "p" 648 NA NA 6 28 NA
"td" "td" 176 NA NA 2 NA 4
"tu" "kd" 113 NA 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 470 1 1 3 1 NA
"tu" "td" 121 NA NA NA NA 6
"tu" "tu" 3038 NA NA 7 2 2
"kd" "kd" 35 12 8 1 NA NA
"ku" "kd" 210 3 25 9 NA NA
"ku" "ku" 1172 7 13 8 1 2
"p" "kd" 540 1 15 9 NA NA
"p" "ku" 1669 6 8 10 NA 4
"p" "p" 5297 11 5 88 NA 4
"td" "kd" 45 NA NA NA NA NA
"td" "ku" 41 NA NA NA 2 1
"td" "p" 660 NA NA 3 21 1
"td" "td" 170 NA NA NA NA 60
"tu" "kd" 126 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 434 NA 1 1 NA 1
"tu" "td" 80 NA NA NA 1 5
"tu" "tu" 3123 NA NA 5 2 2
"kd" "kd" 40 16 5 NA NA NA
"ku" "kd" 229 2 9 2 1 NA
"ku" "ku" 1270 8 8 11 1 2
"p" "kd" 422 5 16 2 1 NA
"p" "ku" 1562 2 2 17 1 1
"p" "p" 5286 4 5 106 4 3
"td" "kd" 80 NA 3 NA 9 NA
"td" "ku" 54 NA NA NA 4 NA
"td" "p" 644 NA NA 14 26 NA
"td" "td" 173 NA NA 1 8 16
"tu" "kd" 96 NA 2 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 455 NA NA 3 NA NA
"tu" "td" 111 NA NA 2 NA 2
"tu" "tu" 3195 1 2 12 3 6
"kd" "kd" 23 11 7 NA NA NA
"ku" "kd" 199 5 25 1 1 NA
"ku" "ku" 1207 9 18 7 1 3
"p" "kd" 459 3 13 11 NA NA
"p" "ku" 1610 5 3 18 1 3
"p" "p" 5275 7 6 105 2 6
"td" "kd" 55 NA 6 NA 2 NA
"td" "ku" 28 NA NA NA 1 NA
"td" "p" 641 NA 4 5 24 NA
"td" "td" 134 NA NA NA 22 35
"tu" "kd" 123 NA NA 3 NA NA
"tu" "ku" 2 NA NA NA NA 1
"tu" "p" 528 NA 2 5 NA NA
"tu" "td" 146 NA NA NA 1 12
"tu" "tu" 3020 NA 1 8 3 4
"kd" "kd" 47 33 3 NA NA NA
"ku" "kd" 261 2 26 3 NA NA
"ku" "ku" 1198 9 11 7 1 NA
"p" "kd" 487 7 47 15 NA NA
"p" "ku" 1576 10 7 18 1 1
"p" "p" 5238 20 20 119 3 4
"td" "kd" 44 NA 12 2 2 NA
"td" "ku" 38 NA NA 1 1 NA
"td" "p" 692 NA 8 7 10 2
"td" "td" 153 NA NA 1 NA 12
"tu" "kd" 103 1 5 1 NA NA
"tu" "p" 529 NA 1 3 NA 1
"tu" "td" 98 NA NA 1 NA 9
"tu" "tu" 3108 1 2 9 5 4
"kd" "kd" 31 17 3 NA NA NA
"ku" "kd" 202 4 27 2 1 NA
"ku" "ku" 1120 13 11 9 3 4
"p" "kd" 466 1 24 7 1 NA
"p" "ku" 1473 9 6 11 5 2
"p" "p" 5361 4 10 110 4 5
"td" "kd" 49 NA 10 7 NA NA
"td" "ku" 39 NA NA 1 3 NA
"td" "p" 646 NA 5 3 36 1
"td" "td" 150 NA NA NA 14 NA
"tu" "kd" 119 NA 2 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 532 NA NA 3 1 NA
"tu" "td" 123 NA NA NA NA 5
"tu" "tu" 3327 1 2 11 1 4
"kd" "kd" 67 23 6 7 NA NA
"ku" "kd" 102 12 27 9 NA NA
"ku" "ku" 1114 21 11 14 1 2
"p" "kd" 505 5 30 27 NA NA
"p" "ku" 1350 7 4 14 1 2
"p" "p" 5175 8 5 109 1 1
"td" "kd" 60 NA 4 NA NA NA
"td" "ku" 45 NA NA 1 NA NA
"td" "p" 762 NA NA 6 33 1
"td" "td" 128 NA NA NA 5 1
"tu" "kd" 109 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 413 NA 1 3 NA NA
"tu" "td" 104 NA NA NA NA 15
"tu" "tu" 3047 NA NA 6 3 8
"kd" "kd" 42 6 12 7 NA NA
"ku" "kd" 300 7 27 5 NA NA
"ku" "ku" 1345 13 15 12 2 1
"p" "kd" 457 3 14 8 NA NA
"p" "ku" 1508 5 1 5 1 1
"p" "p" 5378 3 14 122 4 4
"td" "kd" 34 NA 2 4 NA NA
"td" "ku" 30 NA NA NA 5 NA
"td" "p" 652 NA 1 5 42 NA
"td" "td" 153 NA NA NA NA 16
"tu" "kd" 107 NA 2 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 498 1 NA 2 NA NA
"tu" "td" 127 NA NA NA NA 11
"tu" "tu" 3102 NA 1 11 2 3
"kd" "kd" 46 6 11 NA NA NA
"ku" "kd" 187 4 17 9 NA NA
"ku" "ku" 1171 5 10 21 2 3
"p" "kd" 456 2 29 15 2 NA
"p" "ku" 1629 2 10 11 4 3
"p" "p" 5366 5 17 97 1 1
"td" "kd" 51 NA 7 7 4 NA
"td" "ku" 48 NA 2 NA 3 NA
"td" "p" 711 NA 6 12 18 1
"td" "td" 196 NA NA NA 2 14
"tu" "kd" 98 NA 2 1 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 480 NA NA 2 NA 1
"tu" "td" 144 NA NA 1 NA 6
"tu" "tu" 3039 1 1 5 2 3
"kd" "kd" 29 4 27 26 NA NA
"ku" "kd" 170 6 33 6 1 NA
"ku" "ku" 1208 11 17 12 6 1
"p" "kd" 469 12 29 28 NA NA
"p" "ku" 1598 11 4 23 2 2
"p" "p" 5372 13 12 158 5 1
"td" "kd" 60 NA 2 NA 2 NA
"td" "ku" 61 NA NA NA 3 NA
"td" "p" 694 NA NA 10 21 NA
"td" "td" 166 NA NA 7 NA 1
"tu" "kd" 93 1 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 491 1 NA 5 NA 2
"tu" "td" 84 NA NA NA NA 1
"tu" "tu" 3079 NA 1 10 1 NA
"kd" "kd" 28 22 24 8 NA NA
"ku" "kd" 191 3 18 7 NA NA
"ku" "ku" 1276 8 9 7 1 NA
"p" "kd" 460 12 25 22 NA NA
"p" "ku" 1596 3 2 19 NA 1
"p" "p" 5395 8 9 140 4 2
"td" "kd" 55 NA 2 NA 1 NA
"td" "ku" 44 NA NA 1 2 NA
"td" "p" 628 1 NA 7 22 NA
"td" "td" 128 NA NA NA NA 6
"tu" "kd" 104 NA 3 3 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 516 NA NA 1 1 NA
"tu" "td" 133 NA NA NA NA 4
"tu" "tu" 3134 NA NA 12 4 6
"kd" "kd" 49 18 7 NA NA NA
"ku" "kd" 185 4 18 8 NA NA
"ku" "ku" 1213 8 17 24 NA 2
"p" "kd" 414 7 24 11 NA NA
"p" "ku" 1622 10 6 20 NA 1
"p" "p" 5393 7 21 92 3 NA
"td" "kd" 58 NA 22 NA 2 NA
"td" "ku" 25 NA NA NA NA NA
"td" "p" 664 NA 10 11 29 NA
"td" "td" 109 NA NA 20 2 19
"tu" "kd" 115 1 5 1 NA NA
"tu" "p" 450 NA 2 5 1 1
"tu" "td" 111 NA NA NA NA 8
"tu" "tu" 3185 1 NA 3 3 2
"kd" "kd" 59 2 NA NA NA NA
"ku" "kd" 219 NA 14 5 NA NA
"ku" "ku" 1198 6 5 7 1 1
"p" "kd" 476 1 14 10 NA NA
"p" "ku" 1536 1 4 10 3 2
"p" "p" 5218 6 9 140 8 7
"td" "kd" 48 NA 1 NA 2 NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 688 NA 1 19 41 NA
"td" "td" 158 NA NA NA 12 17
"tu" "kd" 89 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 511 NA NA 6 NA NA
"tu" "td" 103 NA NA NA 1 4
"tu" "tu" 3253 NA 3 6 1 4
"kd" "kd" 60 13 18 15 NA NA
"ku" "kd" 230 7 22 7 NA NA
"ku" "ku" 1218 18 12 12 2 NA
"p" "kd" 529 2 30 13 NA NA
"p" "ku" 1577 5 9 17 2 4
"p" "p" 5344 8 9 132 3 NA
"td" "kd" 111 NA 3 NA 1 NA
"td" "ku" 43 NA NA NA 2 NA
"td" "p" 692 NA NA 6 29 NA
"td" "td" 150 NA NA 1 9 1
"tu" "kd" 147 NA 3 3 NA NA
"tu" "p" 468 NA 1 1 1 NA
"tu" "td" 104 NA NA NA NA 6
"tu" "tu" 3150 NA NA 8 2 5
"kd" "kd" 30 5 2 NA NA NA
"ku" "kd" 185 2 32 6 NA NA
"ku" "ku" 1244 12 10 18 2 5
"p" "kd" 441 NA 19 8 NA NA
"p" "ku" 1556 7 3 15 2 1
"p" "p" 5662 3 7 137 NA 2
"td" "kd" 40 NA 1 7 NA NA
"td" "ku" 56 NA NA 1 1 NA
"td" "p" 639 NA NA 3 30 1
"td" "td" 125 NA NA NA 19 40
"tu" "kd" 107 NA 1 NA NA NA
"tu" "p" 485 NA 1 5 NA NA
"tu" "td" 133 NA NA NA NA 14
"tu" "tu" 3069 NA 1 7 NA 7
"kd" "kd" 42 6 11 12 NA NA
"ku" "kd" 237 5 26 8 NA NA
"ku" "ku" 1239 15 14 11 NA 3
"p" "kd" 530 4 40 18 NA NA
"p" "ku" 1766 2 6 23 NA 5
"p" "p" 5597 3 20 123 3 2
"td" "kd" 56 NA 4 NA NA NA
"td" "ku" 39 NA 1 NA 4 NA
"td" "p" 652 NA NA 8 27 NA
"td" "td" 91 NA NA NA NA 2
"tu" "kd" 106 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 490 NA NA 3 NA 3
"tu" "td" 104 NA NA NA NA 11
"tu" "tu" 3071 NA NA 8 3 4
"kd" "kd" 25 8 9 NA NA NA
"ku" "kd" 250 3 30 10 NA NA
"ku" "ku" 1300 13 16 14 1 NA
"p" "kd" 484 1 27 21 NA NA
"p" "ku" 1566 12 3 17 3 1
"p" "p" 5419 6 14 113 NA 2
"td" "kd" 64 NA 2 1 1 NA
"td" "ku" 47 NA NA NA 1 NA
"td" "p" 676 NA 1 2 38 NA
"td" "td" 121 NA NA NA 9 8
"tu" "kd" 110 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 461 NA 1 7 NA NA
"tu" "td" 118 NA NA NA NA 10
"tu" "tu" 3134 NA NA 11 2 3
"kd" "kd" 43 9 15 NA NA NA
"ku" "kd" 222 6 17 3 NA NA
"ku" "ku" 1177 8 18 8 NA 5
"p" "kd" 477 6 16 13 NA NA
"p" "ku" 1512 6 3 12 1 1
"p" "p" 5393 4 12 113 5 1
"td" "kd" 57 NA 25 NA NA NA
"td" "ku" 37 NA 1 1 1 NA
"td" "p" 684 NA 14 7 24 1
"td" "td" 235 NA NA NA 25 6
"tu" "kd" 98 1 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 492 NA 1 3 NA 1
"tu" "td" 126 NA NA 1 NA 2
"tu" "tu" 3173 NA NA 5 3 2
"kd" "kd" 37 3 17 23 NA NA
"ku" "kd" 218 5 19 10 2 NA
"ku" "ku" 1150 13 11 13 3 10
"p" "kd" 530 2 12 20 1 NA
"p" "ku" 1547 2 6 8 NA 5
"p" "p" 5399 6 3 114 3 2
"td" "kd" 75 NA 9 NA 6 NA
"td" "ku" 44 NA 1 1 2 NA
"td" "p" 689 NA 1 2 47 NA
"td" "td" 176 NA NA NA NA 3
"tu" "kd" 52 NA 3 5 1 NA
"tu" "p" 482 NA 1 5 NA 1
"tu" "td" 134 NA NA NA NA 6
"tu" "tu" 2875 NA NA 7 1 10
"kd" "kd" 40 12 3 3 NA NA
"ku" "kd" 209 6 22 2 NA NA
"ku" "ku" 1270 15 11 6 2 1
"p" "kd" 508 6 22 4 NA NA
"p" "ku" 1500 7 8 13 1 2
"p" "p" 5315 6 10 116 NA 2
"td" "kd" 70 NA 1 NA 1 NA
"td" "ku" 59 NA NA NA 1 NA
"td" "p" 688 NA 1 32 46 NA
"td" "td" 126 NA NA NA NA NA
"tu" "kd" 137 NA 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 450 NA NA NA NA NA
"tu" "td" 114 NA NA 1 NA 3
"tu" "tu" 3148 NA NA 7 1 5
"kd" "kd" 20 7 36 NA NA NA
"ku" "kd" 191 6 31 1 NA NA
"ku" "ku" 1230 14 26 13 1 1
"p" "kd" 417 13 25 12 NA NA
"p" "ku" 1568 14 9 7 1 1
"p" "p" 5262 13 8 127 5 NA
"td" "kd" 43 NA 10 NA 1 NA
"td" "ku" 28 NA 1 NA NA 1
"td" "p" 690 NA 5 1 32 NA
"td" "td" 97 NA NA NA 32 3
"tu" "kd" 99 1 1 1 NA NA
"tu" "p" 441 NA 1 5 NA 3
"tu" "td" 55 NA NA NA NA 9
"tu" "tu" 3232 NA NA 8 NA 6
"kd" "kd" 37 19 21 NA NA NA
"ku" "kd" 239 12 20 5 NA NA
"ku" "ku" 1317 16 9 5 1 2
"p" "kd" 483 8 10 7 NA NA
"p" "ku" 1689 1 6 8 3 2
"p" "p" 5321 5 7 80 4 4
"td" "kd" 52 NA 2 2 NA NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 662 NA 1 1 24 NA
"td" "td" 160 NA NA NA 9 NA
"tu" "kd" 92 NA NA NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 540 NA 1 2 NA 3
"tu" "td" 102 NA NA NA NA 8
"tu" "tu" 3159 NA NA 4 3 5
"kd" "kd" 46 9 4 NA NA NA
"ku" "kd" 200 3 19 3 NA NA
"ku" "ku" 1257 8 17 6 1 4
"p" "kd" 451 1 34 47 NA NA
"p" "ku" 1585 5 9 12 NA 5
"p" "p" 5442 2 19 132 1 3
"td" "kd" 68 NA 11 NA 2 NA
"td" "ku" 40 NA 1 NA 1 NA
"td" "p" 587 NA 6 1 27 NA
"td" "td" 145 NA NA NA 8 11
