"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"139" 9 80 417 136 463 919 12 14 103 8 31 NA 103 23 759
"140" 8 76 433 124 551 920 11 21 116 10 15 0 124 27 784
"141" 16 97 459 132 624 994 15 14 114 6 26 0 119 22 737
"142" 8 66 446 111 514 971 13 6 101 6 16 1 101 26 743
"143" 7 86 446 86 461 921 9 4 88 12 14 0 52 21 742
"144" 6 87 484 58 526 961 11 4 113 13 25 1 90 19 716
"145" 9 77 408 107 519 891 6 13 110 12 30 0 105 22 727
"146" 10 88 447 119 483 945 12 11 118 8 27 1 114 12 759
"147" 10 107 488 59 498 894 9 5 97 7 32 NA 90 16 748
"148" 12 83 437 107 512 972 7 10 92 17 21 NA 104 28 850
"149" 7 58 488 101 473 978 9 5 110 15 29 0 112 36 726
"150" 9 67 444 114 520 999 6 12 114 7 43 NA 119 30 737
"151" 7 66 438 103 506 878 3 20 138 8 26 NA 125 40 693
"152" 5 77 430 57 492 897 5 5 123 9 17 0 89 30 716
"153" 9 109 466 118 493 921 8 7 99 10 22 NA 119 23 662
"154" 7 62 513 103 507 858 11 4 137 13 19 4 75 26 761
"155" 9 88 440 114 512 889 8 16 102 15 31 NA 103 19 799
"156" 16 71 451 97 537 978 8 12 115 10 20 NA 95 30 846
"157" 6 71 393 108 452 876 9 10 107 8 30 NA 127 29 697
"158" 7 59 451 97 537 980 11 7 90 11 33 1 119 27 683
"159" 7 95 411 136 463 913 10 4 81 9 26 NA 112 33 752
"160" 9 79 467 126 483 918 13 14 100 12 30 NA 112 30 762
"161" 9 88 489 113 523 939 5 7 91 13 33 NA 103 32 712
"162" 6 78 466 118 426 927 6 14 99 8 23 NA 128 17 746
"163" 8 76 430 102 468 939 11 7 101 18 33 NA 105 41 686
"164" 12 70 449 121 496 939 5 13 91 17 36 0 60 23 752
"165" 10 91 500 111 455 904 10 9 119 8 20 1 48 25 716
"166" 8 77 503 107 537 860 8 13 115 13 25 0 122 16 669
"167" 9 79 449 133 544 938 9 11 90 14 26 1 117 33 736
"168" 6 72 481 137 549 869 5 14 110 13 17 0 122 25 703
"169" 5 64 411 94 457 941 6 9 99 8 32 4 130 22 771
"170" 8 72 411 100 449 901 2 16 97 8 24 1 102 17 731
"171" 5 54 444 93 468 945 4 25 122 14 24 1 99 33 750
"172" 6 86 481 120 515 928 8 15 113 12 32 1 124 39 647
"173" 9 73 407 110 473 870 7 17 102 9 32 2 97 23 686
"174" 4 66 463 99 476 915 17 11 100 17 31 0 126 52 756
"175" 4 78 386 114 478 951 9 12 114 15 39 0 80 34 826
"176" 7 90 506 125 623 960 7 9 107 7 25 0 108 24 631
"177" 9 85 514 112 542 905 7 13 119 10 21 0 108 18 621
"178" 7 77 426 117 495 892 9 19 106 8 39 NA 90 26 658
"179" 7 53 402 106 519 980 5 13 123 11 23 0 96 20 762
"180" 8 80 452 99 452 919 13 17 120 10 30 NA 114 22 640
"181" 12 86 392 109 438 901 7 10 94 9 25 4 127 27 725
"182" 10 63 488 106 536 878 11 9 131 17 27 1 108 19 761
"183" 11 74 497 52 518 884 15 12 107 6 26 1 109 21 666
"184" 7 65 470 102 478 936 14 10 97 9 33 0 100 34 683
"185" 10 77 451 119 489 934 10 8 116 14 18 0 57 22 681
"186" 10 65 454 46 455 888 7 4 111 8 28 1 88 19 652
"187" 4 58 434 94 544 888 9 7 113 10 20 1 117 26 684
"188" 6 87 422 106 526 975 5 12 104 11 27 1 56 15 697
"189" 8 83 439 132 487 985 12 8 127 9 21 0 79 21 703
"190" 8 83 520 108 555 937 9 15 108 7 44 0 96 16 748
"191" 4 78 470 125 464 911 7 11 99 6 27 0 105 25 652
"192" 6 49 367 45 425 825 6 20 123 12 32 0 112 25 670
"193" 9 70 466 96 521 888 13 13 90 11 52 2 104 30 733
"194" 7 84 433 100 465 906 8 5 115 9 22 0 87 32 701
"195" 7 84 437 111 408 902 10 10 112 9 22 0 117 28 718
"196" 13 88 443 115 544 970 6 21 119 12 36 0 117 15 693
"197" 6 70 441 54 503 893 15 29 119 14 44 0 100 18 703
"198" 12 89 415 113 502 937 9 9 96 10 38 1 128 20 741
"199" 7 79 398 104 434 907 14 8 82 10 36 1 93 25 699
"200" 8 35 442 52 461 898 7 8 98 9 24 NA 61 24 640
"201" 16 104 410 135 517 933 14 11 112 6 15 NA 109 40 738
"202" 12 83 505 130 549 953 24 17 121 11 35 1 83 31 679
"203" 7 72 476 103 492 948 6 19 95 11 30 NA 112 42 751
"204" 13 72 389 129 479 895 11 15 124 10 36 1 122 10 821
"205" 6 71 425 108 497 992 8 9 103 10 26 NA 101 26 750
"206" 8 90 458 121 499 938 8 19 121 10 26 1 94 19 723
"207" 5 82 455 113 493 922 11 12 49 15 26 5 112 23 706
"208" 8 71 435 98 465 944 12 9 116 12 48 1 101 18 680
"209" 11 70 461 106 443 983 5 6 93 16 21 0 133 24 757
"210" 7 92 437 116 488 878 15 13 137 7 15 0 40 7 754
"211" 6 69 454 131 467 973 8 14 127 13 30 2 111 25 706
"212" 7 67 490 105 571 1029 18 17 132 9 25 NA 122 44 719
"213" 6 79 456 109 475 894 4 5 120 14 45 1 108 35 724
"214" 6 74 456 107 471 890 11 9 107 10 19 0 113 18 717
"215" 17 105 437 132 520 953 10 6 109 9 38 1 89 18 744
"216" 11 88 416 125 460 990 19 14 103 10 36 NA 120 24 670
"217" 7 73 451 99 410 900 10 11 99 7 35 0 144 22 721
"218" 10 86 397 99 468 899 5 8 124 11 19 0 108 53 758
"219" 7 84 431 117 474 956 5 2 132 13 22 2 82 19 667
"220" 9 91 508 116 576 942 6 13 110 19 20 NA 108 20 676
"221" 8 80 425 94 489 868 17 11 113 13 19 NA 96 39 655
"222" 8 81 542 130 617 909 14 9 106 7 33 NA 91 30 783
"223" 3 67 388 111 464 901 2 15 103 12 25 NA 114 36 759
"224" 10 78 462 108 465 892 9 12 105 7 38 1 104 22 643
"225" 6 60 442 112 472 839 14 8 96 21 21 NA 118 30 716
"226" 9 72 434 115 494 932 9 9 110 8 26 NA 95 23 813
"227" 5 63 443 100 517 905 11 12 146 7 31 NA 101 10 790
"228" 12 95 418 106 511 933 12 11 130 9 26 0 99 31 757
"229" 5 74 462 127 511 968 7 9 110 6 17 NA 136 22 781
"230" 6 27 453 108 481 896 12 15 118 10 17 1 102 27 721
"231" 9 39 448 111 525 932 12 16 94 10 18 1 111 28 696
"232" 9 91 464 107 491 996 6 15 112 14 11 0 89 30 784
"233" 15 98 377 130 552 908 6 3 114 8 23 NA 95 37 692
"234" 9 86 485 114 556 909 10 16 105 8 22 0 56 22 710
"235" 9 66 436 120 523 912 6 14 105 9 13 NA 112 32 679
"236" 2 53 434 90 479 882 6 6 123 6 21 0 95 27 729
"237" 11 89 414 124 468 904 9 13 106 15 26 NA 103 29 666
"238" 5 71 454 116 537 926 5 8 115 20 36 0 94 28 735
"239" 7 63 480 98 557 887 14 3 117 12 12 0 60 33 730
"240" 10 82 478 98 516 904 10 5 95 6 28 1 132 30 726
"241" 5 56 406 107 485 929 11 11 107 9 13 NA 94 22 749
"242" 11 57 424 100 550 944 7 12 94 13 38 NA 116 13 683
"243" 9 93 522 119 483 899 10 7 115 15 17 0 102 24 704
"244" 5 67 458 106 556 919 6 16 120 10 34 1 90 19 719
"245" 7 75 426 130 464 935 8 18 99 12 32 NA 123 23 697
"246" 7 59 414 95 448 917 16 6 124 8 18 0 94 30 650
"247" 7 68 447 107 503 943 7 22 125 9 21 1 114 18 707
"248" 9 85 406 126 503 946 11 5 101 5 27 0 119 24 714
"249" 10 79 449 121 504 940 9 7 104 11 23 NA 126 13 743
"250" 6 62 439 55 535 971 8 3 108 12 35 NA 119 24 665
"251" 3 49 444 107 424 898 12 22 132 8 30 1 85 27 717
"252" 4 87 487 128 527 934 18 20 85 11 32 2 111 26 772
"253" 11 77 439 139 528 942 10 17 83 10 24 0 104 22 689
"254" 13 76 404 123 231 963 11 10 118 10 36 NA 132 43 718
"255" 10 66 471 104 520 901 12 16 96 12 24 0 120 23 660
"256" 8 64 498 97 521 901 12 11 115 13 25 0 95 22 777
"257" 7 75 451 124 489 887 18 15 114 11 17 2 119 13 707
"258" 6 70 449 116 452 944 11 5 123 7 21 1 103 22 708
"259" 9 87 472 96 574 1016 14 13 115 7 33 0 92 26 698
"260" 5 58 429 95 524 887 16 16 107 10 30 NA 98 19 730
"261" 10 78 463 91 470 909 19 16 120 9 35 0 142 10 757
"262" 5 63 409 117 544 957 12 11 120 7 36 2 95 17 806
"263" 10 96 463 112 466 889 15 11 92 10 29 0 117 26 679
"264" 8 41 484 115 596 915 9 14 112 12 25 NA 122 34 756
"265" 5 70 494 115 558 898 5 13 114 18 21 0 101 32 720
"266" 9 35 437 109 459 879 7 6 109 14 42 NA 127 26 745
"267" 14 73 461 104 509 944 5 3 110 8 35 1 96 20 767
"268" 11 96 500 101 541 962 16 3 106 4 31 NA 97 31 630
"269" 7 76 502 107 555 947 12 9 87 6 25 0 107 21 751
"270" 6 79 457 109 483 908 11 6 121 11 35 0 86 25 706
"271" 4 80 502 126 515 889 10 12 141 13 40 1 121 25 718
"272" 11 77 462 106 479 940 13 12 106 12 34 0 98 22 691
"273" 8 78 445 121 525 901 10 17 110 7 32 1 106 23 697
"274" 5 35 419 100 523 918 13 12 123 11 24 NA 100 25 710
"275" 6 66 473 94 462 911 12 15 108 17 20 NA 91 26 682
"276" 8 85 422 113 525 913 7 9 109 11 25 NA 116 25 734
"277" 10 34 410 103 552 1015 10 14 126 11 22 NA 103 34 697
"278" 14 95 401 116 411 908 10 6 114 11 21 NA 89 27 732
"279" 9 120 434 149 453 940 9 10 118 14 27 0 120 28 739
"280" 6 82 464 121 517 790 12 17 117 13 26 1 123 26 668
"281" 15 89 458 128 477 954 7 11 102 21 23 0 100 31 705
"282" 12 61 449 103 530 904 6 13 121 11 24 0 114 16 780
"283" 13 78 477 104 579 890 12 11 94 10 23 0 122 29 700
"284" 11 93 458 125 599 975 6 12 122 12 25 NA 103 18 730
"285" 4 63 403 97 498 953 8 7 114 14 25 6 132 30 670
"286" 6 68 410 108 451 981 12 16 118 13 26 1 97 23 678
"287" 7 60 487 103 540 926 5 12 114 13 37 2 121 30 709
"288" 6 71 393 125 461 917 12 7 112 11 29 0 57 34 610
"289" 11 81 425 111 439 917 14 11 101 10 25 0 99 33 736
"290" 5 76 420 109 241 915 6 4 88 9 24 0 71 27 671
"291" 6 76 483 110 534 962 12 15 93 11 21 0 96 27 817
"292" 11 75 444 121 510 878 11 8 103 4 33 1 116 22 754
"293" 9 63 437 114 524 936 11 7 122 6 27 0 116 21 766
"294" 7 85 379 121 453 930 7 8 119 7 23 1 105 20 688
"295" 11 78 447 109 446 821 11 19 129 11 38 2 147 25 758
"296" 7 83 447 128 508 855 11 12 128 8 34 0 95 23 716
"297" 6 73 447 94 425 915 8 10 124 12 23 1 124 20 692
"298" 3 71 408 119 511 866 13 6 92 19 23 1 129 25 746
"299" 10 79 397 115 444 928 13 11 137 13 34 0 112 9 670
"300" 11 85 404 138 477 940 11 14 106 10 18 1 97 31 813
"301" 1 48 386 111 509 912 12 21 106 13 31 1 105 31 705
"302" 11 86 405 126 482 903 12 10 103 10 26 0 106 20 666
"303" 6 63 412 105 494 934 5 5 119 9 19 1 107 21 653
"304" 8 69 456 117 556 964 8 9 115 10 35 2 62 43 720
"305" 6 82 444 109 499 900 7 6 131 12 22 NA 103 20 763
"306" 5 63 498 84 476 888 20 11 139 14 27 NA 99 33 672
"307" 7 100 396 130 527 904 10 9 150 10 37 0 93 19 726
"308" 9 62 490 106 514 896 12 4 115 8 33 1 105 31 721
"309" 5 65 466 102 469 922 5 16 115 11 35 NA 103 27 775
"310" 9 41 418 119 453 990 12 10 107 20 30 0 97 25 695
"311" 9 44 448 105 483 925 15 10 126 7 31 NA 104 34 730
"312" 5 62 438 115 486 906 7 15 108 7 30 1 124 33 771
"313" 5 89 374 131 458 901 13 15 122 9 20 NA 115 44 741
"314" 11 78 494 111 516 952 13 24 121 14 37 1 119 28 686
"315" 3 62 531 87 578 940 12 17 118 11 36 0 102 16 748
"316" 9 59 467 99 471 997 11 18 117 10 18 NA 100 34 604
"317" 6 79 383 123 465 897 6 13 103 9 36 2 114 27 722
"318" 5 95 422 150 532 987 9 15 111 8 38 3 113 35 678
"319" 10 68 490 95 518 936 13 4 107 11 26 0 91 29 729
"320" 7 67 431 116 513 984 9 19 129 7 22 1 114 31 761
"321" 7 69 427 122 516 948 12 12 128 14 33 NA 90 28 703
"322" 6 77 397 114 467 900 10 19 119 9 26 0 116 25 747
"323" 6 75 448 117 496 923 5 4 113 10 24 0 91 27 710
"324" 6 62 463 116 472 867 2 12 97 8 32 1 98 32 781
"325" 4 56 463 112 604 966 15 15 92 8 31 0 114 30 734
"326" 6 73 452 103 442 837 6 5 98 15 25 NA 122 40 694
"327" 6 96 452 110 495 899 8 15 125 12 31 0 99 27 754
"328" 7 77 418 110 498 923 9 19 104 9 32 NA 141 10 777
"329" 15 75 458 117 482 951 5 14 111 12 35 1 88 28 733
"330" 7 71 411 102 492 883 13 12 115 10 21 1 112 37 707
"331" 6 92 489 105 519 918 13 12 121 3 24 1 101 39 666
"332" 17 97 431 123 522 920 14 12 104 13 24 NA 94 31 679
"333" 6 68 432 108 502 993 7 12 134 8 28 0 104 25 644
"334" 8 47 410 94 511 903 15 7 93 14 32 NA 104 36 780
"335" 7 81 513 124 530 957 11 22 102 8 33 NA 133 43 721
"336" 10 79 536 124 528 846 6 5 98 9 33 1 97 30 676
"337" 11 88 463 117 457 899 6 13 136 14 28 1 105 23 755
"338" 11 87 427 113 501 1001 11 13 114 12 27 NA 94 19 719
"339" 5 69 403 118 454 933 5 11 103 10 19 1 95 25 691
"340" 9 71 496 122 524 881 3 8 87 11 20 1 109 22 824
"341" 8 67 472 107 493 868 5 16 113 11 7 1 100 13 740
"342" 3 60 452 92 468 903 5 18 105 7 28 1 88 20 639
"343" 5 44 417 102 491 900 9 17 122 12 21 2 120 43 744
"344" 6 92 479 122 547 915 3 6 94 11 32 0 124 35 730
"345" 9 70 385 99 487 947 10 14 119 5 39 2 98 24 695
"346" 9 53 423 116 490 927 12 13 122 10 30 1 119 17 749
"347" 7 83 476 126 562 920 15 17 114 8 18 0 97 26 764
"348" 8 66 430 90 470 913 5 3 105 13 14 NA 114 39 635
"349" 11 78 453 123 497 973 7 21 102 14 26 NA 85 21 769
"350" 12 85 410 111 506 862 7 9 104 13 27 2 112 31 718
"351" 10 90 494 134 562 904 15 7 112 13 41 1 111 15 736
"352" 3 80 426 99 550 927 5 8 109 13 21 1 99 25 645
"353" 5 87 470 113 456 862 13 16 104 12 17 0 114 21 685
"354" 5 73 452 103 463 920 13 11 89 7 29 NA 122 26 788
"355" 9 56 404 94 503 929 11 13 123 11 26 NA 114 30 712
"356" 8 76 480 95 528 874 10 15 104 9 29 NA 64 24 757
"357" 5 53 441 110 481 915 10 8 100 10 35 NA 114 16 684
"358" 7 84 444 108 513 914 7 12 114 12 23 1 113 39 787
"359" 7 80 400 104 502 950 15 8 104 11 31 0 140 39 750
"360" 8 61 399 126 521 964 7 9 97 6 25 NA 52 31 747
"361" 5 89 429 124 453 963 15 5 104 8 23 1 98 23 740
"362" 5 45 469 106 508 897 9 9 114 11 38 0 104 28 691
"363" 13 97 444 110 502 872 10 6 108 5 35 NA 124 19 747
"364" 12 93 485 113 530 900 13 6 125 10 32 0 105 30 719
"365" 8 72 451 117 471 942 9 15 108 16 30 1 103 26 668
"366" 5 62 455 91 494 951 13 6 98 7 16 0 109 22 701
"367" 8 84 468 109 528 1016 13 14 104 12 29 NA 107 31 705
"368" 9 68 447 103 490 918 12 5 97 13 16 NA 113 13 745
"369" 11 80 443 102 530 972 13 8 126 10 24 1 99 34 713
"370" 4 97 536 139 564 903 11 9 106 15 30 0 95 35 686
"371" 6 87 482 130 546 936 12 13 93 12 29 1 112 26 747
"372" 8 79 437 107 458 915 9 14 129 10 21 0 107 36 665
"373" 10 79 497 126 549 914 11 6 76 16 22 0 102 37 734
"374" 7 67 470 99 477 901 4 15 93 13 24 NA 135 32 746
"375" 6 65 435 113 488 952 5 12 95 8 20 0 118 35 737
"376" 4 76 459 109 540 888 7 4 109 14 32 0 103 11 690
"377" 10 73 478 122 461 918 20 18 108 6 28 NA 120 17 757
"378" 8 84 476 128 601 940 13 7 113 8 26 0 111 53 784
"379" 7 91 481 95 535 953 13 20 110 15 26 0 116 25 749
"380" 6 69 406 117 455 942 10 15 125 10 36 2 114 33 793
"381" 7 79 455 94 426 888 13 23 109 13 26 NA 99 21 705
"382" 8 31 386 123 524 916 11 10 100 15 28 1 112 17 685
"383" 11 77 416 112 545 935 9 13 111 6 21 1 107 33 772
"384" 6 68 451 95 533 901 6 6 117 14 25 1 88 37 703
"385" 10 80 465 144 479 920 3 8 103 15 18 0 130 25 734
"386" 5 81 479 120 552 941 7 4 127 12 17 0 110 17 728
"387" 7 69 417 106 533 1035 5 9 100 9 22 NA 110 19 694
"388" 11 90 511 126 526 937 11 20 107 9 23 1 69 24 729
"389" 11 70 436 121 484 908 11 11 115 11 26 NA 97 22 643
"390" 8 65 443 107 521 981 13 14 102 13 15 1 109 29 707
"391" 5 34 480 114 527 942 6 9 115 13 24 0 128 27 748
"392" 6 96 366 118 448 930 14 9 114 7 45 2 105 18 741
"393" 7 67 443 105 477 868 11 16 90 14 21 1 101 19 752
"394" 8 72 454 113 270 857 11 13 125 7 37 0 104 26 769
"395" 3 62 412 104 454 921 5 9 122 9 34 1 114 13 749
"396" 5 79 463 106 489 952 10 19 116 15 30 1 122 35 658
"397" 7 66 499 102 510 955 15 16 105 8 18 0 115 37 784
"398" 9 36 441 115 484 945 11 9 97 12 38 1 124 16 704
"399" 11 59 426 91 419 875 8 9 87 5 27 3 115 13 711
"400" 12 69 378 116 468 918 13 16 122 14 37 0 111 25 795
"401" 6 72 411 113 497 1003 7 10 104 18 36 2 106 32 670
"402" 10 84 459 103 475 907 11 12 124 7 34 NA 81 19 711
"403" 7 77 471 116 454 917 10 21 114 9 29 NA 126 23 719
