"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"51" 12 15 12 81 17 116 23 8 81 42 11 0 13 11 9
"52" 18 20 9 71 8 112 16 9 92 21 8 0 14 11 11
"53" 12 14 11 71 21 117 12 11 37 36 8 0 16 10 9
"54" 7 17 11 79 8 125 24 6 71 43 11 NA 8 12 10
"55" 12 7 10 79 9 134 25 11 88 48 8 0 18 7 11
"56" 7 14 9 74 21 123 24 7 77 27 7 NA 9 14 10
"57" 12 13 11 69 19 110 23 8 79 16 2 0 15 8 10
"58" 17 19 10 79 16 119 22 3 67 26 4 0 14 9 9
"59" 10 14 10 82 19 126 31 5 91 33 7 NA 19 14 10
"60" 12 16 9 85 19 118 14 6 69 20 8 0 8 6 10
"61" 12 8 11 81 22 134 19 5 92 34 5 0 13 10 10
"62" 8 16 9 77 18 122 9 12 80 23 3 0 9 11 10
"63" 10 11 10 70 18 121 15 8 82 22 9 0 13 11 11
"64" 7 15 11 89 19 125 7 3 82 27 9 0 14 11 10
"65" 11 6 9 85 8 122 17 7 73 18 5 NA 15 12 10
"66" 27 19 10 82 21 123 21 6 88 33 3 0 14 8 9
"67" 12 15 12 37 17 123 17 5 88 35 7 NA 5 13 11
"68" 6 14 11 79 10 119 18 8 80 41 8 0 16 7 11
"69" 14 8 11 73 20 114 12 5 70 31 11 NA 16 13 10
"70" 8 15 12 62 9 119 8 9 70 25 5 NA 9 13 9
"71" 10 13 10 79 11 125 24 4 74 32 7 0 18 10 10
"72" 15 8 11 90 22 124 19 6 74 31 10 0 17 10 11
"73" 12 17 10 95 11 115 16 8 89 28 11 NA 6 13 10
"74" 11 15 11 82 11 121 26 6 76 19 9 0 16 12 10
"75" 17 15 12 95 20 119 23 5 87 27 9 0 9 10 9
"76" 13 17 12 35 10 122 19 7 75 34 10 0 7 8 9
"77" 20 8 12 90 20 117 20 4 96 26 10 0 16 9 10
"78" 16 10 10 88 17 131 28 4 72 28 5 0 14 12 9
"79" 9 16 10 78 22 134 17 4 76 17 11 0 15 12 11
"80" 8 18 12 83 11 123 7 7 75 36 8 0 13 8 10
"81" 10 14 10 41 19 121 30 7 91 22 10 0 8 12 10
"82" 7 17 11 93 20 130 29 6 73 41 11 0 17 11 9
"83" 4 20 12 90 17 122 21 4 89 28 10 0 7 7 9
"84" 10 17 11 90 19 135 18 5 86 32 5 0 13 9 11
"85" 10 17 10 80 20 119 18 9 83 34 5 0 14 10 11
"86" 14 9 12 85 19 118 30 7 78 34 5 NA 15 13 9
"87" 7 8 11 69 10 119 21 6 86 35 11 NA 10 8 11
"88" 12 16 12 68 23 117 24 8 94 26 9 0 15 9 12
"89" 7 11 11 78 22 122 30 11 95 45 8 0 7 13 10
"90" 3 14 9 84 21 124 24 5 77 21 8 0 17 9 11
"91" 2 12 10 84 21 134 22 5 80 36 10 0 15 9 10
"92" 9 16 11 75 11 117 28 3 87 17 8 NA 15 8 9
"93" 15 12 10 94 19 126 25 5 67 25 9 0 17 6 11
"94" 16 19 12 81 19 123 25 8 91 21 7 0 8 10 10
"95" 7 16 11 41 10 107 20 7 84 35 7 0 17 12 12
"96" 11 14 9 79 19 126 15 7 83 25 7 0 9 9 8
"97" 7 12 10 66 17 118 44 3 40 31 5 NA 8 12 10
"98" 5 16 10 72 20 120 8 4 78 15 9 0 16 11 9
"99" 18 17 11 78 11 114 36 7 49 34 9 0 17 8 10
"100" 4 17 10 83 11 122 22 4 69 31 6 0 17 9 10
"101" 12 9 11 92 19 130 23 8 89 22 11 NA 17 7 11
"102" 9 15 10 78 19 117 36 9 78 28 10 0 13 9 12
"103" 8 16 11 65 21 121 20 5 82 30 7 NA 15 11 10
"104" 7 19 11 82 10 126 12 4 90 26 14 NA 8 9 12
"105" 11 12 9 70 9 122 21 7 85 32 9 NA 17 11 10
"106" 10 19 11 84 20 123 21 5 84 30 9 NA 17 11 9
"107" 11 6 11 74 21 120 13 4 93 28 9 0 15 11 10
"108" 14 15 9 84 17 119 21 4 88 20 6 NA 9 11 12
"109" 18 12 10 46 10 124 15 3 83 22 9 NA 19 9 10
"110" 8 13 11 92 20 117 21 4 75 28 8 0 18 5 11
"111" 9 9 11 77 21 132 7 4 82 29 7 NA 12 13 10
"112" 12 17 11 88 19 119 25 5 85 18 11 0 15 6 10
"113" 16 9 11 90 19 122 20 11 81 25 9 0 8 12 9
"114" 8 15 10 84 20 124 26 3 95 20 9 NA 20 5 9
"115" 13 9 10 76 21 133 27 7 84 29 11 NA 15 11 9
"116" 16 15 12 90 11 117 23 9 85 31 5 0 8 12 10
"117" 11 15 11 90 9 117 21 8 89 31 11 0 17 11 11
"118" 7 17 10 90 19 135 24 9 87 18 9 NA 13 12 9
"119" 15 8 11 73 18 122 16 8 87 36 14 0 15 10 9
"120" 11 8 12 75 19 129 19 7 44 28 6 NA 18 12 10
"121" 8 13 11 84 21 117 25 7 80 30 11 0 17 11 11
"122" 7 5 10 66 9 115 23 5 83 23 8 0 7 9 11
"123" 9 15 10 76 18 116 7 7 90 17 11 0 8 12 10
"124" 15 18 10 88 21 116 21 6 91 31 11 0 13 13 10
"125" 10 15 11 78 21 129 25 8 100 39 9 0 17 9 10
"126" 9 15 10 93 9 128 11 10 88 17 10 0 18 9 10
"127" 19 17 9 97 9 109 15 9 94 23 12 0 18 11 10
"128" 15 15 10 78 21 111 29 11 82 31 7 NA 15 5 11
"129" 16 15 10 81 19 133 13 5 84 32 10 0 15 11 9
"130" 24 19 13 79 17 110 32 7 68 26 12 0 18 11 10
"131" 4 16 12 74 17 122 6 7 70 29 5 0 14 5 11
"132" 9 19 12 42 19 134 25 7 85 23 11 0 18 11 9
"133" 10 14 10 77 20 109 31 9 92 35 11 NA 13 6 9
"134" 10 13 12 86 21 125 14 7 69 31 8 0 17 11 10
"135" 11 14 10 75 16 111 18 11 91 22 6 0 16 10 11
"136" 10 15 12 78 19 121 10 10 76 40 10 0 17 11 9
"137" 11 15 11 72 18 122 21 7 80 30 12 0 17 9 8
"138" 10 15 12 78 10 124 22 9 79 31 5 NA 17 12 10
"139" 12 8 10 80 21 119 24 13 92 22 11 NA 15 5 8
"140" 6 14 11 89 10 113 15 8 83 36 9 0 17 13 10
"141" 18 15 10 90 19 123 25 7 88 17 10 0 19 6 10
"142" 6 12 12 70 23 112 24 5 78 17 4 0 15 9 12
"143" 14 15 12 79 10 135 10 9 84 27 4 0 15 6 10
"144" 6 16 10 71 9 112 8 3 82 35 10 0 15 12 11
"145" 13 8 11 79 20 116 27 5 99 26 13 0 19 12 10
"146" 14 16 11 83 21 121 24 6 85 28 11 0 8 10 10
"147" 17 15 10 76 9 127 27 5 79 27 11 NA 17 6 9
"148" 11 9 9 69 9 127 12 6 91 31 8 NA 8 12 9
"149" 10 14 11 89 19 123 6 7 86 17 9 0 17 11 11
"150" 16 8 9 88 19 123 11 8 76 33 11 NA 16 13 10
"151" 17 17 10 79 20 112 11 4 78 35 8 NA 17 5 11
"152" 11 14 9 78 17 121 9 5 72 27 5 0 15 11 10
"153" 16 16 12 74 20 127 30 4 83 35 14 NA 15 5 10
"154" 11 9 10 78 18 126 22 7 75 30 7 0 14 11 9
"155" 14 9 8 35 15 127 32 6 91 38 9 NA 13 9 10
"156" 15 18 11 72 11 117 30 9 73 35 7 NA 8 7 11
"157" 8 16 10 79 22 126 30 9 73 26 12 NA 14 6 11
"158" 8 18 10 88 9 126 21 7 83 25 9 0 6 12 9
"159" 11 19 11 75 19 112 10 4 72 24 4 NA 19 12 10
"160" 11 7 11 83 19 134 22 7 87 36 4 NA 17 11 10
"161" 9 17 10 77 19 116 33 6 86 25 8 NA 7 12 9
"162" 17 16 9 90 19 122 26 3 93 20 9 NA 15 10 12
"163" 4 16 10 84 11 132 26 9 71 33 14 NA 14 11 11
"164" 10 14 12 66 20 126 22 7 79 33 7 0 17 12 9
"165" 19 8 11 74 10 114 21 4 77 31 9 0 17 12 10
"166" 12 15 9 76 16 111 18 8 79 42 9 0 11 4 10
"167" 10 16 11 87 21 118 30 8 83 30 13 0 17 9 10
"168" 6 9 10 72 11 117 19 6 77 21 9 0 17 12 10
"169" 18 19 10 87 18 116 24 12 87 37 13 0 14 6 10
"170" 17 13 12 83 19 114 16 9 76 19 2 0 17 7 9
"171" 10 13 9 85 17 121 20 9 90 24 12 0 17 7 10
"172" 7 8 10 94 17 127 24 10 91 31 7 0 9 14 10
"173" 9 7 11 82 10 103 17 2 75 44 10 0 7 11 11
"174" 7 8 10 83 9 121 26 3 86 23 7 0 13 8 12
"175" 7 17 9 77 19 128 14 7 80 18 13 0 15 5 10
"176" 8 15 10 76 9 123 36 8 92 19 6 0 15 12 11
"177" 9 16 11 72 19 111 17 4 78 27 11 0 7 15 10
"178" 5 9 9 88 18 116 22 7 76 31 5 NA 15 6 11
"179" 14 16 9 75 9 121 34 9 81 24 9 0 16 13 9
"180" 10 6 11 71 15 126 21 8 71 26 6 NA 15 11 12
"181" 12 15 11 75 9 118 19 7 76 29 9 0 17 11 9
"182" 21 8 11 88 17 107 13 2 97 28 11 0 18 11 10
"183" 11 9 10 91 21 116 21 7 95 30 10 0 14 11 9
"184" 6 7 12 86 10 117 23 7 89 43 11 0 7 10 11
"185" 17 8 8 76 19 117 9 5 89 47 7 0 16 12 10
"186" 7 12 9 78 19 123 22 7 82 31 9 0 9 10 10
"187" 6 16 11 71 24 130 19 5 82 23 7 0 15 4 10
"188" 12 14 12 36 19 136 16 7 83 21 9 0 13 7 11
"189" 14 12 10 80 20 118 20 9 95 30 5 0 7 13 11
"190" 14 18 11 84 18 123 28 3 83 34 9 0 15 9 11
"191" 6 15 11 82 21 124 14 10 92 15 9 0 18 10 9
"192" 10 15 10 67 10 113 25 7 93 27 11 0 14 12 12
"193" 15 17 10 78 20 123 21 9 75 34 8 0 17 5 10
"194" 18 14 11 77 9 118 26 7 96 25 9 0 17 10 9
"195" 14 18 12 88 19 129 13 7 70 13 9 0 17 12 12
"196" 15 17 10 82 9 110 22 6 84 20 3 0 15 9 10
"197" 21 17 10 89 22 118 29 11 80 28 8 0 16 11 10
"198" 14 17 11 90 19 112 29 7 84 30 11 0 16 11 10
"199" 8 15 10 83 17 118 31 8 81 32 5 0 15 11 9
"200" 10 19 11 74 17 115 22 3 74 25 4 NA 15 11 12
"201" 16 17 12 74 18 127 33 7 75 29 14 NA 14 6 10
"202" 15 18 10 76 21 118 25 10 90 25 11 0 17 14 10
"203" 10 15 10 71 21 105 20 9 98 28 11 NA 15 11 11
"204" 15 17 10 71 21 107 23 9 86 16 4 0 16 5 12
"205" 14 13 10 78 18 126 25 9 76 35 10 NA 17 11 10
"206" 13 19 11 46 22 115 34 7 99 22 7 0 13 6 12
"207" 10 18 11 76 20 131 17 5 91 25 3 0 8 13 10
"208" 14 6 11 68 15 125 27 7 83 29 6 0 14 5 11
"209" 16 17 9 69 17 127 30 7 87 32 11 0 16 9 11
"210" 15 14 10 73 19 121 19 4 76 30 7 0 16 4 10
"211" 15 17 12 80 16 129 28 5 84 22 9 0 8 6 10
"212" 11 17 12 88 19 127 25 3 92 29 10 NA 17 9 11
"213" 9 16 11 92 20 128 13 2 91 32 5 0 18 11 10
"214" 14 17 10 78 19 118 25 3 88 22 7 0 16 8 10
"215" 14 15 12 79 19 117 25 9 84 30 9 0 7 9 10
"216" 12 17 9 69 20 126 37 8 78 43 4 NA 15 14 10
"217" 10 12 11 76 10 120 33 6 94 24 13 0 17 10 9
"218" 13 15 11 71 17 117 18 3 77 31 7 0 15 9 11
"219" 13 16 10 74 17 119 6 4 75 26 8 0 17 9 9
"220" 7 6 8 79 16 104 26 3 90 44 12 NA 16 12 9
"221" 13 14 9 84 20 129 33 7 72 40 9 NA 15 11 9
"222" 14 13 11 83 18 126 35 5 93 45 12 NA 14 7 11
"223" 12 5 8 80 19 117 7 7 87 27 13 NA 17 13 11
"224" 11 9 10 77 21 112 32 7 88 31 13 0 17 9 11
"225" 18 16 10 81 20 123 30 7 92 26 9 NA 18 5 10
"226" 18 19 12 63 11 120 19 11 87 30 7 NA 18 12 9
"227" 9 14 10 83 19 119 20 9 85 31 9 NA 15 13 9
"228" 19 16 11 78 18 117 14 6 80 23 11 0 17 11 12
"229" 15 15 10 69 21 114 26 4 72 33 8 NA 15 12 10
"230" 10 13 9 83 9 127 28 7 84 29 5 0 17 10 9
"231" 15 19 11 84 18 126 36 5 93 36 6 0 13 11 9
"232" 9 15 11 87 19 129 28 5 87 40 9 0 13 11 8
"233" 15 17 9 84 10 126 15 9 75 35 11 NA 18 11 10
"234" 19 16 11 85 9 132 17 10 81 23 4 0 17 12 11
"235" 7 15 10 79 22 122 22 7 90 36 7 NA 15 11 10
"236" 11 15 12 83 19 132 9 9 80 34 11 0 13 13 10
"237" 8 15 10 72 9 127 19 9 81 32 9 NA 17 11 8
"238" 16 19 11 84 10 124 22 6 74 38 9 0 15 9 10
"239" 14 15 9 74 19 116 27 3 82 28 3 0 19 11 10
"240" 17 16 11 69 10 114 15 4 87 24 9 0 18 13 10
"241" 14 9 11 77 17 120 18 6 93 29 6 NA 14 9 10
"242" 14 15 10 78 18 115 21 7 94 30 11 NA 16 4 9
"243" 3 17 10 83 18 125 17 8 94 19 11 0 16 11 10
"244" 11 16 11 89 19 114 14 7 80 25 11 0 8 6 10
"245" 6 15 11 81 9 123 28 7 78 30 4 NA 8 11 10
"246" 16 15 12 82 21 116 29 9 97 52 7 0 15 13 10
"247" 14 9 10 70 9 118 20 5 99 36 5 0 16 12 11
"248" 13 8 10 82 9 123 19 8 85 18 9 0 13 13 9
"249" 8 6 11 94 19 123 26 7 75 25 9 NA 8 12 8
"250" 20 14 12 85 19 121 27 2 76 39 4 NA 17 11 10
"251" 16 14 11 77 20 125 30 11 95 32 4 0 10 11 11
"252" 15 16 12 97 19 122 33 6 90 39 10 0 17 13 11
"253" 8 16 10 81 10 121 23 7 84 47 10 0 18 10 10
"254" 13 11 10 70 18 120 22 9 78 41 10 NA 18 11 10
"255" 7 18 11 77 23 120 11 7 77 37 11 0 16 12 10
"256" 10 13 12 80 21 124 25 3 75 34 4 0 15 14 11
"257" 16 12 10 81 17 110 21 4 87 24 9 0 18 10 9
"258" 8 17 10 76 10 113 24 7 70 33 7 0 15 5 9
"259" 14 18 11 87 9 121 12 7 74 37 9 0 16 9 9
"260" 9 17 11 39 21 128 28 9 87 40 5 NA 15 11 10
"261" 15 14 10 83 16 127 26 3 87 44 5 0 15 6 8
"262" 9 15 12 91 10 119 21 4 82 33 11 0 13 11 8
"263" 12 16 11 82 9 122 21 9 99 33 12 0 19 9 10
"264" 6 15 10 83 19 126 16 9 74 37 8 NA 17 10 12
"265" 13 13 11 87 21 132 11 6 75 25 7 0 17 11 10
"266" 22 14 10 80 18 113 18 5 89 47 11 NA 17 13 11
"267" 19 15 11 77 21 129 12 2 80 26 12 0 17 10 10
"268" 7 20 10 81 19 133 12 9 71 10 9 NA 15 10 10
"269" 9 17 11 75 10 122 24 7 70 27 9 0 14 4 9
"270" 10 19 11 80 19 125 14 4 85 37 9 0 17 9 9
"271" 11 15 13 78 19 122 23 7 83 31 13 0 8 10 8
"272" 10 19 11 89 20 114 13 11 68 33 11 0 19 10 9
"273" 8 6 13 74 19 132 26 10 93 14 5 0 20 13 10
"274" 7 15 9 74 9 127 22 6 78 38 8 NA 18 6 10
"275" 7 13 12 81 19 114 20 6 74 26 10 NA 15 11 10
"276" 7 14 10 79 21 111 8 10 75 27 7 NA 16 6 10
"277" 10 11 11 78 22 132 15 8 88 40 4 NA 8 15 9
"278" 11 15 11 74 15 123 20 5 95 37 3 NA 8 5 10
"279" 9 16 11 64 21 125 21 5 81 37 5 0 17 12 12
"280" 8 15 12 42 21 113 18 9 62 22 8 0 15 5 10
"281" 19 14 10 78 21 123 26 8 46 43 7 0 7 6 10
"282" 13 7 9 74 20 119 25 6 78 31 9 0 15 5 9
"283" 9 15 11 83 19 121 6 7 86 37 10 0 16 9 11
"284" 10 15 10 76 9 118 17 12 85 34 10 NA 17 8 12
"285" 12 8 10 43 18 133 13 7 91 39 11 0 14 13 10
"286" 15 12 11 87 21 119 38 9 85 20 8 0 17 10 12
"287" 11 7 10 76 20 118 13 7 91 32 12 0 15 13 9
"288" 16 16 10 80 9 134 27 7 94 30 10 0 16 14 10
"289" 19 16 10 70 11 127 17 9 85 26 7 0 17 4 9
"290" 11 16 12 77 9 123 13 5 91 29 4 0 18 8 10
"291" 9 8 10 78 21 128 19 10 87 22 3 0 6 14 12
"292" 17 17 11 69 10 119 12 6 88 25 5 0 14 11 10
"293" 9 19 11 73 10 127 13 6 92 21 5 0 17 9 12
"294" 8 7 11 85 17 126 33 5 80 27 11 0 17 4 9
"295" 15 15 10 75 19 120 29 9 87 31 11 0 17 11 11
"296" 10 17 11 90 18 116 29 8 88 35 5 0 15 6 10
"297" 21 17 10 92 17 131 10 6 92 30 5 0 19 11 11
"298" 13 15 11 90 21 129 20 7 88 33 5 0 18 12 12
"299" 9 13 10 84 10 128 30 9 73 42 8 0 14 10 11
"300" 11 9 11 73 17 123 11 4 68 20 8 0 8 11 11
"301" 12 13 12 82 18 125 24 7 85 20 9 0 17 16 9
"302" 23 19 10 96 20 138 16 3 39 23 8 0 14 6 12
"303" 11 12 10 70 21 129 17 7 91 21 6 0 8 12 9
"304" 12 7 9 83 9 125 16 6 81 29 5 0 17 5 10
"305" 17 7 11 80 11 115 31 10 80 36 9 NA 17 9 10
"306" 12 15 12 73 9 127 32 8 83 38 8 NA 15 13 8
"307" 8 8 12 89 17 133 29 7 38 25 9 0 15 11 9
"308" 11 16 11 97 21 125 24 7 79 21 10 0 9 12 12
"309" 16 10 11 75 10 108 21 8 105 42 8 NA 15 8 10
"310" 10 16 11 89 20 123 23 9 80 30 11 0 16 11 10
"311" 15 17 10 86 20 125 13 6 83 16 5 NA 9 5 9
"312" 14 6 11 82 20 130 16 8 79 24 11 0 13 9 11
"313" 18 13 11 77 21 126 20 5 98 36 9 NA 17 11 10
"314" 12 7 11 80 18 103 27 9 83 33 12 0 18 4 9
"315" 6 20 12 96 19 124 22 8 80 39 5 0 15 5 10
"316" 10 8 10 63 21 127 30 6 80 23 5 NA 8 7 10
"317" 9 14 11 86 20 128 11 9 83 17 8 0 14 3 11
"318" 9 8 11 75 21 121 16 4 79 28 11 0 16 11 10
"319" 11 15 10 77 19 129 18 7 84 23 8 0 9 11 8
"320" 15 15 12 86 19 123 7 7 82 33 8 0 18 13 10
"321" 11 17 10 85 19 124 21 5 99 27 7 NA 15 6 9
"322" 9 8 11 72 18 127 38 9 84 31 4 0 16 6 10
"323" 16 11 11 79 10 128 14 9 83 30 8 0 17 11 10
"324" 7 15 9 86 10 120 19 5 75 37 7 0 17 10 10
"325" 5 13 11 81 21 128 30 7 85 38 9 0 17 9 9
"326" 11 8 10 94 19 130 23 5 72 38 9 NA 17 11 10
"327" 18 16 10 88 19 124 12 8 74 31 7 0 15 11 12
"328" 6 14 11 90 22 131 22 4 77 36 11 NA 19 11 11
"329" 7 16 12 85 12 123 23 5 94 33 7 0 19 9 11
"330" 12 17 10 42 15 123 15 7 92 18 5 0 15 13 12
"331" 12 6 12 72 19 112 21 7 91 40 10 0 12 9 10
"332" 9 9 10 79 21 127 39 9 82 36 13 NA 16 11 10
"333" 9 8 10 74 18 113 19 4 39 35 7 0 11 5 10
"334" 19 18 10 83 19 127 29 9 90 18 8 NA 16 8 9
"335" 11 8 10 79 19 130 16 7 85 31 11 NA 17 10 11
"336" 16 15 11 91 9 130 7 7 91 34 6 0 7 13 10
"337" 15 16 9 85 9 118 21 8 90 25 14 0 19 9 11
"338" 14 15 10 66 19 128 23 7 77 22 5 NA 15 7 9
"339" 9 19 11 84 19 119 26 4 87 43 8 0 15 9 9
"340" 20 15 10 83 17 137 13 8 80 33 10 0 14 13 9
"341" 14 15 10 79 19 124 22 8 78 35 11 0 20 9 11
"342" 8 18 8 87 18 124 39 4 95 19 4 0 16 4 10
"343" 8 15 12 86 19 122 18 8 80 35 4 0 18 12 10
"344" 10 14 10 85 10 133 20 10 82 24 7 0 13 11 11
"345" 12 14 10 85 21 116 12 9 78 15 9 0 17 4 9
"346" 9 14 10 66 22 115 21 8 87 26 10 0 18 9 10
"347" 13 13 11 78 22 121 8 4 34 18 10 0 16 10 11
"348" 8 14 11 79 21 123 17 7 76 26 11 NA 17 9 9
"349" 13 16 10 41 17 119 18 10 96 30 8 NA 15 5 10
"350" 17 14 10 78 19 126 23 3 86 41 4 0 18 9 9
"351" 13 15 11 64 10 130 19 9 87 34 9 0 17 5 9
"352" 10 7 12 71 11 123 24 6 87 34 9 0 16 5 9
"353" 15 9 11 69 18 115 21 7 86 35 10 0 17 9 11
"354" 14 15 10 81 10 134 25 9 77 19 3 NA 17 12 9
"355" 10 13 10 66 8 122 21 4 88 33 12 NA 21 9 10
"356" 17 17 10 93 18 123 25 9 90 28 9 NA 14 11 10
"357" 8 15 10 76 16 118 31 3 88 33 6 NA 17 9 10
"358" 14 18 9 65 17 111 22 4 94 27 9 0 15 11 10
"359" 9 15 12 74 10 129 26 10 42 35 4 0 12 13 10
"360" 16 12 9 66 20 126 17 3 80 19 10 NA 15 13 10
"361" 16 19 12 73 19 130 21 4 78 26 7 0 17 11 9
"362" 8 19 13 69 18 125 29 6 96 34 10 0 17 15 10
"363" 13 8 10 77 18 116 19 5 87 27 11 NA 17 9 11
"364" 16 17 10 80 19 132 13 7 92 20 7 0 19 6 11
"365" 13 15 10 75 21 111 28 3 80 17 7 0 16 8 10
"366" 9 8 10 84 21 118 10 7 92 18 4 0 8 9 10
"367" 14 12 9 71 15 119 30 3 90 27 11 NA 17 13 10
"368" 19 8 11 92 10 117 25 6 80 25 7 NA 16 6 9
"369" 6 14 10 64 20 109 30 3 96 18 7 0 15 13 10
"370" 3 12 10 92 18 119 17 5 70 37 8 0 15 12 10
"371" 9 14 11 75 20 134 22 6 95 24 12 0 13 8 12
"372" 12 15 10 83 8 117 13 9 64 37 6 0 14 12 10
"373" 13 13 11 83 9 122 19 6 78 22 6 0 15 11 10
"374" 11 7 10 84 19 118 18 7 72 36 10 NA 8 10 11
"375" 11 16 11 66 18 117 28 11 97 21 5 0 16 7 10
"376" 7 15 9 80 22 121 21 6 96 33 10 0 15 5 10
"377" 16 7 10 97 19 114 30 7 40 18 8 NA 16 3 10
"378" 11 17 12 79 11 124 24 9 93 31 7 0 9 12 11
"379" 16 15 11 75 21 128 24 7 80 34 12 0 19 13 10
"380" 7 11 10 71 19 121 19 4 81 45 7 0 17 9 10
"381" 8 20 10 71 18 121 32 9 75 21 6 NA 14 5 11
"382" 8 15 11 82 10 128 26 7 85 27 10 0 16 14 10
"383" 21 7 11 91 20 123 19 2 65 30 9 0 16 11 9
"384" 8 12 10 78 9 117 19 2 67 25 4 0 9 12 11
"385" 7 16 11 75 18 118 23 5 87 38 9 0 14 13 10
"386" 7 8 10 78 10 113 25 7 93 28 10 0 13 6 10
"387" 14 8 10 82 19 117 30 9 79 21 9 NA 7 13 8
"388" 18 19 11 73 19 124 33 6 89 36 8 0 8 8 10
"389" 11 7 11 79 21 130 32 7 83 26 11 NA 18 6 10
"390" 4 13 11 43 18 122 22 9 84 45 11 0 16 6 11
"391" 12 16 10 78 20 123 22 10 78 32 8 0 15 15 10
"392" 9 17 11 83 22 119 36 6 71 21 15 0 15 9 11
"393" 10 12 11 41 10 115 31 8 95 37 4 0 7 10 9
"394" 11 16 10 73 19 119 15 7 85 35 10 0 14 4 13
"395" 14 16 11 86 21 113 21 3 82 30 10 0 9 9 12
"396" 10 16 10 77 17 127 16 9 80 30 11 0 9 7 9
"397" 15 19 11 75 19 123 25 11 85 37 5 0 16 7 11
"398" 15 17 11 101 19 133 24 7 89 23 9 0 17 14 9
"399" 16 16 12 72 19 123 17 7 90 19 8 0 16 4 11
"400" 8 13 9 76 20 118 21 7 100 40 8 0 16 10 9
"401" 10 8 11 78 21 117 25 4 87 44 9 0 8 12 11
"402" 14 14 11 77 19 125 10 7 91 20 8 NA 17 10 8
"403" 17 7 10 87 18 114 9 8 85 25 10 NA 8 7 10
