"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"p" "p" 5291 4 15 113 3 1
"td" "kd" 55 NA NA NA 1 NA
"td" "ku" 28 NA NA NA 2 NA
"td" "p" 667 NA NA 4 27 NA
"td" "td" 170 NA NA NA NA 2
"tu" "kd" 97 NA 2 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 510 NA 3 6 NA NA
"tu" "td" 149 NA NA 1 NA 9
"tu" "tu" 3338 NA 1 4 2 7
"kd" "kd" 25 19 29 NA NA NA
"ku" "kd" 235 16 32 3 NA NA
"ku" "ku" 1211 7 18 13 3 1
"p" "kd" 455 9 33 20 NA NA
"p" "ku" 1536 7 9 16 2 1
"p" "p" 5428 5 17 125 4 2
"td" "kd" 59 NA 7 NA 3 NA
"td" "ku" 48 NA 1 NA 2 NA
"td" "p" 695 NA NA 9 21 NA
"td" "td" 250 NA NA 6 5 13
"tu" "kd" 108 NA 3 NA NA NA
"tu" "p" 490 1 4 2 NA 1
"tu" "td" 101 NA NA NA NA 8
"tu" "tu" 3022 NA 2 7 NA 2
"kd" "kd" 33 13 9 NA NA NA
"ku" "kd" 218 5 13 2 NA NA
"ku" "ku" 1311 9 8 8 NA 1
"p" "kd" 494 2 14 18 NA NA
"p" "ku" 1639 4 5 10 1 NA
"p" "p" 5499 4 6 69 10 2
"td" "kd" 47 NA 1 NA 10 NA
"td" "ku" 25 NA NA NA 1 NA
"td" "p" 648 NA 1 5 28 NA
"td" "td" 147 NA NA NA 22 NA
"tu" "kd" 104 NA 2 2 NA NA
"tu" "p" 533 NA 1 1 1 1
"tu" "td" 144 NA NA NA 1 12
"tu" "tu" 3009 NA 1 13 10 3
"kd" "kd" 41 17 8 NA NA NA
"ku" "kd" 224 1 27 1 1 NA
"ku" "ku" 1383 19 12 7 3 2
"p" "kd" 473 7 26 13 NA NA
"p" "ku" 1727 10 5 8 3 3
"p" "p" 5571 15 10 111 6 1
"td" "kd" 58 NA 7 NA 6 NA
"td" "ku" 37 NA 1 NA 2 NA
"td" "p" 603 NA 1 3 44 NA
"td" "td" 123 NA NA NA 13 4
"tu" "kd" 132 NA 1 1 NA NA
"tu" "p" 458 NA NA 2 1 1
"tu" "td" 118 NA NA NA NA 10
"tu" "tu" 3231 NA 1 11 4 4
"kd" "kd" 53 8 NA NA NA NA
"ku" "kd" 225 1 13 5 NA NA
"ku" "ku" 1140 8 9 13 3 2
"p" "kd" 450 1 14 16 1 NA
"p" "ku" 1493 3 9 20 1 3
"p" "p" 5432 NA 5 135 5 3
"td" "kd" 57 NA 17 1 15 NA
"td" "ku" 48 NA NA NA 2 NA
"td" "p" 689 NA 7 8 46 NA
"td" "td" 102 NA NA NA NA 14
"tu" "kd" 119 NA 1 2 1 NA
"tu" "ku" 7 NA NA NA NA NA
"tu" "p" 549 NA 1 5 NA 1
"tu" "td" 136 NA NA 1 NA 7
"tu" "tu" 3003 NA NA 9 2 2
"kd" "kd" 32 12 25 23 NA NA
"ku" "kd" 210 3 24 16 1 NA
"ku" "ku" 1229 9 11 17 2 NA
"p" "kd" 472 9 26 25 3 NA
"p" "ku" 1518 8 2 17 1 2
"p" "p" 5400 9 19 121 4 2
"td" "kd" 50 NA 13 NA 14 NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 652 NA 12 3 22 NA
"td" "td" 197 NA NA 3 1 NA
"tu" "kd" 97 1 4 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 484 NA NA 3 NA NA
"tu" "td" 107 NA NA NA NA 6
"tu" "tu" 2943 NA 1 7 2 4
"kd" "kd" 50 16 19 NA NA NA
"ku" "kd" 213 6 17 NA NA NA
"ku" "ku" 1109 8 8 13 2 NA
"p" "kd" 495 16 29 15 1 NA
"p" "ku" 1477 5 2 19 NA NA
"p" "p" 5286 7 9 114 5 4
"td" "kd" 62 NA NA 1 4 NA
"td" "ku" 29 NA NA 2 3 1
"td" "p" 645 NA NA 6 31 NA
"td" "td" 100 NA NA NA 4 11
"tu" "kd" 75 NA 5 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 497 NA 1 4 1 NA
"tu" "td" 118 NA NA NA NA 7
"tu" "tu" 2984 NA NA 8 1 1
"kd" "kd" 35 1 20 10 NA NA
"ku" "kd" 223 4 15 9 NA NA
"ku" "ku" 1321 7 4 16 5 1
"p" "kd" 471 3 14 24 2 NA
"p" "ku" 1640 5 1 14 1 2
"p" "p" 5306 1 4 100 6 1
"td" "kd" 48 NA 5 3 1 NA
"td" "ku" 30 NA 1 1 1 NA
"td" "p" 575 NA NA 5 15 NA
"td" "td" 164 NA NA NA NA 12
"tu" "kd" 88 NA 5 3 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 508 NA NA 10 NA NA
"tu" "td" 134 NA NA 1 NA 6
"tu" "tu" 3319 NA 1 14 5 2
"kd" "kd" 47 29 11 NA NA NA
"ku" "kd" 88 6 22 1 1 NA
"ku" "ku" 1119 15 2 7 NA 4
"p" "kd" 453 11 10 4 NA NA
"p" "ku" 1462 3 3 11 1 3
"p" "p" 5373 9 12 109 1 3
"td" "kd" 67 NA 7 NA 2 NA
"td" "ku" 30 NA NA NA 3 NA
"td" "p" 597 NA NA NA 21 NA
"td" "td" 161 NA NA NA 1 NA
"tu" "kd" 130 NA 6 3 NA NA
"tu" "p" 475 NA NA 1 NA 1
"tu" "td" 141 NA NA NA NA 2
"tu" "tu" 3027 NA NA 5 4 2
"kd" "kd" 5 7 8 NA NA NA
"ku" "kd" 201 1 7 NA NA NA
"ku" "ku" 1220 13 6 5 1 NA
"p" "kd" 478 4 14 7 NA NA
"p" "ku" 1569 6 2 6 NA 3
"p" "p" 5413 4 11 132 1 2
"td" "kd" 39 NA 1 NA NA NA
"td" "ku" 31 NA NA NA 2 NA
"td" "p" 653 NA 3 10 18 1
"td" "td" 123 NA NA NA 8 NA
"tu" "kd" 117 NA 3 2 NA NA
"tu" "p" 427 2 NA 5 1 1
"tu" "td" 104 NA NA NA NA 7
"tu" "tu" 2972 NA NA 9 2 6
"kd" "kd" 52 8 2 NA NA NA
"ku" "kd" 202 2 29 8 NA NA
"ku" "ku" 1323 12 13 12 NA 3
"p" "kd" 440 1 39 14 NA NA
"p" "ku" 1491 6 5 19 1 NA
"p" "p" 5159 5 16 114 4 2
"td" "kd" 54 NA 3 1 2 NA
"td" "ku" 31 NA 1 1 3 NA
"td" "p" 613 NA 1 11 17 NA
"td" "td" 137 NA NA NA 11 5
"tu" "kd" 87 NA 4 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 536 1 1 2 2 NA
"tu" "td" 76 NA NA NA NA 9
"tu" "tu" 3205 NA NA 5 8 4
"kd" "kd" 33 7 5 2 NA NA
"ku" "kd" 201 3 24 11 NA NA
"ku" "ku" 1200 9 8 14 NA NA
"p" "kd" 465 2 18 16 NA NA
"p" "ku" 1704 4 3 14 2 2
"p" "p" 5280 3 7 125 3 1
"td" "kd" 41 NA 2 NA 2 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 651 NA 1 19 40 NA
"td" "td" 100 NA NA NA 1 NA
"tu" "kd" 87 NA 4 1 NA NA
"tu" "p" 412 1 NA 2 2 NA
"tu" "td" 129 NA NA 1 NA 12
"tu" "tu" 3224 NA 1 7 3 4
"kd" "kd" 26 NA 6 2 NA NA
"ku" "kd" 181 3 17 7 1 NA
"ku" "ku" 1161 12 11 10 1 2
"p" "kd" 412 2 25 11 2 NA
"p" "ku" 1366 4 6 10 1 2
"p" "p" 5174 2 13 113 1 1
"td" "kd" 53 NA 2 1 3 NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 648 NA 1 5 28 NA
"td" "td" 117 NA NA NA NA 15
"tu" "kd" 107 NA 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 489 1 1 1 NA NA
"tu" "td" 119 NA NA 1 NA 7
"tu" "tu" 3319 NA 1 8 3 4
"kd" "kd" 34 2 12 1 NA NA
"ku" "kd" 222 1 24 3 NA NA
"ku" "ku" 1185 12 18 14 1 1
"p" "kd" 451 5 23 12 NA NA
"p" "ku" 1508 6 5 25 1 3
"p" "p" 5374 2 14 121 2 2
"td" "kd" 44 NA 1 NA 1 NA
"td" "ku" 17 NA NA NA 1 NA
"td" "p" 611 NA 1 11 19 NA
"td" "td" 176 NA NA 1 10 1
"tu" "kd" 118 NA 3 4 NA NA
"tu" "p" 467 NA NA 1 1 NA
"tu" "td" 113 NA NA 5 NA 14
"tu" "tu" 3037 1 2 6 4 7
"kd" "kd" 46 5 20 NA NA NA
"ku" "kd" 204 3 18 1 NA NA
"ku" "ku" 1159 6 7 10 1 2
"p" "kd" 485 6 10 28 NA NA
"p" "ku" 1560 2 3 13 NA 5
"p" "p" 5257 2 11 98 2 4
"td" "kd" 93 NA 31 NA 1 NA
"td" "ku" 33 NA 2 NA 1 NA
"td" "p" 696 NA 10 5 29 NA
"td" "td" 128 NA NA 2 5 2
"tu" "kd" 107 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 550 NA 1 8 NA NA
"tu" "td" 126 NA NA NA NA 6
"tu" "tu" 3319 NA 1 12 2 2
"kd" "kd" 62 16 NA 3 NA NA
"ku" "kd" 221 8 12 4 NA NA
"ku" "ku" 1214 9 14 8 1 1
"p" "kd" 487 8 12 18 NA NA
"p" "ku" 1637 3 4 6 3 NA
"p" "p" 5343 4 12 97 2 1
"td" "kd" 48 NA NA 1 NA NA
"td" "ku" 16 NA NA 1 2 NA
"td" "p" 622 NA 3 30 16 NA
"td" "td" 152 NA NA NA 24 5
"tu" "kd" 84 NA 4 1 NA NA
"tu" "p" 472 1 NA 5 NA NA
"tu" "td" 106 NA NA 1 NA 5
"tu" "tu" 3161 2 1 14 NA 2
"kd" "kd" 44 21 3 3 NA NA
"ku" "kd" 203 6 21 3 NA NA
"ku" "ku" 1211 12 7 9 NA NA
"p" "kd" 478 8 17 12 NA NA
"p" "ku" 1473 3 9 15 2 1
"p" "p" 5311 4 7 91 3 2
"td" "kd" 53 NA 6 NA NA NA
"td" "ku" 25 NA 1 NA NA NA
"td" "p" 698 NA 3 7 31 NA
"td" "td" 160 NA NA NA 7 NA
"tu" "kd" 136 NA 3 1 NA NA
"tu" "p" 502 NA 3 3 NA 1
"tu" "td" 129 1 NA 1 NA 12
"tu" "tu" 3018 NA NA 9 3 8
"kd" "kd" 35 10 26 6 NA NA
"ku" "kd" 251 11 26 11 NA NA
"ku" "ku" 1219 10 15 17 1 4
"p" "kd" 495 8 22 20 NA NA
"p" "ku" 1557 1 4 23 2 3
"p" "p" 5339 5 7 109 3 6
"td" "kd" 57 NA 9 NA NA NA
"td" "ku" 40 NA 2 1 1 NA
"td" "p" 678 NA 6 12 23 NA
"td" "td" 205 NA NA 15 7 NA
"tu" "kd" 81 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 494 1 NA 7 NA 1
"tu" "td" 127 NA NA 1 1 6
"tu" "tu" 3185 1 NA 5 2 3
"kd" "kd" 35 4 1 NA NA NA
"ku" "kd" 185 1 24 5 NA NA
"ku" "ku" 1052 11 11 10 3 3
"p" "kd" 468 NA 13 23 NA NA
"p" "ku" 1436 4 7 20 1 3
"p" "p" 5336 2 11 86 4 3
"td" "kd" 51 NA NA NA NA NA
"td" "ku" 39 NA NA NA NA NA
"td" "p" 686 NA NA 6 11 NA
"td" "td" 198 NA NA NA 24 3
"tu" "kd" 96 NA 2 4 NA NA
"tu" "p" 483 NA NA 2 NA NA
"tu" "td" 107 NA NA 1 NA 5
"tu" "tu" 3085 NA NA 10 1 2
"kd" "kd" 22 15 19 NA NA NA
"ku" "kd" 191 6 28 8 2 NA
"ku" "ku" 1246 10 18 10 NA 3
"p" "kd" 471 7 28 20 3 NA
"p" "ku" 1476 7 5 17 1 3
"p" "p" 5355 6 9 113 1 2
"td" "kd" 57 NA 5 2 2 NA
"td" "ku" 14 NA NA NA 1 NA
"td" "p" 679 NA 2 3 19 1
"td" "td" 167 NA NA 1 1 11
"tu" "kd" 111 NA 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 418 NA 1 1 NA 1
"tu" "td" 147 NA NA NA 1 2
"tu" "tu" 3079 NA 1 9 NA 2
"kd" "kd" 41 21 23 NA NA NA
"ku" "kd" 199 9 9 4 NA NA
"ku" "ku" 1128 14 10 8 1 1
"p" "kd" 485 9 23 9 NA NA
"p" "ku" 1450 NA 4 15 NA 3
"p" "p" 5119 3 14 107 3 2
"td" "kd" 41 NA NA 7 NA NA
"td" "ku" 26 NA NA 1 NA NA
"td" "p" 652 NA NA 10 29 1
"td" "td" 175 NA NA NA 27 3
"tu" "kd" 99 NA 1 5 NA NA
"tu" "p" 428 1 1 3 NA NA
"tu" "td" 133 NA NA 3 NA 10
"tu" "tu" 3071 NA NA 13 9 4
"kd" "kd" 55 6 22 16 NA NA
"ku" "kd" 172 5 37 13 NA NA
"ku" "ku" 1294 11 18 13 1 5
"p" "kd" 475 8 19 16 NA NA
"p" "ku" 1412 15 1 23 1 1
"p" "p" 5371 4 17 107 3 5
"td" "kd" 42 NA 7 NA NA NA
"td" "ku" 23 NA NA NA NA NA
"td" "p" 651 NA 1 1 29 1
"td" "td" 142 NA NA NA 17 4
"tu" "kd" 98 NA 3 4 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 492 NA 1 3 1 1
"tu" "td" 135 NA NA NA NA 20
"tu" "tu" 3295 NA NA 12 2 3
"kd" "kd" 24 12 6 NA NA NA
"ku" "kd" 208 3 33 7 1 NA
"ku" "ku" 1153 24 14 11 1 2
"p" "kd" 503 9 14 15 NA NA
"p" "ku" 1485 5 3 23 1 NA
"p" "p" 5263 5 6 120 5 2
"td" "kd" 33 1 NA 2 4 NA
"td" "ku" 30 NA NA NA 3 NA
"td" "p" 614 NA NA 3 31 NA
"td" "td" 253 NA NA NA 8 NA
"tu" "kd" 99 NA 2 2 NA NA
"tu" "p" 473 NA 1 4 NA NA
"tu" "td" 93 NA NA 1 NA 10
"tu" "tu" 3087 NA 1 14 1 3
"kd" "kd" 52 28 8 5 NA NA
"ku" "kd" 198 6 23 6 NA NA
"ku" "ku" 1181 21 15 2 3 3
"p" "kd" 499 12 28 8 NA NA
"p" "ku" 1562 7 1 12 1 1
"p" "p" 5403 14 3 109 5 3
"td" "kd" 48 NA NA NA NA NA
"td" "ku" 45 NA NA NA 1 NA
"td" "p" 610 1 NA 1 23 NA
"td" "td" 186 NA NA NA NA 10
"tu" "kd" 116 NA 5 NA NA NA
"tu" "p" 486 NA NA 2 NA NA
"tu" "td" 97 NA NA NA NA 4
"tu" "tu" 3047 NA 2 11 NA 3
"kd" "kd" 19 6 14 NA NA NA
"ku" "kd" 187 5 36 4 1 NA
"ku" "ku" 1153 8 16 14 2 1
"p" "kd" 464 1 21 12 1 NA
"p" "ku" 1443 6 6 24 1 1
"p" "p" 5203 3 9 108 4 1
"td" "kd" 63 NA 5 NA NA NA
"td" "ku" 38 NA NA NA NA NA
"td" "p" 655 NA 1 2 51 NA
"td" "td" 221 NA NA NA 2 2
"tu" "kd" 112 NA 2 NA NA NA
"tu" "p" 510 NA NA 5 1 NA
"tu" "td" 115 NA NA NA 1 12
"tu" "tu" 3244 1 NA 10 2 2
"kd" "kd" 27 18 19 NA NA NA
"ku" "kd" 193 2 29 13 NA NA
"ku" "ku" 1233 14 19 9 NA 1
"p" "kd" 474 3 40 28 NA NA
"p" "ku" 1595 6 2 10 1 2
"p" "p" 5387 18 18 142 1 2
"td" "kd" 37 NA NA NA NA NA
"td" "ku" 41 NA NA 1 1 NA
"td" "p" 589 NA NA 5 22 NA
"td" "td" 102 NA NA 1 9 NA
"tu" "kd" 105 NA 9 6 NA NA
"tu" "p" 500 NA 1 1 NA NA
"tu" "td" 125 NA NA NA NA 11
"tu" "tu" 2998 1 1 10 NA 2
"kd" "kd" 42 9 12 NA NA NA
"ku" "kd" 190 1 20 1 NA NA
"ku" "ku" 1106 15 12 10 2 NA
"p" "kd" 482 6 34 7 1 NA
"p" "ku" 1514 7 3 11 1 NA
"p" "p" 5333 2 20 96 2 2
"td" "kd" 39 NA 2 NA NA NA
"td" "ku" 21 NA NA NA 2 NA
"td" "p" 667 NA NA 3 27 1
"td" "td" 195 NA NA NA 2 15
"tu" "kd" 116 NA 1 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 499 NA 1 1 NA NA
"tu" "td" 106 NA NA 1 NA 12
"tu" "tu" 3161 NA 1 4 1 6
"kd" "kd" 43 2 NA 11 NA NA
"ku" "kd" 216 NA 26 15 NA NA
"ku" "ku" 1181 8 11 13 3 NA
"p" "kd" 480 NA 18 22 NA NA
"p" "ku" 1413 5 3 19 NA 1
"p" "p" 5306 4 13 110 NA 4
"td" "kd" 22 NA 2 NA NA NA
"td" "ku" 33 NA NA NA 2 NA
"td" "p" 708 NA 1 1 18 NA
"td" "td" 93 NA NA 6 2 7
"tu" "kd" 121 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 515 NA NA 3 NA 1
"tu" "td" 115 NA NA NA NA 10
"tu" "tu" 3285 NA 1 13 2 4
"kd" "kd" 34 NA NA NA NA NA
"ku" "kd" 84 NA 23 3 NA NA
"ku" "ku" 1208 9 9 5 3 5
"p" "kd" 452 1 17 13 NA NA
"p" "ku" 1569 10 6 7 NA 6
"p" "p" 5269 5 9 109 5 2
"td" "kd" 58 NA 3 NA 3 NA
"td" "ku" 42 NA NA NA 4 NA
"td" "p" 644 NA NA 1 37 1
"td" "td" 210 NA NA NA 13 31
"tu" "kd" 124 NA 6 NA NA NA
"tu" "p" 513 NA 1 3 NA 1
"tu" "td" 107 NA NA NA NA 9
"tu" "tu" 3060 NA 1 11 2 3
"kd" "kd" 55 62 6 11 NA NA
"ku" "kd" 215 7 23 11 NA NA
"ku" "ku" 1186 8 14 22 NA 2
"p" "kd" 460 16 58 51 NA NA
"p" "ku" 1620 4 7 32 2 1
"p" "p" 5323 18 41 157 2 6
"td" "kd" 18 NA 19 12 8 NA
"td" "ku" 9 NA 1 NA 3 NA
"td" "p" 639 NA 6 7 26 1
"td" "td" 199 NA NA 17 6 9
"tu" "kd" 109 NA 5 5 NA NA
"tu" "p" 524 1 1 3 NA 3
"tu" "td" 132 NA NA 1 NA 7
"tu" "tu" 2979 NA NA 12 4 NA
"kd" "kd" 47 5 NA NA NA NA
"ku" "kd" 219 1 16 6 NA NA
"ku" "ku" 1192 11 8 10 NA 1
"p" "kd" 449 NA 35 24 NA NA
"p" "ku" 1493 5 3 19 NA NA
"p" "p" 5281 9 17 106 2 1
"td" "kd" 39 NA 8 NA NA NA
"td" "ku" 39 NA 1 NA 1 NA
"td" "p" 653 NA 3 3 14 1
"td" "td" 182 NA NA NA 2 13
"tu" "kd" 113 NA 2 4 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 530 NA NA 3 1 1
"tu" "td" 141 NA NA NA NA 7
"tu" "tu" 3092 NA 2 6 NA 4
"kd" "kd" 39 20 35 25 NA NA
"ku" "kd" 237 9 22 14 NA NA
"ku" "ku" 1321 6 14 15 NA 1
"p" "kd" 487 9 33 29 NA NA
"p" "ku" 1656 3 2 24 1 2
"p" "p" 5125 7 22 138 NA 2
"td" "kd" 61 NA 3 NA NA NA
"td" "ku" 46 NA NA NA 1 NA
"td" "p" 665 NA NA 10 25 NA
"td" "td" 130 NA NA NA NA NA
"tu" "kd" 94 NA NA NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 491 NA 1 2 1 1
"tu" "td" 99 NA NA 3 NA 6
"tu" "tu" 3318 1 1 18 1 3
"kd" "kd" 32 9 34 4 NA NA
"ku" "kd" 212 8 19 2 NA NA
"ku" "ku" 1180 10 10 9 1 2
"p" "kd" 436 8 16 19 NA NA
"p" "ku" 1487 7 5 16 1 3
"p" "p" 5174 3 10 112 7 2
"td" "kd" 65 NA 5 NA NA NA
"td" "ku" 45 NA 1 NA 1 NA
"td" "p" 706 NA 1 6 46 NA
"td" "td" 126 NA NA NA NA NA
"tu" "kd" 86 NA 4 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 516 NA 1 3 1 NA
"tu" "td" 155 NA NA 1 NA 8
"tu" "tu" 3104 NA NA 6 4 5
"kd" "kd" 30 1 14 3 NA NA
"ku" "kd" 194 1 17 5 1 NA
"ku" "ku" 1115 8 9 4 3 1
"p" "kd" 484 5 17 7 1 NA
"p" "ku" 1612 5 5 17 4 4
"p" "p" 5180 2 14 119 8 3
"td" "kd" 42 NA 18 18 NA NA
"td" "ku" 43 NA 1 1 1 NA
"td" "p" 668 1 7 24 21 NA
"td" "td" 115 NA NA NA NA NA
"tu" "kd" 135 NA 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 475 NA 2 6 NA NA
"tu" "td" 120 NA NA 1 NA 13
"tu" "tu" 3178 NA NA 14 NA 1
"kd" "kd" 18 12 11 NA NA NA
"ku" "kd" 210 4 9 2 1 NA
"ku" "ku" 1239 7 9 4 NA 3
"p" "kd" 460 1 17 9 NA NA
"p" "ku" 1527 3 5 20 1 1
"p" "p" 5220 4 12 103 2 4
"td" "kd" 67 NA 3 NA 1 NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 644 NA NA 6 25 NA
"td" "td" 185 NA NA NA NA NA
"tu" "kd" 112 1 2 2 NA NA
"tu" "p" 451 NA NA 5 NA NA
"tu" "td" 131 NA NA 2 NA 11
"tu" "tu" 3196 NA NA 11 3 2
"kd" "kd" 27 NA 14 5 NA NA
"ku" "kd" 219 1 17 NA NA NA
"ku" "ku" 1325 6 7 5 2 NA
"p" "kd" 501 3 18 7 NA NA
"p" "ku" 1569 7 3 13 1 2
"p" "p" 5403 7 4 100 4 NA
"td" "kd" 25 NA 2 1 NA NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 567 NA NA 10 30 NA
"td" "td" 176 NA NA NA 4 4
"tu" "kd" 104 NA 1 NA NA NA
"tu" "p" 450 NA NA 5 NA NA
"tu" "td" 110 NA NA NA NA 4
"tu" "tu" 3006 1 1 11 3 3
"kd" "kd" 53 19 17 NA NA NA
"ku" "kd" 193 7 28 9 2 NA
