"group" "motif_type" "counts" "total_count"
"3" "regulatory_triplets" 5 1
"3" "regulatory_triplets" 6 1
"3" "regulatory_triplets" 21 1
"3" "signaling_triplets" 2 193
"3" "signaling_triplets" 3 35
"3" "signaling_triplets" 4 11
"3" "signaling_triplets" 5 2
"3" "signaling_triplets" 6 4
"3" "signaling_triplets" 7 1
"3" "signaling_triplets" 9 1
"3" "signaling_triplets" 10 1
"4" "others" 2 77
"4" "others" 3 20
"4" "others" 4 6
"4" "others" 5 7
"4" "others" 6 5
"4" "others" 7 1
"4" "others" 8 2
"4" "others" 9 1
"4" "others" 10 1
"4" "others" 14 2
"4" "others" 15 1
"4" "protein_complexes" 2 386
"4" "protein_complexes" 3 79
"4" "protein_complexes" 4 24
"4" "protein_complexes" 5 2
"4" "protein_complexes" 6 4
"4" "protein_complexes" 7 3
"4" "protein_complexes" 10 2
"4" "regulatory_triplets" 2 166
"4" "regulatory_triplets" 3 25
"4" "regulatory_triplets" 4 8
"4" "regulatory_triplets" 5 1
"4" "regulatory_triplets" 6 3
"4" "regulatory_triplets" 8 1
"4" "regulatory_triplets" 14 1
"4" "regulatory_triplets" 21 1
"4" "signaling_triplets" 2 239
"4" "signaling_triplets" 3 52
"4" "signaling_triplets" 4 19
"4" "signaling_triplets" 5 3
"4" "signaling_triplets" 6 2
"4" "signaling_triplets" 7 1
"4" "signaling_triplets" 9 1
"5" "others" 2 64
"5" "others" 3 18
"5" "others" 4 15
"5" "others" 5 5
"5" "others" 6 3
"5" "others" 7 1
"5" "others" 8 4
"5" "others" 9 1
"5" "others" 10 1
"5" "others" 11 3
"5" "others" 12 1
"5" "others" 29 1
"5" "protein_complexes" 2 426
"5" "protein_complexes" 3 73
"5" "protein_complexes" 4 28
"5" "protein_complexes" 5 9
"5" "protein_complexes" 6 7
"5" "protein_complexes" 7 1
"5" "protein_complexes" 8 1
"5" "protein_complexes" 11 1
"5" "regulatory_triplets" 2 187
"5" "regulatory_triplets" 3 26
"5" "regulatory_triplets" 4 8
"5" "regulatory_triplets" 5 4
"5" "regulatory_triplets" 6 1
"5" "regulatory_triplets" 7 1
"5" "signaling_triplets" 2 224
"5" "signaling_triplets" 3 40
"5" "signaling_triplets" 4 16
"5" "signaling_triplets" 5 3
"5" "signaling_triplets" 6 3
"5" "signaling_triplets" 7 3
"6" "others" 2 61
"6" "others" 3 17
"6" "others" 4 8
"6" "others" 5 5
"6" "others" 6 1
"6" "others" 7 1
"6" "others" 8 1
"6" "others" 9 2
"6" "others" 10 1
"6" "others" 18 1
"6" "others" 19 1
"6" "others" 25 1
"6" "others" 33 1
"6" "protein_complexes" 2 416
"6" "protein_complexes" 3 86
"6" "protein_complexes" 4 17
"6" "protein_complexes" 5 4
"6" "protein_complexes" 6 3
"6" "regulatory_triplets" 2 182
"6" "regulatory_triplets" 3 30
"6" "regulatory_triplets" 4 3
"6" "regulatory_triplets" 5 4
"6" "regulatory_triplets" 7 1
"6" "regulatory_triplets" 8 1
"6" "signaling_triplets" 2 206
"6" "signaling_triplets" 3 35
"6" "signaling_triplets" 4 15
"6" "signaling_triplets" 5 7
"6" "signaling_triplets" 6 2
"6" "signaling_triplets" 7 1
"7" "others" 2 77
"7" "others" 3 19
"7" "others" 4 5
"7" "others" 5 2
"7" "others" 6 6
"7" "others" 7 3
"7" "others" 8 2
"7" "others" 9 3
"7" "others" 10 2
"7" "others" 11 3
"7" "others" 13 1
"7" "others" 14 1
"7" "others" 16 1
"7" "others" 18 1
"7" "others" 20 2
"7" "others" 24 1
"7" "protein_complexes" 2 418
"7" "protein_complexes" 3 102
"7" "protein_complexes" 4 26
"7" "protein_complexes" 5 11
"7" "protein_complexes" 6 5
"7" "protein_complexes" 7 1
"7" "protein_complexes" 8 2
"7" "protein_complexes" 9 1
"7" "protein_complexes" 13 2
"7" "regulatory_triplets" 2 190
"7" "regulatory_triplets" 3 20
"7" "regulatory_triplets" 4 5
"7" "regulatory_triplets" 5 3
"7" "regulatory_triplets" 6 2
"7" "regulatory_triplets" 7 1
"7" "regulatory_triplets" 9 1
"7" "signaling_triplets" 2 240
"7" "signaling_triplets" 3 39
"7" "signaling_triplets" 4 15
"7" "signaling_triplets" 5 4
"7" "signaling_triplets" 6 6
"7" "signaling_triplets" 7 1
"7" "signaling_triplets" 8 4
"8" "others" 2 70
"8" "others" 3 15
"8" "others" 4 7
"8" "others" 5 8
"8" "others" 6 3
"8" "others" 7 7
"8" "others" 8 2
"8" "others" 9 1
"8" "others" 10 1
"8" "others" 12 2
"8" "others" 13 1
"8" "others" 15 2
"8" "others" 16 2
"8" "others" 34 1
"8" "protein_complexes" 2 413
"8" "protein_complexes" 3 73
"8" "protein_complexes" 4 20
"8" "protein_complexes" 5 9
"8" "protein_complexes" 6 5
"8" "protein_complexes" 8 1
"8" "protein_complexes" 9 3
"8" "regulatory_triplets" 2 180
"8" "regulatory_triplets" 3 38
"8" "regulatory_triplets" 4 8
"8" "regulatory_triplets" 5 7
"8" "regulatory_triplets" 6 2
"8" "regulatory_triplets" 8 1
"8" "regulatory_triplets" 9 1
"8" "regulatory_triplets" 12 1
"8" "signaling_triplets" 2 202
"8" "signaling_triplets" 3 54
"8" "signaling_triplets" 4 8
"8" "signaling_triplets" 5 6
"8" "signaling_triplets" 6 2
"8" "signaling_triplets" 11 1
"9" "others" 2 62
"9" "others" 3 26
"9" "others" 4 12
"9" "others" 5 3
"9" "others" 6 4
"9" "others" 7 5
"9" "others" 8 1
"9" "others" 9 1
"9" "others" 10 2
"9" "others" 11 3
"9" "others" 13 1
"9" "others" 14 1
"9" "others" 15 1
"9" "others" 29 1
"9" "protein_complexes" 2 392
"9" "protein_complexes" 3 82
"9" "protein_complexes" 4 15
"9" "protein_complexes" 5 11
"9" "protein_complexes" 6 3
"9" "protein_complexes" 7 2
"9" "protein_complexes" 8 2
"9" "protein_complexes" 12 1
"9" "protein_complexes" 28 1
"9" "regulatory_triplets" 2 154
"9" "regulatory_triplets" 3 29
"9" "regulatory_triplets" 4 6
"9" "regulatory_triplets" 5 2
"9" "regulatory_triplets" 6 3
"9" "regulatory_triplets" 8 1
"9" "regulatory_triplets" 11 1
"9" "regulatory_triplets" 17 1
"9" "regulatory_triplets" 18 1
"9" "signaling_triplets" 2 197
"9" "signaling_triplets" 3 43
"9" "signaling_triplets" 4 15
"9" "signaling_triplets" 5 8
"9" "signaling_triplets" 6 3
"9" "signaling_triplets" 22 1
"9" "signaling_triplets" 30 1
"10" "others" 2 72
"10" "others" 3 26
"10" "others" 4 2
"10" "others" 5 4
"10" "others" 6 3
"10" "others" 8 1
"10" "others" 9 6
"10" "others" 10 3
"10" "others" 12 1
"10" "others" 14 1
"10" "others" 20 2
"10" "others" 31 1
"10" "others" 32 1
"10" "protein_complexes" 2 419
"10" "protein_complexes" 3 80
"10" "protein_complexes" 4 17
"10" "protein_complexes" 5 6
"10" "protein_complexes" 6 6
"10" "protein_complexes" 7 1
"10" "protein_complexes" 8 1
"10" "regulatory_triplets" 2 177
"10" "regulatory_triplets" 3 20
"10" "regulatory_triplets" 4 10
"10" "regulatory_triplets" 5 2
"10" "regulatory_triplets" 6 4
"10" "regulatory_triplets" 7 2
"10" "regulatory_triplets" 8 1
"10" "signaling_triplets" 2 245
"10" "signaling_triplets" 3 46
"10" "signaling_triplets" 4 10
"10" "signaling_triplets" 5 6
"10" "signaling_triplets" 6 2
"10" "signaling_triplets" 8 1
"10" "signaling_triplets" 9 1
"10" "signaling_triplets" 12 1
"10" "signaling_triplets" 13 1
"11" "others" 2 76
"11" "others" 3 21
"11" "others" 4 11
"11" "others" 5 5
"11" "others" 6 5
"11" "others" 8 3
"11" "others" 9 1
"11" "others" 10 1
"11" "others" 12 1
"11" "others" 14 1
"11" "others" 15 1
"11" "others" 16 1
"11" "others" 27 1
"11" "protein_complexes" 2 403
"11" "protein_complexes" 3 66
"11" "protein_complexes" 4 21
"11" "protein_complexes" 5 8
"11" "protein_complexes" 6 4
"11" "protein_complexes" 12 1
"11" "protein_complexes" 25 1
"11" "regulatory_triplets" 2 181
"11" "regulatory_triplets" 3 20
"11" "regulatory_triplets" 4 6
"11" "regulatory_triplets" 5 4
"11" "regulatory_triplets" 6 2
"11" "regulatory_triplets" 9 2
"11" "signaling_triplets" 2 233
"11" "signaling_triplets" 3 43
"11" "signaling_triplets" 4 10
"11" "signaling_triplets" 5 2
"11" "signaling_triplets" 6 3
"11" "signaling_triplets" 23 1
"12" "others" 2 56
"12" "others" 3 14
"12" "others" 4 10
"12" "others" 5 6
"12" "others" 6 3
"12" "others" 8 3
"12" "others" 9 2
"12" "others" 12 1
"12" "others" 13 1
"12" "others" 18 1
"12" "others" 22 1
"12" "protein_complexes" 2 411
"12" "protein_complexes" 3 77
"12" "protein_complexes" 4 12
"12" "protein_complexes" 5 8
"12" "protein_complexes" 6 3
"12" "protein_complexes" 8 2
"12" "regulatory_triplets" 2 196
"12" "regulatory_triplets" 3 26
"12" "regulatory_triplets" 4 8
"12" "regulatory_triplets" 5 7
"12" "regulatory_triplets" 6 2
"12" "regulatory_triplets" 7 1
"12" "regulatory_triplets" 8 1
"12" "regulatory_triplets" 9 2
"12" "regulatory_triplets" 11 1
"12" "regulatory_triplets" 12 1
"12" "signaling_triplets" 2 244
"12" "signaling_triplets" 3 45
"12" "signaling_triplets" 4 16
"12" "signaling_triplets" 5 2
"12" "signaling_triplets" 6 1
"12" "signaling_triplets" 7 1
"12" "signaling_triplets" 8 1
"12" "signaling_triplets" 9 2
"12" "signaling_triplets" 12 1
"13" "others" 2 76
"13" "others" 3 28
"13" "others" 4 15
"13" "others" 5 3
"13" "others" 6 5
"13" "others" 7 2
"13" "others" 8 4
"13" "others" 9 1
"13" "others" 13 3
"13" "others" 14 1
"13" "others" 15 1
"13" "others" 17 1
"13" "others" 18 1
"13" "others" 24 1
"13" "others" 25 1
"13" "others" 32 1
"13" "others" 37 1
"13" "protein_complexes" 2 400
"13" "protein_complexes" 3 74
"13" "protein_complexes" 4 24
"13" "protein_complexes" 5 11
"13" "protein_complexes" 6 3
"13" "protein_complexes" 7 3
"13" "protein_complexes" 8 2
"13" "protein_complexes" 10 1
"13" "regulatory_triplets" 2 193
"13" "regulatory_triplets" 3 29
"13" "regulatory_triplets" 4 7
"13" "regulatory_triplets" 5 3
"13" "regulatory_triplets" 7 1
"13" "signaling_triplets" 2 234
"13" "signaling_triplets" 3 49
"13" "signaling_triplets" 4 17
"13" "signaling_triplets" 5 8
"13" "signaling_triplets" 6 3
"13" "signaling_triplets" 7 2
"13" "signaling_triplets" 9 3
"13" "signaling_triplets" 10 1
"13" "signaling_triplets" 11 1
"14" "others" 2 71
"14" "others" 3 10
"14" "others" 4 10
"14" "others" 5 7
"14" "others" 6 4
"14" "others" 7 2
"14" "others" 8 1
"14" "others" 9 2
"14" "others" 12 2
"14" "others" 13 1
"14" "others" 14 1
"14" "others" 17 1
"14" "protein_complexes" 2 411
"14" "protein_complexes" 3 77
"14" "protein_complexes" 4 14
"14" "protein_complexes" 5 4
"14" "protein_complexes" 6 3
"14" "protein_complexes" 7 2
"14" "protein_complexes" 8 2
"14" "protein_complexes" 9 1
"14" "protein_complexes" 10 1
"14" "protein_complexes" 11 1
"14" "regulatory_triplets" 2 176
"14" "regulatory_triplets" 3 25
"14" "regulatory_triplets" 4 5
"14" "regulatory_triplets" 5 6
"14" "regulatory_triplets" 6 2
"14" "regulatory_triplets" 8 1
"14" "regulatory_triplets" 9 1
"14" "signaling_triplets" 2 223
"14" "signaling_triplets" 3 42
"14" "signaling_triplets" 4 6
"14" "signaling_triplets" 5 4
"14" "signaling_triplets" 6 2
"14" "signaling_triplets" 7 2
"14" "signaling_triplets" 8 1
"15" "others" 2 66
"15" "others" 3 15
"15" "others" 4 7
"15" "others" 5 5
"15" "others" 6 2
"15" "others" 7 1
"15" "others" 8 1
"15" "others" 10 1
"15" "others" 12 1
"15" "others" 13 1
"15" "others" 24 2
"15" "protein_complexes" 2 401
"15" "protein_complexes" 3 84
"15" "protein_complexes" 4 19
"15" "protein_complexes" 5 5
"15" "protein_complexes" 6 5
"15" "protein_complexes" 7 1
"15" "protein_complexes" 9 1
"15" "protein_complexes" 16 1
"15" "regulatory_triplets" 2 153
"15" "regulatory_triplets" 3 23
"15" "regulatory_triplets" 4 9
"15" "regulatory_triplets" 5 1
"15" "regulatory_triplets" 6 3
"15" "regulatory_triplets" 9 1
"15" "signaling_triplets" 2 227
"15" "signaling_triplets" 3 39
"15" "signaling_triplets" 4 17
"15" "signaling_triplets" 5 3
"15" "signaling_triplets" 6 3
"16" "others" 2 67
"16" "others" 3 18
"16" "others" 4 10
"16" "others" 5 3
"16" "others" 6 1
"16" "others" 8 2
"16" "others" 9 4
"16" "others" 10 1
"16" "others" 13 1
"16" "others" 15 1
"16" "others" 20 2
"16" "protein_complexes" 2 394
"16" "protein_complexes" 3 73
"16" "protein_complexes" 4 25
"16" "protein_complexes" 5 5
"16" "protein_complexes" 6 1
"16" "protein_complexes" 9 1
"16" "protein_complexes" 11 1
"16" "protein_complexes" 15 1
"16" "regulatory_triplets" 2 147
"16" "regulatory_triplets" 3 24
"16" "regulatory_triplets" 4 2
"16" "regulatory_triplets" 7 1
"16" "regulatory_triplets" 8 1
"16" "regulatory_triplets" 14 1
"16" "signaling_triplets" 2 239
"16" "signaling_triplets" 3 51
"16" "signaling_triplets" 4 16
"16" "signaling_triplets" 5 5
"16" "signaling_triplets" 6 1
"16" "signaling_triplets" 8 2
"16" "signaling_triplets" 13 1
"17" "others" 2 75
"17" "others" 3 23
"17" "others" 4 16
"17" "others" 5 6
"17" "others" 6 1
"17" "others" 7 2
"17" "others" 8 1
"17" "others" 9 1
"17" "others" 10 1
"17" "others" 12 2
"17" "others" 14 1
"17" "others" 19 1
"17" "others" 25 1
"17" "protein_complexes" 2 428
"17" "protein_complexes" 3 74
"17" "protein_complexes" 4 27
"17" "protein_complexes" 5 5
"17" "protein_complexes" 6 3
"17" "protein_complexes" 7 2
"17" "protein_complexes" 9 1
"17" "protein_complexes" 11 2
"17" "protein_complexes" 19 1
"17" "regulatory_triplets" 2 174
"17" "regulatory_triplets" 3 26
"17" "regulatory_triplets" 4 7
"17" "regulatory_triplets" 6 2
"17" "regulatory_triplets" 10 1
"17" "signaling_triplets" 2 237
"17" "signaling_triplets" 3 37
"17" "signaling_triplets" 4 15
"17" "signaling_triplets" 5 6
"17" "signaling_triplets" 6 3
"17" "signaling_triplets" 7 4
"17" "signaling_triplets" 8 3
"17" "signaling_triplets" 23 1
"18" "others" 2 71
"18" "others" 3 14
"18" "others" 4 10
"18" "others" 5 2
"18" "others" 6 4
"18" "others" 8 1
"18" "others" 9 3
"18" "others" 10 2
"18" "others" 13 1
"18" "others" 14 1
"18" "others" 15 2
"18" "others" 22 2
"18" "protein_complexes" 2 436
"18" "protein_complexes" 3 89
"18" "protein_complexes" 4 22
"18" "protein_complexes" 5 9
"18" "protein_complexes" 6 3
"18" "protein_complexes" 7 2
"18" "protein_complexes" 8 2
"18" "protein_complexes" 11 1
"18" "regulatory_triplets" 2 174
"18" "regulatory_triplets" 3 22
"18" "regulatory_triplets" 4 6
"18" "regulatory_triplets" 5 3
"18" "regulatory_triplets" 6 1
"18" "regulatory_triplets" 7 1
"18" "regulatory_triplets" 8 1
"18" "regulatory_triplets" 16 1
"18" "signaling_triplets" 2 246
"18" "signaling_triplets" 3 40
"18" "signaling_triplets" 4 10
"18" "signaling_triplets" 5 7
"18" "signaling_triplets" 6 3
"18" "signaling_triplets" 7 1
"18" "signaling_triplets" 8 1
"18" "signaling_triplets" 12 1
"19" "others" 2 57
"19" "others" 3 17
"19" "others" 4 6
"19" "others" 5 6
"19" "others" 6 2
"19" "others" 7 1
"19" "others" 8 1
"19" "others" 9 3
"19" "others" 10 1
"19" "others" 11 2
"19" "others" 12 1
"19" "others" 13 2
"19" "others" 14 1
"19" "others" 15 1
"19" "others" 16 1
"19" "others" 23 1
"19" "protein_complexes" 2 418
"19" "protein_complexes" 3 82
"19" "protein_complexes" 4 21
"19" "protein_complexes" 5 4
"19" "protein_complexes" 6 4
"19" "protein_complexes" 8 1
"19" "protein_complexes" 11 1
"19" "regulatory_triplets" 2 152
"19" "regulatory_triplets" 3 26
"19" "regulatory_triplets" 4 8
"19" "regulatory_triplets" 5 2
"19" "regulatory_triplets" 6 3
"19" "regulatory_triplets" 8 1
"19" "regulatory_triplets" 10 1
"19" "regulatory_triplets" 13 1
"19" "signaling_triplets" 2 201
"19" "signaling_triplets" 3 46
"19" "signaling_triplets" 4 12
"19" "signaling_triplets" 5 4
"19" "signaling_triplets" 6 1
"19" "signaling_triplets" 7 1
"19" "signaling_triplets" 11 1
"20" "others" 2 69
"20" "others" 3 19
"20" "others" 4 10
"20" "others" 5 4
"20" "others" 6 2
"20" "others" 7 1
"20" "others" 8 2
"20" "others" 10 2
"20" "others" 11 1
"20" "others" 13 1
"20" "protein_complexes" 2 453
"20" "protein_complexes" 3 77
"20" "protein_complexes" 4 28
"20" "protein_complexes" 5 10
"20" "protein_complexes" 6 2
"20" "protein_complexes" 7 3
"20" "protein_complexes" 8 1
"20" "protein_complexes" 11 1
"20" "regulatory_triplets" 2 167
"20" "regulatory_triplets" 3 21
"20" "regulatory_triplets" 4 8
"20" "regulatory_triplets" 5 1
"20" "regulatory_triplets" 6 2
"20" "signaling_triplets" 2 228
"20" "signaling_triplets" 3 47
"20" "signaling_triplets" 4 13
"20" "signaling_triplets" 5 6
"20" "signaling_triplets" 6 3
"20" "signaling_triplets" 7 1
"21" "others" 2 68
"21" "others" 3 12
"21" "others" 4 6
"21" "others" 5 10
"21" "others" 7 1
"21" "others" 8 1
"21" "others" 9 2
"21" "others" 10 1
"21" "others" 11 1
"21" "others" 14 1
"21" "protein_complexes" 2 408
"21" "protein_complexes" 3 77
"21" "protein_complexes" 4 19
"21" "protein_complexes" 5 11
"21" "protein_complexes" 6 7
"21" "protein_complexes" 7 2
"21" "protein_complexes" 9 1
"21" "protein_complexes" 14 1
"21" "protein_complexes" 16 1
"21" "regulatory_triplets" 2 170
"21" "regulatory_triplets" 3 25
"21" "regulatory_triplets" 4 7
"21" "regulatory_triplets" 6 1
"21" "regulatory_triplets" 7 1
"21" "regulatory_triplets" 9 1
"21" "regulatory_triplets" 10 1
"21" "signaling_triplets" 2 222
"21" "signaling_triplets" 3 44
"21" "signaling_triplets" 4 20
"21" "signaling_triplets" 5 5
"21" "signaling_triplets" 6 2
"21" "signaling_triplets" 10 1
"22" "others" 2 68
"22" "others" 3 20
"22" "others" 4 7
"22" "others" 5 4
"22" "others" 6 5
"22" "others" 7 1
"22" "others" 8 2
"22" "others" 9 1
"22" "others" 10 3
"22" "others" 11 2
"22" "others" 13 1
"22" "others" 14 1
"22" "others" 19 3
"22" "protein_complexes" 2 421
"22" "protein_complexes" 3 88
"22" "protein_complexes" 4 31
"22" "protein_complexes" 5 6
"22" "protein_complexes" 6 4
"22" "protein_complexes" 7 4
"22" "protein_complexes" 8 1
"22" "protein_complexes" 9 1
"22" "protein_complexes" 17 1
"22" "regulatory_triplets" 2 169
"22" "regulatory_triplets" 3 25
"22" "regulatory_triplets" 4 12
"22" "regulatory_triplets" 6 3
"22" "signaling_triplets" 2 247
"22" "signaling_triplets" 3 57
"22" "signaling_triplets" 4 16
"22" "signaling_triplets" 5 1
"22" "signaling_triplets" 6 1
"22" "signaling_triplets" 7 1
"22" "signaling_triplets" 8 1
"22" "signaling_triplets" 10 1
"23" "others" 2 46
"23" "others" 3 22
"23" "others" 4 6
"23" "others" 5 5
"23" "others" 6 1
"23" "others" 7 4
"23" "others" 8 1
"23" "others" 9 4
"23" "others" 10 2
"23" "others" 11 1
"23" "others" 14 1
"23" "others" 18 1
"23" "others" 24 2
"23" "others" 25 1
"23" "protein_complexes" 2 442
"23" "protein_complexes" 3 67
"23" "protein_complexes" 4 15
"23" "protein_complexes" 5 4
"23" "protein_complexes" 6 9
"23" "protein_complexes" 7 1
"23" "protein_complexes" 10 1
"23" "regulatory_triplets" 2 205
"23" "regulatory_triplets" 3 27
"23" "regulatory_triplets" 4 7
"23" "regulatory_triplets" 5 4
"23" "regulatory_triplets" 6 3
"23" "regulatory_triplets" 9 1
"23" "signaling_triplets" 2 249
"23" "signaling_triplets" 3 42
"23" "signaling_triplets" 4 17
"23" "signaling_triplets" 5 4
"23" "signaling_triplets" 6 1
"23" "signaling_triplets" 7 1
"23" "signaling_triplets" 10 1
"24" "others" 2 61
"24" "others" 3 17
"24" "others" 4 8
"24" "others" 5 4
"24" "others" 6 5
"24" "others" 7 1
"24" "others" 8 2
"24" "others" 9 1
"24" "others" 10 1
"24" "others" 12 2
"24" "others" 14 1
"24" "others" 16 1
"24" "others" 18 1
"24" "others" 31 1
"24" "others" 56 1
"24" "protein_complexes" 2 410
"24" "protein_complexes" 3 75
"24" "protein_complexes" 4 26
"24" "protein_complexes" 5 9
"24" "protein_complexes" 6 2
"24" "protein_complexes" 7 3
"24" "protein_complexes" 8 1
"24" "protein_complexes" 9 1
"24" "protein_complexes" 13 1
"24" "protein_complexes" 15 1
"24" "protein_complexes" 30 1
"24" "regulatory_triplets" 2 205
"24" "regulatory_triplets" 3 31
"24" "regulatory_triplets" 4 9
"24" "regulatory_triplets" 5 3
"24" "regulatory_triplets" 6 1
"24" "regulatory_triplets" 7 2
"24" "regulatory_triplets" 9 1
"24" "regulatory_triplets" 16 1
"24" "regulatory_triplets" 18 1
"24" "signaling_triplets" 2 212
"24" "signaling_triplets" 3 47
"24" "signaling_triplets" 4 16
"24" "signaling_triplets" 5 11
"24" "signaling_triplets" 6 2
"24" "signaling_triplets" 7 1
"24" "signaling_triplets" 12 1
"24" "signaling_triplets" 27 1
"25" "others" 2 67
"25" "others" 3 16
"25" "others" 4 13
"25" "others" 5 4
"25" "others" 6 6
"25" "others" 7 1
"25" "others" 8 1
"25" "others" 12 2
"25" "others" 13 1
"25" "others" 19 2
"25" "others" 31 1
"25" "protein_complexes" 2 419
"25" "protein_complexes" 3 84
"25" "protein_complexes" 4 18
"25" "protein_complexes" 5 6
"25" "protein_complexes" 6 5
"25" "protein_complexes" 7 1
"25" "protein_complexes" 8 1
"25" "regulatory_triplets" 2 195
"25" "regulatory_triplets" 3 24
"25" "regulatory_triplets" 4 12
"25" "regulatory_triplets" 5 3
"25" "regulatory_triplets" 6 2
"25" "regulatory_triplets" 8 1
"25" "regulatory_triplets" 9 3
"25" "signaling_triplets" 2 264
"25" "signaling_triplets" 3 44
"25" "signaling_triplets" 4 13
"25" "signaling_triplets" 5 5
"25" "signaling_triplets" 6 2
"25" "signaling_triplets" 8 2
"25" "signaling_triplets" 11 1
"26" "others" 2 65
"26" "others" 3 13
"26" "others" 4 7
"26" "others" 5 7
"26" "others" 8 2
"26" "others" 9 2
"26" "others" 10 1
"26" "others" 11 1
"26" "others" 12 1
"26" "others" 15 3
"26" "others" 17 1
"26" "others" 20 1
"26" "protein_complexes" 2 405
"26" "protein_complexes" 3 75
"26" "protein_complexes" 4 23
"26" "protein_complexes" 5 7
"26" "protein_complexes" 6 5
"26" "protein_complexes" 7 3
"26" "protein_complexes" 19 1
"26" "regulatory_triplets" 2 178
"26" "regulatory_triplets" 3 30
"26" "regulatory_triplets" 4 9
"26" "regulatory_triplets" 5 4
"26" "regulatory_triplets" 7 1
"26" "regulatory_triplets" 8 1
"26" "regulatory_triplets" 10 1
"26" "signaling_triplets" 2 222
"26" "signaling_triplets" 3 56
"26" "signaling_triplets" 4 8
"26" "signaling_triplets" 5 6
"26" "signaling_triplets" 6 1
"26" "signaling_triplets" 7 1
"26" "signaling_triplets" 11 1
"27" "others" 2 77
"27" "others" 3 18
"27" "others" 4 8
"27" "others" 5 6
"27" "others" 6 3
"27" "others" 7 1
"27" "others" 8 2
"27" "others" 9 2
"27" "others" 10 1
"27" "others" 12 1
"27" "others" 13 1
"27" "others" 14 2
"27" "others" 18 2
"27" "others" 20 1
"27" "others" 30 1
"27" "others" 33 1
"27" "protein_complexes" 2 450
"27" "protein_complexes" 3 87
"27" "protein_complexes" 4 27
"27" "protein_complexes" 5 5
"27" "protein_complexes" 6 7
"27" "protein_complexes" 7 3
"27" "protein_complexes" 10 1
"27" "protein_complexes" 24 1
"27" "regulatory_triplets" 2 145
"27" "regulatory_triplets" 3 28
"27" "regulatory_triplets" 4 12
"27" "regulatory_triplets" 5 3
"27" "regulatory_triplets" 7 1
"27" "regulatory_triplets" 9 2
"27" "regulatory_triplets" 10 1
"27" "signaling_triplets" 2 216
"27" "signaling_triplets" 3 30
"27" "signaling_triplets" 4 10
"27" "signaling_triplets" 5 4
"27" "signaling_triplets" 6 1
"27" "signaling_triplets" 10 1
"28" "others" 2 59
"28" "others" 3 16
"28" "others" 4 9
"28" "others" 5 5
"28" "others" 6 4
"28" "others" 7 1
"28" "others" 9 3
"28" "others" 11 2
"28" "others" 12 1
"28" "others" 14 1
