"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"p" "kd" 517 21 24 10 NA NA
"p" "ku" 1562 8 8 22 1 NA
"p" "p" 5235 5 17 107 4 2
"td" "kd" 93 NA 17 18 NA NA
"td" "ku" 29 NA 1 NA 1 NA
"td" "p" 652 NA 11 10 43 NA
"td" "td" 138 NA NA NA 10 12
"tu" "kd" 101 NA 1 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 433 NA 1 NA NA 2
"tu" "td" 97 1 NA 1 NA 9
"tu" "tu" 3165 1 1 13 1 3
"kd" "kd" 38 6 12 NA NA NA
"ku" "kd" 219 8 13 6 NA NA
"ku" "ku" 1234 12 14 10 3 NA
"p" "kd" 457 10 25 12 NA NA
"p" "ku" 1632 13 3 17 1 1
"p" "p" 5575 9 14 116 1 3
"td" "kd" 47 NA NA NA NA NA
"td" "ku" 47 NA NA NA 1 NA
"td" "p" 673 NA NA 6 34 NA
"td" "td" 194 NA NA NA 1 1
"tu" "kd" 111 NA 2 2 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 496 NA 1 1 NA NA
"tu" "td" 121 NA NA NA NA 9
"tu" "tu" 3185 NA NA 14 2 3
"kd" "kd" 50 7 7 NA NA NA
"ku" "kd" 244 2 20 5 NA NA
"ku" "ku" 1311 7 12 15 2 2
"p" "kd" 552 1 26 8 NA NA
"p" "ku" 1649 5 7 25 NA 2
"p" "p" 5234 3 28 119 3 2
"td" "kd" 49 NA 7 NA 1 NA
"td" "ku" 46 NA 1 1 NA NA
"td" "p" 629 NA 1 13 27 NA
"td" "td" 212 NA NA NA NA 1
"tu" "kd" 93 NA 6 NA 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 490 NA 1 3 NA 1
"tu" "td" 119 NA NA NA NA 5
"tu" "tu" 3287 NA NA 8 NA 5
"kd" "kd" 50 36 20 6 NA NA
"ku" "kd" 260 5 22 6 4 NA
"ku" "ku" 1208 11 18 17 2 1
"p" "kd" 516 10 30 14 NA NA
"p" "ku" 1493 5 5 16 NA 3
"p" "p" 5203 5 22 151 2 NA
"td" "kd" 51 NA 8 NA 5 NA
"td" "ku" 46 NA NA NA NA 1
"td" "p" 667 1 1 6 6 1
"td" "td" 198 NA NA 27 18 1
"tu" "kd" 87 NA 1 NA 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 494 NA NA 5 NA 6
"tu" "td" 121 NA NA NA NA 5
"tu" "tu" 3027 1 NA 9 1 2
"kd" "kd" 24 7 3 NA NA NA
"ku" "kd" 224 3 16 7 NA NA
"ku" "ku" 1121 3 6 17 NA 4
"p" "kd" 476 5 15 18 NA NA
"p" "ku" 1480 3 4 28 1 4
"p" "p" 5325 3 9 91 1 3
"td" "kd" 78 NA NA 4 NA NA
"td" "ku" 32 NA NA NA 3 NA
"td" "p" 643 NA NA 19 34 NA
"td" "td" 160 NA NA NA 1 1
"tu" "kd" 114 NA 2 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 518 NA NA 4 NA 1
"tu" "td" 115 NA NA NA NA 8
"tu" "tu" 3153 NA 2 7 3 5
"kd" "kd" 22 8 16 NA NA NA
"ku" "kd" 213 4 22 7 NA NA
"ku" "ku" 1176 12 12 17 1 3
"p" "kd" 478 6 20 9 NA NA
"p" "ku" 1526 7 7 25 1 3
"p" "p" 5477 6 7 128 2 7
"td" "kd" 42 NA 4 2 NA NA
"td" "ku" 52 NA NA 1 2 NA
"td" "p" 703 NA 2 3 26 NA
"td" "td" 168 NA NA 3 2 1
"tu" "kd" 100 NA 1 3 NA NA
"tu" "p" 441 NA NA 3 NA 3
"tu" "td" 109 NA NA NA NA 9
"tu" "tu" 3163 NA NA 13 2 9
"kd" "kd" 31 17 37 17 NA NA
"ku" "kd" 192 10 22 11 1 NA
"ku" "ku" 1183 8 17 12 1 2
"p" "kd" 500 7 9 19 NA NA
"p" "ku" 1413 4 1 11 NA 1
"p" "p" 5345 2 13 131 2 3
"td" "kd" 41 NA NA NA 4 NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 644 NA NA 3 6 NA
"td" "td" 174 NA NA 2 NA NA
"tu" "kd" 117 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 500 NA NA 1 1 1
"tu" "td" 136 NA NA 1 NA 5
"tu" "tu" 2981 NA 1 3 5 5
"kd" "kd" 40 7 NA NA NA NA
"ku" "kd" 195 3 15 5 3 NA
"ku" "ku" 1261 7 9 8 1 4
"p" "kd" 509 2 22 11 NA NA
"p" "ku" 1538 5 4 12 3 1
"p" "p" 5398 9 8 78 7 2
"td" "kd" 42 NA 1 NA 6 NA
"td" "ku" 48 NA NA NA 3 NA
"td" "p" 728 NA NA 12 31 1
"td" "td" 182 NA NA NA 2 3
"tu" "kd" 115 NA 3 NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 560 NA NA 9 1 1
"tu" "td" 104 NA NA 1 NA 7
"tu" "tu" 3061 NA 1 9 1 2
"kd" "kd" 25 21 15 2 NA NA
"ku" "kd" 236 9 22 4 NA NA
"ku" "ku" 1304 12 13 9 1 NA
"p" "kd" 430 5 19 17 NA NA
"p" "ku" 1463 10 9 19 NA 3
"p" "p" 5283 5 13 138 6 1
"td" "kd" 76 NA 1 NA 1 NA
"td" "ku" 34 NA 1 NA NA NA
"td" "p" 674 NA 1 6 20 NA
"td" "td" 167 NA NA NA NA NA
"tu" "kd" 121 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 452 NA 3 5 1 NA
"tu" "td" 116 NA NA NA NA 10
"tu" "tu" 3177 1 NA 17 3 11
"kd" "kd" 49 19 20 2 NA NA
"ku" "kd" 232 9 20 1 1 NA
"ku" "ku" 1161 5 6 14 1 3
"p" "kd" 493 5 17 25 NA NA
"p" "ku" 1572 2 2 17 1 NA
"p" "p" 5403 5 5 130 2 4
"td" "kd" 45 NA NA NA NA NA
"td" "ku" 36 NA NA 1 3 NA
"td" "p" 634 NA 1 3 28 NA
"td" "td" 117 NA NA NA 12 NA
"tu" "kd" 96 1 6 2 1 NA
"tu" "p" 472 1 NA 3 NA NA
"tu" "td" 72 NA NA NA NA 7
"tu" "tu" 2991 NA 1 6 2 2
"kd" "kd" 40 32 19 3 NA NA
"ku" "kd" 198 11 30 5 NA NA
"ku" "ku" 1202 7 18 15 2 1
"p" "kd" 474 10 19 17 NA NA
"p" "ku" 1552 3 3 18 1 2
"p" "p" 5255 4 1 133 8 1
"td" "kd" 75 NA 12 5 1 NA
"td" "ku" 36 NA 1 NA NA NA
"td" "p" 731 NA 5 4 27 NA
"td" "td" 137 NA NA NA 5 20
"tu" "kd" 99 NA 3 1 NA NA
"tu" "p" 454 NA NA 1 NA NA
"tu" "td" 140 NA NA NA NA 7
"tu" "tu" 2975 NA NA 10 6 1
"kd" "kd" 35 7 3 NA NA NA
"ku" "kd" 241 1 11 2 NA NA
"ku" "ku" 1174 14 7 6 NA 1
"p" "kd" 462 1 13 8 NA NA
"p" "ku" 1350 11 13 8 1 NA
"p" "p" 5291 8 7 134 2 2
"td" "kd" 76 NA 1 NA 3 NA
"td" "ku" 35 NA NA NA 4 NA
"td" "p" 709 NA NA 4 12 NA
"td" "td" 126 NA NA NA 10 3
"tu" "kd" 99 NA 2 1 NA NA
"tu" "p" 573 NA 1 5 NA 2
"tu" "td" 123 NA NA 1 NA 5
"tu" "tu" 3217 1 1 12 2 5
"kd" "kd" 39 9 4 1 NA NA
"ku" "kd" 200 7 20 6 2 NA
"ku" "ku" 1135 13 9 11 NA 3
"p" "kd" 537 1 32 16 1 NA
"p" "ku" 1609 1 5 17 NA 3
"p" "p" 5429 4 13 105 3 4
"td" "kd" 36 NA NA NA 3 NA
"td" "ku" 33 NA NA NA NA NA
"td" "p" 703 NA NA 13 20 NA
"td" "td" 160 NA NA NA 26 NA
"tu" "kd" 106 NA 1 3 NA NA
"tu" "p" 490 NA 1 7 NA 1
"tu" "td" 135 NA NA 2 NA 9
"tu" "tu" 3209 NA NA 11 2 6
"kd" "kd" 32 37 50 34 NA NA
"ku" "kd" 188 18 45 20 1 NA
"ku" "ku" 1118 15 25 15 NA 5
"p" "kd" 441 16 56 52 NA NA
"p" "ku" 1512 16 5 21 NA 1
"p" "p" 5463 8 37 119 3 2
"td" "kd" 45 1 1 NA 1 NA
"td" "ku" 37 NA 1 NA 1 2
"td" "p" 646 NA 1 7 29 1
"td" "td" 155 NA NA NA 10 NA
"tu" "kd" 109 1 8 2 1 NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 502 1 3 9 NA NA
"tu" "td" 101 NA NA 1 NA 8
"tu" "tu" 3081 2 NA 16 2 2
"kd" "kd" 34 3 5 NA NA NA
"ku" "kd" 258 3 18 6 NA NA
"ku" "ku" 1185 8 15 14 3 1
"p" "kd" 497 NA 23 20 NA NA
"p" "ku" 1578 7 3 25 1 3
"p" "p" 5549 NA 23 117 3 1
"td" "kd" 42 NA NA NA NA NA
"td" "ku" 20 NA NA NA 2 NA
"td" "p" 708 NA NA 4 26 NA
"td" "td" 167 NA NA NA 1 NA
"tu" "kd" 112 1 2 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 502 1 1 1 NA 1
"tu" "td" 142 NA NA NA NA 13
"tu" "tu" 3117 NA NA 7 3 7
"kd" "kd" 46 7 15 NA NA NA
"ku" "kd" 231 7 17 4 NA NA
"ku" "ku" 1138 8 9 11 1 1
"p" "kd" 492 7 19 9 NA NA
"p" "ku" 1474 3 3 27 NA NA
"p" "p" 5392 7 16 127 2 2
"td" "kd" 32 NA NA NA NA NA
"td" "ku" 39 NA NA NA 2 NA
"td" "p" 643 NA NA 9 31 NA
"td" "td" 217 NA NA NA 11 22
"tu" "kd" 117 NA 1 NA NA NA
"tu" "p" 524 NA NA 6 1 1
"tu" "td" 122 NA NA NA NA 5
"tu" "tu" 3179 NA 1 11 3 1
"kd" "kd" 29 2 13 NA NA NA
"ku" "kd" 172 1 20 6 NA NA
"ku" "ku" 1212 8 10 19 1 5
"p" "kd" 442 4 10 34 NA NA
"p" "ku" 1436 5 1 21 1 3
"p" "p" 5342 3 9 138 3 1
"td" "kd" 69 NA 6 NA 18 NA
"td" "ku" 49 NA 2 NA 4 NA
"td" "p" 660 NA NA 10 29 4
"td" "td" 160 NA NA NA 38 5
"tu" "kd" 104 NA 3 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 467 NA NA 2 NA NA
"tu" "td" 129 NA NA NA NA 8
"tu" "tu" 3219 NA NA 7 1 4
"kd" "kd" 44 6 15 6 NA NA
"ku" "kd" 213 2 16 9 1 NA
"ku" "ku" 1222 9 12 10 2 1
"p" "kd" 483 2 18 18 NA NA
"p" "ku" 1529 5 5 25 NA 1
"p" "p" 5409 6 13 138 2 1
"td" "kd" 71 NA NA NA 12 NA
"td" "ku" 34 NA NA NA 3 NA
"td" "p" 666 NA NA 12 16 NA
"td" "td" 201 NA NA NA 4 5
"tu" "kd" 127 NA 4 3 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 474 NA NA 5 NA 1
"tu" "td" 129 NA NA NA NA 6
"tu" "tu" 3070 NA 1 10 5 3
"kd" "kd" 36 15 28 NA NA NA
"ku" "kd" 220 13 26 NA NA NA
"ku" "ku" 1109 13 20 6 NA 2
"p" "kd" 524 15 30 1 NA NA
"p" "ku" 1565 10 8 12 NA NA
"p" "p" 5250 3 12 131 1 5
"td" "kd" 44 NA 3 NA NA NA
"td" "ku" 35 NA NA NA 3 NA
"td" "p" 709 NA 1 5 68 NA
"td" "td" 134 NA NA NA NA 36
"tu" "kd" 94 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 491 NA 1 8 NA NA
"tu" "td" 122 NA NA NA NA 9
"tu" "tu" 3256 NA NA 16 NA 2
"kd" "kd" 58 9 12 NA NA NA
"ku" "kd" 232 8 13 5 NA NA
"ku" "ku" 1229 9 10 9 1 2
"p" "kd" 462 3 2 4 NA NA
"p" "ku" 1439 5 1 12 3 6
"p" "p" 5271 1 2 132 3 10
"td" "kd" 74 NA 1 4 NA NA
"td" "ku" 26 NA 1 NA NA NA
"td" "p" 663 NA NA 6 19 NA
"td" "td" 168 NA NA NA 17 10
"tu" "kd" 98 NA 2 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 474 NA 1 1 NA NA
"tu" "td" 119 NA NA 1 NA 3
"tu" "tu" 3214 NA 1 6 2 2
"kd" "kd" 53 8 2 NA NA NA
"ku" "kd" 219 1 16 6 NA NA
"ku" "ku" 1236 18 8 17 1 1
"p" "kd" 504 3 15 22 NA NA
"p" "ku" 1506 3 6 23 1 1
"p" "p" 5219 4 3 106 4 1
"td" "kd" 95 NA NA NA 3 NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 655 NA NA 1 22 1
"td" "td" 139 NA NA NA 5 14
"tu" "kd" 78 NA NA 1 NA NA
"tu" "ku" NA NA NA 1 NA NA
"tu" "p" 507 1 2 4 NA NA
"tu" "td" 52 NA NA NA NA 6
"tu" "tu" 2937 NA 1 6 2 2
"kd" "kd" 45 1 8 1 NA NA
"ku" "kd" 227 1 21 3 NA NA
"ku" "ku" 1133 12 6 5 2 1
"p" "kd" 523 1 14 5 2 NA
"p" "ku" 1474 7 2 9 2 1
"p" "p" 5506 3 8 109 3 1
"td" "kd" 28 NA 1 NA 1 NA
"td" "ku" 34 NA NA NA NA 1
"td" "p" 696 NA NA 6 37 1
"td" "td" 241 NA NA NA 5 15
"tu" "kd" 97 NA 1 1 NA NA
"tu" "p" 489 NA 1 2 NA NA
"tu" "td" 106 NA NA 1 NA 6
"tu" "tu" 3219 NA 1 9 2 NA
"kd" "kd" 37 27 31 5 NA NA
"ku" "kd" 199 4 19 8 2 NA
"ku" "ku" 1184 3 8 14 4 1
"p" "kd" 529 17 32 7 2 NA
"p" "ku" 1516 3 3 11 2 3
"p" "p" 5362 6 8 121 8 1
"td" "kd" 57 NA 14 8 8 NA
"td" "ku" 44 NA 1 1 1 NA
"td" "p" 643 NA 12 23 35 NA
"td" "td" 142 NA NA 10 NA NA
"tu" "kd" 113 NA NA 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 452 NA NA 1 1 NA
"tu" "td" 131 2 NA 1 1 7
"tu" "tu" 3044 NA NA 7 3 5
"kd" "kd" 54 28 9 1 NA NA
"ku" "kd" 211 8 24 1 NA NA
"ku" "ku" 1419 12 11 14 2 2
"p" "kd" 486 10 29 18 NA NA
"p" "ku" 1716 4 2 32 3 NA
"p" "p" 5400 9 8 133 4 4
"td" "kd" 64 NA NA NA NA NA
"td" "ku" 46 NA NA NA 1 NA
"td" "p" 710 NA NA 1 38 4
"td" "td" 174 NA NA NA 40 19
"tu" "kd" 114 1 3 1 NA NA
"tu" "p" 472 NA 2 1 1 1
"tu" "td" 136 NA NA NA NA 10
"tu" "tu" 3048 NA 1 14 2 4
"kd" "kd" 38 NA 25 NA NA NA
"ku" "kd" 184 2 13 1 NA NA
"ku" "ku" 1147 5 17 16 1 2
"p" "kd" 499 3 18 12 NA NA
"p" "ku" 1449 6 8 21 1 3
"p" "p" 5203 3 14 97 4 3
"td" "kd" 14 NA 1 NA NA NA
"td" "ku" 42 NA 1 NA 1 NA
"td" "p" 663 NA NA 15 51 NA
"td" "td" 235 NA NA NA NA NA
"tu" "kd" 109 NA 7 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 488 1 1 2 1 NA
"tu" "td" 112 NA NA NA NA 7
"tu" "tu" 3223 NA 1 10 2 5
"kd" "kd" 31 3 27 NA NA NA
"ku" "kd" 220 7 23 NA NA NA
"ku" "ku" 1157 12 18 9 1 3
"p" "kd" 497 4 24 14 NA NA
"p" "ku" 1573 7 2 13 NA 2
"p" "p" 5323 4 13 136 5 6
"td" "kd" 96 NA 1 1 NA NA
"td" "ku" 36 NA NA NA 1 NA
"td" "p" 691 NA 2 20 36 NA
"td" "td" 181 NA NA NA 29 5
"tu" "kd" 84 NA 2 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 449 NA 1 5 NA 1
"tu" "td" 107 NA NA NA NA 7
"tu" "tu" 3261 NA NA 11 4 2
"kd" "kd" 41 NA 8 5 NA NA
"ku" "kd" 230 2 16 3 NA NA
"ku" "ku" 1298 11 11 5 1 NA
"p" "kd" 482 3 23 26 NA NA
"p" "ku" 1720 2 2 17 NA NA
"p" "p" 5339 4 14 118 2 4
"td" "kd" 26 NA 1 NA NA NA
"td" "ku" 24 NA NA 1 NA NA
"td" "p" 617 NA 1 9 27 3
"td" "td" 117 NA NA NA 8 13
"tu" "kd" 84 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 484 NA NA 3 NA NA
"tu" "td" 126 NA NA 5 NA 7
"tu" "tu" 3036 NA NA 10 2 2
"kd" "kd" 28 5 1 NA NA NA
"ku" "kd" 230 1 15 4 1 NA
"ku" "ku" 1158 6 9 8 2 3
"p" "kd" 476 3 14 5 NA NA
"p" "ku" 1653 11 10 13 1 1
"p" "p" 5552 2 20 156 1 5
"td" "kd" 57 NA 12 NA NA NA
"td" "ku" 36 NA 1 NA 1 NA
"td" "p" 602 NA 2 5 18 1
"td" "td" 167 NA NA 1 NA 1
"tu" "kd" 94 NA 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 532 NA 1 3 NA 4
"tu" "td" 137 NA NA NA NA 5
"tu" "tu" 3111 NA 1 8 6 3
"kd" "kd" 44 4 24 NA NA NA
"ku" "kd" 244 4 20 4 NA NA
"ku" "ku" 1320 15 11 11 NA 1
"p" "kd" 460 5 22 4 NA NA
"p" "ku" 1644 6 2 19 NA 2
"p" "p" 5113 3 19 143 3 3
"td" "kd" 54 NA 3 6 NA NA
"td" "ku" 40 NA NA NA 2 NA
"td" "p" 612 NA 2 6 23 NA
"td" "td" 171 NA NA 1 3 1
"tu" "kd" 103 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 550 NA 1 6 NA NA
"tu" "td" 107 NA NA NA NA 11
"tu" "tu" 3108 NA NA 10 1 1
"kd" "kd" 24 5 21 NA NA NA
"ku" "kd" 212 3 34 12 NA NA
"ku" "ku" 1279 5 17 10 1 2
"p" "kd" 471 9 25 16 NA NA
"p" "ku" 1571 8 8 16 1 3
"p" "p" 5416 10 11 135 5 1
"td" "kd" 64 NA NA NA 1 NA
"td" "ku" 33 NA NA NA 2 NA
"td" "p" 668 NA NA 5 34 NA
"td" "td" 114 NA NA NA 6 28
"tu" "kd" 100 NA 6 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 479 NA 3 7 NA 1
"tu" "td" 70 NA NA 1 NA 12
"tu" "tu" 3177 NA NA 13 1 2
"kd" "kd" 29 5 15 NA NA NA
"ku" "kd" 116 3 24 6 NA NA
"ku" "ku" 1211 12 18 17 NA 1
"p" "kd" 562 3 24 25 NA NA
"p" "ku" 1562 9 5 21 1 1
"p" "p" 5479 4 12 117 7 4
"td" "kd" 52 NA 5 NA 1 NA
"td" "ku" 30 NA NA NA 1 NA
"td" "p" 637 NA 3 3 39 NA
"td" "td" 147 NA NA 1 NA NA
"tu" "kd" 97 NA 5 NA NA NA
"tu" "p" 461 NA NA 5 NA 1
"tu" "td" 135 1 NA 1 NA 12
"tu" "tu" 3223 NA NA 14 2 4
"kd" "kd" 41 7 9 15 NA NA
"ku" "kd" 272 NA 15 5 NA NA
"ku" "ku" 1282 6 6 12 3 1
"p" "kd" 492 4 16 26 NA NA
"p" "ku" 1403 2 4 22 1 5
"p" "p" 5252 2 7 118 5 1
"td" "kd" 78 NA NA NA 1 NA
"td" "ku" 31 NA NA 1 3 NA
"td" "p" 711 NA NA 5 28 NA
"td" "td" 133 NA NA 3 6 4
"tu" "kd" 92 1 1 1 NA NA
"tu" "p" 491 NA NA 6 1 NA
"tu" "td" 129 NA NA 1 NA 8
"tu" "tu" 3131 1 1 6 7 8
"kd" "kd" 58 5 15 6 NA NA
"ku" "kd" 195 3 26 4 NA NA
"ku" "ku" 1217 11 16 7 5 1
"p" "kd" 469 5 36 14 NA NA
"p" "ku" 1573 9 3 12 NA 1
"p" "p" 5448 4 19 106 NA 3
"td" "kd" 49 NA 4 2 NA NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 655 NA 1 1 27 NA
"td" "td" 166 NA NA NA NA 5
"tu" "kd" 110 NA 3 NA NA NA
