"group" "motif_type" "counts" "total_count"
"6" "regulatory_triplets" 5 6
"6" "regulatory_triplets" 6 2
"6" "regulatory_triplets" 7 1
"6" "regulatory_triplets" 8 1
"6" "regulatory_triplets" 17 1
"6" "signaling_triplets" 2 198
"6" "signaling_triplets" 3 51
"6" "signaling_triplets" 4 15
"6" "signaling_triplets" 5 2
"6" "signaling_triplets" 6 1
"6" "signaling_triplets" 8 1
"6" "signaling_triplets" 9 1
"7" "others" 2 61
"7" "others" 3 15
"7" "others" 4 7
"7" "others" 5 6
"7" "others" 6 4
"7" "others" 8 3
"7" "others" 9 2
"7" "others" 10 1
"7" "others" 16 1
"7" "others" 20 1
"7" "others" 27 1
"7" "others" 38 1
"7" "protein_complexes" 2 438
"7" "protein_complexes" 3 89
"7" "protein_complexes" 4 24
"7" "protein_complexes" 5 9
"7" "protein_complexes" 6 4
"7" "protein_complexes" 7 3
"7" "protein_complexes" 9 3
"7" "protein_complexes" 10 1
"7" "regulatory_triplets" 2 171
"7" "regulatory_triplets" 3 28
"7" "regulatory_triplets" 4 9
"7" "regulatory_triplets" 5 2
"7" "regulatory_triplets" 6 4
"7" "regulatory_triplets" 7 1
"7" "regulatory_triplets" 14 1
"7" "signaling_triplets" 2 218
"7" "signaling_triplets" 3 46
"7" "signaling_triplets" 4 12
"7" "signaling_triplets" 5 8
"7" "signaling_triplets" 8 1
"7" "signaling_triplets" 9 1
"7" "signaling_triplets" 14 1
"7" "signaling_triplets" 18 1
"8" "others" 2 56
"8" "others" 3 28
"8" "others" 4 13
"8" "others" 5 5
"8" "others" 6 3
"8" "others" 7 2
"8" "others" 8 3
"8" "others" 9 1
"8" "others" 10 3
"8" "others" 11 3
"8" "others" 14 1
"8" "others" 18 1
"8" "others" 19 1
"8" "protein_complexes" 2 394
"8" "protein_complexes" 3 77
"8" "protein_complexes" 4 20
"8" "protein_complexes" 5 7
"8" "protein_complexes" 6 7
"8" "protein_complexes" 7 3
"8" "protein_complexes" 12 1
"8" "protein_complexes" 24 1
"8" "regulatory_triplets" 2 199
"8" "regulatory_triplets" 3 37
"8" "regulatory_triplets" 4 12
"8" "regulatory_triplets" 5 6
"8" "regulatory_triplets" 6 2
"8" "regulatory_triplets" 10 1
"8" "regulatory_triplets" 14 1
"8" "signaling_triplets" 2 250
"8" "signaling_triplets" 3 46
"8" "signaling_triplets" 4 16
"8" "signaling_triplets" 5 8
"8" "signaling_triplets" 6 4
"8" "signaling_triplets" 7 1
"8" "signaling_triplets" 8 1
"8" "signaling_triplets" 11 1
"8" "signaling_triplets" 13 1
"9" "others" 2 85
"9" "others" 3 19
"9" "others" 4 8
"9" "others" 5 6
"9" "others" 6 1
"9" "others" 7 4
"9" "others" 8 3
"9" "others" 9 3
"9" "others" 10 2
"9" "others" 11 2
"9" "others" 12 1
"9" "others" 13 3
"9" "others" 15 1
"9" "others" 16 1
"9" "others" 17 1
"9" "others" 20 1
"9" "others" 32 1
"9" "others" 37 1
"9" "protein_complexes" 2 460
"9" "protein_complexes" 3 73
"9" "protein_complexes" 4 13
"9" "protein_complexes" 5 15
"9" "protein_complexes" 6 4
"9" "protein_complexes" 7 3
"9" "protein_complexes" 9 1
"9" "protein_complexes" 11 1
"9" "regulatory_triplets" 2 164
"9" "regulatory_triplets" 3 29
"9" "regulatory_triplets" 4 12
"9" "regulatory_triplets" 5 2
"9" "regulatory_triplets" 6 1
"9" "regulatory_triplets" 8 1
"9" "signaling_triplets" 2 230
"9" "signaling_triplets" 3 40
"9" "signaling_triplets" 4 12
"9" "signaling_triplets" 5 5
"9" "signaling_triplets" 6 4
"9" "signaling_triplets" 7 1
"9" "signaling_triplets" 9 1
"9" "signaling_triplets" 11 1
"9" "signaling_triplets" 13 1
"10" "others" 2 46
"10" "others" 3 17
"10" "others" 4 10
"10" "others" 5 4
"10" "others" 6 3
"10" "others" 7 3
"10" "others" 9 2
"10" "others" 10 1
"10" "others" 13 1
"10" "others" 14 1
"10" "others" 23 1
"10" "others" 26 1
"10" "others" 34 1
"10" "protein_complexes" 2 458
"10" "protein_complexes" 3 82
"10" "protein_complexes" 4 12
"10" "protein_complexes" 5 8
"10" "protein_complexes" 6 2
"10" "protein_complexes" 7 1
"10" "protein_complexes" 8 2
"10" "regulatory_triplets" 2 169
"10" "regulatory_triplets" 3 41
"10" "regulatory_triplets" 4 9
"10" "regulatory_triplets" 5 3
"10" "regulatory_triplets" 6 3
"10" "regulatory_triplets" 7 1
"10" "regulatory_triplets" 8 1
"10" "signaling_triplets" 2 210
"10" "signaling_triplets" 3 52
"10" "signaling_triplets" 4 19
"10" "signaling_triplets" 5 5
"10" "signaling_triplets" 6 4
"10" "signaling_triplets" 7 1
"10" "signaling_triplets" 17 1
"11" "others" 2 62
"11" "others" 3 9
"11" "others" 4 8
"11" "others" 5 1
"11" "others" 6 1
"11" "others" 7 2
"11" "others" 8 4
"11" "others" 10 1
"11" "others" 11 1
"11" "others" 12 1
"11" "others" 13 2
"11" "protein_complexes" 2 423
"11" "protein_complexes" 3 66
"11" "protein_complexes" 4 23
"11" "protein_complexes" 5 6
"11" "protein_complexes" 6 3
"11" "protein_complexes" 7 2
"11" "protein_complexes" 8 2
"11" "protein_complexes" 9 2
"11" "protein_complexes" 12 1
"11" "regulatory_triplets" 2 195
"11" "regulatory_triplets" 3 29
"11" "regulatory_triplets" 4 7
"11" "regulatory_triplets" 5 6
"11" "regulatory_triplets" 6 2
"11" "regulatory_triplets" 7 1
"11" "regulatory_triplets" 8 1
"11" "signaling_triplets" 2 226
"11" "signaling_triplets" 3 42
"11" "signaling_triplets" 4 7
"11" "signaling_triplets" 5 6
"11" "signaling_triplets" 6 1
"11" "signaling_triplets" 10 1
"11" "signaling_triplets" 12 1
"12" "others" 2 62
"12" "others" 3 21
"12" "others" 4 15
"12" "others" 5 6
"12" "others" 6 4
"12" "others" 7 4
"12" "others" 8 3
"12" "others" 9 2
"12" "others" 10 1
"12" "protein_complexes" 2 413
"12" "protein_complexes" 3 90
"12" "protein_complexes" 4 24
"12" "protein_complexes" 5 6
"12" "protein_complexes" 6 3
"12" "protein_complexes" 7 2
"12" "protein_complexes" 8 1
"12" "protein_complexes" 14 1
"12" "regulatory_triplets" 2 162
"12" "regulatory_triplets" 3 30
"12" "regulatory_triplets" 4 6
"12" "regulatory_triplets" 5 3
"12" "regulatory_triplets" 6 1
"12" "regulatory_triplets" 7 1
"12" "regulatory_triplets" 8 2
"12" "regulatory_triplets" 11 1
"12" "signaling_triplets" 2 236
"12" "signaling_triplets" 3 43
"12" "signaling_triplets" 4 12
"12" "signaling_triplets" 5 9
"12" "signaling_triplets" 6 2
"12" "signaling_triplets" 7 1
"12" "signaling_triplets" 8 1
"12" "signaling_triplets" 9 1
"12" "signaling_triplets" 11 1
"13" "others" 2 69
"13" "others" 3 24
"13" "others" 4 4
"13" "others" 5 6
"13" "others" 6 3
"13" "others" 7 2
"13" "others" 8 2
"13" "others" 9 3
"13" "others" 10 3
"13" "others" 14 1
"13" "others" 15 1
"13" "others" 18 1
"13" "others" 20 1
"13" "others" 26 1
"13" "others" 27 1
"13" "protein_complexes" 2 432
"13" "protein_complexes" 3 74
"13" "protein_complexes" 4 19
"13" "protein_complexes" 5 8
"13" "protein_complexes" 6 2
"13" "protein_complexes" 7 1
"13" "protein_complexes" 8 1
"13" "protein_complexes" 11 1
"13" "protein_complexes" 12 1
"13" "regulatory_triplets" 2 177
"13" "regulatory_triplets" 3 32
"13" "regulatory_triplets" 4 8
"13" "regulatory_triplets" 5 3
"13" "regulatory_triplets" 9 1
"13" "signaling_triplets" 2 205
"13" "signaling_triplets" 3 42
"13" "signaling_triplets" 4 16
"13" "signaling_triplets" 5 10
"13" "signaling_triplets" 6 4
"13" "signaling_triplets" 7 1
"13" "signaling_triplets" 8 1
"13" "signaling_triplets" 9 1
"13" "signaling_triplets" 11 1
"13" "signaling_triplets" 12 3
"13" "signaling_triplets" 16 1
"14" "others" 2 69
"14" "others" 3 12
"14" "others" 4 6
"14" "others" 5 4
"14" "others" 6 5
"14" "others" 7 4
"14" "others" 8 2
"14" "others" 10 2
"14" "others" 11 1
"14" "others" 14 1
"14" "others" 16 1
"14" "others" 19 1
"14" "others" 27 1
"14" "others" 31 1
"14" "others" 35 1
"14" "protein_complexes" 2 458
"14" "protein_complexes" 3 74
"14" "protein_complexes" 4 19
"14" "protein_complexes" 5 8
"14" "protein_complexes" 6 4
"14" "protein_complexes" 8 2
"14" "regulatory_triplets" 2 191
"14" "regulatory_triplets" 3 20
"14" "regulatory_triplets" 4 7
"14" "regulatory_triplets" 5 1
"14" "regulatory_triplets" 6 2
"14" "regulatory_triplets" 7 1
"14" "regulatory_triplets" 10 1
"14" "regulatory_triplets" 11 1
"14" "signaling_triplets" 2 216
"14" "signaling_triplets" 3 35
"14" "signaling_triplets" 4 7
"14" "signaling_triplets" 5 1
"14" "signaling_triplets" 6 2
"14" "signaling_triplets" 7 3
"14" "signaling_triplets" 8 1
"15" "others" 2 72
"15" "others" 3 18
"15" "others" 4 10
"15" "others" 5 4
"15" "others" 6 7
"15" "others" 7 1
"15" "others" 8 2
"15" "others" 9 2
"15" "others" 10 2
"15" "others" 11 3
"15" "others" 14 1
"15" "others" 16 1
"15" "others" 19 1
"15" "others" 28 1
"15" "others" 29 1
"15" "protein_complexes" 2 366
"15" "protein_complexes" 3 72
"15" "protein_complexes" 4 20
"15" "protein_complexes" 5 8
"15" "protein_complexes" 6 5
"15" "protein_complexes" 7 1
"15" "protein_complexes" 9 1
"15" "regulatory_triplets" 2 169
"15" "regulatory_triplets" 3 23
"15" "regulatory_triplets" 4 8
"15" "regulatory_triplets" 5 2
"15" "regulatory_triplets" 6 3
"15" "signaling_triplets" 2 214
"15" "signaling_triplets" 3 49
"15" "signaling_triplets" 4 22
"15" "signaling_triplets" 5 7
"15" "signaling_triplets" 6 6
"15" "signaling_triplets" 7 2
"15" "signaling_triplets" 8 1
"15" "signaling_triplets" 12 1
"16" "others" 2 58
"16" "others" 3 13
"16" "others" 4 11
"16" "others" 5 5
"16" "others" 6 5
"16" "others" 7 2
"16" "others" 8 2
"16" "others" 11 2
"16" "others" 12 3
"16" "others" 17 2
"16" "protein_complexes" 2 391
"16" "protein_complexes" 3 76
"16" "protein_complexes" 4 26
"16" "protein_complexes" 5 7
"16" "protein_complexes" 6 3
"16" "protein_complexes" 8 1
"16" "protein_complexes" 9 1
"16" "regulatory_triplets" 2 213
"16" "regulatory_triplets" 3 32
"16" "regulatory_triplets" 4 7
"16" "regulatory_triplets" 5 2
"16" "regulatory_triplets" 6 3
"16" "regulatory_triplets" 7 1
"16" "regulatory_triplets" 9 1
"16" "signaling_triplets" 2 247
"16" "signaling_triplets" 3 47
"16" "signaling_triplets" 4 16
"16" "signaling_triplets" 5 5
"16" "signaling_triplets" 6 4
"16" "signaling_triplets" 8 2
"16" "signaling_triplets" 9 1
"16" "signaling_triplets" 15 1
"17" "others" 2 52
"17" "others" 3 15
"17" "others" 4 8
"17" "others" 5 3
"17" "others" 6 2
"17" "others" 7 5
"17" "others" 8 3
"17" "others" 9 4
"17" "others" 11 1
"17" "others" 13 1
"17" "others" 14 2
"17" "others" 15 1
"17" "others" 23 1
"17" "others" 34 1
"17" "protein_complexes" 2 454
"17" "protein_complexes" 3 63
"17" "protein_complexes" 4 25
"17" "protein_complexes" 5 7
"17" "protein_complexes" 6 4
"17" "protein_complexes" 9 1
"17" "protein_complexes" 14 1
"17" "protein_complexes" 18 1
"17" "regulatory_triplets" 2 171
"17" "regulatory_triplets" 3 24
"17" "regulatory_triplets" 4 8
"17" "regulatory_triplets" 5 2
"17" "regulatory_triplets" 6 1
"17" "signaling_triplets" 2 224
"17" "signaling_triplets" 3 44
"17" "signaling_triplets" 4 15
"17" "signaling_triplets" 5 5
"17" "signaling_triplets" 6 6
"17" "signaling_triplets" 7 6
"17" "signaling_triplets" 8 1
"17" "signaling_triplets" 10 2
"17" "signaling_triplets" 25 1
"18" "others" 2 59
"18" "others" 3 12
"18" "others" 4 6
"18" "others" 5 3
"18" "others" 7 2
"18" "others" 8 3
"18" "others" 9 5
"18" "others" 10 1
"18" "others" 11 2
"18" "others" 15 1
"18" "others" 24 1
"18" "others" 28 1
"18" "others" 29 1
"18" "others" 31 1
"18" "protein_complexes" 2 414
"18" "protein_complexes" 3 77
"18" "protein_complexes" 4 23
"18" "protein_complexes" 5 7
"18" "protein_complexes" 6 5
"18" "protein_complexes" 7 2
"18" "protein_complexes" 8 2
"18" "protein_complexes" 10 3
"18" "protein_complexes" 11 1
"18" "protein_complexes" 14 1
"18" "regulatory_triplets" 2 201
"18" "regulatory_triplets" 3 37
"18" "regulatory_triplets" 4 5
"18" "regulatory_triplets" 5 2
"18" "regulatory_triplets" 6 1
"18" "regulatory_triplets" 8 1
"18" "regulatory_triplets" 23 1
"18" "signaling_triplets" 2 262
"18" "signaling_triplets" 3 35
"18" "signaling_triplets" 4 15
"18" "signaling_triplets" 5 4
"18" "signaling_triplets" 6 4
"18" "signaling_triplets" 7 3
"19" "others" 2 77
"19" "others" 3 16
"19" "others" 4 7
"19" "others" 5 7
"19" "others" 6 2
"19" "others" 7 7
"19" "others" 8 1
"19" "others" 9 1
"19" "others" 10 1
"19" "others" 11 2
"19" "others" 14 1
"19" "others" 18 1
"19" "others" 22 1
"19" "others" 31 1
"19" "protein_complexes" 2 416
"19" "protein_complexes" 3 65
"19" "protein_complexes" 4 23
"19" "protein_complexes" 5 9
"19" "protein_complexes" 6 2
"19" "protein_complexes" 7 2
"19" "protein_complexes" 14 1
"19" "regulatory_triplets" 2 185
"19" "regulatory_triplets" 3 32
"19" "regulatory_triplets" 4 18
"19" "regulatory_triplets" 5 4
"19" "regulatory_triplets" 6 1
"19" "regulatory_triplets" 7 2
"19" "signaling_triplets" 2 243
"19" "signaling_triplets" 3 54
"19" "signaling_triplets" 4 15
"19" "signaling_triplets" 5 7
"19" "signaling_triplets" 6 2
"19" "signaling_triplets" 8 2
"19" "signaling_triplets" 9 2
"19" "signaling_triplets" 23 1
"20" "others" 2 64
"20" "others" 3 20
"20" "others" 4 9
"20" "others" 5 3
"20" "others" 6 2
"20" "others" 7 2
"20" "others" 8 2
"20" "others" 9 1
"20" "others" 10 1
"20" "others" 11 3
"20" "others" 12 1
"20" "others" 16 1
"20" "others" 17 1
"20" "others" 25 1
"20" "others" 26 1
"20" "protein_complexes" 2 432
"20" "protein_complexes" 3 79
"20" "protein_complexes" 4 17
"20" "protein_complexes" 5 6
"20" "protein_complexes" 6 3
"20" "protein_complexes" 7 1
"20" "protein_complexes" 8 1
"20" "protein_complexes" 11 1
"20" "protein_complexes" 12 1
"20" "protein_complexes" 22 1
"20" "regulatory_triplets" 2 185
"20" "regulatory_triplets" 3 35
"20" "regulatory_triplets" 4 9
"20" "regulatory_triplets" 5 4
"20" "regulatory_triplets" 6 2
"20" "signaling_triplets" 2 243
"20" "signaling_triplets" 3 44
"20" "signaling_triplets" 4 3
"20" "signaling_triplets" 5 3
"20" "signaling_triplets" 6 3
"20" "signaling_triplets" 29 1
"21" "others" 2 61
"21" "others" 3 15
"21" "others" 4 6
"21" "others" 5 8
"21" "others" 6 3
"21" "others" 7 1
"21" "others" 8 1
"21" "others" 12 1
"21" "others" 14 1
"21" "others" 18 1
"21" "others" 25 1
"21" "protein_complexes" 2 379
"21" "protein_complexes" 3 73
"21" "protein_complexes" 4 25
"21" "protein_complexes" 5 7
"21" "protein_complexes" 6 5
"21" "protein_complexes" 7 4
"21" "protein_complexes" 8 1
"21" "protein_complexes" 10 1
"21" "protein_complexes" 25 1
"21" "regulatory_triplets" 2 176
"21" "regulatory_triplets" 3 29
"21" "regulatory_triplets" 4 12
"21" "regulatory_triplets" 5 2
"21" "regulatory_triplets" 6 2
"21" "regulatory_triplets" 7 1
"21" "regulatory_triplets" 11 1
"21" "signaling_triplets" 2 210
"21" "signaling_triplets" 3 38
"21" "signaling_triplets" 4 16
"21" "signaling_triplets" 5 6
"21" "signaling_triplets" 6 1
"21" "signaling_triplets" 7 1
"21" "signaling_triplets" 8 1
"21" "signaling_triplets" 10 1
"21" "signaling_triplets" 30 1
"22" "others" 2 75
"22" "others" 3 20
"22" "others" 4 7
"22" "others" 5 4
"22" "others" 6 3
"22" "others" 7 5
"22" "others" 8 3
"22" "others" 9 1
"22" "others" 10 1
"22" "others" 12 1
"22" "others" 14 1
"22" "others" 16 1
"22" "others" 20 1
"22" "others" 24 1
"22" "others" 25 1
"22" "protein_complexes" 2 415
"22" "protein_complexes" 3 78
"22" "protein_complexes" 4 21
"22" "protein_complexes" 5 11
"22" "protein_complexes" 6 3
"22" "protein_complexes" 7 1
"22" "protein_complexes" 8 2
"22" "protein_complexes" 11 1
"22" "regulatory_triplets" 2 182
"22" "regulatory_triplets" 3 33
"22" "regulatory_triplets" 4 11
"22" "regulatory_triplets" 5 3
"22" "regulatory_triplets" 6 3
"22" "regulatory_triplets" 8 1
"22" "regulatory_triplets" 9 1
"22" "signaling_triplets" 2 224
"22" "signaling_triplets" 3 44
"22" "signaling_triplets" 4 12
"22" "signaling_triplets" 5 9
"22" "signaling_triplets" 6 1
"22" "signaling_triplets" 7 1
"22" "signaling_triplets" 8 1
"22" "signaling_triplets" 12 1
"22" "signaling_triplets" 14 1
"23" "others" 2 66
"23" "others" 3 20
"23" "others" 4 7
"23" "others" 5 5
"23" "others" 6 5
"23" "others" 7 1
"23" "others" 8 4
"23" "others" 10 1
"23" "others" 11 1
"23" "others" 13 1
"23" "others" 18 1
"23" "others" 29 1
"23" "protein_complexes" 2 395
"23" "protein_complexes" 3 64
"23" "protein_complexes" 4 20
"23" "protein_complexes" 5 17
"23" "protein_complexes" 6 2
"23" "protein_complexes" 7 1
"23" "protein_complexes" 8 1
"23" "regulatory_triplets" 2 182
"23" "regulatory_triplets" 3 22
"23" "regulatory_triplets" 4 10
"23" "regulatory_triplets" 5 2
"23" "regulatory_triplets" 13 1
"23" "signaling_triplets" 2 213
"23" "signaling_triplets" 3 46
"23" "signaling_triplets" 4 12
"23" "signaling_triplets" 5 5
"23" "signaling_triplets" 6 5
"23" "signaling_triplets" 7 1
"23" "signaling_triplets" 9 2
"24" "others" 2 68
"24" "others" 3 26
"24" "others" 4 15
"24" "others" 5 6
"24" "others" 6 9
"24" "others" 7 4
"24" "others" 8 3
"24" "others" 9 1
"24" "others" 19 1
"24" "others" 26 1
"24" "others" 65 1
"24" "protein_complexes" 2 409
"24" "protein_complexes" 3 58
"24" "protein_complexes" 4 17
"24" "protein_complexes" 5 1
"24" "protein_complexes" 6 2
"24" "protein_complexes" 7 2
"24" "protein_complexes" 9 1
"24" "protein_complexes" 10 1
"24" "regulatory_triplets" 2 174
"24" "regulatory_triplets" 3 29
"24" "regulatory_triplets" 4 10
"24" "regulatory_triplets" 5 3
"24" "regulatory_triplets" 6 3
"24" "regulatory_triplets" 8 1
"24" "regulatory_triplets" 9 2
"24" "signaling_triplets" 2 216
"24" "signaling_triplets" 3 43
"24" "signaling_triplets" 4 16
"24" "signaling_triplets" 5 4
"24" "signaling_triplets" 6 4
"25" "others" 2 49
"25" "others" 3 19
"25" "others" 4 9
"25" "others" 5 2
"25" "others" 6 3
"25" "others" 7 1
"25" "others" 8 1
"25" "others" 9 2
"25" "others" 10 3
"25" "others" 11 2
"25" "others" 14 1
"25" "others" 20 1
"25" "others" 24 1
"25" "others" 29 1
"25" "protein_complexes" 2 389
"25" "protein_complexes" 3 76
"25" "protein_complexes" 4 19
"25" "protein_complexes" 5 8
"25" "protein_complexes" 6 4
"25" "protein_complexes" 7 1
"25" "regulatory_triplets" 2 200
"25" "regulatory_triplets" 3 28
"25" "regulatory_triplets" 4 8
"25" "regulatory_triplets" 5 2
"25" "regulatory_triplets" 9 1
"25" "regulatory_triplets" 15 1
"25" "regulatory_triplets" 23 1
"25" "signaling_triplets" 2 221
"25" "signaling_triplets" 3 49
"25" "signaling_triplets" 4 10
"25" "signaling_triplets" 5 5
"25" "signaling_triplets" 6 2
"25" "signaling_triplets" 7 2
"25" "signaling_triplets" 10 1
"25" "signaling_triplets" 12 1
"26" "others" 2 60
"26" "others" 3 9
"26" "others" 4 13
"26" "others" 5 5
"26" "others" 6 3
"26" "others" 7 2
"26" "others" 8 1
"26" "others" 10 2
"26" "others" 11 1
"26" "others" 12 1
"26" "others" 13 1
"26" "others" 18 1
"26" "others" 20 1
"26" "others" 21 1
"26" "protein_complexes" 2 402
"26" "protein_complexes" 3 82
"26" "protein_complexes" 4 28
"26" "protein_complexes" 5 6
"26" "protein_complexes" 6 3
"26" "protein_complexes" 7 1
"26" "protein_complexes" 8 2
"26" "protein_complexes" 10 1
"26" "regulatory_triplets" 2 186
"26" "regulatory_triplets" 3 33
"26" "regulatory_triplets" 4 4
"26" "regulatory_triplets" 5 3
"26" "regulatory_triplets" 6 1
"26" "regulatory_triplets" 7 1
"26" "signaling_triplets" 2 238
"26" "signaling_triplets" 3 44
"26" "signaling_triplets" 4 10
"26" "signaling_triplets" 5 3
"26" "signaling_triplets" 6 2
"26" "signaling_triplets" 7 1
"26" "signaling_triplets" 8 1
"26" "signaling_triplets" 10 1
"27" "others" 2 71
"27" "others" 3 14
"27" "others" 4 10
"27" "others" 5 2
"27" "others" 6 2
"27" "others" 7 1
"27" "others" 8 3
"27" "others" 9 1
"27" "others" 10 2
"27" "others" 12 2
"27" "others" 17 1
"27" "others" 23 1
"27" "others" 28 1
"27" "protein_complexes" 2 387
"27" "protein_complexes" 3 75
"27" "protein_complexes" 4 14
"27" "protein_complexes" 5 3
"27" "protein_complexes" 6 2
"27" "protein_complexes" 7 1
"27" "protein_complexes" 9 1
"27" "protein_complexes" 11 1
"27" "protein_complexes" 17 1
"27" "regulatory_triplets" 2 164
"27" "regulatory_triplets" 3 30
"27" "regulatory_triplets" 4 10
"27" "regulatory_triplets" 5 4
"27" "regulatory_triplets" 6 1
"27" "regulatory_triplets" 8 1
"27" "regulatory_triplets" 11 1
"27" "regulatory_triplets" 24 1
"27" "signaling_triplets" 2 208
"27" "signaling_triplets" 3 43
"27" "signaling_triplets" 4 12
"27" "signaling_triplets" 5 6
"27" "signaling_triplets" 6 1
"27" "signaling_triplets" 7 1
