"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"td" "kd" 79 NA 3 NA 9 NA
"td" "ku" 27 NA NA NA 2 NA
"td" "p" 652 NA 3 5 57 NA
"td" "td" 147 NA NA NA NA 31
"tu" "kd" 133 1 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 479 NA NA 3 NA 3
"tu" "td" 108 NA NA NA NA 12
"tu" "tu" 3050 NA 1 6 1 6
"kd" "kd" 31 4 3 NA NA NA
"ku" "kd" 197 1 17 5 NA NA
"ku" "ku" 1281 9 11 13 1 NA
"p" "kd" 425 2 11 15 NA NA
"p" "ku" 1628 11 3 27 1 NA
"p" "p" 5192 6 15 103 5 1
"td" "kd" 49 NA 22 21 NA NA
"td" "ku" 34 NA 1 1 2 NA
"td" "p" 660 NA 11 34 19 NA
"td" "td" 184 NA NA 11 11 NA
"tu" "kd" 94 NA 6 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 483 NA 3 1 NA 2
"tu" "td" 98 NA NA 1 NA 6
"tu" "tu" 2962 NA NA 5 3 4
"kd" "kd" 57 17 11 4 NA NA
"ku" "kd" 231 4 19 8 NA NA
"ku" "ku" 1218 12 9 15 3 2
"p" "kd" 487 2 31 13 NA NA
"p" "ku" 1630 2 8 13 1 5
"p" "p" 5467 7 15 126 3 3
"td" "kd" 33 NA 2 NA NA NA
"td" "ku" 27 NA NA 1 1 NA
"td" "p" 709 NA NA 5 22 NA
"td" "td" 206 NA NA NA 3 NA
"tu" "kd" 122 NA 5 3 1 NA
"tu" "p" 479 NA NA 5 NA 1
"tu" "td" 132 NA NA NA NA 10
"tu" "tu" 3263 NA 1 7 3 5
"kd" "kd" 55 17 8 NA NA NA
"ku" "kd" 188 7 27 4 1 NA
"ku" "ku" 1098 17 18 11 3 2
"p" "kd" 459 1 24 38 NA NA
"p" "ku" 1487 9 3 27 1 1
"p" "p" 5355 7 5 158 NA 5
"td" "kd" 39 NA 6 1 NA NA
"td" "ku" 36 NA 3 NA 2 NA
"td" "p" 623 NA 1 7 29 3
"td" "td" 137 NA NA NA NA 10
"tu" "kd" 111 3 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 492 NA 1 7 1 1
"tu" "td" 101 NA NA NA NA 14
"tu" "tu" 3127 NA NA 5 2 11
"kd" "kd" 47 7 6 NA NA NA
"ku" "kd" 229 3 30 5 NA NA
"ku" "ku" 1201 9 10 14 NA 1
"p" "kd" 510 3 26 16 NA NA
"p" "ku" 1400 4 3 16 1 NA
"p" "p" 5109 5 14 95 2 NA
"td" "kd" 72 NA NA NA NA NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 668 NA 1 2 8 NA
"td" "td" 206 NA NA 1 9 NA
"tu" "kd" 110 NA 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 554 NA NA 2 NA NA
"tu" "td" 124 NA NA NA NA 6
"tu" "tu" 2994 NA NA 9 6 1
"kd" "kd" 21 21 4 NA NA NA
"ku" "kd" 210 9 18 1 NA 5
"ku" "ku" 1258 12 4 7 1 2
"p" "kd" 502 14 12 14 NA 3
"p" "ku" 1559 1 4 14 1 2
"p" "p" 5360 7 6 158 2 5
"td" "kd" 54 NA NA 2 NA NA
"td" "ku" 46 NA NA NA 1 NA
"td" "p" 742 1 NA 4 23 NA
"td" "td" 173 NA NA 1 NA 7
"tu" "kd" 103 NA 2 NA NA NA
"tu" "p" 516 1 NA 3 NA 2
"tu" "td" 103 NA NA NA NA 3
"tu" "tu" 3035 NA NA 8 NA 6
"kd" "kd" 38 5 10 NA NA NA
"ku" "kd" 198 NA 16 5 NA NA
"ku" "ku" 1292 10 13 11 NA NA
"p" "kd" 433 3 22 19 NA NA
"p" "ku" 1654 3 8 18 NA NA
"p" "p" 5332 6 4 121 3 2
"td" "kd" 82 NA 3 NA NA NA
"td" "ku" 33 NA NA 1 1 NA
"td" "p" 630 NA NA 8 32 NA
"td" "td" 152 NA NA NA NA 4
"tu" "kd" 104 NA NA NA NA NA
"tu" "p" 489 1 1 4 NA NA
"tu" "td" 138 NA NA NA NA 13
"tu" "tu" 3155 NA 1 13 2 1
"kd" "kd" 35 NA 28 33 NA NA
"ku" "kd" 229 5 25 23 NA NA
"ku" "ku" 1163 7 12 16 NA NA
"p" "kd" 495 8 27 36 NA NA
"p" "ku" 1476 8 5 13 NA 3
"p" "p" 5468 1 10 123 4 1
"td" "kd" 114 NA NA 2 NA NA
"td" "ku" 59 NA NA NA 1 NA
"td" "p" 712 NA NA 8 20 NA
"td" "td" 167 NA NA NA 5 15
"tu" "kd" 115 NA 1 NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 522 NA NA 9 NA 1
"tu" "td" 116 NA NA NA 1 5
"tu" "tu" 3095 NA NA 9 1 2
"kd" "kd" 42 13 28 NA NA NA
"ku" "kd" 225 9 8 3 1 NA
"ku" "ku" 1164 15 13 11 1 1
"p" "kd" 481 4 26 21 NA NA
"p" "ku" 1479 1 8 11 1 1
"p" "p" 5209 1 9 139 6 1
"td" "kd" 45 NA 1 NA 1 NA
"td" "ku" 37 NA 1 NA NA NA
"td" "p" 630 NA 1 5 54 NA
"td" "td" 147 NA NA NA 2 1
"tu" "kd" 110 NA NA 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 474 NA NA 6 NA 1
"tu" "td" 138 NA NA 1 NA 10
"tu" "tu" 2977 NA 1 5 NA 6
"kd" "kd" 21 17 17 NA NA NA
"ku" "kd" 209 11 32 11 NA NA
"ku" "ku" 1161 22 17 18 1 2
"p" "kd" 498 11 32 10 NA NA
"p" "ku" 1509 8 12 23 1 1
"p" "p" 5335 9 30 107 3 1
"td" "kd" 31 NA 3 3 5 NA
"td" "ku" 43 NA 2 NA NA NA
"td" "p" 699 NA 1 14 24 NA
"td" "td" 252 NA NA NA 10 11
"tu" "kd" 90 NA 5 1 NA NA
"tu" "p" 481 NA 2 1 NA NA
"tu" "td" 118 NA NA 1 NA 8
"tu" "tu" 3238 NA 2 10 2 2
"kd" "kd" 20 9 1 2 NA NA
"ku" "kd" 204 6 7 4 NA NA
"ku" "ku" 1320 11 3 13 3 1
"p" "kd" 467 1 19 20 NA NA
"p" "ku" 1686 1 2 17 4 1
"p" "p" 5356 12 8 133 2 1
"td" "kd" 69 NA 1 NA 13 NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 714 NA NA 6 34 NA
"td" "td" 160 NA NA NA 76 NA
"tu" "kd" 113 NA 3 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 463 1 NA 5 1 NA
"tu" "td" 118 NA NA NA NA 5
"tu" "tu" 3159 NA 1 15 2 4
"kd" "kd" 29 7 10 6 NA NA
"ku" "kd" 178 NA 35 4 NA NA
"ku" "ku" 1311 22 17 13 6 3
"p" "kd" 464 2 25 18 NA NA
"p" "ku" 1628 6 9 21 NA 1
"p" "p" 5227 10 13 126 4 2
"td" "kd" 32 NA 1 NA 1 NA
"td" "ku" 14 NA NA NA NA NA
"td" "p" 599 NA 1 7 40 NA
"td" "td" 176 NA NA 1 NA NA
"tu" "kd" 137 1 5 2 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 424 1 2 6 NA NA
"tu" "td" 110 NA NA NA NA 7
"tu" "tu" 3132 NA NA 12 3 5
"kd" "kd" 57 17 17 6 NA NA
"ku" "kd" 217 6 26 7 NA NA
"ku" "ku" 1242 6 9 4 4 2
"p" "kd" 482 2 26 18 1 NA
"p" "ku" 1502 1 4 12 1 1
"p" "p" 5214 1 18 127 NA 4
"td" "kd" 74 NA 2 NA 4 NA
"td" "ku" 52 NA 1 NA 1 1
"td" "p" 684 NA 1 4 21 1
"td" "td" 185 NA NA 2 2 54
"tu" "kd" 107 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 561 NA NA 4 NA 1
"tu" "td" 134 NA NA NA 1 1
"tu" "tu" 3189 1 2 10 1 4
"kd" "kd" 28 5 32 NA NA NA
"ku" "kd" 225 8 25 3 1 NA
"ku" "ku" 1213 17 15 10 1 NA
"p" "kd" 451 3 10 24 NA NA
"p" "ku" 1501 5 7 16 2 1
"p" "p" 5337 4 6 132 2 4
"td" "kd" 43 NA NA NA NA NA
"td" "ku" 33 NA NA 1 3 NA
"td" "p" 654 NA 2 20 37 2
"td" "td" 167 NA NA NA 8 17
"tu" "kd" 121 NA NA 1 NA NA
"tu" "p" 544 NA NA 5 1 1
"tu" "td" 124 NA NA NA 2 10
"tu" "tu" 2957 NA 1 10 2 4
"kd" "kd" 32 5 8 NA NA NA
"ku" "kd" 179 5 16 NA NA NA
"ku" "ku" 1177 13 14 12 1 NA
"p" "kd" 490 1 17 10 NA NA
"p" "ku" 1402 2 1 18 2 2
"p" "p" 5261 6 3 128 1 5
"td" "kd" 115 NA 6 9 NA NA
"td" "ku" 63 NA 1 3 2 NA
"td" "p" 676 NA 2 9 39 1
"td" "td" 119 NA NA NA 28 32
"tu" "kd" 115 NA NA NA NA NA
"tu" "p" 453 NA NA 5 1 NA
"tu" "td" 97 NA NA NA NA 13
"tu" "tu" 3262 1 NA 8 5 4
"kd" "kd" 40 15 3 NA NA NA
"ku" "kd" 241 2 22 10 NA NA
"ku" "ku" 1319 14 9 19 NA 1
"p" "kd" 491 5 19 10 NA NA
"p" "ku" 1656 10 9 23 NA NA
"p" "p" 5443 5 15 111 2 2
"td" "kd" 70 NA 1 1 NA NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 638 NA NA 14 25 NA
"td" "td" 142 NA NA NA NA 31
"tu" "kd" 104 1 1 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 484 NA NA 1 NA 1
"tu" "td" 100 NA NA 1 NA 17
"tu" "tu" 3401 1 NA 13 1 6
"kd" "kd" 45 22 21 NA NA NA
"ku" "kd" 272 10 33 NA NA NA
"ku" "ku" 1225 16 16 12 1 2
"p" "kd" 475 5 21 6 NA NA
"p" "ku" 1621 10 8 19 3 3
"p" "p" 5390 3 2 97 5 3
"td" "kd" 77 NA 7 4 1 NA
"td" "ku" 54 NA NA NA NA NA
"td" "p" 677 NA 5 5 43 NA
"td" "td" 111 NA NA 1 20 2
"tu" "kd" 137 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 584 NA 2 5 NA NA
"tu" "td" 48 NA NA NA 2 7
"tu" "tu" 3018 1 1 13 4 9
"kd" "kd" 39 12 5 NA NA NA
"ku" "kd" 237 2 25 9 NA NA
"ku" "ku" 1249 17 12 7 NA 2
"p" "kd" 472 1 21 31 NA NA
"p" "ku" 1581 9 6 12 NA 1
"p" "p" 5491 5 4 130 5 4
"td" "kd" 68 NA 16 3 NA NA
"td" "ku" 47 NA 4 NA 1 NA
"td" "p" 621 NA 3 5 33 NA
"td" "td" 175 NA NA NA 23 NA
"tu" "kd" 127 1 2 1 NA NA
"tu" "p" 522 NA 2 1 1 NA
"tu" "td" 100 NA NA NA NA 7
"tu" "tu" 3049 NA NA 9 3 7
"kd" "kd" 58 10 17 NA NA NA
"ku" "kd" 221 6 17 1 NA NA
"ku" "ku" 1291 15 12 15 NA 3
"p" "kd" 449 1 23 18 1 NA
"p" "ku" 1578 2 3 17 2 NA
"p" "p" 5555 1 19 105 4 3
"td" "kd" 63 NA 1 NA 1 NA
"td" "ku" 52 NA NA NA 3 NA
"td" "p" 660 1 2 13 22 NA
"td" "td" 215 NA NA NA NA 1
"tu" "kd" 112 NA 3 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 456 1 1 5 NA NA
"tu" "td" 117 NA NA 1 NA 13
"tu" "tu" 3169 2 1 11 2 2
"kd" "kd" 42 11 12 NA NA NA
"ku" "kd" 180 6 23 1 NA NA
"ku" "ku" 1128 18 11 9 3 2
"p" "kd" 452 4 23 4 1 NA
"p" "ku" 1479 4 3 12 2 1
"p" "p" 5123 6 6 104 5 5
"td" "kd" 35 NA 4 NA 5 NA
"td" "ku" 30 NA NA NA 1 NA
"td" "p" 584 NA NA 5 34 1
"td" "td" 106 NA NA NA NA 24
"tu" "kd" 128 NA 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 498 NA 1 2 2 1
"tu" "td" 136 NA NA NA NA 13
"tu" "tu" 3035 NA 1 11 4 2
"kd" "kd" 28 1 11 NA NA NA
"ku" "kd" 188 2 15 1 1 NA
"ku" "ku" 1238 8 12 11 NA NA
"p" "kd" 474 3 14 2 NA NA
"p" "ku" 1607 1 3 9 NA 3
"p" "p" 5539 1 13 92 4 2
"td" "kd" 87 NA 1 2 NA NA
"td" "ku" 56 NA NA NA 2 NA
"td" "p" 683 NA NA 1 29 NA
"td" "td" 177 NA NA NA 2 NA
"tu" "kd" 97 NA 3 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 486 NA 3 2 NA NA
"tu" "td" 57 NA NA NA NA 3
"tu" "tu" 3170 2 NA 9 1 4
"kd" "kd" 29 33 8 NA NA NA
"ku" "kd" 237 12 36 6 1 NA
"ku" "ku" 1253 14 14 16 NA 1
"p" "kd" 506 6 32 21 NA NA
"p" "ku" 1546 2 6 26 1 NA
"p" "p" 5380 6 14 115 3 1
"td" "kd" 44 NA NA NA 4 NA
"td" "ku" 48 NA 1 NA 1 NA
"td" "p" 612 NA NA 3 20 NA
"td" "td" 180 NA NA 1 NA 30
"tu" "kd" 105 NA 4 2 NA NA
"tu" "p" 503 NA NA 11 NA NA
"tu" "td" 102 NA NA NA NA 2
"tu" "tu" 3101 NA 1 10 5 1
"kd" "kd" 40 6 22 NA NA NA
"ku" "kd" 222 10 20 5 1 NA
"ku" "ku" 1136 11 18 16 2 NA
"p" "kd" 489 4 22 16 NA NA
"p" "ku" 1555 3 3 16 4 3
"p" "p" 5483 4 15 125 2 2
"td" "kd" 53 NA 1 NA 2 NA
"td" "ku" 67 NA NA 2 2 NA
"td" "p" 678 NA 1 4 29 NA
"td" "td" 190 NA NA NA 5 52
"tu" "kd" 109 NA 2 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 479 1 3 6 NA 1
"tu" "td" 133 NA NA NA 2 7
"tu" "tu" 2966 NA 4 16 3 2
"kd" "kd" 40 4 12 7 NA NA
"ku" "kd" 216 3 13 4 NA NA
"ku" "ku" 1254 15 7 10 2 2
"p" "kd" 486 1 23 12 NA NA
"p" "ku" 1578 6 3 19 NA 2
"p" "p" 5269 4 8 94 2 2
"td" "kd" 69 NA 3 NA NA NA
"td" "ku" 62 NA 2 NA 2 NA
"td" "p" 637 NA 1 3 26 1
"td" "td" 136 NA NA 37 4 56
"tu" "kd" 140 1 2 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 506 NA NA 6 NA 1
"tu" "td" 103 NA NA NA NA 2
"tu" "tu" 3006 NA 2 14 3 5
"kd" "kd" 44 11 14 1 NA NA
"ku" "kd" 209 2 24 2 NA NA
"ku" "ku" 1294 4 16 3 1 2
"p" "kd" 477 3 45 34 NA NA
"p" "ku" 1618 7 3 5 1 1
"p" "p" 5464 2 36 194 1 1
"td" "kd" 40 NA 6 NA NA NA
"td" "ku" 61 NA NA 1 1 NA
"td" "p" 633 NA 3 1 26 NA
"td" "td" 155 NA NA NA 3 39
"tu" "kd" 94 2 6 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 488 NA 3 2 NA 1
"tu" "td" 136 NA NA NA NA 8
"tu" "tu" 3031 NA 2 9 3 3
"kd" "kd" 46 3 18 3 NA NA
"ku" "kd" 181 7 18 5 1 NA
"ku" "ku" 1153 12 7 9 4 4
"p" "kd" 510 4 21 15 NA NA
"p" "ku" 1450 4 3 5 1 1
"p" "p" 5340 6 8 92 4 2
"td" "kd" 63 NA 19 NA 2 NA
"td" "ku" 43 NA 2 NA 6 NA
"td" "p" 644 NA 8 1 48 NA
"td" "td" 131 NA NA NA 14 9
"tu" "kd" 104 NA 4 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 522 NA 1 4 NA 2
"tu" "td" 95 NA NA NA NA 7
"tu" "tu" 3209 NA NA 11 2 3
"kd" "kd" 37 14 1 5 NA NA
"ku" "kd" 181 3 10 12 NA NA
"ku" "ku" 1156 12 7 15 2 3
"p" "kd" 516 2 26 19 3 NA
"p" "ku" 1474 8 6 17 4 3
"p" "p" 5364 4 15 100 6 2
"td" "kd" 43 NA 12 35 25 NA
"td" "ku" 31 NA 1 4 10 NA
"td" "p" 664 NA 8 43 48 NA
"td" "td" 126 NA NA NA 17 3
"tu" "kd" 104 NA 1 1 1 NA
"tu" "p" 526 NA NA 5 NA NA
"tu" "td" 126 NA NA 1 NA 4
"tu" "tu" 3146 1 NA 11 6 5
"kd" "kd" 35 18 15 5 NA NA
"ku" "kd" 229 4 21 6 NA NA
"ku" "ku" 1232 10 9 12 NA 3
"p" "kd" 552 3 12 31 NA NA
"p" "ku" 1608 11 6 11 1 4
"p" "p" 5394 2 6 144 NA 3
"td" "kd" 37 NA NA NA 2 NA
"td" "ku" 37 NA NA 1 NA NA
"td" "p" 634 NA NA 1 19 1
"td" "td" 253 NA NA NA 2 22
"tu" "kd" 142 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 556 NA 2 4 NA NA
"tu" "td" 108 NA NA 1 NA 9
"tu" "tu" 3082 NA 1 7 2 6
"kd" "kd" 37 2 7 NA NA NA
"ku" "kd" 210 2 20 8 NA NA
"ku" "ku" 1157 10 14 10 2 2
"p" "kd" 521 2 23 27 NA NA
"p" "ku" 1639 4 3 17 1 NA
"p" "p" 5275 3 10 104 6 1
"td" "kd" 70 NA 1 NA 1 NA
"td" "ku" 42 NA NA 1 1 NA
"td" "p" 672 NA 1 5 30 NA
"td" "td" 124 NA NA 11 NA 11
"tu" "kd" 78 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 417 NA NA 1 NA 1
"tu" "td" 105 NA NA NA NA 5
"tu" "tu" 3240 2 NA 10 1 11
"kd" "kd" 38 18 52 NA NA NA
"ku" "kd" 180 6 35 4 2 NA
"ku" "ku" 1276 13 16 9 NA 1
"p" "kd" 493 29 46 24 NA NA
"p" "ku" 1606 12 11 22 NA NA
"p" "p" 5335 2 32 173 3 NA
"td" "kd" 32 NA 4 NA 2 NA
"td" "ku" 30 NA 2 NA NA NA
"td" "p" 627 NA 1 2 12 1
"td" "td" 196 NA NA 1 20 2
"tu" "kd" 97 1 2 1 NA NA
"tu" "p" 487 NA 2 5 NA NA
"tu" "td" 140 NA NA 1 NA 5
"tu" "tu" 2868 NA NA 9 1 3
"kd" "kd" 42 3 2 1 NA NA
"ku" "kd" 237 NA 20 7 NA NA
"ku" "ku" 1109 14 13 21 1 NA
"p" "kd" 477 NA 11 44 NA NA
"p" "ku" 1450 6 6 16 4 NA
"p" "p" 5149 7 10 133 1 5
"td" "kd" 57 NA 3 NA 2 NA
"td" "ku" 34 NA 2 NA 1 NA
"td" "p" 692 NA 3 3 36 NA
"td" "td" 107 NA 1 NA NA NA
"tu" "kd" 123 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 419 NA NA 5 NA NA
"tu" "td" 122 NA NA NA NA 14
"tu" "tu" 3204 NA NA 10 6 2
"kd" "kd" 27 4 NA NA NA NA
"ku" "kd" 213 1 7 3 1 NA
"ku" "ku" 1219 13 10 8 2 NA
"p" "kd" 479 NA 12 20 1 NA
"p" "ku" 1518 3 3 14 1 2
"p" "p" 5115 2 9 126 1 4
"td" "kd" 58 NA 4 NA 6 NA
"td" "ku" 37 NA NA NA 2 NA
"td" "p" 622 NA 1 7 19 1
"td" "td" 222 NA NA NA 7 10
"tu" "kd" 139 NA 5 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 465 NA 2 4 NA NA
"tu" "td" 108 NA NA 1 NA 5
"tu" "tu" 3094 NA NA 14 1 1
"kd" "kd" 43 22 31 NA NA NA
"ku" "kd" 192 8 35 1 NA NA
"ku" "ku" 1240 16 20 6 2 3
"p" "kd" 499 16 31 13 NA NA
"p" "ku" 1605 5 9 19 1 NA
"p" "p" 5412 9 11 95 1 3
"td" "kd" 50 NA 4 NA NA NA
"td" "ku" 40 NA 1 NA 1 NA
"td" "p" 647 NA 2 5 17 2
"td" "td" 195 NA NA NA 22 12
"tu" "kd" 104 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 528 NA 1 5 NA NA
"tu" "td" 155 NA NA NA NA 16
"tu" "tu" 3151 NA 1 9 6 4
"kd" "kd" 53 31 6 NA NA NA
"ku" "kd" 208 11 18 4 NA NA
"ku" "ku" 1271 16 17 9 2 1
"p" "kd" 474 6 14 15 NA NA
"p" "ku" 1574 7 12 18 2 2
"p" "p" 5434 12 14 140 1 NA
"td" "kd" 34 NA 15 NA 9 NA
"td" "ku" 23 NA 2 NA NA NA
"td" "p" 670 1 8 NA 28 NA
"td" "td" 185 NA NA NA NA 1
"tu" "kd" 129 NA 2 3 NA NA
"tu" "p" 444 NA 1 3 1 1
"tu" "td" 100 NA NA NA NA 11
"tu" "tu" 3124 2 NA 8 3 7
"kd" "kd" 67 15 12 26 NA NA
"ku" "kd" 212 1 15 18 NA NA
"ku" "ku" 1257 10 5 12 1 NA
"p" "kd" 511 5 18 21 NA NA
"p" "ku" 1473 3 3 16 1 1
"p" "p" 5385 10 18 105 1 3
"td" "kd" 78 NA 1 1 NA NA
"td" "ku" 47 NA NA NA 1 NA
"td" "p" 602 NA NA 1 24 NA
"td" "td" 158 NA NA NA 2 9
"tu" "kd" 99 NA 6 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 434 NA 1 1 NA 1
"tu" "td" 129 NA NA NA NA 8
"tu" "tu" 3162 NA 1 5 2 7
"kd" "kd" 50 2 1 NA NA NA
"ku" "kd" 185 2 16 2 1 NA
"ku" "ku" 1184 7 11 7 1 2
"p" "kd" 460 1 18 9 1 NA
"p" "ku" 1505 4 1 23 NA 4
"p" "p" 5282 5 11 125 4 3
"td" "kd" 53 NA 2 NA 4 NA
"td" "ku" 39 NA NA NA 3 1
"td" "p" 587 NA NA NA 37 1
