"group" "motif_type" "counts" "total_count"
"3" "others" 6 3
"3" "others" 11 2
"3" "others" 23 1
"3" "others" 31 1
"3" "protein_complexes" 2 454
"3" "protein_complexes" 3 70
"3" "protein_complexes" 4 16
"3" "protein_complexes" 5 11
"3" "protein_complexes" 6 2
"3" "protein_complexes" 8 2
"3" "protein_complexes" 10 1
"3" "protein_complexes" 12 1
"3" "protein_complexes" 14 1
"3" "regulatory_triplets" 2 198
"3" "regulatory_triplets" 3 28
"3" "regulatory_triplets" 4 8
"3" "regulatory_triplets" 5 3
"3" "regulatory_triplets" 6 5
"3" "regulatory_triplets" 15 1
"3" "signaling_triplets" 2 246
"3" "signaling_triplets" 3 38
"3" "signaling_triplets" 4 13
"3" "signaling_triplets" 5 4
"3" "signaling_triplets" 6 2
"3" "signaling_triplets" 7 1
"4" "others" 2 60
"4" "others" 3 22
"4" "others" 4 2
"4" "others" 5 4
"4" "others" 6 6
"4" "others" 7 4
"4" "others" 8 2
"4" "others" 9 2
"4" "others" 10 1
"4" "others" 11 4
"4" "others" 13 1
"4" "others" 24 2
"4" "others" 30 1
"4" "protein_complexes" 2 451
"4" "protein_complexes" 3 87
"4" "protein_complexes" 4 19
"4" "protein_complexes" 5 11
"4" "protein_complexes" 6 5
"4" "protein_complexes" 8 1
"4" "protein_complexes" 10 2
"4" "regulatory_triplets" 2 217
"4" "regulatory_triplets" 3 26
"4" "regulatory_triplets" 4 10
"4" "regulatory_triplets" 5 2
"4" "regulatory_triplets" 6 1
"4" "regulatory_triplets" 7 1
"4" "regulatory_triplets" 8 1
"4" "regulatory_triplets" 10 1
"4" "signaling_triplets" 2 218
"4" "signaling_triplets" 3 46
"4" "signaling_triplets" 4 16
"4" "signaling_triplets" 5 6
"4" "signaling_triplets" 6 1
"4" "signaling_triplets" 7 1
"4" "signaling_triplets" 11 1
"5" "others" 2 58
"5" "others" 3 18
"5" "others" 4 10
"5" "others" 5 9
"5" "others" 6 4
"5" "others" 7 2
"5" "others" 9 2
"5" "others" 10 4
"5" "others" 11 1
"5" "others" 18 1
"5" "others" 27 1
"5" "protein_complexes" 2 409
"5" "protein_complexes" 3 89
"5" "protein_complexes" 4 15
"5" "protein_complexes" 5 10
"5" "protein_complexes" 6 1
"5" "protein_complexes" 7 1
"5" "protein_complexes" 8 1
"5" "protein_complexes" 9 1
"5" "regulatory_triplets" 2 160
"5" "regulatory_triplets" 3 23
"5" "regulatory_triplets" 4 6
"5" "regulatory_triplets" 5 5
"5" "regulatory_triplets" 6 1
"5" "regulatory_triplets" 9 1
"5" "signaling_triplets" 2 220
"5" "signaling_triplets" 3 33
"5" "signaling_triplets" 4 13
"5" "signaling_triplets" 5 3
"5" "signaling_triplets" 6 1
"5" "signaling_triplets" 7 1
"5" "signaling_triplets" 8 1
"6" "others" 2 60
"6" "others" 3 12
"6" "others" 4 5
"6" "others" 5 5
"6" "others" 6 2
"6" "others" 7 1
"6" "others" 11 3
"6" "others" 12 1
"6" "others" 14 1
"6" "others" 15 1
"6" "others" 16 1
"6" "others" 22 1
"6" "others" 56 1
"6" "protein_complexes" 2 399
"6" "protein_complexes" 3 88
"6" "protein_complexes" 4 30
"6" "protein_complexes" 5 8
"6" "protein_complexes" 6 1
"6" "protein_complexes" 7 2
"6" "protein_complexes" 8 2
"6" "regulatory_triplets" 2 161
"6" "regulatory_triplets" 3 23
"6" "regulatory_triplets" 4 4
"6" "regulatory_triplets" 5 4
"6" "regulatory_triplets" 6 3
"6" "signaling_triplets" 2 242
"6" "signaling_triplets" 3 43
"6" "signaling_triplets" 4 11
"6" "signaling_triplets" 5 7
"6" "signaling_triplets" 6 1
"6" "signaling_triplets" 7 2
"6" "signaling_triplets" 8 1
"6" "signaling_triplets" 11 2
"6" "signaling_triplets" 12 1
"7" "others" 2 56
"7" "others" 3 17
"7" "others" 4 8
"7" "others" 5 5
"7" "others" 6 5
"7" "others" 7 1
"7" "others" 8 1
"7" "others" 9 1
"7" "others" 10 2
"7" "others" 11 1
"7" "others" 12 1
"7" "others" 14 2
"7" "protein_complexes" 2 403
"7" "protein_complexes" 3 76
"7" "protein_complexes" 4 11
"7" "protein_complexes" 5 8
"7" "protein_complexes" 6 6
"7" "protein_complexes" 7 1
"7" "protein_complexes" 8 2
"7" "protein_complexes" 12 1
"7" "regulatory_triplets" 2 177
"7" "regulatory_triplets" 3 20
"7" "regulatory_triplets" 4 3
"7" "regulatory_triplets" 5 2
"7" "regulatory_triplets" 6 4
"7" "signaling_triplets" 2 243
"7" "signaling_triplets" 3 44
"7" "signaling_triplets" 4 13
"7" "signaling_triplets" 5 2
"7" "signaling_triplets" 6 3
"7" "signaling_triplets" 7 1
"7" "signaling_triplets" 10 1
"7" "signaling_triplets" 11 1
"8" "others" 2 74
"8" "others" 3 22
"8" "others" 4 10
"8" "others" 5 2
"8" "others" 6 5
"8" "others" 7 4
"8" "others" 9 1
"8" "others" 12 2
"8" "others" 13 1
"8" "others" 16 1
"8" "others" 25 1
"8" "others" 27 1
"8" "protein_complexes" 2 447
"8" "protein_complexes" 3 78
"8" "protein_complexes" 4 23
"8" "protein_complexes" 5 7
"8" "protein_complexes" 6 7
"8" "protein_complexes" 7 1
"8" "protein_complexes" 8 1
"8" "protein_complexes" 25 1
"8" "regulatory_triplets" 2 184
"8" "regulatory_triplets" 3 25
"8" "regulatory_triplets" 4 16
"8" "regulatory_triplets" 5 1
"8" "regulatory_triplets" 6 5
"8" "regulatory_triplets" 7 3
"8" "regulatory_triplets" 16 1
"8" "signaling_triplets" 2 237
"8" "signaling_triplets" 3 46
"8" "signaling_triplets" 4 11
"8" "signaling_triplets" 5 4
"8" "signaling_triplets" 6 2
"8" "signaling_triplets" 8 1
"9" "others" 2 75
"9" "others" 3 15
"9" "others" 4 8
"9" "others" 5 5
"9" "others" 6 4
"9" "others" 7 1
"9" "others" 8 3
"9" "others" 9 2
"9" "others" 11 1
"9" "others" 16 1
"9" "others" 19 1
"9" "others" 28 1
"9" "protein_complexes" 2 422
"9" "protein_complexes" 3 75
"9" "protein_complexes" 4 18
"9" "protein_complexes" 5 9
"9" "protein_complexes" 6 6
"9" "protein_complexes" 7 3
"9" "protein_complexes" 9 1
"9" "protein_complexes" 16 1
"9" "regulatory_triplets" 2 186
"9" "regulatory_triplets" 3 32
"9" "regulatory_triplets" 4 10
"9" "regulatory_triplets" 5 3
"9" "regulatory_triplets" 7 1
"9" "regulatory_triplets" 8 1
"9" "regulatory_triplets" 9 1
"9" "regulatory_triplets" 10 1
"9" "signaling_triplets" 2 206
"9" "signaling_triplets" 3 44
"9" "signaling_triplets" 4 9
"9" "signaling_triplets" 5 6
"9" "signaling_triplets" 6 2
"9" "signaling_triplets" 8 1
"9" "signaling_triplets" 9 1
"10" "others" 2 80
"10" "others" 3 20
"10" "others" 4 11
"10" "others" 5 1
"10" "others" 6 1
"10" "others" 7 1
"10" "others" 8 3
"10" "others" 9 1
"10" "others" 10 2
"10" "others" 16 2
"10" "others" 20 1
"10" "others" 37 1
"10" "protein_complexes" 2 428
"10" "protein_complexes" 3 68
"10" "protein_complexes" 4 11
"10" "protein_complexes" 5 3
"10" "protein_complexes" 6 1
"10" "protein_complexes" 7 3
"10" "protein_complexes" 8 1
"10" "protein_complexes" 9 2
"10" "protein_complexes" 10 1
"10" "protein_complexes" 15 1
"10" "protein_complexes" 19 1
"10" "regulatory_triplets" 2 173
"10" "regulatory_triplets" 3 35
"10" "regulatory_triplets" 4 9
"10" "regulatory_triplets" 5 2
"10" "regulatory_triplets" 7 1
"10" "regulatory_triplets" 11 1
"10" "signaling_triplets" 2 190
"10" "signaling_triplets" 3 42
"10" "signaling_triplets" 4 14
"10" "signaling_triplets" 5 6
"10" "signaling_triplets" 6 2
"10" "signaling_triplets" 7 2
"10" "signaling_triplets" 9 2
"11" "others" 2 70
"11" "others" 3 20
"11" "others" 4 13
"11" "others" 5 1
"11" "others" 6 5
"11" "others" 7 4
"11" "others" 8 4
"11" "others" 9 1
"11" "others" 10 1
"11" "others" 11 1
"11" "others" 13 1
"11" "others" 17 1
"11" "others" 21 1
"11" "others" 24 1
"11" "protein_complexes" 2 416
"11" "protein_complexes" 3 71
"11" "protein_complexes" 4 26
"11" "protein_complexes" 5 17
"11" "protein_complexes" 6 1
"11" "protein_complexes" 8 3
"11" "protein_complexes" 11 1
"11" "protein_complexes" 12 1
"11" "regulatory_triplets" 2 176
"11" "regulatory_triplets" 3 28
"11" "regulatory_triplets" 4 7
"11" "regulatory_triplets" 5 2
"11" "regulatory_triplets" 6 1
"11" "regulatory_triplets" 7 3
"11" "signaling_triplets" 2 228
"11" "signaling_triplets" 3 51
"11" "signaling_triplets" 4 15
"11" "signaling_triplets" 5 8
"11" "signaling_triplets" 6 2
"11" "signaling_triplets" 7 1
"11" "signaling_triplets" 9 1
"11" "signaling_triplets" 11 1
"12" "others" 2 70
"12" "others" 3 19
"12" "others" 4 7
"12" "others" 5 7
"12" "others" 6 3
"12" "others" 7 2
"12" "others" 8 2
"12" "others" 10 1
"12" "others" 11 3
"12" "others" 12 1
"12" "others" 13 4
"12" "others" 14 1
"12" "others" 17 1
"12" "others" 20 1
"12" "protein_complexes" 2 411
"12" "protein_complexes" 3 72
"12" "protein_complexes" 4 17
"12" "protein_complexes" 5 9
"12" "protein_complexes" 6 3
"12" "protein_complexes" 7 6
"12" "protein_complexes" 9 1
"12" "regulatory_triplets" 2 187
"12" "regulatory_triplets" 3 27
"12" "regulatory_triplets" 4 6
"12" "regulatory_triplets" 5 2
"12" "regulatory_triplets" 6 4
"12" "signaling_triplets" 2 200
"12" "signaling_triplets" 3 43
"12" "signaling_triplets" 4 16
"12" "signaling_triplets" 5 3
"12" "signaling_triplets" 6 1
"12" "signaling_triplets" 7 1
"13" "others" 2 62
"13" "others" 3 20
"13" "others" 4 5
"13" "others" 5 5
"13" "others" 6 3
"13" "others" 7 1
"13" "others" 9 1
"13" "others" 10 1
"13" "others" 16 1
"13" "others" 21 1
"13" "others" 22 1
"13" "protein_complexes" 2 434
"13" "protein_complexes" 3 86
"13" "protein_complexes" 4 27
"13" "protein_complexes" 5 4
"13" "protein_complexes" 6 2
"13" "protein_complexes" 9 1
"13" "regulatory_triplets" 2 188
"13" "regulatory_triplets" 3 38
"13" "regulatory_triplets" 4 9
"13" "regulatory_triplets" 5 5
"13" "regulatory_triplets" 7 1
"13" "signaling_triplets" 2 212
"13" "signaling_triplets" 3 47
"13" "signaling_triplets" 4 26
"13" "signaling_triplets" 5 10
"13" "signaling_triplets" 6 2
"13" "signaling_triplets" 7 1
"13" "signaling_triplets" 9 1
"13" "signaling_triplets" 10 1
"14" "others" 2 60
"14" "others" 3 19
"14" "others" 4 13
"14" "others" 5 5
"14" "others" 6 1
"14" "others" 7 1
"14" "others" 8 1
"14" "others" 10 1
"14" "others" 11 1
"14" "others" 16 1
"14" "protein_complexes" 2 429
"14" "protein_complexes" 3 67
"14" "protein_complexes" 4 30
"14" "protein_complexes" 5 9
"14" "protein_complexes" 6 2
"14" "protein_complexes" 7 1
"14" "protein_complexes" 8 1
"14" "protein_complexes" 10 1
"14" "protein_complexes" 18 1
"14" "regulatory_triplets" 2 191
"14" "regulatory_triplets" 3 35
"14" "regulatory_triplets" 4 6
"14" "regulatory_triplets" 5 7
"14" "regulatory_triplets" 7 1
"14" "regulatory_triplets" 8 1
"14" "regulatory_triplets" 25 1
"14" "signaling_triplets" 2 261
"14" "signaling_triplets" 3 40
"14" "signaling_triplets" 4 14
"14" "signaling_triplets" 5 4
"14" "signaling_triplets" 6 4
"14" "signaling_triplets" 7 1
"14" "signaling_triplets" 9 1
"14" "signaling_triplets" 13 1
"15" "others" 2 79
"15" "others" 3 17
"15" "others" 4 15
"15" "others" 5 7
"15" "others" 6 1
"15" "others" 7 2
"15" "others" 8 1
"15" "others" 9 1
"15" "others" 10 1
"15" "others" 13 1
"15" "others" 22 1
"15" "others" 25 1
"15" "others" 26 1
"15" "protein_complexes" 2 399
"15" "protein_complexes" 3 78
"15" "protein_complexes" 4 23
"15" "protein_complexes" 5 12
"15" "protein_complexes" 6 4
"15" "protein_complexes" 9 1
"15" "protein_complexes" 11 1
"15" "protein_complexes" 15 1
"15" "regulatory_triplets" 2 175
"15" "regulatory_triplets" 3 36
"15" "regulatory_triplets" 4 9
"15" "regulatory_triplets" 5 2
"15" "regulatory_triplets" 6 2
"15" "regulatory_triplets" 11 1
"15" "regulatory_triplets" 14 1
"15" "signaling_triplets" 2 212
"15" "signaling_triplets" 3 28
"15" "signaling_triplets" 4 6
"15" "signaling_triplets" 5 10
"15" "signaling_triplets" 6 2
"15" "signaling_triplets" 7 1
"16" "others" 2 77
"16" "others" 3 26
"16" "others" 4 6
"16" "others" 5 6
"16" "others" 6 3
"16" "others" 7 2
"16" "others" 8 1
"16" "others" 10 1
"16" "others" 12 2
"16" "others" 13 1
"16" "others" 22 1
"16" "protein_complexes" 2 397
"16" "protein_complexes" 3 74
"16" "protein_complexes" 4 24
"16" "protein_complexes" 5 9
"16" "protein_complexes" 6 2
"16" "protein_complexes" 9 2
"16" "regulatory_triplets" 2 189
"16" "regulatory_triplets" 3 28
"16" "regulatory_triplets" 4 9
"16" "regulatory_triplets" 6 1
"16" "signaling_triplets" 2 226
"16" "signaling_triplets" 3 46
"16" "signaling_triplets" 4 11
"16" "signaling_triplets" 5 3
"16" "signaling_triplets" 6 1
"16" "signaling_triplets" 10 2
"17" "others" 2 60
"17" "others" 3 14
"17" "others" 4 9
"17" "others" 5 5
"17" "others" 6 4
"17" "others" 7 1
"17" "others" 8 4
"17" "others" 9 4
"17" "others" 11 2
"17" "others" 12 3
"17" "others" 14 2
"17" "others" 15 1
"17" "others" 19 1
"17" "others" 25 1
"17" "others" 32 1
"17" "protein_complexes" 2 431
"17" "protein_complexes" 3 88
"17" "protein_complexes" 4 19
"17" "protein_complexes" 5 8
"17" "protein_complexes" 6 2
"17" "protein_complexes" 7 1
"17" "regulatory_triplets" 2 168
"17" "regulatory_triplets" 3 33
"17" "regulatory_triplets" 4 12
"17" "regulatory_triplets" 5 5
"17" "regulatory_triplets" 6 1
"17" "regulatory_triplets" 7 1
"17" "regulatory_triplets" 8 1
"17" "regulatory_triplets" 10 2
"17" "regulatory_triplets" 12 1
"17" "regulatory_triplets" 13 1
"17" "regulatory_triplets" 25 1
"17" "signaling_triplets" 2 219
"17" "signaling_triplets" 3 57
"17" "signaling_triplets" 4 16
"17" "signaling_triplets" 5 4
"17" "signaling_triplets" 6 3
"17" "signaling_triplets" 7 1
"17" "signaling_triplets" 8 1
"18" "others" 2 68
"18" "others" 3 22
"18" "others" 4 9
"18" "others" 5 3
"18" "others" 6 2
"18" "others" 7 4
"18" "others" 8 1
"18" "others" 10 2
"18" "others" 15 1
"18" "others" 16 1
"18" "others" 21 1
"18" "others" 23 1
"18" "others" 25 1
"18" "others" 26 1
"18" "protein_complexes" 2 418
"18" "protein_complexes" 3 81
"18" "protein_complexes" 4 19
"18" "protein_complexes" 5 11
"18" "protein_complexes" 6 3
"18" "protein_complexes" 7 2
"18" "protein_complexes" 8 1
"18" "regulatory_triplets" 2 179
"18" "regulatory_triplets" 3 32
"18" "regulatory_triplets" 4 11
"18" "regulatory_triplets" 5 3
"18" "regulatory_triplets" 6 1
"18" "regulatory_triplets" 21 1
"18" "signaling_triplets" 2 221
"18" "signaling_triplets" 3 48
"18" "signaling_triplets" 4 13
"18" "signaling_triplets" 5 4
"18" "signaling_triplets" 7 1
"18" "signaling_triplets" 10 1
"19" "others" 2 66
"19" "others" 3 19
"19" "others" 4 10
"19" "others" 5 3
"19" "others" 6 6
"19" "others" 7 5
"19" "others" 8 3
"19" "others" 9 2
"19" "others" 12 1
"19" "others" 13 1
"19" "protein_complexes" 2 429
"19" "protein_complexes" 3 74
"19" "protein_complexes" 4 23
"19" "protein_complexes" 5 3
"19" "protein_complexes" 6 3
"19" "protein_complexes" 7 2
"19" "protein_complexes" 8 2
"19" "protein_complexes" 9 1
"19" "regulatory_triplets" 2 160
"19" "regulatory_triplets" 3 21
"19" "regulatory_triplets" 4 9
"19" "regulatory_triplets" 5 2
"19" "regulatory_triplets" 7 2
"19" "regulatory_triplets" 13 1
"19" "signaling_triplets" 2 240
"19" "signaling_triplets" 3 40
"19" "signaling_triplets" 4 16
"19" "signaling_triplets" 5 6
"19" "signaling_triplets" 6 3
"19" "signaling_triplets" 8 1
"20" "others" 2 55
"20" "others" 3 16
"20" "others" 4 7
"20" "others" 5 4
"20" "others" 6 6
"20" "others" 7 4
"20" "others" 8 1
"20" "others" 9 5
"20" "others" 10 2
"20" "others" 12 1
"20" "others" 13 1
"20" "others" 17 1
"20" "others" 18 1
"20" "others" 25 1
"20" "others" 29 1
"20" "protein_complexes" 2 419
"20" "protein_complexes" 3 82
"20" "protein_complexes" 4 13
"20" "protein_complexes" 5 12
"20" "protein_complexes" 6 2
"20" "protein_complexes" 7 2
"20" "protein_complexes" 8 2
"20" "protein_complexes" 22 1
"20" "regulatory_triplets" 2 177
"20" "regulatory_triplets" 3 21
"20" "regulatory_triplets" 4 6
"20" "regulatory_triplets" 5 4
"20" "regulatory_triplets" 6 1
"20" "regulatory_triplets" 7 2
"20" "regulatory_triplets" 10 1
"20" "regulatory_triplets" 15 1
"20" "regulatory_triplets" 17 1
"20" "signaling_triplets" 2 231
"20" "signaling_triplets" 3 31
"20" "signaling_triplets" 4 11
"20" "signaling_triplets" 5 7
"20" "signaling_triplets" 6 2
"20" "signaling_triplets" 7 3
"20" "signaling_triplets" 9 1
"20" "signaling_triplets" 10 1
"21" "others" 2 79
"21" "others" 3 17
"21" "others" 4 11
"21" "others" 5 4
"21" "others" 6 1
"21" "others" 7 1
"21" "others" 8 3
"21" "others" 9 1
"21" "others" 11 1
"21" "others" 13 1
"21" "others" 14 1
"21" "others" 17 1
"21" "others" 24 1
"21" "others" 25 1
"21" "protein_complexes" 2 444
"21" "protein_complexes" 3 72
"21" "protein_complexes" 4 16
"21" "protein_complexes" 5 12
"21" "protein_complexes" 6 1
"21" "protein_complexes" 7 2
"21" "protein_complexes" 8 1
"21" "protein_complexes" 12 1
"21" "regulatory_triplets" 2 158
"21" "regulatory_triplets" 3 28
"21" "regulatory_triplets" 4 11
"21" "regulatory_triplets" 5 3
"21" "regulatory_triplets" 6 1
"21" "regulatory_triplets" 11 1
"21" "regulatory_triplets" 19 1
"21" "regulatory_triplets" 23 1
"21" "signaling_triplets" 2 253
"21" "signaling_triplets" 3 62
"21" "signaling_triplets" 4 13
"21" "signaling_triplets" 5 6
"21" "signaling_triplets" 6 3
"21" "signaling_triplets" 7 1
"21" "signaling_triplets" 9 2
"21" "signaling_triplets" 10 1
"22" "others" 2 62
"22" "others" 3 16
"22" "others" 4 12
"22" "others" 5 5
"22" "others" 6 1
"22" "others" 7 3
"22" "others" 8 2
"22" "others" 9 1
"22" "others" 10 2
"22" "others" 11 3
"22" "others" 12 1
"22" "others" 13 1
"22" "others" 17 1
"22" "protein_complexes" 2 403
"22" "protein_complexes" 3 80
"22" "protein_complexes" 4 21
"22" "protein_complexes" 5 7
"22" "protein_complexes" 6 7
"22" "protein_complexes" 7 5
"22" "regulatory_triplets" 2 188
"22" "regulatory_triplets" 3 27
"22" "regulatory_triplets" 4 10
"22" "regulatory_triplets" 5 5
"22" "regulatory_triplets" 6 2
"22" "regulatory_triplets" 8 3
"22" "regulatory_triplets" 9 2
"22" "signaling_triplets" 2 199
"22" "signaling_triplets" 3 46
"22" "signaling_triplets" 4 13
"22" "signaling_triplets" 5 6
"22" "signaling_triplets" 6 3
"22" "signaling_triplets" 7 1
"23" "others" 2 79
"23" "others" 3 18
"23" "others" 4 10
"23" "others" 5 6
"23" "others" 6 3
"23" "others" 8 1
"23" "others" 9 1
"23" "others" 12 2
"23" "others" 13 1
"23" "others" 15 1
"23" "others" 17 1
"23" "others" 22 1
"23" "protein_complexes" 2 418
"23" "protein_complexes" 3 76
"23" "protein_complexes" 4 23
"23" "protein_complexes" 5 8
"23" "protein_complexes" 6 2
"23" "protein_complexes" 7 1
"23" "protein_complexes" 8 4
"23" "protein_complexes" 17 1
"23" "regulatory_triplets" 2 173
"23" "regulatory_triplets" 3 28
"23" "regulatory_triplets" 4 5
"23" "regulatory_triplets" 5 1
"23" "regulatory_triplets" 6 1
"23" "regulatory_triplets" 8 1
"23" "signaling_triplets" 2 245
"23" "signaling_triplets" 3 41
"23" "signaling_triplets" 4 12
"23" "signaling_triplets" 5 6
"23" "signaling_triplets" 7 2
"23" "signaling_triplets" 9 1
"23" "signaling_triplets" 19 1
"24" "others" 2 61
"24" "others" 3 16
"24" "others" 4 13
"24" "others" 5 6
"24" "others" 6 4
"24" "others" 7 1
"24" "others" 10 1
"24" "others" 11 4
"24" "others" 12 2
"24" "others" 13 2
"24" "others" 16 1
"24" "protein_complexes" 2 390
"24" "protein_complexes" 3 66
"24" "protein_complexes" 4 17
"24" "protein_complexes" 5 7
"24" "protein_complexes" 6 2
"24" "protein_complexes" 7 1
"24" "protein_complexes" 13 1
"24" "regulatory_triplets" 2 147
"24" "regulatory_triplets" 3 14
"24" "regulatory_triplets" 4 9
"24" "regulatory_triplets" 5 1
"24" "regulatory_triplets" 6 2
"24" "regulatory_triplets" 7 1
"24" "regulatory_triplets" 15 1
"24" "regulatory_triplets" 21 2
"24" "signaling_triplets" 2 227
"24" "signaling_triplets" 3 46
"24" "signaling_triplets" 4 13
"24" "signaling_triplets" 5 6
"24" "signaling_triplets" 6 2
"24" "signaling_triplets" 7 2
"25" "others" 2 75
"25" "others" 3 27
"25" "others" 4 8
"25" "others" 5 6
"25" "others" 6 4
"25" "others" 7 6
"25" "others" 8 2
"25" "others" 9 1
"25" "others" 10 1
"25" "others" 21 1
"25" "others" 53 1
"25" "protein_complexes" 2 375
"25" "protein_complexes" 3 70
"25" "protein_complexes" 4 22
"25" "protein_complexes" 5 13
"25" "protein_complexes" 6 4
"25" "protein_complexes" 7 1
"25" "protein_complexes" 9 1
"25" "protein_complexes" 10 1
"25" "protein_complexes" 14 1
"25" "regulatory_triplets" 2 168
"25" "regulatory_triplets" 3 30
"25" "regulatory_triplets" 4 7
"25" "regulatory_triplets" 5 2
"25" "regulatory_triplets" 6 1
"25" "regulatory_triplets" 7 1
"25" "signaling_triplets" 2 250
"25" "signaling_triplets" 3 54
"25" "signaling_triplets" 4 7
"25" "signaling_triplets" 5 4
"25" "signaling_triplets" 6 2
"25" "signaling_triplets" 7 1
"25" "signaling_triplets" 8 1
"25" "signaling_triplets" 10 1
"26" "others" 2 81
"26" "others" 3 13
"26" "others" 4 6
"26" "others" 5 3
"26" "others" 6 1
"26" "others" 7 2
"26" "others" 8 3
"26" "others" 9 1
"26" "others" 11 1
"26" "others" 14 1
"26" "others" 20 1
"26" "others" 22 1
"26" "protein_complexes" 2 426
"26" "protein_complexes" 3 65
"26" "protein_complexes" 4 21
"26" "protein_complexes" 5 5
"26" "protein_complexes" 6 3
"26" "protein_complexes" 7 2
"26" "protein_complexes" 9 2
"26" "regulatory_triplets" 2 183
"26" "regulatory_triplets" 3 25
"26" "regulatory_triplets" 4 8
"26" "regulatory_triplets" 5 5
"26" "regulatory_triplets" 6 1
"26" "regulatory_triplets" 8 2
"26" "regulatory_triplets" 23 1
"26" "signaling_triplets" 2 254
"26" "signaling_triplets" 3 34
"26" "signaling_triplets" 4 10
"26" "signaling_triplets" 5 6
"26" "signaling_triplets" 6 4
"26" "signaling_triplets" 7 4
"26" "signaling_triplets" 8 1
"26" "signaling_triplets" 9 2
"26" "signaling_triplets" 12 1
"27" "others" 2 67
"27" "others" 3 22
"27" "others" 4 4
"27" "others" 5 13
"27" "others" 6 6
"27" "others" 7 6
"27" "others" 8 3
"27" "others" 9 2
"27" "others" 10 3
"27" "others" 12 1
"27" "others" 15 1
"27" "others" 22 2
"27" "others" 25 1
"27" "others" 66 1
"27" "protein_complexes" 2 418
"27" "protein_complexes" 3 76
"27" "protein_complexes" 4 17
"27" "protein_complexes" 5 10
"27" "protein_complexes" 6 7
"27" "protein_complexes" 7 4
"27" "regulatory_triplets" 2 173
"27" "regulatory_triplets" 3 31
"27" "regulatory_triplets" 4 7
"27" "regulatory_triplets" 5 1
"27" "regulatory_triplets" 6 1
"27" "regulatory_triplets" 9 1
"27" "regulatory_triplets" 14 1
"27" "signaling_triplets" 2 211
"27" "signaling_triplets" 3 56
"27" "signaling_triplets" 4 15
"27" "signaling_triplets" 5 4
"27" "signaling_triplets" 6 2
"27" "signaling_triplets" 7 1
"28" "others" 2 73
"28" "others" 3 15
"28" "others" 4 8
"28" "others" 5 1
"28" "others" 6 3
"28" "others" 10 3
"28" "others" 12 1
"28" "others" 21 1
"28" "others" 29 1
"28" "protein_complexes" 2 407
"28" "protein_complexes" 3 83
"28" "protein_complexes" 4 19
"28" "protein_complexes" 5 6
"28" "protein_complexes" 6 1
"28" "protein_complexes" 7 3
"28" "regulatory_triplets" 2 192
"28" "regulatory_triplets" 3 43
"28" "regulatory_triplets" 4 6
"28" "regulatory_triplets" 5 1
"28" "regulatory_triplets" 6 1
"28" "regulatory_triplets" 7 3
"28" "regulatory_triplets" 9 1
"28" "regulatory_triplets" 18 1
"28" "signaling_triplets" 2 226
"28" "signaling_triplets" 3 36
"28" "signaling_triplets" 4 2
"28" "signaling_triplets" 5 6
"28" "signaling_triplets" 6 3
"28" "signaling_triplets" 7 3
"28" "signaling_triplets" 9 1
"28" "signaling_triplets" 11 1
"28" "signaling_triplets" 13 1
"29" "others" 2 49
"29" "others" 3 26
