"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"ku" "kd" 244 6 23 4 NA 1
"ku" "ku" 1388 8 16 18 6 1
"p" "kd" 489 1 21 10 NA NA
"p" "ku" 1530 8 5 21 3 4
"p" "p" 5321 9 6 114 5 2
"td" "kd" 74 NA 32 31 NA NA
"td" "ku" 41 NA 1 NA 1 1
"td" "p" 609 NA 21 19 27 1
"td" "td" 126 NA NA NA 24 28
"tu" "kd" 89 1 8 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 444 NA 1 2 NA 2
"tu" "td" 117 NA NA NA NA 14
"tu" "tu" 3018 1 1 10 3 3
"kd" "kd" 67 21 4 3 NA NA
"ku" "kd" 236 7 22 7 1 NA
"ku" "ku" 1183 9 12 13 2 4
"p" "kd" 516 10 25 11 NA NA
"p" "ku" 1439 7 5 15 NA 2
"p" "p" 5376 9 9 92 3 3
"td" "kd" 48 NA NA NA 5 NA
"td" "ku" 54 NA NA NA 5 NA
"td" "p" 686 NA NA 3 33 2
"td" "td" 191 NA NA NA 12 1
"tu" "kd" 87 NA 4 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 552 NA NA 7 NA NA
"tu" "td" 112 NA NA NA NA 3
"tu" "tu" 3265 NA NA 6 3 2
"kd" "kd" 51 10 36 NA NA NA
"ku" "kd" 214 6 24 4 NA NA
"ku" "ku" 1176 12 12 14 1 1
"p" "kd" 436 13 27 15 NA NA
"p" "ku" 1560 10 10 29 1 NA
"p" "p" 5169 9 14 141 1 3
"td" "kd" 62 NA 5 3 1 NA
"td" "ku" 30 NA NA 1 2 NA
"td" "p" 696 NA 1 2 15 1
"td" "td" 112 NA NA 3 33 2
"tu" "kd" 148 1 1 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 499 NA 1 11 1 NA
"tu" "td" 106 NA 1 1 NA 10
"tu" "tu" 3146 NA NA 11 3 10
"kd" "kd" 57 5 16 NA NA NA
"ku" "kd" 184 5 15 4 NA NA
"ku" "ku" 1164 9 8 13 3 3
"p" "kd" 470 5 17 6 NA NA
"p" "ku" 1442 1 4 16 NA 3
"p" "p" 5176 2 10 107 6 4
"td" "kd" 41 NA NA NA NA NA
"td" "ku" 31 NA NA 2 NA NA
"td" "p" 614 NA NA 1 51 NA
"td" "td" 105 NA NA NA 7 NA
"tu" "kd" 101 NA 1 1 NA NA
"tu" "p" 511 1 1 5 NA NA
"tu" "td" 122 NA NA 1 NA 10
"tu" "tu" 3046 NA NA 6 2 3
"kd" "kd" 34 22 33 5 NA NA
"ku" "kd" 238 5 23 5 3 NA
"ku" "ku" 1287 11 8 13 5 1
"p" "kd" 506 18 28 9 2 NA
"p" "ku" 1599 8 4 22 NA 3
"p" "p" 5305 6 12 109 4 5
"td" "kd" 69 NA 13 NA 12 NA
"td" "ku" 34 NA NA 1 1 NA
"td" "p" 625 NA 7 25 28 2
"td" "td" 115 NA NA NA 11 2
"tu" "kd" 96 1 1 2 NA NA
"tu" "p" 517 NA 3 3 NA 1
"tu" "td" 107 NA NA 1 NA 7
"tu" "tu" 3101 NA NA 4 NA 6
"kd" "kd" 36 2 12 NA NA NA
"ku" "kd" 216 NA 21 1 NA NA
"ku" "ku" 1273 12 8 8 NA 3
"p" "kd" 500 5 20 1 NA NA
"p" "ku" 1511 3 2 3 2 3
"p" "p" 5368 1 2 134 4 1
"td" "kd" 79 NA 2 NA 1 NA
"td" "ku" 46 NA 1 NA NA NA
"td" "p" 673 NA NA 5 48 NA
"td" "td" 288 NA NA NA 2 5
"tu" "kd" 120 NA 1 1 NA NA
"tu" "p" 585 NA 1 4 NA NA
"tu" "td" 140 NA NA NA NA 10
"tu" "tu" 3067 NA NA 13 1 2
"kd" "kd" 43 NA 3 NA NA NA
"ku" "kd" 214 3 12 NA NA NA
"ku" "ku" 1248 7 10 9 1 4
"p" "kd" 458 4 11 12 1 NA
"p" "ku" 1699 6 1 13 1 2
"p" "p" 5278 NA 10 92 5 1
"td" "kd" 87 NA 13 NA 4 NA
"td" "ku" 43 NA NA NA 3 NA
"td" "p" 671 NA 6 NA 33 NA
"td" "td" 96 NA NA NA 7 NA
"tu" "kd" 106 NA 3 1 NA NA
"tu" "p" 457 NA NA 4 NA NA
"tu" "td" 148 NA NA NA NA 3
"tu" "tu" 3101 1 1 17 1 2
"kd" "kd" 22 NA 6 3 NA NA
"ku" "kd" 105 3 23 11 NA NA
"ku" "ku" 1193 10 10 13 2 4
"p" "kd" 495 1 22 20 NA NA
"p" "ku" 1716 5 11 15 NA NA
"p" "p" 5349 6 5 112 NA 3
"td" "kd" 57 NA 2 5 8 NA
"td" "ku" 42 NA NA NA 5 NA
"td" "p" 696 NA NA 7 21 NA
"td" "td" 133 NA NA NA 7 30
"tu" "kd" 85 NA 1 2 NA NA
"tu" "p" 444 NA NA 10 NA NA
"tu" "td" 128 1 NA NA NA 9
"tu" "tu" 3121 NA 2 8 1 5
"kd" "kd" 32 5 32 4 NA NA
"ku" "kd" 220 5 26 6 4 NA
"ku" "ku" 1212 16 10 10 4 4
"p" "kd" 538 10 36 9 3 NA
"p" "ku" 1403 7 12 15 2 4
"p" "p" 5207 10 18 105 4 3
"td" "kd" 37 NA 4 6 14 NA
"td" "ku" 42 NA NA NA 1 NA
"td" "p" 624 NA 1 5 13 NA
"td" "td" 224 NA NA NA 6 4
"tu" "kd" 106 NA 3 3 NA NA
"tu" "p" 472 NA NA 3 NA NA
"tu" "td" 143 NA NA NA 1 5
"tu" "tu" 3237 1 2 16 1 13
"kd" "kd" 47 22 14 33 NA NA
"ku" "kd" 222 10 25 7 1 NA
"ku" "ku" 1211 14 13 7 3 2
"p" "kd" 485 4 19 20 NA NA
"p" "ku" 1488 9 6 13 1 3
"p" "p" 5369 3 11 110 4 6
"td" "kd" 49 NA 3 NA 1 NA
"td" "ku" 50 NA 1 NA 3 1
"td" "p" 639 NA NA 5 31 NA
"td" "td" 157 NA NA NA 27 31
"tu" "kd" 124 NA 7 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 498 1 1 5 NA NA
"tu" "td" 118 NA NA 1 1 11
"tu" "tu" 2920 1 NA 11 3 4
"kd" "kd" 32 3 NA 2 NA NA
"ku" "kd" 230 4 20 12 NA NA
"ku" "ku" 1120 13 12 14 2 1
"p" "kd" 502 5 32 24 NA NA
"p" "ku" 1569 3 10 25 NA 2
"p" "p" 5334 6 23 159 3 6
"td" "kd" 65 NA NA NA NA NA
"td" "ku" 36 NA NA NA 1 NA
"td" "p" 704 NA NA 1 51 NA
"td" "td" 137 NA NA NA 34 2
"tu" "kd" 93 NA 5 2 NA NA
"tu" "p" 503 1 NA 7 NA NA
"tu" "td" 78 NA 2 NA NA 11
"tu" "tu" 3246 NA 3 12 9 2
"kd" "kd" 27 44 37 NA NA NA
"ku" "kd" 186 9 38 4 NA NA
"ku" "ku" 1297 19 17 13 NA 2
"p" "kd" 478 24 47 12 NA NA
"p" "ku" 1422 11 6 9 NA 3
"p" "p" 5310 14 20 114 5 NA
"td" "kd" 49 NA 13 NA NA NA
"td" "ku" 30 NA 1 NA 2 NA
"td" "p" 636 NA 1 1 33 2
"td" "td" 106 NA NA NA NA 24
"tu" "kd" 112 1 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 480 1 1 1 NA NA
"tu" "td" 117 NA NA NA NA 10
"tu" "tu" 3109 1 1 7 4 4
"kd" "kd" 36 5 6 3 NA NA
"ku" "kd" 189 2 19 6 NA NA
"ku" "ku" 1179 11 8 17 5 NA
"p" "kd" 493 NA 19 12 NA NA
"p" "ku" 1714 8 8 17 2 6
"p" "p" 5324 12 3 111 5 NA
"td" "kd" 70 NA NA NA NA NA
"td" "ku" 49 NA NA NA 2 NA
"td" "p" 634 NA NA 2 25 1
"td" "td" 119 NA NA NA 10 61
"tu" "kd" 104 NA 3 NA NA NA
"tu" "p" 486 NA 3 5 NA 1
"tu" "td" 97 NA NA NA NA 8
"tu" "tu" 3305 1 NA 10 3 2
"kd" "kd" 29 23 25 NA NA NA
"ku" "kd" 193 6 43 7 NA NA
"ku" "ku" 1225 15 15 7 1 NA
"p" "kd" 419 12 36 27 NA NA
"p" "ku" 1463 13 12 18 NA NA
"p" "p" 5147 3 27 94 NA 5
"td" "kd" 47 NA NA NA 3 NA
"td" "ku" 63 NA NA 1 1 NA
"td" "p" 656 NA NA 3 4 NA
"td" "td" 96 NA NA 4 NA 6
"tu" "kd" 105 NA 4 3 NA NA
"tu" "p" 562 NA 2 4 NA 1
"tu" "td" 113 NA NA NA NA 1
"tu" "tu" 2809 NA 1 8 1 3
"kd" "kd" 72 7 4 NA NA NA
"ku" "kd" 188 3 14 1 1 NA
"ku" "ku" 1193 11 9 16 1 2
"p" "kd" 488 1 17 13 2 NA
"p" "ku" 1617 1 2 19 NA 7
"p" "p" 5371 7 9 96 5 2
"td" "kd" 24 NA 17 NA 5 NA
"td" "ku" 45 NA 1 NA 2 NA
"td" "p" 711 NA 6 6 32 NA
"td" "td" 160 NA NA NA 8 6
"tu" "kd" 121 NA 3 NA NA NA
"tu" "p" 537 NA NA 7 NA NA
"tu" "td" 115 NA NA NA NA 5
"tu" "tu" 3273 NA NA 8 8 NA
"kd" "kd" 59 11 6 NA NA NA
"ku" "kd" 245 9 26 9 NA NA
"ku" "ku" 1265 13 15 13 NA NA
"p" "kd" 450 1 22 54 NA NA
"p" "ku" 1501 2 2 27 NA 1
"p" "p" 5259 6 12 148 NA 1
"td" "kd" 42 NA NA 1 NA NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 662 NA NA 12 33 NA
"td" "td" 149 NA NA NA 1 NA
"tu" "kd" 114 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 483 NA NA 5 NA NA
"tu" "td" 151 NA NA NA NA 15
"tu" "tu" 2858 NA NA 9 3 3
"kd" "kd" 34 4 17 NA NA NA
"ku" "kd" 238 6 26 4 NA NA
"ku" "ku" 1264 4 13 20 1 NA
"p" "kd" 485 3 15 11 NA NA
"p" "ku" 1485 5 5 22 NA 1
"p" "p" 5381 3 5 105 7 9
"td" "kd" 42 NA NA NA 1 NA
"td" "ku" 27 NA NA NA 1 NA
"td" "p" 691 NA NA 5 39 NA
"td" "td" 292 NA NA NA NA 4
"tu" "kd" 91 NA 3 NA NA NA
"tu" "p" 460 NA NA 5 2 NA
"tu" "td" 122 NA NA NA NA 8
"tu" "tu" 3173 NA NA 10 5 7
"kd" "kd" 60 8 36 NA NA NA
"ku" "kd" 209 7 20 NA NA NA
"ku" "ku" 1145 4 7 11 1 1
"p" "kd" 496 14 19 6 NA NA
"p" "ku" 1448 9 3 20 1 3
"p" "p" 5162 9 5 120 4 3
"td" "kd" 51 NA 2 NA NA NA
"td" "ku" 31 NA 1 NA 1 NA
"td" "p" 672 NA 2 4 36 NA
"td" "td" 150 NA NA NA NA 14
"tu" "kd" 124 1 3 NA NA NA
"tu" "p" 490 NA 1 8 NA NA
"tu" "td" 115 NA NA NA NA 5
"tu" "tu" 3179 NA NA 9 7 3
"kd" "kd" 43 NA NA NA NA NA
"ku" "kd" 213 1 5 1 NA NA
"ku" "ku" 1245 9 3 15 1 NA
"p" "kd" 513 NA 50 47 NA NA
"p" "ku" 1673 7 6 23 NA 1
"p" "p" 5528 7 41 171 2 2
"td" "kd" 47 NA 15 2 NA NA
"td" "ku" 31 NA 1 2 3 NA
"td" "p" 594 NA 4 21 66 1
"td" "td" 113 NA NA NA 6 NA
"tu" "kd" 116 NA 4 5 NA NA
"tu" "p" 507 NA 1 4 1 1
"tu" "td" 133 NA NA NA NA 19
"tu" "tu" 3262 1 NA 8 4 3
"kd" "kd" 32 5 3 17 NA NA
"ku" "kd" 224 3 15 11 NA NA
"ku" "ku" 1234 9 10 17 1 4
"p" "kd" 456 4 25 20 NA NA
"p" "ku" 1635 2 3 22 3 3
"p" "p" 5433 6 7 109 4 2
"td" "kd" 51 NA 9 NA 2 NA
"td" "ku" 15 NA NA NA NA NA
"td" "p" 659 NA 1 11 10 NA
"td" "td" 156 NA NA NA 26 5
"tu" "kd" 135 NA 3 NA NA NA
"tu" "p" 476 NA 3 4 1 NA
"tu" "td" 113 NA NA NA 1 10
"tu" "tu" 2937 NA NA 11 4 3
"kd" "kd" 42 55 85 37 NA NA
"ku" "kd" 222 23 43 23 NA NA
"ku" "ku" 1261 19 22 11 3 NA
"p" "kd" 496 24 34 30 NA NA
"p" "ku" 1459 15 7 15 NA 1
"p" "p" 5341 5 15 105 NA 2
"td" "kd" 49 NA 3 NA 7 NA
"td" "ku" 46 NA NA NA 1 NA
"td" "p" 696 NA NA 2 19 1
"td" "td" 124 NA NA 3 15 5
"tu" "kd" 90 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 529 NA NA 2 NA 1
"tu" "td" 110 NA NA NA NA 13
"tu" "tu" 3425 NA NA 9 1 5
"kd" "kd" 29 NA 7 NA NA NA
"ku" "kd" 231 1 22 1 NA NA
"ku" "ku" 1344 16 10 4 1 5
"p" "kd" 529 NA 17 5 NA NA
"p" "ku" 1626 9 8 12 NA 5
"p" "p" 5478 2 17 122 7 NA
"td" "kd" 27 NA 2 1 9 NA
"td" "ku" 29 NA NA NA 4 NA
"td" "p" 637 NA NA 5 33 1
"td" "td" 105 NA NA 27 33 6
"tu" "kd" 110 NA 3 NA NA NA
"tu" "p" 497 NA NA 4 1 1
"tu" "td" 138 NA NA NA NA 11
"tu" "tu" 3181 NA NA 10 6 5
"kd" "kd" 36 54 36 41 NA NA
"ku" "kd" 264 11 38 14 NA NA
"ku" "ku" 1316 15 15 9 1 1
"p" "kd" 478 20 67 34 NA NA
"p" "ku" 1586 21 11 24 3 2
"p" "p" 5487 12 36 115 4 6
"td" "kd" 74 NA 6 6 2 NA
"td" "ku" 40 NA NA NA 3 NA
"td" "p" 678 NA 3 5 21 NA
"td" "td" 111 NA NA NA 2 NA
"tu" "kd" 103 NA 3 3 NA NA
"tu" "ku" 11 NA NA NA NA NA
"tu" "p" 509 NA 1 7 NA NA
"tu" "td" 96 NA NA NA NA 2
"tu" "tu" 3091 1 3 8 2 1
"kd" "kd" 46 23 24 24 NA NA
"ku" "kd" 229 3 17 7 NA NA
"ku" "ku" 1277 5 11 10 NA 1
"p" "kd" 512 11 22 21 NA NA
"p" "ku" 1561 5 3 21 1 3
"p" "p" 5242 8 8 96 10 3
"td" "kd" 104 1 6 4 5 NA
"td" "ku" 59 NA NA 1 NA NA
"td" "p" 724 NA 5 5 34 NA
"td" "td" 177 NA NA NA 21 NA
"tu" "kd" 104 NA NA 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 526 NA NA 7 1 1
"tu" "td" 136 NA NA NA 1 7
"tu" "tu" 3138 NA 1 12 2 4
"kd" "kd" 47 24 12 NA NA NA
"ku" "kd" 218 13 23 1 NA 1
"ku" "ku" 1186 11 8 9 1 1
"p" "kd" 521 9 18 5 NA 1
"p" "ku" 1471 3 3 13 2 5
"p" "p" 5417 6 7 109 3 4
"td" "kd" 91 NA 1 NA NA NA
"td" "ku" 40 NA NA 1 1 NA
"td" "p" 705 NA NA 4 44 NA
"td" "td" 172 NA NA NA NA NA
"tu" "kd" 106 1 4 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 441 NA NA 9 NA NA
"tu" "td" 118 NA NA NA NA 6
"tu" "tu" 3229 NA 1 15 1 6
"kd" "kd" 21 3 9 2 NA NA
"ku" "kd" 194 10 17 9 NA NA
