"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"120" 30 105 331 77 229 488 8 9 77 9 10 NA 29 11 64
"121" 37 104 321 92 265 487 8 13 69 12 10 NA 27 11 58
"122" 27 115 324 63 266 437 8 13 62 17 8 NA 30 21 67
"123" 49 109 279 87 249 433 18 6 74 14 5 NA 25 19 68
"124" 31 79 302 91 292 486 9 3 72 11 10 NA 24 4 68
"125" 38 119 291 76 238 477 16 12 83 12 8 NA 22 22 71
"126" 46 109 295 67 272 459 19 2 69 23 7 NA 27 15 62
"127" 38 129 311 90 325 466 13 1 51 6 11 NA 39 6 55
"128" 32 100 312 64 312 487 13 5 68 23 9 NA 26 17 72
"129" 25 100 308 101 250 448 16 13 71 18 5 NA 19 18 70
"130" 43 130 315 82 288 509 18 15 66 16 13 1 25 24 47
"131" 29 112 301 84 280 517 19 5 77 28 10 NA 19 17 75
"132" 40 118 338 95 243 455 13 15 82 12 14 NA 22 22 58
"133" 25 101 288 78 270 415 9 11 73 11 10 NA 30 8 60
"134" 29 107 309 79 260 442 5 1 59 18 8 NA 25 25 65
"135" 45 89 327 86 297 499 8 13 67 19 8 NA 25 23 63
"136" 33 101 282 99 280 498 19 22 62 10 3 NA 34 10 81
"137" 60 126 291 90 236 407 5 10 51 17 9 NA 21 11 74
"138" 18 109 265 62 229 431 7 3 60 16 8 NA 10 11 69
"139" 36 112 292 64 295 454 10 12 75 16 15 NA 21 8 73
"140" 29 42 280 83 296 491 5 9 65 12 4 NA 10 17 59
"141" 45 107 305 71 219 486 13 2 33 26 9 NA 30 23 79
"142" 36 133 325 87 257 458 12 7 51 21 8 NA 33 15 71
"143" 15 96 316 63 230 471 9 7 80 8 4 NA 14 14 80
"144" 40 103 290 83 237 484 5 12 65 14 8 NA 33 17 68
"145" 35 110 295 73 260 490 12 9 86 15 6 NA 20 17 74
"146" 36 44 289 82 234 486 12 23 31 16 14 NA 30 18 60
"147" 29 83 295 96 230 427 19 5 63 14 9 NA 34 19 54
"148" 34 122 286 86 253 453 5 12 55 17 6 NA 26 19 62
"149" 34 86 259 34 255 471 5 12 53 15 6 NA 31 9 71
"150" 35 106 318 77 296 510 10 9 50 16 5 NA 32 14 75
"151" 41 104 304 83 292 467 16 11 50 17 16 NA 29 15 66
"152" 42 105 344 77 299 465 4 8 57 25 14 NA 13 17 72
"153" 24 101 282 82 248 453 15 21 66 16 9 NA 20 10 60
"154" 45 120 332 85 263 473 6 12 76 23 11 1 29 17 56
"155" 50 127 348 97 309 479 13 26 78 30 7 NA 26 22 94
"156" 79 149 355 98 318 522 11 8 63 19 6 NA 27 11 72
"157" 34 102 297 98 284 459 12 8 62 15 19 NA 23 17 65
"158" 18 74 293 65 297 517 3 8 58 17 12 NA 21 18 74
"159" 26 91 310 69 242 473 3 8 71 8 13 NA 12 8 46
"160" 29 144 349 78 257 484 5 8 57 15 8 NA 21 9 73
"161" 22 94 249 62 249 490 11 3 47 7 6 NA 25 16 56
"162" 21 134 338 78 302 520 8 10 80 12 12 NA 32 16 82
"163" 24 90 318 92 255 493 7 3 65 28 13 NA 18 19 60
"164" 33 98 319 78 277 509 8 3 68 12 12 NA 30 14 70
"165" 36 107 304 88 272 485 5 7 56 12 8 NA 39 19 73
"166" 46 116 340 79 282 536 3 13 54 16 14 NA 19 7 60
"167" 17 82 293 71 213 432 11 12 67 12 11 NA 17 16 81
"168" 36 107 336 67 293 451 26 5 74 15 4 NA 23 11 73
"169" 26 85 285 65 255 449 11 7 63 19 2 1 27 17 73
"170" 48 105 353 65 157 511 8 4 57 17 9 NA 13 14 65
"171" 31 120 352 84 288 494 10 7 60 16 3 NA 25 8 49
"172" 29 130 300 76 261 445 3 7 55 5 9 NA 29 12 79
"173" 46 123 315 89 264 431 14 7 81 21 8 NA 21 6 74
"174" 48 130 283 73 215 426 8 5 55 4 7 NA 30 16 77
"175" 27 92 301 77 233 424 11 5 51 24 5 NA 8 9 69
"176" 28 110 287 95 264 463 7 10 50 13 11 NA 9 13 72
"177" 20 95 297 71 248 439 11 7 66 24 6 NA 28 13 82
"178" 22 76 291 76 263 455 20 9 35 14 8 NA 24 9 62
"179" 31 121 289 77 250 419 11 8 71 20 6 NA 30 23 80
"180" 38 105 334 84 237 430 23 7 63 5 7 NA 31 13 76
"181" 54 140 324 102 260 478 11 22 74 11 9 NA 16 12 76
"182" 26 117 303 60 222 485 9 3 53 8 5 NA 19 4 59
"183" 63 143 338 86 277 476 16 11 82 19 13 NA 21 10 49
"184" 25 105 368 76 298 476 13 11 67 12 11 2 28 20 71
"185" 49 113 298 75 216 428 21 15 77 16 7 NA 24 9 77
"186" 42 95 289 76 246 442 9 3 67 23 10 NA 29 6 77
"187" 38 154 355 105 279 485 13 11 73 15 3 NA 25 6 67
"188" 27 114 252 94 282 491 11 8 67 16 4 NA 37 24 76
"189" 27 107 344 69 280 503 9 10 62 25 9 NA 33 13 61
"190" 22 77 320 75 203 422 5 14 68 13 14 NA 13 16 63
"191" 37 109 312 88 301 531 13 7 71 13 7 NA 23 6 78
"192" 21 90 290 83 268 412 4 9 57 16 9 NA 26 25 66
"193" 39 101 295 65 277 448 9 10 53 16 16 NA 19 9 67
"194" 40 122 308 85 276 497 11 10 44 12 8 NA 16 13 79
"195" 47 114 306 80 238 511 7 3 74 14 5 NA 20 19 74
"196" 31 119 336 77 225 431 3 10 56 26 5 NA 18 9 46
"197" 49 127 355 35 249 467 9 8 62 6 10 NA 41 11 83
"198" 49 115 242 87 234 458 6 2 64 11 7 NA 29 8 78
"199" 30 120 324 81 274 501 5 5 84 10 2 NA 24 26 102
"200" 27 102 300 85 210 446 12 7 61 7 4 NA 34 12 54
"201" 30 92 268 61 245 499 16 13 54 23 8 NA 17 7 74
"202" 38 104 275 76 227 432 7 5 59 18 4 NA 24 15 57
"203" 64 109 306 92 257 481 9 1 61 20 10 1 27 15 75
"204" 51 99 259 68 266 417 23 9 63 20 3 NA 24 17 85
"205" 51 119 294 79 274 489 3 2 63 12 7 NA 27 15 43
"206" 44 120 356 89 279 501 7 6 60 14 9 NA 24 14 63
"207" 36 114 339 78 281 490 8 5 66 17 8 NA 30 10 61
"208" 27 113 281 83 304 477 6 17 71 29 4 NA 24 18 80
"209" 48 141 323 73 260 512 10 10 66 21 2 NA 19 24 77
"210" 50 115 306 71 268 442 5 7 73 24 6 NA 30 9 72
"211" 41 116 295 72 260 513 4 5 42 16 4 2 31 15 57
"212" 47 122 316 76 138 482 3 3 69 14 10 NA 29 15 76
"213" 49 137 327 88 237 491 2 2 80 27 11 NA 21 8 66
"214" 37 125 275 70 225 456 13 9 63 17 10 NA 8 6 61
"215" 20 105 327 93 283 476 4 16 70 24 9 NA 18 8 83
"216" 26 89 290 95 277 490 1 10 48 9 5 NA 40 13 69
"217" 35 106 311 90 235 448 21 4 60 16 14 NA 18 17 74
"218" 34 110 338 89 268 508 14 14 63 15 5 NA 16 17 59
"219" 27 106 326 86 243 434 8 5 49 13 6 NA 26 11 65
"220" 41 133 326 87 255 470 10 3 56 19 7 NA 31 16 86
"221" 21 97 350 89 269 463 9 13 56 9 4 NA 13 9 63
"222" 39 118 286 103 276 503 16 4 91 16 8 NA 28 11 47
"223" 71 117 325 78 304 501 5 19 53 14 6 NA 23 22 62
"224" 69 132 339 82 295 468 23 7 69 12 6 NA 22 22 82
"225" 27 103 287 79 248 479 3 18 65 13 7 NA 15 13 57
"226" 55 104 343 83 292 501 7 4 71 10 5 NA 29 11 76
"227" 22 95 320 74 236 499 11 4 80 34 13 NA 32 16 62
"228" 31 104 374 62 257 483 22 5 82 21 7 1 29 16 65
"229" 35 121 295 90 277 465 5 1 51 15 8 NA 26 11 59
"230" 41 117 361 90 313 479 22 9 62 11 9 NA 27 13 75
"231" 52 118 322 35 270 479 3 5 43 17 12 NA 38 20 87
"232" 57 124 343 80 279 474 9 19 71 16 15 3 22 14 81
"233" 66 101 311 81 315 451 11 7 71 15 9 NA 26 16 77
"234" 45 110 270 103 275 473 4 13 69 11 9 NA 23 15 70
"235" 36 94 296 73 262 461 16 19 81 17 11 NA 27 14 85
"236" 41 119 290 103 235 470 9 2 69 26 3 NA 31 13 56
"237" 33 95 323 83 271 480 12 2 67 17 10 NA 33 13 68
"238" 32 118 323 59 267 402 4 15 57 11 6 NA 21 11 52
"239" 28 98 335 74 262 444 9 14 57 23 14 NA 29 14 77
"240" 44 115 326 92 300 455 13 6 74 24 8 NA 22 16 61
"241" 32 84 267 71 217 478 34 4 75 15 11 NA 30 13 85
"242" 38 103 297 74 237 476 14 12 52 23 12 NA 23 15 71
"243" 31 116 354 90 277 501 6 6 63 15 7 NA 26 18 83
"244" 21 73 324 57 283 489 18 4 50 32 6 NA 31 12 63
"245" 29 106 318 95 297 479 7 20 78 21 8 NA 36 17 77
"246" 41 118 357 85 260 508 24 11 73 20 7 NA 26 23 60
"247" 50 136 355 113 305 425 6 11 62 15 10 NA 29 16 77
"248" 32 109 333 66 317 529 8 5 64 30 15 NA 38 14 68
"249" 33 83 313 42 261 499 23 8 98 16 12 NA 43 15 68
"250" 47 123 322 88 270 399 8 3 61 16 8 NA 30 27 65
"251" 38 102 310 91 259 534 10 8 57 23 7 NA 27 15 72
"252" 28 115 339 73 220 489 13 3 54 23 11 NA 28 15 98
"253" 35 113 301 99 244 473 4 5 50 12 8 NA 34 20 66
"254" 21 84 275 85 282 501 8 13 73 17 13 NA 33 18 73
"255" 46 99 311 34 262 459 5 13 81 17 4 NA 11 17 66
"256" 18 81 313 70 278 544 16 9 71 11 8 NA 25 19 66
"257" 36 109 317 71 267 448 6 10 78 20 12 NA 38 15 63
"258" 19 65 285 69 206 452 11 6 59 27 6 NA 20 20 78
"259" 33 92 318 86 243 470 12 9 81 18 5 NA 27 17 68
"260" 37 52 264 67 223 470 6 3 43 19 3 NA 29 17 63
"261" 35 104 277 83 225 484 6 4 68 14 4 NA 29 15 74
"262" 38 104 301 82 273 537 13 9 82 22 12 NA 23 15 79
"263" 33 105 333 69 258 492 4 6 51 8 9 NA 35 18 86
"264" 31 94 264 85 293 479 3 5 67 19 8 NA 27 19 79
"265" 23 99 280 95 261 441 9 6 52 23 3 NA 23 22 84
"266" 38 93 301 76 290 459 10 11 78 24 4 NA 23 7 92
"267" 38 113 304 84 281 466 12 12 70 15 11 NA 28 18 68
"268" 48 90 279 102 134 436 4 9 84 17 11 NA 37 9 85
"269" 45 128 298 73 252 507 12 7 62 15 11 NA 22 17 68
"270" 42 114 310 89 267 494 2 3 25 20 5 NA 34 8 95
"271" 28 120 338 94 258 481 5 2 64 17 5 NA 34 9 65
"272" 38 43 335 71 273 494 18 4 65 13 6 NA 17 13 68
"273" 31 132 300 89 289 534 20 5 69 15 10 NA 21 15 89
"274" 29 114 281 64 280 482 13 18 86 15 4 NA 33 21 60
"275" 26 84 316 72 229 435 6 17 64 14 6 NA 28 12 55
"276" 42 148 308 76 264 477 8 11 76 16 9 NA 34 19 72
"277" 46 127 345 61 222 489 21 11 66 12 15 NA 31 28 76
"278" 51 124 294 86 215 426 8 9 66 7 5 NA 34 12 82
"279" 47 93 325 87 240 445 19 18 57 7 4 NA 26 25 77
"280" 47 97 332 85 274 485 17 6 56 12 9 NA 22 15 68
"281" 34 111 236 76 245 421 28 20 71 9 6 NA 25 6 46
"282" 56 107 283 85 257 459 9 2 65 15 3 NA 15 16 65
"283" 40 117 324 67 265 471 11 5 68 15 8 NA 34 15 77
"284" 29 111 332 84 280 476 20 6 73 22 6 NA 24 11 72
"285" 38 118 310 93 256 456 11 10 60 7 12 NA 18 20 69
"286" 53 126 349 87 270 483 9 16 77 10 5 NA 17 19 121
"287" 28 95 344 80 236 472 3 21 78 28 12 NA 33 12 58
"288" 39 124 339 101 230 466 9 2 48 18 11 NA 23 18 65
"289" 34 124 339 72 253 491 5 8 54 15 6 NA 26 13 67
"290" 26 112 332 96 231 472 16 5 73 24 6 NA 21 20 90
"291" 37 131 323 89 318 510 9 5 73 4 5 NA 22 10 65
"292" 20 114 324 80 338 497 7 15 70 13 5 2 13 13 78
"293" 38 94 304 43 259 529 10 2 54 9 9 NA 32 11 80
"294" 37 101 278 76 250 468 28 6 65 14 13 NA 21 14 67
"295" 32 93 270 67 237 464 6 6 55 19 7 NA 27 6 71
"296" 34 113 271 65 234 498 9 3 54 27 10 NA 25 17 52
"297" 36 96 303 71 240 506 14 2 63 23 7 NA 31 17 68
"298" 30 122 351 81 325 496 15 8 51 11 11 NA 30 5 73
"299" 36 97 299 60 301 485 10 12 72 16 15 NA 27 19 63
"300" 38 90 311 89 301 492 3 12 64 8 6 NA 17 7 57
"301" 40 37 346 66 275 446 6 12 64 18 12 NA 31 23 105
"302" 39 89 298 94 229 503 9 9 67 17 8 NA 22 9 71
"303" 34 128 303 65 283 512 20 5 63 20 11 NA 19 26 53
"304" 53 120 323 90 265 485 5 14 88 15 8 NA 8 15 79
"305" 26 90 282 89 281 517 5 4 58 10 4 1 19 15 73
"306" 52 130 309 71 297 490 4 8 87 32 6 1 19 13 78
"307" 31 107 316 81 283 486 5 11 60 19 8 NA 20 20 71
"308" 26 98 311 75 311 484 8 1 63 4 6 NA 31 11 60
"309" 50 130 349 99 330 480 2 11 60 14 10 NA 30 5 46
"310" 65 126 271 78 247 445 4 9 49 22 7 NA 25 25 75
"311" 27 132 323 72 247 451 11 3 63 19 2 NA 29 21 93
"312" 32 127 337 108 287 561 22 7 69 14 11 NA 24 12 57
"313" 43 144 385 72 284 514 24 10 67 19 7 NA 15 16 54
"314" 39 110 336 82 237 412 18 20 66 7 5 NA 16 6 74
"315" 29 120 335 91 269 461 8 2 67 18 12 NA 39 8 73
"316" 32 122 370 79 319 520 8 5 49 15 7 NA 31 12 82
"317" 49 115 349 79 285 489 6 6 69 17 13 NA 39 8 79
"318" 21 77 322 59 265 504 11 13 63 7 7 NA 38 7 70
"319" 18 72 235 69 208 453 7 5 77 14 7 NA 32 11 66
"320" 53 119 345 66 233 467 6 3 74 7 11 NA 32 13 87
"321" 24 132 318 38 253 478 6 5 66 15 6 NA 28 13 76
"322" 32 89 336 99 284 477 20 11 73 15 10 NA 22 19 73
"323" 55 103 320 69 227 436 9 1 65 15 3 NA 35 13 66
"324" 49 118 267 88 316 550 7 5 59 7 7 NA 24 12 57
"325" 18 94 289 69 285 499 7 11 75 16 5 NA 16 13 72
"326" 30 99 265 83 206 391 3 7 75 13 7 1 22 14 94
"327" 37 110 300 83 228 464 11 2 47 23 9 NA 20 27 67
"328" 37 147 321 79 252 448 13 2 67 14 3 NA 27 16 71
"329" 57 108 304 89 272 463 8 6 61 18 8 NA 12 20 73
"330" 47 129 284 80 267 484 23 6 70 3 12 NA 23 19 82
"331" 51 123 317 87 269 470 11 2 60 15 7 NA 11 7 59
"332" 37 121 279 66 239 415 10 5 66 19 5 NA 31 14 72
"333" 34 96 319 80 277 487 11 13 62 16 9 NA 23 21 86
"334" 27 117 293 89 299 526 13 6 66 15 12 NA 29 17 76
"335" 42 105 350 84 256 509 6 17 55 16 5 NA 21 5 56
"336" 25 81 297 87 239 510 14 7 55 20 13 2 31 14 76
"337" 27 118 331 101 301 496 3 6 54 12 8 NA 23 13 64
"338" 36 126 344 87 279 501 29 3 76 19 6 NA 35 7 90
"339" 43 96 292 64 201 384 7 16 79 18 3 NA 12 19 71
"340" 24 130 306 72 263 444 29 8 70 22 5 NA 28 13 58
"341" 27 106 241 95 129 455 19 8 70 13 14 NA 16 14 54
"342" 31 94 284 78 207 476 14 6 72 16 9 NA 34 14 76
"343" 51 100 269 79 219 491 15 2 65 17 8 NA 12 13 72
"344" 35 95 301 80 242 444 13 5 79 15 8 NA 30 13 59
"345" 55 117 309 71 306 466 4 12 69 13 10 NA 21 17 79
"346" 45 135 329 73 239 514 22 9 45 21 7 NA 28 16 78
"347" 30 129 341 68 269 479 2 1 67 24 9 NA 22 8 91
"348" 14 79 282 74 265 448 11 10 71 17 10 NA 27 15 86
"349" 53 145 334 72 281 447 8 3 52 24 4 NA 32 15 69
"350" 39 127 335 93 259 518 7 9 59 15 6 1 29 18 78
"351" 33 99 269 76 236 448 12 5 44 10 12 NA 17 16 75
"352" 29 106 343 83 269 459 8 12 57 17 9 NA 27 14 61
"353" 39 59 260 91 273 505 24 3 75 26 4 NA 29 23 85
"354" 42 96 298 78 269 502 15 14 66 19 11 NA 31 7 68
"355" 21 87 271 75 232 461 6 5 58 15 9 NA 27 9 57
"356" 63 114 359 73 294 475 7 6 52 14 11 NA 9 11 54
"357" 39 95 323 92 233 475 11 12 72 16 9 NA 21 16 88
"358" 25 109 301 89 243 429 6 4 50 18 12 NA 29 17 86
"359" 55 106 315 77 255 446 12 4 63 19 13 NA 30 19 84
"360" 49 121 317 99 260 451 11 5 49 22 8 NA 29 13 73
"361" 33 57 307 95 298 480 3 12 71 6 4 NA 19 18 56
"362" 26 58 299 69 231 532 8 15 74 22 11 NA 10 16 63
"363" 56 107 356 88 317 432 11 9 57 14 15 NA 30 24 66
"364" 22 86 294 72 251 477 14 NA 56 15 19 1 14 13 68
"365" 53 131 348 86 246 409 5 9 72 9 6 NA 27 7 64
"366" 37 106 330 80 243 395 22 5 60 19 11 1 38 15 76
"367" 40 119 324 69 311 497 5 13 64 19 3 NA 20 10 66
"368" 29 83 294 62 285 467 5 5 72 15 8 NA 19 18 52
"369" 28 93 341 71 271 469 15 7 58 15 3 1 19 9 61
"370" 46 52 300 99 298 479 7 4 62 13 14 NA 18 9 52
"371" 38 55 297 82 261 486 16 7 54 8 5 1 23 22 81
"372" 22 110 291 95 264 498 5 5 53 9 7 NA 18 15 78
"373" 27 134 338 85 277 491 14 27 54 17 7 NA 21 10 55
"374" 46 111 279 101 254 498 24 10 69 22 9 NA 18 7 69
"375" 49 113 353 101 288 499 11 8 69 23 17 NA 34 15 80
"376" 44 107 258 75 225 487 7 6 60 6 8 NA 27 5 43
"377" 23 84 235 37 235 469 17 3 69 32 8 NA 37 14 61
"378" 30 107 313 83 245 461 4 3 57 21 1 NA 27 13 70
"379" 46 147 291 84 254 432 5 9 68 15 6 NA 34 9 71
"380" 36 110 337 61 290 492 19 7 57 11 5 NA 29 14 57
"381" 34 91 305 74 323 546 7 15 39 20 6 NA 31 12 76
"382" 30 100 317 80 302 529 2 12 65 5 9 NA 18 15 55
"383" 33 68 321 59 258 455 14 7 84 10 9 NA 24 11 64
"384" 49 123 281 74 239 446 10 10 70 22 3 NA 22 17 83
"385" 24 105 285 89 276 493 3 8 45 8 8 NA 29 13 70
"386" 35 101 292 79 253 456 29 19 56 16 10 NA 39 16 67
"387" 46 110 276 73 252 487 9 7 63 20 10 NA 25 18 64
"388" 51 129 321 87 227 409 21 13 77 15 11 NA 31 13 82
"389" 30 96 278 74 254 484 6 4 55 18 12 NA 25 13 59
"390" 25 105 282 88 287 429 3 8 72 19 5 NA 13 18 71
"391" 14 106 316 82 293 515 11 7 53 6 10 NA 21 14 56
"392" 52 108 318 87 260 457 16 3 50 14 14 NA 27 7 66
"393" 62 107 288 94 242 447 13 5 77 22 5 1 37 14 57
"394" 51 67 334 81 255 488 9 8 58 20 5 NA 17 11 93
"395" 43 128 343 87 137 463 3 5 58 13 7 NA 23 6 66
"396" 37 127 303 69 252 489 15 8 62 13 9 NA 24 9 68
