"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"82" 67 216 1278 531 1552 5585 97 38 756 123 109 1 484 111 3276
"83" 64 243 1316 533 1584 5357 57 48 731 158 139 NA 439 138 3332
"84" 84 197 1163 499 1566 5729 74 20 734 176 135 3 523 76 2993
"85" 56 240 1126 504 1501 5607 65 33 635 171 116 4 482 100 3121
"86" 37 215 1205 529 1514 5292 51 26 659 236 96 1 511 106 3330
"87" 54 233 1186 541 1470 5364 106 46 670 132 98 NA 475 147 3032
"88" 40 249 1203 535 1569 5432 59 47 706 160 130 1 548 102 3152
"89" 26 225 1318 526 1577 5410 61 50 690 162 106 3 502 88 3238
"90" 110 273 1398 580 1754 5565 77 36 694 228 107 1 520 149 3136
"91" 75 193 1397 487 1475 5631 58 51 668 151 83 NA 466 137 3040
"92" 64 226 1244 538 1538 5438 66 34 690 179 93 2 477 117 3032
"93" 29 268 1287 514 1736 5542 67 47 737 259 130 1 484 111 3095
"94" 56 226 1371 494 1563 5484 53 50 632 223 102 1 521 119 3235
"95" 53 230 1187 480 1495 5332 64 43 611 230 112 9 437 125 3057
"96" 85 233 1229 569 1541 5431 47 46 747 187 124 5 536 98 3174
"97" 57 221 1255 491 1563 5378 78 32 695 165 126 5 445 101 3121
"98" 54 200 1255 515 1634 5590 57 48 660 130 131 NA 525 154 2989
"99" 75 257 1349 494 1496 5466 91 53 732 151 94 1 513 139 3225
"100" 77 242 1147 528 1477 5395 105 40 689 127 104 NA 460 121 3139
"101" 65 257 1180 526 1582 5439 67 36 685 170 127 1 492 111 3110
"102" 71 267 1236 527 1572 5497 66 27 702 198 89 NA 482 112 3252
"103" 94 270 1221 579 1539 5516 47 21 740 256 83 NA 492 110 3339
"104" 19 198 1121 479 1751 5524 81 50 717 128 135 1 548 114 3128
"105" 85 278 1239 488 1658 5298 51 46 688 178 129 NA 510 118 3169
"106" 44 219 1180 492 1496 5515 83 37 760 222 102 NA 540 99 3106
"107" 39 239 1268 482 1580 5598 61 36 732 219 107 8 501 122 3086
"108" 65 266 1289 510 1403 5455 58 52 698 235 112 2 504 157 3039
"109" 52 204 1226 508 1608 5517 54 47 710 91 141 4 525 166 3178
"110" 33 251 1297 515 1573 5415 74 45 685 104 110 NA 492 145 3275
"111" 81 133 1202 523 1640 5402 59 46 696 200 117 1 486 109 3311
"112" 51 248 1207 486 1605 5453 60 59 672 199 114 1 486 114 3170
"113" 63 229 1250 495 1507 5357 25 26 694 148 101 1 456 124 3030
"114" 53 225 1358 521 1709 5397 29 51 722 199 105 1 502 116 3096
"115" 75 231 1320 539 1554 5580 83 55 746 236 103 1 457 138 3063
"116" 84 248 1282 542 1557 5461 59 57 687 190 127 1 485 101 3223
"117" 68 225 1243 533 1526 5541 72 32 669 146 130 NA 463 127 3101
"118" 80 239 1274 514 1696 5748 45 35 751 187 107 1 466 148 3100
"119" 44 267 1267 473 1633 5460 63 46 703 119 99 1 518 109 3073
"120" 53 225 1254 531 1577 5306 56 55 715 190 105 NA 552 110 3036
"121" 63 242 1289 537 1513 5226 40 25 725 242 103 NA 481 134 3334
"122" 62 260 1264 567 1608 5508 47 29 690 146 119 1 502 130 3058
"123" 77 134 1332 502 1615 5406 52 34 735 137 104 5 480 130 3152
"124" 62 235 1178 496 1415 5352 51 43 674 153 97 1 562 140 3359
"125" 50 283 1225 545 1631 5413 48 34 740 193 114 1 457 127 3226
"126" 100 231 1154 451 1562 5620 62 42 717 283 95 1 489 129 3157
"127" 34 213 1258 530 1601 5417 55 46 660 150 120 NA 514 125 3374
"128" 59 229 1225 534 1568 5358 75 39 739 127 116 1 440 109 3272
"129" 27 188 1132 490 1616 5336 91 28 663 198 128 4 470 120 3327
"130" 78 238 1315 520 1533 5345 63 19 659 284 93 NA 523 158 3268
"131" 54 245 1260 520 1692 5547 87 40 721 165 115 NA 552 126 3030
"132" 54 241 1217 507 1473 5551 70 29 632 229 117 4 479 143 3088
"133" 45 213 1239 474 1629 5451 51 39 655 203 121 2 474 138 3042
"134" 37 235 1314 531 1523 5368 29 44 762 193 101 1 519 128 3209
"135" 87 239 1209 591 1631 5525 33 52 705 144 125 5 482 138 3145
"136" 56 202 1251 528 1592 5685 50 37 656 101 102 14 491 134 3081
"137" 59 270 1262 510 1545 5513 67 38 663 277 111 1 465 155 3055
"138" 72 256 1341 556 1572 5395 71 46 635 231 108 2 465 124 3165
"139" 79 265 1165 531 1404 5355 54 30 627 233 119 1 551 120 3193
"140" 64 278 1220 548 1532 5368 73 30 652 218 105 2 477 119 3112
"141" 46 271 1239 552 1542 5261 90 41 645 242 122 NA 524 140 3121
"142" 50 225 1292 479 1579 5523 73 38 673 127 101 1 493 162 3361
"143" 91 257 1243 529 1812 5725 45 34 657 158 117 1 459 132 3221
"144" 67 235 1313 513 1657 5462 60 39 644 116 126 1 516 111 3171
"145" 49 252 1164 469 1401 5304 49 49 679 263 123 1 479 162 2962
"146" 93 283 1265 570 1632 5553 57 52 672 308 135 NA 509 141 3303
"147" 66 207 1258 523 1547 5455 58 33 655 133 128 4 496 134 3143
"148" 61 269 1151 558 1511 5551 87 40 815 181 118 1 509 159 3185
"149" 93 254 1241 509 1692 5522 54 38 717 183 109 NA 498 112 3189
"150" 54 239 1165 534 1616 5458 45 49 677 127 112 2 576 110 3100
"151" 49 106 1217 509 1557 5553 55 40 692 132 123 1 513 164 3221
"152" 70 276 1210 553 1516 5467 53 30 620 155 96 1 491 132 3035
"153" 76 248 1251 597 1544 5448 70 54 714 220 112 2 508 116 3159
"154" 29 235 1356 528 1640 5505 57 34 679 193 111 2 444 172 3178
"155" 75 215 1217 594 1642 5445 79 47 718 151 112 3 511 52 3016
"156" 79 269 1300 577 1646 5366 69 58 669 242 125 2 529 125 3097
"157" 64 260 1145 505 1417 5255 70 36 735 163 111 1 472 131 3109
"158" 72 267 1349 502 1496 5403 55 32 566 129 126 9 527 117 3005
"159" 78 217 1263 507 1712 5421 61 37 678 246 105 NA 514 95 3181
"160" 53 250 1255 590 1531 5475 86 41 699 202 97 NA 511 117 3236
"161" 58 269 1214 551 1520 5520 96 54 755 196 114 1 526 142 3286
"162" 35 236 1434 527 1770 5491 57 38 650 237 92 NA 484 118 3139
"163" 54 255 1317 504 1714 5605 60 48 625 252 103 1 488 106 3240
"164" 54 233 1245 491 1567 5407 66 64 715 152 109 NA 557 112 3301
"165" 77 292 1200 519 1690 5545 68 42 663 257 115 NA 529 117 3097
"166" 86 266 1260 563 1662 5432 56 48 705 212 96 4 555 100 3231
"167" 52 221 1319 521 1618 5541 79 47 668 294 140 NA 512 108 3174
"168" 33 243 1209 551 1683 5526 82 48 645 122 101 NA 531 112 3121
"169" 53 288 1365 513 1667 5603 39 52 728 98 114 3 524 98 3157
"170" 53 231 1159 525 1425 5450 60 48 708 187 97 2 515 144 3359
"171" 41 296 1230 485 1534 5430 66 35 649 153 104 1 518 121 3033
"172" 94 247 1240 519 1626 5600 88 42 687 221 105 NA 517 132 3284
"173" 57 226 1180 531 1546 5538 63 38 689 157 97 NA 467 123 3090
"174" 50 232 1266 517 1697 5569 76 47 716 195 117 1 486 126 3272
"175" 73 242 1176 573 1531 5468 52 31 701 226 104 NA 477 129 3259
"176" 45 254 1307 520 1490 5536 86 43 657 93 120 2 430 93 2985
"177" 62 270 1325 524 1643 5553 75 41 718 220 104 2 478 122 3243
"178" 105 246 1235 619 1651 5576 45 16 674 136 109 1 538 140 3167
"179" 62 272 1293 496 1571 5395 92 50 681 245 106 1 540 108 3118
"180" 64 288 1311 537 1757 5594 61 21 691 272 87 1 448 121 2997
"181" 35 200 1365 503 1555 5336 66 30 706 238 117 2 546 107 3242
"182" 52 217 1200 497 1540 5366 69 61 710 168 107 NA 494 146 2961
"183" 31 237 1178 507 1431 5491 68 20 718 220 107 NA 537 95 3270
"184" 91 299 1337 536 1647 5561 63 41 666 171 130 1 487 114 3173
"185" 44 217 1248 530 1568 5611 39 60 724 179 127 NA 497 154 3278
"186" 41 227 1208 523 1582 5575 33 45 713 145 98 3 509 139 3245
"187" 56 239 1236 504 1449 5487 63 36 712 277 127 3 557 137 2996
"188" 57 107 1361 470 1653 5387 62 42 683 164 101 2 432 87 3140
"189" 51 248 1239 500 1643 5557 80 42 654 194 109 NA 493 105 2952
"190" 52 237 1266 532 1578 5489 84 29 690 151 103 NA 523 144 3279
"191" 52 197 1252 556 1543 5491 53 24 669 146 134 2 485 134 3215
"192" 60 255 1156 527 1641 5528 39 25 664 185 114 NA 523 64 3044
"193" 88 220 1305 531 1635 5532 77 45 665 170 116 7 470 81 3209
"194" 48 269 1228 530 1620 5153 64 35 717 159 90 NA 506 104 3237
"195" 75 247 1264 577 1540 5462 81 50 756 174 82 2 604 118 3213
"196" 80 257 1355 526 1715 5455 44 41 636 198 96 NA 477 134 3068
"197" 60 237 1220 551 1638 5621 62 48 696 175 101 1 523 130 3199
"198" 38 281 1365 508 1571 5229 65 41 676 158 105 NA 538 136 3171
"199" 44 245 1136 480 1495 5531 87 39 745 197 102 1 494 133 3221
"200" 42 271 1281 501 1663 5293 59 20 697 139 98 1 519 140 3156
"201" 34 220 1166 519 1533 5566 74 46 695 168 108 1 485 108 3174
"202" 36 260 1192 531 1584 5483 64 50 678 173 120 NA 482 113 2953
"203" 47 265 1189 544 1533 5408 109 56 649 88 131 1 532 96 3223
"204" 59 273 1232 523 1541 5432 55 33 661 171 115 1 475 156 3023
"205" 87 268 1248 515 1432 5378 88 43 767 172 112 NA 467 139 3081
"206" 48 254 1266 488 1447 5390 63 14 683 123 117 1 448 123 3113
"207" 82 237 1231 521 1622 5539 47 36 631 128 109 NA 504 120 3186
"208" 78 266 1283 512 1488 5487 57 34 662 161 120 1 475 109 3232
"209" 103 248 1326 519 1650 5454 79 47 658 181 100 3 589 123 3121
"210" 64 234 1272 513 1496 5286 46 32 707 298 99 3 492 126 3051
"211" 58 266 1417 521 1651 5490 55 35 761 196 110 1 494 132 3134
"212" 53 262 1253 530 1763 5404 64 51 697 198 98 NA 478 127 3082
"213" 68 265 1293 512 1543 5612 69 30 681 190 86 1 500 107 3337
"214" 59 302 1191 522 1539 5562 96 45 697 261 87 NA 483 112 3024
"215" 57 228 1242 499 1684 5414 46 34 677 161 123 3 483 158 3283
"216" 44 230 1264 505 1542 5489 77 54 656 174 97 NA 443 124 3098
"217" 81 211 1226 516 1557 5462 114 40 732 214 100 NA 480 148 3189
"218" 25 272 1217 540 1777 5441 83 38 752 176 131 NA 503 137 3368
"219" 43 253 1175 490 1442 5386 43 46 632 87 106 1 512 132 3375
"220" 66 250 1222 586 1666 5655 67 49 716 214 92 5 471 134 3069
"221" 50 287 1438 563 1686 5505 73 48 639 148 108 NA 510 128 3011
"222" 66 322 1254 532 1624 5444 67 27 677 188 117 NA 488 132 3217
"223" 123 275 1281 552 1540 5541 60 31 682 216 104 2 461 124 3151
"224" 77 247 1224 541 1497 5660 70 28 770 168 153 2 460 171 3126
"225" 47 236 1325 552 1704 5615 79 17 629 164 113 NA 477 106 2986
"226" 120 245 1238 552 1496 5560 49 43 654 227 106 1 556 92 2942
"227" 41 243 1230 530 1469 5296 56 47 701 292 117 5 510 86 3166
"228" 59 270 1251 453 1591 5295 55 44 683 172 121 3 496 120 3383
"229" 46 204 1265 523 1632 5380 58 42 667 168 107 3 495 141 3087
"230" 39 232 1369 553 1612 5593 47 49 663 134 96 NA 557 126 3327
"231" 44 222 1157 551 1605 5587 68 36 695 200 111 NA 459 91 3106
"232" 58 278 1225 500 1474 5463 24 33 673 158 101 4 445 144 3108
"233" 49 225 1197 500 1549 5577 58 29 680 167 117 NA 556 41 3036
"234" 32 233 1388 492 1669 5413 58 36 648 213 114 NA 510 109 2965
"235" 76 258 1225 563 1642 5468 64 57 673 129 132 NA 568 113 3070
"236" 36 221 1391 507 1650 5479 83 56 667 224 101 NA 549 137 3136
"237" 69 254 1357 470 1705 5475 64 31 701 155 105 NA 491 107 3129
"238" 92 237 1305 600 1593 5571 85 39 694 118 110 2 462 139 2959
"239" 60 233 1335 588 1587 5507 97 37 690 196 112 NA 501 119 3167
"240" 45 255 1349 525 1691 5437 68 38 657 134 52 NA 524 115 3174
"241" 74 225 1201 526 1483 5586 69 47 726 171 115 1 539 117 3237
"242" 71 251 1256 554 1462 5351 96 58 702 147 128 1 473 129 3058
"243" 49 206 1267 545 1479 5350 97 40 749 118 134 NA 450 145 3218
"244" 43 280 1221 569 1612 5459 82 33 682 159 104 1 526 109 2976
"245" 42 255 1246 503 1622 5535 73 32 616 195 104 5 505 123 3199
"246" 44 253 1270 487 1589 5381 151 42 645 186 110 5 559 141 3010
"247" 58 244 1164 548 1607 5466 66 38 680 154 94 NA 500 143 3357
"248" 54 226 1159 564 1547 5419 95 56 692 176 120 NA 481 107 3083
"249" 75 240 1256 457 1617 5594 35 42 697 117 127 NA 503 108 3320
"250" 49 264 1258 552 1556 5550 50 31 683 191 103 1 561 110 3176
"251" 23 257 1181 513 1416 5410 61 33 728 154 115 3 477 133 3151
"252" 64 252 1407 503 1665 5454 51 55 695 298 107 NA 500 129 3168
"253" 53 208 1218 528 1688 5540 70 46 703 186 115 4 486 108 3104
"254" 55 228 1297 566 1662 5505 57 31 708 205 106 NA 471 90 3208
"255" 72 263 1218 558 1532 5555 48 36 664 199 125 4 494 114 3112
"256" 73 208 1228 504 1714 5573 60 40 621 120 106 1 472 152 3345
"257" 89 256 1231 514 1539 5649 81 49 685 201 87 1 582 111 3155
"258" 40 263 1284 477 1669 5478 54 48 725 140 106 2 503 140 3056
"259" 64 225 1203 448 1436 5355 61 37 686 157 113 2 539 139 3066
"260" 61 272 1264 572 1469 5349 45 39 646 161 118 1 469 119 3296
"261" 71 293 1355 491 1616 5343 55 43 648 169 99 1 458 109 3061
"262" 47 219 1253 496 1628 5589 50 38 661 180 97 3 465 91 3011
"263" 63 273 1211 520 1551 5305 69 48 718 157 107 2 532 155 3404
"264" 37 226 1228 490 1431 5254 62 24 728 241 105 1 476 128 3198
"265" 65 281 1323 520 1677 5515 50 58 670 181 103 1 579 106 3192
"266" 66 266 1329 526 1746 5431 57 44 685 197 118 NA 530 120 3215
"267" 58 246 1200 489 1447 5420 66 40 660 168 130 1 532 155 3250
"268" 74 283 1160 543 1593 5313 89 36 679 154 124 3 526 127 3268
"269" 68 283 1203 517 1643 5342 60 34 737 163 122 1 509 146 3076
"270" 88 245 1197 532 1611 5411 74 43 695 256 102 NA 488 134 3251
"271" 62 240 1298 533 1655 5267 67 35 645 150 95 1 516 117 3238
"272" 92 265 1257 486 1610 5535 62 32 649 215 118 1 396 107 3040
"273" 66 247 1237 523 1541 5603 58 44 706 198 111 NA 487 128 3107
"274" 46 229 1327 553 1744 5279 49 29 706 184 108 4 549 155 3143
"275" 92 274 1335 508 1782 5638 61 45 661 190 108 NA 503 94 3226
"276" 53 259 1271 524 1579 5588 60 40 748 202 129 1 515 124 3178
"277" 28 250 1306 541 1534 5495 87 40 667 187 126 NA 462 126 3287
"278" 52 256 1271 493 1519 5410 46 29 620 156 105 1 426 119 3285
"279" 67 229 1222 525 1502 5552 44 47 655 182 101 1 508 123 3079
"280" 88 276 1342 541 1507 5404 75 39 659 164 110 5 520 132 3267
"281" 64 301 1241 540 1711 5410 86 41 669 164 119 1 496 131 3303
"282" 146 262 1360 532 1713 5599 61 50 776 166 108 1 539 112 3021
"283" 63 240 1286 541 1676 5599 57 40 719 190 114 8 525 108 3454
"284" 65 304 1254 531 1584 5351 60 17 707 179 89 NA 494 117 2899
"285" 57 202 1414 524 1739 5382 47 47 702 116 107 NA 476 117 3202
"286" 71 241 1242 516 1708 5667 58 39 611 124 117 NA 525 124 3191
"287" 69 237 1266 489 1523 5422 38 54 703 144 114 1 533 122 3019
"288" 76 245 1224 541 1582 5568 64 33 678 183 108 1 501 139 3383
"289" 87 195 1284 530 1617 5674 59 32 649 114 106 1 454 116 3213
"290" 50 255 1269 568 1651 5629 73 46 684 208 113 NA 523 138 3164
"291" 71 233 1267 512 1613 5440 84 51 689 113 82 3 444 101 3145
"292" 38 224 1224 487 1479 5374 55 49 699 159 111 1 441 121 3285
"293" 40 212 1331 487 1691 5391 33 39 652 162 117 1 507 99 2948
"294" 48 223 1224 493 1644 5616 69 23 696 152 127 NA 456 150 3082
"295" 63 226 1249 481 1601 5369 69 41 718 195 101 NA 490 95 3179
"296" 62 197 1123 442 1550 5572 68 19 718 214 130 NA 473 113 3235
"297" 54 258 1284 494 1634 5437 86 55 697 253 109 2 474 144 2954
"298" 60 279 1307 590 1651 5360 77 56 726 118 95 1 485 145 3331
"299" 42 260 1393 536 1717 5466 78 26 745 274 126 1 482 141 3236
"300" 69 259 1291 498 1514 5537 32 35 670 182 116 1 539 107 3263
"301" 65 250 1232 552 1383 5522 62 44 634 253 113 NA 493 139 3126
"302" 49 236 1179 534 1576 5532 54 37 709 127 103 NA 468 96 3258
"303" 61 210 1238 512 1492 5471 57 27 719 144 124 NA 531 143 3206
"304" 61 260 1350 522 1618 5468 34 33 692 172 103 2 471 130 3234
"305" 59 261 1412 475 1712 5228 62 18 661 164 101 NA 529 147 3032
"306" 53 237 1123 517 1593 5757 65 44 725 182 137 NA 505 123 3334
"307" 68 238 1225 489 1588 5356 71 49 688 231 120 NA 450 117 3267
"308" 59 275 1266 534 1599 5384 36 18 690 156 112 NA 443 106 3154
"309" 115 261 1277 497 1492 5451 47 32 751 153 113 5 487 117 3382
"310" 109 263 1159 554 1599 5627 94 53 725 159 121 1 258 137 3040
"311" 72 218 1259 563 1751 5460 58 52 674 153 57 5 553 142 3099
"312" 63 253 1241 541 1595 5393 69 16 688 126 49 4 526 126 3119
"313" 87 216 1350 482 1458 5339 55 36 670 242 106 1 528 134 3131
"314" 76 246 1243 474 1536 5283 60 26 703 168 125 6 457 151 3253
"315" 45 263 1169 492 1543 5558 66 42 751 167 144 NA 448 144 3197
"316" 61 202 1147 547 1549 5423 43 40 616 270 149 1 497 146 3294
"317" 73 249 1323 490 1391 5251 64 33 679 87 104 1 483 137 3266
"318" 41 222 1174 527 1603 5423 42 16 639 220 109 NA 449 150 3177
"319" 57 221 1162 590 1549 5569 65 33 635 131 102 4 456 141 3112
"320" 50 269 1379 536 1669 5424 56 47 735 166 104 3 510 105 3266
"321" 80 125 1298 545 1676 5550 50 34 687 183 116 1 538 132 3282
"322" 54 212 1341 551 1547 5444 38 45 658 143 120 1 524 128 3017
"323" 144 229 1403 538 1648 5370 58 49 720 150 91 2 463 142 3208
"324" 75 288 1225 541 1526 5624 73 32 717 209 109 3 496 112 3091
"325" 77 243 1229 499 1555 5469 57 32 638 104 104 2 489 142 3252
"326" 55 233 1218 544 1555 5529 69 41 724 240 134 NA 451 112 3119
"327" 63 254 1303 521 1518 5294 54 28 664 212 122 1 507 144 3259
"328" 55 280 1299 543 1637 5530 61 48 733 134 98 4 524 133 3148
"329" 33 251 1149 530 1503 5519 62 53 674 185 104 1 509 157 3118
"330" 85 268 1419 611 1736 5543 65 44 730 197 106 2 491 101 3126
"331" 51 252 1125 538 1578 5455 58 36 687 200 116 NA 486 90 2940
"332" 57 253 1188 556 1595 5578 58 25 694 182 139 7 506 130 3057
"333" 37 275 1163 516 1407 5345 71 65 640 134 117 5 470 100 2949
"334" 29 245 1238 519 1491 5434 85 24 740 244 101 NA 548 186 3098
"335" 67 254 1265 526 1512 5422 60 46 617 183 104 4 454 142 3139
"336" 97 238 1221 502 1480 5253 62 30 684 204 111 1 504 171 3123
"337" 63 302 1247 510 1568 5393 62 45 626 151 104 NA 519 115 3119
"338" 50 245 1337 461 1519 5240 66 41 708 211 112 NA 449 121 3022
"339" 39 234 1201 497 1442 5561 64 35 686 103 110 3 502 90 3159
"340" 72 276 1199 552 1475 5414 60 39 706 240 121 2 471 101 3143
"341" 56 208 1295 534 1716 5585 79 48 645 188 117 3 572 111 3179
"342" 48 206 1136 475 1489 5434 68 37 677 126 120 NA 443 116 3136
"343" 52 231 1305 498 1748 5645 87 59 769 123 112 2 551 113 2978
"344" 73 239 1352 513 1665 5636 30 32 636 251 83 2 507 123 3227
"345" 124 247 1151 506 1471 5507 73 34 764 158 130 2 559 104 3270
"346" 51 261 1236 527 1442 5323 43 47 756 146 104 1 490 156 3151
"347" 94 256 1140 558 1451 5627 53 34 717 127 115 1 474 125 3017
"348" 67 257 1302 461 1605 5304 39 39 706 189 98 1 471 138 3208
"349" 37 206 1179 494 1555 5369 41 37 729 129 107 1 459 136 3313
"350" 59 212 1226 584 1509 5414 71 41 686 183 113 2 526 136 3072
"351" 50 278 1236 537 1630 5679 57 48 701 148 102 3 510 123 2911
"352" 64 259 1285 495 1670 5306 60 27 706 217 92 5 515 144 3069
"353" 58 228 1270 496 1515 5222 44 29 721 191 115 4 513 106 2979
"354" 87 284 1350 519 1631 5407 62 24 654 205 139 NA 504 175 3128
"355" 54 218 1315 540 1563 5302 69 51 691 238 103 NA 482 53 2913
"356" 77 231 1257 490 1676 5446 56 35 686 165 113 3 435 120 3228
"357" 70 249 1238 486 1570 5500 75 39 656 226 111 1 509 120 3039
"358" 71 285 1273 544 1608 5354 89 43 742 198 104 NA 543 142 3196
"359" 82 261 1305 545 1536 5318 56 42 651 100 116 1 483 121 3038
"360" 80 261 1262 513 1538 5504 94 31 717 167 103 1 460 132 3148
"361" 49 212 1271 537 1675 5310 105 44 665 151 116 2 484 139 3113
