"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"79" 5 85 586 268 1150 3492 11 20 344 15 51 0 322 74 1451
"80" 12 100 616 235 1019 3524 15 23 335 24 59 0 305 62 1613
"81" 13 103 592 251 1100 3556 28 21 350 18 46 1 306 80 1596
"82" 10 98 563 266 890 3496 20 21 352 17 57 1 154 87 1503
"83" 13 86 598 240 867 3444 16 17 333 13 85 1 316 67 1609
"84" 13 106 565 234 961 3492 16 15 338 23 52 3 321 46 1600
"85" 16 94 551 257 951 3519 13 7 346 22 48 0 319 66 1436
"86" 14 98 575 261 995 3459 8 15 368 20 41 NA 299 74 1542
"87" 10 98 590 237 984 3455 9 21 327 19 57 NA 339 84 1517
"88" 15 117 591 282 1027 3569 14 7 345 16 58 0 341 27 1445
"89" 7 115 633 260 1030 3634 9 27 310 20 42 5 327 54 1475
"90" 11 119 651 252 967 3467 15 8 349 15 44 2 334 65 1435
"91" 7 87 632 255 973 3651 19 33 380 14 58 1 341 79 1600
"92" 16 91 588 254 996 3504 17 24 343 10 54 NA 291 91 1582
"93" 11 46 614 242 1065 3637 20 14 330 14 42 2 306 67 1586
"94" 12 128 627 252 896 3484 18 18 319 8 64 1 353 75 1431
"95" 10 107 607 247 1004 3404 16 33 326 15 43 0 341 63 1500
"96" 11 97 531 259 969 3363 21 31 361 28 53 0 335 65 1563
"97" 11 107 594 263 931 3585 19 12 374 17 27 NA 285 60 1530
"98" 17 107 561 272 978 3490 14 18 356 12 54 0 311 59 1734
"99" 16 115 646 244 1056 3487 15 28 343 24 43 1 351 67 1539
"100" 10 85 583 246 1042 3594 11 9 357 15 51 0 181 62 1622
"101" 9 82 634 252 884 3523 22 20 352 15 59 NA 283 56 1636
"102" 8 119 634 274 982 3510 23 18 282 17 48 3 327 62 1449
"103" 9 101 557 254 1028 3548 18 32 329 18 63 NA 311 31 1373
"104" 11 76 581 249 941 3623 20 15 364 8 73 NA 310 69 1599
"105" 17 122 610 266 1077 3463 22 22 351 16 45 NA 344 63 1550
"106" 15 109 621 244 994 3445 19 24 372 13 56 NA 301 65 1679
"107" 13 107 527 255 835 3340 10 19 357 16 52 0 308 76 1588
"108" 8 103 588 237 932 3549 14 19 316 14 47 NA 274 68 1512
"109" 11 92 514 246 927 3434 12 25 344 22 57 NA 318 38 1603
"110" 8 97 510 261 904 3522 21 23 311 14 66 1 280 69 1567
"111" 11 99 675 233 1063 3520 11 16 323 16 40 NA 351 72 1496
"112" 10 89 599 248 905 3441 15 33 334 15 64 1 297 61 1557
"113" 13 106 572 241 1083 3583 18 19 340 15 51 0 330 81 1551
"114" 10 87 611 239 951 3466 21 23 355 24 58 NA 394 63 1635
"115" 15 102 593 247 1017 3632 13 26 340 19 56 NA 278 69 1523
"116" 11 109 546 260 999 3657 13 13 349 11 55 0 302 69 1508
"117" 7 75 600 259 865 3372 13 10 350 19 54 3 330 57 1511
"118" 14 84 603 271 882 3611 19 16 349 19 46 NA 334 55 1430
"119" 18 132 629 237 1021 3466 16 24 356 17 61 0 363 71 1530
"120" 10 72 610 248 989 3611 11 10 331 22 67 NA 318 57 1426
"121" 11 94 554 267 1019 3535 15 17 327 13 38 1 319 52 1630
"122" 16 105 562 260 1065 3572 15 12 351 14 41 0 337 47 1592
"123" 10 105 524 250 1002 3569 16 14 324 14 46 1 320 83 1561
"124" 9 95 592 239 922 3597 15 14 335 21 70 0 281 83 1552
"125" 4 89 556 215 986 3476 20 21 356 20 48 3 357 58 1574
"126" 16 104 585 268 913 3487 15 15 313 13 52 0 311 67 1447
"127" 13 115 650 287 986 3499 19 11 371 14 45 1 291 58 1494
"128" 15 86 664 265 1018 3567 17 26 313 13 63 NA 365 59 1645
"129" 12 137 591 237 987 3453 6 34 334 16 66 2 362 66 1593
"130" 15 44 550 256 1014 3582 15 17 350 16 62 6 362 61 1374
"131" 10 106 547 281 959 3499 13 23 362 17 51 0 274 67 1604
"132" 13 103 618 240 939 3435 10 28 345 15 52 3 290 88 1443
"133" 11 82 596 242 860 3419 21 26 338 16 63 NA 311 94 1606
"134" 11 95 550 249 995 3540 15 22 364 22 70 1 315 64 1588
"135" 11 102 594 262 859 3389 13 24 360 12 58 5 295 68 1594
"136" 10 92 604 246 933 3431 16 40 329 24 38 2 295 66 1579
"137" 9 120 525 269 972 3558 14 22 340 19 66 1 304 53 1673
"138" 9 96 606 250 889 3585 21 7 333 20 51 NA 285 80 1508
"139" 12 92 540 256 835 3367 15 28 349 15 40 NA 298 45 1608
"140" 12 81 554 248 966 3524 10 20 341 15 50 1 323 71 1621
"141" 15 101 559 275 1010 3421 16 10 339 7 59 5 334 84 1605
"142" 6 101 621 247 974 3497 17 15 356 12 53 1 292 65 1515
"143" 13 99 605 238 994 3392 13 16 322 15 63 0 291 50 1743
"144" 9 98 589 263 962 3568 17 13 337 20 63 1 310 68 1612
"145" 6 107 556 265 1019 3461 11 17 362 15 49 1 147 67 1703
"146" 13 123 649 282 1041 3580 19 16 358 17 60 1 286 59 1624
"147" 11 110 561 262 923 3478 18 14 327 19 59 NA 278 74 1608
"148" 12 99 551 246 973 3605 20 22 349 15 56 NA 316 72 1759
"149" 10 84 608 232 984 3728 9 22 371 12 56 0 291 69 1468
"150" 16 105 567 269 1026 3591 16 26 363 20 65 NA 306 68 1596
"151" 10 99 559 244 996 3516 17 16 366 20 62 NA 283 96 1529
"152" 10 109 519 264 979 3428 9 6 371 13 59 0 299 93 1610
"153" 10 129 556 247 1011 3567 27 24 320 17 52 NA 275 73 1502
"154" 14 73 688 245 1114 3462 19 13 347 19 58 3 246 73 1628
"155" 13 88 560 281 987 3440 17 21 336 21 48 NA 357 54 1574
"156" 9 112 612 267 1048 3682 19 19 311 12 69 NA 300 77 1624
"157" 9 84 545 264 888 3480 17 20 352 13 64 NA 298 87 1595
"158" 14 103 584 254 1013 3500 13 19 315 24 53 0 345 61 1569
"159" 14 133 598 257 1053 3432 12 15 331 14 42 NA 332 79 1536
"160" 14 46 651 257 949 3546 17 25 329 18 62 NA 338 75 1570
"161" 12 102 590 258 1051 3547 18 26 358 17 47 NA 313 64 1593
"162" 9 107 596 237 895 3653 16 27 327 14 55 NA 320 64 1502
"163" 7 85 571 236 944 3599 15 22 335 17 53 NA 297 72 1598
"164" 18 81 585 237 947 3431 16 21 346 17 64 0 342 53 1529
"165" 14 111 663 246 1052 3634 14 24 353 19 48 1 281 69 1413
"166" 14 119 601 247 963 3424 10 8 338 19 22 0 322 67 1487
"167" 8 88 591 269 993 3541 19 38 333 18 46 2 361 49 1551
"168" 7 93 571 279 918 3548 13 25 314 15 39 1 321 54 1497
"169" 11 74 567 245 954 3561 13 25 345 17 49 3 294 83 1591
"170" 11 105 540 247 938 3519 4 30 334 15 53 0 272 78 1557
"171" 8 101 675 252 972 3427 15 15 343 20 58 3 322 69 1533
"172" 9 104 631 259 987 3433 16 18 320 16 49 0 317 82 1476
"173" 8 100 491 276 1005 3593 14 17 351 22 68 2 373 79 1560
"174" 10 79 647 236 987 3771 17 26 364 16 57 0 327 50 1469
"175" 10 97 519 241 920 3538 15 23 331 12 64 1 291 28 1682
"176" 9 101 630 264 1021 3419 16 18 364 12 58 0 324 71 1449
"177" 9 105 660 261 1080 3452 25 17 356 16 54 0 296 48 1486
"178" 12 92 577 236 1001 3448 7 20 343 20 45 NA 350 72 1495
"179" 12 53 568 247 970 3513 21 36 351 16 54 0 310 67 1479
"180" 8 81 553 242 971 3442 17 19 320 14 49 NA 254 52 1511
"181" 14 122 601 260 903 3355 16 12 350 13 62 4 354 56 1501
"182" 9 80 602 248 1084 3570 13 20 375 19 45 1 283 75 1516
"183" 10 124 638 265 1058 3500 13 27 336 17 53 0 334 68 1568
"184" 11 91 619 273 1028 3421 10 13 328 23 58 0 258 68 1566
"185" 14 82 491 254 925 3437 10 11 332 21 49 3 290 54 1563
"186" 9 48 622 238 871 3423 6 22 355 15 57 2 332 62 1502
"187" 5 86 660 258 1139 3545 16 22 358 15 49 0 303 67 1510
"188" 19 123 583 241 983 3511 17 14 337 11 51 2 312 56 1476
"189" 9 98 548 275 905 3670 19 16 358 12 54 0 326 79 1668
"190" 14 99 585 263 937 3404 16 19 335 18 66 0 292 57 1680
"191" 10 109 599 245 894 3503 12 11 336 10 49 1 303 64 1428
"192" 12 92 534 221 850 3595 6 25 360 20 52 0 289 59 1521
"193" 12 85 624 253 1005 3442 12 28 317 23 66 2 269 80 1608
"194" 13 107 550 259 899 3411 18 20 370 12 40 0 281 76 1469
"195" 12 109 577 239 904 3501 11 4 336 9 52 0 355 68 1583
"196" 13 110 616 267 1013 3493 18 24 363 16 55 0 293 58 1558
"197" 9 108 571 264 973 3549 21 24 326 23 46 0 311 57 1581
"198" 14 97 560 241 885 3435 10 35 358 16 53 2 340 77 1484
"199" 9 86 566 260 971 3601 7 18 332 17 53 2 304 70 1541
"200" 6 101 692 276 945 3568 6 22 338 16 43 NA 307 54 1521
"201" 17 118 599 258 1001 3579 18 24 364 17 60 NA 327 54 1540
"202" 12 104 665 259 1017 3622 21 18 335 17 62 4 151 68 1593
"203" 6 81 583 245 975 3542 16 13 344 18 62 NA 289 67 1540
"204" 13 102 568 271 842 3367 17 23 351 13 52 1 262 80 1536
"205" 14 77 569 252 946 3536 13 16 340 14 64 NA 322 73 1542
"206" 12 104 509 266 915 3445 15 19 343 11 49 0 266 72 1521
"207" 12 101 641 255 975 3540 14 26 361 19 47 4 295 58 1522
"208" 11 111 569 227 875 3513 20 16 351 12 77 1 335 42 1490
"209" 15 106 560 263 910 3523 16 21 308 23 50 1 354 91 1474
"210" 11 74 558 239 867 3445 21 29 363 18 59 0 303 61 1561
"211" 13 88 572 276 977 3524 16 23 365 13 63 2 359 61 1617
"212" 14 100 634 243 942 3641 20 30 354 18 53 NA 297 75 1747
"213" 11 72 569 257 906 3536 11 11 334 18 60 1 294 81 1560
"214" 9 89 658 276 998 3500 22 15 351 19 58 1 327 49 1622
"215" 17 128 541 249 953 3518 14 22 337 9 63 1 268 45 1641
"216" 13 118 583 262 943 3501 19 16 352 13 51 NA 331 83 1489
"217" 12 80 577 249 788 3429 11 13 324 14 51 0 366 74 1500
"218" 15 93 602 242 998 3456 15 25 364 17 52 2 367 76 1458
"219" 11 94 558 249 953 3539 7 7 341 14 48 1 241 49 1453
"220" 14 46 666 244 1034 3433 12 15 352 18 61 NA 273 77 1483
"221" 11 50 581 278 912 3465 15 15 326 17 55 NA 268 97 1563
"222" 15 114 655 291 1068 3563 24 22 349 23 48 NA 305 70 1508
"223" 8 76 564 245 863 3375 8 36 330 16 47 NA 346 71 1570
"224" 12 101 579 263 900 3509 18 20 340 16 57 0 289 78 1395
"225" 14 99 560 265 941 3542 17 20 339 18 59 NA 322 75 1504
"226" 19 113 619 239 982 3483 15 23 352 12 41 NA 303 74 1593
"227" 17 91 567 258 874 3516 13 13 359 14 46 NA 329 61 1572
"228" 16 122 546 257 1039 3562 23 22 354 12 53 0 354 69 1511
"229" 15 96 614 264 982 3526 13 20 339 18 48 NA 369 56 1542
"230" 8 79 560 229 966 3475 16 27 379 17 58 1 263 95 1547
"231" 14 119 595 256 1039 3444 10 22 355 23 49 0 293 85 1512
"232" 14 89 556 251 890 3594 19 27 361 23 60 5 342 49 1621
"233" 16 119 586 276 1030 3414 15 16 339 21 41 NA 344 85 1522
"234" 11 93 584 261 1017 3418 15 10 324 15 35 0 330 54 1563
"235" 11 74 542 253 930 3527 13 20 362 22 42 NA 303 73 1434
"236" 7 92 580 217 974 3376 5 20 360 18 40 0 314 57 1538
"237" 12 97 549 250 915 3486 10 21 329 20 51 NA 305 56 1358
"238" 10 98 549 249 965 3538 15 11 327 18 54 1 292 74 1512
"239" 13 91 552 228 1003 3465 15 13 322 21 37 0 316 80 1596
"240" 10 100 576 247 1023 3608 12 20 339 15 55 1 336 52 1565
"241" 14 104 513 243 997 3491 14 21 371 18 69 NA 264 74 1703
"242" 11 76 521 254 877 3502 6 18 339 17 49 NA 322 58 1560
"243" 10 108 701 248 982 3391 14 23 316 10 43 0 313 79 1485
"244" 14 105 574 259 499 3497 13 22 342 15 56 0 287 69 1581
"245" 9 106 578 274 923 3464 13 34 360 14 56 NA 286 72 1683
"246" 16 92 551 246 944 3509 23 28 371 25 40 1 337 69 1506
"247" 13 103 523 258 989 3540 18 29 338 19 51 0 313 73 1424
"248" 14 102 559 258 917 3595 16 7 354 15 55 0 329 64 1516
"249" 13 85 615 276 1018 3339 19 17 321 14 69 NA 336 50 1578
"250" 17 75 593 242 1025 3587 15 21 344 20 51 NA 297 70 1570
"251" 9 76 536 250 943 3440 16 17 355 12 47 2 298 76 1608
"252" 7 103 635 258 1007 3546 11 17 342 27 54 2 293 68 1635
"253" 19 104 592 266 1035 3539 13 24 335 18 61 4 261 71 1509
"254" 13 54 657 285 984 3544 20 21 357 17 52 NA 344 81 1446
"255" 12 76 594 218 1006 3381 12 14 360 13 52 1 327 57 1559
"256" 16 126 680 272 1121 3484 9 15 346 21 60 1 335 75 1529
"257" 13 102 628 278 971 3392 12 26 348 15 43 0 307 76 1625
"258" 8 65 609 238 923 3486 18 19 321 20 52 1 339 72 1455
"259" 14 104 636 260 1082 3679 13 15 335 10 53 0 343 68 1531
"260" 4 94 636 241 1047 3528 20 22 376 21 65 NA 335 67 1607
"261" 11 119 592 118 940 3522 12 28 374 16 59 0 352 80 1487
"262" 8 92 530 251 934 3502 14 11 377 15 61 2 300 62 1677
"263" 16 115 584 261 985 3457 19 23 364 19 61 4 285 56 1619
"264" 10 84 632 238 1086 3541 13 23 337 26 49 NA 274 39 1471
"265" 12 51 643 250 974 3412 7 25 385 15 52 1 303 81 1641
"266" 12 88 523 280 895 3349 19 17 338 25 53 NA 292 82 1503
"267" 15 97 597 257 946 3427 12 9 370 15 66 0 263 61 1623
"268" 13 100 647 278 984 3495 18 21 359 10 63 NA 286 64 1578
"269" 5 102 600 257 996 3618 12 14 357 16 39 0 329 81 1525
"270" 9 93 607 251 982 3491 6 27 360 20 57 3 315 68 1553
"271" 11 43 604 269 990 3474 13 30 345 16 46 1 351 63 1509
"272" 10 108 564 280 951 3446 17 19 348 16 47 0 311 57 1567
"273" 10 109 611 246 1096 3605 19 26 341 12 55 1 279 80 1534
"274" 10 83 503 265 855 3486 15 18 370 21 57 NA 362 79 1565
"275" 8 81 619 212 995 3460 17 17 309 16 47 NA 306 71 1486
"276" 11 101 581 263 936 3603 15 25 373 25 57 NA 164 45 1566
"277" 18 124 594 249 1093 3637 11 19 337 20 42 NA 325 86 1519
"278" 17 112 563 244 915 3383 14 9 338 19 62 NA 295 65 1547
"279" 14 121 604 271 929 3679 14 11 354 20 50 0 332 75 1545
"280" 12 84 549 238 909 3347 10 21 321 15 60 3 327 65 1474
"281" 18 108 624 247 977 3589 15 11 334 24 48 1 347 59 1601
"282" 15 98 585 251 1036 3688 11 23 335 16 47 0 335 63 1489
"283" 12 103 583 245 1071 3547 15 16 351 21 56 2 333 60 1414
"284" 8 101 616 248 1049 3554 14 17 364 22 62 NA 310 84 1628
"285" 9 36 542 235 905 3527 16 21 328 19 55 6 308 70 1449
"286" 6 84 562 245 936 3545 18 33 335 15 65 1 312 63 1478
"287" 11 86 588 248 901 3425 14 19 336 21 46 2 241 86 1617
"288" 13 93 537 276 931 3627 13 20 350 13 44 3 324 78 1437
"289" 14 121 601 268 921 3475 16 20 349 19 46 1 306 74 1529
"290" 10 111 605 263 990 3512 15 20 322 22 51 1 303 72 1450
"291" 15 93 587 240 951 3440 19 20 325 19 47 2 302 60 1645
"292" 11 105 555 253 973 3430 14 23 355 18 33 0 321 50 1601
"293" 14 79 545 259 920 3556 24 13 349 10 55 1 285 72 1538
"294" 3 117 539 252 915 3451 16 31 358 16 61 0 304 45 1621
"295" 16 93 563 280 958 3389 20 34 374 16 49 0 308 54 1496
"296" 13 116 537 291 920 3483 26 17 331 16 64 0 308 70 1515
"297" 11 118 560 264 931 3580 20 16 329 16 64 0 352 70 1646
"298" 12 90 585 260 883 3320 14 24 330 19 43 3 314 84 1627
"299" 13 108 582 270 915 3559 21 14 347 21 52 0 288 58 1618
"300" 13 113 622 245 1029 3499 10 21 357 16 58 0 284 58 1635
"301" 9 78 503 287 943 3539 26 37 367 16 52 1 318 68 1714
"302" 14 106 531 264 951 3311 12 25 342 17 55 2 345 96 1502
"303" 12 78 598 261 955 3466 8 11 346 12 48 1 287 60 1458
"304" 13 93 575 249 983 3574 17 14 350 16 70 2 294 78 1516
"305" 6 103 538 246 1014 3462 8 29 352 20 53 NA 304 46 1570
"306" 7 82 604 205 874 3436 21 13 351 17 43 NA 308 71 1509
"307" 8 93 488 304 988 3572 14 15 336 17 67 0 356 70 1570
"308" 16 100 646 262 937 3521 17 6 338 23 43 0 271 74 1505
"309" 9 102 550 259 912 3565 17 15 354 17 52 NA 324 59 1504
"310" 12 116 594 274 966 3550 11 15 334 18 66 0 313 59 1656
"311" 13 118 601 265 966 3430 22 10 386 10 63 NA 359 69 1639
"312" 13 94 586 236 904 3505 12 20 352 11 54 1 346 58 1644
"313" 13 121 561 267 997 3453 15 32 370 17 62 NA 324 64 1647
"314" 20 111 652 243 917 3492 9 20 331 18 51 0 303 71 1412
"315" 7 95 642 248 1079 3438 15 11 351 23 54 1 340 62 1525
"316" 12 81 605 238 940 3481 18 27 347 24 41 NA 291 66 1466
"317" 9 86 567 277 953 3445 14 15 335 10 46 1 304 42 1598
"318" 11 100 544 250 969 3415 7 24 357 17 57 6 287 89 1472
"319" 19 84 592 251 925 3503 17 11 353 14 66 0 379 62 1675
"320" 12 80 582 272 988 3640 6 16 366 17 54 1 286 76 1474
"321" 12 89 522 239 1021 3632 14 22 371 13 43 NA 297 79 1600
"322" 13 118 569 261 924 3498 17 20 331 17 24 2 282 80 1584
"323" 11 92 565 261 923 3463 9 9 318 18 52 1 315 64 1615
"324" 10 81 582 262 970 3501 9 23 347 14 63 0 268 79 1543
"325" 7 80 599 241 1037 3625 21 24 298 17 49 0 333 86 1720
"326" 10 106 563 248 1070 3513 11 20 338 19 55 NA 356 60 1557
"327" 9 118 663 269 986 3521 11 24 372 19 45 0 333 74 1647
"328" 11 108 548 258 979 3444 11 20 352 18 73 NA 353 55 1656
"329" 11 103 640 275 1016 3515 18 20 346 16 54 0 322 69 1645
"330" 14 47 598 236 937 3355 11 18 348 11 58 1 359 64 1563
"331" 13 94 626 234 939 3546 15 32 386 19 45 1 283 56 1546
"332" 9 107 502 237 872 3514 21 23 327 19 60 NA 310 50 1423
"333" 11 110 620 286 1013 3698 22 19 338 18 58 0 264 93 1646
"334" 16 94 524 226 940 3481 18 20 331 15 65 NA 316 73 1539
"335" 15 94 673 287 1074 3605 16 9 346 21 59 NA 308 81 1632
"336" 15 120 669 292 1080 3483 10 12 369 18 61 1 354 45 1468
"337" 14 110 563 250 896 3422 13 26 348 17 28 0 301 71 1509
"338" 14 102 555 236 915 3575 17 26 340 14 43 NA 297 98 1704
"339" 12 96 625 254 1036 3611 17 15 372 24 53 3 333 74 1459
"340" 15 110 620 248 950 3392 8 17 319 14 55 1 331 89 1705
"341" 8 119 633 270 973 3398 18 32 346 23 54 1 310 48 1526
"342" 9 85 535 273 982 3555 18 30 359 12 53 1 334 71 1565
"343" 7 86 584 245 1039 3605 5 12 346 12 58 2 295 49 1584
"344" 12 93 590 237 946 3563 12 10 367 15 49 1 273 56 1697
"345" 11 111 518 256 951 3534 21 27 335 10 61 1 349 78 1465
"346" 8 83 565 249 895 3606 16 19 351 22 65 5 361 63 1581
"347" 14 93 609 267 1068 3514 12 26 379 13 53 1 323 62 1597
"348" 11 109 622 246 1031 3555 16 19 345 12 47 NA 334 56 1507
"349" 10 109 594 278 1046 3531 12 25 331 11 53 NA 337 70 1588
"350" 11 103 629 274 996 3562 17 8 347 25 63 2 351 67 1550
"351" 8 98 575 243 899 3414 15 31 340 18 63 0 314 32 1535
"352" 6 96 578 217 985 3609 14 16 338 17 21 0 290 59 1705
"353" 14 95 585 255 1023 3591 14 33 356 17 43 0 299 82 1572
"354" 10 110 592 237 1022 3456 19 18 383 16 49 NA 310 59 1582
"355" 12 93 554 244 955 3482 18 16 343 9 61 NA 332 63 1481
"356" 10 93 541 251 926 3429 12 27 364 17 43 NA 319 58 1539
"357" 10 76 537 263 914 3477 24 16 334 21 46 NA 131 59 1660
"358" 9 95 562 268 939 3610 6 18 398 18 60 2 303 65 1538
"359" 14 136 612 251 945 3485 11 21 363 12 58 4 352 103 1448
"360" 10 100 596 261 986 3518 21 11 335 6 55 NA 297 59 1629
"361" 8 113 556 248 947 3520 15 12 337 20 45 2 290 76 1629
"362" 13 111 611 249 971 3375 19 26 381 21 60 1 363 77 1512
"363" 11 107 586 231 993 3483 11 18 344 13 65 NA 294 49 1519
"364" 13 116 588 275 985 3486 13 11 372 11 61 1 329 61 1594
"365" 8 103 655 261 949 3512 17 19 347 13 43 5 337 67 1410
"366" 10 92 594 249 950 3474 17 28 359 15 51 1 169 58 1419
"367" 18 95 567 250 915 3527 14 15 327 17 51 NA 310 77 1547
"368" 20 101 517 240 893 3441 22 26 315 19 40 NA 333 55 1606
"369" 9 88 554 207 890 3558 21 19 361 11 50 0 310 72 1388
"370" 13 92 640 253 964 3446 13 18 317 25 64 1 302 55 1485
"371" 10 98 566 271 1074 3431 17 17 361 19 61 0 275 65 1476
"372" 11 108 571 254 855 3589 19 32 343 21 48 0 325 68 1627
"373" 22 100 604 268 1009 3604 18 21 305 20 59 1 303 65 1557
"374" 12 103 587 268 1003 3443 14 23 367 23 47 NA 338 80 1504
"375" 8 77 524 244 944 3673 14 28 347 11 50 1 282 75 1629
"376" 8 83 575 265 971 3369 17 18 340 20 67 2 322 66 1569
"377" 11 57 654 261 993 3382 23 28 357 8 49 NA 360 63 1713
"378" 10 96 576 243 979 3524 17 21 368 17 46 0 308 52 1592
