"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"67" 10 12 15 101 15 445 13 2 173 17 3 NA 13 4 9
"68" 10 14 14 103 14 443 5 7 167 18 3 0 17 4 9
"69" 16 16 14 99 27 443 10 7 153 19 4 NA 15 5 8
"70" 11 13 13 90 27 450 6 9 143 20 7 NA 16 9 8
"71" 7 8 12 96 23 429 8 5 154 27 5 0 14 9 9
"72" 12 17 12 103 25 441 8 6 154 15 3 0 15 9 9
"73" 17 12 11 100 23 435 11 6 177 25 4 NA 14 7 9
"74" 6 18 14 109 25 441 7 5 169 15 2 0 15 10 9
"75" 19 17 14 106 28 423 8 7 171 25 5 0 14 9 9
"76" 6 13 13 95 23 439 3 9 186 16 5 0 15 4 9
"77" 16 13 12 93 23 429 9 7 177 15 3 0 15 9 9
"78" 14 10 13 106 25 438 14 8 147 15 5 0 13 9 9
"79" 9 13 15 99 13 444 8 9 158 17 6 0 8 6 9
"80" 10 15 13 95 25 426 11 4 142 30 5 0 15 4 9
"81" 10 12 14 97 22 428 14 5 155 13 3 0 15 6 8
"82" 6 16 13 121 25 420 9 6 163 24 3 0 8 11 9
"83" 4 19 13 108 13 441 10 6 157 14 5 0 13 8 8
"84" 18 15 12 109 12 445 3 4 157 19 5 0 15 10 9
"85" 12 13 15 102 27 446 10 3 168 27 3 0 14 8 9
"86" 11 17 13 110 26 430 14 6 174 28 3 NA 13 9 9
"87" 11 17 15 94 20 439 11 6 179 23 5 NA 15 3 9
"88" 11 16 14 99 25 426 15 9 154 21 7 0 14 9 9
"89" 7 13 11 115 23 450 12 3 162 31 5 0 15 9 9
"90" 7 13 14 111 25 438 6 3 182 12 3 0 15 8 9
"91" 8 10 12 111 25 429 7 7 185 24 4 0 13 10 9
"92" 14 15 12 110 26 441 16 3 160 14 3 NA 7 11 9
"93" 12 15 15 99 13 448 18 1 169 19 5 0 17 7 9
"94" 9 16 14 104 23 444 16 5 180 15 5 0 7 3 9
"95" 7 7 13 88 23 446 12 3 159 16 5 0 17 5 9
"96" 11 14 13 106 21 433 10 3 173 14 7 0 15 10 9
"97" 10 13 13 85 22 445 27 6 178 22 7 NA 15 9 9
"98" 14 18 13 99 25 447 8 8 176 17 5 0 15 9 9
"99" 15 19 13 103 23 456 17 3 160 19 6 0 17 7 9
"100" 10 13 14 104 29 412 7 7 164 24 5 0 15 12 9
"101" 6 19 12 112 29 448 8 8 179 19 3 NA 7 9 9
"102" 11 19 11 101 26 436 14 5 151 16 5 0 14 8 9
"103" 10 15 15 101 27 427 10 4 154 16 3 NA 12 7 8
"104" 13 16 14 94 25 439 11 5 161 20 6 NA 8 8 9
"105" 12 16 13 98 28 431 13 5 153 15 3 NA 15 9 8
"106" 14 14 13 104 25 456 18 11 167 18 7 NA 15 6 9
"107" 8 16 14 53 21 443 9 7 192 17 5 0 15 4 9
"108" 6 16 12 106 23 422 6 5 149 9 3 NA 8 5 9
"109" 14 12 17 111 27 426 8 8 172 14 3 NA 8 5 8
"110" 7 13 13 98 12 441 11 5 159 15 3 0 15 10 9
"111" 9 13 12 88 12 464 2 6 173 17 4 NA 16 10 9
"112" 12 4 14 105 25 443 13 9 169 18 3 0 15 4 9
"113" 16 11 12 110 11 439 7 8 158 10 6 0 7 9 9
"114" 10 14 12 109 25 446 10 5 163 13 7 NA 15 10 9
"115" 11 12 14 104 23 458 8 5 152 12 3 NA 15 9 9
"116" 10 17 12 116 25 453 10 7 150 17 3 0 15 3 8
"117" 11 19 13 112 25 437 12 5 175 20 7 0 15 8 9
"118" 7 14 14 100 11 450 15 7 182 25 5 NA 6 9 9
"119" 8 7 12 78 23 443 10 4 167 23 6 0 15 8 9
"120" 7 14 13 98 25 436 10 4 154 22 5 NA 16 12 9
"121" 7 19 13 92 25 447 9 3 170 11 7 0 14 5 9
"122" 8 16 15 91 27 444 11 5 157 14 3 0 8 10 9
"123" 11 15 13 100 12 445 13 3 168 15 5 0 8 11 9
"124" 9 15 14 102 23 437 11 5 168 24 5 0 7 11 9
"125" 9 12 14 90 23 421 15 5 168 29 7 0 7 6 9
"126" 17 16 14 110 21 446 15 8 164 12 4 0 15 9 8
"127" 11 20 14 102 13 433 19 9 177 8 3 0 7 7 8
"128" 14 16 13 103 23 452 10 7 151 16 7 NA 15 10 9
"129" 14 20 16 91 28 442 8 7 186 25 7 0 15 7 9
"130" 16 7 10 102 23 435 13 7 138 18 3 0 7 7 9
"131" 10 12 14 120 13 439 3 7 186 19 3 0 7 9 9
"132" 7 6 12 88 23 456 8 4 155 12 7 0 14 7 8
"133" 10 14 11 108 25 423 19 8 173 20 3 NA 13 11 8
"134" 5 11 14 110 24 435 8 4 157 20 6 0 8 10 9
"135" 9 6 13 104 26 442 13 8 184 9 3 0 14 4 9
"136" 7 14 13 97 26 441 11 10 148 16 3 0 16 6 8
"137" 12 11 13 98 23 444 13 9 166 17 7 0 13 5 9
"138" 9 13 13 94 24 452 15 10 155 16 4 NA 15 9 8
"139" 6 15 12 97 28 437 5 7 187 9 3 NA 8 10 9
"140" 13 18 12 106 23 435 4 5 165 24 4 0 15 5 9
"141" 11 14 14 115 14 434 11 6 158 6 7 0 7 8 8
"142" 7 16 13 104 27 438 10 4 160 11 6 0 15 7 8
"143" 11 17 15 48 24 454 7 5 161 14 7 0 12 7 9
"144" 9 12 15 115 27 447 7 2 175 30 3 0 12 7 9
"145" 11 13 15 97 25 438 9 6 187 17 3 0 17 4 9
"146" 19 17 15 112 26 438 9 7 163 20 4 0 13 5 9
"147" 9 17 10 53 26 452 8 7 145 21 5 NA 7 9 9
"148" 12 18 13 91 26 449 10 6 171 16 3 NA 15 7 9
"149" 12 17 12 98 24 463 7 5 167 14 3 0 7 5 9
"150" 17 13 15 111 25 451 13 9 152 22 5 NA 7 4 8
"151" 6 13 13 100 11 431 14 4 173 15 3 NA 7 6 8
"152" 11 17 14 99 24 454 3 6 183 13 3 0 13 9 8
"153" 14 14 12 99 22 452 12 3 151 21 5 NA 7 4 9
"154" 8 14 13 93 13 437 16 7 157 18 7 0 13 12 9
"155" 12 14 15 100 13 445 14 6 175 26 3 NA 16 9 9
"156" 10 13 12 100 23 456 6 5 140 14 7 NA 13 10 9
"157" 6 7 13 93 25 447 13 6 159 18 6 NA 15 9 9
"158" 9 14 13 89 25 442 6 3 160 20 6 0 15 7 9
"159" 14 19 15 91 25 434 8 6 161 8 3 NA 13 7 9
"160" 8 14 15 104 15 450 10 7 176 22 4 NA 8 8 9
"161" 7 13 11 105 23 446 13 7 178 12 6 NA 15 12 9
"162" 13 19 16 97 13 431 11 7 168 15 3 NA 12 8 9
"163" 4 13 12 100 23 437 12 5 154 17 7 NA 15 9 9
"164" 8 13 13 96 26 436 14 7 164 17 5 0 14 4 8
"165" 17 14 15 103 25 433 15 5 162 15 6 0 15 6 8
"166" 10 15 14 86 26 436 7 7 179 17 5 0 11 9 8
"167" 10 7 12 106 25 435 12 7 164 18 7 0 6 11 8
"168" 5 7 15 103 12 431 13 4 160 9 3 0 13 7 9
"169" 16 15 14 102 27 448 11 7 162 21 7 0 14 5 9
"170" 14 9 12 95 12 439 5 7 148 12 6 0 16 7 9
"171" 9 13 13 97 13 416 15 7 179 19 7 0 15 11 9
"172" 4 9 14 105 26 453 14 6 177 20 6 0 15 4 9
"173" 10 13 14 109 24 448 13 8 179 18 3 0 15 9 9
"174" 7 14 12 100 25 446 10 3 149 24 6 0 15 9 9
"175" 10 15 13 109 23 428 6 7 158 17 3 0 7 7 9
"176" 13 16 12 107 23 452 17 9 172 12 4 0 14 8 8
"177" 9 6 12 95 25 455 13 4 174 25 4 0 13 7 9
"178" 9 12 12 105 14 453 11 9 155 16 3 NA 8 5 9
"179" 18 9 11 102 24 434 18 10 177 14 4 0 14 9 8
"180" 7 15 14 95 26 432 11 7 162 14 2 NA 13 8 8
"181" 8 13 12 50 24 444 8 7 171 16 7 0 16 9 9
"182" 17 13 14 107 13 423 9 2 170 12 3 0 16 7 9
"183" 13 13 12 55 25 449 13 3 175 19 3 0 15 6 9
"184" 11 14 14 99 24 435 9 3 173 24 6 0 8 10 9
"185" 12 14 13 98 26 436 7 3 169 37 5 0 14 7 9
"186" 8 15 14 110 27 444 9 6 161 17 6 0 15 5 9
"187" 4 15 13 97 28 442 6 6 175 10 6 0 15 7 7
"188" 7 14 12 97 12 452 9 10 159 13 4 0 8 4 9
"189" 11 11 15 107 22 450 10 5 173 20 5 0 13 4 9
"190" 14 15 13 107 27 446 11 3 142 19 7 0 15 9 8
"191" 8 8 14 98 27 423 11 4 171 9 2 0 8 9 8
"192" 12 14 13 99 24 427 14 9 176 12 3 0 15 13 9
"193" 13 15 15 101 26 422 10 9 150 19 6 0 13 9 8
"194" 10 15 12 110 23 432 15 3 168 20 3 0 7 9 8
"195" 12 8 13 100 27 430 4 3 170 14 3 0 13 10 8
"196" 13 13 15 111 29 448 15 8 159 7 7 0 15 6 9
"197" 17 20 15 104 27 437 9 8 176 20 6 0 17 6 9
"198" 15 17 14 107 11 430 16 4 169 16 7 0 7 7 9
"199" 10 14 12 106 13 447 14 8 170 20 7 0 16 9 8
"200" 8 8 14 100 29 454 14 7 154 15 3 NA 15 9 8
"201" 14 19 12 95 25 434 13 7 164 24 7 NA 16 11 9
"202" 14 15 13 92 27 452 21 5 158 16 5 0 8 4 8
"203" 4 15 9 107 21 436 6 5 158 14 7 NA 13 8 9
"204" 10 15 14 46 27 419 5 4 169 8 7 0 15 7 9
"205" 10 11 13 102 25 444 10 2 152 20 4 NA 8 7 8
"206" 10 14 11 118 25 436 15 2 182 18 3 0 15 7 8
"207" 11 13 12 98 24 435 3 5 164 14 5 0 13 9 8
"208" 8 14 14 105 23 449 12 6 160 13 4 0 14 7 9
"209" 10 10 12 87 26 434 15 6 170 20 4 0 8 5 9
"210" 16 12 12 94 11 439 6 5 175 17 2 0 13 9 9
"211" 17 15 15 98 25 450 8 11 170 16 3 0 17 9 8
"212" 11 15 13 101 27 455 19 7 189 19 3 NA 7 7 9
"213" 6 16 16 95 13 445 5 5 180 14 5 0 6 8 9
"214" 5 17 11 97 25 447 6 3 89 19 6 0 17 7 8
"215" 15 16 14 112 24 420 12 3 158 14 4 0 11 8 9
"216" 19 8 11 100 27 439 22 3 181 25 3 NA 7 10 9
"217" 14 12 12 101 24 436 8 5 159 15 3 0 15 8 9
"218" 12 9 14 94 27 451 10 6 175 20 6 0 14 11 9
"219" 12 15 12 100 25 438 7 5 152 10 3 0 17 9 9
"220" 12 13 11 97 27 422 10 3 161 30 5 NA 8 9 9
"221" 10 15 14 98 27 446 14 5 154 27 3 NA 15 9 9
"222" 11 13 11 93 12 438 23 6 175 24 3 NA 15 7 9
"223" 9 15 13 100 24 445 6 3 164 15 2 NA 17 9 8
"224" 7 15 15 95 12 445 7 9 156 18 7 0 7 8 8
"225" 17 9 13 114 27 431 13 6 148 20 3 NA 14 9 9
"226" 20 9 10 100 26 417 7 5 159 20 5 NA 7 11 8
"227" 12 16 16 109 26 454 9 7 163 14 7 NA 15 3 9
"228" 17 17 15 95 25 441 16 6 153 16 4 0 16 5 9
"229" 12 16 11 98 24 439 12 3 159 16 3 NA 8 7 9
"230" 12 7 14 112 25 437 13 9 181 23 5 0 15 11 8
"231" 16 18 12 117 27 429 9 9 157 26 3 0 15 7 9
"232" 11 14 12 121 27 443 18 7 177 25 3 0 7 8 9
"233" 13 16 15 99 23 453 5 2 169 27 7 NA 8 9 8
"234" 12 17 13 109 27 456 4 7 156 20 7 0 17 7 8
"235" 6 7 13 91 11 448 18 7 151 23 6 NA 16 3 9
"236" 11 13 11 103 27 436 4 3 160 28 3 0 15 9 9
"237" 7 16 11 96 28 465 2 8 160 9 3 NA 7 5 9
"238" 15 17 14 107 25 463 17 3 162 23 5 0 14 3 9
"239" 14 15 14 93 25 445 8 5 147 16 6 0 15 11 9
"240" 13 7 13 95 28 440 9 3 164 18 3 0 7 4 9
"241" 8 13 14 89 23 439 6 6 182 32 3 NA 15 6 8
"242" 16 13 15 102 24 441 11 4 164 15 7 NA 15 6 9
"243" 5 18 12 99 25 444 10 7 167 6 3 0 16 6 9
"244" 8 14 13 93 23 419 12 7 177 13 3 0 15 8 9
"245" 8 20 15 116 27 434 14 3 160 18 3 NA 17 9 9
"246" 10 15 10 105 27 453 14 3 181 34 5 0 8 3 9
"247" 7 9 13 91 25 425 7 7 162 26 5 0 6 11 8
"248" 14 15 12 99 27 447 12 1 159 15 7 0 15 9 9
"249" 9 17 15 115 27 449 15 2 158 17 3 NA 17 5 9
"250" 18 6 14 97 23 452 5 3 161 18 3 NA 15 5 8
"251" 12 7 10 105 13 445 19 7 168 27 5 0 16 11 8
"252" 13 17 17 102 24 451 11 4 179 17 7 0 15 9 9
"253" 11 15 14 90 27 456 19 4 170 25 6 0 15 10 9
"254" 12 13 13 104 25 430 15 5 168 20 5 NA 8 8 9
"255" 8 17 15 89 22 439 5 5 187 15 3 0 15 4 8
"256" 8 14 13 105 27 436 15 4 158 13 2 0 6 4 8
"257" 18 13 12 107 12 449 6 9 174 17 6 0 13 9 8
"258" 11 13 12 94 27 442 12 8 166 23 4 0 8 3 9
"259" 14 18 13 103 23 454 5 8 155 21 4 0 15 3 9
"260" 8 17 13 46 24 425 13 6 162 33 7 NA 17 9 9
"261" 13 15 14 111 26 444 17 8 166 24 7 0 15 10 9
"262" 10 11 14 99 31 429 15 6 179 20 3 0 11 7 8
"263" 14 7 13 98 26 440 10 5 161 17 7 0 7 7 8
"264" 4 15 11 104 26 453 7 9 147 24 7 NA 7 4 9
"265" 12 15 13 103 23 452 4 5 171 12 6 0 7 9 9
"266" 16 15 13 113 25 425 5 4 160 27 3 NA 14 8 9
"267" 11 8 14 107 25 443 10 2 176 16 3 0 7 6 9
"268" 8 16 14 119 22 449 9 6 158 14 6 NA 7 8 9
"269" 4 15 12 103 30 427 14 5 199 16 5 0 13 3 9
"270" 9 16 9 95 24 439 9 9 175 22 3 0 14 3 8
"271" 10 8 13 115 19 439 11 7 150 16 4 0 8 8 9
"272" 7 7 12 102 22 451 5 9 169 18 7 0 8 7 7
"273" 9 8 13 105 13 440 12 7 174 18 5 0 15 11 9
"274" 12 19 14 103 28 425 4 7 177 30 3 NA 7 4 9
"275" 10 17 13 102 12 430 8 1 144 13 3 NA 14 11 8
"276" 8 7 13 96 22 443 15 4 149 21 7 NA 15 3 9
"277" 10 13 13 99 14 459 9 3 156 27 6 NA 15 5 8
"278" 13 6 15 96 25 450 8 7 196 14 7 NA 15 9 9
"279" 9 14 13 97 20 431 12 8 159 28 5 0 14 13 9
"280" 8 12 14 91 12 427 10 4 161 11 2 0 16 4 9
"281" 15 11 13 100 12 445 12 7 151 28 3 0 16 9 8
"282" 14 14 11 105 14 434 9 7 168 17 7 0 7 9 8
"283" 7 18 13 97 24 442 1 4 170 13 5 0 16 7 8
"284" 8 17 13 93 10 463 16 3 176 27 3 NA 13 9 8
"285" 14 8 14 102 26 452 4 5 149 21 2 0 13 10 9
"286" 9 13 15 111 28 457 7 6 182 12 3 0 14 10 9
"287" 10 7 13 97 23 433 9 6 180 22 5 0 14 11 9
"288" 9 17 13 107 12 437 10 8 168 18 4 0 17 8 9
"289" 15 14 14 99 25 446 9 7 158 23 2 0 6 5 9
"290" 12 15 14 104 27 431 12 3 160 16 7 0 7 7 9
"291" 14 13 16 108 23 453 10 7 164 9 5 0 14 5 9
"292" 16 6 13 97 25 445 5 5 171 24 6 0 7 9 9
"293" 10 13 15 105 26 459 12 2 180 16 2 0 14 9 9
"294" 4 14 13 90 28 432 19 6 174 13 7 0 15 7 9
"295" 14 11 12 102 21 461 18 6 193 11 6 0 15 9 8
"296" 7 16 16 108 25 430 12 5 173 24 7 0 14 11 9
"297" 16 15 13 107 28 426 13 7 176 15 6 0 17 10 9
"298" 11 17 12 98 27 438 13 10 185 18 3 0 15 9 9
"299" 13 11 14 106 26 454 8 7 165 24 4 0 14 10 9
"300" 10 18 13 104 12 444 4 5 160 16 5 0 14 9 8
"301" 8 8 13 115 21 444 19 4 162 15 3 0 15 10 9
"302" 17 10 17 103 25 440 7 3 174 11 7 0 15 5 8
"303" 9 15 14 108 26 433 7 2 159 14 3 0 8 7 9
"304" 11 15 14 101 25 449 10 7 158 22 5 0 9 9 9
"305" 11 12 14 97 27 435 12 3 183 14 5 NA 14 6 9
"306" 11 17 13 91 24 423 17 3 182 22 7 NA 14 9 9
"307" 11 19 11 108 28 460 10 7 155 22 5 0 14 9 8
"308" 14 12 11 119 13 450 12 6 147 19 2 0 7 10 9
"309" 14 16 15 90 25 449 15 4 186 23 4 NA 8 8 9
"310" 4 11 13 93 27 433 18 5 161 15 5 0 16 4 9
"311" 15 17 12 110 24 443 13 7 184 10 5 NA 15 7 8
"312" 10 13 10 100 24 436 8 2 172 10 4 0 16 11 9
"313" 18 14 14 106 26 471 8 9 169 26 2 NA 7 8 9
"314" 9 12 13 108 26 433 10 4 148 10 3 0 15 4 9
"315" 7 14 14 113 14 441 10 6 168 27 7 0 7 8 9
"316" 11 17 14 96 26 444 15 9 158 15 7 NA 13 8 9
"317" 8 12 14 96 25 438 14 3 162 9 7 0 7 9 9
"318" 9 6 13 85 12 438 7 7 165 22 7 0 15 11 9
"319" 11 12 14 103 25 455 10 6 158 12 5 0 8 8 9
"320" 20 13 14 114 27 430 4 8 176 23 5 0 13 3 9
"321" 10 7 12 90 25 432 9 5 181 22 7 NA 15 7 9
"322" 10 18 12 106 28 435 25 3 171 23 5 0 6 9 8
"323" 10 13 11 94 23 432 4 6 160 15 3 0 7 8 8
"324" 11 16 13 107 25 436 7 11 175 28 3 0 14 10 9
"325" 8 13 13 96 12 434 16 9 152 29 2 0 13 4 9
"326" 13 7 13 105 11 462 10 5 165 23 4 NA 17 8 8
"327" 15 9 14 106 25 437 8 8 197 14 2 0 8 9 8
"328" 6 13 13 101 25 440 8 5 165 17 3 NA 17 9 9
"329" 11 19 11 115 25 437 20 5 172 20 7 0 15 7 8
"330" 11 7 13 86 11 438 7 4 159 8 7 0 7 5 9
"331" 8 7 14 103 25 426 13 9 184 27 7 0 15 9 7
"332" 6 17 15 94 14 451 15 3 168 23 2 NA 14 9 8
"333" 5 7 14 92 26 447 3 5 184 21 4 0 7 9 9
"334" 15 15 15 108 24 440 18 9 162 14 5 NA 17 9 9
"335" 11 19 13 111 27 447 7 5 170 18 6 NA 16 11 9
"336" 13 14 13 100 23 445 4 6 162 23 4 0 13 9 9
"337" 9 15 14 105 11 418 9 5 174 24 5 0 15 7 8
"338" 21 15 14 88 24 461 19 7 161 10 5 NA 8 5 9
"339" 9 18 14 103 25 450 8 3 186 28 4 0 7 11 9
"340" 16 7 14 96 25 448 6 7 142 21 5 0 13 9 9
"341" 16 18 13 110 15 436 7 10 173 25 7 0 13 7 8
"342" 6 11 12 100 20 446 17 6 185 13 5 0 7 8 9
"343" 7 13 14 96 22 441 5 3 174 27 5 0 17 9 9
"344" 8 15 12 89 25 432 10 7 177 17 2 0 15 9 9
"345" 12 13 13 107 24 457 13 10 170 11 6 0 15 11 9
"346" 9 10 12 89 25 443 11 5 158 23 3 0 15 12 9
"347" 18 11 11 109 27 458 8 3 181 9 6 0 17 7 9
"348" 13 7 12 117 25 438 6 7 166 22 5 NA 14 10 9
"349" 14 16 14 102 27 442 9 10 170 15 5 NA 17 6 8
"350" 11 16 12 106 26 416 11 4 171 33 5 0 15 5 9
"351" 10 15 14 80 27 447 6 7 156 15 6 0 15 11 9
"352" 5 18 14 97 13 451 13 7 176 19 3 0 13 4 8
"353" 10 19 12 95 26 444 10 7 165 18 2 0 11 11 8
"354" 19 19 13 111 13 442 8 5 164 8 7 NA 13 10 9
"355" 9 13 13 100 26 454 7 6 185 12 4 NA 13 10 9
"356" 13 17 13 99 25 443 16 8 177 20 4 NA 15 10 8
"357" 7 5 15 103 31 442 9 3 167 15 3 NA 13 11 8
"358" 14 8 14 99 14 430 8 6 183 15 5 0 8 7 8
"359" 11 13 12 107 26 460 16 6 166 23 5 0 13 11 9
"360" 11 12 14 80 28 420 13 5 169 12 4 NA 7 7 8
"361" 8 15 13 94 23 458 13 7 167 23 7 0 15 9 9
"362" 7 10 13 106 12 433 13 8 162 19 7 0 14 10 8
"363" 11 8 13 93 28 453 11 2 162 14 5 NA 7 6 9
"364" 14 8 15 102 27 449 9 5 178 14 5 0 12 8 9
"365" 10 18 11 91 24 439 11 7 172 10 6 0 7 9 8
"366" 13 16 15 100 28 451 10 6 164 16 5 0 8 7 9
"367" 13 15 12 93 25 442 9 2 153 15 7 NA 13 7 9
"368" 14 13 14 112 27 432 14 5 149 16 3 NA 8 6 9
"369" 5 14 15 82 29 442 8 6 150 17 5 0 13 5 9
"370" 4 9 12 103 23 450 10 11 147 33 3 0 8 9 9
"371" 9 13 11 101 27 446 11 3 173 23 6 0 7 7 9
"372" 15 15 14 105 11 432 10 3 151 21 6 0 15 4 9
"373" 8 12 12 89 12 438 11 7 154 24 2 0 13 9 8
"374" 9 18 15 102 25 447 9 6 152 19 3 NA 15 8 8
"375" 10 11 13 100 25 441 11 7 150 16 4 0 14 9 8
"376" 7 13 12 98 21 423 5 2 155 26 3 0 7 7 8
"377" 12 14 15 112 28 441 9 4 173 6 4 NA 7 7 8
"378" 12 18 12 106 28 446 19 5 187 13 1 0 8 9 9
"379" 11 16 14 97 24 434 11 4 156 19 5 0 13 9 9
"380" 9 17 14 106 25 454 10 3 173 18 5 0 14 8 8
"381" 14 16 15 89 12 429 20 8 166 17 7 NA 13 11 9
"382" 9 15 13 115 24 448 10 2 154 10 3 0 15 6 9
"383" 19 14 15 116 14 436 15 5 174 26 7 0 15 7 8
"384" 8 16 14 102 11 453 7 6 151 15 5 0 7 9 9
"385" 8 14 10 95 11 400 11 5 172 22 7 0 7 4 9
"386" 10 16 12 94 27 434 11 6 155 20 4 0 13 7 7
"387" 17 17 14 106 14 438 19 2 171 8 7 NA 16 11 9
"388" 13 15 15 91 23 447 13 9 155 23 7 0 7 9 9
"389" 11 17 13 100 13 418 12 9 90 19 3 NA 7 7 8
"390" 6 14 12 99 27 435 13 5 162 30 7 0 7 7 8
"391" 16 13 13 105 12 428 8 2 155 20 7 0 8 8 9
"392" 7 19 15 109 27 433 8 10 172 17 3 0 15 9 8
"393" 7 12 15 103 29 441 12 4 183 21 7 0 13 7 9
"394" 6 11 14 90 12 422 8 8 163 23 3 0 15 7 9
"395" 14 17 12 108 13 422 9 3 171 19 7 0 15 3 9
"396" 7 7 12 99 12 444 9 5 178 20 7 0 7 7 9
"397" 13 13 13 95 25 442 17 4 167 21 7 0 15 9 9
"398" 12 13 14 120 23 437 2 8 166 11 2 0 15 10 9
"399" 11 14 14 96 27 447 4 7 182 12 7 0 9 13 8
"400" 8 12 14 89 27 438 7 9 93 17 3 0 16 10 9
"401" 7 6 12 94 24 438 9 4 170 29 7 0 13 5 9
"402" 9 6 14 45 26 449 6 3 167 11 3 NA 7 5 9
"403" 18 11 11 102 27 436 7 10 166 23 5 NA 15 5 8
