"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"ku" "ku" 1227 10 14 18 2 2
"p" "kd" 498 6 41 24 NA NA
"p" "ku" 1573 4 3 25 2 NA
"p" "p" 5331 12 31 100 3 NA
"td" "kd" 67 NA 8 NA 2 NA
"td" "ku" 23 NA NA NA 2 NA
"td" "p" 592 NA 3 4 18 1
"td" "td" 109 NA 1 NA 5 29
"tu" "kd" 96 2 6 3 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 443 1 3 5 1 3
"tu" "td" 142 NA NA NA NA 12
"tu" "tu" 3240 NA NA 7 3 2
"kd" "kd" 39 8 17 NA NA NA
"ku" "kd" 210 1 30 3 1 NA
"ku" "ku" 1202 12 8 8 2 3
"p" "kd" 453 3 15 24 1 NA
"p" "ku" 1488 7 5 14 NA 1
"p" "p" 5372 10 16 113 3 3
"td" "kd" 75 NA 17 NA 13 NA
"td" "ku" 36 NA 1 NA 2 NA
"td" "p" 640 NA 8 1 39 NA
"td" "td" 192 NA NA NA 5 10
"tu" "kd" 99 NA 2 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 557 NA 1 5 NA NA
"tu" "td" 88 NA NA NA NA 4
"tu" "tu" 3253 1 NA 4 5 1
"kd" "kd" 40 22 30 25 NA NA
"ku" "kd" 234 12 33 7 NA NA
"ku" "ku" 1219 18 16 15 2 1
"p" "kd" 514 13 46 22 1 NA
"p" "ku" 1686 17 13 27 1 NA
"p" "p" 5402 8 21 112 1 2
"td" "kd" 73 NA 3 NA NA NA
"td" "ku" 27 NA 1 1 NA NA
"td" "p" 652 NA NA 3 19 NA
"td" "td" 160 NA NA NA 7 1
"tu" "kd" 84 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 532 NA NA 4 NA 1
"tu" "td" 87 NA NA NA NA 5
"tu" "tu" 3080 NA NA 4 4 4
"kd" "kd" 32 3 10 3 NA NA
"ku" "kd" 188 2 20 6 NA NA
"ku" "ku" 1162 9 6 14 1 1
"p" "kd" 468 5 22 31 NA NA
"p" "ku" 1501 1 3 23 1 3
"p" "p" 5435 8 12 152 7 2
"td" "kd" 72 NA 12 12 2 NA
"td" "ku" 66 NA 1 2 2 NA
"td" "p" 680 NA 13 38 32 2
"td" "td" 165 NA NA 6 28 6
"tu" "kd" 89 NA 1 4 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 499 NA 1 1 NA NA
"tu" "td" 127 NA NA 2 NA 10
"tu" "tu" 3368 NA NA 15 4 2
"kd" "kd" 47 40 40 19 NA NA
"ku" "kd" 216 17 24 9 NA NA
"ku" "ku" 1206 9 11 9 1 2
"p" "kd" 492 15 25 32 NA NA
"p" "ku" 1495 14 9 20 1 3
"p" "p" 5461 8 11 119 4 4
"td" "kd" 64 NA NA NA NA NA
"td" "ku" 33 NA NA NA 4 NA
"td" "p" 645 NA NA NA 17 1
"td" "td" 234 NA NA NA 4 11
"tu" "kd" 103 NA 5 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 463 NA 1 2 1 NA
"tu" "td" 116 NA NA NA NA 7
"tu" "tu" 2979 NA NA 8 NA 2
"kd" "kd" 48 4 8 2 NA NA
"ku" "kd" 219 5 20 3 1 NA
"ku" "ku" 1193 8 17 8 1 1
"p" "kd" 493 3 11 24 NA NA
"p" "ku" 1544 5 3 11 NA 5
"p" "p" 5366 1 4 111 2 3
"td" "kd" 49 NA 3 NA 1 NA
"td" "ku" 54 NA NA 2 NA NA
"td" "p" 644 NA 1 7 20 NA
"td" "td" 139 NA NA NA 3 1
"tu" "kd" 120 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 503 NA NA 9 NA NA
"tu" "td" 88 NA NA NA NA 6
"tu" "tu" 3077 1 NA 10 NA 1
"kd" "kd" 33 7 7 NA NA NA
"ku" "kd" 217 3 18 6 NA NA
"ku" "ku" 1183 10 9 15 2 3
"p" "kd" 501 2 28 23 NA NA
"p" "ku" 1532 7 7 15 1 1
"p" "p" 5136 10 13 114 3 3
"td" "kd" 44 NA 8 4 2 NA
"td" "ku" 26 NA NA NA 2 NA
"td" "p" 643 NA 6 10 36 NA
"td" "td" 200 NA NA NA 8 7
"tu" "kd" 114 NA 6 5 NA NA
"tu" "p" 509 NA 1 7 NA NA
"tu" "td" 128 NA NA NA NA 8
"tu" "tu" 3143 NA NA 11 1 4
"kd" "kd" 19 21 1 14 NA NA
"ku" "kd" 197 5 24 11 NA NA
"ku" "ku" 1272 9 13 11 1 NA
"p" "kd" 486 2 37 25 NA NA
"p" "ku" 1594 7 4 16 NA 1
"p" "p" 5358 9 9 106 2 2
"td" "kd" 61 NA 5 NA NA NA
"td" "ku" 49 NA NA NA NA NA
"td" "p" 655 NA 1 3 22 NA
"td" "td" 143 NA NA NA 19 1
"tu" "kd" 119 1 5 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 481 NA 4 5 NA NA
"tu" "td" 101 1 NA NA NA 6
"tu" "tu" 3146 NA 1 16 2 1
"kd" "kd" 66 12 7 NA NA NA
"ku" "kd" 192 3 19 7 NA NA
"ku" "ku" 1169 14 7 15 2 4
"p" "kd" 493 1 22 18 NA NA
"p" "ku" 1493 1 1 23 2 3
"p" "p" 5498 4 4 165 6 4
"td" "kd" 68 NA 2 6 6 NA
"td" "ku" 41 NA NA NA 2 NA
"td" "p" 727 NA NA 9 27 3
"td" "td" 121 NA NA NA 47 47
"tu" "kd" 120 NA 4 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 489 NA NA 7 NA 1
"tu" "td" 135 NA NA NA NA 10
"tu" "tu" 3168 1 NA 13 6 2
"kd" "kd" 38 15 54 NA NA NA
"ku" "kd" 219 16 38 5 NA NA
"ku" "ku" 1261 14 15 7 NA 4
"p" "kd" 489 14 27 18 NA NA
"p" "ku" 1597 3 10 15 NA 7
"p" "p" 5129 6 17 133 8 4
"td" "kd" 62 NA 23 NA 4 NA
"td" "ku" 25 NA 1 NA NA NA
"td" "p" 667 NA 7 4 60 1
"td" "td" 125 NA NA 9 NA 18
"tu" "kd" 95 NA 4 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 468 NA 2 3 NA NA
"tu" "td" 113 NA NA NA NA 8
"tu" "tu" 3091 NA NA 11 NA 8
"kd" "kd" 43 2 25 NA NA NA
"ku" "kd" 183 4 20 4 NA 1
"ku" "ku" 1201 9 15 9 NA 3
"p" "kd" 479 4 17 14 NA NA
"p" "ku" 1449 5 1 16 1 2
"p" "p" 5362 1 7 123 1 2
"td" "kd" 49 NA 25 9 NA NA
"td" "ku" 39 NA 1 3 1 NA
"td" "p" 613 NA 15 14 29 NA
"td" "td" 124 NA NA NA 1 NA
"tu" "kd" 126 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 473 NA NA 3 NA NA
"tu" "td" 101 NA NA NA NA 1
"tu" "tu" 3090 1 NA 10 2 5
"kd" "kd" 35 4 10 9 NA NA
"ku" "kd" 212 5 25 13 NA NA
"ku" "ku" 1194 15 15 17 NA 1
"p" "kd" 217 3 36 35 NA NA
"p" "ku" 1445 12 8 21 NA NA
"p" "p" 5254 6 24 106 NA 1
"td" "kd" 80 NA 4 3 9 NA
"td" "ku" 31 NA NA 1 1 NA
"td" "p" 672 NA NA 2 27 NA
"td" "td" 134 NA NA NA NA 11
"tu" "kd" 107 NA 5 4 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 496 1 1 7 NA NA
"tu" "td" 101 NA NA NA 1 4
"tu" "tu" 3164 NA NA 7 2 3
"kd" "kd" 23 4 54 36 NA NA
"ku" "kd" 175 5 28 18 NA NA
"ku" "ku" 1179 8 18 21 3 3
"p" "kd" 448 15 41 36 NA NA
"p" "ku" 1468 5 4 20 1 5
"p" "p" 5244 2 15 127 2 9
"td" "kd" 60 NA 4 NA NA NA
"td" "ku" 27 NA NA NA 1 NA
"td" "p" 669 NA NA NA 41 NA
"td" "td" 118 NA NA 1 9 1
"tu" "kd" 134 NA 3 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 504 NA NA 1 NA NA
"tu" "td" 141 NA NA NA NA 10
"tu" "tu" 2982 1 NA 6 2 2
"kd" "kd" 37 4 3 NA NA NA
"ku" "kd" 248 8 12 6 2 NA
"ku" "ku" 1225 10 9 10 NA NA
"p" "kd" 520 2 15 14 2 NA
"p" "ku" 1657 8 6 21 1 4
"p" "p" 5343 4 3 111 6 7
"td" "kd" 56 NA 4 NA NA NA
"td" "ku" 26 NA NA NA NA NA
"td" "p" 629 NA 2 10 58 NA
"td" "td" 106 NA NA 1 3 16
"tu" "kd" 105 NA 3 1 NA NA
"tu" "p" 494 NA 1 4 NA NA
"tu" "td" 126 NA NA NA NA 14
"tu" "tu" 3197 NA NA 6 7 4
"kd" "kd" 29 31 31 NA NA NA
"ku" "kd" 209 10 32 3 NA NA
"ku" "ku" 1234 11 10 11 3 NA
"p" "kd" 475 13 32 6 NA NA
"p" "ku" 1494 6 3 14 NA 1
"p" "p" 5312 13 12 104 3 5
"td" "kd" 55 NA 1 NA 6 NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 639 NA 1 16 30 1
"td" "td" 161 1 NA NA 10 7
"tu" "kd" 109 NA 4 1 NA NA
"tu" "p" 522 NA NA 9 NA NA
"tu" "td" 154 NA NA 1 NA 8
"tu" "tu" 3135 NA 1 18 1 6
"kd" "kd" 43 10 3 NA NA NA
"ku" "kd" 209 4 20 5 2 NA
"ku" "ku" 1289 12 6 14 2 NA
"p" "kd" 515 1 15 50 3 NA
"p" "ku" 1714 2 7 21 1 2
"p" "p" 5440 6 11 154 8 1
"td" "kd" 60 NA 4 NA 13 NA
"td" "ku" 47 NA 1 NA 3 NA
"td" "p" 671 NA 1 2 38 3
"td" "td" 178 NA NA NA 29 8
"tu" "kd" 115 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 508 NA NA 1 1 NA
"tu" "td" 102 NA NA NA NA 11
"tu" "tu" 3212 1 NA 9 NA 7
"kd" "kd" 39 17 5 NA NA NA
"ku" "kd" 220 7 14 5 NA NA
"ku" "ku" 1231 7 3 9 1 4
"p" "kd" 489 10 20 9 NA NA
"p" "ku" 1510 5 5 13 NA 2
"p" "p" 5176 2 8 97 4 2
"td" "kd" 70 NA 6 7 NA NA
"td" "ku" 29 NA 1 1 1 1
"td" "p" 681 NA 1 6 38 NA
"td" "td" 152 NA NA 1 8 NA
"tu" "kd" 122 NA 2 3 NA NA
"tu" "p" 504 NA 1 7 1 NA
"tu" "td" 108 1 NA NA NA 9
"tu" "tu" 3268 NA 1 9 5 5
"kd" "kd" 40 6 15 NA NA NA
"ku" "kd" 245 5 27 2 NA NA
"ku" "ku" 1251 11 11 10 3 NA
"p" "kd" 457 4 24 12 NA NA
"p" "ku" 1565 4 5 14 NA NA
"p" "p" 5096 3 12 108 2 4
"td" "kd" 67 NA 1 4 NA NA
"td" "ku" 46 NA NA 2 3 NA
"td" "p" 596 NA 1 11 23 2
"td" "td" 188 NA NA 1 34 28
"tu" "kd" 138 NA NA 2 NA NA
"tu" "p" 485 1 NA 3 NA 3
"tu" "td" 116 NA NA NA NA 2
"tu" "tu" 3001 1 NA 13 1 2
"kd" "kd" 51 NA 8 2 NA NA
"ku" "kd" 220 2 13 1 NA NA
"ku" "ku" 1187 6 11 9 1 1
"p" "kd" 521 1 17 15 NA NA
"p" "ku" 1554 11 2 15 1 3
"p" "p" 5504 4 9 90 3 5
"td" "kd" 51 NA 1 NA NA NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 646 NA 2 13 37 1
"td" "td" 239 NA NA 6 20 1
"tu" "kd" 109 NA 6 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 535 NA 1 3 NA NA
"tu" "td" 111 NA NA NA NA 7
"tu" "tu" 3131 1 NA 11 1 NA
"kd" "kd" 44 NA NA NA NA NA
"ku" "kd" 225 NA 13 1 NA NA
"ku" "ku" 1165 11 7 6 2 2
"p" "kd" 510 NA 16 14 NA NA
"p" "ku" 1549 7 6 17 1 NA
"p" "p" 5362 3 7 156 1 4
"td" "kd" 28 NA 14 1 1 NA
"td" "ku" 25 NA 1 NA NA NA
"td" "p" 599 NA 7 7 32 NA
"td" "td" 131 NA NA NA NA 44
"tu" "kd" 104 NA 3 1 NA NA
"tu" "p" 574 NA 1 7 NA NA
"tu" "td" 100 NA NA 1 NA 4
"tu" "tu" 2949 NA 1 8 3 8
"kd" "kd" 43 19 11 NA NA NA
"ku" "kd" 207 10 13 6 2 NA
"ku" "ku" 1256 18 12 13 1 2
"p" "kd" 453 1 33 12 1 NA
"p" "ku" 1497 6 6 17 1 1
"p" "p" 5224 5 10 115 NA 4
"td" "kd" 90 NA 7 NA 4 NA
"td" "ku" 17 NA NA NA 5 NA
"td" "p" 637 NA 3 5 25 1
"td" "td" 144 NA 1 NA 13 12
"tu" "kd" 88 1 3 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 535 NA NA 4 NA 1
"tu" "td" 123 NA NA 1 NA 7
"tu" "tu" 3289 NA NA 15 2 6
"kd" "kd" 30 12 3 1 NA NA
"ku" "kd" 206 1 16 3 NA NA
"ku" "ku" 1147 5 10 12 2 1
"p" "kd" 490 3 22 8 NA NA
"p" "ku" 1511 1 1 11 2 1
"p" "p" 5383 2 12 107 5 3
"td" "kd" 48 NA 1 NA NA NA
"td" "ku" 34 NA NA NA 5 NA
"td" "p" 625 NA NA 6 29 NA
"td" "td" 117 NA NA NA 45 48
"tu" "kd" 110 1 NA 1 NA NA
"tu" "p" 503 NA NA 3 NA 1
"tu" "td" 102 NA NA 2 NA 19
"tu" "tu" 3139 NA 1 8 6 4
"kd" "kd" 41 6 4 NA NA NA
"ku" "kd" 172 3 10 3 NA NA
"ku" "ku" 1143 11 7 10 NA NA
"p" "kd" 436 1 12 16 NA NA
"p" "ku" 1473 NA 7 15 NA 1
"p" "p" 5405 3 4 133 2 3
"td" "kd" 33 NA 1 NA 1 NA
"td" "ku" 53 NA NA NA 5 NA
"td" "p" 678 NA 2 12 34 NA
"td" "td" 189 NA NA 15 NA NA
"tu" "kd" 97 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 448 NA NA 3 NA 1
"tu" "td" 108 NA NA NA NA 13
"tu" "tu" 3217 NA 2 8 5 1
"kd" "kd" 50 18 9 10 NA NA
"ku" "kd" 191 8 29 5 NA NA
"ku" "ku" 1255 11 9 7 NA NA
"p" "kd" 463 7 26 22 NA NA
"p" "ku" 1513 10 3 21 1 1
"p" "p" 5257 7 15 167 NA 2
"td" "kd" 60 NA 2 1 NA NA
"td" "ku" 40 NA NA NA 1 NA
"td" "p" 628 NA 2 5 22 NA
"td" "td" 148 NA NA 1 NA 26
"tu" "kd" 83 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 541 NA NA 2 NA NA
"tu" "td" 115 NA NA 2 NA 6
"tu" "tu" 3056 NA NA 13 4 6
"kd" "kd" 61 10 3 NA NA NA
"ku" "kd" 217 3 15 6 NA NA
"ku" "ku" 1160 12 19 14 NA 2
"p" "kd" 489 1 11 13 NA 1
"p" "ku" 1386 5 4 10 NA 2
"p" "p" 5114 5 7 126 6 5
"td" "kd" 85 NA 2 NA NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 769 NA NA 9 28 NA
"td" "td" 175 NA NA 2 6 2
"tu" "kd" 116 NA 3 NA NA NA
"tu" "p" 558 NA NA 5 NA NA
"tu" "td" 101 NA NA NA NA 7
"tu" "tu" 3219 NA NA 10 4 NA
"kd" "kd" 46 NA 15 NA NA NA
"ku" "kd" 202 3 17 2 NA NA
"ku" "ku" 1172 11 8 5 4 2
"p" "kd" 419 8 21 13 NA NA
"p" "ku" 1550 7 2 17 NA 1
"p" "p" 5494 5 8 96 4 2
"td" "kd" 56 NA 1 NA NA NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 612 NA NA NA 37 NA
"td" "td" 128 NA NA 8 1 8
"tu" "kd" 115 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 468 NA NA 1 NA NA
"tu" "td" 110 NA NA 1 NA 6
"tu" "tu" 3179 NA 2 12 4 3
"kd" "kd" 48 15 22 10 NA NA
"ku" "kd" 170 4 38 12 NA NA
"ku" "ku" 1201 19 14 16 1 2
"p" "kd" 461 11 31 33 NA NA
"p" "ku" 1408 10 7 15 1 NA
"p" "p" 5295 7 17 136 NA 6
"td" "kd" 47 NA 9 NA NA NA
"td" "ku" 41 NA NA 2 1 NA
"td" "p" 629 NA 6 9 18 NA
"td" "td" 100 NA NA NA NA 9
"tu" "kd" 123 1 6 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 551 1 2 3 1 1
"tu" "td" 140 NA NA 1 NA 8
"tu" "tu" 3279 1 NA 6 2 9
"kd" "kd" 22 12 NA 8 NA NA
"ku" "kd" 214 3 17 3 1 NA
"ku" "ku" 1126 10 9 4 2 2
"p" "kd" 479 2 13 14 NA NA
"p" "ku" 1510 1 2 15 1 1
"p" "p" 5423 3 5 107 2 3
"td" "kd" 39 NA 5 NA NA NA
"td" "ku" 29 NA NA 1 NA NA
"td" "p" 714 NA 3 1 39 2
"td" "td" 113 NA NA NA 34 39
"tu" "kd" 110 NA 2 NA NA NA
"tu" "p" 456 NA 2 1 NA NA
"tu" "td" 128 NA NA NA NA 9
"tu" "tu" 3170 NA NA 9 2 8
"kd" "kd" 51 3 11 NA NA NA
"ku" "kd" 214 2 17 3 NA NA
"ku" "ku" 1331 6 11 3 NA 4
"p" "kd" 484 2 22 30 NA NA
"p" "ku" 1493 5 6 20 6 1
"p" "p" 5278 1 10 137 1 5
"td" "kd" 74 NA NA NA NA NA
"td" "ku" 64 NA NA 3 NA NA
"td" "p" 662 NA NA 5 24 NA
"td" "td" 100 NA NA NA NA 8
"tu" "kd" 130 NA 7 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 484 NA 4 3 NA NA
"tu" "td" 99 NA NA NA NA 6
"tu" "tu" 2993 NA NA 7 4 1
"kd" "kd" 26 4 7 4 NA NA
"ku" "kd" 182 1 17 5 1 NA
"ku" "ku" 1136 5 12 8 1 4
"p" "kd" 474 3 22 30 NA NA
"p" "ku" 1554 1 3 18 1 1
"p" "p" 5422 2 13 109 4 3
"td" "kd" 91 NA 1 NA 1 NA
"td" "ku" 62 NA NA NA 1 NA
"td" "p" 691 NA NA 3 42 NA
"td" "td" 230 NA NA NA 5 NA
"tu" "kd" 117 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 441 NA NA 6 NA 1
"tu" "td" 133 NA NA NA NA 3
"tu" "tu" 3175 NA NA 12 4 8
"kd" "kd" 39 6 19 4 NA NA
"ku" "kd" 184 7 34 14 1 NA
"ku" "ku" 1406 13 24 14 2 1
"p" "kd" 446 6 48 42 NA NA
"p" "ku" 1623 14 5 15 NA 2
"p" "p" 5296 8 23 132 NA 6
"td" "kd" 51 NA 3 NA 2 NA
"td" "ku" 27 NA NA NA NA NA
"td" "p" 638 NA NA 3 31 2
"td" "td" 158 NA NA NA 46 37
"tu" "kd" 99 2 4 1 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 544 NA NA 5 NA 2
"tu" "td" 154 NA NA 1 NA 3
"tu" "tu" 3285 NA NA 10 1 1
"kd" "kd" 33 6 11 NA NA NA
"ku" "kd" 212 4 26 1 NA NA
"ku" "ku" 1160 13 15 7 1 2
"p" "kd" 477 4 33 13 NA NA
"p" "ku" 1416 9 12 16 1 1
"p" "p" 5280 8 22 114 4 3
"td" "kd" 73 NA NA 1 NA NA
"td" "ku" 50 NA NA NA 1 NA
"td" "p" 645 NA NA 6 27 1
"td" "td" 198 NA NA NA 26 6
"tu" "kd" 97 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 539 NA 2 2 1 NA
"tu" "td" 104 NA NA NA NA 2
"tu" "tu" 3264 NA 1 8 2 1
"kd" "kd" 57 3 5 NA NA NA
"ku" "kd" 200 1 23 3 NA NA
"ku" "ku" 1203 15 8 14 1 1
"p" "kd" 475 1 13 11 NA NA
"p" "ku" 1582 5 5 10 1 NA
"p" "p" 5488 6 17 99 4 5
"td" "kd" 30 NA 3 NA NA NA
"td" "ku" 38 NA NA NA 7 NA
"td" "p" 708 NA 2 23 12 1
"td" "td" 106 NA NA NA 24 1
"tu" "kd" 110 NA 1 NA NA NA
"tu" "ku" 3 NA NA 1 NA NA
"tu" "p" 476 NA 1 5 NA NA
"tu" "td" 101 NA NA NA NA 10
"tu" "tu" 2996 NA NA 9 3 5
"kd" "kd" 36 1 35 3 NA NA
"ku" "kd" 216 8 32 9 1 NA
"ku" "ku" 1320 10 17 11 1 1
"p" "kd" 486 9 33 19 2 NA
"p" "ku" 1715 15 2 16 1 1
"p" "p" 5469 9 24 101 5 2
"td" "kd" 46 NA 1 NA 2 NA
"td" "ku" 48 NA 1 NA 3 NA
"td" "p" 664 NA NA 3 13 NA
"td" "td" 294 NA NA NA 3 7
"tu" "kd" 92 2 5 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 474 1 2 1 NA NA
"tu" "td" 98 NA NA NA NA 4
"tu" "tu" 3016 2 1 10 1 1
"kd" "kd" 60 7 2 7 NA NA
"ku" "kd" 215 1 19 6 2 NA
"ku" "ku" 1197 12 11 10 NA 1
"p" "kd" 498 1 27 21 1 NA
"p" "ku" 1582 7 5 23 1 3
"p" "p" 5369 11 15 140 3 4
"td" "kd" 83 NA 2 NA 1 NA
"td" "ku" 34 NA NA NA NA NA
"td" "p" 675 NA 6 2 35 NA
"td" "td" 163 NA NA NA 3 6
"tu" "kd" 106 NA 4 NA NA NA
"tu" "ku" 9 NA NA NA NA NA
"tu" "p" 458 NA 3 3 NA NA
"tu" "td" 127 NA NA NA NA 5
"tu" "tu" 3102 1 NA 16 3 4
"kd" "kd" 31 35 42 4 NA NA
"ku" "kd" 188 16 34 5 NA NA
"ku" "ku" 1159 14 18 18 1 1
"p" "kd" 508 19 40 22 NA NA
"p" "ku" 1485 12 7 19 1 3
"p" "p" 5350 11 14 112 5 3
"td" "kd" 37 NA NA NA 10 NA
"td" "ku" 32 NA NA NA 1 NA
"td" "p" 678 NA NA 8 46 NA
"td" "td" 141 NA NA NA 18 11
"tu" "kd" 107 NA NA NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 477 NA 1 6 NA NA
"tu" "td" 114 1 NA 1 1 10
"tu" "tu" 3140 NA NA 9 2 5
"kd" "kd" 31 2 9 9 NA NA
"ku" "kd" 209 6 33 17 NA NA
"ku" "ku" 1161 11 16 17 2 4
"p" "kd" 474 NA 31 8 NA NA
"p" "ku" 1501 3 6 10 1 1
"p" "p" 5348 7 12 151 2 1
"td" "kd" 69 NA 1 1 NA NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 684 NA 1 5 21 NA
"td" "td" 182 NA NA NA 23 7
"tu" "kd" 100 NA 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 520 NA NA 3 NA NA
"tu" "td" 122 NA NA 1 NA 8
"tu" "tu" 2964 NA 1 11 3 1
"kd" "kd" 27 24 39 NA NA NA
"ku" "kd" 225 14 15 4 NA NA
"ku" "ku" 1266 15 9 11 1 NA
"p" "kd" 452 13 38 17 NA NA
"p" "ku" 1761 5 3 17 NA 1
"p" "p" 5259 7 13 97 5 NA
"td" "kd" 48 NA 2 NA NA NA
"td" "ku" 35 NA NA NA 3 NA
"td" "p" 688 NA NA 5 33 1
"td" "td" 192 NA NA NA 8 27
"tu" "kd" 94 NA 6 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 534 NA 2 9 NA 1
"tu" "td" 105 NA NA NA NA 5
"tu" "tu" 3190 NA 2 8 3 3
"kd" "kd" 36 6 10 11 NA NA
"ku" "kd" 187 NA 18 10 NA NA
"ku" "ku" 1189 13 3 20 NA 1
"p" "kd" 501 1 26 13 NA NA
"p" "ku" 1556 5 7 17 NA 1
"p" "p" 5383 2 9 122 NA 4
"td" "kd" 47 NA 6 4 NA NA
"td" "ku" 50 NA NA 2 3 NA
"td" "p" 667 NA 2 6 30 NA
"td" "td" 136 NA NA NA 19 NA
"tu" "kd" 88 NA 1 1 NA NA
"tu" "p" 495 NA NA 3 1 NA
"tu" "td" 116 NA NA 1 NA 5
"tu" "tu" 3122 NA NA 10 3 2
"kd" "kd" 27 44 37 NA NA NA
"ku" "kd" 196 17 15 3 1 NA
"ku" "ku" 1255 10 13 9 3 2
"p" "kd" 435 11 34 24 1 NA
"p" "ku" 1682 1 5 18 1 1
"p" "p" 5297 3 19 136 2 4
"td" "kd" 61 NA NA 2 1 NA
"td" "ku" 54 NA NA NA 3 NA
"td" "p" 697 NA 1 3 42 NA
