"group" "motif_type" "counts" "total_count"
"11" "regulatory_triplets" 2 178
"11" "regulatory_triplets" 3 29
"11" "regulatory_triplets" 4 11
"11" "regulatory_triplets" 5 3
"11" "regulatory_triplets" 6 2
"11" "regulatory_triplets" 9 1
"11" "signaling_triplets" 2 236
"11" "signaling_triplets" 3 41
"11" "signaling_triplets" 4 12
"11" "signaling_triplets" 5 4
"11" "signaling_triplets" 6 6
"11" "signaling_triplets" 7 1
"11" "signaling_triplets" 11 1
"12" "others" 2 52
"12" "others" 3 20
"12" "others" 4 10
"12" "others" 5 8
"12" "others" 6 5
"12" "others" 7 4
"12" "others" 8 2
"12" "others" 9 1
"12" "others" 10 1
"12" "others" 11 1
"12" "protein_complexes" 2 389
"12" "protein_complexes" 3 67
"12" "protein_complexes" 4 18
"12" "protein_complexes" 5 8
"12" "protein_complexes" 6 7
"12" "protein_complexes" 7 1
"12" "protein_complexes" 8 1
"12" "regulatory_triplets" 2 196
"12" "regulatory_triplets" 3 29
"12" "regulatory_triplets" 4 7
"12" "regulatory_triplets" 5 6
"12" "regulatory_triplets" 6 2
"12" "regulatory_triplets" 7 1
"12" "signaling_triplets" 2 215
"12" "signaling_triplets" 3 52
"12" "signaling_triplets" 4 11
"12" "signaling_triplets" 5 5
"12" "signaling_triplets" 7 1
"12" "signaling_triplets" 9 1
"12" "signaling_triplets" 10 1
"12" "signaling_triplets" 13 1
"13" "others" 2 79
"13" "others" 3 21
"13" "others" 4 15
"13" "others" 5 6
"13" "others" 6 3
"13" "others" 8 2
"13" "others" 9 1
"13" "others" 10 3
"13" "others" 11 1
"13" "others" 12 1
"13" "others" 14 1
"13" "others" 21 1
"13" "others" 26 1
"13" "protein_complexes" 2 396
"13" "protein_complexes" 3 71
"13" "protein_complexes" 4 14
"13" "protein_complexes" 5 5
"13" "protein_complexes" 6 7
"13" "protein_complexes" 7 1
"13" "protein_complexes" 9 1
"13" "protein_complexes" 22 1
"13" "regulatory_triplets" 2 185
"13" "regulatory_triplets" 3 37
"13" "regulatory_triplets" 4 5
"13" "regulatory_triplets" 5 1
"13" "regulatory_triplets" 6 2
"13" "regulatory_triplets" 7 1
"13" "regulatory_triplets" 8 1
"13" "signaling_triplets" 2 242
"13" "signaling_triplets" 3 36
"13" "signaling_triplets" 4 15
"13" "signaling_triplets" 5 5
"13" "signaling_triplets" 6 3
"13" "signaling_triplets" 8 1
"13" "signaling_triplets" 10 2
"14" "others" 2 53
"14" "others" 3 17
"14" "others" 4 8
"14" "others" 5 7
"14" "others" 6 2
"14" "others" 7 1
"14" "others" 8 1
"14" "others" 9 3
"14" "others" 12 2
"14" "others" 21 1
"14" "protein_complexes" 2 433
"14" "protein_complexes" 3 87
"14" "protein_complexes" 4 23
"14" "protein_complexes" 5 8
"14" "protein_complexes" 6 3
"14" "protein_complexes" 7 1
"14" "protein_complexes" 8 2
"14" "regulatory_triplets" 2 159
"14" "regulatory_triplets" 3 32
"14" "regulatory_triplets" 4 14
"14" "regulatory_triplets" 5 2
"14" "regulatory_triplets" 6 1
"14" "signaling_triplets" 2 205
"14" "signaling_triplets" 3 39
"14" "signaling_triplets" 4 7
"14" "signaling_triplets" 5 5
"14" "signaling_triplets" 6 1
"14" "signaling_triplets" 7 2
"14" "signaling_triplets" 9 1
"14" "signaling_triplets" 11 1
"15" "others" 2 72
"15" "others" 3 14
"15" "others" 4 16
"15" "others" 5 3
"15" "others" 6 4
"15" "others" 7 5
"15" "others" 8 2
"15" "others" 9 4
"15" "others" 10 2
"15" "others" 13 1
"15" "others" 15 2
"15" "others" 16 1
"15" "others" 17 1
"15" "others" 19 1
"15" "others" 23 1
"15" "others" 32 1
"15" "protein_complexes" 2 394
"15" "protein_complexes" 3 82
"15" "protein_complexes" 4 19
"15" "protein_complexes" 5 10
"15" "protein_complexes" 6 2
"15" "protein_complexes" 7 1
"15" "protein_complexes" 9 1
"15" "protein_complexes" 17 1
"15" "regulatory_triplets" 2 148
"15" "regulatory_triplets" 3 30
"15" "regulatory_triplets" 4 8
"15" "regulatory_triplets" 5 3
"15" "regulatory_triplets" 6 1
"15" "regulatory_triplets" 10 1
"15" "regulatory_triplets" 21 1
"15" "signaling_triplets" 2 224
"15" "signaling_triplets" 3 27
"15" "signaling_triplets" 4 14
"15" "signaling_triplets" 5 5
"15" "signaling_triplets" 6 1
"15" "signaling_triplets" 7 1
"15" "signaling_triplets" 8 1
"16" "others" 2 88
"16" "others" 3 18
"16" "others" 4 6
"16" "others" 5 8
"16" "others" 6 2
"16" "others" 7 2
"16" "others" 8 4
"16" "others" 13 2
"16" "others" 18 1
"16" "others" 32 1
"16" "others" 36 1
"16" "protein_complexes" 2 399
"16" "protein_complexes" 3 79
"16" "protein_complexes" 4 24
"16" "protein_complexes" 5 12
"16" "protein_complexes" 6 6
"16" "protein_complexes" 13 1
"16" "regulatory_triplets" 2 176
"16" "regulatory_triplets" 3 31
"16" "regulatory_triplets" 4 5
"16" "regulatory_triplets" 5 5
"16" "regulatory_triplets" 6 6
"16" "regulatory_triplets" 7 2
"16" "regulatory_triplets" 10 1
"16" "regulatory_triplets" 12 1
"16" "signaling_triplets" 2 232
"16" "signaling_triplets" 3 55
"16" "signaling_triplets" 4 12
"16" "signaling_triplets" 5 2
"16" "signaling_triplets" 7 1
"16" "signaling_triplets" 8 1
"17" "others" 2 64
"17" "others" 3 10
"17" "others" 4 5
"17" "others" 5 10
"17" "others" 6 3
"17" "others" 7 3
"17" "others" 8 2
"17" "others" 9 2
"17" "others" 14 1
"17" "others" 17 1
"17" "others" 62 1
"17" "protein_complexes" 2 437
"17" "protein_complexes" 3 81
"17" "protein_complexes" 4 23
"17" "protein_complexes" 5 9
"17" "protein_complexes" 6 9
"17" "protein_complexes" 8 1
"17" "protein_complexes" 9 1
"17" "protein_complexes" 11 1
"17" "regulatory_triplets" 2 147
"17" "regulatory_triplets" 3 24
"17" "regulatory_triplets" 4 3
"17" "regulatory_triplets" 5 3
"17" "regulatory_triplets" 6 1
"17" "regulatory_triplets" 7 1
"17" "regulatory_triplets" 8 1
"17" "signaling_triplets" 2 238
"17" "signaling_triplets" 3 41
"17" "signaling_triplets" 4 17
"17" "signaling_triplets" 5 4
"17" "signaling_triplets" 6 1
"17" "signaling_triplets" 7 1
"17" "signaling_triplets" 9 1
"17" "signaling_triplets" 10 1
"17" "signaling_triplets" 13 1
"18" "others" 2 63
"18" "others" 3 25
"18" "others" 4 3
"18" "others" 5 2
"18" "others" 7 3
"18" "others" 8 1
"18" "others" 9 1
"18" "others" 10 1
"18" "others" 11 2
"18" "others" 14 1
"18" "others" 16 1
"18" "others" 27 1
"18" "others" 31 1
"18" "protein_complexes" 2 420
"18" "protein_complexes" 3 66
"18" "protein_complexes" 4 20
"18" "protein_complexes" 5 6
"18" "protein_complexes" 6 1
"18" "protein_complexes" 7 3
"18" "protein_complexes" 9 1
"18" "protein_complexes" 10 1
"18" "regulatory_triplets" 2 188
"18" "regulatory_triplets" 3 28
"18" "regulatory_triplets" 4 4
"18" "regulatory_triplets" 5 6
"18" "regulatory_triplets" 6 2
"18" "regulatory_triplets" 7 1
"18" "regulatory_triplets" 9 1
"18" "signaling_triplets" 2 230
"18" "signaling_triplets" 3 40
"18" "signaling_triplets" 4 6
"18" "signaling_triplets" 5 6
"18" "signaling_triplets" 6 1
"19" "others" 2 60
"19" "others" 3 20
"19" "others" 4 12
"19" "others" 5 4
"19" "others" 6 5
"19" "others" 7 2
"19" "others" 8 2
"19" "others" 10 2
"19" "others" 12 1
"19" "others" 27 1
"19" "protein_complexes" 2 432
"19" "protein_complexes" 3 75
"19" "protein_complexes" 4 22
"19" "protein_complexes" 5 11
"19" "protein_complexes" 6 3
"19" "protein_complexes" 7 1
"19" "protein_complexes" 9 1
"19" "protein_complexes" 10 1
"19" "regulatory_triplets" 2 187
"19" "regulatory_triplets" 3 28
"19" "regulatory_triplets" 4 5
"19" "regulatory_triplets" 5 6
"19" "regulatory_triplets" 7 1
"19" "regulatory_triplets" 9 1
"19" "regulatory_triplets" 13 1
"19" "regulatory_triplets" 24 1
"19" "signaling_triplets" 2 220
"19" "signaling_triplets" 3 49
"19" "signaling_triplets" 4 9
"19" "signaling_triplets" 5 7
"19" "signaling_triplets" 6 3
"19" "signaling_triplets" 10 1
"19" "signaling_triplets" 12 1
"20" "others" 2 75
"20" "others" 3 17
"20" "others" 4 12
"20" "others" 5 8
"20" "others" 6 3
"20" "others" 7 3
"20" "others" 8 2
"20" "others" 9 2
"20" "others" 10 3
"20" "others" 15 1
"20" "others" 16 1
"20" "others" 17 1
"20" "others" 18 1
"20" "others" 20 1
"20" "protein_complexes" 2 399
"20" "protein_complexes" 3 77
"20" "protein_complexes" 4 26
"20" "protein_complexes" 5 6
"20" "protein_complexes" 6 4
"20" "protein_complexes" 7 4
"20" "regulatory_triplets" 2 163
"20" "regulatory_triplets" 3 17
"20" "regulatory_triplets" 4 8
"20" "regulatory_triplets" 6 1
"20" "regulatory_triplets" 7 1
"20" "regulatory_triplets" 9 1
"20" "regulatory_triplets" 23 1
"20" "signaling_triplets" 2 213
"20" "signaling_triplets" 3 40
"20" "signaling_triplets" 4 15
"20" "signaling_triplets" 5 3
"20" "signaling_triplets" 6 2
"20" "signaling_triplets" 7 1
"20" "signaling_triplets" 10 1
"21" "others" 2 49
"21" "others" 3 25
"21" "others" 4 7
"21" "others" 5 5
"21" "others" 6 1
"21" "others" 7 5
"21" "others" 8 1
"21" "others" 9 2
"21" "others" 10 2
"21" "others" 11 2
"21" "others" 12 2
"21" "others" 13 1
"21" "others" 15 1
"21" "others" 19 1
"21" "others" 26 1
"21" "protein_complexes" 2 442
"21" "protein_complexes" 3 68
"21" "protein_complexes" 4 21
"21" "protein_complexes" 5 10
"21" "protein_complexes" 6 5
"21" "protein_complexes" 7 2
"21" "protein_complexes" 10 1
"21" "regulatory_triplets" 2 173
"21" "regulatory_triplets" 3 23
"21" "regulatory_triplets" 4 9
"21" "regulatory_triplets" 5 6
"21" "regulatory_triplets" 6 1
"21" "regulatory_triplets" 7 1
"21" "regulatory_triplets" 11 1
"21" "signaling_triplets" 2 224
"21" "signaling_triplets" 3 49
"21" "signaling_triplets" 4 6
"21" "signaling_triplets" 5 6
"21" "signaling_triplets" 6 3
"21" "signaling_triplets" 11 1
"22" "others" 2 71
"22" "others" 3 20
"22" "others" 4 8
"22" "others" 5 7
"22" "others" 6 3
"22" "others" 7 2
"22" "others" 8 2
"22" "others" 9 1
"22" "others" 10 2
"22" "others" 14 1
"22" "others" 30 1
"22" "protein_complexes" 2 435
"22" "protein_complexes" 3 79
"22" "protein_complexes" 4 30
"22" "protein_complexes" 5 11
"22" "protein_complexes" 6 3
"22" "protein_complexes" 11 1
"22" "regulatory_triplets" 2 158
"22" "regulatory_triplets" 3 29
"22" "regulatory_triplets" 4 7
"22" "regulatory_triplets" 5 7
"22" "regulatory_triplets" 7 4
"22" "regulatory_triplets" 8 1
"22" "signaling_triplets" 2 242
"22" "signaling_triplets" 3 50
"22" "signaling_triplets" 4 11
"22" "signaling_triplets" 5 4
"22" "signaling_triplets" 6 2
"22" "signaling_triplets" 7 1
"22" "signaling_triplets" 8 3
"22" "signaling_triplets" 9 1
"23" "others" 2 78
"23" "others" 3 18
"23" "others" 4 11
"23" "others" 5 9
"23" "others" 6 4
"23" "others" 7 1
"23" "others" 8 1
"23" "others" 10 1
"23" "others" 11 1
"23" "others" 12 1
"23" "others" 13 1
"23" "others" 14 1
"23" "others" 16 1
"23" "others" 20 1
"23" "others" 23 1
"23" "others" 37 1
"23" "protein_complexes" 2 424
"23" "protein_complexes" 3 82
"23" "protein_complexes" 4 20
"23" "protein_complexes" 5 11
"23" "protein_complexes" 6 4
"23" "protein_complexes" 7 4
"23" "protein_complexes" 8 2
"23" "protein_complexes" 10 1
"23" "regulatory_triplets" 2 205
"23" "regulatory_triplets" 3 28
"23" "regulatory_triplets" 4 17
"23" "regulatory_triplets" 5 3
"23" "regulatory_triplets" 6 1
"23" "regulatory_triplets" 8 1
"23" "regulatory_triplets" 13 1
"23" "signaling_triplets" 2 251
"23" "signaling_triplets" 3 46
"23" "signaling_triplets" 4 17
"23" "signaling_triplets" 5 3
"23" "signaling_triplets" 6 1
"23" "signaling_triplets" 7 3
"23" "signaling_triplets" 9 1
"23" "signaling_triplets" 18 1
"24" "others" 2 67
"24" "others" 3 19
"24" "others" 4 15
"24" "others" 5 6
"24" "others" 6 5
"24" "others" 10 1
"24" "others" 11 1
"24" "others" 18 1
"24" "others" 21 1
"24" "others" 30 1
"24" "others" 44 1
"24" "protein_complexes" 2 407
"24" "protein_complexes" 3 87
"24" "protein_complexes" 4 27
"24" "protein_complexes" 5 10
"24" "protein_complexes" 6 3
"24" "protein_complexes" 7 2
"24" "regulatory_triplets" 2 182
"24" "regulatory_triplets" 3 42
"24" "regulatory_triplets" 4 10
"24" "regulatory_triplets" 5 2
"24" "regulatory_triplets" 6 4
"24" "regulatory_triplets" 12 1
"24" "regulatory_triplets" 28 1
"24" "signaling_triplets" 2 242
"24" "signaling_triplets" 3 54
"24" "signaling_triplets" 4 9
"24" "signaling_triplets" 5 9
"24" "signaling_triplets" 6 3
"24" "signaling_triplets" 8 1
"24" "signaling_triplets" 9 1
"24" "signaling_triplets" 11 1
"25" "others" 2 57
"25" "others" 3 20
"25" "others" 4 6
"25" "others" 5 8
"25" "others" 6 6
"25" "others" 7 3
"25" "others" 8 1
"25" "others" 9 1
"25" "others" 10 1
"25" "others" 11 2
"25" "others" 12 1
"25" "others" 13 1
"25" "others" 17 1
"25" "others" 19 1
"25" "others" 41 1
"25" "protein_complexes" 2 426
"25" "protein_complexes" 3 70
"25" "protein_complexes" 4 19
"25" "protein_complexes" 5 8
"25" "protein_complexes" 6 3
"25" "protein_complexes" 8 2
"25" "protein_complexes" 9 1
"25" "protein_complexes" 11 1
"25" "regulatory_triplets" 2 157
"25" "regulatory_triplets" 3 28
"25" "regulatory_triplets" 4 7
"25" "regulatory_triplets" 5 4
"25" "regulatory_triplets" 7 1
"25" "signaling_triplets" 2 217
"25" "signaling_triplets" 3 51
"25" "signaling_triplets" 4 15
"25" "signaling_triplets" 5 4
"25" "signaling_triplets" 6 4
"26" "others" 2 63
"26" "others" 3 13
"26" "others" 4 11
"26" "others" 5 6
"26" "others" 6 4
"26" "others" 7 7
"26" "others" 8 1
"26" "others" 9 2
"26" "others" 10 4
"26" "others" 11 2
"26" "others" 13 1
"26" "others" 15 2
"26" "others" 16 2
"26" "protein_complexes" 2 449
"26" "protein_complexes" 3 69
"26" "protein_complexes" 4 18
"26" "protein_complexes" 5 4
"26" "protein_complexes" 6 4
"26" "protein_complexes" 9 1
"26" "regulatory_triplets" 2 180
"26" "regulatory_triplets" 3 34
"26" "regulatory_triplets" 4 6
"26" "regulatory_triplets" 5 4
"26" "regulatory_triplets" 6 1
"26" "regulatory_triplets" 9 1
"26" "signaling_triplets" 2 256
"26" "signaling_triplets" 3 48
"26" "signaling_triplets" 4 10
"26" "signaling_triplets" 5 5
"26" "signaling_triplets" 6 6
"26" "signaling_triplets" 7 1
"26" "signaling_triplets" 8 1
"26" "signaling_triplets" 10 1
"27" "others" 2 56
"27" "others" 3 25
"27" "others" 4 11
"27" "others" 5 3
"27" "others" 6 1
"27" "others" 7 2
"27" "others" 8 1
"27" "others" 9 1
"27" "others" 11 1
"27" "others" 12 2
"27" "others" 14 1
"27" "others" 18 1
"27" "others" 20 1
"27" "others" 21 1
"27" "others" 26 1
"27" "protein_complexes" 2 414
"27" "protein_complexes" 3 65
"27" "protein_complexes" 4 28
"27" "protein_complexes" 5 10
"27" "protein_complexes" 6 1
"27" "protein_complexes" 7 1
"27" "regulatory_triplets" 2 180
"27" "regulatory_triplets" 3 27
"27" "regulatory_triplets" 4 8
"27" "regulatory_triplets" 5 2
"27" "regulatory_triplets" 6 1
"27" "regulatory_triplets" 9 2
"27" "regulatory_triplets" 10 1
"27" "signaling_triplets" 2 210
"27" "signaling_triplets" 3 42
"27" "signaling_triplets" 4 13
"27" "signaling_triplets" 5 3
"27" "signaling_triplets" 6 1
"27" "signaling_triplets" 7 1
"27" "signaling_triplets" 10 1
"27" "signaling_triplets" 12 1
"28" "others" 2 59
"28" "others" 3 20
"28" "others" 4 6
"28" "others" 5 3
"28" "others" 6 4
"28" "others" 7 1
"28" "others" 8 3
"28" "others" 10 1
"28" "others" 11 3
"28" "others" 12 1
"28" "others" 13 1
"28" "others" 14 1
"28" "others" 18 1
"28" "others" 19 1
"28" "others" 23 1
"28" "others" 28 1
"28" "protein_complexes" 2 405
"28" "protein_complexes" 3 82
"28" "protein_complexes" 4 19
"28" "protein_complexes" 5 7
"28" "protein_complexes" 6 4
"28" "protein_complexes" 8 2
"28" "regulatory_triplets" 2 164
"28" "regulatory_triplets" 3 29
"28" "regulatory_triplets" 4 9
"28" "regulatory_triplets" 5 1
"28" "regulatory_triplets" 6 2
"28" "regulatory_triplets" 7 2
"28" "regulatory_triplets" 8 1
"28" "signaling_triplets" 2 228
"28" "signaling_triplets" 3 33
"28" "signaling_triplets" 4 13
"28" "signaling_triplets" 5 1
"28" "signaling_triplets" 7 1
"28" "signaling_triplets" 9 1
"28" "signaling_triplets" 14 2
"29" "others" 2 67
"29" "others" 3 24
"29" "others" 4 10
"29" "others" 5 3
"29" "others" 6 1
"29" "others" 7 1
"29" "others" 8 3
"29" "others" 10 1
