"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"p" "ku" 1506 1 5 16 1 5
"p" "p" 5275 NA 7 105 2 6
"td" "kd" 54 NA 14 NA NA NA
"td" "ku" 39 NA NA 1 2 NA
"td" "p" 640 NA 15 10 29 1
"td" "td" 110 NA NA NA 20 8
"tu" "kd" 122 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 511 NA 2 7 1 NA
"tu" "td" 113 NA NA 2 1 4
"tu" "tu" 2906 NA NA 16 1 1
"kd" "kd" 52 19 24 NA NA NA
"ku" "kd" 214 13 33 4 NA NA
"ku" "ku" 1293 13 18 10 5 1
"p" "kd" 406 10 21 16 NA NA
"p" "ku" 1529 9 6 12 3 1
"p" "p" 5444 9 8 146 2 2
"td" "kd" 72 NA 18 NA 1 NA
"td" "ku" 37 NA 1 NA 1 NA
"td" "p" 639 NA 9 6 19 1
"td" "td" 186 NA NA NA 17 13
"tu" "kd" 106 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 488 NA NA 1 1 2
"tu" "td" 137 NA NA NA 1 13
"tu" "tu" 3224 NA NA 9 4 7
"kd" "kd" 26 4 9 NA NA NA
"ku" "kd" 194 3 17 1 1 NA
"ku" "ku" 1130 8 10 14 3 5
"p" "kd" 488 1 16 9 NA NA
"p" "ku" 1439 10 5 17 5 7
"p" "p" 5136 4 9 107 NA 5
"td" "kd" 51 NA 1 NA 5 NA
"td" "ku" 42 NA NA NA 1 NA
"td" "p" 657 NA NA 10 41 NA
"td" "td" 181 NA NA NA 16 5
"tu" "kd" 103 NA 7 1 1 NA
"tu" "p" 523 NA 2 2 NA 2
"tu" "td" 124 NA NA NA NA 8
"tu" "tu" 3202 NA 1 10 4 2
"kd" "kd" 60 3 23 NA NA NA
"ku" "kd" 231 6 10 2 NA NA
"ku" "ku" 1267 11 7 12 2 1
"p" "kd" 421 5 14 10 NA NA
"p" "ku" 1558 5 1 21 1 NA
"p" "p" 5195 3 3 100 1 1
"td" "kd" 47 NA 1 2 6 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 625 NA NA 3 42 NA
"td" "td" 151 NA NA NA 12 14
"tu" "kd" 92 NA 5 NA NA NA
"tu" "p" 482 NA NA 5 NA NA
"tu" "td" 98 NA NA NA NA 13
"tu" "tu" 3217 NA 1 13 4 1
"kd" "kd" 58 15 17 NA NA NA
"ku" "kd" 233 5 14 7 NA NA
"ku" "ku" 1297 9 8 14 3 3
"p" "kd" 464 7 24 14 NA NA
"p" "ku" 1604 2 9 23 1 3
"p" "p" 5190 7 1 117 NA NA
"td" "kd" 63 NA 6 NA 2 NA
"td" "ku" 27 NA NA NA 1 NA
"td" "p" 618 NA 1 7 25 NA
"td" "td" 134 NA NA NA NA 1
"tu" "kd" 120 NA 1 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 491 NA NA 2 NA NA
"tu" "td" 128 NA NA NA NA 13
"tu" "tu" 3167 NA NA 8 3 6
"kd" "kd" 25 1 2 2 NA NA
"ku" "kd" 220 1 8 3 NA NA
"ku" "ku" 1169 9 5 13 4 4
"p" "kd" 457 NA 31 31 NA NA
"p" "ku" 1394 1 5 23 NA 1
"p" "p" 5282 8 12 105 NA 2
"td" "kd" 55 NA 1 NA 1 NA
"td" "ku" 42 NA NA NA 1 NA
"td" "p" 649 NA 1 2 26 1
"td" "td" 177 NA NA NA 2 NA
"tu" "kd" 88 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 520 1 1 5 NA 1
"tu" "td" 120 NA NA NA NA 8
"tu" "tu" 3247 NA NA 8 2 5
"kd" "kd" 43 8 17 1 NA NA
"ku" "kd" 188 3 28 7 NA NA
"ku" "ku" 1228 13 10 10 NA 1
"p" "kd" 456 7 32 29 NA NA
"p" "ku" 1492 6 9 23 NA 2
"p" "p" 5276 10 14 119 3 NA
"td" "kd" 61 NA 1 NA 3 NA
"td" "ku" 38 NA NA NA 1 NA
"td" "p" 636 NA 1 NA 20 NA
"td" "td" 152 NA NA NA NA NA
"tu" "kd" 127 1 5 5 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 480 1 2 2 1 NA
"tu" "td" 105 NA NA NA NA 12
"tu" "tu" 3001 NA NA 7 7 4
"kd" "kd" 27 15 15 5 NA NA
"ku" "kd" 194 5 28 8 NA NA
"ku" "ku" 1150 8 14 18 2 NA
"p" "kd" 464 4 19 27 NA NA
"p" "ku" 1520 5 8 28 2 3
"p" "p" 5552 6 15 145 2 2
"td" "kd" 40 NA 4 4 NA NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 673 NA 2 6 29 1
"td" "td" 130 NA NA NA 6 NA
"tu" "kd" 106 NA 6 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 499 NA 4 6 NA 1
"tu" "td" 118 NA NA NA NA 11
"tu" "tu" 2895 NA 1 12 2 1
"kd" "kd" 40 7 6 NA NA NA
"ku" "kd" 170 3 19 3 NA NA
"ku" "ku" 1236 18 15 15 3 3
"p" "kd" 450 3 14 4 NA NA
"p" "ku" 1676 12 6 18 2 2
"p" "p" 5461 3 12 142 4 7
"td" "kd" 45 NA 1 NA NA NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 610 NA 3 1 31 NA
"td" "td" 189 NA NA NA NA NA
"tu" "kd" 113 NA 6 1 NA NA
"tu" "p" 490 NA 2 11 1 1
"tu" "td" 116 NA NA NA NA 13
"tu" "tu" 3182 NA 1 10 7 4
"kd" "kd" 34 13 5 21 NA NA
"ku" "kd" 211 2 15 12 NA NA
"ku" "ku" 1164 8 13 15 1 2
"p" "kd" 425 1 12 31 1 NA
"p" "ku" 1365 3 3 5 1 NA
"p" "p" 5407 NA 2 104 5 3
"td" "kd" 87 NA 1 NA NA NA
"td" "ku" 40 NA NA NA 4 NA
"td" "p" 595 NA NA 15 37 NA
"td" "td" 158 NA NA 1 NA NA
"tu" "kd" 114 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 548 NA NA 5 2 2
"tu" "td" 100 NA NA NA NA 5
"tu" "tu" 3153 NA NA 10 3 3
"kd" "kd" 46 7 28 1 NA NA
"ku" "kd" 193 2 23 1 NA NA
"ku" "ku" 1327 9 16 6 NA 4
"p" "kd" 497 10 23 9 NA NA
"p" "ku" 1685 12 4 11 1 2
"p" "p" 5314 3 5 111 7 1
"td" "kd" 54 NA NA NA 9 NA
"td" "ku" 41 NA NA NA 3 NA
"td" "p" 656 NA NA 3 48 2
"td" "td" 96 NA NA NA NA 5
"tu" "kd" 106 NA 2 NA NA NA
"tu" "p" 494 NA 2 4 NA NA
"tu" "td" 119 NA NA NA NA 11
"tu" "tu" 3347 1 1 10 5 3
"kd" "kd" 35 6 10 2 NA NA
"ku" "kd" 202 2 19 11 NA NA
"ku" "ku" 1259 11 9 5 1 NA
"p" "kd" 458 4 16 20 NA NA
"p" "ku" 1445 4 3 17 1 1
"p" "p" 5195 3 11 134 7 NA
"td" "kd" 79 NA 2 NA 2 NA
"td" "ku" 52 NA NA NA 1 NA
"td" "p" 693 NA NA 10 29 NA
"td" "td" 169 NA NA NA 14 NA
"tu" "kd" 107 NA NA 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 481 NA NA 7 1 NA
"tu" "td" 103 1 NA 1 NA 11
"tu" "tu" 3036 1 NA 14 3 3
"kd" "kd" 30 19 18 NA NA NA
"ku" "kd" 198 7 20 6 NA NA
"ku" "ku" 1242 6 14 9 2 1
"p" "kd" 420 7 36 19 NA NA
"p" "ku" 1564 6 5 20 2 2
"p" "p" 5326 6 14 132 5 4
"td" "kd" 70 NA 3 3 2 NA
"td" "ku" 32 NA NA 1 2 NA
"td" "p" 663 NA NA 3 31 1
"td" "td" 146 NA 1 12 3 1
"tu" "kd" 104 1 8 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 453 NA NA 7 NA NA
"tu" "td" 121 NA NA NA NA 12
"tu" "tu" 3138 NA 2 11 4 5
"kd" "kd" 43 4 3 NA NA NA
"ku" "kd" 252 NA 18 3 1 NA
"ku" "ku" 1265 12 11 12 1 1
"p" "kd" 533 NA 21 16 NA NA
"p" "ku" 1509 4 3 16 3 1
"p" "p" 5372 3 13 105 5 3
"td" "kd" 56 NA 2 NA NA NA
"td" "ku" 24 NA NA NA 1 NA
"td" "p" 656 NA NA NA 27 NA
"td" "td" 131 NA NA NA 10 NA
"tu" "kd" 98 NA 1 1 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 451 NA NA 5 1 1
"tu" "td" 131 NA NA NA NA 11
"tu" "tu" 3167 1 1 5 3 1
"kd" "kd" 39 6 15 20 NA NA
"ku" "kd" 220 8 20 15 1 NA
"ku" "ku" 1186 12 9 14 1 4
"p" "kd" 472 8 31 26 NA NA
"p" "ku" 1507 8 6 15 NA 1
"p" "p" 5337 4 17 129 NA NA
"td" "kd" 71 NA 14 1 1 NA
"td" "ku" 45 NA 1 NA 4 NA
"td" "p" 622 NA 8 9 35 1
"td" "td" 133 NA NA 2 3 31
"tu" "kd" 105 NA 5 1 1 NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 487 NA NA 3 NA 1
"tu" "td" 143 NA NA 1 NA 6
"tu" "tu" 3106 1 1 11 2 5
"kd" "kd" 38 8 NA 20 NA NA
"ku" "kd" 203 6 18 9 NA NA
"ku" "ku" 1229 9 12 12 2 NA
"p" "kd" 507 3 22 21 3 1
"p" "ku" 1561 4 4 17 NA 1
"p" "p" 5243 5 6 83 4 1
"td" "kd" 46 NA 1 5 NA NA
"td" "ku" 30 NA NA NA NA NA
"td" "p" 658 NA 1 10 27 1
"td" "td" 100 NA NA NA NA 2
"tu" "kd" 97 1 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 466 NA 1 4 1 4
"tu" "td" 127 NA NA NA NA 7
"tu" "tu" 2928 NA NA 3 NA 2
"kd" "kd" 28 3 25 NA NA NA
"ku" "kd" 198 6 20 3 NA NA
"ku" "ku" 1272 10 7 17 3 8
"p" "kd" 476 3 43 9 3 NA
"p" "ku" 1565 1 5 23 5 2
"p" "p" 5184 11 26 130 6 NA
"td" "kd" 53 NA 5 8 28 NA
"td" "ku" 49 NA NA 4 2 NA
"td" "p" 683 NA 4 9 40 3
"td" "td" 155 NA NA NA 64 12
"tu" "kd" 102 1 6 3 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 533 1 4 4 1 NA
"tu" "td" 126 NA NA 1 NA 14
"tu" "tu" 3128 NA NA 9 2 1
"kd" "kd" 32 12 7 4 NA NA
"ku" "kd" 223 9 26 21 NA NA
"ku" "ku" 1229 15 13 14 2 1
"p" "kd" 483 7 20 33 NA NA
"p" "ku" 1503 5 11 13 2 1
"p" "p" 5255 7 5 123 7 1
"td" "kd" 41 NA 2 NA NA NA
"td" "ku" 36 NA NA NA 3 NA
"td" "p" 681 NA NA 4 30 1
"td" "td" 118 NA NA 1 3 NA
"tu" "kd" 105 NA 2 NA NA NA
"tu" "p" 488 NA NA 6 NA NA
"tu" "td" 111 NA NA NA 1 3
"tu" "tu" 2982 1 NA 9 2 2
"kd" "kd" 73 1 1 1 NA NA
"ku" "kd" 227 1 9 10 NA NA
"ku" "ku" 1163 12 15 13 3 3
"p" "kd" 476 NA 26 10 NA NA
"p" "ku" 1451 5 3 16 3 1
"p" "p" 5194 4 11 115 NA 3
"td" "kd" 45 NA 8 2 1 NA
"td" "ku" 33 NA NA NA 1 1
"td" "p" 656 NA 1 2 23 NA
"td" "td" 97 NA NA NA 10 7
"tu" "kd" 121 NA 2 2 NA NA
"tu" "ku" 5 NA NA 1 NA NA
"tu" "p" 532 NA 3 5 NA NA
"tu" "td" 133 NA NA NA NA 6
"tu" "tu" 3001 NA 3 10 4 6
"kd" "kd" 45 8 1 NA NA NA
"ku" "kd" 210 NA 13 3 NA NA
"ku" "ku" 1261 6 11 11 3 1
"p" "kd" 504 6 27 12 NA NA
"p" "ku" 1655 11 3 23 1 3
"p" "p" 5410 9 12 112 4 3
"td" "kd" 28 NA 1 9 1 NA
"td" "ku" 25 NA NA NA 1 NA
"td" "p" 644 NA 1 8 22 2
"td" "td" 210 NA NA NA 17 2
"tu" "kd" 99 NA NA 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 499 NA NA 6 1 1
"tu" "td" 132 NA NA NA NA 9
"tu" "tu" 3178 NA 1 13 2 4
"kd" "kd" 31 NA NA NA NA NA
"ku" "kd" 220 NA 17 4 1 NA
"ku" "ku" 1338 10 6 11 NA 2
"p" "kd" 468 NA 17 31 1 NA
"p" "ku" 1683 5 5 10 1 1
"p" "p" 5388 3 17 130 2 3
"td" "kd" 96 NA 5 NA 3 NA
"td" "ku" 43 NA NA NA 3 NA
"td" "p" 680 1 2 9 57 NA
"td" "td" 113 NA NA NA NA NA
"tu" "kd" 108 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 433 NA NA 8 NA NA
"tu" "td" 164 NA NA NA NA 8
"tu" "tu" 3069 NA NA 19 NA 3
"kd" "kd" 43 18 22 2 NA NA
"ku" "kd" 187 7 22 3 1 NA
"ku" "ku" 1199 15 7 12 NA 2
"p" "kd" 473 11 31 35 NA NA
"p" "ku" 1599 1 6 25 1 1
"p" "p" 5273 5 15 129 5 3
"td" "kd" 35 NA 1 NA 1 NA
"td" "ku" 53 NA NA NA 3 NA
"td" "p" 618 NA NA 1 25 NA
"td" "td" 126 NA NA NA 3 27
"tu" "kd" 103 1 4 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 500 NA NA 5 NA NA
"tu" "td" 124 NA NA NA NA 7
"tu" "tu" 3300 1 1 8 3 9
"kd" "kd" 35 15 13 NA NA NA
"ku" "kd" 238 5 25 3 NA NA
"ku" "ku" 1158 14 15 5 4 4
"p" "kd" 497 2 21 10 NA NA
"p" "ku" 1383 4 2 12 NA NA
"p" "p" 5278 8 21 98 3 6
"td" "kd" 40 NA 12 NA 1 NA
"td" "ku" 50 NA 1 NA 1 NA
"td" "p" 649 NA 3 1 28 NA
"td" "td" 138 NA NA NA 3 30
"tu" "kd" 130 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 463 NA NA 6 NA 1
"tu" "td" 111 NA NA NA NA 5
"tu" "tu" 3154 NA NA 12 3 6
"kd" "kd" 24 18 23 NA NA NA
"ku" "kd" 214 4 21 1 NA NA
"ku" "ku" 1060 10 12 4 2 2
"p" "kd" 522 7 25 15 NA NA
"p" "ku" 1565 8 10 18 1 3
"p" "p" 5469 2 14 126 2 5
"td" "kd" 45 NA 6 20 NA NA
"td" "ku" 38 NA 1 1 2 NA
"td" "p" 636 NA NA 13 36 NA
"td" "td" 202 NA NA NA NA NA
"tu" "kd" 96 NA 2 3 NA NA
"tu" "p" 504 NA 2 4 NA NA
"tu" "td" 122 NA NA NA NA 5
"tu" "tu" 3165 1 1 7 2 1
"kd" "kd" 44 28 46 NA NA NA
"ku" "kd" 239 22 38 6 NA NA
"ku" "ku" 1238 11 19 7 1 2
"p" "kd" 474 18 31 20 NA NA
"p" "ku" 1513 8 10 22 1 2
"p" "p" 5197 8 21 137 1 2
"td" "kd" 55 NA 1 NA 1 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 604 NA 3 5 18 NA
"td" "td" 161 NA NA NA NA NA
"tu" "kd" 100 1 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 493 NA NA 5 NA NA
"tu" "td" 98 NA NA NA NA 14
"tu" "tu" 3099 NA 1 9 2 2
"kd" "kd" 42 NA 18 NA NA NA
"ku" "kd" 190 1 25 3 NA NA
"ku" "ku" 1257 12 8 16 1 2
"p" "kd" 462 4 13 8 NA NA
"p" "ku" 1552 4 2 20 1 1
"p" "p" 5379 4 8 118 5 NA
"td" "kd" 50 NA 1 1 NA NA
"td" "ku" 19 NA NA NA NA NA
"td" "p" 689 NA NA 10 20 NA
"td" "td" 126 NA NA 1 7 7
"tu" "kd" 95 NA 1 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 534 NA NA 10 1 1
"tu" "td" 86 NA NA 1 NA 3
"tu" "tu" 3092 NA NA 6 1 5
"kd" "kd" 39 18 43 NA NA NA
"ku" "kd" 210 9 31 10 NA NA
"ku" "ku" 1144 13 21 14 NA 1
"p" "kd" 470 8 20 27 NA NA
"p" "ku" 1446 13 4 18 NA 1
"p" "p" 5240 1 15 131 4 4
"td" "kd" 61 NA 1 NA NA NA
"td" "ku" 53 NA NA NA 2 NA
"td" "p" 647 NA 1 4 23 NA
"td" "td" 230 NA NA NA 5 NA
"tu" "kd" 104 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 488 NA NA 7 1 NA
"tu" "td" 117 NA NA NA NA 9
"tu" "tu" 3099 NA NA 7 1 1
"kd" "kd" 28 10 2 NA NA NA
"ku" "kd" 203 4 27 11 NA NA
"ku" "ku" 1333 15 9 13 2 2
"p" "kd" 493 2 22 18 NA NA
"p" "ku" 1688 1 6 9 1 1
"p" "p" 5251 4 19 98 3 2
"td" "kd" 53 NA 15 3 1 NA
"td" "ku" 44 NA NA 1 2 NA
"td" "p" 649 NA 8 14 20 2
"td" "td" 135 NA NA 1 24 48
"tu" "kd" 103 NA 5 1 NA NA
"tu" "p" 472 NA 1 4 NA NA
"tu" "td" 113 NA NA NA NA 5
"tu" "tu" 3085 NA 1 7 NA 7
"kd" "kd" 41 4 5 7 NA NA
"ku" "kd" 185 6 18 7 NA NA
"ku" "ku" 1172 12 12 11 2 1
"p" "kd" 427 2 26 19 NA NA
"p" "ku" 1544 4 10 19 1 1
"p" "p" 5285 4 17 116 1 4
"td" "kd" 74 NA 13 9 2 NA
"td" "ku" 44 NA NA NA NA 1
"td" "p" 606 NA 10 12 19 1
"td" "td" 219 NA NA NA 23 NA
"tu" "kd" 129 NA 3 3 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 525 NA NA 7 NA NA
"tu" "td" 129 NA NA 1 NA 12
"tu" "tu" 3143 1 NA 11 2 5
"kd" "kd" 36 13 9 2 NA NA
"ku" "kd" 193 8 23 15 NA NA
"ku" "ku" 1221 10 10 12 NA 2
"p" "kd" 462 2 31 20 NA NA
"p" "ku" 1654 9 5 17 NA 3
"p" "p" 5501 6 13 82 8 2
"td" "kd" 47 NA 12 NA NA NA
"td" "ku" 40 NA 2 NA 2 NA
"td" "p" 614 NA NA 9 46 NA
"td" "td" 123 NA NA NA NA 6
"tu" "kd" 82 NA 7 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 415 NA NA 3 NA 3
"tu" "td" 92 NA NA NA NA 9
"tu" "tu" 3146 1 1 9 1 6
"kd" "kd" 31 39 32 NA NA NA
"ku" "kd" 153 14 35 6 NA NA
"ku" "ku" 1175 25 16 9 NA 6
"p" "kd" 414 24 40 16 NA NA
"p" "ku" 1406 17 7 27 NA NA
"p" "p" 5224 19 17 133 2 5
"td" "kd" 58 NA 8 5 NA NA
"td" "ku" 35 NA NA NA NA NA
"td" "p" 653 NA 3 1 16 1
"td" "td" 147 NA NA NA 6 16
"tu" "kd" 89 NA 1 1 NA NA
"tu" "ku" 3 NA NA 1 NA NA
"tu" "p" 503 NA 1 3 1 1
"tu" "td" 108 NA NA NA 1 3
"tu" "tu" 3132 NA NA 10 3 3
"kd" "kd" 37 8 1 NA NA NA
"ku" "kd" 216 1 22 1 NA NA
"ku" "ku" 1179 7 11 10 2 2
"p" "kd" 487 1 17 10 NA NA
"p" "ku" 1554 7 8 18 3 NA
"p" "p" 5233 10 5 118 2 2
"td" "kd" 59 NA 3 NA 1 NA
"td" "ku" 16 NA 2 NA 1 NA
"td" "p" 650 NA 1 11 13 NA
"td" "td" 227 NA NA NA NA 1
"tu" "kd" 89 NA 6 1 NA NA
"tu" "p" 521 NA 1 2 NA 2
"tu" "td" 98 1 NA 1 NA 8
"tu" "tu" 3296 1 1 16 2 6
"kd" "kd" 25 7 13 12 NA NA
"ku" "kd" 151 1 15 7 1 NA
"ku" "ku" 1139 9 14 11 2 NA
"p" "kd" 461 5 22 17 NA NA
"p" "ku" 1429 4 7 19 NA 1
"p" "p" 5459 NA 10 111 4 2
"td" "kd" 36 NA NA NA 4 NA
"td" "ku" 44 NA NA NA 5 1
"td" "p" 664 NA NA 4 29 NA
"td" "td" 206 NA NA NA 21 3
"tu" "kd" 104 NA 2 2 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 540 NA 1 3 1 NA
"tu" "td" 133 NA NA NA NA 10
"tu" "tu" 3184 NA 1 7 2 6
"kd" "kd" 29 16 15 1 NA NA
"ku" "kd" 212 7 15 2 NA NA
"ku" "ku" 1181 5 9 9 NA 2
"p" "kd" 519 5 30 28 1 NA
"p" "ku" 1581 2 5 22 1 2
"p" "p" 5230 5 11 101 6 1
"td" "kd" 36 NA 7 NA 6 NA
"td" "ku" 33 NA 1 NA 2 NA
"td" "p" 561 NA NA 9 19 NA
"td" "td" 139 NA NA 1 NA 6
"tu" "kd" 108 NA 5 1 NA NA
"tu" "p" 464 NA NA 6 1 NA
"tu" "td" 97 NA NA NA NA 10
"tu" "tu" 3009 NA NA 9 2 4
"kd" "kd" 32 1 7 1 NA NA
"ku" "kd" 197 5 21 3 2 NA
"ku" "ku" 1227 12 14 7 2 3
"p" "kd" 528 1 18 8 NA NA
"p" "ku" 1559 6 6 23 1 5
"p" "p" 5339 7 9 130 4 3
"td" "kd" 70 NA 3 NA 5 NA
"td" "ku" 50 NA NA NA 5 1
"td" "p" 645 NA NA 17 43 3
"td" "td" 143 NA NA 5 9 5
"tu" "kd" 117 1 2 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 481 NA NA 3 NA NA
"tu" "td" 132 NA NA 1 NA 8
"tu" "tu" 3162 1 NA 3 2 4
"kd" "kd" 48 1 6 NA NA NA
"ku" "kd" 211 1 17 6 NA NA
"ku" "ku" 1199 12 9 12 1 NA
"p" "kd" 481 1 10 13 NA NA
"p" "ku" 1373 7 3 18 1 1
"p" "p" 5026 8 9 76 3 NA
"td" "kd" 96 NA 3 1 NA NA
"td" "ku" 33 NA NA NA 2 NA
"td" "p" 628 NA NA NA 23 1
"td" "td" 161 NA NA NA 7 33
"tu" "kd" 100 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 497 NA 1 1 1 NA
"tu" "td" 98 NA NA 1 NA 7
"tu" "tu" 3055 NA 1 7 4 1
"kd" "kd" 25 9 8 NA NA NA
"ku" "kd" 179 7 19 2 1 NA
"ku" "ku" 1195 11 13 7 7 4
"p" "kd" 517 5 17 13 2 NA
"p" "ku" 1544 7 5 14 NA 1
"p" "p" 5513 7 8 139 3 5
"td" "kd" 75 NA 2 NA 2 NA
"td" "ku" 49 NA NA NA 3 1
"td" "p" 604 NA NA 5 28 1
"td" "td" 159 NA NA NA 9 NA
"tu" "kd" 125 NA 3 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 465 NA 1 2 NA NA
"tu" "td" 162 NA NA 1 NA 4
"tu" "tu" 3141 NA 1 17 1 5
"kd" "kd" 44 29 8 NA NA NA
"ku" "kd" 221 7 21 10 NA NA
"ku" "ku" 1229 20 14 12 1 1
"p" "kd" 429 2 22 33 NA NA
"p" "ku" 1537 6 6 12 1 3
"p" "p" 5372 3 10 145 NA 5
"td" "kd" 59 NA 5 NA 1 NA
"td" "ku" 35 NA 1 NA 1 NA
"td" "p" 652 NA 3 11 33 NA
"td" "td" 209 NA NA NA 3 5
"tu" "kd" 92 NA 2 1 NA NA
"tu" "p" 477 NA 1 5 1 1
"tu" "td" 105 1 NA NA NA 4
"tu" "tu" 3268 NA NA 7 4 5
"kd" "kd" 49 3 5 NA NA NA
"ku" "kd" 199 3 22 5 1 NA
"ku" "ku" 1099 5 8 9 2 1
"p" "kd" 510 NA 37 40 3 NA
"p" "ku" 1399 2 5 13 2 2
"p" "p" 5305 2 30 167 1 3
"td" "kd" 60 NA NA 19 5 NA
"td" "ku" 40 NA NA 1 1 NA
"td" "p" 651 NA NA 15 8 NA
"td" "td" 125 NA NA NA NA NA
"tu" "kd" 105 NA 3 6 NA NA
"tu" "p" 478 NA 1 7 NA NA
"tu" "td" 134 NA NA NA NA 10
"tu" "tu" 3046 1 1 8 7 NA
"kd" "kd" 38 NA 3 NA NA NA
"ku" "kd" 201 1 26 NA NA NA
"ku" "ku" 1154 3 9 6 1 NA
"p" "kd" 477 2 26 5 NA NA
"p" "ku" 1580 8 7 24 1 1
"p" "p" 5412 1 25 121 4 1
"td" "kd" 73 NA NA 2 4 NA
"td" "ku" 55 NA NA NA 3 NA
"td" "p" 650 NA 1 18 32 NA
"td" "td" 100 NA NA NA NA 2
"tu" "kd" 103 NA 4 1 NA NA
