"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "kd" 118 1 6 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 443 1 NA 2 1 1
"tu" "td" 122 NA NA NA NA 9
"tu" "tu" 3052 NA NA 15 5 1
"kd" "kd" 29 NA 7 8 NA NA
"ku" "kd" 217 2 23 3 NA NA
"ku" "ku" 1254 9 14 8 1 3
"p" "kd" 446 2 13 5 NA NA
"p" "ku" 1507 2 5 19 3 1
"p" "p" 5202 7 6 105 NA 1
"td" "kd" 57 NA 3 NA 3 NA
"td" "ku" 43 NA 1 NA 3 NA
"td" "p" 606 NA NA 5 17 1
"td" "td" 168 NA NA NA NA 22
"tu" "kd" 86 NA 4 NA NA NA
"tu" "ku" 5 NA 1 NA NA NA
"tu" "p" 525 NA NA 7 NA NA
"tu" "td" 109 NA NA 1 1 6
"tu" "tu" 3221 NA NA 10 2 3
"kd" "kd" 49 5 23 NA NA NA
"ku" "kd" 205 5 16 1 NA NA
"ku" "ku" 1177 11 15 5 NA 3
"p" "kd" 505 10 13 10 NA NA
"p" "ku" 1467 5 5 17 NA 1
"p" "p" 5321 4 7 93 2 1
"td" "kd" 66 NA 7 1 NA NA
"td" "ku" 48 NA NA NA 3 NA
"td" "p" 699 NA 1 5 18 NA
"td" "td" 177 NA NA NA 8 NA
"tu" "kd" 109 NA 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 432 NA NA 1 NA NA
"tu" "td" 120 NA NA NA NA 6
"tu" "tu" 3111 NA 2 5 1 NA
"kd" "kd" 41 7 5 NA NA NA
"ku" "kd" 228 1 25 3 NA NA
"ku" "ku" 1211 18 13 12 NA NA
"p" "kd" 462 1 22 14 NA NA
"p" "ku" 1425 8 2 21 NA 1
"p" "p" 5304 9 25 129 6 5
"td" "kd" 61 NA 11 2 NA NA
"td" "ku" 17 NA NA NA 1 NA
"td" "p" 633 NA 6 5 28 1
"td" "td" 112 NA NA NA 22 18
"tu" "kd" 107 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 529 NA NA 3 1 1
"tu" "td" 105 NA NA NA NA 7
"tu" "tu" 3085 NA NA 10 4 2
"kd" "kd" 51 12 13 14 NA NA
"ku" "kd" 239 7 19 14 2 NA
"ku" "ku" 1174 11 18 19 NA NA
"p" "kd" 482 6 17 20 NA NA
"p" "ku" 1656 7 3 21 1 1
"p" "p" 5278 5 13 106 2 3
"td" "kd" 57 NA NA NA 1 NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 610 NA 3 3 24 NA
"td" "td" 168 NA NA NA NA NA
"tu" "kd" 106 NA 2 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 506 NA NA 4 1 1
"tu" "td" 139 NA NA NA NA 12
"tu" "tu" 3241 1 1 8 3 6
"kd" "kd" 31 3 12 NA NA NA
"ku" "kd" 222 1 13 3 NA NA
"ku" "ku" 1166 10 9 10 1 2
"p" "kd" 488 2 26 30 NA NA
"p" "ku" 1437 2 7 9 2 NA
"p" "p" 5103 2 14 117 6 1
"td" "kd" 50 NA 2 2 1 NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 653 NA NA 4 22 NA
"td" "td" 183 NA NA NA NA NA
"tu" "kd" 98 NA 3 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 502 NA 1 1 1 1
"tu" "td" 112 NA NA 1 NA 1
"tu" "tu" 3277 1 2 8 3 3
"kd" "kd" 29 1 3 5 NA NA
"ku" "kd" 204 1 27 5 NA NA
"ku" "ku" 1171 6 14 12 NA 1
"p" "kd" 508 NA 19 11 NA NA
"p" "ku" 1545 6 3 14 NA 2
"p" "p" 5430 8 7 101 3 NA
"td" "kd" 56 NA 2 NA NA NA
"td" "ku" 34 NA NA NA NA NA
"td" "p" 684 NA NA 5 48 NA
"td" "td" 211 NA NA NA 7 1
"tu" "kd" 98 NA 1 1 NA NA
"tu" "ku" 8 NA NA NA NA NA
"tu" "p" 513 NA NA 5 NA 1
"tu" "td" 121 NA NA NA NA 5
"tu" "tu" 3178 NA 1 4 5 3
"kd" "kd" 40 14 9 NA NA NA
"ku" "kd" 226 3 18 3 1 NA
"ku" "ku" 1190 5 6 8 5 3
"p" "kd" 440 1 27 10 NA NA
"p" "ku" 1514 1 5 23 1 4
"p" "p" 5303 1 13 121 2 5
"td" "kd" 43 NA 1 1 3 NA
"td" "ku" 57 NA NA NA NA 1
"td" "p" 657 NA NA 23 44 1
"td" "td" 205 NA NA NA 22 7
"tu" "kd" 91 NA 8 3 NA NA
"tu" "p" 490 NA 1 3 NA 2
"tu" "td" 109 NA NA 2 NA 13
"tu" "tu" 3305 NA NA 8 3 6
"kd" "kd" 46 17 20 NA NA NA
"ku" "kd" 196 5 21 2 NA NA
"ku" "ku" 1155 11 21 7 1 2
"p" "kd" 500 4 28 8 NA NA
"p" "ku" 1479 13 5 17 NA NA
"p" "p" 5294 6 9 86 1 2
"td" "kd" 76 NA 4 NA 1 NA
"td" "ku" 30 NA NA NA 2 NA
"td" "p" 688 NA 1 3 24 2
"td" "td" 177 NA NA NA 27 1
"tu" "kd" 91 1 5 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 493 NA NA 1 NA 1
"tu" "td" 106 NA NA NA NA 3
"tu" "tu" 2870 NA NA 11 4 2
"kd" "kd" 47 4 9 NA NA NA
"ku" "kd" 187 3 17 7 NA NA
"ku" "ku" 1134 6 10 10 2 2
"p" "kd" 474 1 25 15 NA NA
"p" "ku" 1502 1 2 16 NA 3
"p" "p" 5317 1 7 120 4 4
"td" "kd" 57 NA NA NA NA NA
"td" "ku" 41 NA NA NA 2 NA
"td" "p" 709 NA NA 1 26 NA
"td" "td" 156 NA NA NA 1 NA
"tu" "kd" 111 NA 3 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 543 NA NA 8 NA 1
"tu" "td" 142 NA NA 1 NA 10
"tu" "tu" 3047 NA 2 5 3 5
"kd" "kd" 35 22 11 9 NA NA
"ku" "kd" 166 7 26 9 NA NA
"ku" "ku" 1304 6 7 6 NA 2
"p" "kd" 428 5 53 11 NA NA
"p" "ku" 1587 5 3 15 1 NA
"p" "p" 5405 6 33 144 1 1
"td" "kd" 69 NA 2 NA NA NA
"td" "ku" 39 NA 2 NA NA NA
"td" "p" 647 NA 3 7 17 1
"td" "td" 144 NA NA NA 3 14
"tu" "kd" 119 NA 5 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 493 1 1 7 NA NA
"tu" "td" 96 NA NA NA 1 9
"tu" "tu" 3028 NA NA 15 3 1
"kd" "kd" 44 1 NA 2 NA NA
"ku" "kd" 208 2 16 4 1 NA
"ku" "ku" 1199 9 7 8 2 5
"p" "kd" 464 NA 26 19 NA NA
"p" "ku" 1602 8 2 8 1 1
"p" "p" 5437 2 22 132 2 2
"td" "kd" 53 NA 4 1 NA NA
"td" "ku" 34 NA NA NA NA NA
"td" "p" 593 NA NA 3 9 NA
"td" "td" 130 NA NA NA 5 8
"tu" "kd" 135 NA 5 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 375 NA 1 2 NA 2
"tu" "td" 103 NA NA NA NA 11
"tu" "tu" 3085 NA NA 17 4 NA
"kd" "kd" 50 46 10 NA NA NA
"ku" "kd" 210 13 39 7 1 NA
"ku" "ku" 1165 12 17 10 3 5
"p" "kd" 488 8 36 9 NA NA
"p" "ku" 1481 9 10 17 1 2
"p" "p" 5235 11 7 103 6 3
"td" "kd" 49 NA 17 12 NA NA
"td" "ku" 43 NA NA NA 2 NA
"td" "p" 646 NA 7 10 35 2
"td" "td" 241 NA NA NA 2 11
"tu" "kd" 93 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 477 1 1 7 NA NA
"tu" "td" 149 1 NA 1 NA 9
"tu" "tu" 3042 NA 2 8 NA 3
"kd" "kd" 40 4 18 2 NA NA
"ku" "kd" 195 3 9 3 NA NA
"ku" "ku" 1241 10 7 11 NA 2
"p" "kd" 429 7 29 40 NA 1
"p" "ku" 1568 7 4 23 NA 1
"p" "p" 5339 5 16 122 2 NA
"td" "kd" 56 NA 11 NA NA NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 672 NA 5 3 22 NA
"td" "td" 106 NA NA 1 1 10
"tu" "kd" 110 NA 6 NA NA 1
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 445 NA 1 4 NA NA
"tu" "td" 114 NA NA 1 NA 6
"tu" "tu" 3085 NA NA 12 2 5
"kd" "kd" 44 32 20 NA NA NA
"ku" "kd" 239 11 19 4 NA NA
"ku" "ku" 1214 6 10 6 NA 1
"p" "kd" 514 10 35 5 NA NA
"p" "ku" 1596 8 6 10 1 1
"p" "p" 5323 4 13 102 6 1
"td" "kd" 56 NA 6 NA NA NA
"td" "ku" 36 NA NA NA NA NA
"td" "p" 715 1 1 17 36 NA
"td" "td" 213 NA NA 1 6 59
"tu" "kd" 103 NA 4 NA NA NA
"tu" "ku" 4 NA NA 1 NA NA
"tu" "p" 473 NA NA 5 NA 1
"tu" "td" 149 NA NA 1 NA 6
"tu" "tu" 3324 2 1 12 4 1
"kd" "kd" 34 2 14 10 NA NA
"ku" "kd" 106 1 24 6 NA NA
"ku" "ku" 1195 6 22 14 1 2
"p" "kd" 511 2 38 23 NA NA
"p" "ku" 1533 9 4 18 1 1
"p" "p" 5268 5 10 108 4 2
"td" "kd" 55 NA 8 NA 2 NA
"td" "ku" 30 NA NA NA 1 1
"td" "p" 611 NA 7 2 12 NA
"td" "td" 169 NA NA NA 22 5
"tu" "kd" 103 NA 5 2 NA NA
"tu" "p" 523 NA 3 3 NA NA
"tu" "td" 94 NA NA 1 1 10
"tu" "tu" 3264 2 1 7 3 7
"kd" "kd" 41 11 2 NA NA NA
"ku" "kd" 227 6 17 5 NA NA
"ku" "ku" 1182 7 8 10 3 3
"p" "kd" 510 1 13 5 NA NA
"p" "ku" 1585 4 5 18 NA 1
"p" "p" 5234 3 8 108 7 9
"td" "kd" 44 NA NA NA 1 NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 620 NA NA 3 45 1
"td" "td" 133 NA NA NA 9 7
"tu" "kd" 101 NA 1 1 NA NA
"tu" "p" 466 NA 1 3 NA 1
"tu" "td" 116 NA NA NA NA 6
"tu" "tu" 3230 NA NA 8 5 2
"kd" "kd" 53 13 6 NA NA NA
"ku" "kd" 278 4 14 3 NA NA
"ku" "ku" 1278 9 8 8 2 3
"p" "kd" 484 7 11 7 NA NA
"p" "ku" 1496 1 1 9 1 NA
"p" "p" 5130 5 9 118 1 NA
"td" "kd" 108 NA 3 1 2 NA
"td" "ku" 49 NA NA NA 1 2
"td" "p" 650 NA NA 2 18 NA
"td" "td" 129 NA NA NA 10 10
"tu" "kd" 132 NA NA 1 NA 1
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 518 NA NA 2 NA 1
"tu" "td" 119 NA NA 2 NA 13
"tu" "tu" 3053 1 NA 8 NA 4
"kd" "kd" 55 23 49 11 NA NA
"ku" "kd" 206 8 31 10 NA NA
"ku" "ku" 1275 9 12 13 4 3
"p" "kd" 505 20 16 20 NA NA
"p" "ku" 1645 8 3 21 2 1
"p" "p" 5436 8 13 133 2 2
"td" "kd" 42 NA 5 9 NA NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 640 NA 5 6 32 NA
"td" "td" 197 NA NA NA 7 2
"tu" "kd" 92 NA 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 461 NA 3 7 1 NA
"tu" "td" 118 NA NA NA NA 6
"tu" "tu" 3161 1 1 12 2 3
"kd" "kd" 47 43 36 NA NA NA
"ku" "kd" 226 18 46 9 1 NA
"ku" "ku" 1326 15 18 11 2 3
"p" "kd" 494 17 38 8 NA NA
"p" "ku" 1673 13 13 23 1 2
"p" "p" 5478 9 21 126 3 3
"td" "kd" 117 NA 14 NA 1 NA
"td" "ku" 43 NA NA NA 3 NA
"td" "p" 701 NA 4 15 29 NA
"td" "td" 121 NA NA NA 8 NA
"tu" "kd" 99 NA 1 1 NA NA
"tu" "p" 451 NA NA 1 1 NA
"tu" "td" 125 NA NA NA NA 5
"tu" "tu" 3175 NA 2 5 4 6
"kd" "kd" 7 12 17 17 NA NA
"ku" "kd" 207 4 21 5 1 NA
"ku" "ku" 1219 6 16 9 1 1
"p" "kd" 474 3 19 15 NA NA
"p" "ku" 1584 8 3 21 NA 4
"p" "p" 5323 1 7 129 5 3
"td" "kd" 61 NA 16 NA 4 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 648 NA 1 NA 62 1
"td" "td" 167 NA NA 1 28 5
"tu" "kd" 114 NA 7 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 492 NA 2 6 NA 1
"tu" "td" 92 NA NA NA NA 1
"tu" "tu" 3150 NA 2 14 NA 1
"kd" "kd" 29 49 1 NA NA NA
"ku" "kd" 194 6 27 10 1 NA
"ku" "ku" 1230 19 9 13 4 1
"p" "kd" 472 17 29 14 1 NA
"p" "ku" 1612 7 7 12 2 1
"p" "p" 5463 14 10 119 1 6
"td" "kd" 69 NA 4 6 1 NA
"td" "ku" 19 NA NA NA 1 NA
"td" "p" 604 NA 1 16 44 NA
"td" "td" 128 NA NA NA 18 NA
"tu" "kd" 107 1 4 NA NA NA
"tu" "p" 474 NA NA NA NA 3
"tu" "td" 116 NA NA NA NA 3
"tu" "tu" 3216 1 1 10 NA 3
"kd" "kd" 31 NA 6 NA NA NA
"ku" "kd" 230 4 12 1 NA NA
"ku" "ku" 1177 6 13 8 1 1
"p" "kd" 440 4 25 44 NA NA
"p" "ku" 1724 4 1 6 3 3
"p" "p" 5585 7 7 139 1 1
"td" "kd" 80 NA 2 1 1 NA
"td" "ku" 36 NA 1 1 1 NA
"td" "p" 695 NA 1 4 20 NA
"td" "td" 118 NA NA 3 11 NA
"tu" "kd" 93 NA 4 5 NA NA
"tu" "p" 490 NA 3 7 1 NA
"tu" "td" 133 1 NA 2 NA 9
"tu" "tu" 3058 NA 1 13 3 3
"kd" "kd" 53 6 8 NA NA NA
"ku" "kd" 203 2 17 2 1 NA
"ku" "ku" 1279 7 7 9 1 1
"p" "kd" 446 3 36 9 NA NA
"p" "ku" 1645 6 1 14 1 6
"p" "p" 5391 4 16 105 3 2
"td" "kd" 49 NA 30 4 1 NA
"td" "ku" 40 NA 5 1 6 NA
"td" "p" 664 NA 18 2 31 NA
"td" "td" 218 NA NA NA 1 10
"tu" "kd" 108 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 498 1 NA 1 NA 1
"tu" "td" 131 NA NA NA NA 8
"tu" "tu" 3060 1 NA 9 3 4
"kd" "kd" 38 1 11 4 NA NA
"ku" "kd" 197 4 12 5 NA NA
"ku" "ku" 1169 12 4 11 3 NA
"p" "kd" 522 1 11 26 NA NA
"p" "ku" 1512 4 2 19 NA 2
"p" "p" 5248 1 15 106 NA 1
"td" "kd" 57 NA 3 NA NA NA
"td" "ku" 19 NA NA NA NA NA
"td" "p" 663 NA 1 22 17 NA
"td" "td" 217 NA NA NA 7 26
"tu" "kd" 88 NA NA 3 NA NA
"tu" "ku" 5 NA NA 1 NA NA
"tu" "p" 495 NA NA 2 1 1
"tu" "td" 112 NA NA 2 NA 10
"tu" "tu" 3142 NA NA 5 2 7
"kd" "kd" 51 NA 10 15 NA NA
"ku" "kd" 197 1 28 4 NA NA
"ku" "ku" 1203 16 4 11 NA 4
"p" "kd" 497 4 10 26 NA NA
"p" "ku" 1553 7 5 22 NA 1
"p" "p" 5548 10 7 148 1 5
"td" "kd" 52 NA 4 NA NA NA
"td" "ku" 41 NA NA NA 3 NA
"td" "p" 608 NA 2 5 36 1
"td" "td" 150 NA NA NA 8 28
"tu" "kd" 98 NA 4 3 NA NA
"tu" "p" 493 NA NA 13 1 1
"tu" "td" 133 NA NA NA NA 8
"tu" "tu" 3219 1 NA 15 1 7
"kd" "kd" 37 7 23 NA NA NA
"ku" "kd" 207 7 22 6 NA NA
"ku" "ku" 1188 11 11 11 1 NA
"p" "kd" 512 5 33 8 NA NA
"p" "ku" 1422 4 8 19 1 3
"p" "p" 5568 4 13 161 7 NA
"td" "kd" 54 NA 14 NA NA NA
"td" "ku" 47 NA 1 NA 7 NA
"td" "p" 698 NA 2 6 38 NA
"td" "td" 144 NA NA NA 2 44
"tu" "kd" 113 NA 1 NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 451 NA NA 5 1 NA
"tu" "td" 129 NA NA NA NA 7
"tu" "tu" 3011 2 1 7 1 7
"kd" "kd" 50 1 3 NA NA NA
"ku" "kd" 253 1 21 5 1 NA
"ku" "ku" 1286 18 8 13 3 2
"p" "kd" 487 NA 9 22 2 NA
"p" "ku" 1592 2 8 19 3 3
"p" "p" 5536 8 5 145 5 6
"td" "kd" 43 NA 7 NA 2 NA
"td" "ku" 45 NA NA 2 1 NA
"td" "p" 670 NA 1 5 28 1
"td" "td" 183 NA NA NA 9 3
"tu" "kd" 114 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 466 NA 2 3 NA 1
"tu" "td" 149 NA NA NA NA 1
"tu" "tu" 2923 NA NA 9 NA 5
"kd" "kd" 35 8 25 1 NA NA
"ku" "kd" 172 3 25 9 NA NA
"ku" "ku" 1315 9 14 5 1 2
"p" "kd" 498 8 20 16 NA NA
"p" "ku" 1660 2 6 19 NA 1
"p" "p" 5277 7 16 139 1 1
"td" "kd" 72 NA 1 NA 6 NA
"td" "ku" 43 NA NA NA NA NA
"td" "p" 690 NA 1 NA 22 NA
"td" "td" 187 NA NA 2 14 3
"tu" "kd" 120 NA 4 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 517 NA NA 2 1 NA
"tu" "td" 138 NA NA NA NA 5
"tu" "tu" 3141 NA NA 9 4 2
"kd" "kd" 33 16 7 NA NA NA
"ku" "kd" 228 9 20 3 NA NA
"ku" "ku" 1140 4 8 8 2 1
"p" "kd" 476 4 17 47 NA NA
"p" "ku" 1427 2 2 14 1 4
"p" "p" 5374 5 9 135 3 4
"td" "kd" 52 NA NA NA 1 NA
"td" "ku" 25 NA NA NA 2 NA
"td" "p" 705 NA NA 8 26 NA
"td" "td" 155 NA NA NA 2 21
"tu" "kd" 113 NA 1 2 NA NA
"tu" "p" 461 NA 1 1 1 NA
"tu" "td" 128 NA NA NA NA 10
"tu" "tu" 3182 1 NA 4 1 4
"kd" "kd" 46 8 23 NA NA NA
"ku" "kd" 196 4 18 7 NA NA
"ku" "ku" 1143 7 11 9 3 4
"p" "kd" 468 5 29 52 NA NA
"p" "ku" 1558 2 3 19 NA 4
"p" "p" 5490 7 23 140 1 1
"td" "kd" 67 NA NA NA NA NA
"td" "ku" 43 NA NA NA 1 NA
"td" "p" 632 NA NA 5 16 NA
"td" "td" 142 NA NA NA 1 NA
"tu" "kd" 101 NA 1 6 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 510 NA NA 3 1 1
"tu" "td" 132 NA NA NA NA 9
"tu" "tu" 3126 NA 1 10 2 2
"kd" "kd" 36 13 3 NA NA NA
"ku" "kd" 226 2 9 2 NA NA
"ku" "ku" 1244 6 3 10 1 2
"p" "kd" 498 3 19 9 NA NA
"p" "ku" 1557 3 5 25 4 3
"p" "p" 5391 4 9 122 3 5
"td" "kd" 32 NA 4 NA NA NA
"td" "ku" 33 NA 2 1 1 NA
"td" "p" 656 NA 2 1 25 NA
"td" "td" 153 NA NA NA NA 1
"tu" "kd" 125 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 524 NA 1 2 1 4
"tu" "td" 97 NA NA NA NA 4
"tu" "tu" 3276 1 2 13 4 4
"kd" "kd" 22 5 2 NA NA NA
"ku" "kd" 191 4 17 6 1 NA
"ku" "ku" 1281 7 9 20 3 2
"p" "kd" 482 2 14 21 2 NA
"p" "ku" 1483 11 6 26 3 2
"p" "p" 5149 4 10 127 6 1
"td" "kd" 78 NA 14 NA 12 NA
"td" "ku" 44 NA 1 NA 2 NA
"td" "p" 690 NA 10 15 13 1
"td" "td" 135 NA NA NA 23 18
"tu" "kd" 112 NA 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 544 NA 1 6 NA 1
"tu" "td" 98 NA NA NA NA 16
"tu" "tu" 3258 1 2 12 2 6
"kd" "kd" 33 7 1 NA NA NA
"ku" "kd" 220 2 23 8 NA NA
"ku" "ku" 1263 7 15 16 3 1
"p" "kd" 423 1 14 19 NA NA
"p" "ku" 1557 3 3 21 1 3
"p" "p" 5218 3 8 137 3 2
"td" "kd" 51 NA 5 2 NA NA
"td" "ku" 32 NA 1 NA 3 1
"td" "p" 694 NA NA 4 73 2
"td" "td" 137 NA NA NA 12 NA
"tu" "kd" 101 NA 2 2 NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 486 NA 2 11 NA 1
"tu" "td" 115 NA NA NA NA 13
"tu" "tu" 3075 1 NA 10 2 10
"kd" "kd" 48 NA 1 NA NA NA
"ku" "kd" 218 1 20 3 1 NA
"ku" "ku" 1309 7 13 13 1 2
"p" "kd" 486 NA 42 32 1 NA
"p" "ku" 1602 8 6 24 1 1
"p" "p" 5249 7 14 127 3 6
"td" "kd" 73 NA NA NA 2 NA
"td" "ku" 43 NA NA NA 1 NA
"td" "p" 760 NA NA 6 13 2
"td" "td" 164 NA NA NA 8 1
"tu" "kd" 109 NA 3 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 497 NA 1 2 NA 3
"tu" "td" 85 NA NA 1 NA 11
"tu" "tu" 3118 NA NA 8 1 5
"kd" "kd" 55 28 44 38 NA NA
"ku" "kd" 232 14 47 21 NA NA
"ku" "ku" 1190 13 16 10 1 1
"p" "kd" 494 17 51 42 NA NA
"p" "ku" 1415 9 8 21 NA 1
"p" "p" 5342 13 26 162 4 1
"td" "kd" 60 NA 1 NA 1 NA
"td" "ku" 38 NA NA NA 2 NA
"td" "p" 636 NA NA 5 25 NA
"td" "td" 192 NA NA NA 4 2
"tu" "kd" 88 1 2 1 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 552 NA NA 3 1 1
"tu" "td" 138 NA NA NA NA 20
"tu" "tu" 3169 NA 1 10 2 5
"kd" "kd" 41 6 10 NA NA NA
"ku" "kd" 197 6 27 4 NA NA
"ku" "ku" 1220 12 10 15 1 2
"p" "kd" 469 2 21 13 1 NA
"p" "ku" 1552 7 5 13 1 1
"p" "p" 5455 6 9 89 3 2
"td" "kd" 86 NA 7 1 2 NA
"td" "ku" 29 NA 1 NA 1 NA
"td" "p" 741 NA NA 1 18 1
"td" "td" 246 NA NA NA 24 NA
"tu" "kd" 115 NA 2 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 505 NA NA 1 NA NA
"tu" "td" 123 NA NA NA NA 11
"tu" "tu" 3296 NA NA 8 7 2
"kd" "kd" 37 14 31 NA NA NA
"ku" "kd" 186 5 19 6 1 NA
"ku" "ku" 1178 7 17 8 3 2
"p" "kd" 515 8 12 30 NA NA
"p" "ku" 1628 5 3 17 1 2
"p" "p" 5436 2 15 135 5 4
"td" "kd" 42 1 2 NA 1 NA
"td" "ku" 39 NA NA NA NA NA
"td" "p" 606 NA NA 3 25 1
"td" "td" 142 NA NA NA 7 NA
"tu" "kd" 84 1 5 NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 500 NA NA 1 NA NA
"tu" "td" 110 NA NA NA NA 4
"tu" "tu" 3058 NA 1 9 2 7
"kd" "kd" 36 NA 25 1 NA NA
"ku" "kd" 211 6 27 2 1 NA
"ku" "ku" 1217 9 14 6 1 2
"p" "kd" 432 9 34 14 1 NA
"p" "ku" 1512 5 8 15 1 1
"p" "p" 5110 2 19 71 1 1
"td" "kd" 67 NA 3 NA 42 NA
"td" "ku" 57 NA NA NA 8 NA
"td" "p" 667 NA 1 6 80 1
"td" "td" 90 NA NA NA 6 NA
"tu" "kd" 103 NA 2 NA 1 NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 486 NA NA 1 NA 1
"tu" "td" 118 NA NA NA NA 10
"tu" "tu" 3429 1 1 8 3 4
"kd" "kd" 40 7 12 NA NA NA
"ku" "kd" 200 4 37 1 NA NA
"ku" "ku" 1130 6 14 11 2 NA
"p" "kd" 404 5 27 11 NA NA
"p" "ku" 1425 11 2 17 1 1
"p" "p" 5477 19 7 139 3 5
