"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"27" 13 77 416 120 473 1310 6 19 231 27 13 0 162 55 748
"28" 9 69 372 125 491 1387 8 33 258 27 22 1 193 52 783
"29" 13 80 375 137 539 1383 18 26 260 24 21 0 144 47 804
"30" 9 72 404 137 434 1385 23 15 260 35 30 0 151 45 766
"31" 10 81 481 125 485 1427 13 30 238 32 23 0 126 55 836
"32" 12 87 353 134 440 1336 15 5 257 25 29 0 130 54 768
"33" 14 53 363 137 435 1385 7 22 268 24 35 1 130 62 825
"34" 6 69 443 130 547 1327 15 8 240 29 21 NA 125 50 838
"35" 6 65 444 118 483 1428 15 25 244 36 12 1 178 64 804
"36" 9 70 446 131 568 1405 14 17 249 30 22 NA 132 57 902
"37" 11 76 397 137 526 1421 18 14 281 16 25 NA 74 61 761
"38" 11 80 443 146 618 1353 8 13 258 26 15 0 164 60 791
"39" 2 63 368 111 443 1360 26 22 248 20 29 NA 149 61 750
"40" 9 58 362 115 492 1391 14 9 228 29 24 NA 117 84 798
"41" 11 88 441 151 494 1284 13 18 242 26 20 0 160 67 794
"42" 10 65 379 134 398 1287 15 19 260 22 16 1 126 70 745
"43" 11 63 360 109 517 1330 18 18 262 20 31 0 112 53 702
"44" 5 62 395 117 425 1295 8 7 264 22 31 1 84 45 740
"45" 11 62 447 131 508 1315 21 19 251 30 18 1 114 61 752
"46" 11 73 419 122 518 1340 15 20 262 26 25 NA 151 72 826
"47" 9 70 403 138 559 1464 19 8 264 32 44 0 137 63 824
"48" 10 89 444 137 530 1370 21 45 269 31 31 1 131 76 698
"49" 6 74 388 135 459 1397 13 15 255 34 35 1 136 47 772
"50" 7 63 410 131 490 1309 19 17 260 35 25 0 135 51 855
"51" 10 74 418 140 528 1356 15 17 251 28 28 1 158 36 846
"52" 15 70 414 58 511 1340 20 10 259 30 41 3 142 65 729
"53" 10 84 386 140 500 1336 8 12 269 29 36 1 143 70 790
"54" 4 75 389 121 497 1346 17 32 274 38 34 NA 126 71 792
"55" 5 58 397 134 474 1286 19 13 234 28 28 2 112 62 819
"56" 6 63 383 109 506 1325 18 16 273 25 38 NA 165 84 803
"57" 10 59 387 122 478 1351 20 24 273 21 21 1 112 48 809
"58" 11 67 366 131 452 1328 12 17 259 24 28 0 190 69 843
"59" 6 67 421 133 436 1377 26 26 258 32 25 NA 131 65 701
"60" 9 34 364 129 468 1365 17 21 246 21 25 2 159 35 802
"61" 9 57 431 153 499 1411 17 22 267 28 30 0 134 64 800
"62" 4 61 388 109 525 1303 13 15 228 16 27 0 144 50 812
"63" 9 66 426 136 453 1410 19 13 206 27 30 0 106 78 797
"64" 7 85 457 147 578 1304 13 15 254 32 23 0 141 85 714
"65" 6 58 420 127 520 1367 13 31 236 31 27 NA 166 48 825
"66" 14 62 334 121 469 1327 11 21 267 30 33 0 156 43 861
"67" 12 91 437 125 550 1368 21 21 261 35 25 NA 164 53 751
"68" 12 73 414 142 570 1390 15 39 265 25 28 0 179 62 748
"69" 6 71 411 137 518 1246 18 34 270 34 22 NA 150 80 786
"70" 9 60 385 110 457 1378 16 34 252 29 29 NA 146 75 817
"71" 8 79 440 103 559 1384 11 18 256 24 27 0 153 41 705
"72" 14 91 403 156 486 1392 22 11 227 27 26 0 133 55 764
"73" 7 67 389 109 434 1381 13 15 292 30 27 NA 148 73 784
"74" 7 82 389 125 427 1355 9 16 266 25 17 1 142 46 827
"75" 20 80 432 119 237 1438 19 11 266 34 31 1 149 53 736
"76" 5 73 463 140 498 1326 21 19 248 18 39 0 159 51 831
"77" 6 37 407 135 487 1410 17 19 266 20 36 0 142 55 757
"78" 12 71 351 124 507 1447 17 9 300 25 39 1 152 74 719
"79" 9 60 390 130 590 1385 9 27 261 25 35 0 133 56 734
"80" 13 71 440 115 499 1377 15 32 251 31 28 1 144 34 785
"81" 11 68 446 123 530 1396 23 27 272 30 20 0 145 58 769
"82" 9 70 354 113 439 1393 20 22 262 32 38 0 128 69 789
"83" 8 64 381 117 440 1347 21 15 246 26 36 0 151 44 793
"84" 9 81 406 122 527 1379 19 19 260 32 22 0 134 53 770
"85" 10 83 410 117 511 1453 19 26 291 32 37 0 126 69 731
"86" 18 81 423 138 508 1449 15 25 273 29 23 NA 177 85 722
"87" 10 89 413 133 488 1327 9 24 256 27 33 NA 159 67 781
"88" 10 68 392 110 457 1364 22 19 242 18 33 0 151 49 779
"89" 6 77 415 107 552 1417 8 37 242 33 29 0 140 47 789
"90" 4 79 416 127 566 1411 16 16 278 28 19 0 129 50 715
"91" 9 64 429 130 500 1402 21 16 264 29 24 0 143 53 749
"92" 16 66 376 130 443 1324 17 38 267 15 24 NA 116 79 770
"93" 10 74 371 120 534 1321 18 29 239 31 18 0 165 59 740
"94" 9 87 467 121 502 1413 17 18 244 20 34 0 158 64 771
"95" 9 71 393 109 466 1346 5 41 243 31 29 0 153 69 668
"96" 8 71 377 135 237 1357 21 40 268 30 27 1 127 54 756
"97" 12 88 402 127 516 1415 19 17 271 25 38 NA 129 60 776
"98" 11 86 419 131 476 1309 9 17 249 20 23 0 145 52 851
"99" 13 79 410 137 534 1363 22 19 258 30 20 0 186 45 763
"100" 11 64 427 115 534 1368 15 17 291 30 27 0 157 45 786
"101" 7 52 406 149 433 1379 25 17 273 29 34 NA 126 46 758
"102" 9 78 432 145 529 1372 19 16 236 30 23 1 171 55 731
"103" 9 79 414 150 554 1387 13 39 241 28 34 NA 137 41 782
"104" 11 65 346 138 469 1339 16 23 295 27 26 NA 130 37 777
"105" 12 77 355 125 486 1430 26 16 235 33 32 NA 142 26 747
"106" 14 80 450 137 539 1330 21 22 247 24 32 NA 160 56 817
"107" 7 75 361 132 462 1296 18 22 279 26 27 1 141 62 796
"108" 9 77 376 125 547 1401 23 24 240 28 33 NA 124 93 771
"109" 12 77 371 126 461 1328 10 28 260 35 15 NA 142 75 779
"110" 5 58 379 125 426 1388 13 9 220 28 32 1 69 51 762
"111" 11 78 424 128 555 1420 7 14 258 31 31 NA 168 60 857
"112" 10 71 402 120 537 1480 17 14 245 30 34 0 136 41 745
"113" 11 74 398 147 528 1435 9 19 239 19 27 0 157 88 725
"114" 11 81 456 128 548 1419 22 19 236 31 39 NA 213 47 794
"115" 6 74 407 118 501 1402 17 13 265 30 20 NA 113 81 898
"116" 11 73 345 136 484 1364 12 14 241 28 32 0 122 56 793
"117" 7 63 449 123 531 1408 19 14 277 36 22 0 155 45 799
"118" 14 80 370 134 438 1379 21 21 255 17 22 NA 150 73 712
"119" 10 77 408 120 519 1385 16 25 257 26 26 1 139 67 826
"120" 11 68 444 108 523 1408 7 13 250 31 35 NA 140 45 742
"121" 7 72 361 137 510 1345 13 15 256 27 16 1 115 55 790
"122" 9 61 393 141 530 1397 23 17 261 25 26 1 139 62 772
"123" 7 82 378 112 504 1368 20 26 282 21 26 1 126 41 786
"124" 10 56 419 102 473 1382 10 27 130 34 36 0 144 63 782
"125" 7 79 428 124 544 1309 20 28 262 27 31 0 118 51 856
"126" 11 73 404 146 489 1369 18 22 257 19 19 0 148 46 740
"127" 9 80 393 149 506 1386 17 23 287 29 30 0 133 76 712
"128" 13 51 422 148 479 1353 23 21 237 20 32 NA 146 44 799
"129" 7 64 340 104 488 1357 13 30 280 28 13 1 154 74 754
"130" 14 77 372 119 512 1356 19 24 265 31 43 0 174 60 714
"131" 12 73 383 133 548 1395 4 26 263 17 34 0 64 56 782
"132" 11 70 432 128 473 1377 13 21 124 17 35 1 103 58 698
"133" 7 62 393 116 444 1330 19 23 274 24 38 NA 126 94 847
"134" 11 79 414 113 493 1354 21 17 285 26 29 0 138 40 736
"135" 8 66 365 107 416 1291 6 20 269 30 36 8 113 47 852
"136" 11 73 392 125 493 1374 17 26 253 21 23 0 124 39 825
"137" 11 85 369 136 461 1431 13 30 219 21 23 1 176 61 714
"138" 12 99 394 132 462 1491 23 21 269 28 31 NA 138 50 714
"139" 10 61 439 144 522 1331 18 28 288 22 19 NA 154 30 838
"140" 14 63 410 123 562 1435 15 17 252 28 33 1 83 60 849
"141" 11 74 393 129 563 1399 17 18 256 18 12 5 162 62 749
"142" 9 66 402 114 609 1343 19 24 282 20 26 1 147 57 746
"143" 10 74 395 114 514 1360 17 14 229 21 28 0 96 61 826
"144" 10 68 349 138 429 1363 18 9 241 25 25 0 131 45 788
"145" 6 80 384 119 548 1420 14 17 275 28 30 0 126 52 834
"146" 9 71 451 141 514 1455 19 27 276 29 33 0 132 47 846
"147" 12 69 362 126 464 1391 10 13 238 24 33 NA 133 73 842
"148" 12 64 411 117 481 1374 10 18 269 26 23 NA 147 65 831
"149" 7 59 427 120 501 1418 11 16 259 29 26 0 142 74 749
"150" 6 55 421 146 548 1403 19 16 267 33 40 NA 76 51 838
"151" 5 77 410 115 487 1371 6 13 268 31 40 NA 184 78 788
"152" 4 54 374 117 516 1368 5 5 277 27 35 0 122 40 764
"153" 14 99 392 134 492 1371 25 9 235 26 24 NA 146 45 748
"154" 9 52 490 117 607 1349 22 28 290 32 25 0 99 58 835
"155" 4 70 387 128 493 1379 16 19 240 37 28 NA 134 44 840
"156" 11 69 363 129 535 1447 23 19 119 25 42 NA 136 47 770
"157" 9 57 316 116 479 1368 22 38 268 19 23 NA 150 59 827
"158" 5 71 453 146 471 1358 13 15 256 26 18 0 152 47 726
"159" 9 55 381 129 478 1328 15 16 260 25 33 NA 149 50 850
"160" 12 66 365 143 464 1402 14 17 237 33 26 NA 141 102 790
"161" 9 61 443 115 496 1369 18 12 240 33 22 NA 135 61 871
"162" 7 89 431 63 447 1364 21 20 249 25 32 NA 163 50 772
"163" 8 71 393 125 479 1383 18 23 269 32 13 NA 136 57 869
"164" 17 57 378 125 487 1376 17 14 243 28 19 0 157 63 809
"165" 8 77 466 128 533 1346 18 18 269 29 25 0 146 57 729
"166" 13 82 440 138 580 1343 9 17 264 27 22 0 133 32 758
"167" 11 59 400 145 537 1403 15 23 246 32 27 0 133 49 694
"168" 8 69 429 146 548 1385 16 22 249 24 18 0 130 55 762
"169" 11 54 362 102 488 1394 13 20 268 29 38 3 121 65 745
"170" 9 82 409 116 461 1300 16 15 263 24 28 1 92 56 788
"171" 9 81 448 114 505 1332 12 19 261 34 29 3 163 55 773
"172" 7 64 447 129 491 1352 12 17 252 32 32 0 147 58 708
"173" 9 71 397 130 523 1327 9 12 246 28 46 0 148 81 708
"174" 8 69 426 114 500 1434 17 23 263 33 31 1 159 48 768
"175" 9 72 346 117 444 1473 14 16 284 31 33 1 98 44 797
"176" 6 58 375 135 560 1390 19 19 266 24 30 0 135 51 719
"177" 7 84 473 126 586 1317 25 15 271 26 21 0 160 38 747
"178" 9 59 373 113 545 1371 10 29 128 26 25 NA 201 77 816
"179" 8 60 361 118 480 1414 27 27 274 22 26 1 172 59 743
"180" 9 73 401 119 494 1279 16 14 236 19 38 NA 143 54 774
"181" 12 77 373 135 501 1321 8 12 236 26 32 1 149 57 789
"182" 10 59 371 135 485 1366 15 16 259 26 16 3 133 48 771
"183" 9 80 404 120 471 1377 15 27 270 32 30 0 160 62 735
"184" 7 73 445 140 474 1317 9 16 247 39 39 0 119 71 755
"185" 8 65 404 156 482 1242 12 15 275 27 25 1 118 46 828
"186" 14 68 448 115 451 1358 18 21 273 23 32 0 134 47 693
"187" 9 67 418 136 546 1413 13 11 279 22 33 1 144 58 821
"188" 13 95 415 111 553 1410 17 15 229 25 32 1 153 53 739
"189" 7 73 355 125 444 1424 18 21 257 19 22 0 116 53 709
"190" 9 86 478 134 539 1283 14 16 246 20 43 0 110 61 875
"191" 7 77 372 144 451 1339 10 12 255 15 22 0 148 47 671
"192" 7 49 384 118 467 1433 15 17 274 25 26 0 101 25 792
"193" 15 50 414 112 556 1329 18 20 230 31 32 1 122 68 816
"194" 8 84 382 128 469 1401 11 6 275 21 15 1 132 59 820
"195" 12 73 438 116 509 1451 9 11 131 18 35 1 160 53 719
"196" 14 79 385 69 482 1391 8 33 266 25 33 0 120 32 778
"197" 4 80 427 115 511 1430 21 37 251 34 43 0 152 32 894
"198" 11 81 355 128 445 1339 17 21 261 26 28 1 153 66 760
"199" 10 78 338 108 473 1433 17 17 238 29 26 2 145 57 746
"200" 7 71 408 118 471 1420 10 12 233 30 39 NA 135 53 690
"201" 16 91 420 121 537 1384 20 39 266 23 30 NA 161 52 813
"202" 11 70 442 136 553 1353 25 17 254 25 36 0 137 74 767
"203" 5 68 386 113 516 1370 10 28 267 31 31 NA 146 61 762
"204" 11 62 333 141 430 1354 18 25 266 21 21 1 124 54 816
"205" 9 62 450 144 487 1314 13 11 256 25 28 NA 126 59 792
"206" 16 88 381 129 482 1323 15 19 242 19 32 1 110 56 829
"207" 10 78 489 132 571 1353 15 19 268 32 29 2 167 61 779
"208" 10 84 415 122 434 1334 22 18 250 28 15 0 152 37 745
"209" 13 68 380 132 462 1329 20 13 237 26 24 0 162 54 754
"210" 8 70 364 141 445 1278 16 10 262 30 33 0 125 51 785
"211" 8 54 451 143 607 1390 11 23 291 29 25 1 189 54 752
"212" 9 64 418 131 482 1361 26 32 257 30 27 NA 146 71 733
"213" 12 59 358 134 414 1337 13 24 277 25 26 1 129 83 749
"214" 10 66 432 115 484 1349 21 27 276 35 24 1 135 35 752
"215" 15 87 358 129 452 1455 19 20 267 23 33 0 89 43 755
"216" 11 74 385 141 506 1286 18 16 121 24 39 NA 176 73 690
"217" 6 66 415 119 456 1333 10 15 257 23 33 1 146 40 718
"218" 7 62 367 118 489 1372 9 17 262 28 19 0 160 70 845
"219" 9 65 344 111 447 1381 4 13 228 13 15 0 118 54 716
"220" 12 76 383 133 502 1287 15 11 250 33 33 NA 130 52 643
"221" 12 68 410 128 460 1361 19 12 230 31 32 NA 115 67 817
"222" 15 79 435 144 531 1359 11 35 273 27 22 NA 148 62 743
"223" 7 51 369 123 400 1283 13 16 129 26 21 NA 139 65 783
"224" 8 66 418 99 474 1411 21 20 280 19 41 1 149 70 705
"225" 10 51 355 120 458 1383 19 12 250 28 18 NA 149 75 782
"226" 15 74 405 127 531 1405 20 32 263 22 20 NA 154 66 836
"227" 7 58 382 126 498 1387 13 34 270 24 32 NA 139 50 789
"228" 13 86 421 144 554 1392 11 11 280 22 35 0 173 54 770
"229" 12 83 421 138 499 1304 18 16 252 29 23 NA 135 52 772
"230" 8 64 393 129 503 1358 13 22 270 25 33 0 143 72 836
"231" 7 65 416 112 586 1389 17 20 252 31 24 1 123 34 757
"232" 12 63 413 128 548 1423 22 18 281 31 24 6 164 55 759
"233" 17 91 400 145 506 1294 19 8 262 30 26 NA 141 91 797
"234" 10 83 409 143 542 1334 21 18 257 26 26 0 147 56 865
"235" 8 59 387 141 530 1435 22 14 279 22 21 NA 170 62 723
"236" 4 62 362 119 457 1357 7 20 260 24 27 1 118 64 751
"237" 11 69 366 133 495 1393 8 18 246 23 25 NA 139 60 668
"238" 7 71 377 118 482 1292 18 4 244 22 33 2 165 37 794
"239" 7 60 373 110 462 1363 23 19 247 25 28 0 127 38 791
"240" 6 79 445 131 542 1344 15 12 249 24 29 1 162 50 789
"241" 11 60 378 121 491 1384 19 12 263 22 36 NA 131 57 871
"242" 9 62 392 154 525 1373 14 15 256 26 28 NA 173 41 813
"243" 9 87 445 124 540 1200 13 14 239 22 16 1 152 65 717
"244" 8 66 375 111 508 1447 12 33 246 28 12 1 141 47 829
"245" 4 83 407 162 488 1347 14 51 258 25 28 NA 152 32 782
"246" 10 67 371 120 493 1368 26 18 270 31 28 0 177 59 652
"247" 11 69 408 138 517 1350 6 21 233 28 22 1 123 53 687
"248" 10 65 325 137 494 1431 14 19 263 19 21 0 165 67 700
"249" 11 77 398 147 523 1430 15 22 251 31 38 NA 120 50 767
"250" 11 52 373 115 493 1365 9 6 267 28 31 NA 163 67 840
"251" 5 55 393 109 474 1309 21 31 278 27 15 1 129 24 827
"252" 9 68 458 143 554 1477 23 20 250 32 27 1 146 48 805
"253" 11 68 393 123 472 1323 21 18 253 29 30 1 162 48 799
"254" 14 90 427 149 482 1381 20 23 258 28 25 NA 138 86 814
"255" 9 67 362 124 493 1367 19 23 263 24 11 0 140 68 826
"256" 6 79 423 116 514 1401 21 8 255 28 14 0 169 42 751
"257" 5 67 428 134 457 1310 21 21 278 23 22 0 148 63 763
"258" 6 65 399 111 483 1380 21 7 261 25 33 0 188 75 794
"259" 12 68 387 125 513 1457 10 18 256 27 29 0 113 54 841
"260" 4 71 390 115 503 1345 22 23 279 29 39 NA 151 55 857
"261" 8 93 451 112 519 1380 28 20 269 20 39 1 160 61 814
"262" 5 81 340 133 537 1384 19 10 266 22 34 3 128 62 807
"263" 11 83 413 121 518 1396 19 23 277 23 35 1 128 57 757
"264" 5 68 392 135 565 1408 12 34 241 27 31 NA 131 92 780
"265" 10 66 472 119 552 1311 15 12 288 23 35 0 158 69 776
"266" 9 57 385 137 470 1296 19 12 244 30 14 NA 141 56 848
"267" 11 67 401 123 485 1342 14 9 255 24 36 1 108 42 756
"268" 10 91 438 139 470 1316 21 21 271 17 30 NA 119 60 767
"269" 7 73 471 126 513 1392 15 12 259 19 23 0 173 43 790
"270" 4 73 439 134 519 1366 14 13 263 31 30 1 149 47 682
"271" 6 71 397 140 490 1356 18 24 295 24 30 0 189 60 745
"272" 7 61 386 148 500 1282 19 22 268 35 27 1 118 51 746
"273" 12 76 428 141 535 1378 23 23 241 20 27 0 141 71 848
"274" 8 69 342 126 445 1366 15 20 252 24 28 NA 171 70 777
"275" 7 40 416 107 502 1370 15 19 244 24 20 NA 116 55 710
"276" 9 81 421 137 515 1444 14 19 272 31 28 NA 149 61 797
"277" 12 77 368 138 537 1413 17 32 237 25 24 NA 141 92 823
"278" 19 92 389 123 476 1335 10 14 249 31 22 NA 141 58 754
"279" 10 93 425 142 522 1390 7 11 254 33 27 1 160 78 810
"280" 9 79 421 128 587 1276 14 26 232 27 38 0 158 62 742
"281" 13 74 397 118 440 1339 7 19 245 35 28 0 156 64 747
"282" 11 58 444 121 555 1453 14 17 262 36 37 0 181 55 772
"283" 9 75 452 113 586 1398 17 15 121 25 20 1 186 55 728
"284" 7 77 452 135 616 1461 17 22 238 33 26 NA 131 70 806
"285" 5 69 374 123 474 1434 12 18 242 34 33 4 120 50 763
"286" 8 71 388 123 533 1419 23 32 253 24 30 2 156 41 714
"287" 7 56 401 137 534 1393 13 30 273 34 30 1 58 64 740
"288" 10 68 362 136 491 1360 20 13 286 23 29 0 150 73 659
"289" 5 77 402 136 500 1389 13 27 284 23 35 0 126 73 786
"290" 9 77 385 135 470 1337 15 7 261 34 19 0 114 56 727
"291" 8 30 429 118 526 1424 17 35 240 30 26 2 122 58 830
"292" 14 83 434 148 537 1338 12 21 244 28 32 1 142 59 693
"293" 10 53 361 123 491 1388 9 15 271 22 30 1 124 62 764
"294" 1 78 358 126 515 1350 17 29 267 21 31 0 126 42 755
"295" 12 65 415 127 538 1389 22 33 270 19 39 0 123 48 810
"296" 9 71 407 137 529 1402 19 16 264 20 33 0 135 62 802
"297" 13 69 364 137 485 1469 21 20 262 34 31 1 173 47 747
"298" 11 60 385 142 529 1309 16 35 255 38 19 1 125 74 815
"299" 8 60 358 138 422 1305 22 32 254 33 33 1 123 57 828
"300" 9 76 352 118 437 1294 6 31 253 30 21 1 134 64 797
"301" 6 54 369 144 457 1356 16 37 293 26 36 0 133 70 876
"302" 10 77 400 145 501 1285 19 13 250 20 39 1 191 66 744
"303" 8 51 369 119 466 1293 13 4 275 27 13 0 103 58 677
"304" 7 56 395 134 547 1393 15 10 258 30 40 0 145 90 779
"305" 6 69 344 110 516 1334 9 27 262 34 14 NA 126 30 761
"306" 4 50 435 101 479 1358 19 15 274 23 34 NA 112 70 711
"307" 7 74 387 135 557 1377 13 19 271 30 35 0 136 56 697
"308" 11 59 465 130 511 1382 16 8 249 36 26 1 153 73 752
"309" 7 53 435 139 474 1412 19 20 252 32 26 NA 161 57 683
"310" 11 81 428 152 562 1412 9 17 267 29 38 0 116 52 788
"311" 13 79 401 122 496 1415 15 7 245 13 32 NA 161 48 825
"312" 6 65 360 128 446 1276 10 24 272 18 27 0 122 56 829
"313" 7 72 361 115 467 1330 18 40 263 28 26 NA 123 39 763
"314" 17 74 427 116 507 1323 13 25 218 23 43 1 143 64 739
"315" 2 68 473 109 519 1313 13 11 268 30 33 0 155 52 731
"316" 8 56 403 61 556 1412 21 30 240 31 25 NA 116 70 746
"317" 9 65 413 117 471 1289 12 16 264 14 24 1 111 67 805
"318" 7 92 405 134 563 1440 12 22 282 17 31 4 147 60 718
"319" 16 66 447 115 540 1456 16 12 268 27 37 1 157 59 850
"320" 8 56 377 131 524 1426 14 15 267 27 21 0 153 61 744
"321" 10 73 397 134 523 1464 16 21 279 28 31 NA 116 62 755
"322" 13 88 404 127 472 1321 13 26 268 22 34 0 120 61 824
"323" 8 65 443 127 467 1337 9 10 237 29 31 1 131 31 833
"324" 11 32 366 118 525 1354 6 25 233 21 37 0 140 70 838
"325" 10 72 433 126 508 1346 13 18 248 33 21 0 154 91 817
"326" 9 75 403 131 508 1397 16 24 245 30 39 NA 160 66 763
"327" 7 69 388 124 505 1363 18 12 287 31 29 0 132 69 849
"328" 9 76 360 130 508 1378 5 21 245 43 37 NA 167 45 830
"329" 10 75 395 133 486 1413 16 17 247 27 34 1 140 71 716
"330" 9 62 365 110 476 1293 13 13 252 20 25 0 170 53 712
"331" 9 76 375 120 495 1420 20 27 289 18 28 0 170 59 759
"332" 10 72 373 131 462 1401 21 30 254 23 26 NA 157 50 651
"333" 8 59 424 138 529 1426 7 23 247 31 36 1 133 74 847
"334" 15 67 383 121 506 1384 14 26 257 25 40 NA 126 33 823
"335" 11 64 497 141 572 1429 16 20 251 24 32 NA 137 67 887
"336" 5 82 460 150 610 1328 7 13 268 34 30 1 166 67 748
"337" 12 99 441 131 505 1404 9 11 258 26 24 0 133 45 712
"338" 11 59 325 136 440 1341 17 15 284 26 21 NA 137 87 831
"339" 8 56 468 117 598 1471 18 13 286 31 21 1 155 72 754
"340" 9 78 449 123 524 1332 10 17 211 24 27 0 73 67 832
"341" 9 87 417 155 521 1319 21 34 258 23 29 0 124 44 791
"342" 6 41 401 130 600 1481 17 27 277 18 27 0 149 53 765
"343" 3 59 382 102 456 1341 14 17 245 22 33 0 155 70 784
"344" 12 72 413 131 508 1341 20 19 254 21 34 0 127 58 924
"345" 14 83 372 113 460 1354 16 29 258 16 46 1 149 61 793
"346" 9 67 416 136 461 1442 14 7 270 35 28 5 150 69 790
"347" 14 38 388 67 574 1443 17 21 287 20 33 0 147 58 760
"348" 8 59 401 114 505 1383 18 21 271 23 22 NA 136 71 724
"349" 9 71 408 142 593 1409 13 40 266 20 37 NA 116 81 743
"350" 7 66 394 149 541 1397 18 15 293 36 26 1 187 80 766
"351" 6 72 408 135 530 1366 16 31 243 22 37 1 169 44 762
"352" 4 78 355 116 449 1389 15 33 280 29 29 0 156 59 774
"353" 12 67 405 138 459 1375 19 21 255 32 19 0 157 93 803
"354" 6 73 367 125 505 1389 18 8 280 20 28 NA 165 71 804
"355" 7 63 415 109 558 1390 24 21 298 19 29 NA 164 65 771
"356" 10 73 357 132 510 1384 18 25 283 25 28 NA 142 75 810
"357" 9 62 350 125 385 1319 20 12 239 24 30 NA 128 53 742
"358" 10 80 380 134 509 1428 18 23 278 23 15 1 146 69 767
"359" 8 77 427 114 541 1383 21 6 316 22 31 4 163 102 777
"360" 8 63 388 133 511 1382 16 11 263 19 31 NA 128 59 847
"361" 6 88 390 123 581 1408 13 19 285 32 27 0 113 54 858
"362" 7 56 432 111 505 1323 15 18 270 27 17 0 167 77 737
"363" 11 83 430 120 507 1336 14 25 248 19 44 NA 110 56 728
"364" 15 74 314 129 426 1329 10 10 292 20 32 0 150 60 787
"365" 7 92 426 143 521 1430 10 16 127 26 27 5 160 49 729
"366" 8 64 395 121 451 1221 13 32 240 29 31 0 134 26 732
"367" 15 76 423 137 461 1378 19 17 253 28 23 NA 165 53 764
"368" 14 62 377 127 496 1393 22 17 230 27 24 NA 152 38 805
"369" 8 73 352 106 507 1415 22 14 249 25 27 0 130 60 725
"370" 8 70 454 116 547 1407 17 29 257 36 39 0 129 62 800
"371" 9 71 369 68 521 1341 10 21 264 26 25 1 134 44 831
"372" 8 84 367 148 534 1474 19 24 265 28 21 0 140 33 734
"373" 14 78 388 149 511 1427 22 28 232 27 31 1 147 43 795
"374" 7 71 387 123 422 1274 10 30 257 22 28 NA 145 71 812
"375" 8 67 388 122 489 1463 17 25 255 26 22 0 128 61 875
"376" 8 55 417 138 536 1347 12 34 247 28 29 0 127 50 856
"377" 12 72 419 137 480 1393 25 16 270 20 24 NA 188 48 798
"378" 11 67 380 128 432 1366 7 26 256 30 24 1 69 65 880
"379" 12 80 408 121 600 1420 18 30 266 32 36 0 131 75 778
"380" 12 48 340 115 494 1383 8 16 241 23 38 1 157 67 813
"381" 7 69 396 111 449 1364 24 20 253 24 32 NA 127 46 804
"382" 8 66 330 126 465 1355 21 14 253 23 27 0 101 38 793
"383" 16 69 400 145 267 1424 15 14 265 29 18 0 137 55 724
"384" 12 64 400 121 510 1434 16 11 298 25 35 1 173 69 730
"385" 14 74 368 128 464 1359 17 27 264 37 26 0 100 42 858
"386" 8 53 395 110 471 1345 19 20 258 27 33 1 140 39 779
"387" 13 78 337 127 485 1362 17 10 239 21 25 NA 139 70 715
"388" 12 86 423 126 441 1378 16 39 250 32 23 3 100 32 859
"389" 15 79 424 147 560 1422 19 17 263 27 26 NA 95 58 724
"390" 10 76 393 122 521 1440 25 25 141 25 27 0 145 60 751
"391" 7 77 425 142 567 1293 14 20 244 34 26 0 175 48 812
"392" 7 73 377 130 493 1349 19 10 261 21 49 0 120 51 803
