"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"67" 53 189 961 341 1071 3289 41 25 410 79 65 NA 258 69 1051
"68" 90 196 884 323 1160 3036 18 28 357 93 55 2 269 58 1060
"69" 37 141 870 316 1125 3259 49 20 412 84 52 1 258 59 1012
"70" 38 161 848 332 1109 3092 21 29 345 49 50 1 238 51 918
"71" 28 194 869 358 1036 3189 29 23 396 54 68 2 269 80 1107
"72" 63 158 862 333 1054 3267 32 25 391 92 71 NA 236 56 943
"73" 55 175 802 336 944 3170 36 36 377 61 69 1 226 52 1039
"74" 26 142 843 343 1097 3227 37 23 393 74 63 NA 236 63 1183
"75" 43 179 877 154 1078 3091 26 12 384 76 76 NA 228 65 1003
"76" 52 184 877 316 1112 3069 40 32 408 59 79 NA 216 83 1049
"77" 57 163 819 337 1063 3141 31 19 360 68 59 5 219 39 972
"78" 52 165 854 334 1069 3309 41 8 407 66 32 1 216 71 1011
"79" 44 157 861 358 1116 3212 21 18 370 96 54 2 252 58 992
"80" 27 170 916 305 1123 3197 36 13 384 77 55 NA 247 61 1167
"81" 35 158 818 341 1071 3362 29 40 364 115 61 NA 265 67 1105
"82" 47 139 885 364 1090 3014 38 12 401 95 62 1 228 52 1023
"83" 35 150 759 367 1035 3219 25 12 404 56 59 4 276 44 1016
"84" 35 168 830 294 1000 3114 35 18 408 48 54 NA 208 53 1066
"85" 29 177 839 317 1029 2972 51 30 394 114 71 NA 253 54 1033
"86" 82 171 824 340 1171 3259 22 30 431 87 74 NA 204 46 927
"87" 39 181 857 295 1173 3285 25 19 372 105 64 2 239 68 1080
"88" 52 165 906 313 1090 3064 45 32 417 44 63 1 212 49 1130
"89" 50 164 930 360 1152 3278 43 34 392 92 59 NA 242 62 1061
"90" 30 171 825 337 1128 3461 20 13 385 45 44 NA 228 62 960
"91" 36 192 894 330 1206 3318 27 23 333 47 63 3 295 52 1122
"92" 47 183 945 334 1207 3334 44 23 369 58 55 NA 231 59 1037
"93" 39 167 771 370 1026 3298 36 20 360 113 79 NA 246 58 1047
"94" 45 211 974 359 1157 3375 30 39 396 84 49 1 240 67 1034
"95" 52 156 893 327 1037 3212 38 22 424 73 61 NA 250 64 951
"96" 41 154 842 352 1052 3094 43 31 378 97 52 1 249 57 1024
"97" 38 171 861 292 1049 3253 29 27 184 123 57 NA 240 50 1178
"98" 43 189 891 371 972 3151 34 19 352 32 50 3 221 35 1059
"99" 25 189 857 381 994 3124 26 17 453 56 51 1 227 46 1115
"100" 26 147 884 287 1032 3244 44 16 398 108 43 2 230 71 1097
"101" 58 192 813 375 1112 3184 31 28 425 76 65 NA 249 60 1112
"102" 50 175 875 348 983 3059 68 18 421 58 46 NA 240 90 1062
"103" 42 141 770 246 936 3104 39 20 418 74 62 NA 262 39 1058
"104" 37 169 841 380 1116 3193 57 20 410 71 60 3 236 52 1027
"105" 51 160 911 363 1061 3165 35 13 414 80 60 3 265 65 1059
"106" 29 153 778 358 1002 3007 70 12 415 76 59 NA 206 55 1079
"107" 39 160 882 354 974 3318 42 15 417 85 57 NA 199 47 996
"108" 38 151 854 332 1161 3074 34 31 345 64 53 NA 219 55 1065
"109" 38 170 844 390 976 3106 39 30 404 71 59 NA 225 77 1083
"110" 55 176 848 331 1163 3141 46 16 412 53 73 NA 238 70 991
"111" 52 86 794 360 1137 3194 57 21 414 81 67 NA 230 55 1044
"112" 26 195 978 364 1149 3403 41 21 369 82 74 NA 229 69 1091
"113" 31 151 828 341 942 3099 79 17 398 71 58 NA 239 43 989
"114" 25 215 986 344 1214 3250 30 21 435 120 58 NA 275 58 1084
"115" 74 194 850 375 1075 3142 54 16 365 68 66 1 239 64 1018
"116" 44 161 939 339 1131 3055 36 43 401 59 62 NA 244 35 979
"117" 64 184 862 379 1142 3263 20 22 371 83 47 1 251 62 928
"118" 23 173 868 309 1115 3232 45 22 396 83 49 1 222 34 1020
"119" 44 181 837 381 1138 3352 48 12 402 71 54 4 253 60 1039
"120" 35 158 878 314 1160 3224 32 34 438 67 76 NA 261 49 1107
"121" 39 181 940 360 958 3220 30 37 411 57 56 1 246 33 1026
"122" 38 168 847 332 1074 3199 36 28 375 100 61 2 215 59 977
"123" 72 162 864 360 1080 3189 50 8 407 58 53 3 227 59 1057
"124" 41 141 831 335 1059 3275 38 19 415 73 61 NA 212 55 1022
"125" 38 189 732 383 1048 3278 22 26 382 74 60 6 258 82 1136
"126" 44 193 920 376 1071 3102 46 16 326 86 67 NA 249 51 964
"127" 32 194 809 324 1005 3068 34 11 402 48 49 1 212 80 1140
"128" 32 145 779 321 1174 3292 24 14 374 87 67 NA 244 48 1058
"129" 32 165 867 330 1141 3174 40 27 414 71 51 NA 241 56 1011
"130" 40 197 872 326 1073 3202 38 24 425 91 64 3 246 89 984
"131" 40 171 825 373 1186 3315 46 24 408 97 57 1 234 46 988
"132" 55 177 855 322 1031 3343 54 28 386 81 72 1 234 74 1029
"133" 40 200 890 387 1210 3210 36 17 389 49 55 1 211 53 992
"134" 38 186 876 285 1084 3316 45 21 365 77 70 2 220 69 1052
"135" 58 132 983 325 1067 3181 35 33 419 100 60 NA 255 71 1028
"136" 41 156 867 315 989 3122 39 43 390 73 46 1 237 61 1055
"137" 72 210 914 346 1165 3159 35 23 385 98 53 1 195 51 1083
"138" 24 176 839 288 1091 3199 21 18 409 82 73 NA 207 34 1055
"139" 37 154 804 361 1035 3344 36 35 414 66 49 NA 251 55 1047
"140" 37 159 822 337 1016 3096 21 28 440 71 58 NA 243 35 949
"141" 55 183 864 333 1203 3125 35 15 329 102 58 NA 228 76 1029
"142" 44 207 869 324 1122 3275 30 20 399 93 57 NA 246 62 1023
"143" 20 158 842 339 997 3285 37 17 367 83 41 2 216 60 958
"144" 50 166 879 348 1006 3168 35 38 427 66 69 1 231 74 1075
"145" 40 143 828 337 1081 3158 29 24 414 100 59 1 269 54 1052
"146" 42 170 896 370 1090 3270 29 33 406 80 53 NA 226 74 1032
"147" 42 166 814 298 970 3081 38 18 395 86 29 NA 210 65 955
"148" 36 185 853 346 1067 3232 31 32 410 85 59 3 259 67 1041
"149" 36 157 823 330 1037 3219 20 26 402 80 60 1 209 28 1027
"150" 27 184 900 340 1070 3042 29 16 332 63 72 NA 247 41 1038
"151" 53 156 821 350 1129 3213 34 19 342 91 71 3 211 59 997
"152" 50 168 879 353 1139 3220 25 24 190 121 57 1 257 65 1035
"153" 31 194 783 359 1033 3144 70 36 374 83 75 NA 243 50 1096
"154" 44 189 831 363 1054 3285 28 31 412 121 73 1 220 58 1008
"155" 63 82 878 377 1108 3199 32 37 406 107 58 1 261 75 1049
"156" 107 213 904 367 1100 3324 41 9 409 78 57 2 253 67 1103
"157" 35 193 879 364 1047 3228 48 15 399 73 85 2 226 47 1037
"158" 22 160 852 343 1022 3267 24 35 417 90 59 1 219 57 1200
"159" 31 159 825 345 1006 3110 28 32 387 60 73 NA 235 60 970
"160" 41 218 881 412 1161 3275 31 20 345 81 62 NA 235 49 1017
"161" 25 152 705 318 987 3237 39 16 396 54 56 2 268 60 1017
"162" 33 235 895 357 1063 3264 31 23 403 81 58 NA 211 71 1042
"163" 29 187 871 337 1041 3236 41 10 398 82 56 1 232 60 989
"164" 29 150 892 317 1068 3171 55 18 374 84 68 1 238 55 1104
"165" 50 176 819 380 1063 3135 27 17 343 75 60 NA 202 57 998
"166" 70 161 853 297 1056 3170 39 32 393 78 49 NA 192 45 1029
"167" 22 167 828 306 1063 3205 57 29 402 85 46 1 197 47 1042
"168" 49 169 949 348 1102 3287 50 20 385 38 47 1 228 66 1056
"169" 28 149 876 363 1075 3215 48 21 410 60 53 3 256 68 1076
"170" 44 173 903 317 1116 3087 31 21 352 87 62 1 269 54 1038
"171" 39 199 905 331 1106 3233 29 27 354 53 63 NA 237 72 943
"172" 34 209 924 360 1096 3171 43 22 401 33 33 3 243 51 1051
"173" 58 204 918 410 1090 3229 46 19 430 77 56 NA 233 41 1007
"174" 58 208 791 354 978 3062 19 23 407 42 55 NA 203 49 1121
"175" 40 156 821 309 1027 3207 38 9 399 57 42 3 263 56 937
"176" 34 166 904 367 1117 3198 30 22 387 81 64 1 186 53 943
"177" 33 169 881 371 1162 3310 37 17 370 90 58 NA 216 61 1038
"178" 27 147 875 306 1139 3334 46 24 409 63 59 NA 256 60 1048
"179" 38 175 850 332 1151 3149 19 11 383 100 57 NA 233 67 941
"180" 49 163 843 339 1089 3242 48 17 361 57 20 1 101 63 984
"181" 69 205 972 367 1029 3314 47 31 365 75 63 1 242 48 1013
"182" 30 170 887 338 1071 3148 47 25 402 79 63 2 237 53 988
"183" 82 215 912 369 1084 3201 31 22 384 64 86 NA 200 32 1003
"184" 27 195 949 329 1200 3211 41 24 394 67 63 3 273 64 1046
"185" 64 204 846 351 1104 3320 59 22 415 77 46 3 190 57 1103
"186" 61 160 909 363 1057 3333 48 18 387 108 53 4 224 48 1046
"187" 56 211 938 317 1031 3151 29 15 433 68 70 NA 193 53 1029
"188" 32 182 832 353 1123 3260 31 19 380 89 67 NA 239 74 1165
"189" 39 182 882 349 1102 3165 37 10 414 118 70 1 259 53 1007
"190" 31 136 818 334 1028 3045 18 32 452 80 84 NA 259 66 1077
"191" 34 191 764 354 1026 3228 43 21 207 54 60 1 270 63 1097
"192" 28 179 827 344 1041 3225 29 18 404 56 67 3 229 34 949
"193" 50 159 814 340 1189 3337 25 16 366 74 64 NA 262 52 1023
"194" 64 196 866 382 1197 3224 23 28 413 59 33 NA 213 63 1034
"195" 58 174 869 322 1010 3168 42 15 449 74 66 2 231 67 1054
"196" 40 167 925 292 1170 3138 9 28 378 88 54 4 222 68 1011
"197" 44 189 918 338 1105 3199 20 14 413 38 60 1 224 53 1163
"198" 68 181 806 355 1062 3064 31 16 318 74 71 2 197 44 1049
"199" 37 195 901 352 1004 3182 28 18 439 44 62 3 219 54 1157
"200" 39 149 868 353 1149 3103 43 17 443 58 53 3 200 57 1054
"201" 25 150 848 304 1023 3128 39 29 388 134 52 1 212 53 990
"202" 31 79 881 328 1122 3162 33 16 388 48 53 1 226 55 1033
"203" 62 196 793 351 1067 3110 48 7 380 96 68 2 205 51 976
"204" 59 150 756 341 998 3100 64 16 388 91 76 1 244 92 1089
"205" 75 173 852 311 1166 3257 20 12 406 60 76 3 274 24 960
"206" 50 185 894 351 1058 3023 28 17 366 67 89 NA 239 62 1139
"207" 49 191 893 333 1163 3089 29 16 378 103 62 1 231 45 1083
"208" 27 149 810 298 1111 3124 39 41 441 113 41 1 255 67 1065
"209" 55 198 942 374 1140 3309 36 32 399 89 67 1 221 72 1117
"210" 58 169 798 337 980 3166 38 29 387 107 56 1 254 54 998
"211" 37 176 862 342 1085 3160 11 24 455 87 67 3 264 73 1021
"212" 58 187 828 330 1028 3157 23 22 372 58 59 2 202 75 1113
"213" 57 219 874 353 1088 3225 41 19 404 91 64 NA 249 58 1100
"214" 44 189 844 334 988 3141 33 31 386 81 49 NA 215 57 1002
"215" 29 176 925 334 1076 3117 30 43 417 75 71 NA 195 59 981
"216" 27 155 907 335 1111 3313 29 17 383 67 49 3 238 66 1078
"217" 45 167 904 357 1052 3242 75 16 388 76 64 1 248 62 1049
"218" 35 180 875 302 1199 3312 27 29 426 104 47 3 208 62 1175
"219" 40 175 874 370 1021 3286 41 19 423 88 62 NA 241 48 1031
"220" 53 205 929 377 1110 3137 49 25 430 75 50 NA 223 73 1015
"221" 15 79 935 340 1140 3215 28 31 354 54 56 1 236 40 1019
"222" 55 183 839 348 993 3241 60 18 446 58 62 NA 279 48 1030
"223" 104 189 871 353 1053 3222 35 37 375 61 74 1 240 66 1011
"224" 90 179 892 318 1009 3119 36 23 443 93 61 2 247 70 1093
"225" 51 186 854 356 1067 3184 18 27 395 60 34 1 264 47 1052
"226" 72 183 914 373 1198 3212 42 13 390 68 47 NA 186 45 995
"227" 36 158 876 353 1030 3218 37 18 409 103 63 1 212 60 1030
"228" 39 174 939 316 1133 3303 52 18 423 111 71 2 258 49 1081
"229" 50 203 868 380 1054 2965 29 13 336 79 62 1 206 56 1039
"230" 56 171 937 389 1139 3205 50 10 407 83 54 NA 253 49 1139
"231" 51 163 863 284 989 3149 26 15 399 82 61 1 239 68 1072
"232" 79 177 902 352 1119 3169 38 28 366 69 68 4 236 55 965
"233" 72 156 922 344 1060 3222 46 21 388 106 57 NA 239 64 1118
"234" 47 161 830 339 1122 3230 28 15 444 69 59 NA 236 56 1003
"235" 47 152 901 336 992 3172 40 36 464 85 59 1 244 62 1143
"236" 46 190 834 334 1147 3219 43 8 458 151 79 NA 228 40 1140
"237" 38 147 822 299 944 3130 39 12 400 99 46 3 234 27 1085
"238" 32 200 889 325 1167 3453 31 33 367 40 52 NA 240 48 1075
"239" 29 148 905 348 1048 3237 30 19 369 67 59 NA 210 70 1024
"240" 59 179 899 299 1123 3096 44 24 404 100 58 1 226 80 929
"241" 35 183 818 335 962 3069 67 20 424 83 64 3 243 56 1130
"242" 49 162 819 341 969 3203 43 30 361 103 72 NA 226 53 996
"243" 39 185 919 350 1067 3274 24 32 362 69 65 NA 220 33 1123
"244" 22 162 874 333 1155 3283 61 17 397 148 62 1 240 41 999
"245" 45 162 817 316 1056 2962 41 51 422 115 50 NA 231 65 1067
"246" 27 187 881 323 1134 3271 63 34 442 67 37 1 245 66 979
"247" 73 220 885 364 1084 3107 38 26 370 54 50 5 251 62 1036
"248" 33 177 867 342 1096 3263 38 17 395 99 68 NA 217 56 920
"249" 38 140 860 317 1139 3141 35 32 397 87 54 1 246 60 1115
"250" 55 183 933 331 1081 3091 30 15 374 79 61 1 259 71 1049
"251" 45 159 866 285 1046 3210 55 22 384 68 52 NA 227 53 973
"252" 38 176 864 315 921 3119 33 18 389 76 62 NA 254 52 1130
"253" 32 198 811 341 995 3218 37 12 335 86 45 1 203 70 971
"254" 24 162 832 335 1127 3138 46 30 461 103 69 NA 248 77 1143
"255" 52 151 855 326 1053 3123 27 40 447 68 60 2 258 73 1185
"256" 19 143 913 290 1057 3153 56 13 363 73 60 2 235 63 961
"257" 28 159 849 312 1083 3128 22 27 383 93 58 1 223 57 1108
"258" 27 120 859 326 1015 3194 33 19 409 98 46 NA 189 35 952
"259" 35 138 869 352 1067 3153 30 26 359 70 80 1 186 52 1059
"260" 54 172 820 353 1046 3205 32 18 355 73 64 NA 230 59 1028
"261" 42 192 887 368 1074 3263 29 28 358 76 63 4 246 56 1107
"262" 46 165 770 385 982 3301 39 23 366 111 24 2 282 56 1099
"263" 36 195 918 328 1103 3132 31 13 390 63 60 1 247 63 1039
"264" 41 156 859 333 1103 3311 29 23 401 77 57 2 238 56 1166
"265" 30 160 840 311 1107 3268 21 17 412 80 55 NA 264 59 1052
"266" 60 91 913 351 1116 3227 35 21 402 93 67 NA 236 70 1079
"267" 57 145 885 336 1043 3253 15 34 369 83 66 NA 230 47 1111
"268" 47 148 891 348 1158 3197 25 17 394 86 76 NA 221 44 1053
"269" 47 184 848 322 1003 2972 34 30 390 90 73 NA 244 62 1089
"270" 47 166 836 300 1051 3152 18 17 378 79 47 NA 234 35 1025
"271" 38 197 932 332 1173 3215 42 25 428 102 60 NA 205 67 1053
"272" 41 146 910 314 1059 3274 47 13 367 61 62 NA 279 63 1007
"273" 47 187 872 376 1055 3137 64 15 452 81 85 1 235 64 1041
"274" 37 179 829 324 1027 3076 47 33 433 82 53 NA 263 69 997
"275" 29 158 881 337 980 3118 21 30 380 76 32 1 217 52 1052
"276" 56 204 955 402 1183 3127 10 25 426 93 66 2 209 64 983
"277" 60 188 895 333 1031 3249 38 24 353 66 72 NA 258 65 1105
"278" 72 182 828 364 1018 3284 49 28 420 37 60 NA 225 53 1107
"279" 57 168 885 312 1119 3230 58 32 389 38 57 NA 214 75 1101
"280" 58 151 858 302 1168 3097 34 16 377 58 60 5 213 70 1003
"281" 44 186 814 337 1046 3259 45 31 374 85 54 NA 218 57 1052
"282" 69 164 797 295 1016 3091 36 11 377 73 44 NA 255 50 1067
"283" 41 183 905 375 1173 3239 45 30 386 68 49 NA 216 58 1063
"284" 27 168 885 328 1044 3103 40 20 411 96 51 2 210 50 1039
"285" 63 176 865 341 1091 3313 49 25 358 52 67 2 213 73 986
"286" 68 171 868 333 1120 3252 38 33 390 54 68 NA 230 67 1026
"287" 29 160 943 326 1054 3143 25 32 414 96 58 NA 242 59 1056
"288" 47 176 906 344 1067 3169 34 18 408 62 66 1 242 61 969
"289" 36 212 928 345 1117 3158 35 40 420 63 57 1 237 60 1100
"290" 41 192 848 341 1036 3099 48 18 425 100 49 NA 221 62 1043
"291" 77 185 875 325 1178 3349 29 15 399 34 66 NA 260 46 1048
"292" 22 179 838 370 1067 3212 25 38 354 83 48 1 211 55 1110
"293" 47 163 848 329 1068 3212 40 9 396 53 68 NA 248 49 1014
"294" 45 154 783 364 1073 3228 64 27 380 67 54 3 220 54 1011
"295" 36 128 793 305 1092 3367 33 15 378 88 57 2 282 19 1058
"296" 38 194 835 324 1084 3182 34 15 417 77 69 NA 195 51 1032
"297" 38 196 847 324 1137 3141 18 17 377 94 60 1 219 59 1083
"298" 32 158 880 296 1097 3354 36 16 375 80 56 2 270 55 970
"299" 36 126 833 328 1085 3218 50 31 392 73 60 2 231 76 1034
"300" 59 169 783 367 1084 3247 25 23 372 49 79 1 229 60 1059
"301" 52 113 936 378 1180 3278 45 22 392 68 61 NA 232 79 1129
"302" 39 136 829 358 1133 3287 42 17 339 75 70 NA 286 47 1152
"303" 36 191 823 340 1083 3254 46 21 345 87 63 1 186 82 1107
"304" 78 174 899 361 1097 3194 18 23 423 64 67 2 222 38 1121
"305" 40 188 875 381 1162 3247 29 13 389 52 59 9 225 78 994
"306" 74 212 926 331 1028 3087 10 28 379 111 51 1 262 25 989
"307" 47 185 875 374 1125 3172 32 26 389 67 59 NA 238 59 1065
"308" 36 202 861 323 1109 3354 63 19 417 70 43 2 229 66 1019
"309" 54 182 922 336 1093 3288 25 8 371 43 68 1 249 22 1046
"310" 79 193 815 389 1063 3204 30 24 386 71 60 NA 243 63 1083
"311" 34 192 939 352 1085 3094 32 21 361 94 61 NA 235 60 930
"312" 43 210 859 378 520 3096 50 15 383 51 57 1 224 54 1062
"313" 46 218 953 326 1059 3097 49 14 385 81 57 NA 272 65 1077
"314" 61 151 888 325 1130 3193 73 42 384 48 27 1 228 55 991
"315" 29 201 855 309 1037 3289 26 22 365 97 60 2 169 70 1111
"316" 27 191 987 329 1147 3175 39 11 388 64 64 NA 233 53 1108
"317" 54 169 914 351 1077 3159 30 18 407 58 72 NA 237 69 1073
"318" 36 148 935 353 1033 3271 37 25 392 54 61 NA 250 44 1080
"319" 25 148 723 333 973 3250 38 12 391 62 64 NA 218 60 1025
"320" 65 186 971 347 1131 3440 22 25 399 43 74 NA 203 49 1137
"321" 36 187 824 344 1056 3177 34 9 349 69 56 NA 203 47 1011
"322" 35 163 896 348 1030 3062 77 26 392 82 55 NA 231 34 1144
"323" 61 174 811 328 1020 3132 29 17 391 100 53 1 281 55 1053
"324" 64 204 819 357 1069 3170 22 17 360 69 62 1 259 54 958
"325" 24 178 833 364 1014 3235 24 23 432 106 67 3 243 32 1101
"326" 39 186 787 357 1095 3241 40 23 384 58 53 1 218 26 1111
"327" 42 154 891 327 1198 3340 43 8 418 80 72 NA 222 80 1025
"328" 35 204 796 324 1052 3145 23 13 370 71 53 1 236 64 1141
"329" 73 173 841 352 1019 3086 27 19 347 89 60 1 223 76 1113
"330" 45 186 820 326 1050 3165 69 22 386 52 74 NA 263 69 960
"331" 71 91 852 336 1044 3052 44 12 348 56 79 NA 255 46 1124
"332" 42 202 875 352 997 3188 30 17 401 77 54 1 244 49 1111
"333" 35 151 898 342 1072 3206 26 35 379 98 63 4 268 57 1073
"334" 40 180 881 369 995 3206 30 8 390 51 52 NA 244 58 935
"335" 33 189 949 322 1094 3116 36 33 387 86 56 NA 213 57 1083
"336" 37 145 796 325 903 3299 43 30 377 91 76 3 223 59 1059
"337" 46 193 899 357 1027 3172 27 25 377 86 66 3 252 47 1009
"338" 38 199 878 405 1218 3103 66 6 410 87 58 NA 271 63 1091
"339" 40 171 896 316 1036 3176 38 35 412 77 67 3 235 55 1015
"340" 31 205 863 348 1049 3297 60 15 384 88 71 1 255 52 1093
"341" 38 143 712 351 1044 3294 42 22 478 50 58 1 282 46 1035
"342" 45 174 799 335 1068 3269 73 36 405 85 59 NA 249 56 1118
"343" 72 167 845 334 992 3018 48 7 388 61 75 1 237 44 1074
"344" 40 183 890 343 1065 3092 41 6 389 81 61 NA 255 63 1091
"345" 76 162 808 377 1122 3272 20 26 393 66 54 1 238 62 1049
"346" 54 183 820 345 1009 3253 65 21 416 95 57 NA 219 41 1132
"347" 27 187 905 312 1062 3102 21 13 416 64 78 3 264 49 1031
"348" 18 168 850 341 1020 3145 41 32 415 88 54 3 262 49 1129
"349" 59 221 843 343 1006 3067 34 12 396 100 75 NA 197 51 1028
"350" 40 182 888 379 1054 3217 22 22 414 106 58 5 244 63 1148
"351" 39 173 801 341 1013 3108 32 25 385 62 60 1 216 27 1081
"352" 37 158 853 307 970 3223 21 21 391 59 62 NA 258 53 1081
"353" 44 196 813 340 1007 3252 63 19 451 97 48 1 203 55 1175
"354" 39 76 857 347 1017 3197 44 40 418 69 67 1 216 50 977
"355" 30 193 884 294 1106 3178 42 21 396 54 65 1 268 59 1156
"356" 61 191 940 339 1174 3181 21 16 373 61 27 NA 254 49 972
"357" 56 168 876 355 1031 3070 46 32 420 89 40 4 250 78 1133
"358" 31 150 822 328 1154 3185 42 21 368 82 62 2 208 58 1044
"359" 53 168 845 338 1098 3107 42 22 436 72 44 2 273 53 1064
"360" 47 199 873 379 1069 3254 44 25 423 101 22 NA 231 70 1141
"361" 37 168 868 368 991 3264 39 30 423 37 45 1 262 68 993
"362" 33 179 833 317 1073 3090 44 31 423 56 63 NA 223 59 1020
"363" 63 149 915 296 1041 3082 33 26 396 63 75 NA 252 65 1072
"364" 28 169 841 314 1226 3319 33 12 360 97 107 2 187 56 941
"365" 66 236 983 381 1180 3265 20 28 410 56 51 4 207 65 993
"366" 37 164 783 327 1088 3217 55 33 406 92 63 4 223 67 1015
"367" 51 209 939 349 1206 3202 38 20 378 87 50 NA 214 38 1065
"368" 43 157 907 323 1161 3071 12 17 394 85 34 2 217 54 979
"369" 35 141 882 357 1099 3228 49 22 350 76 48 3 204 57 1005
"370" 54 179 821 337 970 3129 46 17 364 77 65 1 209 57 1031
"371" 39 166 899 335 1183 3102 38 19 385 51 64 NA 229 61 1121
"372" 26 172 898 317 1242 3335 44 26 355 71 67 NA 212 56 1059
"373" 29 173 902 334 1004 3258 27 19 381 69 56 3 262 49 942
