"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"td" "kd" 57 NA 3 3 4 NA
"td" "ku" 35 NA 1 NA 3 NA
"td" "p" 609 NA 1 7 42 NA
"td" "td" 131 NA NA NA 1 3
"tu" "kd" 93 NA 7 2 NA NA
"tu" "p" 440 NA 5 3 NA NA
"tu" "td" 150 NA NA NA NA 6
"tu" "tu" 3096 NA NA 9 1 2
"kd" "kd" 50 17 46 NA NA NA
"ku" "kd" 195 5 23 1 NA NA
"ku" "ku" 1118 6 10 10 NA 2
"p" "kd" 478 23 32 16 NA NA
"p" "ku" 1451 8 3 18 1 2
"p" "p" 5211 5 12 97 1 2
"td" "kd" 46 NA 2 NA NA NA
"td" "ku" 42 NA NA NA 1 NA
"td" "p" 683 NA 1 1 23 NA
"td" "td" 141 NA NA 1 4 2
"tu" "kd" 109 NA 3 1 NA NA
"tu" "p" 491 NA 1 4 NA NA
"tu" "td" 133 NA NA NA NA 5
"tu" "tu" 3186 NA 1 14 2 7
"kd" "kd" 32 1 NA NA NA NA
"ku" "kd" 199 NA 15 2 NA NA
"ku" "ku" 1120 10 5 5 NA 1
"p" "kd" 516 NA 12 3 NA NA
"p" "ku" 1487 1 3 18 2 1
"p" "p" 5352 2 10 147 7 NA
"td" "kd" 58 NA 1 NA 9 NA
"td" "ku" 34 NA NA NA NA NA
"td" "p" 610 NA NA 9 21 NA
"td" "td" 163 NA NA NA 6 NA
"tu" "kd" 110 NA 2 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 446 NA NA 1 NA NA
"tu" "td" 116 NA NA NA NA 7
"tu" "tu" 3126 NA NA 7 4 1
"kd" "kd" 30 8 NA 5 NA NA
"ku" "kd" 202 1 24 7 NA NA
"ku" "ku" 1270 16 6 10 2 NA
"p" "kd" 462 1 17 10 NA NA
"p" "ku" 1703 7 6 18 1 2
"p" "p" 5421 2 17 122 3 1
"td" "kd" 37 NA 1 2 NA NA
"td" "ku" 28 NA NA NA NA NA
"td" "p" 645 NA 2 4 39 1
"td" "td" 162 NA NA 3 8 6
"tu" "kd" 99 NA 1 NA NA NA
"tu" "p" 543 NA 1 1 NA NA
"tu" "td" 125 NA NA NA 1 6
"tu" "tu" 3234 NA NA 11 5 7
"kd" "kd" 48 3 14 NA NA NA
"ku" "kd" 207 1 22 3 NA NA
"ku" "ku" 1214 15 21 15 3 1
"p" "kd" 493 1 22 15 NA NA
"p" "ku" 1516 6 4 16 1 3
"p" "p" 5283 3 10 117 5 3
"td" "kd" 68 NA NA NA NA NA
"td" "ku" 49 NA NA NA 3 1
"td" "p" 684 NA NA 3 23 NA
"td" "td" 116 NA NA NA NA 8
"tu" "kd" 133 NA 2 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 498 NA 3 4 NA NA
"tu" "td" 91 NA NA NA NA 8
"tu" "tu" 3182 NA 1 10 1 2
"kd" "kd" 67 14 44 NA NA NA
"ku" "kd" 237 7 21 8 NA NA
"ku" "ku" 1155 11 3 3 1 2
"p" "kd" 451 12 15 28 NA NA
"p" "ku" 1676 4 5 9 4 1
"p" "p" 5468 2 11 108 3 5
"td" "kd" 55 NA 7 1 NA NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 607 NA 3 23 44 1
"td" "td" 136 NA NA NA NA 5
"tu" "kd" 112 NA 1 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 540 NA NA 3 1 2
"tu" "td" 152 NA NA 1 NA 13
"tu" "tu" 3172 1 1 14 3 3
"kd" "kd" 37 1 18 NA NA NA
"ku" "kd" 214 6 18 NA NA NA
"ku" "ku" 1255 6 14 4 2 1
"p" "kd" 485 2 39 3 NA NA
"p" "ku" 1557 4 4 14 1 1
"p" "p" 5278 15 12 78 2 2
"td" "kd" 72 NA 2 NA 1 NA
"td" "ku" 40 NA NA NA 1 NA
"td" "p" 647 NA NA 5 19 1
"td" "td" 117 NA NA NA 4 NA
"tu" "kd" 111 NA 2 1 NA NA
"tu" "p" 593 NA 1 3 NA 1
"tu" "td" 111 NA NA NA NA 12
"tu" "tu" 3141 1 1 5 NA 4
"kd" "kd" 27 35 31 24 NA NA
"ku" "kd" 199 5 27 6 NA NA
"ku" "ku" 1179 15 12 12 3 2
"p" "kd" 485 19 21 29 1 NA
"p" "ku" 1605 6 6 19 1 4
"p" "p" 5511 11 16 114 8 1
"td" "kd" 57 NA 4 6 3 NA
"td" "ku" 42 NA NA NA 3 NA
"td" "p" 676 NA 4 3 26 1
"td" "td" 181 NA NA NA 17 22
"tu" "kd" 108 NA 1 3 NA NA
"tu" "p" 448 NA NA 2 NA 1
"tu" "td" 119 1 NA 1 2 10
"tu" "tu" 3173 1 1 18 6 5
"kd" "kd" 30 20 25 18 NA NA
"ku" "kd" 235 13 43 13 2 NA
"ku" "ku" 1172 14 23 14 3 2
"p" "kd" 505 14 35 39 1 NA
"p" "ku" 1564 9 7 21 NA 4
"p" "p" 5486 11 20 117 3 4
"td" "kd" 56 NA 3 NA NA NA
"td" "ku" 27 NA NA NA 3 NA
"td" "p" 681 NA NA 6 24 NA
"td" "td" 114 NA NA NA NA 27
"tu" "kd" 102 1 2 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 472 NA NA 1 NA NA
"tu" "td" 56 NA NA NA NA 11
"tu" "tu" 3137 1 2 11 NA 8
"kd" "kd" 23 33 9 NA NA NA
"ku" "kd" 168 12 37 8 1 NA
"ku" "ku" 1269 13 16 13 5 2
"p" "kd" 470 9 45 16 1 NA
"p" "ku" 1450 4 7 19 1 8
"p" "p" 5203 15 11 92 1 1
"td" "kd" 59 NA 1 NA 2 NA
"td" "ku" 21 NA NA NA NA NA
"td" "p" 655 NA 2 1 36 NA
"td" "td" 198 NA NA NA 6 2
"tu" "kd" 105 1 7 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 508 1 1 2 NA 1
"tu" "td" 115 1 NA NA NA 9
"tu" "tu" 3121 NA NA 11 3 3
"kd" "kd" 43 14 17 11 NA NA
"ku" "kd" 208 5 14 5 NA NA
"ku" "ku" 1220 10 5 17 2 1
"p" "kd" 533 5 18 10 NA NA
"p" "ku" 1402 2 5 13 2 1
"p" "p" 5366 4 8 106 11 2
"td" "kd" 53 NA 5 10 NA NA
"td" "ku" 34 NA 1 NA 1 NA
"td" "p" 645 NA NA 8 42 NA
"td" "td" 128 NA NA NA 20 3
"tu" "kd" 107 NA NA NA NA NA
"tu" "p" 477 1 NA 2 1 1
"tu" "td" 122 NA NA 1 NA 6
"tu" "tu" 2974 2 NA 6 4 3
"kd" "kd" 47 21 25 NA NA NA
"ku" "kd" 244 8 27 2 NA NA
"ku" "ku" 1280 15 13 17 1 4
"p" "kd" 450 3 26 10 NA NA
"p" "ku" 1578 9 5 18 NA 4
"p" "p" 5260 7 19 93 4 NA
"td" "kd" 36 NA 3 NA NA NA
"td" "ku" 41 NA NA 2 1 NA
"td" "p" 675 NA NA 11 29 NA
"td" "td" 221 NA NA NA NA NA
"tu" "kd" 105 1 6 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 532 NA NA 7 NA 1
"tu" "td" 109 NA NA NA NA 4
"tu" "tu" 3107 NA 1 15 5 4
"kd" "kd" 32 4 5 NA NA NA
"ku" "kd" 202 7 13 5 NA NA
"ku" "ku" 1301 4 8 13 7 3
"p" "kd" 468 NA 11 15 NA NA
"p" "ku" 1563 5 4 20 1 3
"p" "p" 5505 2 16 144 3 1
"td" "kd" 53 NA NA NA 1 NA
"td" "ku" 25 NA NA NA 6 NA
"td" "p" 660 NA NA 7 41 1
"td" "td" 154 NA NA 11 NA 16
"tu" "kd" 125 NA 2 1 NA NA
"tu" "p" 471 NA NA 6 NA NA
"tu" "td" 101 NA NA 1 NA 3
"tu" "tu" 2906 1 2 6 1 4
"kd" "kd" 39 7 5 NA NA NA
"ku" "kd" 239 2 25 5 NA NA
"ku" "ku" 1169 15 12 9 NA 2
"p" "kd" 536 2 25 7 NA NA
"p" "ku" 1521 7 6 19 1 1
"p" "p" 5321 5 18 140 3 2
"td" "kd" 50 NA 2 1 9 NA
"td" "ku" 23 NA NA NA 2 NA
"td" "p" 646 NA 3 1 29 NA
"td" "td" 145 NA NA NA 5 1
"tu" "kd" 94 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 490 NA 1 3 1 NA
"tu" "td" 94 NA NA NA NA 3
"tu" "tu" 3218 1 NA 10 1 5
"kd" "kd" 32 NA 9 NA NA NA
"ku" "kd" 221 3 18 1 NA NA
"ku" "ku" 1185 7 11 3 7 2
"p" "kd" 487 2 30 19 NA NA
"p" "ku" 1644 1 2 15 NA 2
"p" "p" 5419 2 14 124 3 2
"td" "kd" 57 NA 3 NA NA NA
"td" "ku" 28 NA NA NA 1 NA
"td" "p" 668 NA NA 1 33 NA
"td" "td" 127 NA NA NA 23 NA
"tu" "kd" 97 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 530 NA NA 3 NA 1
"tu" "td" 118 NA NA 1 NA 7
"tu" "tu" 3162 NA NA 13 2 2
"kd" "kd" 27 28 24 NA NA NA
"ku" "kd" 218 10 21 12 NA NA
"ku" "ku" 1147 19 12 16 NA 1
"p" "kd" 453 5 23 17 NA NA
"p" "ku" 1616 6 5 25 1 1
"p" "p" 5364 3 7 103 1 2
"td" "kd" 49 NA 8 NA NA NA
"td" "ku" 37 NA 2 NA 1 NA
"td" "p" 655 NA 3 2 52 NA
"td" "td" 112 1 NA NA 3 8
"tu" "kd" 103 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 462 NA NA 4 NA NA
"tu" "td" 144 NA NA 1 NA 9
"tu" "tu" 3125 NA 1 11 1 7
"kd" "kd" 40 25 4 NA NA NA
"ku" "kd" 189 7 33 3 NA NA
"ku" "ku" 1285 18 9 12 1 2
"p" "kd" 431 9 36 9 1 NA
"p" "ku" 1499 3 3 17 1 1
"p" "p" 5441 17 8 129 2 2
"td" "kd" 56 NA NA 2 1 NA
"td" "ku" 50 NA NA NA 2 NA
"td" "p" 709 NA NA 4 25 1
"td" "td" 235 NA NA NA 11 10
"tu" "kd" 120 1 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 453 NA NA 6 NA 3
"tu" "td" 138 NA NA NA NA 5
"tu" "tu" 3193 NA NA 9 NA 6
"kd" "kd" 28 1 26 2 NA NA
"ku" "kd" 221 8 23 7 NA NA
"ku" "ku" 1263 11 12 11 2 2
"p" "kd" 448 7 13 14 NA NA
"p" "ku" 1617 5 3 15 1 3
"p" "p" 5248 4 11 121 1 3
"td" "kd" 78 NA 6 1 NA NA
"td" "ku" 39 NA NA NA 3 NA
"td" "p" 702 NA 2 3 31 NA
"td" "td" 195 NA NA 10 1 3
"tu" "kd" 87 1 3 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 510 NA NA 1 NA 1
"tu" "td" 99 NA NA NA NA 3
"tu" "tu" 3295 NA NA 8 1 2
"kd" "kd" 61 8 12 NA NA NA
"ku" "kd" 220 3 24 9 NA NA
"ku" "ku" 1170 13 9 9 2 1
"p" "kd" 527 3 11 37 NA NA
"p" "ku" 1479 5 7 21 NA 1
"p" "p" 5419 4 7 136 NA 2
"td" "kd" 77 NA NA NA NA NA
"td" "ku" 43 NA NA NA 4 NA
"td" "p" 620 NA NA 6 24 NA
"td" "td" 96 NA NA NA 2 15
"tu" "kd" 103 NA 3 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 488 NA NA 6 1 NA
"tu" "td" 103 NA NA NA NA 8
"tu" "tu" 3011 NA NA 4 1 4
"kd" "kd" 30 54 25 22 NA NA
"ku" "kd" 232 14 40 12 1 NA
"ku" "ku" 1253 13 18 20 NA 1
"p" "kd" 504 16 41 34 1 NA
"p" "ku" 1640 8 7 15 NA 1
"p" "p" 5305 4 17 99 3 6
"td" "kd" 42 NA 13 13 3 NA
"td" "ku" 45 NA NA NA 3 NA
"td" "p" 696 NA 6 16 27 1
"td" "td" 111 NA NA 9 5 2
"tu" "kd" 107 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 459 NA 3 6 NA NA
"tu" "td" 120 NA NA NA NA 7
"tu" "tu" 3086 NA NA 8 2 2
"kd" "kd" 64 9 21 NA NA NA
"ku" "kd" 197 6 24 7 NA NA
"ku" "ku" 1300 19 10 11 1 3
"p" "kd" 472 3 26 15 NA NA
"p" "ku" 1557 3 9 18 1 4
"p" "p" 5344 6 11 118 3 7
"td" "kd" 65 NA 6 NA 2 NA
"td" "ku" 40 NA NA NA 2 NA
"td" "p" 614 NA NA 12 25 NA
"td" "td" 141 NA NA NA NA 6
"tu" "kd" 124 NA 1 3 NA NA
"tu" "p" 514 NA 1 4 NA 3
"tu" "td" 117 NA NA NA NA 5
"tu" "tu" 3269 1 NA 11 1 1
"kd" "kd" 39 18 36 8 NA NA
"ku" "kd" 250 10 19 7 NA NA
"ku" "ku" 1210 8 15 10 3 3
"p" "kd" 466 15 31 11 NA NA
"p" "ku" 1556 4 6 19 NA 5
"p" "p" 5377 NA 17 116 1 2
"td" "kd" 49 NA 4 NA 1 NA
"td" "ku" 48 NA NA NA 2 NA
"td" "p" 641 NA 1 5 24 NA
"td" "td" 198 NA NA 24 NA NA
"tu" "kd" 128 NA 5 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 533 NA NA 4 NA 1
"tu" "td" 120 NA NA 1 NA 4
"tu" "tu" 3191 1 NA 6 NA 2
"kd" "kd" 42 39 37 45 NA NA
"ku" "kd" 219 17 40 29 NA NA
"ku" "ku" 1209 16 22 18 2 1
"p" "kd" 489 14 36 24 NA NA
"p" "ku" 1642 14 10 21 1 4
"p" "p" 5330 9 17 81 2 2
"td" "kd" 38 NA 3 29 2 NA
"td" "ku" 31 NA NA 1 1 1
"td" "p" 617 NA 1 11 20 NA
"td" "td" 214 NA NA NA NA 3
"tu" "kd" 115 1 8 4 NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 520 NA 1 6 1 NA
"tu" "td" 111 NA NA NA NA 10
"tu" "tu" 2967 1 1 6 3 7
"kd" "kd" 39 15 12 NA NA NA
"ku" "kd" 216 8 20 5 NA NA
"ku" "ku" 1107 13 16 14 NA 3
"p" "kd" 477 4 27 24 NA NA
"p" "ku" 1536 9 6 22 1 1
"p" "p" 5306 7 6 117 3 5
"td" "kd" 40 NA 3 NA NA NA
"td" "ku" 33 NA NA 1 1 NA
"td" "p" 643 NA 5 1 71 NA
"td" "td" 146 NA NA 1 NA 46
"tu" "kd" 94 1 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 457 NA 1 3 NA NA
"tu" "td" 144 NA NA NA NA 8
"tu" "tu" 3191 NA 1 10 NA 3
"kd" "kd" 32 7 14 NA NA NA
"ku" "kd" 201 6 18 4 NA NA
"ku" "ku" 1255 12 8 7 2 2
"p" "kd" 457 6 23 20 NA NA
"p" "ku" 1470 8 4 19 NA NA
"p" "p" 5195 2 6 123 1 2
"td" "kd" 61 NA NA NA NA NA
"td" "ku" 51 NA NA NA 3 NA
"td" "p" 684 NA NA 1 18 NA
"td" "td" 109 NA NA NA 7 12
"tu" "kd" 51 NA 5 3 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 508 NA NA 2 NA NA
"tu" "td" 121 NA NA NA NA 4
"tu" "tu" 2942 1 1 3 2 9
"kd" "kd" 42 NA 5 NA NA NA
"ku" "kd" 188 NA 21 3 2 NA
"ku" "ku" 1199 6 9 4 3 3
"p" "kd" 456 NA 18 12 2 NA
"p" "ku" 1475 8 1 11 NA NA
"p" "p" 5313 4 13 126 1 1
"td" "kd" 74 NA 4 3 20 NA
"td" "ku" 42 NA NA NA 1 NA
"td" "p" 715 NA 7 5 32 NA
"td" "td" 157 NA NA NA 35 30
"tu" "kd" 143 NA 1 3 1 NA
"tu" "p" 452 NA NA 1 NA 1
"tu" "td" 167 NA NA NA 1 11
"tu" "tu" 3373 NA NA 12 4 4
"kd" "kd" 35 9 18 NA NA NA
"ku" "kd" 191 4 27 5 NA NA
"ku" "ku" 1212 8 9 14 1 NA
"p" "kd" 455 6 14 56 NA NA
"p" "ku" 1553 7 3 29 1 4
"p" "p" 5409 5 9 130 NA 1
"td" "kd" 47 NA 1 NA NA NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 685 NA 1 4 30 NA
"td" "td" 237 NA NA NA NA 3
"tu" "kd" 109 NA 3 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 479 NA 2 2 NA NA
"tu" "td" 126 NA NA NA NA 6
"tu" "tu" 3204 1 1 8 2 3
"kd" "kd" 58 9 2 1 NA NA
"ku" "kd" 213 NA 30 5 1 NA
"ku" "ku" 1204 18 19 16 3 1
"p" "kd" 501 1 23 39 NA NA
"p" "ku" 1414 1 5 17 NA NA
"p" "p" 5198 2 18 141 2 3
"td" "kd" 49 NA NA NA 13 NA
"td" "ku" 39 NA NA NA 1 1
"td" "p" 669 NA NA 6 36 1
"td" "td" 93 NA NA NA 1 17
"tu" "kd" 57 NA 3 2 NA NA
"tu" "ku" 9 NA NA NA NA NA
"tu" "p" 476 NA 1 2 1 NA
"tu" "td" 117 NA NA 1 NA 8
"tu" "tu" 3127 2 3 8 2 2
"kd" "kd" 36 8 10 NA NA NA
"ku" "kd" 223 2 16 5 NA NA
"ku" "ku" 1233 14 7 13 1 1
"p" "kd" 463 5 18 29 1 NA
"p" "ku" 1505 5 2 19 NA 4
"p" "p" 5262 8 11 133 2 4
"td" "kd" 49 NA 4 NA 1 NA
"td" "ku" 59 NA 1 1 9 NA
"td" "p" 628 NA NA 1 61 1
"td" "td" 234 NA NA NA 24 35
"tu" "kd" 91 NA 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 454 NA NA 2 NA NA
"tu" "td" 166 NA NA NA NA 11
"tu" "tu" 3346 1 NA 10 2 2
"kd" "kd" 37 14 10 NA NA NA
"ku" "kd" 246 6 11 2 NA NA
"ku" "ku" 1147 9 5 4 3 1
"p" "kd" 468 12 24 7 NA NA
"p" "ku" 1473 3 2 15 NA 1
"p" "p" 5356 10 11 107 3 2
"td" "kd" 44 NA 7 NA NA NA
"td" "ku" 23 NA NA NA NA NA
"td" "p" 628 NA 4 5 23 NA
"td" "td" 119 NA NA NA 28 3
"tu" "kd" 135 1 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 491 NA 1 6 NA NA
"tu" "td" 116 NA NA NA NA 14
"tu" "tu" 3188 1 1 9 4 5
"kd" "kd" 31 NA 12 NA NA NA
"ku" "kd" 218 1 26 5 NA NA
"ku" "ku" 1217 9 12 9 1 1
"p" "kd" 484 1 16 6 NA NA
"p" "ku" 1426 3 2 17 NA 1
"p" "p" 5544 5 8 116 2 1
"td" "kd" 77 NA 6 1 1 NA
"td" "ku" 41 NA NA 1 1 NA
"td" "p" 626 NA 1 4 21 NA
"td" "td" 177 NA NA NA NA 1
"tu" "kd" 116 NA 4 NA NA NA
"tu" "p" 449 NA NA 6 2 NA
"tu" "td" 134 NA NA NA NA 2
"tu" "tu" 3119 1 NA 4 5 3
"kd" "kd" 24 7 7 11 NA NA
"ku" "kd" 206 5 19 14 NA NA
"ku" "ku" 1128 16 18 11 NA 3
"p" "kd" 468 2 25 15 NA NA
"p" "ku" 1405 7 7 12 1 1
"p" "p" 5127 13 7 168 4 2
"td" "kd" 66 NA 6 4 NA NA
"td" "ku" 47 NA 1 1 1 NA
"td" "p" 646 NA NA 7 44 NA
"td" "td" 118 NA NA NA 6 NA
"tu" "kd" 107 NA 1 NA NA NA
"tu" "p" 243 NA NA 2 NA NA
"tu" "td" 75 NA NA 1 NA 9
"tu" "tu" 3147 NA 2 7 NA 2
"kd" "kd" 34 2 9 26 NA NA
"ku" "kd" 200 1 9 8 NA NA
"ku" "ku" 1166 17 8 11 1 7
"p" "kd" 480 6 25 37 NA NA
"p" "ku" 1647 7 5 18 1 1
"p" "p" 5369 3 10 149 2 2
"td" "kd" 45 NA 9 NA 3 NA
"td" "ku" 39 NA 1 NA 3 NA
"td" "p" 666 NA 2 6 21 1
"td" "td" 190 NA NA 14 2 31
"tu" "kd" 113 NA 6 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 512 NA NA 6 NA 3
"tu" "td" 110 1 NA NA NA 9
"tu" "tu" 3323 1 NA 7 1 6
"kd" "kd" 42 5 47 7 NA NA
"ku" "kd" 213 10 16 3 NA NA
"ku" "ku" 1228 10 15 11 1 NA
"p" "kd" 486 15 27 24 2 NA
"p" "ku" 1631 7 6 25 NA 4
"p" "p" 5378 3 17 110 5 2
"td" "kd" 44 NA 21 7 10 NA
"td" "ku" 16 NA NA NA 3 NA
"td" "p" 611 NA 12 11 29 1
"td" "td" 85 NA NA NA 5 NA
"tu" "kd" 121 NA 2 NA 1 NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 495 1 1 3 1 NA
"tu" "td" 136 NA NA 1 NA 6
"tu" "tu" 3150 NA NA 8 1 1
"kd" "kd" 27 11 14 9 NA NA
"ku" "kd" 212 3 22 11 NA NA
"ku" "ku" 1198 11 12 15 NA 1
"p" "kd" 445 3 14 37 NA NA
"p" "ku" 1583 6 4 27 1 2
"p" "p" 5320 2 7 160 4 2
"td" "kd" 79 NA 1 1 NA NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 672 NA 1 3 36 NA
"td" "td" 132 NA NA NA NA NA
"tu" "kd" 95 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 475 NA 1 7 NA NA
"tu" "td" 107 NA NA 1 NA 13
"tu" "tu" 3208 1 NA 10 1 2
"kd" "kd" 68 8 11 NA NA NA
"ku" "kd" 236 5 29 4 NA NA
"ku" "ku" 1187 13 11 13 2 1
"p" "kd" 478 5 20 19 NA NA
"p" "ku" 1511 12 7 17 NA 2
"p" "p" 5187 5 13 129 1 2
"td" "kd" 21 NA 5 4 2 NA
"td" "ku" 34 NA NA NA 3 NA
"td" "p" 637 NA NA 3 53 NA
"td" "td" 118 NA NA NA NA 3
"tu" "kd" 122 1 5 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 477 NA NA 1 1 NA
"tu" "td" 120 NA NA NA NA 3
"tu" "tu" 3385 1 1 9 1 2
"kd" "kd" 40 5 4 NA NA NA
"ku" "kd" 231 2 16 3 NA NA
"ku" "ku" 1218 4 13 10 5 3
"p" "kd" 504 1 11 12 NA NA
"p" "ku" 1566 3 3 18 NA 1
"p" "p" 5462 1 5 110 5 3
"td" "kd" 49 NA 3 2 NA NA
"td" "ku" 26 NA NA NA 3 NA
"td" "p" 652 1 NA 8 34 NA
"td" "td" 232 NA NA NA 1 49
"tu" "kd" 110 NA 4 NA NA NA
"tu" "ku" NA NA NA 1 NA NA
"tu" "p" 505 NA NA 3 NA 1
"tu" "td" 104 NA NA NA NA 7
