"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "tu" 3089 NA 1 10 1 5
"kd" "kd" 54 8 16 NA NA NA
"ku" "kd" 204 7 30 5 NA 1
"ku" "ku" 1056 15 22 7 3 1
"p" "kd" 509 6 18 8 NA NA
"p" "ku" 1354 4 5 15 NA 2
"p" "p" 5302 4 6 102 4 2
"td" "kd" 68 NA 13 NA NA NA
"td" "ku" 39 NA 2 NA NA NA
"td" "p" 667 NA 4 10 26 NA
"td" "td" 188 NA NA NA 8 3
"tu" "kd" 113 NA 1 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 427 NA NA 2 1 2
"tu" "td" 131 NA NA NA NA 12
"tu" "tu" 3245 NA NA 8 4 1
"kd" "kd" 26 9 14 NA NA NA
"ku" "kd" 206 1 13 2 1 NA
"ku" "ku" 1249 10 12 10 NA 1
"p" "kd" 506 10 14 10 NA NA
"p" "ku" 1676 3 6 20 NA NA
"p" "p" 5434 4 8 116 3 7
"td" "kd" 54 NA 1 NA NA NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 696 NA NA 5 21 NA
"td" "td" 177 NA NA NA NA NA
"tu" "kd" 128 NA 2 NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 471 NA 1 3 3 1
"tu" "td" 141 1 NA NA NA 6
"tu" "tu" 3159 NA NA 10 1 4
"kd" "kd" 33 40 32 1 NA NA
"ku" "kd" 199 12 33 4 NA NA
"ku" "ku" 1174 19 21 17 2 1
"p" "kd" 463 13 25 19 NA NA
"p" "ku" 1475 5 5 19 3 1
"p" "p" 5405 11 14 125 3 7
"td" "kd" 29 NA 3 NA 3 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 659 NA 3 3 56 NA
"td" "td" 138 NA NA NA 27 1
"tu" "kd" 111 NA 2 1 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 482 NA 1 6 NA NA
"tu" "td" 134 NA NA NA 1 7
"tu" "tu" 2999 NA 2 12 5 5
"kd" "kd" 40 5 NA 1 NA NA
"ku" "kd" 236 3 23 18 2 NA
"ku" "ku" 1181 11 10 17 5 1
"p" "kd" 242 1 30 39 NA NA
"p" "ku" 1659 8 11 29 2 5
"p" "p" 5483 5 6 163 7 4
"td" "kd" 68 NA 9 NA 6 NA
"td" "ku" 37 NA NA NA 2 NA
"td" "p" 682 NA 5 13 31 NA
"td" "td" 131 NA NA NA NA 5
"tu" "kd" 105 NA 8 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 544 NA 1 8 NA NA
"tu" "td" 113 NA NA NA NA 2
"tu" "tu" 3225 NA 3 7 6 2
"kd" "kd" 37 35 35 7 NA NA
"ku" "kd" 213 19 30 12 NA NA
"ku" "ku" 1150 9 11 7 1 1
"p" "kd" 514 23 39 28 NA NA
"p" "ku" 1596 9 6 11 1 1
"p" "p" 5545 8 7 97 1 1
"td" "kd" 60 NA 6 6 NA NA
"td" "ku" 30 NA NA NA 1 NA
"td" "p" 649 NA 2 4 9 NA
"td" "td" 169 NA NA NA 3 NA
"tu" "kd" 108 1 1 4 NA NA
"tu" "p" 455 NA NA 9 NA NA
"tu" "td" 87 NA NA NA NA 4
"tu" "tu" 3211 NA NA 8 1 4
"kd" "kd" 37 15 11 NA NA NA
"ku" "kd" 236 4 31 1 1 NA
"ku" "ku" 1114 15 20 5 1 2
"p" "kd" 470 3 35 8 NA NA
"p" "ku" 1425 2 3 11 1 2
"p" "p" 5252 6 16 129 3 2
"td" "kd" 44 NA 1 NA 4 NA
"td" "ku" 38 NA 1 NA 3 NA
"td" "p" 681 NA NA 3 21 1
"td" "td" 177 NA NA NA NA 6
"tu" "kd" 102 1 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 483 NA 1 3 NA NA
"tu" "td" 109 NA NA NA NA 7
"tu" "tu" 3054 NA 1 4 3 3
"kd" "kd" 52 4 22 7 NA NA
"ku" "kd" 226 3 24 5 NA NA
"ku" "ku" 1209 5 21 16 NA NA
"p" "kd" 518 7 29 16 NA NA
"p" "ku" 1590 7 3 17 1 1
"p" "p" 5470 3 11 159 4 4
"td" "kd" 44 NA 2 NA 1 NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 680 NA 1 5 10 NA
"td" "td" 146 NA NA NA 2 NA
"tu" "kd" 104 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 479 NA 1 2 NA NA
"tu" "td" 120 NA NA NA NA 12
"tu" "tu" 3143 NA 4 5 2 4
"kd" "kd" 53 1 NA NA NA NA
"ku" "kd" 195 1 9 3 NA NA
"ku" "ku" 1100 10 11 5 NA NA
"p" "kd" 451 NA 24 37 NA NA
"p" "ku" 1482 8 7 19 NA NA
"p" "p" 5401 1 13 144 1 2
"td" "kd" 64 NA 33 NA 8 NA
"td" "ku" 28 NA 2 NA 1 NA
"td" "p" 673 NA 19 4 26 NA
"td" "td" 161 NA NA NA 6 11
"tu" "kd" 87 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 462 NA NA 1 1 NA
"tu" "td" 104 NA NA NA 1 8
"tu" "tu" 3247 NA NA 6 2 4
"kd" "kd" 44 2 13 NA NA NA
"ku" "kd" 235 2 5 2 NA NA
"ku" "ku" 1178 2 5 10 1 2
"p" "kd" 498 2 5 20 NA NA
"p" "ku" 1655 2 2 18 1 NA
"p" "p" 5511 2 2 153 3 2
"td" "kd" 86 NA 2 NA 2 NA
"td" "ku" 43 NA NA NA NA NA
"td" "p" 679 NA 1 15 21 NA
"td" "td" 114 NA NA NA NA NA
"tu" "kd" 113 NA 1 NA NA NA
"tu" "p" 453 2 NA 3 NA NA
"tu" "td" 120 NA NA NA NA 10
"tu" "tu" 3155 NA 1 6 4 4
"kd" "kd" 33 5 7 NA NA NA
"ku" "kd" 215 4 18 4 NA NA
"ku" "ku" 1271 3 10 9 3 2
"p" "kd" 438 6 10 27 NA NA
"p" "ku" 1565 5 6 8 2 2
"p" "p" 5417 2 12 148 5 3
"td" "kd" 19 NA NA 7 NA NA
"td" "ku" 33 NA NA NA 1 1
"td" "p" 624 NA NA 1 35 2
"td" "td" 253 NA NA NA 15 NA
"tu" "kd" 99 NA 4 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 489 NA 1 4 1 1
"tu" "td" 111 NA NA 1 NA 11
"tu" "tu" 3140 NA NA 13 1 4
"kd" "kd" 74 44 10 29 NA NA
"ku" "kd" 235 10 21 8 NA NA
"ku" "ku" 1261 15 17 5 1 NA
"p" "kd" 507 13 32 27 NA NA
"p" "ku" 1624 8 9 15 NA 2
"p" "p" 5578 11 15 145 2 1
"td" "kd" 61 NA 1 NA 4 NA
"td" "ku" 30 NA 1 NA 1 NA
"td" "p" 680 NA 2 2 17 NA
"td" "td" 224 NA NA NA 1 NA
"tu" "kd" 106 3 5 3 NA NA
"tu" "p" 484 1 3 6 NA 1
"tu" "td" 92 NA NA NA NA 5
"tu" "tu" 3069 NA 1 6 7 2
"kd" "kd" 38 11 5 1 NA NA
"ku" "kd" 170 4 11 2 NA NA
"ku" "ku" 1071 10 9 7 NA NA
"p" "kd" 481 5 18 30 NA NA
"p" "ku" 1471 NA 8 16 NA 3
"p" "p" 5190 6 4 128 8 4
"td" "kd" 42 NA NA NA NA NA
"td" "ku" 34 NA NA NA NA NA
"td" "p" 614 NA NA 11 25 NA
"td" "td" 160 NA NA NA 3 NA
"tu" "kd" 101 NA 2 4 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 472 1 NA 5 1 1
"tu" "td" 109 NA NA NA NA 7
"tu" "tu" 3150 2 NA 9 1 4
"kd" "kd" 38 9 5 NA NA NA
"ku" "kd" 221 1 33 10 1 NA
"ku" "ku" 1106 18 17 10 2 NA
"p" "kd" 474 1 31 2 NA NA
"p" "ku" 1355 11 2 18 NA 2
"p" "p" 5339 2 15 95 6 1
"td" "kd" 54 NA 8 NA NA NA
