"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
"72" 44 243 1144 563 1485 5208 60 31 642 263 115 1 453 127 2986
"73" 52 196 1102 490 1422 5099 62 34 672 263 89 1 450 115 3060
"74" 34 216 1203 461 1505 5307 60 52 737 210 100 NA 512 124 3004
"75" 62 243 1212 529 1583 5229 33 26 654 179 106 2 487 124 3017
"76" 41 249 1169 439 1500 5274 76 20 669 92 94 NA 419 115 3015
"77" 93 225 1163 515 1404 5221 21 35 711 109 92 NA 491 129 2990
"78" 54 253 1181 479 1448 5412 57 44 710 208 133 NA 463 119 2989
"79" 38 183 1234 507 1393 5137 85 34 678 190 111 NA 462 130 3211
"80" 40 262 1159 480 1569 5352 41 38 714 184 98 2 457 128 3103
"81" 36 224 1140 492 1598 5320 76 37 656 173 125 NA 481 122 2938
"82" 51 214 1207 542 1494 5264 64 37 659 167 96 7 447 134 2826
"83" 51 214 1141 509 1547 5205 79 35 636 128 105 1 465 114 3007
"84" 71 247 1171 506 1466 5304 77 51 650 174 111 3 470 128 3063
"85" 51 271 1215 526 1551 5146 28 47 644 131 90 1 463 143 2699
"86" 38 245 1208 478 1543 5169 73 45 646 233 92 1 428 120 3062
"87" 117 215 1276 528 1630 5262 58 25 656 128 129 NA 450 63 3047
"88" 35 237 1270 492 1456 5188 58 33 675 226 103 NA 471 86 3061
"89" 90 229 1247 477 1467 5092 54 37 723 237 109 NA 493 150 2995
"90" 48 234 1177 481 1410 5255 41 41 665 161 84 1 441 105 3012
"91" 55 230 1201 500 1417 5282 35 54 667 103 107 1 438 108 2970
"92" 29 229 1118 469 1405 5042 40 30 665 155 97 NA 494 119 2885
"93" 48 229 1171 516 1548 5240 65 13 573 152 91 NA 506 152 3167
"94" 72 250 1254 499 1321 5116 67 44 693 165 104 2 486 107 2925
"95" 60 229 1164 434 1401 5332 60 47 667 206 127 NA 492 114 3005
"96" 68 272 1251 509 1592 5224 73 53 715 166 93 NA 447 113 3122
"97" 56 267 1263 494 1522 5306 45 40 617 182 129 1 493 121 3063
"98" 59 246 1250 527 1576 5225 54 29 718 154 109 NA 443 123 3153
"99" 43 257 1268 507 1576 5243 68 34 706 209 103 4 503 109 3041
"100" 59 249 1224 486 1463 5342 44 37 642 180 82 1 505 104 2883
"101" 66 257 1272 532 1487 5341 55 31 662 244 109 2 455 127 3093
"102" 38 272 1199 511 1561 5190 49 34 671 139 99 2 399 155 3030
"103" 50 194 1194 482 1549 5245 58 38 697 212 115 1 589 128 3027
"104" 58 232 1239 509 1468 5314 62 54 656 195 119 NA 410 115 3133
"105" 64 224 1233 486 1475 5174 88 50 643 255 82 1 499 142 3045
"106" 63 271 1209 484 1564 5325 62 41 619 128 127 2 510 126 3090
"107" 48 252 1166 475 1417 5257 50 31 716 150 112 NA 520 151 2778
"108" 47 241 1245 478 1443 5188 73 47 646 168 105 1 515 106 2897
"109" 38 248 1180 474 1605 5246 48 42 647 145 113 1 423 121 2978
"110" 50 185 1118 497 1348 5360 53 48 692 284 117 5 482 126 2955
"111" 71 229 1218 525 1598 5149 96 31 671 166 105 NA 484 129 3093
"112" 38 214 1168 497 1456 5161 71 57 705 220 107 1 444 92 2948
"113" 79 221 1211 454 1521 5332 40 60 649 211 108 NA 255 125 3070
"114" 40 233 1190 514 1555 5246 52 41 702 68 119 1 562 94 2866
"115" 64 243 1232 504 1658 5401 87 28 609 201 123 1 506 119 2800
"116" 44 240 1230 541 1555 5329 73 33 664 205 84 1 472 87 2928
"117" 44 218 1074 448 1497 5154 52 39 624 155 101 2 505 112 2965
"118" 83 127 1314 512 1725 5287 42 32 677 178 73 NA 485 174 3051
"119" 59 235 1191 485 1557 5179 41 32 596 190 105 1 519 102 2960
"120" 75 238 1219 558 1482 5191 57 37 649 288 95 4 491 104 3046
"121" 35 261 1143 498 1481 5233 81 29 619 139 121 1 415 91 3144
"122" 30 189 1120 471 1526 5243 56 39 631 173 110 NA 521 125 2837
"123" 44 252 1209 527 1473 5191 72 41 746 150 114 1 482 113 2687
"124" 46 219 1284 523 1521 5317 39 51 676 179 53 3 403 128 3058
"125" 50 249 1205 505 1465 5225 52 41 644 132 117 1 471 115 3028
"126" 67 244 1119 474 1502 5319 70 24 674 242 103 NA 463 127 2949
"127" 64 239 1169 514 1479 5150 88 47 666 110 110 9 493 102 2990
"128" 39 251 1210 564 1523 5388 73 46 694 181 130 1 474 153 2989
"129" 63 248 1079 514 1486 5306 64 46 692 242 103 1 469 129 3012
"130" 38 251 1176 487 1518 5215 99 45 679 127 132 1 524 115 3064
"131" 63 221 1267 481 1581 5235 57 29 689 218 91 NA 468 142 2937
"132" 44 243 1326 469 1616 5193 47 43 649 235 114 1 491 113 2937
"133" 68 253 1320 519 1582 5412 98 41 698 164 82 NA 404 100 2754
"134" 53 239 1178 485 1473 5354 53 37 722 118 105 NA 529 132 3021
"135" 78 267 1210 516 1521 5392 50 43 698 234 110 NA 466 139 3124
"136" 95 255 1286 506 1664 5247 81 20 701 177 99 NA 434 80 2966
"137" 60 220 1142 488 1557 5172 64 60 732 197 105 NA 518 121 2940
"138" 54 234 1161 485 1482 5364 52 11 604 147 122 5 444 90 2856
"139" 61 216 1196 511 1480 5137 71 51 630 114 118 1 454 119 2933
"140" 60 200 1245 508 1611 5146 114 37 674 177 108 3 415 122 2968
"141" 49 203 1208 484 1488 4944 42 24 640 204 111 1 436 152 2916
"142" 35 275 1221 503 1431 5133 58 31 670 184 114 NA 515 108 2961
"143" 38 254 1206 526 1476 5279 69 52 723 132 113 1 477 135 3022
"144" 59 234 1175 488 1489 5347 65 36 643 157 111 3 489 152 2849
"145" 50 200 1150 483 1416 5372 62 34 648 163 103 1 506 147 3015
"146" 57 251 1300 535 1518 5155 59 41 658 99 100 NA 528 118 2855
"147" 105 250 1281 524 751 5234 21 43 726 143 93 NA 495 133 2960
"148" 56 251 1184 502 1572 5236 63 37 705 177 99 3 462 114 2902
"149" 63 221 1250 494 1570 5370 50 36 715 234 106 1 459 141 3099
"150" 32 240 1200 453 1528 5363 59 36 701 261 92 1 446 132 2963
"151" 79 196 1224 467 1469 5113 36 22 634 176 107 NA 495 119 2734
"152" 77 123 1198 543 1564 5313 61 56 680 149 100 3 460 101 3050
"153" 58 267 1269 413 1442 4987 33 51 650 103 103 3 522 93 3123
"154" 79 241 1235 509 1674 5497 35 32 683 111 121 NA 428 154 3124
"155" 90 254 1277 538 1530 5190 82 23 617 136 84 1 476 111 2987
"156" 38 205 1198 483 1532 5247 44 48 652 190 104 NA 491 116 2791
"157" 71 226 1229 501 1621 5334 51 37 661 181 90 2 467 155 2950
"158" 93 244 1195 526 1571 5272 55 25 674 138 125 2 503 120 3003
"159" 69 207 1203 523 1522 5504 60 42 662 258 99 2 501 120 2998
"160" 65 213 1137 464 1533 5330 50 29 716 230 90 1 229 128 3226
"161" 34 220 1046 515 1467 5268 70 39 718 150 114 NA 460 137 3206
"162" 57 248 1160 462 1511 5418 62 52 671 193 106 NA 450 105 3016
"163" 64 254 1207 518 1473 5427 83 32 682 153 137 NA 445 93 2986
"164" 52 188 1252 236 1628 5417 26 34 646 122 132 2 433 128 2958
"165" 79 234 1290 522 1524 5162 60 49 729 161 113 1 471 113 3075
"166" 70 252 1293 488 1478 5210 71 51 713 123 96 3 483 136 3000
"167" 61 231 1200 525 1497 5117 38 21 605 144 103 NA 555 109 2941
"168" 40 203 1211 506 1371 5249 65 42 620 178 97 NA 500 103 3023
"169" 40 211 1245 476 1524 5121 51 42 676 225 108 3 475 119 2840
"170" 60 212 1146 559 1467 5436 71 41 691 191 94 NA 471 113 3037
"171" 47 201 1209 498 1502 5348 67 52 669 236 109 4 504 126 3049
"172" 59 224 1149 492 1344 4938 87 35 643 200 80 3 489 157 3116
"173" 54 184 1108 521 1494 5046 88 42 690 171 101 1 457 122 3238
"174" 71 257 1153 525 1479 5228 70 25 665 134 109 NA 372 54 2994
"175" 38 221 1240 522 1655 5389 51 47 688 130 89 3 443 117 3069
"176" 39 245 1300 497 1603 5199 52 28 648 253 113 NA 471 110 2990
"177" 18 194 1111 479 1433 5168 33 42 626 132 85 2 481 137 2825
"178" 52 224 1226 519 1561 5286 79 39 664 98 110 1 485 118 3043
"179" 49 224 1283 482 1575 5207 43 31 680 241 89 NA 437 129 2893
"180" 51 242 1229 511 1605 4935 66 35 643 72 34 1 493 119 2987
"181" 112 247 1266 532 1563 5441 90 33 657 85 114 1 453 137 2712
"182" 57 272 1211 520 1693 5335 61 49 655 178 110 2 505 115 2924
"183" 77 221 1262 551 1461 5233 66 19 591 124 109 1 443 115 2845
"184" 53 225 1155 460 1367 5202 69 45 706 174 91 1 471 116 2917
"185" 33 203 1218 511 1395 5297 65 47 659 267 101 1 488 117 3093
"186" 28 223 1229 485 1517 5265 118 16 699 221 102 2 504 108 2824
"187" 51 223 1162 518 1524 5225 42 38 659 172 107 NA 523 159 2909
"188" 44 231 1139 480 1385 5067 93 43 732 169 98 NA 451 105 2702
"189" 44 228 1110 502 1508 5331 64 39 644 170 109 5 423 125 3011
"190" 47 128 1229 515 1494 5429 60 34 701 160 88 3 457 114 3133
"191" 29 263 1252 472 1571 5298 86 36 661 172 96 11 482 128 3009
"192" 107 224 1251 530 1759 5407 47 29 694 113 47 1 449 113 3018
"193" 40 247 1174 519 1474 5392 60 40 692 169 86 NA 487 144 2818
"194" 62 278 1313 538 1675 5359 106 49 645 159 115 1 431 107 2982
"195" 75 260 1251 447 1467 5206 66 49 628 285 118 4 482 113 2821
"196" 61 223 1203 504 1426 5217 67 35 686 232 109 4 474 148 2952
"197" 55 249 1247 465 1483 5190 97 51 654 222 113 NA 547 101 2908
"198" 63 241 1237 475 1572 5231 61 32 692 314 109 1 442 136 2947
"199" 44 132 1272 549 1628 5215 40 45 658 182 104 7 513 136 2951
"200" 50 205 1202 476 1395 5231 60 22 747 200 97 1 513 146 3074
"201" 36 197 1095 474 1468 5185 68 59 714 234 98 3 441 132 2973
"202" 64 270 1193 548 1546 5451 81 42 639 160 116 NA 509 117 2981
"203" 44 216 1258 469 1650 5229 48 56 676 252 100 5 400 113 3009
"204" 57 251 1215 497 1550 5221 68 31 679 197 104 5 457 135 3025
"205" 87 237 1257 458 1543 5291 36 31 649 173 96 NA 478 140 3087
"206" 33 269 1240 467 1365 5033 49 57 695 140 91 NA 489 112 3049
"207" 51 198 1151 469 1555 5430 49 32 679 215 108 3 413 118 3086
"208" 53 245 1274 525 1653 5291 54 33 660 89 104 3 442 120 2944
"209" 91 226 1189 532 1476 5172 73 35 649 173 97 NA 448 104 2712
"210" 49 260 1219 480 1490 5390 65 42 646 252 98 NA 435 110 3087
"211" 46 229 1171 493 1481 5066 63 41 661 125 90 1 504 103 3116
"212" 84 243 1019 463 1443 5290 65 41 671 148 112 NA 456 107 2961
"213" 65 238 1328 554 1618 5393 59 40 709 204 71 1 502 146 2984
"214" 67 274 1232 511 1564 5236 76 28 730 155 90 3 450 131 2973
"215" 55 241 1280 488 1658 5337 46 59 653 153 94 4 459 111 2996
"216" 61 229 1220 497 1538 5377 48 39 666 153 101 1 513 125 2903
"217" 31 251 1140 592 1460 5587 81 38 751 201 123 5 449 135 2858
"218" 41 209 1213 495 1584 5253 51 29 657 134 131 2 446 132 3055
"219" 50 256 1159 512 1385 5096 40 18 696 222 110 3 469 106 3038
"220" 39 210 1234 478 1535 5344 44 37 661 225 107 1 455 126 2932
"221" 53 274 1152 547 1443 5191 63 51 664 168 116 2 501 117 3220
"222" 72 240 1241 503 1386 5273 28 45 641 163 124 NA 463 126 2989
"223" 72 234 1213 438 1465 5398 42 31 677 129 99 NA 493 109 3005
"224" 75 200 1297 438 1537 5183 55 26 655 250 132 1 455 126 3084
"225" 80 228 1144 443 1424 5319 55 43 680 109 108 1 461 95 2964
"226" 45 215 1227 486 1432 5085 64 45 599 295 113 6 519 115 2982
"227" 65 221 1200 515 1503 5235 91 25 740 210 99 5 530 119 3123
"228" 62 249 1227 521 1632 5302 59 30 726 143 127 5 478 120 3103
"229" 34 238 1264 516 1418 5322 86 25 725 303 90 2 460 96 3107
"230" 59 247 1147 532 1464 5486 75 35 669 112 99 NA 403 110 2986
"231" 42 241 1254 487 1532 5282 77 48 633 192 115 3 447 116 3108
"232" 55 235 1193 509 1494 5314 66 47 744 196 107 1 520 101 3137
"233" 90 214 1158 522 1505 5175 44 26 639 130 131 1 443 119 3130
"234" 33 232 1129 535 1443 5221 73 23 670 146 94 NA 445 124 2987
"235" 55 263 1226 467 1506 5307 80 45 655 128 126 2 447 122 3031
"236" 58 270 1267 524 1577 5404 80 33 640 283 97 1 523 114 2957
"237" 84 258 1165 493 1437 5100 66 36 656 165 114 NA 450 128 2933
"238" 49 236 1257 479 1494 5110 70 32 681 238 115 NA 475 100 3028
"239" 44 230 1202 535 1514 5251 58 37 628 137 98 NA 545 102 3144
"240" 78 288 1260 535 1544 5172 66 38 665 237 131 1 593 105 3037
"241" 56 228 1185 517 1520 5259 58 34 642 176 116 NA 499 136 2974
"242" 43 258 1183 513 1391 5229 53 31 679 245 125 1 455 134 3016
"243" 50 214 1220 509 1458 5203 49 46 676 296 120 3 538 41 2727
"244" 38 224 1224 523 1539 5222 55 38 682 113 113 1 431 97 2955
"245" 37 215 1243 487 1484 5050 54 32 652 150 112 1 427 110 2881
"246" 44 193 1212 480 1601 5364 54 33 637 112 123 1 477 120 3056
"247" 48 218 1233 500 1574 5291 69 40 696 134 116 1 427 127 2776
"248" 27 201 1088 482 1501 5404 48 39 691 210 121 5 571 133 2947
"249" 66 248 1145 454 1492 5217 45 30 694 182 112 NA 528 112 3106
"250" 45 235 1179 544 1416 5276 68 40 638 143 98 3 485 130 2935
"251" 44 290 1154 506 1419 5264 84 41 652 85 89 NA 486 134 2922
"252" 65 229 1194 516 1623 5336 77 37 688 244 111 1 458 139 2856
"253" 31 190 1071 465 1426 5232 50 41 658 187 143 NA 538 55 3095
"254" 53 259 1125 521 1510 5411 53 32 638 128 112 2 486 120 2815
"255" 94 272 1175 552 1535 5219 67 40 691 223 94 3 507 149 2969
"256" 73 255 1228 490 1566 5304 55 55 716 179 131 2 464 102 2866
"257" 81 236 1191 502 1390 5144 87 60 673 180 99 NA 539 117 2985
"258" 76 217 1210 531 1575 5264 87 39 724 111 109 NA 493 142 3034
"259" 63 192 1213 455 1529 5251 53 35 685 146 120 1 441 110 3017
"260" 64 270 1192 502 1325 5183 59 54 646 182 99 NA 544 109 3046
"261" 51 250 1212 514 1645 5373 54 29 655 134 99 1 509 91 2969
"262" 31 237 1241 541 1408 5167 72 39 696 113 122 NA 493 114 3010
"263" 67 223 1219 516 1422 5111 53 38 666 201 98 NA 540 155 3021
"264" 34 264 1316 514 1595 5309 73 38 701 105 104 NA 517 138 3036
"265" 43 221 1186 494 1510 5427 66 37 656 213 116 NA 454 95 2993
"266" 122 250 1205 535 1562 5179 54 52 710 157 94 NA 472 118 2973
"267" 51 230 1075 495 1463 5278 102 31 664 126 122 NA 402 114 2933
"268" 59 205 1197 482 1388 5192 86 33 648 256 102 6 485 131 2955
"269" 42 239 1244 468 1559 5470 97 39 661 136 132 1 502 138 2974
"270" 78 221 1179 483 1374 5091 63 46 631 108 112 1 445 158 2945
"271" 68 255 1229 510 1568 5330 51 39 676 137 117 NA 494 60 3104
"272" 56 209 1098 496 1431 5297 30 30 642 126 105 NA 432 103 3026
"273" 53 240 1260 530 1508 5207 28 41 654 161 104 4 484 141 3132
"274" 43 214 1220 505 1573 5255 63 49 626 185 102 3 470 114 2984
"275" 57 238 1192 465 1556 5330 33 23 656 181 95 1 517 100 3086
"276" 65 214 1268 476 1576 5220 76 36 654 249 127 NA 466 123 3202
"277" 69 238 1165 539 1539 5279 62 28 668 239 90 NA 443 108 2984
"278" 91 233 1108 530 1484 5312 95 32 683 164 95 1 481 111 2916
"279" 52 235 1189 487 1735 5387 48 32 638 147 98 1 503 124 3043
"280" 69 233 1149 512 1391 5166 85 47 666 202 95 1 434 132 3060
"281" 40 229 1184 475 1439 5347 45 31 641 178 106 3 502 141 3155
"282" 126 223 1183 516 1571 5246 45 52 652 136 94 NA 419 105 2942
"283" 57 213 1207 492 1548 5270 53 41 660 154 108 1 547 120 2799
"284" 65 256 1189 449 1432 5205 20 61 656 170 111 1 459 147 2952
"285" 55 252 1176 488 1500 5354 29 51 691 149 99 6 553 121 3124
"286" 85 223 1138 514 1372 5402 54 47 674 171 100 5 475 120 3081
"287" 46 253 1250 503 1497 5240 102 35 716 247 103 3 401 117 3007
"288" 52 221 1265 464 1509 5361 111 41 655 159 119 NA 556 109 3097
"289" 68 238 1145 508 1367 5249 79 47 711 151 134 NA 484 118 3076
"290" 65 208 1287 490 1671 5407 59 53 690 171 60 2 462 97 2888
"291" 63 225 1151 527 1488 5384 66 23 684 235 114 1 524 105 3067
"292" 73 201 1151 494 1536 5518 67 35 740 269 107 3 478 133 3024
"293" 100 263 1201 548 1713 5293 69 43 682 217 124 1 495 100 2770
"294" 69 224 1292 534 1490 5208 75 41 677 228 93 5 503 126 2914
"295" 70 229 1323 510 1521 5140 40 27 657 114 108 NA 532 110 3042
"296" 37 246 1207 547 1501 5413 39 45 766 167 120 NA 438 142 2874
"297" 37 105 1196 511 1502 5421 47 62 731 267 99 NA 527 140 3120
"298" 56 218 1166 503 1483 5136 44 50 681 119 117 2 443 119 3150
"299" 54 277 1259 522 1501 5218 87 59 674 154 79 1 461 126 3000
"300" 50 244 1229 483 1613 5238 56 37 685 149 107 NA 451 165 2859
"301" 38 266 1170 486 1482 5200 42 36 637 99 110 1 481 152 2835
"302" 75 216 1245 539 1479 5066 37 46 577 167 102 NA 514 103 2838
"303" 51 224 1170 494 1357 4998 53 47 685 270 103 7 494 122 2949
"304" 39 228 1203 500 1314 5323 84 35 628 220 107 NA 461 132 3054
"305" 41 245 1156 543 1520 5287 21 56 639 134 81 7 434 126 2947
"306" 33 226 1120 467 1511 5293 44 41 740 122 107 NA 404 96 2980
"307" 115 237 1128 471 1602 5165 65 33 606 224 94 1 506 122 2937
"308" 38 223 1159 486 1440 5215 83 37 744 176 121 NA 507 110 3024
"309" 54 237 1195 474 1479 5316 68 45 672 179 118 2 452 128 2924
"310" 82 218 1198 488 1517 5382 49 36 692 148 118 3 498 119 3088
"311" 67 238 1136 525 1532 5032 91 38 714 214 118 NA 490 119 3050
"312" 45 296 1244 527 1572 5312 60 48 653 140 100 1 465 111 2956
"313" 38 225 1152 463 1542 5234 73 35 742 121 93 NA 491 119 3266
"314" 62 233 1107 513 1510 5257 88 28 672 198 91 NA 456 129 2937
"315" 73 239 1183 509 1605 5346 71 39 624 213 122 3 510 120 2943
"316" 74 263 1282 517 1557 5307 61 50 663 255 121 3 471 150 3010
"317" 76 281 1220 514 1435 5236 73 38 700 138 101 NA 481 114 2880
"318" 63 255 1229 524 1504 5363 44 35 693 204 101 NA 507 142 3145
"319" 66 222 1309 527 1650 5254 58 45 621 228 104 5 479 134 3210
"320" 57 261 1231 534 1512 5223 88 50 695 159 109 1 436 130 2894
"321" 61 252 1096 475 1390 5298 87 39 668 139 85 3 472 153 2974
"322" 46 229 1183 509 1513 5051 64 45 663 285 117 NA 507 112 2977
"323" 65 254 1118 512 1393 5189 64 40 617 281 113 1 458 119 3063
"324" 61 255 1239 490 1496 5222 48 29 565 134 97 NA 456 102 3024
"325" 59 232 1209 523 1547 5270 66 40 689 216 84 1 428 98 2933
"326" 36 197 1204 476 1611 5247 51 35 681 112 104 1 492 132 3026
"327" 17 188 1261 436 1615 5222 58 39 717 107 119 1 503 135 2956
"328" 69 315 1187 569 1637 5138 51 48 692 185 124 1 508 101 2976
"329" 67 217 1150 451 1373 5262 58 43 687 202 87 1 505 141 3048
"330" 95 266 1189 526 1452 5187 55 19 670 151 105 2 456 100 2988
"331" 55 242 1130 513 1501 5138 71 45 694 169 116 3 491 89 3173
"332" 53 258 1257 511 1539 5511 79 55 652 177 115 NA 452 122 3042
"333" 67 195 1250 488 1611 5061 54 31 634 163 115 2 390 123 3101
"334" 28 199 1185 504 1617 5318 37 42 711 164 97 NA 464 107 3117
"335" 45 258 1280 513 1465 5154 68 43 653 146 125 2 493 118 2940
"336" 75 230 1250 528 1508 5419 46 36 555 208 115 1 542 171 3155
"337" 55 238 1166 505 1541 5223 26 47 718 271 110 2 468 100 3177
"338" 62 201 1265 490 1421 5232 68 29 632 143 121 NA 484 154 2923
"339" 60 247 1241 488 1538 5525 81 39 720 158 119 NA 472 180 3119
"340" 41 209 1253 490 1449 5418 84 33 673 218 96 NA 478 138 2881
"341" 72 210 1120 472 1641 5468 54 42 673 159 102 2 544 133 2902
"342" 46 229 1146 550 1481 5423 70 31 674 165 106 4 464 102 3178
"343" 97 237 1206 510 1594 5189 44 46 671 165 89 4 549 148 3167
"344" 52 202 1105 497 1541 5237 62 52 672 185 99 NA 468 94 3023
"345" 38 230 1169 505 1572 5354 88 34 683 185 125 1 446 125 2848
"346" 47 237 1164 478 1492 5290 43 37 639 241 114 NA 467 88 3033
"347" 78 244 1178 541 1445 5315 47 38 792 174 99 3 449 121 2929
"348" 60 246 1212 561 1606 5528 50 38 627 123 105 1 422 149 3060
"349" 44 225 1088 488 1524 5265 77 41 717 131 96 1 429 109 2897
"350" 94 266 1266 501 1518 5176 74 42 655 155 119 2 460 94 3000
"351" 68 208 1288 501 1565 5299 103 38 661 164 94 NA 456 112 2977
"352" 81 223 1159 506 1561 5301 68 42 627 159 107 NA 419 116 2890
"353" 40 251 1267 496 1422 5234 73 33 675 253 111 NA 499 114 2999
"354" 62 217 1129 476 1533 5425 23 42 611 131 85 1 451 108 3024
"355" 51 220 1200 501 1564 5205 64 15 569 263 112 3 422 154 2842
"356" 94 224 1183 451 1336 5122 78 39 730 131 106 3 489 143 2906
"357" 58 216 1220 503 1506 5249 65 36 690 125 107 NA 471 127 2769
"358" 100 254 1318 521 1512 5201 79 33 641 156 96 3 476 112 3080
"359" 54 242 1032 527 1344 5135 76 30 672 214 105 1 463 120 2980
"360" 54 218 1194 504 1487 5401 54 32 649 187 97 6 496 134 3019
"361" 49 265 1279 463 1573 5103 69 33 671 148 110 NA 492 87 2985
