"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"p" "p" 5338 7 16 111 7 3
"td" "kd" 54 NA 12 NA 6 NA
"td" "ku" 15 NA 2 NA NA NA
"td" "p" 673 NA 4 3 11 1
"td" "td" 117 NA NA NA NA 1
"tu" "kd" 88 NA 2 3 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 530 NA 1 9 NA NA
"tu" "td" 124 NA NA NA NA 10
"tu" "tu" 3192 1 NA 12 1 1
"kd" "kd" 37 NA 9 3 NA NA
"ku" "kd" 208 2 16 5 NA NA
"ku" "ku" 1194 11 12 11 1 NA
"p" "kd" 456 2 16 10 1 NA
"p" "ku" 1614 4 6 23 NA 1
"p" "p" 5341 3 9 117 2 5
"td" "kd" 80 NA 3 NA 2 NA
"td" "ku" 39 NA NA NA 3 NA
"td" "p" 697 NA 2 2 38 NA
"td" "td" 161 NA NA NA NA 27
"tu" "kd" 88 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 436 NA 1 5 NA 4
"tu" "td" 101 NA NA NA 1 5
"tu" "tu" 3216 NA 2 8 4 1
"kd" "kd" 59 4 3 3 NA NA
"ku" "kd" 227 1 14 5 NA NA
"ku" "ku" 1358 11 9 6 1 2
"p" "kd" 467 NA 20 11 NA NA
"p" "ku" 1627 NA 3 27 1 1
"p" "p" 5338 3 13 105 4 NA
"td" "kd" 37 NA 13 NA 1 NA
"td" "ku" 27 NA 2 NA NA 1
"td" "p" 678 NA 9 3 9 NA
"td" "td" 179 NA NA NA 19 NA
"tu" "kd" 89 NA 1 NA NA 1
"tu" "ku" 1 NA NA NA NA 1
"tu" "p" 568 NA 2 2 1 NA
"tu" "td" 124 1 NA NA NA 8
"tu" "tu" 3112 NA NA 6 4 2
"kd" "kd" 23 4 19 NA NA NA
"ku" "kd" 229 4 19 7 NA NA
"ku" "ku" 1231 7 8 6 NA 3
"p" "kd" 460 2 18 11 NA NA
"p" "ku" 1544 NA 2 13 1 2
"p" "p" 5394 1 8 112 2 3
"td" "kd" 40 NA NA NA 2 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 620 NA NA 2 19 1
"td" "td" 122 NA NA NA 6 61
"tu" "kd" 88 NA 3 3 NA NA
"tu" "p" 451 NA 1 1 NA 1
"tu" "td" 93 NA NA NA NA 1
"tu" "tu" 3187 1 NA 11 2 1
"kd" "kd" 47 6 1 2 NA NA
"ku" "kd" 218 4 14 15 NA NA
"ku" "ku" 1189 8 10 22 1 1
"p" "kd" 441 NA 20 15 NA NA
"p" "ku" 1416 11 3 13 NA NA
"p" "p" 5321 1 16 113 1 NA
"td" "kd" 73 NA 32 1 1 NA
"td" "ku" 13 NA 1 NA 1 NA
"td" "p" 656 NA 16 NA 24 4
"td" "td" 151 NA NA NA 24 NA
"tu" "kd" 85 NA 1 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 444 NA NA 1 NA 1
"tu" "td" 129 NA NA NA NA 7
"tu" "tu" 3131 NA 1 14 1 2
"kd" "kd" 26 7 3 2 NA NA
"ku" "kd" 160 5 13 4 NA NA
"ku" "ku" 1303 13 9 16 1 NA
"p" "kd" 409 3 20 8 NA NA
"p" "ku" 1550 2 4 18 NA NA
"p" "p" 5455 3 9 136 2 2
"td" "kd" 62 NA 4 NA 2 NA
"td" "ku" 41 NA NA NA 4 NA
"td" "p" 651 NA 8 4 19 NA
"td" "td" 241 NA NA 1 NA 12
"tu" "kd" 88 NA 3 1 NA NA
"tu" "p" 496 NA NA 5 NA NA
"tu" "td" 100 NA NA NA NA 11
"tu" "tu" 3048 NA NA 9 6 NA
"kd" "kd" 19 4 8 1 NA NA
"ku" "kd" 182 4 29 7 NA NA
"ku" "ku" 1174 10 25 16 NA 1
"p" "kd" 506 1 38 10 NA NA
"p" "ku" 1467 9 7 20 1 3
"p" "p" 5390 5 26 123 3 NA
"td" "kd" 52 NA 5 NA NA NA
"td" "ku" 29 NA 1 NA 1 NA
"td" "p" 629 NA 1 1 20 NA
"td" "td" 137 NA NA NA NA 1
"tu" "kd" 99 NA 5 1 NA NA
"tu" "p" 528 NA NA 3 NA 1
"tu" "td" 115 NA NA NA NA 12
"tu" "tu" 3227 NA NA 9 1 7
"kd" "kd" 47 10 6 NA NA NA
"ku" "kd" 196 1 16 1 NA NA
"ku" "ku" 1178 8 3 3 2 NA
"p" "kd" 447 NA 14 58 NA NA
"p" "ku" 1513 6 4 23 2 4
"p" "p" 5263 2 8 183 7 8
"td" "kd" 74 NA 7 NA 5 NA
"td" "ku" 27 NA 1 NA 1 NA
"td" "p" 620 NA 2 3 42 3
"td" "td" 95 NA NA NA 38 NA
"tu" "kd" 124 NA 1 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 471 NA 1 5 NA 2
"tu" "td" 104 NA NA NA NA 9
"tu" "tu" 3282 NA NA 8 3 3
"kd" "kd" 43 16 2 5 NA NA
"ku" "kd" 163 4 10 12 NA NA
"ku" "ku" 1217 8 8 15 NA 1
"p" "kd" 476 11 30 21 NA NA
"p" "ku" 1466 3 5 17 1 1
"p" "p" 5468 11 18 107 2 2
"td" "kd" 26 NA NA NA NA NA
"td" "ku" 21 NA NA NA 1 NA
"td" "p" 615 NA NA 6 14 NA
"td" "td" 156 NA NA NA NA 4
"tu" "kd" 90 2 NA 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 476 1 NA 1 NA NA
"tu" "td" 144 NA NA NA NA 6
"tu" "tu" 3154 NA NA 5 5 4
"kd" "kd" 55 NA 2 2 NA NA
"ku" "kd" 205 1 25 9 NA NA
"ku" "ku" 1273 11 16 14 1 1
"p" "kd" 436 NA 16 8 1 NA
"p" "ku" 1508 8 8 18 NA 3
"p" "p" 5361 4 13 108 6 5
"td" "kd" 63 NA NA NA 1 NA
"td" "ku" 50 NA NA 1 1 NA
"td" "p" 642 NA NA 11 26 NA
"td" "td" 175 NA NA NA 11 29
"tu" "kd" 89 NA 1 1 NA NA
"tu" "p" 401 NA 2 5 NA NA
"tu" "td" 82 NA NA 1 NA 9
"tu" "tu" 3114 1 1 10 3 4
"kd" "kd" 44 2 6 NA NA NA
"ku" "kd" 205 4 17 4 NA NA
"ku" "ku" 1256 8 8 7 4 2
"p" "kd" 462 4 24 6 NA NA
"p" "ku" 1668 4 3 9 1 5
"p" "p" 5504 10 17 110 2 2
"td" "kd" 58 NA 20 11 NA NA
"td" "ku" 56 NA 1 1 3 NA
"td" "p" 718 NA 12 13 55 NA
"td" "td" 121 NA NA NA 1 NA
"tu" "kd" 117 NA 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 505 1 NA 4 NA NA
"tu" "td" 108 NA NA 1 NA 5
"tu" "tu" 3231 1 1 14 3 3
"kd" "kd" 57 3 8 NA NA NA
"ku" "kd" 208 1 4 1 NA NA
"ku" "ku" 1211 12 4 14 2 2
"p" "kd" 486 2 9 20 NA NA
"p" "ku" 1490 3 3 13 1 1
"p" "p" 5181 2 11 88 1 3
"td" "kd" 45 NA 1 6 2 NA
"td" "ku" 37 NA 1 2 1 NA
"td" "p" 637 NA NA 7 28 1
"td" "td" 212 NA NA NA 10 1
"tu" "kd" 91 NA 1 NA NA NA
"tu" "p" 468 NA NA 1 NA NA
"tu" "td" 131 NA NA NA NA 4
"tu" "tu" 3010 1 NA 8 2 6
"kd" "kd" 43 34 36 NA NA NA
"ku" "kd" 201 16 31 2 NA NA
"ku" "ku" 1206 11 12 5 NA 3
"p" "kd" 506 10 30 10 NA NA
"p" "ku" 1556 7 8 12 1 NA
"p" "p" 5408 7 16 133 3 4
"td" "kd" 62 NA 1 NA 2 NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 629 NA NA 3 32 NA
"td" "td" 247 NA NA 1 NA NA
"tu" "kd" 129 NA NA 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 231 1 1 6 NA NA
"tu" "td" 114 NA NA 1 NA 8
"tu" "tu" 3036 1 1 9 2 1
"kd" "kd" 37 12 24 2 NA NA
"ku" "kd" 193 8 31 3 NA NA
"ku" "ku" 1269 17 13 18 3 2
"p" "kd" 454 5 17 8 1 NA
"p" "ku" 1679 5 9 17 3 1
"p" "p" 5571 5 10 176 4 6
"td" "kd" 56 NA 2 NA NA NA
"td" "ku" 51 NA NA NA 1 NA
"td" "p" 674 NA NA 4 53 1
"td" "td" 153 NA NA 1 20 14
"tu" "kd" 118 NA 1 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 248 NA NA 4 NA 2
"tu" "td" 116 NA NA NA NA 5
"tu" "tu" 3086 NA 1 12 1 4
"kd" "kd" 20 20 9 NA NA NA
"ku" "kd" 217 4 16 7 NA NA
"ku" "ku" 1211 11 12 12 1 2
"p" "kd" 453 4 28 6 NA NA
"p" "ku" 1573 5 3 26 NA 2
"p" "p" 5407 5 6 135 1 5
"td" "kd" 53 NA 7 NA NA NA
"td" "ku" 18 NA NA NA NA NA
"td" "p" 666 NA NA 23 34 NA
"td" "td" 179 NA NA NA 2 NA
"tu" "kd" 108 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 502 NA NA 7 1 NA
"tu" "td" 111 NA NA NA NA 3
"tu" "tu" 3367 2 1 11 3 6
"kd" "kd" 30 3 9 4 NA NA
"ku" "kd" 229 5 12 9 NA NA
"ku" "ku" 1279 10 6 9 1 3
"p" "kd" 455 1 19 15 NA NA
"p" "ku" 1679 2 7 27 NA NA
"p" "p" 5392 5 7 155 1 1
"td" "kd" 65 NA 4 1 NA NA
"td" "ku" 23 NA 2 NA 2 NA
"td" "p" 685 NA NA 3 28 NA
"td" "td" 228 NA NA NA NA NA
"tu" "kd" 98 NA 1 1 NA NA
"tu" "p" 494 NA 1 4 NA NA
"tu" "td" 92 NA NA NA NA 3
"tu" "tu" 3015 NA NA 8 3 2
"kd" "kd" 43 1 9 8 NA NA
"ku" "kd" 224 1 19 4 NA NA
"ku" "ku" 1192 5 12 16 NA 1
"p" "kd" 459 1 14 7 NA NA
"p" "ku" 1602 5 1 12 1 1
"p" "p" 5352 NA 10 102 6 3
"td" "kd" 59 NA 1 NA NA NA
"td" "ku" 39 NA NA 1 1 NA
"td" "p" 630 NA NA 4 21 NA
"td" "td" 110 NA NA NA NA 11
"tu" "kd" 121 NA 4 1 NA NA
"tu" "p" 500 NA NA 1 NA 1
"tu" "td" 90 1 NA NA NA 6
"tu" "tu" 3126 NA 1 9 2 1
"kd" "kd" 77 11 2 3 NA NA
"ku" "kd" 247 2 17 3 1 NA
"ku" "ku" 1160 7 3 4 NA 3
"p" "kd" 248 3 13 5 NA NA
"p" "ku" 1555 2 8 18 2 NA
"p" "p" 5272 7 4 125 3 1
"td" "kd" 77 NA 5 NA 1 NA
"td" "ku" 31 NA 2 NA 1 NA
"td" "p" 705 NA 4 22 27 2
"td" "td" 197 NA NA NA 1 NA
"tu" "kd" 107 NA 5 1 NA NA
"tu" "p" 449 NA 1 1 1 1
"tu" "td" 95 NA NA 1 NA 5
"tu" "tu" 3211 1 1 13 1 4
"kd" "kd" 33 16 9 1 NA NA
"ku" "kd" 223 1 18 2 NA NA
"ku" "ku" 1185 5 8 8 NA NA
"p" "kd" 491 3 19 12 NA NA
"p" "ku" 1621 6 3 24 NA NA
"p" "p" 5429 4 14 102 4 NA
"td" "kd" 54 NA 2 NA NA NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 669 NA 1 3 20 NA
"td" "td" 161 NA NA NA 3 NA
"tu" "kd" 101 NA 4 NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 443 NA NA 1 NA NA
"tu" "td" 96 NA NA NA 1 4
"tu" "tu" 3120 NA NA 11 2 3
"kd" "kd" 21 7 7 NA NA NA
"ku" "kd" 200 3 16 2 NA NA
"ku" "ku" 1140 12 7 15 NA 3
"p" "kd" 487 3 18 13 NA NA
"p" "ku" 1535 4 5 20 NA 1
"p" "p" 5222 2 11 143 1 3
"td" "kd" 55 NA NA NA 2 NA
"td" "ku" 33 NA NA NA NA NA
"td" "p" 715 NA NA 17 44 NA
"td" "td" 243 NA NA NA NA NA
"tu" "kd" 128 NA 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 545 NA NA 3 NA 2
"tu" "td" 111 NA NA NA NA 7
"tu" "tu" 3251 NA NA 14 4 8
"kd" "kd" 31 29 41 9 NA NA
"ku" "kd" 219 11 31 8 NA NA
"ku" "ku" 1133 10 11 16 3 3
"p" "kd" 456 14 50 41 NA NA
"p" "ku" 1530 3 7 24 NA 1
"p" "p" 5425 8 26 152 1 4
"td" "kd" 53 NA 12 NA 1 NA
"td" "ku" 55 NA 1 NA 1 NA
"td" "p" 655 NA 2 4 43 NA
"td" "td" 167 NA NA NA 9 NA
"tu" "kd" 119 NA 5 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 472 NA NA 7 NA NA
"tu" "td" 136 NA NA NA NA 10
"tu" "tu" 3020 NA 1 6 2 1
"kd" "kd" 47 NA 3 NA NA NA
"ku" "kd" 212 1 20 8 NA NA
"ku" "ku" 1203 10 16 15 NA 2
"p" "kd" 475 1 17 17 NA NA
"p" "ku" 1447 9 5 25 NA 2
"p" "p" 5324 7 12 120 4 5
"td" "kd" 47 NA 21 12 NA NA
"td" "ku" 34 NA 1 NA 1 NA
"td" "p" 644 NA 6 8 25 NA
"td" "td" 119 NA NA NA NA NA
"tu" "kd" 99 NA 3 2 NA NA
"tu" "ku" 10 NA NA NA NA NA
"tu" "p" 479 NA 1 3 NA NA
"tu" "td" 131 NA NA NA NA 23
"tu" "tu" 3208 NA NA 11 2 8
"kd" "kd" 63 6 29 NA NA NA
"ku" "kd" 228 1 30 1 NA NA
"ku" "ku" 1202 7 17 6 NA NA
"p" "kd" 499 17 49 14 NA NA
"p" "ku" 1513 9 4 17 1 2
"p" "p" 5336 3 28 144 1 3
"td" "kd" 29 NA 6 NA NA NA
"td" "ku" 38 NA 2 NA 3 NA
"td" "p" 704 NA 5 3 26 NA
"td" "td" 188 NA NA NA NA 41
"tu" "kd" 92 1 2 1 NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 452 NA 1 7 NA 1
"tu" "td" 99 NA NA 1 NA 8
"tu" "tu" 3063 NA NA 8 NA 6
"kd" "kd" 39 6 5 5 NA NA
"ku" "kd" 183 4 20 8 NA NA
"ku" "ku" 1154 12 8 15 NA 4
"p" "kd" 495 1 14 11 NA NA
"p" "ku" 1528 6 6 21 3 1
"p" "p" 5410 6 5 137 4 4
"td" "kd" 67 NA 1 1 1 NA
"td" "ku" 37 NA NA NA 6 NA
"td" "p" 656 NA 1 2 32 1
"td" "td" 185 NA NA NA 18 5
"tu" "kd" 95 NA 1 5 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 451 NA 1 3 NA NA
"tu" "td" 120 NA NA NA NA 9
"tu" "tu" 3019 NA 2 8 3 4
"kd" "kd" 41 5 12 6 NA NA
"ku" "kd" 214 3 18 2 NA NA
"ku" "ku" 1255 16 6 8 NA NA
"p" "kd" 469 6 29 6 NA NA
"p" "ku" 1586 13 13 24 1 1
"p" "p" 5123 6 24 126 4 5
"td" "kd" 67 NA 8 NA NA NA
"td" "ku" 33 NA 1 NA 1 NA
"td" "p" 656 NA 2 NA 20 1
"td" "td" 193 NA NA NA 21 1
"tu" "kd" 122 NA 5 NA NA NA
"tu" "p" 445 NA 4 1 NA 1
"tu" "td" 131 1 NA NA NA 11
"tu" "tu" 3176 NA 2 11 6 2
"kd" "kd" 29 12 20 NA NA NA
"ku" "kd" 113 6 12 7 NA NA
"ku" "ku" 1232 15 11 10 3 1
"p" "kd" 484 7 27 17 NA NA
"p" "ku" 1612 1 3 18 1 3
"p" "p" 5419 1 4 117 1 6
"td" "kd" 27 NA NA 3 1 NA
"td" "ku" 33 NA NA 1 4 NA
"td" "p" 681 NA NA 3 21 3
"td" "td" 128 NA NA NA 10 13
"tu" "kd" 120 NA NA NA NA NA
"tu" "ku" 7 NA NA NA NA NA
"tu" "p" 507 NA NA 5 NA NA
"tu" "td" 116 NA NA NA NA 8
"tu" "tu" 3198 NA 1 6 4 4
"kd" "kd" 32 5 5 5 NA NA
"ku" "kd" 209 8 27 6 1 NA
"ku" "ku" 1159 11 9 8 1 1
"p" "kd" 471 1 13 44 NA NA
"p" "ku" 1523 6 3 18 1 1
"p" "p" 5266 4 5 187 2 1
"td" "kd" 48 NA 1 NA 15 NA
"td" "ku" 38 NA NA NA NA NA
"td" "p" 599 NA NA 6 20 NA
"td" "td" 120 NA NA NA NA 4
"tu" "kd" 135 1 3 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 562 NA 1 5 NA NA
"tu" "td" 133 NA NA NA NA 8
"tu" "tu" 3169 NA 1 9 1 1
"kd" "kd" 21 5 NA NA NA NA
"ku" "kd" 190 3 13 5 NA NA
"ku" "ku" 1185 8 9 19 NA 2
"p" "kd" 452 2 18 7 NA NA
"p" "ku" 1464 5 3 19 NA 1
"p" "p" 5233 1 12 117 1 1
"td" "kd" 90 NA NA 2 1 NA
"td" "ku" 34 NA NA 1 3 NA
"td" "p" 765 NA 2 3 30 NA
"td" "td" 149 NA NA NA 2 NA
"tu" "kd" 97 NA 3 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 459 NA NA 4 1 1
"tu" "td" 125 NA NA 2 NA 5
"tu" "tu" 3299 NA NA 13 2 4
"kd" "kd" 53 17 40 NA NA NA
"ku" "kd" 261 12 40 3 NA NA
"ku" "ku" 1215 17 20 10 1 1
"p" "kd" 469 10 17 32 NA NA
"p" "ku" 1600 10 4 14 2 1
"p" "p" 5357 1 11 132 1 3
"td" "kd" 66 NA 16 1 NA NA
"td" "ku" 35 NA 3 NA NA NA
"td" "p" 644 NA 3 3 25 NA
"td" "td" 223 NA NA NA NA 7
"tu" "kd" 102 NA 6 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 437 NA 1 3 NA NA
"tu" "td" 87 NA NA NA NA 2
"tu" "tu" 3063 NA 1 7 4 2
"kd" "kd" 53 19 35 15 NA NA
"ku" "kd" 227 11 26 5 2 NA
"ku" "ku" 1235 10 14 13 1 2
"p" "kd" 497 10 29 29 1 NA
"p" "ku" 1708 2 3 16 1 NA
"p" "p" 5365 4 13 164 4 1
"td" "kd" 36 NA 6 2 NA NA
"td" "ku" 47 NA 1 NA 1 NA
"td" "p" 700 NA NA 22 11 NA
"td" "td" 141 NA NA NA 5 NA
"tu" "kd" 105 NA 2 5 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 481 NA NA 2 NA NA
"tu" "td" 125 NA NA 1 NA 2
"tu" "tu" 2929 NA NA 13 2 1
"kd" "kd" 32 11 2 NA NA NA
"ku" "kd" 184 1 28 4 NA NA
"ku" "ku" 1172 23 13 7 2 2
"p" "kd" 494 2 13 11 NA NA
"p" "ku" 1559 9 6 6 NA 2
"p" "p" 5382 2 4 111 4 2
"td" "kd" 68 NA NA NA 3 NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 680 NA NA 4 29 NA
"td" "td" 130 NA NA NA 5 NA
"tu" "kd" 106 NA 4 2 NA NA
"tu" "p" 459 NA NA 8 1 NA
"tu" "td" 113 NA NA NA NA 10
"tu" "tu" 3060 NA NA 9 4 4
"kd" "kd" 35 9 NA NA NA NA
"ku" "kd" 205 1 22 7 1 NA
"ku" "ku" 1168 8 11 5 NA 2
"p" "kd" 425 1 19 30 1 NA
"p" "ku" 1542 11 2 22 1 1
"p" "p" 5395 6 11 105 6 5
"td" "kd" 80 NA 2 4 13 NA
"td" "ku" 37 NA NA 1 5 NA
"td" "p" 663 NA 1 4 28 NA
"td" "td" 98 NA NA NA 23 2
"tu" "kd" 122 NA 6 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 454 NA 1 6 NA 1
"tu" "td" 123 NA NA 1 NA 10
"tu" "tu" 3034 1 NA 5 1 5
"kd" "kd" 75 4 17 NA NA NA
"ku" "kd" 198 1 24 6 1 NA
"ku" "ku" 1177 2 10 19 2 NA
"p" "kd" 503 1 29 16 1 NA
"p" "ku" 1645 5 9 19 1 NA
"p" "p" 5516 2 25 159 4 1
"td" "kd" 96 NA NA 5 NA NA
"td" "ku" 40 NA NA NA 3 NA
"td" "p" 665 NA NA 5 26 1
"td" "td" 146 NA NA NA NA 41
"tu" "kd" 112 1 3 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 484 NA 1 8 NA NA
"tu" "td" 112 NA NA NA NA 11
"tu" "tu" 3009 NA NA 13 5 7
"kd" "kd" 53 3 40 5 NA NA
"ku" "kd" 242 4 24 1 NA NA
"ku" "ku" 1258 9 12 11 NA NA
"p" "kd" 503 16 18 18 NA NA
"p" "ku" 1599 12 5 18 NA 1
"p" "p" 5167 3 14 131 4 3
"td" "kd" 69 NA 1 NA 1 NA
"td" "ku" 44 NA NA NA NA NA
"td" "p" 654 NA NA 4 39 NA
"td" "td" 186 NA NA NA 6 2
"tu" "kd" 105 NA NA 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 541 NA 1 3 NA 2
"tu" "td" 110 NA NA NA NA 4
"tu" "tu" 3018 NA NA 4 2 2
"kd" "kd" 57 43 14 36 NA NA
"ku" "kd" 204 8 25 18 NA NA
"ku" "ku" 1135 10 12 19 NA 2
"p" "kd" 488 14 51 53 1 NA
"p" "ku" 1621 10 9 28 NA 1
"p" "p" 5520 6 29 141 2 1
"td" "kd" 51 NA NA NA NA NA
"td" "ku" 54 NA NA NA 3 NA
"td" "p" 618 NA NA 2 26 2
"td" "td" 208 NA NA NA 41 64
"tu" "kd" 110 1 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 559 NA NA 1 NA NA
"tu" "td" 124 NA NA NA 1 11
"tu" "tu" 2887 1 1 10 7 1
"kd" "kd" 43 9 19 NA NA NA
"ku" "kd" 221 8 14 9 NA NA
"ku" "ku" 1185 9 7 11 2 1
"p" "kd" 431 5 23 14 1 NA
"p" "ku" 1545 2 3 20 1 3
"p" "p" 5230 11 9 102 2 NA
"td" "kd" 60 NA NA NA 8 NA
"td" "ku" 24 NA NA NA 1 NA
"td" "p" 631 NA NA 1 21 NA
"td" "td" 156 NA NA NA NA 2
"tu" "kd" 129 NA 4 2 NA NA
"tu" "p" 443 NA NA 1 NA 1
"tu" "td" 138 NA NA NA NA 9
"tu" "tu" 3037 NA NA 6 1 3
"kd" "kd" 50 9 13 17 NA NA
"ku" "kd" 192 6 16 5 NA NA
"ku" "ku" 1154 9 14 18 2 2
"p" "kd" 515 5 19 15 NA NA
"p" "ku" 1593 5 1 26 NA 3
"p" "p" 5410 1 6 128 1 1
"td" "kd" 45 NA NA NA NA NA
"td" "ku" 36 NA NA NA 2 NA
"td" "p" 664 NA NA 5 27 NA
