"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"kd" "kd" 34 10 13 NA NA NA
"ku" "kd" 223 7 24 8 NA NA
"ku" "ku" 1315 14 10 14 3 1
"p" "kd" 505 5 26 13 NA NA
"p" "ku" 1538 7 3 15 1 2
"p" "p" 5356 13 8 92 2 2
"td" "kd" 78 NA 5 3 NA NA
"td" "ku" 39 NA 1 1 1 NA
"td" "p" 616 NA 3 7 36 NA
"td" "td" 148 NA NA 6 17 NA
"tu" "kd" 113 NA 5 3 NA NA
"tu" "p" 529 1 NA 6 1 NA
"tu" "td" 123 NA NA NA NA 4
"tu" "tu" 3302 1 NA 8 2 6
"kd" "kd" 69 11 16 9 NA NA
"ku" "kd" 181 9 26 4 NA NA
"ku" "ku" 1117 9 8 10 3 1
"p" "kd" 521 6 9 17 NA NA
"p" "ku" 1389 7 2 8 NA 1
"p" "p" 5230 2 6 101 NA NA
"td" "kd" 64 NA NA NA NA NA
"td" "ku" 42 NA NA NA 4 NA
"td" "p" 637 NA NA 6 44 NA
"td" "td" 172 NA NA NA 5 NA
"tu" "kd" 117 NA 2 1 NA NA
"tu" "p" 509 NA NA 1 NA NA
"tu" "td" 112 NA NA 1 NA 8
"tu" "tu" 3147 NA NA 11 1 NA
"kd" "kd" 39 7 6 NA NA NA
"ku" "kd" 181 2 17 4 NA NA
"ku" "ku" 1241 6 8 9 1 3
"p" "kd" 463 2 17 6 NA NA
"p" "ku" 1468 2 7 22 2 3
"p" "p" 5426 2 8 122 3 2
"td" "kd" 49 NA 12 3 2 NA
"td" "ku" 35 NA 1 NA 3 1
"td" "p" 670 NA 6 5 33 4
"td" "td" 179 NA NA NA 58 NA
"tu" "kd" 120 NA 3 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 483 NA 2 2 NA NA
"tu" "td" 126 NA NA NA NA 4
"tu" "tu" 3142 1 NA 12 7 NA
"kd" "kd" 38 3 1 NA NA NA
"ku" "kd" 188 2 13 8 NA NA
"ku" "ku" 1171 13 7 22 NA 3
"p" "kd" 469 NA 19 14 1 NA
"p" "ku" 1479 3 5 25 1 NA
"p" "p" 5290 5 8 124 1 4
"td" "kd" 60 NA 1 NA 4 NA
"td" "ku" 34 NA 1 2 2 NA
"td" "p" 644 NA NA 10 36 NA
"td" "td" 147 NA NA NA 10 NA
"tu" "kd" 120 NA NA 2 1 NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 526 1 NA 7 1 NA
"tu" "td" 147 NA NA 1 NA 6
"tu" "tu" 3184 NA NA 15 4 5
"kd" "kd" 29 12 25 NA NA NA
"ku" "kd" 177 3 16 NA NA NA
"ku" "ku" 1091 5 14 8 2 4
"p" "kd" 493 8 26 7 NA NA
"p" "ku" 1314 1 4 14 1 1
"p" "p" 5128 10 11 120 6 3
"td" "kd" 63 NA 1 NA 7 NA
"td" "ku" 32 NA NA 1 3 NA
"td" "p" 653 NA NA 13 40 1
"td" "td" 216 NA NA NA 7 5
"tu" "kd" 103 NA 2 3 NA NA
"tu" "p" 495 NA NA 3 1 NA
"tu" "td" 108 NA NA NA 1 8
"tu" "tu" 3269 NA 2 10 1 5
"kd" "kd" 38 NA 9 2 NA NA
"ku" "kd" 228 5 26 21 1 NA
"ku" "ku" 1246 8 10 14 3 NA
"p" "kd" 487 1 22 16 1 NA
"p" "ku" 1452 9 8 13 2 2
"p" "p" 5388 5 11 95 4 2
"td" "kd" 44 NA 14 2 8 NA
"td" "ku" 28 NA NA NA 1 NA
"td" "p" 634 NA 7 3 27 NA
"td" "td" 134 NA NA NA 9 NA
"tu" "kd" 106 2 NA 5 1 NA
"tu" "p" 467 NA NA 2 NA NA
"tu" "td" 120 NA NA NA 1 5
"tu" "tu" 3098 1 NA 4 NA 1
"kd" "kd" 27 2 18 NA NA NA
"ku" "kd" 187 4 16 3 NA NA
"ku" "ku" 1153 2 9 5 1 2
"p" "kd" 455 2 20 12 NA NA
"p" "ku" 1377 5 3 13 1 NA
"p" "p" 5153 5 13 75 NA 2
"td" "kd" 44 NA 6 1 1 NA
"td" "ku" 29 NA NA NA NA NA
"td" "p" 607 NA 3 10 18 1
"td" "td" 156 NA NA NA 17 NA
"tu" "kd" 102 NA 5 NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 479 NA 3 5 NA NA
"tu" "td" 144 NA NA 1 NA 7
"tu" "tu" 3091 NA 1 10 1 4
"kd" "kd" 60 15 8 NA NA NA
"ku" "kd" 186 7 17 7 NA NA
"ku" "ku" 1098 7 11 13 1 NA
"p" "kd" 449 7 10 8 NA NA
"p" "ku" 1461 4 3 16 1 1
"p" "p" 5347 3 6 94 4 4
"td" "kd" 33 NA 2 NA NA NA
"td" "ku" 43 NA NA 1 NA NA
"td" "p" 598 NA 1 7 31 NA
"td" "td" 142 NA NA 4 1 4
"tu" "kd" 110 3 NA NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 523 1 NA 5 NA 1
"tu" "td" 129 NA NA NA 1 9
"tu" "tu" 3042 NA NA 8 4 3
"kd" "kd" 39 7 6 NA NA NA
"ku" "kd" 216 2 25 4 NA NA
"ku" "ku" 1239 12 9 5 2 NA
"p" "kd" 449 4 28 21 NA NA
"p" "ku" 1552 4 5 18 NA 1
"p" "p" 5338 3 16 125 2 1
"td" "kd" 35 NA 1 NA NA NA
"td" "ku" 37 NA 1 NA 1 NA
"td" "p" 647 1 1 2 30 NA
"td" "td" 201 NA NA NA NA NA
"tu" "kd" 116 NA 5 2 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 508 NA NA 5 NA NA
"tu" "td" 103 NA NA NA NA 11
"tu" "tu" 3047 NA 2 11 4 3
"kd" "kd" 38 1 10 2 NA NA
"ku" "kd" 185 4 19 3 NA NA
"ku" "ku" 1229 11 10 14 3 NA
"p" "kd" 490 3 15 16 NA NA
"p" "ku" 1564 4 5 20 NA 3
"p" "p" 5363 6 5 112 4 2
"td" "kd" 31 NA 9 11 11 NA
"td" "ku" 27 NA 1 1 2 NA
"td" "p" 696 NA 1 13 45 1
"td" "td" 127 NA NA NA 1 NA
"tu" "kd" 100 NA 2 1 NA NA
"tu" "ku" 1 NA 1 NA NA NA
"tu" "p" 488 NA 1 9 1 2
"tu" "td" 125 NA NA NA 1 9
"tu" "tu" 3174 NA 2 16 2 2
"kd" "kd" 36 20 18 NA NA NA
"ku" "kd" 242 10 31 1 NA NA
"ku" "ku" 1123 12 19 12 NA NA
"p" "kd" 475 2 31 13 NA NA
"p" "ku" 1440 8 11 23 NA 1
"p" "p" 5072 1 8 107 1 2
"td" "kd" 56 NA 1 1 NA NA
"td" "ku" 58 NA NA NA 2 NA
"td" "p" 716 NA NA 10 24 NA
"td" "td" 149 NA NA NA 2 6
"tu" "kd" 109 NA 1 NA NA NA
"tu" "p" 545 NA NA 1 NA NA
"tu" "td" 121 NA NA NA NA 10
"tu" "tu" 3131 NA 2 7 1 8
"kd" "kd" 25 10 14 NA NA NA
"ku" "kd" 207 8 20 2 NA NA
"ku" "ku" 1211 13 13 12 2 3
"p" "kd" 494 1 18 17 NA NA
"p" "ku" 1496 3 3 9 NA 2
"p" "p" 5265 1 8 122 3 NA
"td" "kd" 68 NA 6 4 NA NA
"td" "ku" 38 NA 1 NA 2 NA
"td" "p" 611 NA 1 3 29 1
"td" "td" 85 NA NA 1 3 7
"tu" "kd" 90 NA 2 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 553 NA 1 3 NA 2
"tu" "td" 143 NA NA 1 NA 14
"tu" "tu" 3059 NA NA 9 5 2
"kd" "kd" 40 16 11 13 NA NA
"ku" "kd" 229 1 38 3 2 NA
"ku" "ku" 1252 11 19 15 1 4
"p" "kd" 486 9 41 11 2 NA
"p" "ku" 1501 2 8 23 3 1
"p" "p" 5462 10 14 134 4 2
"td" "kd" 82 NA NA NA 1 NA
"td" "ku" 30 NA NA 1 1 NA
"td" "p" 671 NA NA 6 15 3
"td" "td" 150 NA NA 3 28 5
"tu" "kd" 107 1 1 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 487 1 NA 1 NA NA
"tu" "td" 113 NA NA NA NA 3
"tu" "tu" 3091 NA 1 5 4 3
"kd" "kd" 30 9 34 NA NA NA
"ku" "kd" 247 5 25 7 3 NA
"ku" "ku" 1310 8 9 17 4 3
"p" "kd" 519 8 8 32 2 NA
"p" "ku" 1488 5 1 21 5 1
"p" "p" 5306 3 6 150 4 8
"td" "kd" 61 NA 1 NA 15 NA
"td" "ku" 38 NA NA NA 3 1
"td" "p" 672 NA 1 3 51 2
"td" "td" 260 NA NA 9 26 12
"tu" "kd" 88 1 2 2 1 NA
"tu" "p" 491 NA NA 7 NA 6
"tu" "td" 128 NA NA NA NA 13
"tu" "tu" 3262 NA 1 12 1 2
"kd" "kd" 42 17 27 NA NA NA
"ku" "kd" 218 7 27 5 NA NA
"ku" "ku" 1279 17 14 8 2 NA
"p" "kd" 521 5 37 23 NA NA
"p" "ku" 1717 3 3 14 NA NA
"p" "p" 5477 3 14 104 2 NA
"td" "kd" 46 NA NA NA NA NA
"td" "ku" 38 NA NA NA 3 NA
"td" "p" 642 NA NA 3 4 1
"td" "td" 154 NA NA NA 8 NA
"tu" "kd" 105 NA 7 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 467 1 NA 1 NA 1
"tu" "td" 104 NA NA NA NA 3
"tu" "tu" 3165 NA 2 7 2 3
"kd" "kd" 31 17 28 1 NA NA
"ku" "kd" 199 10 28 6 NA NA
"ku" "ku" 1360 14 21 11 3 1
"p" "kd" 432 11 26 13 NA NA
"p" "ku" 1639 15 13 21 NA 3
"p" "p" 5448 4 12 108 2 2
"td" "kd" 62 NA 2 NA NA NA
"td" "ku" 16 NA NA NA 1 NA
"td" "p" 572 NA NA 6 18 NA
"td" "td" 123 NA NA NA 14 4
"tu" "kd" 109 1 4 NA NA NA
"tu" "p" 493 NA NA 2 NA NA
"tu" "td" 137 NA NA 1 NA 10
"tu" "tu" 3213 NA 2 9 NA 1
"kd" "kd" 50 NA 16 NA NA NA
"ku" "kd" 210 8 19 4 NA NA
"ku" "ku" 1197 3 14 11 2 4
"p" "kd" 477 8 18 7 NA NA
"p" "ku" 1434 7 9 13 1 2
"p" "p" 5443 1 3 100 6 4
"td" "kd" 48 NA 3 2 NA NA
"td" "ku" 42 NA NA NA 3 NA
"td" "p" 608 NA NA 3 26 NA
"td" "td" 214 NA NA NA 27 NA
"tu" "kd" 108 NA 2 1 NA NA
"tu" "p" 487 1 1 2 NA 1
"tu" "td" 129 NA NA NA 1 5
"tu" "tu" 3031 NA NA 7 2 1
"kd" "kd" 58 2 NA NA NA NA
"ku" "kd" 233 2 37 4 NA NA
"ku" "ku" 1100 16 21 13 1 5
"p" "kd" 504 NA 34 10 NA NA
"p" "ku" 1497 12 13 27 1 3
"p" "p" 5355 5 18 139 1 1
"td" "kd" 71 NA 3 2 NA NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 613 NA NA 5 16 NA
"td" "td" 167 NA NA NA 9 6
"tu" "kd" 92 NA 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 533 NA 1 3 1 NA
"tu" "td" 89 NA NA 1 NA 6
"tu" "tu" 3160 NA 1 12 1 4
"kd" "kd" 35 15 15 NA NA NA
"ku" "kd" 235 7 25 2 1 NA
"ku" "ku" 1181 8 8 19 4 NA
"p" "kd" 497 6 21 9 NA NA
"p" "ku" 1463 4 3 12 NA 1
"p" "p" 5265 5 10 102 2 1
"td" "kd" 67 NA 6 NA 1 NA
"td" "ku" 41 NA NA 1 1 NA
"td" "p" 671 NA 1 2 32 3
"td" "td" 119 NA 1 NA 47 9
"tu" "kd" 108 1 3 NA NA NA
"tu" "p" 551 NA NA 1 NA NA
"tu" "td" 88 NA NA 1 NA 8
"tu" "tu" 3282 NA NA 7 4 3
"kd" "kd" 53 8 1 NA NA NA
"ku" "kd" 190 1 19 1 NA NA
"ku" "ku" 1136 12 3 12 2 4
"p" "kd" 508 2 10 21 NA NA
"p" "ku" 1540 8 2 22 1 1
"p" "p" 5425 11 5 144 2 5
"td" "kd" 22 NA 8 3 2 NA
"td" "ku" 26 NA NA NA 1 NA
"td" "p" 675 NA 2 10 36 1
"td" "td" 177 NA NA 1 8 32
"tu" "kd" 111 NA 1 1 NA NA
"tu" "p" 470 1 1 9 1 NA
"tu" "td" 108 NA NA NA NA 3
"tu" "tu" 3241 1 NA 19 5 4
"kd" "kd" 43 23 19 NA NA NA
"ku" "kd" 193 9 22 NA 1 NA
"ku" "ku" 1279 11 12 9 3 NA
"p" "kd" 410 5 15 9 1 NA
"p" "ku" 1548 3 3 18 NA 3
"p" "p" 5363 6 10 122 1 2
"td" "kd" 75 NA 4 3 1 NA
"td" "ku" 41 NA 1 1 2 NA
"td" "p" 605 NA 2 9 27 1
"td" "td" 184 NA NA NA 3 50
"tu" "kd" 97 NA 1 1 NA NA
"tu" "p" 488 NA NA 3 NA 1
"tu" "td" 117 NA NA NA NA 10
"tu" "tu" 3048 NA NA 9 3 3
"kd" "kd" 72 9 8 10 NA NA
"ku" "kd" 215 5 20 9 NA NA
"ku" "ku" 1213 12 11 8 1 3
"p" "kd" 494 4 16 14 NA NA
"p" "ku" 1477 5 6 19 1 1
"p" "p" 5312 1 8 135 5 5
"td" "kd" 59 NA 6 NA 2 NA
"td" "ku" 16 NA NA 1 1 NA
"td" "p" 653 NA 2 8 47 6
"td" "td" 197 NA NA NA 28 26
"tu" "kd" 85 NA 1 2 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 494 NA NA 7 1 1
"tu" "td" 129 NA NA 1 NA 9
"tu" "tu" 3148 NA 2 13 5 3
"kd" "kd" 24 19 42 22 NA NA
"ku" "kd" 194 9 36 13 NA NA
"ku" "ku" 1192 21 20 15 NA 2
"p" "kd" 466 20 28 25 NA NA
"p" "ku" 1705 12 9 23 1 2
"p" "p" 5500 6 18 95 4 1
"td" "kd" 59 1 2 NA 12 NA
"td" "ku" 45 NA NA NA NA NA
"td" "p" 648 NA NA 1 36 1
"td" "td" 132 NA NA NA 13 9
"tu" "kd" 133 NA 1 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 524 NA NA 5 NA 2
"tu" "td" 105 NA NA NA NA 9
"tu" "tu" 3177 1 2 10 3 2
"kd" "kd" 23 7 NA 2 NA NA
"ku" "kd" 239 1 11 8 NA NA
"ku" "ku" 1286 7 5 11 1 2
"p" "kd" 498 NA 9 16 NA NA
"p" "ku" 1487 1 NA 18 NA 1
"p" "p" 5344 5 3 141 2 2
"td" "kd" 81 NA 2 NA 2 NA
"td" "ku" 38 NA NA NA 2 NA
"td" "p" 642 NA NA 4 26 3
"td" "td" 169 NA NA 10 NA 68
"tu" "kd" 102 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 470 NA NA 3 2 1
"tu" "td" 110 NA NA NA NA 14
"tu" "tu" 3139 NA 2 12 3 2
"kd" "kd" 35 11 NA NA NA NA
"ku" "kd" 268 3 14 1 NA NA
"ku" "ku" 1290 16 5 8 6 1
"p" "kd" 520 1 29 5 NA NA
"p" "ku" 1676 10 4 21 1 2
"p" "p" 5352 8 12 124 3 1
"td" "kd" 84 NA 14 NA NA NA
"td" "ku" 18 NA 1 NA 3 NA
"td" "p" 664 NA 2 2 19 NA
"td" "td" 117 NA NA NA 13 NA
"tu" "kd" 118 NA 5 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 454 NA 1 2 1 NA
"tu" "td" 87 NA NA NA NA 7
"tu" "tu" 3189 2 1 9 1 2
"kd" "kd" 42 3 12 NA NA NA
"ku" "kd" 222 6 15 7 NA NA
"ku" "ku" 1309 7 17 16 NA NA
"p" "kd" 469 1 19 10 NA NA
"p" "ku" 1680 2 3 16 NA 1
"p" "p" 5391 6 5 129 6 1
"td" "kd" 47 NA NA 3 NA NA
"td" "ku" 51 NA NA NA 2 1
"td" "p" 754 NA NA 2 25 5
"td" "td" 178 NA NA NA 67 1
"tu" "kd" 48 NA 1 1 NA NA
"tu" "p" 519 NA NA 5 NA 3
"tu" "td" 97 NA NA NA 1 6
"tu" "tu" 3061 NA NA 13 3 3
"kd" "kd" 25 31 9 NA NA NA
"ku" "kd" 229 9 22 7 NA NA
"ku" "ku" 1223 13 12 9 2 3
"p" "kd" 487 6 30 7 NA NA
