"group" "motif_type" "counts" "total_count"
"6" "protein_complexes" 7 2
"6" "protein_complexes" 8 4
"6" "protein_complexes" 10 1
"6" "regulatory_triplets" 2 143
"6" "regulatory_triplets" 3 34
"6" "regulatory_triplets" 4 8
"6" "regulatory_triplets" 5 5
"6" "regulatory_triplets" 6 1
"6" "regulatory_triplets" 7 1
"6" "regulatory_triplets" 9 1
"6" "regulatory_triplets" 11 1
"6" "regulatory_triplets" 18 1
"6" "signaling_triplets" 2 220
"6" "signaling_triplets" 3 51
"6" "signaling_triplets" 4 13
"6" "signaling_triplets" 5 4
"6" "signaling_triplets" 6 1
"6" "signaling_triplets" 7 1
"6" "signaling_triplets" 8 1
"6" "signaling_triplets" 9 1
"6" "signaling_triplets" 13 2
"7" "others" 2 74
"7" "others" 3 20
"7" "others" 4 10
"7" "others" 5 4
"7" "others" 6 6
"7" "others" 7 6
"7" "others" 8 2
"7" "others" 9 2
"7" "others" 10 1
"7" "others" 12 2
"7" "protein_complexes" 2 428
"7" "protein_complexes" 3 68
"7" "protein_complexes" 4 21
"7" "protein_complexes" 5 8
"7" "protein_complexes" 6 4
"7" "protein_complexes" 7 1
"7" "protein_complexes" 11 1
"7" "protein_complexes" 12 1
"7" "regulatory_triplets" 2 172
"7" "regulatory_triplets" 3 28
"7" "regulatory_triplets" 4 4
"7" "regulatory_triplets" 5 1
"7" "regulatory_triplets" 6 2
"7" "regulatory_triplets" 8 1
"7" "regulatory_triplets" 9 1
"7" "regulatory_triplets" 10 1
"7" "regulatory_triplets" 14 1
"7" "regulatory_triplets" 17 1
"7" "signaling_triplets" 2 241
"7" "signaling_triplets" 3 65
"7" "signaling_triplets" 4 9
"7" "signaling_triplets" 5 3
"7" "signaling_triplets" 6 2
"7" "signaling_triplets" 8 2
"8" "others" 2 63
"8" "others" 3 25
"8" "others" 4 10
"8" "others" 5 3
"8" "others" 6 4
"8" "others" 7 1
"8" "others" 8 2
"8" "others" 9 2
"8" "others" 10 3
"8" "others" 12 1
"8" "others" 17 1
"8" "others" 24 1
"8" "protein_complexes" 2 419
"8" "protein_complexes" 3 72
"8" "protein_complexes" 4 20
"8" "protein_complexes" 5 7
"8" "protein_complexes" 6 2
"8" "protein_complexes" 7 5
"8" "protein_complexes" 8 1
"8" "protein_complexes" 9 1
"8" "protein_complexes" 10 1
"8" "regulatory_triplets" 2 179
"8" "regulatory_triplets" 3 23
"8" "regulatory_triplets" 4 8
"8" "regulatory_triplets" 5 5
"8" "regulatory_triplets" 6 2
"8" "regulatory_triplets" 7 1
"8" "regulatory_triplets" 8 3
"8" "regulatory_triplets" 9 1
"8" "signaling_triplets" 2 242
"8" "signaling_triplets" 3 40
"8" "signaling_triplets" 4 13
"8" "signaling_triplets" 5 6
"8" "signaling_triplets" 6 2
"8" "signaling_triplets" 7 1
"8" "signaling_triplets" 11 1
"9" "others" 2 58
"9" "others" 3 25
"9" "others" 4 13
"9" "others" 5 5
"9" "others" 6 1
"9" "others" 7 2
"9" "others" 8 5
"9" "others" 9 3
"9" "others" 10 1
"9" "others" 11 1
"9" "others" 12 1
"9" "others" 36 1
"9" "others" 42 1
"9" "protein_complexes" 2 394
"9" "protein_complexes" 3 74
"9" "protein_complexes" 4 16
"9" "protein_complexes" 5 6
"9" "protein_complexes" 6 3
"9" "protein_complexes" 7 3
"9" "protein_complexes" 9 1
"9" "protein_complexes" 10 1
"9" "protein_complexes" 16 1
"9" "regulatory_triplets" 2 187
"9" "regulatory_triplets" 3 26
"9" "regulatory_triplets" 4 13
"9" "regulatory_triplets" 5 6
"9" "regulatory_triplets" 6 1
"9" "regulatory_triplets" 21 1
"9" "signaling_triplets" 2 231
"9" "signaling_triplets" 3 42
"9" "signaling_triplets" 4 13
"9" "signaling_triplets" 5 6
"9" "signaling_triplets" 6 4
"9" "signaling_triplets" 7 1
"9" "signaling_triplets" 8 1
"10" "others" 2 76
"10" "others" 3 17
"10" "others" 4 12
"10" "others" 5 7
"10" "others" 6 4
"10" "others" 7 3
"10" "others" 8 2
"10" "others" 11 1
"10" "others" 13 1
"10" "others" 21 1
"10" "others" 25 1
"10" "others" 30 1
"10" "others" 31 1
"10" "protein_complexes" 2 431
"10" "protein_complexes" 3 83
"10" "protein_complexes" 4 18
"10" "protein_complexes" 5 10
"10" "protein_complexes" 7 3
"10" "protein_complexes" 10 3
"10" "regulatory_triplets" 2 182
"10" "regulatory_triplets" 3 28
"10" "regulatory_triplets" 4 8
"10" "regulatory_triplets" 6 1
"10" "regulatory_triplets" 13 1
"10" "signaling_triplets" 2 205
"10" "signaling_triplets" 3 37
"10" "signaling_triplets" 4 12
"10" "signaling_triplets" 5 3
"10" "signaling_triplets" 6 2
"10" "signaling_triplets" 7 1
"11" "others" 2 51
"11" "others" 3 19
"11" "others" 4 9
"11" "others" 5 13
"11" "others" 6 4
"11" "others" 7 4
"11" "others" 8 2
"11" "others" 9 1
"11" "others" 10 1
"11" "others" 12 1
"11" "others" 13 1
"11" "others" 14 1
"11" "others" 28 1
"11" "protein_complexes" 2 454
"11" "protein_complexes" 3 82
"11" "protein_complexes" 4 22
"11" "protein_complexes" 5 9
"11" "protein_complexes" 6 6
"11" "protein_complexes" 7 1
"11" "protein_complexes" 8 2
"11" "protein_complexes" 21 1
"11" "regulatory_triplets" 2 195
"11" "regulatory_triplets" 3 29
"11" "regulatory_triplets" 4 12
"11" "regulatory_triplets" 5 5
"11" "regulatory_triplets" 6 2
"11" "regulatory_triplets" 8 1
"11" "signaling_triplets" 2 198
"11" "signaling_triplets" 3 61
"11" "signaling_triplets" 4 18
"11" "signaling_triplets" 5 2
"11" "signaling_triplets" 6 3
"11" "signaling_triplets" 7 1
"11" "signaling_triplets" 11 1
"12" "others" 2 67
"12" "others" 3 24
"12" "others" 4 9
"12" "others" 5 2
"12" "others" 6 4
"12" "others" 7 2
"12" "others" 8 2
"12" "others" 9 1
"12" "others" 11 1
"12" "others" 20 1
"12" "others" 30 1
"12" "others" 34 1
"12" "protein_complexes" 2 421
"12" "protein_complexes" 3 79
"12" "protein_complexes" 4 23
"12" "protein_complexes" 5 2
"12" "protein_complexes" 6 7
"12" "protein_complexes" 7 2
"12" "protein_complexes" 9 1
"12" "protein_complexes" 28 1
"12" "regulatory_triplets" 2 191
"12" "regulatory_triplets" 3 23
"12" "regulatory_triplets" 4 12
"12" "regulatory_triplets" 5 5
"12" "regulatory_triplets" 6 2
"12" "regulatory_triplets" 12 1
"12" "regulatory_triplets" 13 1
"12" "regulatory_triplets" 18 1
"12" "regulatory_triplets" 20 1
"12" "signaling_triplets" 2 220
"12" "signaling_triplets" 3 50
"12" "signaling_triplets" 4 20
"12" "signaling_triplets" 5 5
"12" "signaling_triplets" 6 1
"12" "signaling_triplets" 7 1
"12" "signaling_triplets" 8 1
"12" "signaling_triplets" 11 1
"12" "signaling_triplets" 20 1
"13" "others" 2 59
"13" "others" 3 16
"13" "others" 4 6
"13" "others" 5 1
"13" "others" 6 6
"13" "others" 7 2
"13" "others" 9 1
"13" "others" 11 1
"13" "others" 14 1
"13" "others" 17 2
"13" "others" 36 1
"13" "protein_complexes" 2 406
"13" "protein_complexes" 3 67
"13" "protein_complexes" 4 25
"13" "protein_complexes" 5 3
"13" "protein_complexes" 6 5
"13" "protein_complexes" 7 2
"13" "protein_complexes" 10 1
"13" "protein_complexes" 12 1
"13" "regulatory_triplets" 2 175
"13" "regulatory_triplets" 3 24
"13" "regulatory_triplets" 4 8
"13" "regulatory_triplets" 5 9
"13" "regulatory_triplets" 6 1
"13" "regulatory_triplets" 9 1
"13" "regulatory_triplets" 13 1
"13" "signaling_triplets" 2 231
"13" "signaling_triplets" 3 38
"13" "signaling_triplets" 4 10
"13" "signaling_triplets" 5 4
"13" "signaling_triplets" 6 3
"13" "signaling_triplets" 7 2
"14" "others" 2 53
"14" "others" 3 16
"14" "others" 4 10
"14" "others" 5 4
"14" "others" 6 3
"14" "others" 7 3
"14" "others" 9 1
"14" "others" 12 1
"14" "others" 13 1
"14" "others" 16 1
"14" "others" 17 1
"14" "others" 23 1
"14" "others" 27 1
"14" "others" 32 1
"14" "protein_complexes" 2 371
"14" "protein_complexes" 3 56
"14" "protein_complexes" 4 20
"14" "protein_complexes" 5 10
"14" "protein_complexes" 6 6
"14" "protein_complexes" 7 5
"14" "protein_complexes" 9 1
"14" "regulatory_triplets" 2 191
"14" "regulatory_triplets" 3 30
"14" "regulatory_triplets" 4 5
"14" "regulatory_triplets" 5 4
"14" "regulatory_triplets" 6 3
"14" "regulatory_triplets" 8 1
"14" "signaling_triplets" 2 232
"14" "signaling_triplets" 3 31
"14" "signaling_triplets" 4 9
"14" "signaling_triplets" 5 3
"14" "signaling_triplets" 6 1
"14" "signaling_triplets" 8 1
"14" "signaling_triplets" 9 3
"15" "others" 2 70
"15" "others" 3 28
"15" "others" 4 14
"15" "others" 5 4
"15" "others" 6 5
"15" "others" 7 3
"15" "others" 8 5
"15" "others" 10 1
"15" "others" 12 1
"15" "others" 13 1
"15" "others" 14 1
"15" "others" 21 1
"15" "others" 34 1
"15" "protein_complexes" 2 434
"15" "protein_complexes" 3 66
"15" "protein_complexes" 4 17
"15" "protein_complexes" 5 7
"15" "protein_complexes" 6 5
"15" "protein_complexes" 7 2
"15" "protein_complexes" 8 1
"15" "regulatory_triplets" 2 167
"15" "regulatory_triplets" 3 33
"15" "regulatory_triplets" 4 5
"15" "regulatory_triplets" 5 4
"15" "regulatory_triplets" 6 1
"15" "signaling_triplets" 2 235
"15" "signaling_triplets" 3 48
"15" "signaling_triplets" 4 26
"15" "signaling_triplets" 5 2
"15" "signaling_triplets" 6 5
"15" "signaling_triplets" 7 1
"15" "signaling_triplets" 8 1
"16" "others" 2 70
"16" "others" 3 22
"16" "others" 4 12
"16" "others" 5 8
"16" "others" 6 3
"16" "others" 7 3
"16" "others" 8 3
"16" "others" 9 1
"16" "others" 10 1
"16" "others" 11 1
"16" "others" 12 1
"16" "others" 14 1
"16" "others" 15 1
"16" "others" 16 1
"16" "others" 17 1
"16" "others" 22 1
"16" "others" 27 1
"16" "others" 36 1
"16" "others" 46 1
"16" "protein_complexes" 2 434
"16" "protein_complexes" 3 75
"16" "protein_complexes" 4 24
"16" "protein_complexes" 5 8
"16" "protein_complexes" 6 2
"16" "protein_complexes" 7 2
"16" "protein_complexes" 8 1
"16" "protein_complexes" 9 1
"16" "protein_complexes" 10 1
"16" "regulatory_triplets" 2 169
"16" "regulatory_triplets" 3 30
"16" "regulatory_triplets" 4 6
"16" "regulatory_triplets" 5 5
"16" "regulatory_triplets" 7 1
"16" "regulatory_triplets" 23 2
"16" "signaling_triplets" 2 224
"16" "signaling_triplets" 3 39
"16" "signaling_triplets" 4 9
"16" "signaling_triplets" 5 9
"16" "signaling_triplets" 6 1
"16" "signaling_triplets" 7 5
"17" "others" 2 85
"17" "others" 3 15
"17" "others" 4 9
"17" "others" 5 3
"17" "others" 6 2
"17" "others" 7 3
"17" "others" 8 3
"17" "others" 9 3
"17" "others" 11 3
"17" "others" 16 1
"17" "others" 27 1
"17" "protein_complexes" 2 419
"17" "protein_complexes" 3 62
"17" "protein_complexes" 4 33
"17" "protein_complexes" 5 5
"17" "protein_complexes" 6 5
"17" "protein_complexes" 13 1
"17" "protein_complexes" 17 1
"17" "regulatory_triplets" 2 194
"17" "regulatory_triplets" 3 19
"17" "regulatory_triplets" 4 8
"17" "regulatory_triplets" 5 2
"17" "regulatory_triplets" 6 1
"17" "regulatory_triplets" 8 2
"17" "regulatory_triplets" 9 1
"17" "regulatory_triplets" 10 1
"17" "signaling_triplets" 2 230
"17" "signaling_triplets" 3 42
"17" "signaling_triplets" 4 17
"17" "signaling_triplets" 5 4
"17" "signaling_triplets" 8 1
"18" "others" 2 66
"18" "others" 3 25
"18" "others" 4 12
"18" "others" 5 1
"18" "others" 6 7
"18" "others" 7 2
"18" "others" 10 2
"18" "others" 11 1
"18" "others" 13 2
"18" "others" 14 1
"18" "others" 15 1
"18" "others" 16 1
"18" "others" 17 1
"18" "others" 24 1
"18" "others" 25 1
"18" "protein_complexes" 2 423
"18" "protein_complexes" 3 64
"18" "protein_complexes" 4 22
"18" "protein_complexes" 5 8
"18" "protein_complexes" 6 2
"18" "protein_complexes" 7 1
"18" "protein_complexes" 8 2
"18" "regulatory_triplets" 2 171
"18" "regulatory_triplets" 3 31
"18" "regulatory_triplets" 4 7
"18" "regulatory_triplets" 5 6
"18" "regulatory_triplets" 6 3
"18" "signaling_triplets" 2 222
"18" "signaling_triplets" 3 55
"18" "signaling_triplets" 4 7
"18" "signaling_triplets" 5 4
"18" "signaling_triplets" 6 4
"18" "signaling_triplets" 7 2
"18" "signaling_triplets" 8 1
"18" "signaling_triplets" 9 1
"19" "others" 2 59
"19" "others" 3 16
"19" "others" 4 6
"19" "others" 5 4
"19" "others" 6 2
"19" "others" 7 2
"19" "others" 8 4
"19" "others" 10 2
"19" "others" 12 1
"19" "others" 16 1
"19" "others" 27 1
"19" "others" 33 1
"19" "protein_complexes" 2 426
"19" "protein_complexes" 3 75
"19" "protein_complexes" 4 18
"19" "protein_complexes" 5 9
"19" "protein_complexes" 6 4
"19" "protein_complexes" 7 1
"19" "protein_complexes" 14 1
"19" "protein_complexes" 20 1
"19" "regulatory_triplets" 2 169
"19" "regulatory_triplets" 3 29
"19" "regulatory_triplets" 4 5
"19" "regulatory_triplets" 5 2
"19" "regulatory_triplets" 6 2
"19" "signaling_triplets" 2 209
"19" "signaling_triplets" 3 30
"19" "signaling_triplets" 4 14
"19" "signaling_triplets" 5 5
"19" "signaling_triplets" 6 4
"19" "signaling_triplets" 8 1
"19" "signaling_triplets" 21 1
"20" "others" 2 71
"20" "others" 3 17
"20" "others" 4 2
"20" "others" 5 3
"20" "others" 6 3
"20" "others" 7 4
"20" "others" 8 1
"20" "others" 9 2
"20" "others" 10 1
"20" "others" 11 3
"20" "others" 12 3
"20" "others" 15 1
"20" "others" 18 2
"20" "others" 24 1
"20" "others" 25 1
"20" "others" 43 1
"20" "others" 54 1
"20" "protein_complexes" 2 424
"20" "protein_complexes" 3 76
"20" "protein_complexes" 4 22
"20" "protein_complexes" 5 5
"20" "protein_complexes" 6 2
"20" "protein_complexes" 7 1
"20" "protein_complexes" 8 1
"20" "protein_complexes" 9 1
"20" "protein_complexes" 11 1
"20" "regulatory_triplets" 2 197
"20" "regulatory_triplets" 3 31
"20" "regulatory_triplets" 4 5
"20" "regulatory_triplets" 5 2
"20" "regulatory_triplets" 6 2
"20" "regulatory_triplets" 9 1
"20" "regulatory_triplets" 16 1
"20" "signaling_triplets" 2 249
"20" "signaling_triplets" 3 50
"20" "signaling_triplets" 4 16
"20" "signaling_triplets" 5 7
"20" "signaling_triplets" 6 1
"20" "signaling_triplets" 7 1
"20" "signaling_triplets" 8 3
"20" "signaling_triplets" 9 2
"20" "signaling_triplets" 10 1
"21" "others" 2 70
"21" "others" 3 22
"21" "others" 4 19
"21" "others" 5 7
"21" "others" 6 8
"21" "others" 7 1
"21" "others" 8 1
"21" "others" 10 1
"21" "others" 11 1
"21" "others" 13 1
"21" "others" 17 1
"21" "others" 21 1
"21" "others" 23 1
"21" "others" 28 1
"21" "others" 36 1
"21" "others" 39 1
"21" "protein_complexes" 2 391
"21" "protein_complexes" 3 70
"21" "protein_complexes" 4 30
"21" "protein_complexes" 5 8
"21" "protein_complexes" 6 7
"21" "protein_complexes" 7 1
"21" "protein_complexes" 8 3
"21" "protein_complexes" 10 1
"21" "regulatory_triplets" 2 173
"21" "regulatory_triplets" 3 27
"21" "regulatory_triplets" 4 7
"21" "regulatory_triplets" 5 2
"21" "regulatory_triplets" 6 3
"21" "regulatory_triplets" 8 1
"21" "signaling_triplets" 2 234
"21" "signaling_triplets" 3 41
"21" "signaling_triplets" 4 10
"21" "signaling_triplets" 5 5
"21" "signaling_triplets" 6 1
"21" "signaling_triplets" 7 3
"21" "signaling_triplets" 8 1
"21" "signaling_triplets" 9 1
"21" "signaling_triplets" 16 1
"22" "others" 2 49
"22" "others" 3 18
"22" "others" 4 7
"22" "others" 5 2
"22" "others" 6 3
"22" "others" 7 5
"22" "others" 8 2
"22" "others" 9 2
"22" "others" 10 1
"22" "others" 11 1
"22" "others" 12 2
"22" "others" 13 1
"22" "others" 14 1
"22" "others" 19 1
"22" "others" 24 1
"22" "others" 27 1
"22" "others" 30 1
"22" "others" 36 1
"22" "others" 54 1
"22" "protein_complexes" 2 426
"22" "protein_complexes" 3 83
"22" "protein_complexes" 4 25
"22" "protein_complexes" 5 8
"22" "protein_complexes" 6 5
"22" "protein_complexes" 7 1
"22" "protein_complexes" 8 3
"22" "protein_complexes" 9 2
"22" "protein_complexes" 11 1
"22" "protein_complexes" 17 1
"22" "regulatory_triplets" 2 163
"22" "regulatory_triplets" 3 37
"22" "regulatory_triplets" 4 9
"22" "regulatory_triplets" 5 3
"22" "regulatory_triplets" 6 1
"22" "regulatory_triplets" 7 1
"22" "regulatory_triplets" 9 1
"22" "regulatory_triplets" 15 1
"22" "signaling_triplets" 2 241
"22" "signaling_triplets" 3 33
"22" "signaling_triplets" 4 13
"22" "signaling_triplets" 5 6
"22" "signaling_triplets" 6 5
"22" "signaling_triplets" 7 3
"22" "signaling_triplets" 9 1
"22" "signaling_triplets" 10 1
"23" "others" 2 54
"23" "others" 3 17
"23" "others" 4 3
"23" "others" 5 5
"23" "others" 6 3
"23" "others" 7 2
"23" "others" 8 4
"23" "others" 9 1
"23" "others" 10 1
"23" "others" 11 1
"23" "others" 14 1
"23" "others" 15 1
"23" "protein_complexes" 2 420
"23" "protein_complexes" 3 69
"23" "protein_complexes" 4 19
"23" "protein_complexes" 5 5
"23" "protein_complexes" 6 4
"23" "protein_complexes" 7 2
"23" "protein_complexes" 8 1
"23" "protein_complexes" 10 1
"23" "regulatory_triplets" 2 171
"23" "regulatory_triplets" 3 37
"23" "regulatory_triplets" 4 9
"23" "regulatory_triplets" 5 3
"23" "regulatory_triplets" 6 1
"23" "regulatory_triplets" 9 1
"23" "signaling_triplets" 2 224
"23" "signaling_triplets" 3 46
"23" "signaling_triplets" 4 16
"23" "signaling_triplets" 5 2
"23" "signaling_triplets" 6 1
"23" "signaling_triplets" 7 2
"23" "signaling_triplets" 17 1
"24" "others" 2 74
"24" "others" 3 24
"24" "others" 4 13
"24" "others" 5 7
"24" "others" 6 4
"24" "others" 7 2
"24" "others" 8 1
"24" "others" 10 1
"24" "others" 13 1
"24" "others" 17 2
"24" "others" 21 1
"24" "others" 22 1
"24" "others" 33 1
"24" "protein_complexes" 2 385
"24" "protein_complexes" 3 67
"24" "protein_complexes" 4 24
"24" "protein_complexes" 5 8
"24" "protein_complexes" 6 5
"24" "protein_complexes" 10 1
"24" "protein_complexes" 12 1
"24" "regulatory_triplets" 2 182
"24" "regulatory_triplets" 3 36
"24" "regulatory_triplets" 4 9
"24" "regulatory_triplets" 5 3
"24" "regulatory_triplets" 7 1
"24" "regulatory_triplets" 10 1
"24" "signaling_triplets" 2 244
"24" "signaling_triplets" 3 55
"24" "signaling_triplets" 4 9
"24" "signaling_triplets" 5 6
"24" "signaling_triplets" 7 2
"24" "signaling_triplets" 8 1
"24" "signaling_triplets" 9 2
"25" "others" 2 61
"25" "others" 3 13
"25" "others" 4 9
"25" "others" 5 6
"25" "others" 6 3
"25" "others" 7 4
"25" "others" 8 3
"25" "others" 9 3
"25" "others" 10 1
"25" "others" 11 1
"25" "others" 13 1
"25" "others" 17 1
"25" "others" 18 1
"25" "others" 22 1
"25" "others" 25 1
"25" "others" 29 1
"25" "others" 43 1
"25" "protein_complexes" 2 442
"25" "protein_complexes" 3 94
"25" "protein_complexes" 4 24
"25" "protein_complexes" 5 8
"25" "protein_complexes" 6 5
"25" "protein_complexes" 7 4
"25" "protein_complexes" 8 1
"25" "protein_complexes" 9 1
"25" "protein_complexes" 10 1
"25" "protein_complexes" 11 1
"25" "regulatory_triplets" 2 184
"25" "regulatory_triplets" 3 27
"25" "regulatory_triplets" 4 12
"25" "regulatory_triplets" 5 6
"25" "regulatory_triplets" 7 2
"25" "signaling_triplets" 2 199
"25" "signaling_triplets" 3 47
"25" "signaling_triplets" 4 13
"25" "signaling_triplets" 5 9
"25" "signaling_triplets" 8 4
"25" "signaling_triplets" 9 2
"25" "signaling_triplets" 11 1
"26" "others" 2 73
"26" "others" 3 20
"26" "others" 4 4
"26" "others" 5 3
"26" "others" 6 3
"26" "others" 7 4
"26" "others" 8 2
"26" "others" 9 3
"26" "others" 11 1
"26" "others" 15 1
"26" "others" 19 1
"26" "others" 23 1
"26" "others" 53 1
"26" "protein_complexes" 2 409
"26" "protein_complexes" 3 69
"26" "protein_complexes" 4 24
"26" "protein_complexes" 5 8
"26" "protein_complexes" 6 6
"26" "protein_complexes" 7 1
"26" "protein_complexes" 8 1
"26" "protein_complexes" 10 3
"26" "protein_complexes" 21 1
"26" "regulatory_triplets" 2 153
"26" "regulatory_triplets" 3 27
"26" "regulatory_triplets" 4 5
"26" "regulatory_triplets" 5 6
"26" "regulatory_triplets" 6 1
"26" "regulatory_triplets" 7 1
"26" "regulatory_triplets" 8 1
"26" "regulatory_triplets" 18 1
"26" "signaling_triplets" 2 188
"26" "signaling_triplets" 3 46
"26" "signaling_triplets" 4 13
"26" "signaling_triplets" 5 5
"26" "signaling_triplets" 6 2
"26" "signaling_triplets" 7 2
"26" "signaling_triplets" 8 1
"26" "signaling_triplets" 9 1
"26" "signaling_triplets" 12 1
"27" "others" 2 55
"27" "others" 3 13
"27" "others" 4 6
"27" "others" 5 3
"27" "others" 6 3
"27" "others" 7 1
"27" "others" 8 3
"27" "others" 11 1
"27" "others" 12 1
"27" "others" 13 1
"27" "others" 14 2
"27" "others" 16 1
"27" "others" 19 1
"27" "protein_complexes" 2 448
"27" "protein_complexes" 3 79
"27" "protein_complexes" 4 23
"27" "protein_complexes" 5 7
"27" "protein_complexes" 6 6
"27" "protein_complexes" 10 1
"27" "regulatory_triplets" 2 165
"27" "regulatory_triplets" 3 31
"27" "regulatory_triplets" 4 4
"27" "regulatory_triplets" 5 6
"27" "signaling_triplets" 2 221
"27" "signaling_triplets" 3 40
"27" "signaling_triplets" 4 17
"27" "signaling_triplets" 5 13
"27" "signaling_triplets" 6 4
"27" "signaling_triplets" 7 2
"27" "signaling_triplets" 9 1
"28" "others" 2 72
"28" "others" 3 27
"28" "others" 4 7
"28" "others" 5 6
"28" "others" 6 2
"28" "others" 7 2
"28" "others" 9 4
"28" "others" 10 3
"28" "others" 11 2
"28" "others" 12 1
"28" "others" 13 1
"28" "others" 16 1
