"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "kd" 89 NA 1 NA NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 518 NA NA 8 NA 1
"tu" "td" 108 NA NA NA NA 13
"tu" "tu" 2911 1 NA 9 NA 1
"kd" "kd" 29 6 5 5 NA NA
"ku" "kd" 198 3 8 10 NA NA
"ku" "ku" 1224 5 12 11 1 1
"p" "kd" 463 1 13 10 NA NA
"p" "ku" 1558 1 5 15 1 NA
"p" "p" 5319 2 5 91 1 2
"td" "kd" 32 NA NA NA NA NA
"td" "ku" 47 NA NA NA 1 NA
"td" "p" 719 NA NA 2 29 NA
"td" "td" 184 NA NA NA NA 7
"tu" "kd" 115 NA 3 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 507 NA 3 7 NA 1
"tu" "td" 121 NA NA 1 NA 7
"tu" "tu" 3178 1 NA 7 5 3
"kd" "kd" 34 15 27 NA NA NA
"ku" "kd" 192 9 32 4 NA NA
"ku" "ku" 1258 18 10 6 NA NA
"p" "kd" 518 18 28 11 NA NA
"p" "ku" 1548 6 9 19 1 2
"p" "p" 5264 2 11 115 2 3
"td" "kd" 54 NA 4 NA NA NA
"td" "ku" 36 NA NA NA 2 NA
"td" "p" 629 NA 1 30 57 NA
"td" "td" 159 NA NA NA 18 NA
"tu" "kd" 99 NA 1 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 482 NA NA 5 NA 1
"tu" "td" 140 NA NA 1 NA 16
"tu" "tu" 3108 1 1 17 2 10
"kd" "kd" 27 3 17 5 NA NA
"ku" "kd" 174 1 20 9 NA NA
"ku" "ku" 1371 13 10 14 1 4
"p" "kd" 442 2 27 14 1 NA
"p" "ku" 1641 3 5 9 4 3
"p" "p" 5450 5 14 109 1 8
"td" "kd" 74 NA 1 NA 3 NA
"td" "ku" 30 NA NA NA 2 NA
"td" "p" 659 NA NA 6 45 NA
"td" "td" 241 NA NA NA 10 10
"tu" "kd" 113 NA 3 1 NA NA
"tu" "p" 494 NA 1 6 NA NA
"tu" "td" 109 NA NA NA NA 10
"tu" "tu" 3165 2 NA 9 4 4
"kd" "kd" 33 4 NA 3 NA NA
"ku" "kd" 259 3 33 1 NA NA
"ku" "ku" 1342 14 12 12 NA 1
"p" "kd" 461 1 11 12 NA NA
"p" "ku" 1572 15 5 22 1 NA
"p" "p" 5503 5 7 163 3 NA
"td" "kd" 47 NA 3 NA NA NA
"td" "ku" 38 NA 1 NA 1 NA
"td" "p" 712 NA NA 2 23 NA
"td" "td" 108 NA NA NA NA NA
"tu" "kd" 53 NA 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 478 NA 1 9 NA NA
"tu" "td" 131 NA NA NA 1 9
"tu" "tu" 3029 NA 1 13 5 7
"kd" "kd" 54 11 NA NA NA NA
"ku" "kd" 207 2 21 5 NA NA
"ku" "ku" 1123 6 15 20 1 1
"p" "kd" 492 1 24 21 1 NA
"p" "ku" 1505 4 3 15 1 1
"p" "p" 5302 5 27 120 1 3
"td" "kd" 50 NA 5 4 3 NA
"td" "ku" 44 NA NA 2 1 NA
"td" "p" 628 NA 2 2 44 NA
"td" "td" 143 NA NA 1 NA 8
"tu" "kd" 116 NA 4 1 NA NA
"tu" "p" 503 NA NA 5 NA NA
"tu" "td" 93 NA NA NA NA 10
"tu" "tu" 3274 NA NA 9 3 4
"kd" "kd" 50 6 1 NA NA NA
"ku" "kd" 169 5 12 6 NA NA
"ku" "ku" 1278 10 11 13 2 3
"p" "kd" 453 3 17 17 NA NA
"p" "ku" 1530 2 2 15 NA 3
"p" "p" 5307 10 4 117 NA 7
"td" "kd" 51 NA 2 NA NA NA
"td" "ku" 44 NA 1 NA NA NA
"td" "p" 670 NA 1 2 8 NA
"td" "td" 180 NA NA NA 35 9
"tu" "kd" 97 NA 2 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 501 NA NA 5 2 NA
"tu" "td" 110 NA NA NA NA 6
"tu" "tu" 3215 NA NA 9 7 4
"kd" "kd" 70 4 8 NA NA NA
"ku" "kd" 236 5 23 1 NA NA
"ku" "ku" 1157 14 11 19 NA NA
"p" "kd" 501 NA 18 11 NA NA
"p" "ku" 1470 7 3 20 NA 2
"p" "p" 5389 5 11 147 3 5
"td" "kd" 80 NA 3 NA NA NA
"td" "ku" 26 NA NA 1 1 NA
"td" "p" 680 NA 1 2 25 NA
"td" "td" 115 NA NA NA 6 NA
"tu" "kd" 86 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 453 NA 1 5 1 1
"tu" "td" 161 NA NA 1 NA 3
"tu" "tu" 3306 NA 1 18 2 1
"kd" "kd" 30 3 19 NA NA NA
"ku" "kd" 159 3 17 1 NA NA
"ku" "ku" 1232 11 12 7 1 1
"p" "kd" 504 2 14 10 NA NA
"p" "ku" 1559 2 2 15 NA 2
"p" "p" 5292 NA 16 107 3 8
"td" "kd" 54 NA NA 3 2 NA
"td" "ku" 32 NA NA 1 4 1
"td" "p" 636 NA NA 3 34 NA
"td" "td" 140 NA NA NA 16 7
"tu" "kd" 101 NA 5 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 488 1 NA 10 NA NA
"tu" "td" 106 NA NA NA NA 13
"tu" "tu" 3133 NA NA 10 NA 4
"kd" "kd" 38 8 15 NA NA NA
"ku" "kd" 176 1 9 3 NA NA
"ku" "ku" 1282 13 9 11 1 3
"p" "kd" 439 6 26 21 NA NA
"p" "ku" 1569 5 4 21 1 1
"p" "p" 5362 5 11 102 1 4
"td" "kd" 38 NA NA 1 6 NA
"td" "ku" 59 NA NA NA 1 NA
"td" "p" 646 NA NA 3 55 NA
"td" "td" 143 NA NA NA 17 1
"tu" "kd" 93 NA 1 2 NA NA
"tu" "p" 487 NA 1 3 NA 2
"tu" "td" 91 NA NA NA NA 8
"tu" "tu" 3306 NA NA 8 1 8
"kd" "kd" 46 9 7 NA NA NA
"ku" "kd" 206 4 18 6 NA NA
"ku" "ku" 1208 4 7 6 2 1
"p" "kd" 441 4 22 6 NA NA
"p" "ku" 1462 12 6 13 1 1
"p" "p" 5393 2 12 101 NA NA
"td" "kd" 49 NA NA 9 NA NA
"td" "ku" 36 NA NA 1 2 NA
"td" "p" 645 1 NA 9 34 NA
"td" "td" 93 NA NA 1 NA 12
"tu" "kd" 117 NA 1 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 482 NA NA 6 NA NA
"tu" "td" 126 NA NA NA NA 8
"tu" "tu" 3182 NA 1 11 3 2
"kd" "kd" 36 1 2 NA NA NA
"ku" "kd" 228 NA 11 2 3 NA
"ku" "ku" 1227 11 7 4 5 1
"p" "kd" 448 1 21 7 1 NA
"p" "ku" 1546 6 3 16 NA 11
"p" "p" 5395 2 11 76 8 1
"td" "kd" 85 NA 16 NA 10 NA
"td" "ku" 47 NA 1 NA 2 NA
"td" "p" 659 NA 9 2 64 NA
"td" "td" 109 NA NA 7 NA 3
"tu" "kd" 103 NA 1 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 457 NA NA 5 NA NA
"tu" "td" 101 NA NA 1 NA 10
"tu" "tu" 3241 NA 2 6 2 8
"kd" "kd" 30 1 31 NA NA NA
"ku" "kd" 160 1 27 NA NA NA
"ku" "ku" 1131 18 15 9 3 NA
"p" "kd" 422 12 23 9 NA NA
"p" "ku" 1575 5 1 17 NA 1
"p" "p" 5316 4 22 115 4 2
"td" "kd" 45 NA NA NA NA NA
"td" "ku" 17 NA NA NA 1 NA
"td" "p" 659 NA NA 27 44 NA
"td" "td" 105 NA NA NA 28 NA
"tu" "kd" 95 NA 7 NA NA NA
"tu" "p" 468 NA 3 5 NA NA
"tu" "td" 132 NA NA 1 NA 11
"tu" "tu" 3254 NA NA 10 4 2
"kd" "kd" 33 5 26 NA NA NA
"ku" "kd" 197 2 17 4 1 NA
"ku" "ku" 1154 6 15 10 4 NA
"p" "kd" 447 8 27 13 NA NA
"p" "ku" 1446 5 4 17 1 2
"p" "p" 5166 1 6 122 4 1
"td" "kd" 53 NA 6 1 2 NA
"td" "ku" 53 NA 1 NA 5 NA
"td" "p" 595 NA NA 13 17 NA
"td" "td" 210 NA NA NA 4 1
"tu" "kd" 96 1 4 1 NA NA
"tu" "p" 502 1 1 3 NA NA
"tu" "td" 120 NA NA 1 NA 14
"tu" "tu" 3042 NA NA 6 NA 2
"kd" "kd" 40 1 17 NA NA NA
"ku" "kd" 202 NA 26 1 2 NA
"ku" "ku" 1233 14 6 13 NA 3
"p" "kd" 528 2 32 40 1 NA
"p" "ku" 1492 4 6 22 NA 1
"p" "p" 5292 4 15 133 1 4
"td" "kd" 72 NA 5 NA 2 NA
"td" "ku" 43 NA 1 NA 1 NA
"td" "p" 702 NA 2 1 38 1
"td" "td" 137 NA NA NA 1 2
"tu" "kd" 101 NA 3 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 450 NA NA 2 NA NA
"tu" "td" 111 NA NA NA NA 2
"tu" "tu" 3087 2 NA 7 2 1
"kd" "kd" 39 8 17 NA NA NA
"ku" "kd" 190 5 29 1 NA NA
"ku" "ku" 1255 12 16 5 2 3
"p" "kd" 478 5 25 20 NA NA
"p" "ku" 1584 2 4 9 NA 1
"p" "p" 5416 7 11 110 1 4
"td" "kd" 55 NA 12 NA 1 NA
"td" "ku" 37 NA 1 NA NA NA
"td" "p" 705 NA 6 10 28 1
"td" "td" 199 NA NA NA 10 13
"tu" "kd" 99 NA 3 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 544 NA NA 1 NA 1
"tu" "td" 104 1 NA 1 NA 10
"tu" "tu" 3036 1 1 7 1 5
"kd" "kd" 40 11 23 NA NA NA
"ku" "kd" 211 9 29 5 1 NA
"ku" "ku" 1223 8 17 11 2 2
"p" "kd" 537 1 43 49 NA NA
"p" "ku" 1564 1 7 20 1 1
"p" "p" 5284 3 38 145 4 NA
"td" "kd" 53 NA NA 1 1 NA
"td" "ku" 29 NA NA NA NA NA
"td" "p" 650 NA 1 6 43 NA
"td" "td" 128 NA NA NA NA 15
"tu" "kd" 102 1 3 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 507 NA NA 8 NA 2
"tu" "td" 116 NA NA 1 NA 10
"tu" "tu" 3273 NA 1 12 1 2
"kd" "kd" 47 11 9 NA NA NA
"ku" "kd" 235 2 29 1 1 NA
"ku" "ku" 1251 9 13 12 NA 6
"p" "kd" 503 6 16 7 1 NA
"p" "ku" 1540 8 4 11 2 1
"p" "p" 5438 NA 6 127 3 1
"td" "kd" 113 NA 7 1 1 NA
"td" "ku" 45 NA 1 1 1 NA
"td" "p" 615 NA 4 2 21 NA
"td" "td" 212 NA NA NA NA 21
"tu" "kd" 136 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 435 NA 1 6 NA NA
"tu" "td" 104 NA NA NA NA 4
"tu" "tu" 3265 NA NA 17 3 2
"kd" "kd" 73 1 7 5 NA NA
"ku" "kd" 189 6 10 5 NA NA
"ku" "ku" 1140 11 6 12 1 1
"p" "kd" 499 3 8 19 1 NA
"p" "ku" 1416 1 3 21 1 3
"p" "p" 5330 2 2 119 5 6
"td" "kd" 47 NA 1 NA 1 NA
"td" "ku" 37 NA NA NA NA NA
"td" "p" 704 NA 1 2 41 2
"td" "td" 145 NA NA NA NA 8
"tu" "kd" 115 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 524 NA 1 1 NA 1
"tu" "td" 107 NA NA NA NA 7
"tu" "tu" 3168 1 NA 5 4 3
"kd" "kd" 43 3 9 1 NA NA
"ku" "kd" 194 1 17 1 NA NA
"ku" "ku" 1210 14 3 8 NA NA
"p" "kd" 471 2 23 7 NA NA
"p" "ku" 1439 1 3 13 1 2
"p" "p" 5226 2 8 127 6 4
"td" "kd" 60 NA NA 1 NA NA
"td" "ku" 50 NA NA NA 2 NA
"td" "p" 644 NA NA 3 16 NA
"td" "td" 175 NA NA NA 3 NA
"tu" "kd" 101 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 532 NA NA 8 1 NA
"tu" "td" 110 NA NA NA NA 7
"tu" "tu" 2936 NA NA 9 1 2
"kd" "kd" 19 9 15 6 NA NA
"ku" "kd" 215 8 26 8 NA NA
"ku" "ku" 1257 19 16 15 1 NA
"p" "kd" 424 2 22 22 NA NA
"p" "ku" 1547 9 10 24 NA 1
"p" "p" 5412 8 5 142 9 3
"td" "kd" 58 NA 1 NA 1 NA
"td" "ku" 32 NA NA NA NA NA
"td" "p" 629 NA NA 24 50 1
"td" "td" 178 NA NA NA 8 NA
"tu" "kd" 117 NA 1 5 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 501 NA 2 3 1 NA
"tu" "td" 112 NA NA 1 NA 9
"tu" "tu" 3163 1 NA 13 2 2
"kd" "kd" 39 16 39 NA NA NA
"ku" "kd" 221 7 31 1 NA NA
"ku" "ku" 1214 13 17 8 3 4
"p" "kd" 466 9 26 7 NA NA
"p" "ku" 1522 10 3 15 1 1
"p" "p" 5343 6 7 113 2 4
"td" "kd" 50 NA 5 NA NA NA
"td" "ku" 23 NA NA NA NA NA
"td" "p" 652 NA 1 NA 22 NA
"td" "td" 112 NA NA NA 1 2
"tu" "kd" 105 NA 2 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 498 NA NA 9 NA 2
"tu" "td" 136 1 NA NA NA 7
"tu" "tu" 3265 NA NA 8 3 4
"kd" "kd" 40 14 13 NA NA NA
"ku" "kd" 163 3 26 6 NA NA
"ku" "ku" 1318 12 8 9 NA 2
"p" "kd" 445 9 33 20 NA NA
"p" "ku" 1454 4 10 13 1 4
"p" "p" 5361 12 29 132 4 3
"td" "kd" 53 NA 1 7 7 NA
"td" "ku" 32 NA NA 1 2 NA
"td" "p" 619 NA NA 16 42 1
"td" "td" 291 NA NA 6 14 NA
"tu" "kd" 120 1 7 2 1 NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 478 NA 6 5 NA NA
"tu" "td" 108 1 NA NA NA 7
"tu" "tu" 3178 NA 2 8 1 5
"kd" "kd" 28 32 30 NA NA NA
"ku" "kd" 189 8 33 3 NA NA
"ku" "ku" 1226 20 9 5 2 1
"p" "kd" 439 18 35 16 NA NA
"p" "ku" 1674 7 13 22 NA 3
"p" "p" 5350 5 13 106 3 2
"td" "kd" 89 NA 4 1 NA NA
"td" "ku" 40 NA NA NA 1 NA
"td" "p" 646 NA 1 7 32 NA
"td" "td" 151 NA NA NA NA 9
"tu" "kd" 113 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 529 NA NA 1 NA NA
"tu" "td" 48 NA NA 1 NA 9
"tu" "tu" 3183 NA 1 7 2 6
"kd" "kd" 31 25 3 29 NA NA
"ku" "kd" 202 7 31 5 NA NA
"ku" "ku" 1099 9 18 13 1 NA
"p" "kd" 484 5 29 23 NA NA
"p" "ku" 1410 13 9 21 1 1
"p" "p" 5151 8 14 117 3 1
"td" "kd" 61 NA 12 NA NA NA
"td" "ku" 47 NA NA NA 1 NA
"td" "p" 713 NA 11 6 26 NA
"td" "td" 123 1 NA 9 2 32
"tu" "kd" 96 1 6 NA NA NA
"tu" "p" 474 NA NA 6 NA NA
"tu" "td" 97 NA NA 1 NA 11
"tu" "tu" 3121 NA NA 6 2 7
"kd" "kd" 36 55 49 3 NA NA
"ku" "kd" 221 23 36 8 2 NA
"ku" "ku" 1233 18 12 9 NA 5
"p" "kd" 504 10 16 12 NA NA
"p" "ku" 1694 3 3 17 NA 2
"p" "p" 5270 8 8 108 NA 6
"td" "kd" 60 NA 11 NA 1 NA
"td" "ku" 27 NA NA NA NA NA
"td" "p" 579 NA 1 1 13 NA
"td" "td" 150 NA NA NA NA 26
"tu" "kd" 109 1 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 513 NA NA 5 1 2
"tu" "td" 159 NA NA NA NA 5
"tu" "tu" 3071 NA 4 7 NA 11
"kd" "kd" 32 30 29 NA NA NA
"ku" "kd" 93 12 12 3 NA NA
"ku" "ku" 1163 15 18 13 NA 3
"p" "kd" 480 9 31 17 NA NA
"p" "ku" 1311 1 6 18 NA 1
"p" "p" 5346 6 18 101 2 NA
"td" "kd" 40 NA 9 NA 1 NA
"td" "ku" 34 NA NA 2 1 NA
"td" "p" 611 NA 8 2 23 NA
"td" "td" 107 NA NA NA NA 27
"tu" "kd" 88 1 2 4 NA NA
"tu" "p" 519 NA 1 1 NA 1
"tu" "td" 122 NA NA NA NA 13
"tu" "tu" 3218 NA NA 6 4 2
"kd" "kd" 39 2 10 NA NA NA
"ku" "kd" 212 1 29 6 NA NA
"ku" "ku" 1232 12 15 12 NA 5
"p" "kd" 448 9 29 12 NA NA
"p" "ku" 1566 10 6 27 1 1
"p" "p" 5434 4 21 119 3 6
"td" "kd" 50 NA 6 1 NA NA
"td" "ku" 40 NA 1 2 1 NA
"td" "p" 696 NA 1 19 31 NA
"td" "td" 162 NA NA 1 1 7
"tu" "kd" 94 NA 1 1 NA NA
"tu" "p" 591 NA NA 8 NA 1
"tu" "td" 107 NA NA NA 1 9
"tu" "tu" 3155 NA NA 12 1 3
"kd" "kd" 41 NA NA NA NA NA
"ku" "kd" 236 1 22 1 1 NA
"ku" "ku" 1215 11 6 9 2 1
"p" "kd" 480 2 39 24 NA NA
"p" "ku" 1506 9 3 23 NA NA
"p" "p" 5339 9 27 139 1 3
"td" "kd" 63 NA 2 NA 1 NA
"td" "ku" 50 NA 2 NA 1 NA
"td" "p" 681 NA 1 4 32 NA
"td" "td" 123 NA NA NA 15 23
"tu" "kd" 113 NA 2 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 510 NA NA 3 NA NA
"tu" "td" 90 NA NA NA NA 8
"tu" "tu" 3095 NA NA 8 4 2
"kd" "kd" 20 7 26 NA NA NA
"ku" "kd" 234 6 37 3 NA NA
"ku" "ku" 1160 13 20 14 NA 2
"p" "kd" 500 4 24 13 NA NA
"p" "ku" 1495 9 9 26 1 NA
"p" "p" 5401 7 14 186 1 4
"td" "kd" 41 NA 1 1 NA NA
