"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"td" "p" 650 NA 1 4 5 NA
"td" "td" 163 NA NA NA NA 2
"tu" "kd" 114 1 4 NA NA NA
"tu" "p" 467 NA 1 7 1 NA
"tu" "td" 123 NA NA NA NA 8
"tu" "tu" 3037 NA 2 3 3 2
"kd" "kd" 45 3 9 3 NA NA
"ku" "kd" 226 3 26 9 NA NA
"ku" "ku" 1239 7 13 16 1 1
"p" "kd" 494 2 18 38 NA NA
"p" "ku" 1857 6 3 23 1 NA
"p" "p" 5388 3 19 122 2 NA
"td" "kd" 51 NA NA NA NA NA
"td" "ku" 36 NA NA NA 1 NA
"td" "p" 626 NA NA 4 14 NA
"td" "td" 169 NA NA NA 2 NA
"tu" "kd" 108 1 1 2 NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 528 NA NA 2 NA NA
"tu" "td" 107 NA NA NA NA 3
"tu" "tu" 3340 NA NA 7 2 3
"kd" "kd" 28 NA NA NA NA NA
"ku" "kd" 171 NA 29 3 NA NA
"ku" "ku" 1149 6 21 13 2 2
"p" "kd" 454 NA 18 6 NA NA
"p" "ku" 1476 11 5 23 NA 1
"p" "p" 5352 3 14 115 5 2
"td" "kd" 58 NA NA 2 NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 638 NA NA 14 35 1
"td" "td" 168 NA NA 1 53 NA
"tu" "kd" 105 NA 6 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 489 NA 1 7 NA NA
"tu" "td" 112 NA NA 1 NA 16
"tu" "tu" 3097 NA NA 9 NA 3
"kd" "kd" 33 7 8 NA NA NA
"ku" "kd" 210 NA 19 4 NA NA
"ku" "ku" 1292 12 13 11 1 3
"p" "kd" 472 1 22 19 NA NA
"p" "ku" 1630 3 9 11 1 1
"p" "p" 5432 11 3 115 1 4
"td" "kd" 79 NA 7 NA NA NA
"td" "ku" 33 NA NA NA NA NA
"td" "p" 652 NA 4 NA 21 1
"td" "td" 109 NA NA NA 1 NA
"tu" "kd" 127 NA 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 540 NA NA 3 NA 3
"tu" "td" 132 NA NA NA NA 3
"tu" "tu" 2847 NA NA 8 2 5
"kd" "kd" 41 1 1 NA NA NA
"ku" "kd" 231 1 21 5 NA NA
"ku" "ku" 1263 14 10 10 1 3
"p" "kd" 469 1 24 3 NA NA
"p" "ku" 1588 3 2 15 NA 2
"p" "p" 5336 8 8 123 1 1
"td" "kd" 66 NA 3 NA NA NA
"td" "ku" 29 NA NA NA NA NA
"td" "p" 702 NA 1 10 29 NA
"td" "td" 134 NA NA NA NA 5
"tu" "kd" 103 NA 1 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 444 NA NA 5 1 NA
"tu" "td" 161 NA NA 1 NA 1
"tu" "tu" 3326 NA NA 12 3 4
"kd" "kd" 37 10 10 1 NA NA
"ku" "kd" 216 5 22 8 NA NA
"ku" "ku" 1260 9 7 7 2 3
"p" "kd" 422 3 27 13 NA NA
"p" "ku" 1615 4 4 12 NA 5
"p" "p" 5489 5 11 115 6 8
"td" "kd" 75 NA 1 NA NA NA
"td" "ku" 34 NA NA NA 2 NA
"td" "p" 630 NA NA 5 58 1
"td" "td" 151 NA NA 2 18 1
"tu" "kd" 97 NA 4 4 NA NA
"tu" "p" 502 NA 1 2 NA 6
"tu" "td" 119 NA NA NA 1 7
"tu" "tu" 3234 NA 3 15 1 7
"kd" "kd" 45 5 8 NA NA NA
"ku" "kd" 204 3 24 4 NA NA
"ku" "ku" 1191 13 22 9 3 1
"p" "kd" 528 4 11 10 NA NA
"p" "ku" 1464 10 15 18 NA 1
"p" "p" 5285 19 10 100 NA 1
"td" "kd" 37 NA 4 3 1 NA
"td" "ku" 33 NA 1 NA 3 NA
"td" "p" 627 NA NA 1 19 NA
"td" "td" 179 NA NA NA 21 NA
"tu" "kd" 96 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 538 NA 1 6 NA NA
"tu" "td" 121 NA NA NA NA 4
"tu" "tu" 3318 1 NA 8 2 5
"kd" "kd" 33 3 NA NA NA NA
"ku" "kd" 230 NA 12 4 NA NA
"ku" "ku" 1198 6 7 14 3 2
"p" "kd" 499 1 16 13 NA NA
"p" "ku" 1488 3 2 13 1 2
"p" "p" 5162 4 4 95 3 NA
"td" "kd" 46 NA 3 NA 1 NA
"td" "ku" 33 NA 1 1 4 NA
"td" "p" 693 NA NA 11 23 1
"td" "td" 216 NA NA NA 10 NA
"tu" "kd" 126 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 508 NA NA 3 NA 1
"tu" "td" 141 NA NA 2 1 12
"tu" "tu" 3181 NA 2 7 4 4
"kd" "kd" 60 23 NA 3 NA NA
"ku" "kd" 194 6 35 12 NA NA
"ku" "ku" 1238 20 11 26 NA 3
"p" "kd" 490 2 48 18 NA NA
"p" "ku" 1560 17 9 23 NA 1
"p" "p" 5399 10 19 107 1 3
"td" "kd" 24 NA 5 2 NA NA
"td" "ku" 34 NA 1 NA 1 NA
"td" "p" 712 NA 1 NA 24 NA
"td" "td" 139 NA NA NA 9 10
"tu" "kd" 113 NA 5 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 496 NA NA 2 NA NA
"tu" "td" 97 NA NA 1 NA 7
"tu" "tu" 3215 NA 1 9 NA 3
"kd" "kd" 40 1 9 13 NA NA
"ku" "kd" 260 1 19 11 NA NA
"ku" "ku" 1288 8 9 11 4 2
"p" "kd" 428 3 22 17 NA NA
"p" "ku" 1581 3 5 19 3 1
"p" "p" 5271 3 13 132 1 2
"td" "kd" 40 NA 1 NA NA NA
"td" "ku" 40 NA NA NA 2 NA
"td" "p" 622 NA NA 2 22 1
"td" "td" 202 NA NA NA 9 9
"tu" "kd" 97 NA 2 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 516 NA 2 3 NA 2
"tu" "td" 114 NA NA NA NA 11
"tu" "tu" 3207 NA 1 7 2 6
"kd" "kd" 41 16 10 NA NA NA
"ku" "kd" 216 3 26 3 NA NA
"ku" "ku" 1128 16 8 13 NA 3
"p" "kd" 483 5 16 12 NA NA
"p" "ku" 1571 7 1 15 NA 3
"p" "p" 5319 4 7 117 NA 2
"td" "kd" 28 NA 8 NA 3 NA
"td" "ku" 42 NA NA NA NA NA
"td" "p" 742 NA 1 6 16 NA
"td" "td" 204 NA NA NA NA 11
"tu" "kd" 109 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 531 NA NA 6 NA 1
"tu" "td" 127 NA NA NA NA 7
"tu" "tu" 3047 NA 1 14 2 7
"kd" "kd" 50 3 35 10 NA NA
"ku" "kd" 209 8 26 5 NA NA
"ku" "ku" 1205 6 9 8 NA 1
"p" "kd" 518 13 29 35 NA NA
"p" "ku" 1465 11 6 17 1 1
"p" "p" 5293 6 13 100 1 2
"td" "kd" 65 NA 1 NA NA NA
"td" "ku" 54 NA NA NA 3 NA
"td" "p" 681 NA NA 6 21 NA
"td" "td" 138 NA NA 1 NA 3
"tu" "kd" 91 NA 1 3 NA NA
"tu" "p" 459 NA NA 3 NA NA
"tu" "td" 118 NA NA NA NA 7
"tu" "tu" 3067 NA NA 7 5 3
"kd" "kd" 51 7 8 NA NA NA
"ku" "kd" 219 7 23 1 NA NA
"ku" "ku" 1163 12 12 12 1 1
"p" "kd" 503 4 36 13 NA NA
"p" "ku" 1632 6 6 10 1 3
"p" "p" 5268 10 25 109 2 2
"td" "kd" 65 NA 7 NA NA NA
"td" "ku" 42 NA NA NA 2 NA
"td" "p" 664 NA 1 11 29 1
"td" "td" 129 NA NA 8 NA 2
"tu" "kd" 132 NA 3 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 424 NA NA 1 NA NA
"tu" "td" 141 NA NA 1 NA 12
"tu" "tu" 3306 NA NA 10 2 4
"kd" "kd" 25 5 10 3 NA NA
"ku" "kd" 198 2 34 1 2 NA
"ku" "ku" 1180 9 19 6 1 5
"p" "kd" 440 4 41 6 2 NA
"p" "ku" 1524 5 11 18 NA 1
"p" "p" 5093 17 17 117 3 4
"td" "kd" 54 NA 32 NA 33 NA
"td" "ku" 58 NA 2 3 6 NA
"td" "p" 625 NA 16 12 47 NA
"td" "td" 189 NA NA NA 10 7
"tu" "kd" 98 NA 6 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 515 NA 4 5 1 NA
"tu" "td" 95 NA NA NA NA 3
"tu" "tu" 3000 NA 2 5 1 1
"kd" "kd" 39 22 13 NA NA NA
"ku" "kd" 208 8 35 8 NA NA
"ku" "ku" 1096 15 11 6 1 1
"p" "kd" 426 9 19 10 2 NA
"p" "ku" 1468 4 5 16 NA 1
"p" "p" 5272 5 11 137 2 2
"td" "kd" 54 NA 2 NA 1 NA
"td" "ku" 43 NA 1 NA 1 1
"td" "p" 661 NA 3 7 24 NA
"td" "td" 165 NA NA NA 9 23
"tu" "kd" 100 NA 5 NA NA NA
"tu" "p" 486 NA 1 7 NA 1
"tu" "td" 129 NA NA NA NA 6
"tu" "tu" 3270 NA NA 7 8 4
"kd" "kd" 40 NA 7 2 NA NA
"ku" "kd" 191 1 19 6 NA NA
"ku" "ku" 1185 7 12 15 NA 3
"p" "kd" 489 4 18 16 NA NA
"p" "ku" 1626 8 1 21 2 1
"p" "p" 5174 6 8 125 8 6
"td" "kd" 54 NA 5 NA 22 NA
"td" "ku" 44 NA NA NA 6 NA
"td" "p" 653 NA 1 5 34 NA
"td" "td" 191 NA NA 3 NA NA
"tu" "kd" 117 NA 1 2 NA NA
"tu" "p" 507 NA 1 3 NA 1
"tu" "td" 96 NA NA NA NA 3
"tu" "tu" 3081 2 NA 5 NA 1
"kd" "kd" 60 3 15 18 NA NA
"ku" "kd" 231 4 23 12 NA NA
"ku" "ku" 1244 12 8 17 1 1
"p" "kd" 493 1 13 10 NA NA
"p" "ku" 737 5 5 25 1 NA
"p" "p" 5410 2 24 130 1 1
"td" "kd" 57 NA 5 2 NA NA
"td" "ku" 32 NA 1 NA NA NA
"td" "p" 668 NA 1 15 30 2
"td" "td" 171 NA NA NA 96 58
"tu" "kd" 102 1 NA 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 493 NA 3 9 NA NA
"tu" "td" 100 NA NA NA NA 11
"tu" "tu" 3092 NA NA 12 3 5
"kd" "kd" 47 38 14 8 NA NA
"ku" "kd" 216 12 48 16 NA NA
"ku" "ku" 1122 22 15 16 NA 1
"p" "kd" 425 15 48 34 NA NA
"p" "ku" 1454 8 12 29 1 1
"p" "p" 5418 19 25 134 6 4
"td" "kd" 73 NA NA 2 NA NA
"td" "ku" 41 NA NA 1 1 NA
"td" "p" 704 NA 1 15 47 1
"td" "td" 195 NA NA NA 25 34
"tu" "kd" 105 2 6 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 473 NA 1 8 NA 2
"tu" "td" 110 NA NA NA NA 10
"tu" "tu" 3079 NA NA 8 4 6
"kd" "kd" 28 22 27 18 NA NA
"ku" "kd" 234 12 37 17 NA NA
"ku" "ku" 1253 15 29 14 NA NA
"p" "kd" 516 12 33 29 NA NA
"p" "ku" 1592 15 12 14 1 2
"p" "p" 5166 8 16 147 3 2
"td" "kd" 71 NA 5 NA 1 NA
"td" "ku" 38 NA NA 1 NA NA
"td" "p" 694 NA 1 4 19 2
"td" "td" 177 NA NA NA 20 5
"tu" "kd" 95 1 NA 3 NA NA
"tu" "p" 399 NA NA 2 NA NA
"tu" "td" 115 NA NA NA NA 9
"tu" "tu" 3119 NA 1 5 1 5
"kd" "kd" 29 6 16 NA NA NA
"ku" "kd" 224 6 23 3 NA NA
"ku" "ku" 1249 5 12 16 1 NA
"p" "kd" 447 3 20 24 NA NA
"p" "ku" 1453 7 4 20 1 NA
"p" "p" 5276 6 10 130 1 1
"td" "kd" 40 NA 5 NA NA NA
"td" "ku" 33 NA NA NA 2 NA
"td" "p" 598 NA NA NA 26 NA
"td" "td" 146 NA 1 NA 12 19
"tu" "kd" 94 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 488 1 1 3 NA 1
"tu" "td" 157 NA NA NA NA 15
"tu" "tu" 3000 NA NA 9 2 6
"kd" "kd" 32 13 14 4 NA NA
"ku" "kd" 205 8 31 4 NA NA
"ku" "ku" 1221 11 23 10 2 1
"p" "kd" 534 1 28 12 NA NA
"p" "ku" 1494 3 6 13 2 5
"p" "p" 5337 7 13 88 3 5
"td" "kd" 64 NA 7 NA 6 NA
"td" "ku" 44 NA NA NA 6 NA
"td" "p" 661 NA 5 3 14 NA
"td" "td" 133 NA NA NA NA 44
"tu" "kd" 119 NA 1 6 NA NA
"tu" "p" 456 NA NA 5 NA 1
"tu" "td" 110 NA NA NA NA 6
"tu" "tu" 3024 NA NA 7 2 3
"kd" "kd" 49 15 3 2 NA NA
"ku" "kd" 198 3 17 8 1 NA
"ku" "ku" 1206 2 12 14 1 1
"p" "kd" 507 2 22 12 1 NA
"p" "ku" 1604 3 4 20 NA 2
"p" "p" 5353 5 4 103 2 NA
"td" "kd" 47 NA 7 NA 1 NA
"td" "ku" 24 NA NA NA NA 1
"td" "p" 670 NA 4 5 18 NA
"td" "td" 93 NA NA 2 NA 8
"tu" "kd" 97 NA 6 4 NA NA
"tu" "p" 515 NA NA 3 NA NA
"tu" "td" 141 NA NA 1 NA 8
"tu" "tu" 3075 NA NA 10 3 6
"kd" "kd" 37 2 5 NA NA NA
"ku" "kd" 199 1 19 3 NA NA
"ku" "ku" 1256 7 15 13 1 2
"p" "kd" 481 1 23 13 1 NA
"p" "ku" 1551 4 6 14 NA 1
"p" "p" 5442 3 16 97 NA 2
"td" "kd" 57 NA NA 6 5 NA
"td" "ku" 38 NA NA 1 4 NA
"td" "p" 735 NA NA 10 28 1
"td" "td" 139 NA NA NA 2 8
"tu" "kd" 83 NA NA 1 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 471 NA NA 3 NA NA
"tu" "td" 136 NA NA NA NA 6
"tu" "tu" 3142 NA 1 6 1 8
"kd" "kd" 46 9 17 9 NA NA
"ku" "kd" 175 3 21 7 NA NA
"ku" "ku" 1190 9 17 11 3 2
"p" "kd" 465 2 23 16 NA NA
"p" "ku" 1502 4 6 10 NA 3
"p" "p" 5132 1 9 100 1 3
"td" "kd" 37 NA 10 NA NA NA
"td" "ku" 41 NA NA NA 1 NA
"td" "p" 629 NA 1 10 23 NA
"td" "td" 169 NA NA NA 17 2
"tu" "kd" 76 NA 1 1 NA NA
"tu" "p" 448 NA 1 5 1 1
"tu" "td" 133 NA NA NA 1 11
"tu" "tu" 3280 NA NA 9 6 2
"kd" "kd" 45 7 9 NA NA NA
"ku" "kd" 225 1 18 7 NA NA
"ku" "ku" 1182 11 16 19 2 4
"p" "kd" 506 3 18 24 NA NA
"p" "ku" 1662 4 4 20 2 5
"p" "p" 5377 3 15 140 4 2
"td" "kd" 112 NA 7 NA NA NA
"td" "ku" 38 NA 2 NA 1 NA
"td" "p" 659 NA 7 4 26 NA
"td" "td" 106 NA NA NA 2 2
"tu" "kd" 116 NA 1 6 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 523 NA NA 7 NA 1
"tu" "td" 106 NA NA NA NA 7
"tu" "tu" 3091 NA NA 9 3 8
"kd" "kd" 32 9 5 12 NA NA
"ku" "kd" 192 NA 20 8 NA NA
"ku" "ku" 1223 17 9 22 NA 1
"p" "kd" 491 2 19 16 NA NA
"p" "ku" 1729 3 8 28 NA 1
"p" "p" 5380 3 11 130 1 5
"td" "kd" 31 NA 8 NA NA NA
"td" "ku" 44 NA 1 NA 1 NA
"td" "p" 620 NA 2 23 30 NA
"td" "td" 278 NA NA NA 1 NA
"tu" "kd" 116 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 489 NA 2 13 NA NA
"tu" "td" 102 NA NA NA NA 7
"tu" "tu" 3031 NA 2 12 2 6
"kd" "kd" 52 36 38 NA NA NA
"ku" "kd" 229 17 25 NA NA NA
"ku" "ku" 1250 6 10 7 4 1
"p" "kd" 494 15 24 15 NA NA
"p" "ku" 1564 8 8 23 NA 2
"p" "p" 5399 6 3 113 NA 3
"td" "kd" 83 NA NA NA NA NA
"td" "ku" 47 NA NA NA 1 NA
"td" "p" 663 NA 2 5 26 NA
"td" "td" 101 NA NA NA NA 9
"tu" "kd" 107 NA NA NA NA 1
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 483 1 1 1 NA NA
"tu" "td" 113 NA NA NA NA 4
"tu" "tu" 3005 NA 2 11 3 NA
"kd" "kd" 55 NA 22 3 NA NA
"ku" "kd" 176 5 10 4 NA NA
"ku" "ku" 1372 9 8 7 3 5
"p" "kd" 450 3 9 14 NA NA
"p" "ku" 1626 2 7 6 2 1
"p" "p" 5263 3 6 130 2 2
"td" "kd" 68 NA NA NA NA NA
"td" "ku" 43 NA NA 2 2 NA
"td" "p" 654 NA NA 15 22 NA
"td" "td" 90 NA NA NA 12 37
"tu" "kd" 103 1 1 2 NA NA
"tu" "p" 461 1 NA 5 NA 3
"tu" "td" 166 NA NA 2 NA 11
"tu" "tu" 3045 1 2 8 2 3
"kd" "kd" 50 5 3 NA NA NA
"ku" "kd" 257 3 15 5 NA NA
"ku" "ku" 1200 6 6 7 1 3
"p" "kd" 501 1 14 33 NA NA
"p" "ku" 1514 5 4 25 NA 1
"p" "p" 5475 3 9 137 2 3
"td" "kd" 110 NA NA 11 1 NA
"td" "ku" 38 NA NA NA 1 NA
"td" "p" 649 NA NA 6 20 NA
"td" "td" 167 NA NA NA NA 9
"tu" "kd" 112 NA 2 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 534 NA 1 6 NA 1
"tu" "td" 140 NA NA NA NA 9
"tu" "tu" 2999 1 NA 8 2 3
"kd" "kd" 21 1 NA NA NA NA
"ku" "kd" 208 NA 9 7 1 NA
"ku" "ku" 1240 5 7 9 1 4
"p" "kd" 500 NA 13 24 1 NA
"p" "ku" 1462 3 1 18 NA 2
"p" "p" 5167 1 6 124 5 1
"td" "kd" 40 NA 2 NA 1 NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 643 NA NA NA 23 NA
"td" "td" 144 NA NA NA 15 NA
"tu" "kd" 86 NA NA 1 NA NA
