"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"p" "p" 5239 6 9 115 5 3
"td" "kd" 57 NA 27 4 1 NA
"td" "ku" 30 NA NA NA NA NA
"td" "p" 697 NA 10 5 51 1
"td" "td" 164 NA NA NA 22 45
"tu" "kd" 98 NA 5 NA NA NA
"tu" "p" 443 NA 1 3 2 NA
"tu" "td" 123 NA NA NA NA 6
"tu" "tu" 2978 NA NA 8 3 5
"kd" "kd" 30 3 33 3 NA NA
"ku" "kd" 249 11 27 7 NA NA
"ku" "ku" 1158 13 24 10 1 NA
"p" "kd" 553 9 18 29 NA NA
"p" "ku" 1627 5 7 21 1 3
"p" "p" 5404 5 17 142 3 1
"td" "kd" 64 NA 1 NA NA NA
"td" "ku" 33 NA NA NA 4 NA
"td" "p" 695 NA 1 11 47 NA
"td" "td" 148 NA NA NA 8 NA
"tu" "kd" 129 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 505 NA NA 10 1 NA
"tu" "td" 126 NA NA NA NA 5
"tu" "tu" 3167 NA 2 7 1 4
"kd" "kd" 43 1 35 NA NA NA
"ku" "kd" 196 5 23 3 NA NA
"ku" "ku" 1272 7 14 10 2 4
"p" "kd" 489 6 22 6 NA NA
"p" "ku" 1489 7 4 8 2 2
"p" "p" 5321 4 21 123 2 4
"td" "kd" 53 NA 10 NA NA NA
"td" "ku" 19 NA 1 NA NA NA
"td" "p" 626 NA 6 4 21 NA
"td" "td" 133 NA NA NA 5 NA
"tu" "kd" 101 NA 4 NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 474 NA 3 5 1 NA
"tu" "td" 133 NA NA 2 NA 7
"tu" "tu" 3020 NA 1 9 1 5
"kd" "kd" 21 20 25 NA NA NA
"ku" "kd" 171 5 30 2 1 NA
"ku" "ku" 1190 5 20 12 4 2
"p" "kd" 442 11 39 17 3 NA
"p" "ku" 1489 NA 1 21 3 1
"p" "p" 5368 15 6 134 3 5
"td" "kd" 55 NA 3 NA 1 NA
"td" "ku" 32 NA NA NA 1 NA
"td" "p" 654 NA 2 3 22 1
"td" "td" 156 NA NA NA 23 31
"tu" "kd" 111 NA 6 NA NA NA
"tu" "p" 502 NA NA 5 NA 1
"tu" "td" 89 NA NA NA 1 7
"tu" "tu" 3115 NA 1 13 3 1
"kd" "kd" 37 2 12 NA NA NA
"ku" "kd" 222 5 21 3 NA NA
"ku" "ku" 1254 5 14 8 1 NA
"p" "kd" 519 2 30 13 NA NA
"p" "ku" 1584 9 4 17 3 4
"p" "p" 5397 1 32 100 2 NA
"td" "kd" 72 NA 4 NA NA NA
"td" "ku" 18 NA 2 NA NA NA
"td" "p" 670 NA NA 4 34 1
"td" "td" 201 NA NA NA 5 NA
"tu" "kd" 111 NA 6 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 482 NA 3 3 NA NA
"tu" "td" 117 NA NA 1 NA 6
"tu" "tu" 3160 NA NA 11 4 1
"kd" "kd" 39 27 22 NA NA NA
"ku" "kd" 244 8 37 3 NA NA
"ku" "ku" 1215 13 13 11 1 NA
"p" "kd" 501 12 37 20 NA NA
"p" "ku" 1577 7 8 22 NA 3
"p" "p" 5350 13 15 130 10 1
"td" "kd" 59 NA 2 NA NA NA
"td" "ku" 33 NA NA NA NA NA
"td" "p" 664 NA 1 4 34 1
"td" "td" 124 NA NA NA NA 1
"tu" "kd" 108 1 6 3 NA NA
"tu" "p" 517 NA NA 6 NA NA
"tu" "td" 55 NA NA NA NA 6
"tu" "tu" 3297 NA 1 11 1 4
"kd" "kd" 42 14 28 23 NA NA
"ku" "kd" 181 3 8 7 NA NA
"ku" "ku" 1184 7 8 13 1 1
"p" "kd" 442 14 24 31 NA NA
"p" "ku" 1434 1 5 28 NA 1
"p" "p" 5325 8 10 130 1 2
"td" "kd" 45 NA NA 1 NA NA
"td" "ku" 38 NA NA NA 2 NA
"td" "p" 664 NA NA 7 17 NA
"td" "td" 72 NA NA NA 10 66
"tu" "kd" 115 NA 3 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 513 NA NA 5 1 2
"tu" "td" 117 NA NA 1 NA 3
"tu" "tu" 3379 NA NA 11 3 2
"kd" "kd" 47 38 19 44 NA NA
"ku" "kd" 252 8 31 8 NA NA
"ku" "ku" 1126 11 20 15 4 3
"p" "kd" 464 15 37 43 NA NA
"p" "ku" 1498 15 5 23 1 1
"p" "p" 5288 18 15 124 7 1
"td" "kd" 42 1 2 5 NA NA
"td" "ku" 47 NA NA NA 4 NA
"td" "p" 659 NA 2 7 57 1
"td" "td" 156 NA NA NA 22 58
"tu" "kd" 104 1 7 5 NA NA
"tu" "p" 480 NA 3 2 1 1
"tu" "td" 122 NA NA NA NA 10
"tu" "tu" 3186 NA NA 18 4 3
"kd" "kd" 52 14 21 9 NA NA
"ku" "kd" 217 3 20 12 NA NA
"ku" "ku" 1284 9 17 18 2 5
"p" "kd" 469 9 25 28 NA NA
"p" "ku" 1499 12 8 18 1 1
"p" "p" 5196 3 9 149 3 3
"td" "kd" 56 NA 8 1 1 NA
"td" "ku" 44 NA NA NA 1 NA
"td" "p" 613 NA 3 NA 25 1
"td" "td" 169 NA NA NA 16 17
"tu" "kd" 129 NA 2 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 488 NA 1 2 1 2
"tu" "td" 101 NA NA NA 1 9
"tu" "tu" 2977 NA 2 11 1 3
"kd" "kd" 15 10 19 4 NA NA
"ku" "kd" 199 5 14 3 NA NA
"ku" "ku" 1285 7 7 2 1 1
"p" "kd" 469 3 23 21 NA NA
"p" "ku" 1747 3 7 10 NA 3
"p" "p" 5334 4 10 119 5 2
"td" "kd" 64 NA 2 3 NA NA
"td" "ku" 39 NA 1 NA NA NA
"td" "p" 670 NA NA 6 26 1
"td" "td" 220 NA NA NA 7 NA
"tu" "kd" 111 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 489 NA NA 1 NA NA
"tu" "td" 97 NA NA 2 NA 11
"tu" "tu" 3094 NA NA 3 4 4
"kd" "kd" 35 16 10 NA NA NA
"ku" "kd" 197 10 32 2 NA NA
"ku" "ku" 1207 8 18 8 1 1
"p" "kd" 472 1 24 9 NA NA
"p" "ku" 1427 13 5 15 NA 1
"p" "p" 5386 4 9 97 2 6
"td" "kd" 77 NA NA 3 NA NA
"td" "ku" 59 NA NA 1 3 NA
"td" "p" 664 NA 1 5 31 1
"td" "td" 139 NA NA 1 5 4
"tu" "kd" 107 NA 3 NA NA NA
"tu" "p" 478 NA 1 7 1 NA
"tu" "td" 108 NA NA 1 NA 5
"tu" "tu" 2953 1 NA 9 2 2
"kd" "kd" 40 7 3 3 NA NA
"ku" "kd" 208 1 11 2 NA NA
"ku" "ku" 1113 7 4 11 1 NA
"p" "kd" 502 3 10 14 NA NA
"p" "ku" 1450 1 3 16 1 1
"p" "p" 5268 NA 5 88 2 2
"td" "kd" 53 NA 5 NA NA NA
"td" "ku" 28 NA 1 1 1 NA
"td" "p" 619 NA 1 21 21 NA
"td" "td" 87 1 NA NA 4 NA
"tu" "kd" 110 NA 6 1 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 476 NA NA 6 NA 1
"tu" "td" 147 NA NA NA NA 6
"tu" "tu" 3179 1 NA 8 4 4
"kd" "kd" 23 15 18 7 NA NA
"ku" "kd" 213 9 21 4 NA NA
"ku" "ku" 1213 16 14 12 NA 3
"p" "kd" 446 15 21 23 NA NA
"p" "ku" 1560 4 6 24 NA 3
"p" "p" 5237 6 11 85 NA 4
"td" "kd" 35 NA NA 2 7 NA
"td" "ku" 44 NA NA 1 4 NA
"td" "p" 652 NA NA 4 55 4
"td" "td" 130 NA NA NA 42 3
"tu" "kd" 104 1 9 1 NA NA
"tu" "ku" 8 NA NA NA NA NA
"tu" "p" 472 NA 1 4 1 NA
"tu" "td" 152 NA NA 1 NA 10
"tu" "tu" 2998 NA NA 6 3 5
"kd" "kd" 44 6 5 NA NA NA
"ku" "kd" 208 1 13 1 NA NA
"ku" "ku" 1249 13 8 5 2 NA
"p" "kd" 492 2 20 7 NA NA
"p" "ku" 1546 2 7 15 4 2
"p" "p" 5315 1 22 117 8 2
"td" "kd" 52 NA NA NA 1 NA
"td" "ku" 18 NA NA NA 1 NA
"td" "p" 672 NA 1 1 29 1
"td" "td" 112 NA NA NA NA 9
"tu" "kd" 112 NA 5 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 530 NA 2 1 NA NA
"tu" "td" 123 NA NA NA NA 11
"tu" "tu" 3317 NA NA 8 3 2
"kd" "kd" 46 34 30 NA NA NA
"ku" "kd" 176 15 28 9 NA NA
"ku" "ku" 1162 10 15 14 1 1
"p" "kd" 495 21 52 27 NA NA
"p" "ku" 1579 4 10 24 NA 1
"p" "p" 5364 13 9 137 3 5
"td" "kd" 45 NA 1 NA NA NA
"td" "ku" 46 NA NA NA 1 NA
"td" "p" 715 NA NA 3 31 2
"td" "td" 152 NA NA 5 5 2
"tu" "kd" 101 1 12 5 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 478 1 NA 3 NA 3
"tu" "td" 62 NA NA NA NA 11
"tu" "tu" 2985 NA NA 9 4 8
"kd" "kd" 47 1 7 1 NA NA
"ku" "kd" 218 5 26 2 NA NA
"ku" "ku" 1184 9 19 10 NA 4
"p" "kd" 479 4 26 16 1 NA
"p" "ku" 1637 7 9 12 NA NA
"p" "p" 5519 7 26 132 9 2
"td" "kd" 44 NA 14 NA 4 NA
"td" "ku" 16 NA 2 NA 1 NA
"td" "p" 698 NA 3 5 33 NA
"td" "td" 186 NA NA NA NA 3
"tu" "kd" 99 NA 1 NA NA NA
"tu" "p" 437 NA 1 3 1 1
"tu" "td" 63 NA NA NA NA 10
"tu" "tu" 3194 NA NA 6 1 5
"kd" "kd" 24 13 10 NA NA NA
"ku" "kd" 227 12 20 1 NA NA
"ku" "ku" 1188 12 6 8 1 1
"p" "kd" 461 1 14 12 NA NA
"p" "ku" 1513 7 5 17 NA 1
"p" "p" 5285 3 7 121 8 NA
"td" "kd" 92 NA NA NA 2 NA
"td" "ku" 51 NA NA 1 2 NA
"td" "p" 664 NA 1 4 37 NA
"td" "td" 194 NA NA 7 6 1
"tu" "kd" 91 NA 1 NA NA 1
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 490 1 NA NA NA 1
"tu" "td" 119 NA NA NA NA 9
"tu" "tu" 3284 NA 2 11 2 5
"kd" "kd" 50 6 16 NA NA NA
"ku" "kd" 214 2 15 1 NA NA
"ku" "ku" 1180 11 8 11 4 NA
"p" "kd" 499 4 34 26 NA NA
"p" "ku" 1476 3 3 23 3 3
"p" "p" 5340 4 11 116 1 NA
"td" "kd" 35 NA NA NA NA NA
"td" "ku" 28 NA NA NA NA NA
"td" "p" 631 NA NA 2 22 NA
"td" "td" 133 NA NA NA 3 15
"tu" "kd" 91 1 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 483 NA 1 3 NA 1
"tu" "td" 108 NA NA NA NA 4
"tu" "tu" 3259 NA NA 12 3 1
"kd" "kd" 24 15 7 4 NA NA
"ku" "kd" 171 7 21 4 1 NA
"ku" "ku" 1170 14 11 6 NA NA
"p" "kd" 455 7 30 19 NA NA
"p" "ku" 1612 NA 12 10 2 NA
"p" "p" 5468 12 8 119 1 6
"td" "kd" 43 NA 2 NA 2 NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 634 NA NA 1 46 NA
"td" "td" 251 NA NA NA NA NA
"tu" "kd" 93 1 4 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 445 NA NA 1 NA 2
"tu" "td" 126 NA NA NA NA 11
"tu" "tu" 3100 1 NA 8 4 2
"kd" "kd" 26 1 6 1 NA NA
"ku" "kd" 190 1 25 7 NA NA
"ku" "ku" 1254 16 7 13 4 NA
"p" "kd" 460 1 21 16 NA NA
"p" "ku" 1687 5 5 15 NA 5
"p" "p" 5317 2 12 100 1 1
"td" "kd" 89 NA 3 NA NA NA
"td" "ku" 45 NA NA NA NA NA
"td" "p" 602 1 1 7 19 NA
"td" "td" 213 NA NA 3 9 6
"tu" "kd" 87 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 522 NA 1 NA NA NA
"tu" "td" 126 NA NA 1 NA 12
"tu" "tu" 3360 NA NA 10 1 4
"kd" "kd" 40 1 16 NA NA NA
"ku" "kd" 213 3 28 11 NA NA
"ku" "ku" 1267 5 17 13 NA 3
"p" "kd" 481 4 37 10 NA NA
"p" "ku" 1614 4 5 13 NA NA
"p" "p" 5319 14 18 114 NA 4
"td" "kd" 58 NA 2 NA NA NA
"td" "ku" 39 NA 1 NA NA NA
"td" "p" 639 NA NA 16 19 1
"td" "td" 228 NA NA NA 12 3
"tu" "kd" 110 NA 2 4 NA NA
"tu" "p" 532 NA 1 2 1 2
"tu" "td" 108 NA NA 2 NA 4
"tu" "tu" 3080 NA NA 8 2 2
"kd" "kd" 48 14 25 NA NA NA
"ku" "kd" 222 5 28 11 NA NA
"ku" "ku" 1220 16 12 14 NA 1
"p" "kd" 498 7 38 32 NA NA
"p" "ku" 1526 7 4 37 NA NA
"p" "p" 5400 8 22 134 4 2
"td" "kd" 21 NA NA 2 NA NA
"td" "ku" 56 NA NA NA 2 NA
"td" "p" 704 NA NA 7 38 NA
"td" "td" 191 NA NA NA NA 2
"tu" "kd" 100 NA 7 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 531 NA NA 10 1 NA
"tu" "td" 122 NA NA 1 NA 8
"tu" "tu" 3247 NA NA 13 4 1
"kd" "kd" 29 15 4 1 NA NA
"ku" "kd" 228 5 29 11 NA NA
"ku" "ku" 1105 13 12 16 NA 1
"p" "kd" 507 2 22 22 NA NA
"p" "ku" 1545 6 3 13 3 1
"p" "p" 5387 2 13 109 4 NA
"td" "kd" 46 NA 3 NA 3 NA
"td" "ku" 41 NA NA NA 1 NA
"td" "p" 627 NA 2 20 24 NA
"td" "td" 198 NA NA 1 26 4
"tu" "kd" 119 NA NA NA NA NA
"tu" "p" 541 NA NA 3 1 1
"tu" "td" 84 NA NA NA 1 8
"tu" "tu" 3231 NA NA 14 5 4
"kd" "kd" 33 10 3 2 NA NA
"ku" "kd" 206 5 17 7 NA NA
"ku" "ku" 1194 14 13 11 1 1
"p" "kd" 517 7 11 17 NA NA
"p" "ku" 1547 5 5 23 1 6
"p" "p" 5382 2 11 177 7 3
"td" "kd" 50 NA 7 29 NA NA
"td" "ku" 32 NA 1 1 NA NA
"td" "p" 637 NA 1 28 30 NA
"td" "td" 153 NA NA NA 5 2
"tu" "kd" 99 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 444 NA 3 8 1 1
"tu" "td" 114 NA NA 2 NA 5
"tu" "tu" 3386 NA 1 7 3 2
"kd" "kd" 29 NA 20 8 NA NA
"ku" "kd" 195 1 23 9 NA NA
"ku" "ku" 1136 11 11 13 1 2
"p" "kd" 443 8 23 8 NA NA
"p" "ku" 1483 3 8 13 1 1
"p" "p" 5195 7 17 119 4 3
"td" "kd" 42 NA 2 NA NA NA
"td" "ku" 21 NA NA NA 3 1
"td" "p" 651 NA NA 4 21 1
"td" "td" 80 NA NA NA 10 11
"tu" "kd" 103 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 499 NA 1 5 NA NA
"tu" "td" 133 NA NA NA NA 13
"tu" "tu" 3219 1 NA 10 1 4
"kd" "kd" 51 2 8 NA NA NA
"ku" "kd" 218 2 30 9 NA NA
"ku" "ku" 1252 13 9 14 1 NA
"p" "kd" 462 NA 32 22 NA NA
"p" "ku" 1525 3 7 17 NA 1
"p" "p" 5304 7 13 130 1 2
"td" "kd" 65 NA NA NA NA NA
"td" "ku" 42 NA NA NA 2 NA
"td" "p" 694 NA NA NA 44 NA
"td" "td" 204 NA NA NA 10 1
"tu" "kd" 106 NA 1 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 463 2 NA 4 NA 1
"tu" "td" 101 NA NA 1 NA 6
"tu" "tu" 3103 NA 3 8 5 7
"kd" "kd" 33 8 6 NA NA NA
"ku" "kd" 217 6 33 12 NA NA
"ku" "ku" 1179 10 21 16 1 1
"p" "kd" 459 2 60 37 NA NA
"p" "ku" 1510 4 5 14 1 NA
"p" "p" 5430 2 33 148 1 3
"td" "kd" 102 NA 1 6 NA NA
"td" "ku" 53 NA NA NA NA NA
"td" "p" 655 NA NA 3 11 NA
"td" "td" 216 NA NA NA 3 36
"tu" "kd" 108 NA 3 4 NA NA
"tu" "p" 503 1 NA 1 NA 5
"tu" "td" 92 NA NA NA NA 2
"tu" "tu" 2992 NA NA 8 1 7
"kd" "kd" 29 1 7 5 NA NA
"ku" "kd" 214 2 12 3 1 NA
"ku" "ku" 1263 6 5 8 5 2
"p" "kd" 523 3 12 6 NA NA
"p" "ku" 1579 1 3 16 1 1
"p" "p" 5555 2 3 131 2 1
"td" "kd" 56 NA NA NA 11 NA
"td" "ku" 32 NA NA NA NA 1
"td" "p" 668 NA NA 4 17 NA
"td" "td" 208 NA NA NA 6 21
"tu" "kd" 112 1 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 441 NA 1 8 NA 2
"tu" "td" 135 NA NA NA 1 6
"tu" "tu" 3206 NA NA 7 4 3
"kd" "kd" 44 45 9 7 NA NA
"ku" "kd" 185 12 21 7 NA NA
"ku" "ku" 1125 19 12 11 NA 2
"p" "kd" 446 8 37 39 NA NA
"p" "ku" 1490 3 10 22 1 1
"p" "p" 5363 8 9 138 1 2
"td" "kd" 65 NA 8 6 2 NA
"td" "ku" 43 NA NA 4 1 NA
"td" "p" 630 NA 4 6 25 1
"td" "td" 105 NA NA NA NA 5
"tu" "kd" 103 NA 7 7 NA NA
"tu" "p" 483 NA 3 5 1 NA
"tu" "td" 127 NA NA NA NA 9
"tu" "tu" 3174 1 NA 6 5 6
"kd" "kd" 40 2 30 11 NA NA
"ku" "kd" 214 9 32 20 NA NA
"ku" "ku" 1353 16 19 19 4 1
"p" "kd" 520 2 30 15 NA NA
"p" "ku" 1616 18 6 30 NA 2
"p" "p" 5464 7 24 120 4 NA
"td" "kd" 48 NA NA NA 2 NA
"td" "ku" 31 NA NA NA 1 NA
"td" "p" 642 NA 1 6 40 NA
"td" "td" 171 NA NA 2 5 NA
"tu" "kd" 114 NA 4 4 NA NA
"tu" "p" 487 1 2 8 1 1
"tu" "td" 149 NA NA 1 NA 3
"tu" "tu" 3271 NA NA 8 5 3
"kd" "kd" 37 12 16 2 NA NA
"ku" "kd" 231 9 26 6 NA NA
"ku" "ku" 1340 11 16 23 2 3
"p" "kd" 524 5 28 8 NA NA
"p" "ku" 1745 7 7 21 1 1
"p" "p" 5362 9 15 130 1 1
"td" "kd" 24 NA NA NA 6 NA
"td" "ku" 22 NA NA NA 1 NA
"td" "p" 671 NA NA 2 34 NA
"td" "td" 275 NA NA NA 4 NA
"tu" "kd" 127 NA 2 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 513 NA NA 8 1 2
"tu" "td" 137 NA NA NA NA 12
"tu" "tu" 2961 NA NA 14 5 2
"kd" "kd" 43 24 9 NA NA NA
"ku" "kd" 245 9 31 9 NA NA
"ku" "ku" 1193 17 18 13 1 NA
"p" "kd" 489 8 25 44 NA NA
"p" "ku" 1438 3 1 7 1 1
"p" "p" 5158 5 13 164 5 1
"td" "kd" 46 NA 4 NA 1 NA
"td" "ku" 31 NA NA 1 1 NA
"td" "p" 682 NA 1 2 35 1
"td" "td" 139 NA NA NA 5 6
"tu" "kd" 99 NA NA 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 473 NA NA 6 NA NA
"tu" "td" 108 NA NA NA NA 7
"tu" "tu" 3101 NA 3 13 3 5
"kd" "kd" 48 68 51 3 NA NA
"ku" "kd" 220 22 38 5 NA NA
"ku" "ku" 1145 13 28 15 NA NA
"p" "kd" 438 24 37 13 NA NA
"p" "ku" 1418 9 2 14 NA NA
"p" "p" 5386 13 12 122 5 NA
"td" "kd" 76 NA 9 NA NA NA
"td" "ku" 39 NA NA 1 1 NA
"td" "p" 628 NA 3 2 33 NA
"td" "td" 116 NA NA 1 8 3
"tu" "kd" 84 NA 7 3 NA NA
"tu" "p" 486 NA 2 2 NA 1
"tu" "td" 145 NA NA 1 NA 11
"tu" "tu" 3296 NA NA 9 6 3
"kd" "kd" 42 4 2 9 NA NA
"ku" "kd" 184 2 24 2 NA NA
"ku" "ku" 1258 5 11 8 4 2
"p" "kd" 474 1 25 11 NA NA
"p" "ku" 1578 5 4 19 NA 1
"p" "p" 5444 8 12 117 6 1
"td" "kd" 80 NA 1 NA NA NA
"td" "ku" 29 NA NA NA NA 1
"td" "p" 682 NA NA 25 28 1
"td" "td" 307 NA NA NA 19 1
"tu" "kd" 98 NA 4 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 451 1 2 3 NA NA
"tu" "td" 111 NA NA 1 NA 9
"tu" "tu" 2986 NA NA 7 2 2
"kd" "kd" 48 40 15 2 NA NA
"ku" "kd" 218 7 33 3 NA NA
"ku" "ku" 1336 5 10 13 3 2
"p" "kd" 480 21 21 25 NA NA
"p" "ku" 1553 5 6 22 1 1
"p" "p" 5112 6 10 138 10 3
"td" "kd" 37 NA NA 1 NA NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 576 NA NA 10 22 1
"td" "td" 218 NA NA NA 2 1
"tu" "kd" 115 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 505 NA 1 8 1 NA
"tu" "td" 133 NA NA 1 NA 12
"tu" "tu" 3306 1 1 11 3 1
"kd" "kd" 56 15 22 4 NA NA
"ku" "kd" 237 4 44 8 1 NA
"ku" "ku" 1302 18 18 17 3 7
"p" "kd" 504 10 24 12 1 NA
"p" "ku" 1633 12 12 24 NA 1
"p" "p" 5273 4 13 103 1 4
"td" "kd" 56 NA 17 9 4 NA
"td" "ku" 53 NA NA NA 2 NA
"td" "p" 700 NA 6 9 15 1
"td" "td" 275 NA NA NA NA 8
"tu" "kd" 110 NA 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 462 NA NA 3 NA NA
"tu" "td" 95 NA NA NA NA 4
"tu" "tu" 3076 1 2 9 NA 1
"kd" "kd" 29 14 19 11 NA NA
"ku" "kd" 218 9 40 11 NA NA
"ku" "ku" 1220 18 26 9 3 NA
"p" "kd" 526 3 22 18 NA NA
"p" "ku" 1638 8 9 13 2 1
"p" "p" 5503 2 8 106 6 2
"td" "kd" 119 NA 1 NA NA NA
"td" "ku" 52 NA NA NA 4 1
"td" "p" 698 NA 1 1 54 1
"td" "td" 92 NA NA NA 38 8
"tu" "kd" 131 NA 3 2 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 479 NA 1 3 1 NA
"tu" "td" 115 NA NA NA NA 1
"tu" "tu" 3100 1 1 12 2 4
"kd" "kd" 20 4 14 1 NA NA
"ku" "kd" 208 1 12 3 NA NA
"ku" "ku" 1197 13 4 6 3 1
"p" "kd" 449 3 10 4 NA NA
"p" "ku" 1620 9 5 15 NA 3
"p" "p" 5491 3 9 114 3 7
"td" "kd" 44 NA NA NA NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 646 NA NA 3 30 NA
"td" "td" 197 NA NA NA 2 18
"tu" "kd" 108 NA 4 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 462 NA 1 1 1 2
"tu" "td" 111 NA NA NA NA 4
"tu" "tu" 3307 NA 1 12 1 3
"kd" "kd" 34 2 6 NA NA NA
"ku" "kd" 111 2 25 5 1 NA
"ku" "ku" 1225 13 17 9 NA 3
"p" "kd" 468 1 13 18 1 NA
"p" "ku" 1526 9 3 13 1 4
"p" "p" 5360 2 8 127 1 2
"td" "kd" 53 NA 1 NA 3 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 690 NA 1 1 22 NA
"td" "td" 132 NA NA NA NA NA
"tu" "kd" 45 NA 1 1 NA NA
