"group" "motif_type" "counts" "total_count"
"2" "signaling_triplets" 8 1
"2" "signaling_triplets" 9 1
"3" "others" 2 67
"3" "others" 3 24
"3" "others" 4 14
"3" "others" 5 10
"3" "others" 6 6
"3" "others" 7 3
"3" "others" 8 1
"3" "others" 9 1
"3" "others" 12 1
"3" "others" 14 2
"3" "others" 19 1
"3" "others" 25 1
"3" "others" 56 1
"3" "protein_complexes" 2 389
"3" "protein_complexes" 3 92
"3" "protein_complexes" 4 21
"3" "protein_complexes" 5 10
"3" "protein_complexes" 6 1
"3" "protein_complexes" 7 1
"3" "protein_complexes" 16 1
"3" "regulatory_triplets" 2 162
"3" "regulatory_triplets" 3 39
"3" "regulatory_triplets" 4 7
"3" "regulatory_triplets" 5 1
"3" "regulatory_triplets" 7 2
"3" "signaling_triplets" 2 222
"3" "signaling_triplets" 3 43
"3" "signaling_triplets" 4 11
"3" "signaling_triplets" 5 3
"3" "signaling_triplets" 6 2
"3" "signaling_triplets" 9 1
"3" "signaling_triplets" 10 1
"4" "others" 2 60
"4" "others" 3 22
"4" "others" 4 12
"4" "others" 5 3
"4" "others" 6 7
"4" "others" 7 4
"4" "others" 8 2
"4" "others" 9 1
"4" "others" 11 2
"4" "others" 12 2
"4" "others" 13 1
"4" "others" 15 1
"4" "others" 17 1
"4" "protein_complexes" 2 410
"4" "protein_complexes" 3 84
"4" "protein_complexes" 4 16
"4" "protein_complexes" 5 9
"4" "protein_complexes" 6 5
"4" "protein_complexes" 12 1
"4" "regulatory_triplets" 2 188
"4" "regulatory_triplets" 3 31
"4" "regulatory_triplets" 4 8
"4" "regulatory_triplets" 5 5
"4" "regulatory_triplets" 7 2
"4" "regulatory_triplets" 13 1
"4" "signaling_triplets" 2 239
"4" "signaling_triplets" 3 53
"4" "signaling_triplets" 4 15
"4" "signaling_triplets" 5 5
"4" "signaling_triplets" 6 6
"4" "signaling_triplets" 8 3
"4" "signaling_triplets" 9 1
"5" "others" 2 72
"5" "others" 3 20
"5" "others" 4 9
"5" "others" 5 5
"5" "others" 7 2
"5" "others" 8 4
"5" "others" 10 1
"5" "others" 11 2
"5" "others" 13 2
"5" "others" 21 1
"5" "others" 38 1
"5" "others" 41 1
"5" "protein_complexes" 2 420
"5" "protein_complexes" 3 79
"5" "protein_complexes" 4 20
"5" "protein_complexes" 5 13
"5" "protein_complexes" 6 4
"5" "protein_complexes" 8 3
"5" "regulatory_triplets" 2 186
"5" "regulatory_triplets" 3 29
"5" "regulatory_triplets" 4 5
"5" "regulatory_triplets" 5 6
"5" "regulatory_triplets" 6 2
"5" "regulatory_triplets" 9 1
"5" "regulatory_triplets" 13 1
"5" "regulatory_triplets" 25 1
"5" "signaling_triplets" 2 195
"5" "signaling_triplets" 3 37
"5" "signaling_triplets" 4 10
"5" "signaling_triplets" 5 1
"5" "signaling_triplets" 7 1
"5" "signaling_triplets" 9 1
"5" "signaling_triplets" 13 1
"6" "others" 2 48
"6" "others" 3 18
"6" "others" 4 6
"6" "others" 5 5
"6" "others" 6 2
"6" "others" 7 3
"6" "others" 8 3
"6" "others" 11 1
"6" "others" 12 1
"6" "others" 13 1
"6" "others" 14 1
"6" "others" 24 1
"6" "protein_complexes" 2 388
"6" "protein_complexes" 3 68
"6" "protein_complexes" 4 24
"6" "protein_complexes" 5 4
"6" "protein_complexes" 6 1
"6" "protein_complexes" 7 2
"6" "protein_complexes" 8 2
"6" "protein_complexes" 10 1
"6" "regulatory_triplets" 2 169
"6" "regulatory_triplets" 3 29
"6" "regulatory_triplets" 4 6
"6" "regulatory_triplets" 5 3
"6" "regulatory_triplets" 6 1
"6" "regulatory_triplets" 13 1
"6" "regulatory_triplets" 15 1
"6" "regulatory_triplets" 22 1
"6" "signaling_triplets" 2 243
"6" "signaling_triplets" 3 47
"6" "signaling_triplets" 4 13
"6" "signaling_triplets" 5 5
"6" "signaling_triplets" 7 2
"6" "signaling_triplets" 8 1
"7" "others" 2 56
"7" "others" 3 19
"7" "others" 4 8
"7" "others" 5 3
"7" "others" 6 3
"7" "others" 7 3
"7" "others" 8 2
"7" "others" 9 2
"7" "others" 10 1
"7" "others" 12 4
"7" "others" 20 1
"7" "protein_complexes" 2 403
"7" "protein_complexes" 3 78
"7" "protein_complexes" 4 15
"7" "protein_complexes" 5 9
"7" "protein_complexes" 6 4
"7" "protein_complexes" 7 2
"7" "protein_complexes" 8 2
"7" "protein_complexes" 9 2
"7" "protein_complexes" 10 2
"7" "protein_complexes" 11 1
"7" "protein_complexes" 12 1
"7" "regulatory_triplets" 2 154
"7" "regulatory_triplets" 3 30
"7" "regulatory_triplets" 4 9
"7" "regulatory_triplets" 5 3
"7" "regulatory_triplets" 8 2
"7" "signaling_triplets" 2 213
"7" "signaling_triplets" 3 47
"7" "signaling_triplets" 4 10
"7" "signaling_triplets" 5 3
"7" "signaling_triplets" 6 4
"7" "signaling_triplets" 7 2
"7" "signaling_triplets" 10 1
"8" "others" 2 59
"8" "others" 3 17
"8" "others" 4 6
"8" "others" 5 4
"8" "others" 6 7
"8" "others" 7 1
"8" "others" 8 1
"8" "others" 9 1
"8" "others" 10 1
"8" "others" 11 2
"8" "others" 15 1
"8" "others" 16 1
"8" "others" 23 1
"8" "others" 30 1
"8" "others" 47 1
"8" "protein_complexes" 2 419
"8" "protein_complexes" 3 64
"8" "protein_complexes" 4 18
"8" "protein_complexes" 5 6
"8" "protein_complexes" 6 5
"8" "protein_complexes" 7 2
"8" "protein_complexes" 10 1
"8" "protein_complexes" 11 1
"8" "regulatory_triplets" 2 179
"8" "regulatory_triplets" 3 20
"8" "regulatory_triplets" 4 11
"8" "regulatory_triplets" 5 1
"8" "regulatory_triplets" 6 2
"8" "regulatory_triplets" 7 1
"8" "regulatory_triplets" 8 1
"8" "regulatory_triplets" 9 1
"8" "regulatory_triplets" 17 1
"8" "signaling_triplets" 2 211
"8" "signaling_triplets" 3 37
"8" "signaling_triplets" 4 16
"8" "signaling_triplets" 5 4
"8" "signaling_triplets" 6 1
"9" "others" 2 73
"9" "others" 3 25
"9" "others" 4 6
"9" "others" 5 6
"9" "others" 6 4
"9" "others" 7 3
"9" "others" 8 1
"9" "others" 9 1
"9" "others" 11 2
"9" "others" 12 1
"9" "others" 15 1
"9" "others" 19 2
"9" "others" 20 1
"9" "others" 21 1
"9" "others" 36 1
"9" "protein_complexes" 2 417
"9" "protein_complexes" 3 82
"9" "protein_complexes" 4 26
"9" "protein_complexes" 5 9
"9" "protein_complexes" 6 3
"9" "protein_complexes" 9 1
"9" "protein_complexes" 17 1
"9" "regulatory_triplets" 2 163
"9" "regulatory_triplets" 3 26
"9" "regulatory_triplets" 4 10
"9" "regulatory_triplets" 5 3
"9" "regulatory_triplets" 6 1
"9" "regulatory_triplets" 13 1
"9" "signaling_triplets" 2 243
"9" "signaling_triplets" 3 51
"9" "signaling_triplets" 4 16
"9" "signaling_triplets" 5 9
"9" "signaling_triplets" 6 2
"10" "others" 2 84
"10" "others" 3 18
"10" "others" 4 5
"10" "others" 5 4
"10" "others" 6 2
"10" "others" 7 3
"10" "others" 10 2
"10" "others" 11 1
"10" "others" 12 1
"10" "others" 13 1
"10" "others" 26 1
"10" "others" 35 1
"10" "others" 37 1
"10" "others" 56 1
"10" "protein_complexes" 2 382
"10" "protein_complexes" 3 61
"10" "protein_complexes" 4 28
"10" "protein_complexes" 5 10
"10" "protein_complexes" 6 2
"10" "protein_complexes" 7 1
"10" "protein_complexes" 8 1
"10" "protein_complexes" 11 1
"10" "protein_complexes" 16 1
"10" "regulatory_triplets" 2 183
"10" "regulatory_triplets" 3 29
"10" "regulatory_triplets" 4 5
"10" "regulatory_triplets" 5 5
"10" "regulatory_triplets" 6 3
"10" "regulatory_triplets" 8 1
"10" "regulatory_triplets" 11 1
"10" "signaling_triplets" 2 265
"10" "signaling_triplets" 3 42
"10" "signaling_triplets" 4 14
"10" "signaling_triplets" 5 4
"10" "signaling_triplets" 6 2
"10" "signaling_triplets" 7 3
"10" "signaling_triplets" 8 1
"10" "signaling_triplets" 11 1
"11" "others" 2 78
"11" "others" 3 20
"11" "others" 4 11
"11" "others" 5 5
"11" "others" 6 2
"11" "others" 7 4
"11" "others" 9 1
"11" "others" 10 1
"11" "others" 12 2
"11" "others" 15 2
"11" "others" 16 1
"11" "others" 20 1
"11" "others" 25 1
"11" "others" 43 1
"11" "protein_complexes" 2 383
"11" "protein_complexes" 3 72
"11" "protein_complexes" 4 15
"11" "protein_complexes" 5 9
"11" "protein_complexes" 6 2
"11" "protein_complexes" 7 2
"11" "protein_complexes" 9 3
"11" "protein_complexes" 13 1
"11" "protein_complexes" 16 1
"11" "regulatory_triplets" 2 180
"11" "regulatory_triplets" 3 28
"11" "regulatory_triplets" 4 8
"11" "regulatory_triplets" 5 5
"11" "regulatory_triplets" 6 1
"11" "regulatory_triplets" 9 1
"11" "signaling_triplets" 2 232
"11" "signaling_triplets" 3 53
"11" "signaling_triplets" 4 10
"11" "signaling_triplets" 5 3
"11" "signaling_triplets" 7 1
"12" "others" 2 79
"12" "others" 3 16
"12" "others" 4 6
"12" "others" 5 9
"12" "others" 6 4
"12" "others" 7 6
"12" "others" 8 1
"12" "others" 9 1
"12" "others" 10 2
"12" "others" 11 1
"12" "others" 12 1
"12" "others" 13 1
"12" "others" 14 1
"12" "others" 19 1
"12" "others" 21 1
"12" "protein_complexes" 2 389
"12" "protein_complexes" 3 74
"12" "protein_complexes" 4 32
"12" "protein_complexes" 5 5
"12" "protein_complexes" 6 4
"12" "protein_complexes" 7 3
"12" "regulatory_triplets" 2 174
"12" "regulatory_triplets" 3 22
"12" "regulatory_triplets" 4 11
"12" "regulatory_triplets" 5 1
"12" "regulatory_triplets" 6 6
"12" "regulatory_triplets" 8 1
"12" "regulatory_triplets" 9 1
"12" "regulatory_triplets" 10 1
"12" "regulatory_triplets" 23 1
"12" "signaling_triplets" 2 228
"12" "signaling_triplets" 3 47
"12" "signaling_triplets" 4 19
"12" "signaling_triplets" 5 8
"12" "signaling_triplets" 6 1
"12" "signaling_triplets" 7 1
"12" "signaling_triplets" 9 1
"13" "others" 2 69
"13" "others" 3 23
"13" "others" 4 10
"13" "others" 5 9
"13" "others" 6 4
"13" "others" 7 2
"13" "others" 9 2
"13" "others" 10 1
"13" "others" 11 1
"13" "others" 14 2
"13" "others" 15 1
"13" "others" 16 2
"13" "others" 18 2
"13" "others" 30 1
"13" "protein_complexes" 2 445
"13" "protein_complexes" 3 66
"13" "protein_complexes" 4 27
"13" "protein_complexes" 5 6
"13" "protein_complexes" 6 7
"13" "protein_complexes" 7 1
"13" "regulatory_triplets" 2 194
"13" "regulatory_triplets" 3 30
"13" "regulatory_triplets" 4 8
"13" "regulatory_triplets" 5 4
"13" "regulatory_triplets" 6 1
"13" "regulatory_triplets" 7 1
"13" "regulatory_triplets" 8 1
"13" "regulatory_triplets" 11 2
"13" "regulatory_triplets" 16 1
"13" "signaling_triplets" 2 264
"13" "signaling_triplets" 3 51
"13" "signaling_triplets" 4 8
"13" "signaling_triplets" 5 8
"13" "signaling_triplets" 6 1
"13" "signaling_triplets" 7 1
"13" "signaling_triplets" 8 1
"14" "others" 2 62
"14" "others" 3 15
"14" "others" 4 10
"14" "others" 5 7
"14" "others" 6 7
"14" "others" 7 4
"14" "others" 8 1
"14" "others" 9 1
"14" "others" 11 2
"14" "others" 36 1
"14" "others" 49 1
"14" "protein_complexes" 2 394
"14" "protein_complexes" 3 80
"14" "protein_complexes" 4 21
"14" "protein_complexes" 5 5
"14" "protein_complexes" 6 5
"14" "protein_complexes" 7 3
"14" "protein_complexes" 9 1
"14" "regulatory_triplets" 2 182
"14" "regulatory_triplets" 3 25
"14" "regulatory_triplets" 4 6
"14" "regulatory_triplets" 5 8
"14" "regulatory_triplets" 6 2
"14" "regulatory_triplets" 7 1
"14" "regulatory_triplets" 8 1
"14" "regulatory_triplets" 10 1
"14" "signaling_triplets" 2 233
"14" "signaling_triplets" 3 40
"14" "signaling_triplets" 4 15
"14" "signaling_triplets" 5 2
"14" "signaling_triplets" 6 3
"14" "signaling_triplets" 7 1
"14" "signaling_triplets" 8 1
"15" "others" 2 53
"15" "others" 3 23
"15" "others" 4 9
"15" "others" 5 3
"15" "others" 6 3
"15" "others" 8 1
"15" "others" 9 1
"15" "others" 11 1
"15" "others" 13 2
"15" "others" 14 1
"15" "others" 15 1
"15" "others" 29 1
"15" "others" 33 1
"15" "others" 37 1
"15" "others" 43 1
"15" "others" 70 1
"15" "protein_complexes" 2 468
"15" "protein_complexes" 3 85
"15" "protein_complexes" 4 15
"15" "protein_complexes" 5 8
"15" "protein_complexes" 6 3
"15" "protein_complexes" 7 3
"15" "protein_complexes" 23 1
"15" "regulatory_triplets" 2 163
"15" "regulatory_triplets" 3 22
"15" "regulatory_triplets" 4 8
"15" "regulatory_triplets" 5 1
"15" "regulatory_triplets" 6 1
"15" "regulatory_triplets" 8 1
"15" "regulatory_triplets" 28 1
"15" "signaling_triplets" 2 221
"15" "signaling_triplets" 3 49
"15" "signaling_triplets" 4 11
"15" "signaling_triplets" 5 1
"15" "signaling_triplets" 6 2
"15" "signaling_triplets" 7 2
"15" "signaling_triplets" 8 1
"15" "signaling_triplets" 9 2
"15" "signaling_triplets" 10 1
"16" "others" 2 67
"16" "others" 3 22
"16" "others" 4 10
"16" "others" 5 5
"16" "others" 6 4
"16" "others" 7 2
"16" "others" 8 3
"16" "others" 9 1
"16" "others" 15 1
"16" "others" 16 1
"16" "others" 22 1
"16" "others" 29 1
"16" "protein_complexes" 2 371
"16" "protein_complexes" 3 90
"16" "protein_complexes" 4 18
"16" "protein_complexes" 5 7
"16" "protein_complexes" 6 2
"16" "protein_complexes" 7 2
"16" "protein_complexes" 8 1
"16" "regulatory_triplets" 2 192
"16" "regulatory_triplets" 3 24
"16" "regulatory_triplets" 4 7
"16" "regulatory_triplets" 5 4
"16" "regulatory_triplets" 6 1
"16" "regulatory_triplets" 7 3
"16" "regulatory_triplets" 22 1
"16" "signaling_triplets" 2 220
"16" "signaling_triplets" 3 40
"16" "signaling_triplets" 4 13
"16" "signaling_triplets" 5 7
"16" "signaling_triplets" 6 4
"16" "signaling_triplets" 7 2
"16" "signaling_triplets" 8 1
"16" "signaling_triplets" 9 1
"16" "signaling_triplets" 11 1
"16" "signaling_triplets" 13 1
"17" "others" 2 75
"17" "others" 3 12
"17" "others" 4 7
"17" "others" 5 7
"17" "others" 6 1
"17" "others" 7 2
"17" "others" 8 3
"17" "others" 11 1
"17" "others" 12 1
"17" "others" 13 2
"17" "others" 15 1
"17" "others" 19 1
"17" "others" 20 1
"17" "others" 42 1
"17" "protein_complexes" 2 391
"17" "protein_complexes" 3 84
"17" "protein_complexes" 4 20
"17" "protein_complexes" 5 6
"17" "protein_complexes" 6 3
"17" "protein_complexes" 7 1
"17" "protein_complexes" 9 1
"17" "regulatory_triplets" 2 161
"17" "regulatory_triplets" 3 28
"17" "regulatory_triplets" 4 8
"17" "regulatory_triplets" 5 4
"17" "regulatory_triplets" 6 2
"17" "regulatory_triplets" 7 2
"17" "regulatory_triplets" 9 1
"17" "regulatory_triplets" 21 1
"17" "signaling_triplets" 2 194
"17" "signaling_triplets" 3 52
"17" "signaling_triplets" 4 8
"17" "signaling_triplets" 5 3
"17" "signaling_triplets" 6 4
"17" "signaling_triplets" 7 1
"17" "signaling_triplets" 13 1
"18" "others" 2 68
"18" "others" 3 20
"18" "others" 4 9
"18" "others" 5 7
"18" "others" 6 5
"18" "others" 7 1
"18" "others" 11 1
"18" "others" 15 1
"18" "others" 19 1
"18" "others" 31 1
"18" "protein_complexes" 2 411
"18" "protein_complexes" 3 85
"18" "protein_complexes" 4 18
"18" "protein_complexes" 5 6
"18" "protein_complexes" 6 3
"18" "protein_complexes" 7 1
"18" "protein_complexes" 8 1
"18" "protein_complexes" 10 1
"18" "regulatory_triplets" 2 150
"18" "regulatory_triplets" 3 26
"18" "regulatory_triplets" 4 16
"18" "regulatory_triplets" 5 2
"18" "regulatory_triplets" 6 1
"18" "regulatory_triplets" 7 2
"18" "signaling_triplets" 2 215
"18" "signaling_triplets" 3 49
"18" "signaling_triplets" 4 13
"18" "signaling_triplets" 5 3
"18" "signaling_triplets" 7 1
"18" "signaling_triplets" 11 1
"19" "others" 2 68
"19" "others" 3 23
"19" "others" 4 12
"19" "others" 5 6
"19" "others" 6 5
"19" "others" 7 2
"19" "others" 8 3
"19" "others" 11 4
"19" "others" 15 1
"19" "others" 30 1
"19" "protein_complexes" 2 433
"19" "protein_complexes" 3 69
"19" "protein_complexes" 4 15
"19" "protein_complexes" 5 4
"19" "protein_complexes" 6 6
"19" "protein_complexes" 7 2
"19" "protein_complexes" 11 2
"19" "protein_complexes" 13 1
"19" "protein_complexes" 17 1
"19" "regulatory_triplets" 2 196
"19" "regulatory_triplets" 3 28
"19" "regulatory_triplets" 4 8
"19" "regulatory_triplets" 5 2
"19" "regulatory_triplets" 6 2
"19" "regulatory_triplets" 7 2
"19" "signaling_triplets" 2 245
"19" "signaling_triplets" 3 50
"19" "signaling_triplets" 4 15
"19" "signaling_triplets" 5 3
"19" "signaling_triplets" 6 1
"19" "signaling_triplets" 7 1
"19" "signaling_triplets" 10 1
"20" "others" 2 59
"20" "others" 3 13
"20" "others" 4 5
"20" "others" 5 11
"20" "others" 6 7
"20" "others" 7 1
"20" "others" 9 2
"20" "others" 10 1
"20" "others" 11 1
"20" "others" 13 1
"20" "others" 14 1
"20" "others" 20 1
"20" "protein_complexes" 2 366
"20" "protein_complexes" 3 93
"20" "protein_complexes" 4 20
"20" "protein_complexes" 5 1
"20" "protein_complexes" 6 5
"20" "protein_complexes" 7 1
"20" "protein_complexes" 8 1
"20" "protein_complexes" 14 1
"20" "protein_complexes" 16 1
"20" "regulatory_triplets" 2 181
"20" "regulatory_triplets" 3 21
"20" "regulatory_triplets" 4 11
"20" "regulatory_triplets" 5 4
"20" "regulatory_triplets" 6 4
"20" "regulatory_triplets" 8 1
"20" "regulatory_triplets" 9 1
"20" "regulatory_triplets" 11 1
"20" "signaling_triplets" 2 224
"20" "signaling_triplets" 3 43
"20" "signaling_triplets" 4 21
"20" "signaling_triplets" 5 4
"20" "signaling_triplets" 7 3
"20" "signaling_triplets" 18 1
"21" "others" 2 72
"21" "others" 3 14
"21" "others" 4 11
"21" "others" 5 5
"21" "others" 6 5
"21" "others" 7 3
"21" "others" 8 4
"21" "others" 9 2
"21" "others" 10 1
"21" "others" 13 1
"21" "others" 15 1
"21" "others" 17 1
"21" "others" 33 1
"21" "protein_complexes" 2 424
"21" "protein_complexes" 3 59
"21" "protein_complexes" 4 17
"21" "protein_complexes" 5 8
"21" "protein_complexes" 6 2
"21" "protein_complexes" 7 2
"21" "protein_complexes" 8 2
"21" "regulatory_triplets" 2 188
"21" "regulatory_triplets" 3 30
"21" "regulatory_triplets" 4 11
"21" "regulatory_triplets" 5 7
"21" "regulatory_triplets" 6 1
"21" "regulatory_triplets" 7 1
"21" "regulatory_triplets" 10 1
"21" "signaling_triplets" 2 225
"21" "signaling_triplets" 3 44
"21" "signaling_triplets" 4 10
"21" "signaling_triplets" 5 6
"21" "signaling_triplets" 6 3
"21" "signaling_triplets" 7 1
"21" "signaling_triplets" 8 1
"21" "signaling_triplets" 10 1
"21" "signaling_triplets" 11 1
"22" "others" 2 77
"22" "others" 3 17
"22" "others" 4 10
"22" "others" 5 4
"22" "others" 6 3
"22" "others" 7 4
"22" "others" 11 2
"22" "others" 12 2
"22" "others" 14 2
"22" "others" 28 1
"22" "protein_complexes" 2 399
"22" "protein_complexes" 3 58
"22" "protein_complexes" 4 27
"22" "protein_complexes" 5 11
"22" "protein_complexes" 6 5
"22" "protein_complexes" 7 2
"22" "protein_complexes" 9 1
"22" "regulatory_triplets" 2 161
"22" "regulatory_triplets" 3 24
"22" "regulatory_triplets" 4 6
"22" "regulatory_triplets" 5 4
"22" "regulatory_triplets" 6 1
"22" "regulatory_triplets" 7 2
"22" "regulatory_triplets" 8 1
"22" "regulatory_triplets" 9 1
"22" "signaling_triplets" 2 242
"22" "signaling_triplets" 3 53
"22" "signaling_triplets" 4 9
"22" "signaling_triplets" 5 6
"22" "signaling_triplets" 6 1
"22" "signaling_triplets" 7 1
"22" "signaling_triplets" 8 1
"22" "signaling_triplets" 10 1
"22" "signaling_triplets" 15 1
"23" "others" 2 57
"23" "others" 3 25
"23" "others" 4 8
"23" "others" 5 6
"23" "others" 6 3
"23" "others" 7 3
"23" "others" 8 4
"23" "others" 9 2
"23" "others" 10 1
"23" "others" 12 1
"23" "others" 23 1
"23" "others" 26 1
"23" "others" 34 1
"23" "protein_complexes" 2 443
"23" "protein_complexes" 3 78
"23" "protein_complexes" 4 23
"23" "protein_complexes" 5 9
"23" "protein_complexes" 6 4
"23" "protein_complexes" 7 3
"23" "regulatory_triplets" 2 173
"23" "regulatory_triplets" 3 33
"23" "regulatory_triplets" 4 7
"23" "regulatory_triplets" 5 5
"23" "regulatory_triplets" 8 1
"23" "regulatory_triplets" 16 1
"23" "regulatory_triplets" 19 1
"23" "signaling_triplets" 2 243
"23" "signaling_triplets" 3 49
"23" "signaling_triplets" 4 7
"23" "signaling_triplets" 5 5
"23" "signaling_triplets" 6 2
"23" "signaling_triplets" 7 1
"23" "signaling_triplets" 16 1
"24" "others" 2 60
"24" "others" 3 13
"24" "others" 4 12
"24" "others" 5 5
"24" "others" 6 2
"24" "others" 7 3
"24" "others" 8 1
"24" "others" 9 2
"24" "others" 10 2
"24" "others" 11 1
"24" "others" 15 1
"24" "others" 20 1
"24" "others" 40 1
"24" "others" 58 1
"24" "protein_complexes" 2 429
"24" "protein_complexes" 3 86
"24" "protein_complexes" 4 24
"24" "protein_complexes" 5 4
"24" "protein_complexes" 6 4
"24" "protein_complexes" 8 1
"24" "protein_complexes" 16 1
"24" "regulatory_triplets" 2 168
"24" "regulatory_triplets" 3 21
"24" "regulatory_triplets" 4 5
"24" "regulatory_triplets" 5 1
"24" "regulatory_triplets" 7 2
"24" "regulatory_triplets" 8 1
"24" "regulatory_triplets" 11 1
"24" "signaling_triplets" 2 201
"24" "signaling_triplets" 3 49
"24" "signaling_triplets" 4 14
"24" "signaling_triplets" 5 4
"24" "signaling_triplets" 6 2
"25" "others" 2 69
"25" "others" 3 27
"25" "others" 4 6
"25" "others" 5 8
"25" "others" 6 4
"25" "others" 7 3
"25" "others" 8 2
"25" "others" 10 2
"25" "others" 11 1
"25" "others" 13 1
"25" "others" 15 1
"25" "protein_complexes" 2 462
"25" "protein_complexes" 3 69
"25" "protein_complexes" 4 30
"25" "protein_complexes" 5 8
"25" "protein_complexes" 6 4
"25" "protein_complexes" 7 1
"25" "protein_complexes" 8 2
"25" "protein_complexes" 10 2
"25" "regulatory_triplets" 2 164
"25" "regulatory_triplets" 3 29
"25" "regulatory_triplets" 4 4
"25" "regulatory_triplets" 5 2
"25" "regulatory_triplets" 7 1
"25" "regulatory_triplets" 20 1
"25" "signaling_triplets" 2 231
"25" "signaling_triplets" 3 49
"25" "signaling_triplets" 4 16
"25" "signaling_triplets" 5 5
"25" "signaling_triplets" 6 4
"25" "signaling_triplets" 7 2
"26" "others" 2 68
"26" "others" 3 20
"26" "others" 4 5
"26" "others" 5 8
"26" "others" 6 4
"26" "others" 9 1
"26" "others" 10 1
"26" "others" 11 1
"26" "others" 15 2
"26" "others" 16 1
"26" "others" 22 1
"26" "protein_complexes" 2 412
"26" "protein_complexes" 3 54
"26" "protein_complexes" 4 22
"26" "protein_complexes" 5 10
"26" "protein_complexes" 6 2
"26" "protein_complexes" 7 2
"26" "protein_complexes" 8 1
"26" "protein_complexes" 9 2
"26" "protein_complexes" 12 1
"26" "protein_complexes" 15 1
"26" "regulatory_triplets" 2 188
"26" "regulatory_triplets" 3 20
"26" "regulatory_triplets" 4 13
"26" "regulatory_triplets" 5 5
"26" "regulatory_triplets" 6 3
"26" "regulatory_triplets" 7 1
"26" "regulatory_triplets" 8 1
"26" "regulatory_triplets" 10 1
"26" "signaling_triplets" 2 201
"26" "signaling_triplets" 3 47
"26" "signaling_triplets" 4 12
"26" "signaling_triplets" 5 8
"26" "signaling_triplets" 6 3
"26" "signaling_triplets" 7 1
"26" "signaling_triplets" 8 1
"26" "signaling_triplets" 9 1
"26" "signaling_triplets" 11 1
"27" "others" 2 78
"27" "others" 3 21
"27" "others" 4 7
"27" "others" 5 12
"27" "others" 6 1
"27" "others" 7 3
"27" "others" 9 1
"27" "others" 10 2
"27" "others" 11 2
"27" "others" 13 3
"27" "others" 22 1
"27" "others" 29 1
"27" "protein_complexes" 2 460
"27" "protein_complexes" 3 78
"27" "protein_complexes" 4 21
"27" "protein_complexes" 5 11
"27" "protein_complexes" 6 8
"27" "protein_complexes" 7 2
"27" "protein_complexes" 9 1
"27" "protein_complexes" 10 1
"27" "regulatory_triplets" 2 174
"27" "regulatory_triplets" 3 27
"27" "regulatory_triplets" 4 11
"27" "regulatory_triplets" 5 5
"27" "regulatory_triplets" 6 1
"27" "regulatory_triplets" 9 1
"27" "signaling_triplets" 2 214
"27" "signaling_triplets" 3 49
"27" "signaling_triplets" 4 12
"27" "signaling_triplets" 5 10
"27" "signaling_triplets" 6 2
"27" "signaling_triplets" 7 1
"27" "signaling_triplets" 10 1
"27" "signaling_triplets" 11 1
"28" "others" 2 55
"28" "others" 3 20
"28" "others" 4 5
"28" "others" 5 5
"28" "others" 6 6
"28" "others" 7 2
"28" "others" 8 3
"28" "others" 9 1
"28" "others" 10 1
"28" "others" 11 1
"28" "others" 13 1
"28" "others" 16 1
"28" "others" 20 1
"28" "protein_complexes" 2 431
"28" "protein_complexes" 3 77
"28" "protein_complexes" 4 20
"28" "protein_complexes" 5 12
"28" "protein_complexes" 6 2
"28" "protein_complexes" 7 4
