"group" "motif_type" "counts" "total_count"
"3" "others" 4 9
"3" "others" 5 8
"3" "others" 7 9
"3" "others" 8 2
"3" "others" 9 4
"3" "others" 10 2
"3" "others" 11 1
"3" "others" 13 3
"3" "others" 15 1
"3" "others" 26 1
"3" "others" 40 1
"3" "protein_complexes" 2 443
"3" "protein_complexes" 3 81
"3" "protein_complexes" 4 15
"3" "protein_complexes" 5 9
"3" "protein_complexes" 6 1
"3" "protein_complexes" 12 1
"3" "regulatory_triplets" 2 173
"3" "regulatory_triplets" 3 32
"3" "regulatory_triplets" 4 9
"3" "regulatory_triplets" 5 7
"3" "regulatory_triplets" 6 3
"3" "regulatory_triplets" 7 2
"3" "regulatory_triplets" 8 1
"3" "signaling_triplets" 2 202
"3" "signaling_triplets" 3 42
"3" "signaling_triplets" 4 10
"3" "signaling_triplets" 5 8
"3" "signaling_triplets" 7 2
"4" "others" 2 67
"4" "others" 3 22
"4" "others" 4 5
"4" "others" 5 7
"4" "others" 6 5
"4" "others" 7 1
"4" "others" 8 2
"4" "others" 9 1
"4" "others" 10 3
"4" "others" 13 1
"4" "others" 14 2
"4" "others" 15 1
"4" "others" 16 1
"4" "others" 17 1
"4" "others" 21 1
"4" "others" 61 1
"4" "protein_complexes" 2 444
"4" "protein_complexes" 3 69
"4" "protein_complexes" 4 26
"4" "protein_complexes" 5 8
"4" "protein_complexes" 6 2
"4" "protein_complexes" 7 3
"4" "protein_complexes" 8 3
"4" "protein_complexes" 9 2
"4" "protein_complexes" 11 1
"4" "protein_complexes" 20 1
"4" "regulatory_triplets" 2 163
"4" "regulatory_triplets" 3 29
"4" "regulatory_triplets" 4 14
"4" "regulatory_triplets" 5 2
"4" "regulatory_triplets" 6 1
"4" "regulatory_triplets" 7 3
"4" "regulatory_triplets" 8 1
"4" "regulatory_triplets" 11 1
"4" "signaling_triplets" 2 251
"4" "signaling_triplets" 3 48
"4" "signaling_triplets" 4 10
"4" "signaling_triplets" 5 5
"4" "signaling_triplets" 6 1
"4" "signaling_triplets" 7 6
"4" "signaling_triplets" 9 1
"4" "signaling_triplets" 11 1
"5" "others" 2 76
"5" "others" 3 20
"5" "others" 4 8
"5" "others" 5 11
"5" "others" 6 3
"5" "others" 7 3
"5" "others" 9 3
"5" "others" 10 1
"5" "others" 12 1
"5" "others" 15 1
"5" "others" 17 1
"5" "others" 23 1
"5" "others" 44 1
"5" "protein_complexes" 2 383
"5" "protein_complexes" 3 59
"5" "protein_complexes" 4 23
"5" "protein_complexes" 5 8
"5" "protein_complexes" 6 7
"5" "protein_complexes" 8 1
"5" "protein_complexes" 16 1
"5" "regulatory_triplets" 2 195
"5" "regulatory_triplets" 3 19
"5" "regulatory_triplets" 4 7
"5" "regulatory_triplets" 5 2
"5" "regulatory_triplets" 6 4
"5" "regulatory_triplets" 12 1
"5" "regulatory_triplets" 29 1
"5" "signaling_triplets" 2 221
"5" "signaling_triplets" 3 33
"5" "signaling_triplets" 4 8
"5" "signaling_triplets" 5 2
"5" "signaling_triplets" 19 1
"5" "signaling_triplets" 23 1
"6" "others" 2 60
"6" "others" 3 22
"6" "others" 4 8
"6" "others" 5 5
"6" "others" 6 5
"6" "others" 7 4
"6" "others" 8 3
"6" "others" 9 1
"6" "others" 10 1
"6" "others" 12 2
"6" "others" 13 2
"6" "others" 24 1
"6" "others" 29 1
"6" "protein_complexes" 2 470
"6" "protein_complexes" 3 82
"6" "protein_complexes" 4 22
"6" "protein_complexes" 5 10
"6" "protein_complexes" 6 3
"6" "protein_complexes" 7 5
"6" "protein_complexes" 8 1
"6" "protein_complexes" 11 1
"6" "regulatory_triplets" 2 175
"6" "regulatory_triplets" 3 34
"6" "regulatory_triplets" 4 11
"6" "regulatory_triplets" 5 3
"6" "regulatory_triplets" 6 3
"6" "regulatory_triplets" 7 1
"6" "regulatory_triplets" 14 1
"6" "regulatory_triplets" 21 1
"6" "signaling_triplets" 2 264
"6" "signaling_triplets" 3 39
"6" "signaling_triplets" 4 17
"6" "signaling_triplets" 5 8
"6" "signaling_triplets" 6 3
"6" "signaling_triplets" 7 2
"6" "signaling_triplets" 8 2
"7" "others" 2 61
"7" "others" 3 20
"7" "others" 4 10
"7" "others" 6 3
"7" "others" 7 2
"7" "others" 8 1
"7" "others" 9 4
"7" "others" 11 1
"7" "others" 12 1
"7" "others" 16 1
"7" "others" 18 2
"7" "others" 22 1
"7" "others" 25 1
"7" "others" 50 1
"7" "protein_complexes" 2 366
"7" "protein_complexes" 3 68
"7" "protein_complexes" 4 21
"7" "protein_complexes" 5 3
"7" "protein_complexes" 7 1
"7" "protein_complexes" 8 1
"7" "protein_complexes" 9 1
"7" "protein_complexes" 11 1
"7" "regulatory_triplets" 2 171
"7" "regulatory_triplets" 3 30
"7" "regulatory_triplets" 4 7
"7" "regulatory_triplets" 5 2
"7" "regulatory_triplets" 6 1
"7" "regulatory_triplets" 10 1
"7" "signaling_triplets" 2 198
"7" "signaling_triplets" 3 35
"7" "signaling_triplets" 4 11
"7" "signaling_triplets" 5 9
"7" "signaling_triplets" 6 2
"7" "signaling_triplets" 7 1
"7" "signaling_triplets" 8 1
"7" "signaling_triplets" 11 1
"8" "others" 2 79
"8" "others" 3 16
"8" "others" 4 5
"8" "others" 5 2
"8" "others" 6 4
"8" "others" 7 1
"8" "others" 8 1
"8" "others" 9 1
"8" "others" 11 1
"8" "others" 14 2
"8" "others" 15 1
"8" "others" 18 2
"8" "others" 20 1
"8" "others" 31 1
"8" "protein_complexes" 2 411
"8" "protein_complexes" 3 70
"8" "protein_complexes" 4 28
"8" "protein_complexes" 5 16
"8" "protein_complexes" 6 5
"8" "protein_complexes" 7 5
"8" "protein_complexes" 10 1
"8" "protein_complexes" 11 1
"8" "regulatory_triplets" 2 158
"8" "regulatory_triplets" 3 40
"8" "regulatory_triplets" 4 9
"8" "regulatory_triplets" 5 3
"8" "regulatory_triplets" 8 1
"8" "signaling_triplets" 2 212
"8" "signaling_triplets" 3 48
"8" "signaling_triplets" 4 14
"8" "signaling_triplets" 5 3
"8" "signaling_triplets" 6 2
"8" "signaling_triplets" 9 1
"8" "signaling_triplets" 13 1
"8" "signaling_triplets" 17 1
"9" "others" 2 59
"9" "others" 3 25
"9" "others" 4 9
"9" "others" 5 12
"9" "others" 6 4
"9" "others" 8 1
"9" "others" 9 1
"9" "others" 11 1
"9" "others" 13 1
"9" "others" 14 1
"9" "others" 16 1
"9" "others" 42 1
"9" "protein_complexes" 2 404
"9" "protein_complexes" 3 78
"9" "protein_complexes" 4 15
"9" "protein_complexes" 5 6
"9" "protein_complexes" 6 5
"9" "protein_complexes" 7 3
"9" "protein_complexes" 8 1
"9" "protein_complexes" 9 1
"9" "regulatory_triplets" 2 191
"9" "regulatory_triplets" 3 21
"9" "regulatory_triplets" 4 7
"9" "regulatory_triplets" 5 4
"9" "regulatory_triplets" 6 1
"9" "regulatory_triplets" 8 2
"9" "signaling_triplets" 2 223
"9" "signaling_triplets" 3 56
"9" "signaling_triplets" 4 13
"9" "signaling_triplets" 5 4
"9" "signaling_triplets" 6 1
"9" "signaling_triplets" 7 3
"9" "signaling_triplets" 8 1
"9" "signaling_triplets" 9 2
"9" "signaling_triplets" 11 2
"10" "others" 2 56
"10" "others" 3 30
"10" "others" 4 14
"10" "others" 5 8
"10" "others" 6 2
"10" "others" 7 2
"10" "others" 8 4
"10" "others" 9 2
"10" "others" 10 2
"10" "others" 11 1
"10" "others" 12 2
"10" "others" 16 1
"10" "others" 30 1
"10" "others" 56 1
"10" "protein_complexes" 2 423
"10" "protein_complexes" 3 84
"10" "protein_complexes" 4 23
"10" "protein_complexes" 5 6
"10" "protein_complexes" 6 2
"10" "protein_complexes" 8 2
"10" "protein_complexes" 10 1
"10" "regulatory_triplets" 2 166
"10" "regulatory_triplets" 3 27
"10" "regulatory_triplets" 4 7
"10" "regulatory_triplets" 5 4
"10" "regulatory_triplets" 6 4
"10" "regulatory_triplets" 10 1
"10" "signaling_triplets" 2 224
"10" "signaling_triplets" 3 43
"10" "signaling_triplets" 4 15
"10" "signaling_triplets" 5 7
"10" "signaling_triplets" 6 3
"10" "signaling_triplets" 7 1
"10" "signaling_triplets" 9 1
"10" "signaling_triplets" 10 1
"11" "others" 2 72
"11" "others" 3 24
"11" "others" 4 8
"11" "others" 5 4
"11" "others" 6 2
"11" "others" 7 2
"11" "others" 8 2
"11" "others" 9 1
"11" "others" 10 2
"11" "others" 11 1
"11" "others" 13 1
"11" "others" 26 1
"11" "others" 27 1
"11" "protein_complexes" 2 421
"11" "protein_complexes" 3 63
"11" "protein_complexes" 4 25
"11" "protein_complexes" 5 6
"11" "protein_complexes" 6 2
"11" "protein_complexes" 7 3
"11" "protein_complexes" 8 3
"11" "regulatory_triplets" 2 162
"11" "regulatory_triplets" 3 21
"11" "regulatory_triplets" 4 11
"11" "regulatory_triplets" 5 3
"11" "regulatory_triplets" 6 3
"11" "regulatory_triplets" 8 1
"11" "regulatory_triplets" 12 1
"11" "signaling_triplets" 2 249
"11" "signaling_triplets" 3 46
"11" "signaling_triplets" 4 20
"11" "signaling_triplets" 5 4
"11" "signaling_triplets" 6 1
"12" "others" 2 66
"12" "others" 3 15
"12" "others" 4 14
"12" "others" 5 4
"12" "others" 6 4
"12" "others" 8 3
"12" "others" 9 4
"12" "others" 10 1
"12" "others" 12 1
"12" "others" 13 1
"12" "others" 20 1
"12" "protein_complexes" 2 420
"12" "protein_complexes" 3 69
"12" "protein_complexes" 4 23
"12" "protein_complexes" 5 6
"12" "protein_complexes" 6 4
"12" "protein_complexes" 7 1
"12" "protein_complexes" 9 1
"12" "regulatory_triplets" 2 207
"12" "regulatory_triplets" 3 27
"12" "regulatory_triplets" 4 7
"12" "regulatory_triplets" 5 2
"12" "regulatory_triplets" 6 1
"12" "regulatory_triplets" 7 1
"12" "signaling_triplets" 2 264
"12" "signaling_triplets" 3 58
"12" "signaling_triplets" 4 12
"12" "signaling_triplets" 5 10
"12" "signaling_triplets" 6 4
"13" "others" 2 65
"13" "others" 3 14
"13" "others" 4 9
"13" "others" 5 4
"13" "others" 6 2
"13" "others" 7 2
"13" "others" 8 2
"13" "others" 10 1
"13" "others" 13 2
"13" "others" 14 2
"13" "others" 15 1
"13" "protein_complexes" 2 418
"13" "protein_complexes" 3 67
"13" "protein_complexes" 4 13
"13" "protein_complexes" 5 14
"13" "protein_complexes" 6 2
"13" "protein_complexes" 7 1
"13" "protein_complexes" 8 1
"13" "protein_complexes" 11 1
"13" "regulatory_triplets" 2 193
"13" "regulatory_triplets" 3 31
"13" "regulatory_triplets" 4 4
"13" "regulatory_triplets" 5 3
"13" "regulatory_triplets" 6 3
"13" "regulatory_triplets" 7 2
"13" "regulatory_triplets" 9 1
"13" "regulatory_triplets" 10 1
"13" "signaling_triplets" 2 181
"13" "signaling_triplets" 3 41
"13" "signaling_triplets" 4 20
"13" "signaling_triplets" 5 5
"13" "signaling_triplets" 6 3
"13" "signaling_triplets" 7 1
"13" "signaling_triplets" 8 1
"14" "others" 2 59
"14" "others" 3 18
"14" "others" 4 8
"14" "others" 5 2
"14" "others" 6 2
"14" "others" 7 6
"14" "others" 8 3
"14" "others" 10 1
"14" "others" 12 1
"14" "others" 14 2
"14" "others" 16 1
"14" "others" 19 1
"14" "others" 23 1
"14" "others" 30 1
"14" "others" 36 1
"14" "protein_complexes" 2 444
"14" "protein_complexes" 3 70
"14" "protein_complexes" 4 19
"14" "protein_complexes" 5 4
"14" "protein_complexes" 6 3
"14" "protein_complexes" 7 3
"14" "protein_complexes" 8 2
"14" "protein_complexes" 10 1
"14" "protein_complexes" 14 1
"14" "regulatory_triplets" 2 182
"14" "regulatory_triplets" 3 19
"14" "regulatory_triplets" 4 7
"14" "regulatory_triplets" 5 1
"14" "regulatory_triplets" 9 1
"14" "regulatory_triplets" 10 3
"14" "signaling_triplets" 2 214
"14" "signaling_triplets" 3 50
"14" "signaling_triplets" 4 12
"14" "signaling_triplets" 5 6
"14" "signaling_triplets" 7 1
"14" "signaling_triplets" 12 1
"14" "signaling_triplets" 21 1
"15" "others" 2 61
"15" "others" 3 20
"15" "others" 4 9
"15" "others" 5 4
"15" "others" 7 1
"15" "others" 10 1
"15" "others" 15 2
"15" "others" 17 2
"15" "others" 20 1
"15" "protein_complexes" 2 433
"15" "protein_complexes" 3 73
"15" "protein_complexes" 4 25
"15" "protein_complexes" 5 3
"15" "protein_complexes" 6 2
"15" "protein_complexes" 7 2
"15" "protein_complexes" 8 2
"15" "protein_complexes" 10 1
"15" "protein_complexes" 11 1
"15" "regulatory_triplets" 2 150
"15" "regulatory_triplets" 3 27
"15" "regulatory_triplets" 4 10
"15" "regulatory_triplets" 5 1
"15" "regulatory_triplets" 6 2
"15" "regulatory_triplets" 7 1
"15" "regulatory_triplets" 11 1
"15" "signaling_triplets" 2 215
"15" "signaling_triplets" 3 55
"15" "signaling_triplets" 4 11
"15" "signaling_triplets" 5 2
"15" "signaling_triplets" 6 4
"15" "signaling_triplets" 7 2
"15" "signaling_triplets" 17 1
"16" "others" 2 68
"16" "others" 3 21
"16" "others" 4 10
"16" "others" 5 8
"16" "others" 6 1
"16" "others" 7 3
"16" "others" 9 1
"16" "others" 10 1
"16" "others" 12 2
"16" "others" 13 1
"16" "others" 15 1
"16" "others" 16 1
"16" "others" 27 1
"16" "protein_complexes" 2 424
"16" "protein_complexes" 3 78
"16" "protein_complexes" 4 22
"16" "protein_complexes" 5 5
"16" "protein_complexes" 6 3
"16" "regulatory_triplets" 2 200
"16" "regulatory_triplets" 3 25
"16" "regulatory_triplets" 4 4
"16" "regulatory_triplets" 5 2
"16" "signaling_triplets" 2 238
"16" "signaling_triplets" 3 50
"16" "signaling_triplets" 4 17
"16" "signaling_triplets" 5 9
"16" "signaling_triplets" 8 1
"17" "others" 2 65
"17" "others" 3 16
"17" "others" 4 11
"17" "others" 5 1
"17" "others" 6 3
"17" "others" 7 4
"17" "others" 9 2
"17" "others" 10 1
"17" "others" 13 1
"17" "others" 15 2
"17" "others" 19 1
"17" "others" 20 1
"17" "others" 24 1
"17" "protein_complexes" 2 409
"17" "protein_complexes" 3 89
"17" "protein_complexes" 4 13
"17" "protein_complexes" 5 6
"17" "protein_complexes" 6 4
"17" "protein_complexes" 7 2
"17" "protein_complexes" 8 1
"17" "protein_complexes" 10 1
"17" "regulatory_triplets" 2 157
"17" "regulatory_triplets" 3 21
"17" "regulatory_triplets" 4 5
"17" "regulatory_triplets" 5 2
"17" "regulatory_triplets" 6 1
"17" "regulatory_triplets" 7 1
"17" "signaling_triplets" 2 238
"17" "signaling_triplets" 3 42
"17" "signaling_triplets" 4 10
"17" "signaling_triplets" 5 4
"17" "signaling_triplets" 6 3
"17" "signaling_triplets" 12 1
"18" "others" 2 49
"18" "others" 3 17
"18" "others" 4 11
"18" "others" 5 2
"18" "others" 7 1
"18" "others" 8 1
"18" "others" 14 1
"18" "others" 19 1
"18" "others" 28 1
"18" "protein_complexes" 2 461
"18" "protein_complexes" 3 72
"18" "protein_complexes" 4 19
"18" "protein_complexes" 5 6
"18" "protein_complexes" 6 4
"18" "protein_complexes" 7 1
"18" "protein_complexes" 9 1
"18" "protein_complexes" 10 1
"18" "regulatory_triplets" 2 208
"18" "regulatory_triplets" 3 30
"18" "regulatory_triplets" 4 7
"18" "regulatory_triplets" 5 3
"18" "regulatory_triplets" 6 2
"18" "regulatory_triplets" 10 1
"18" "signaling_triplets" 2 242
"18" "signaling_triplets" 3 42
"18" "signaling_triplets" 4 8
"18" "signaling_triplets" 5 2
"18" "signaling_triplets" 6 3
"18" "signaling_triplets" 7 1
"19" "others" 2 44
"19" "others" 3 23
"19" "others" 4 6
"19" "others" 5 8
"19" "others" 6 4
"19" "others" 7 2
"19" "others" 8 2
"19" "others" 10 1
"19" "others" 11 1
"19" "others" 12 1
"19" "others" 13 1
"19" "others" 14 1
"19" "others" 20 1
"19" "others" 24 1
"19" "protein_complexes" 2 355
"19" "protein_complexes" 3 76
"19" "protein_complexes" 4 26
"19" "protein_complexes" 5 14
"19" "protein_complexes" 6 3
"19" "protein_complexes" 7 2
"19" "protein_complexes" 8 2
"19" "protein_complexes" 9 2
"19" "protein_complexes" 10 1
"19" "protein_complexes" 17 1
"19" "regulatory_triplets" 2 196
"19" "regulatory_triplets" 3 18
"19" "regulatory_triplets" 4 4
"19" "regulatory_triplets" 5 2
"19" "regulatory_triplets" 6 2
"19" "regulatory_triplets" 7 2
"19" "regulatory_triplets" 15 1
"19" "signaling_triplets" 2 218
"19" "signaling_triplets" 3 43
"19" "signaling_triplets" 4 12
"19" "signaling_triplets" 5 5
"19" "signaling_triplets" 7 2
"19" "signaling_triplets" 8 1
"19" "signaling_triplets" 9 1
"19" "signaling_triplets" 15 1
"20" "others" 2 53
"20" "others" 3 16
"20" "others" 4 14
"20" "others" 5 5
"20" "others" 6 6
"20" "others" 9 2
"20" "others" 11 1
"20" "others" 12 1
"20" "protein_complexes" 2 373
"20" "protein_complexes" 3 69
"20" "protein_complexes" 4 29
"20" "protein_complexes" 5 5
"20" "protein_complexes" 6 3
"20" "protein_complexes" 7 2
"20" "protein_complexes" 8 1
"20" "protein_complexes" 9 1
"20" "protein_complexes" 10 1
"20" "regulatory_triplets" 2 182
"20" "regulatory_triplets" 3 18
"20" "regulatory_triplets" 4 10
"20" "regulatory_triplets" 5 2
"20" "regulatory_triplets" 6 3
"20" "regulatory_triplets" 9 1
"20" "regulatory_triplets" 11 1
"20" "regulatory_triplets" 12 1
"20" "regulatory_triplets" 14 1
"20" "signaling_triplets" 2 248
"20" "signaling_triplets" 3 30
"20" "signaling_triplets" 4 12
"20" "signaling_triplets" 5 2
"20" "signaling_triplets" 6 2
"20" "signaling_triplets" 7 2
"20" "signaling_triplets" 8 2
"21" "others" 2 66
"21" "others" 3 8
"21" "others" 4 8
"21" "others" 5 2
"21" "others" 7 2
"21" "others" 8 1
"21" "others" 9 3
"21" "others" 10 1
"21" "others" 12 1
"21" "others" 15 1
"21" "others" 16 1
"21" "protein_complexes" 2 406
"21" "protein_complexes" 3 68
"21" "protein_complexes" 4 16
"21" "protein_complexes" 5 7
"21" "protein_complexes" 7 1
"21" "protein_complexes" 8 1
"21" "protein_complexes" 9 1
"21" "protein_complexes" 16 1
"21" "regulatory_triplets" 2 193
"21" "regulatory_triplets" 3 28
"21" "regulatory_triplets" 4 4
"21" "regulatory_triplets" 5 3
"21" "regulatory_triplets" 6 3
"21" "signaling_triplets" 2 237
"21" "signaling_triplets" 3 46
"21" "signaling_triplets" 4 12
"21" "signaling_triplets" 5 6
"21" "signaling_triplets" 11 1
"22" "others" 2 72
"22" "others" 3 27
"22" "others" 4 6
"22" "others" 5 4
"22" "others" 6 3
"22" "others" 8 2
"22" "others" 10 4
"22" "others" 14 1
"22" "others" 20 1
"22" "others" 27 2
"22" "protein_complexes" 2 435
"22" "protein_complexes" 3 67
"22" "protein_complexes" 4 25
"22" "protein_complexes" 5 7
"22" "protein_complexes" 6 3
"22" "protein_complexes" 7 4
"22" "protein_complexes" 16 1
"22" "regulatory_triplets" 2 161
"22" "regulatory_triplets" 3 29
"22" "regulatory_triplets" 4 8
"22" "regulatory_triplets" 5 3
"22" "regulatory_triplets" 6 1
"22" "regulatory_triplets" 7 1
"22" "regulatory_triplets" 13 1
"22" "signaling_triplets" 2 229
"22" "signaling_triplets" 3 45
"22" "signaling_triplets" 4 12
"22" "signaling_triplets" 5 8
"22" "signaling_triplets" 6 4
"22" "signaling_triplets" 7 1
"22" "signaling_triplets" 8 1
"23" "others" 2 66
"23" "others" 3 21
"23" "others" 4 9
"23" "others" 5 6
"23" "others" 6 4
"23" "others" 7 5
"23" "others" 8 1
"23" "others" 15 1
"23" "others" 16 1
"23" "others" 20 1
"23" "others" 21 1
"23" "others" 22 1
"23" "others" 30 1
"23" "protein_complexes" 2 386
"23" "protein_complexes" 3 72
"23" "protein_complexes" 4 23
"23" "protein_complexes" 5 9
"23" "protein_complexes" 6 4
"23" "protein_complexes" 7 2
"23" "protein_complexes" 16 1
"23" "regulatory_triplets" 2 193
"23" "regulatory_triplets" 3 29
"23" "regulatory_triplets" 4 7
"23" "regulatory_triplets" 5 3
"23" "regulatory_triplets" 6 1
"23" "regulatory_triplets" 7 2
"23" "regulatory_triplets" 10 1
"23" "regulatory_triplets" 13 1
"23" "signaling_triplets" 2 209
"23" "signaling_triplets" 3 40
"23" "signaling_triplets" 4 10
"23" "signaling_triplets" 5 3
"23" "signaling_triplets" 7 1
"23" "signaling_triplets" 8 2
"23" "signaling_triplets" 10 1
"23" "signaling_triplets" 25 1
"24" "others" 2 54
"24" "others" 3 19
"24" "others" 4 13
"24" "others" 5 3
"24" "others" 7 3
"24" "others" 8 1
"24" "others" 9 1
"24" "others" 11 1
"24" "others" 14 1
"24" "others" 15 1
"24" "others" 16 1
"24" "others" 18 1
"24" "others" 24 1
"24" "others" 32 1
"24" "protein_complexes" 2 400
"24" "protein_complexes" 3 67
"24" "protein_complexes" 4 25
"24" "protein_complexes" 5 6
"24" "protein_complexes" 6 4
"24" "protein_complexes" 8 1
"24" "protein_complexes" 9 1
"24" "regulatory_triplets" 2 149
"24" "regulatory_triplets" 3 25
"24" "regulatory_triplets" 4 10
"24" "regulatory_triplets" 5 5
"24" "regulatory_triplets" 6 3
"24" "regulatory_triplets" 7 1
"24" "regulatory_triplets" 23 1
"24" "signaling_triplets" 2 253
"24" "signaling_triplets" 3 46
"24" "signaling_triplets" 4 17
"24" "signaling_triplets" 5 5
"24" "signaling_triplets" 6 1
"24" "signaling_triplets" 7 1
"24" "signaling_triplets" 9 1
"24" "signaling_triplets" 10 1
"25" "others" 2 76
"25" "others" 3 15
"25" "others" 4 14
"25" "others" 5 9
"25" "others" 6 3
"25" "others" 7 3
"25" "others" 13 1
"25" "others" 16 2
"25" "others" 19 1
"25" "others" 20 1
"25" "protein_complexes" 2 407
"25" "protein_complexes" 3 84
"25" "protein_complexes" 4 19
"25" "protein_complexes" 5 2
"25" "protein_complexes" 6 4
"25" "protein_complexes" 7 2
"25" "protein_complexes" 8 1
"25" "regulatory_triplets" 2 178
"25" "regulatory_triplets" 3 28
"25" "regulatory_triplets" 4 7
"25" "regulatory_triplets" 5 6
"25" "regulatory_triplets" 7 2
"25" "regulatory_triplets" 9 1
"25" "regulatory_triplets" 12 1
"25" "regulatory_triplets" 19 1
"25" "signaling_triplets" 2 230
"25" "signaling_triplets" 3 41
"25" "signaling_triplets" 4 17
"25" "signaling_triplets" 5 5
"25" "signaling_triplets" 6 2
"25" "signaling_triplets" 7 3
"25" "signaling_triplets" 8 2
"26" "others" 2 56
"26" "others" 3 25
"26" "others" 4 13
"26" "others" 5 4
"26" "others" 6 2
"26" "others" 7 5
"26" "others" 8 1
"26" "others" 9 4
"26" "others" 10 2
"26" "others" 12 1
"26" "others" 13 1
"26" "others" 18 1
"26" "others" 21 1
"26" "others" 22 1
"26" "others" 28 1
"26" "protein_complexes" 2 421
"26" "protein_complexes" 3 76
"26" "protein_complexes" 4 19
"26" "protein_complexes" 5 6
"26" "protein_complexes" 6 2
"26" "protein_complexes" 7 1
"26" "protein_complexes" 8 1
"26" "regulatory_triplets" 2 185
"26" "regulatory_triplets" 3 27
"26" "regulatory_triplets" 4 8
"26" "regulatory_triplets" 5 5
"26" "regulatory_triplets" 6 4
"26" "regulatory_triplets" 8 1
"26" "regulatory_triplets" 11 1
"26" "signaling_triplets" 2 208
"26" "signaling_triplets" 3 45
"26" "signaling_triplets" 4 16
"26" "signaling_triplets" 5 5
"26" "signaling_triplets" 6 2
"26" "signaling_triplets" 9 1
"27" "others" 2 63
"27" "others" 3 19
"27" "others" 4 6
"27" "others" 5 4
"27" "others" 6 4
"27" "others" 7 1
"27" "others" 8 1
"27" "others" 10 2
"27" "others" 13 1
"27" "others" 18 1
"27" "others" 24 1
"27" "others" 38 1
"27" "others" 55 1
"27" "protein_complexes" 2 423
"27" "protein_complexes" 3 76
"27" "protein_complexes" 4 20
"27" "protein_complexes" 5 6
"27" "protein_complexes" 6 7
"27" "protein_complexes" 8 1
"27" "protein_complexes" 9 1
"27" "regulatory_triplets" 2 156
"27" "regulatory_triplets" 3 34
"27" "regulatory_triplets" 4 10
"27" "regulatory_triplets" 5 2
"27" "regulatory_triplets" 6 1
"27" "regulatory_triplets" 10 1
"27" "signaling_triplets" 2 203
"27" "signaling_triplets" 3 42
"27" "signaling_triplets" 4 19
"27" "signaling_triplets" 5 8
"27" "signaling_triplets" 6 3
"27" "signaling_triplets" 7 1
"27" "signaling_triplets" 8 2
"28" "others" 2 71
"28" "others" 3 19
"28" "others" 4 11
"28" "others" 5 3
"28" "others" 7 4
"28" "others" 9 1
"28" "others" 10 2
"28" "others" 11 1
"28" "others" 16 3
"28" "others" 19 2
"28" "protein_complexes" 2 363
"28" "protein_complexes" 3 63
"28" "protein_complexes" 4 22
"28" "protein_complexes" 5 8
"28" "protein_complexes" 6 6
"28" "protein_complexes" 7 3
"28" "regulatory_triplets" 2 178
"28" "regulatory_triplets" 3 17
"28" "regulatory_triplets" 4 5
"28" "regulatory_triplets" 5 1
"28" "regulatory_triplets" 6 1
"28" "regulatory_triplets" 7 3
"28" "regulatory_triplets" 8 1
"28" "regulatory_triplets" 20 1
"28" "signaling_triplets" 2 230
"28" "signaling_triplets" 3 38
"28" "signaling_triplets" 4 15
"28" "signaling_triplets" 5 3
"28" "signaling_triplets" 6 1
"28" "signaling_triplets" 7 3
"28" "signaling_triplets" 12 1
"29" "others" 2 65
"29" "others" 3 18
"29" "others" 4 7
"29" "others" 5 4
"29" "others" 6 3
"29" "others" 9 2
"29" "others" 11 1
"29" "others" 15 1
"29" "others" 17 1
"29" "others" 20 1
"29" "others" 24 1
"29" "others" 28 1
"29" "others" 29 1
