oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	K1	K2	P	T1	T2
YLR008C	YJL104W	YGR033C	p	p	0	0	1	0	0
YLR008C	YJL104W	YIL022W	p	p	0	0	1	0	0
YLR008C	YJL104W	YJL143W	p	p	0	0	1	0	0
YLR008C	YJL104W	YNR017W	p	p	0	0	1	0	0
YLR015W	YDL140C	YBR010W	p	p	0	0	1	0	0
YLR015W	YDL140C	YGL058W	p	p	0	0	1	0	0
YLR015W	YDL140C	YHR119W	p	p	0	0	1	0	0
YLR026C	YBL050W	YDR468C	p	p	0	0	1	0	0
YLR026C	YBL050W	YHL031C	p	p	0	0	1	0	0
YLR026C	YBL050W	YKL196C	p	p	0	0	1	0	0
YLR026C	YBL050W	YLR078C	p	p	0	0	1	0	0
YLR026C	YBL050W	YLR268W	p	p	0	0	1	0	0
YLR026C	YBL050W	YMR197C	p	p	0	0	1	0	0
YLR026C	YDR468C	YBL050W	p	p	0	0	1	0	0
YLR026C	YDR468C	YKL196C	p	p	0	0	1	0	0
YLR026C	YDR468C	YMR197C	p	p	0	0	1	0	0
YLR026C	YDR468C	YNL044W	p	p	0	0	1	0	0
YLR026C	YDR468C	YOR327C	p	p	0	0	1	0	0
YLR026C	YFL038C	YGR120C	p	p	0	0	1	0	0
YLR026C	YFL038C	YNL044W	p	p	0	0	1	0	0
YLR026C	YIL004C	YDR189W	p	p	0	0	1	0	0
YLR026C	YIL004C	YIL109C	p	p	0	0	1	0	0
YLR026C	YIL004C	YKL196C	p	p	0	0	1	0	0
YLR026C	YIL004C	YLR078C	p	p	0	0	1	0	0
YLR026C	YIL004C	YLR268W	p	p	0	0	1	0	0
YLR026C	YIL004C	YPL218W	p	p	0	0	1	0	0
YLR026C	YIL004C	YPR181C	p	p	0	0	1	0	0
YLR026C	YKL196C	YBL050W	p	p	0	0	1	0	0
YLR026C	YKL196C	YDR189W	p	p	0	0	1	0	0
YLR026C	YKL196C	YDR468C	p	p	0	0	1	0	0
YLR026C	YKL196C	YER157W	p	p	0	0	1	0	0
YLR026C	YKL196C	YHL031C	p	p	0	0	1	0	0
YLR026C	YKL196C	YIL004C	p	p	0	0	1	0	0
YLR026C	YKL196C	YKL006C-A	p	p	0	0	1	0	0
YLR026C	YKL196C	YLR078C	p	p	0	0	1	0	0
YLR026C	YKL196C	YLR268W	p	p	0	0	1	0	0
YLR026C	YKL196C	YMR197C	p	p	0	0	1	0	0
YLR033W	YGR270W	YBR010W	p	p	0	0	1	0	0
YLR033W	YGR270W	YCR052W	p	p	0	0	1	0	0
YLR033W	YGR270W	YDR303C	p	p	0	0	1	0	0
YLR033W	YGR270W	YFR037C	p	p	0	0	1	0	0
YLR033W	YGR270W	YIL126W	p	p	0	0	1	0	0
YLR033W	YGR270W	YNL031C	p	p	0	0	1	0	0
YLR039C	YDR320C	YLR262C	p	p	0	0	1	0	0
YLR045C	YCL029C	YBR160W	ku	ku	0	0	1	0	0
YLR045C	YCL029C	YBR160W	p	ku	0	0	1	0	0
YLR045C	YCL029C	YER016W	p	p	0	0	1	0	0
YLR045C	YCL029C	YML085C	p	p	0	0	1	0	0
YLR045C	YCL029C	YPL269W	p	p	0	0	1	0	0
YLR045C	YER016W	YCL029C	p	p	0	0	1	0	0
YLR045C	YER016W	YML085C	p	p	0	0	1	0	0
YLR045C	YER016W	YML124C	p	p	0	0	1	0	0
YLR045C	YER016W	YPL269W	p	p	0	0	1	0	0
YLR045C	YFL037W	YGL216W	p	p	0	0	1	0	0
YLR045C	YFL037W	YML085C	p	p	0	0	1	0	0
YLR045C	YGL216W	YBR160W	ku	ku	0	0	1	0	0
YLR045C	YGL216W	YBR160W	ku	p	0	0	1	0	0
YLR045C	YGL216W	YBR160W	p	ku	0	0	1	0	0
YLR045C	YGL216W	YBR160W	p	p	0	0	1	0	0
YLR045C	YGL216W	YFL037W	p	p	0	0	1	0	0
YLR045C	YGL216W	YML085C	p	p	0	0	1	0	0
YLR056W	YGR060W	YER044C	p	p	0	0	1	0	0
YLR056W	YGR060W	YGL001C	p	p	0	0	1	0	0
YLR056W	YGR060W	YHR007C	p	p	0	0	1	0	0
YLR056W	YGR060W	YLR100W	p	p	0	0	1	0	0
YLR071C	YBR010W	YBR009C	p	p	0	0	1	0	0
YLR071C	YBR010W	YDL140C	p	p	0	0	1	0	0
YLR071C	YBR010W	YNL030W	p	p	0	0	1	0	0
YLR071C	YBR010W	YNL031C	p	p	0	0	1	0	0
YLR071C	YBR010W	YOR151C	p	p	0	0	1	0	0
YLR071C	YBR010W	YPL129W	p	p	0	0	1	0	0
YLR071C	YDR308C	YBR193C	p	p	0	0	1	0	0
YLR071C	YDR308C	YER022W	p	p	0	0	1	0	0
YLR071C	YDR308C	YGL025C	p	p	0	0	1	0	0
YLR071C	YDR308C	YGR104C	p	p	0	0	1	0	0
YLR071C	YDR308C	YHR058C	p	p	0	0	1	0	0
YLR071C	YDR308C	YNL236W	p	p	0	0	1	0	0
YLR071C	YDR308C	YOL051W	p	p	0	0	1	0	0
YLR071C	YDR308C	YOL135C	p	p	0	0	1	0	0
YLR071C	YDR308C	YOR174W	p	p	0	0	1	0	0
YLR071C	YDR308C	YPR070W	p	p	0	0	1	0	0
YLR071C	YDR308C	YPR168W	p	p	0	0	1	0	0
YLR078C	YDR189W	YIL004C	p	p	0	0	1	0	0
YLR078C	YDR189W	YKL196C	p	p	0	0	1	0	0
YLR078C	YDR189W	YLR026C	p	p	0	0	1	0	0
YLR078C	YDR189W	YLR268W	p	p	0	0	1	0	0
YLR078C	YIL004C	YDR189W	p	p	0	0	1	0	0
YLR078C	YIL004C	YKL196C	p	p	0	0	1	0	0
YLR078C	YIL004C	YLR026C	p	p	0	0	1	0	0
YLR078C	YIL004C	YLR268W	p	p	0	0	1	0	0
YLR078C	YIL004C	YNL287W	p	p	0	0	1	0	0
YLR079W	YDR054C	YDL132W	p	p	0	0	1	0	0
YLR079W	YDR054C	YDR328C	p	p	0	0	1	0	0
YLR079W	YDR054C	YFL009W	p	p	0	0	1	0	0
YLR079W	YDR054C	YIL148W	p	p	0	0	1	0	0
YLR079W	YDR054C	YKR094C	p	p	0	0	1	0	0
YLR079W	YDR054C	YLL039C	p	p	0	0	1	0	0
YLR079W	YDR054C	YLR167W	p	p	0	0	1	0	0
YLR079W	YDR146C	YBR160W	ku	ku	0	0	0	1	0
YLR079W	YDR146C	YBR160W	ku	p	0	0	0	1	0
YLR079W	YDR146C	YBR160W	p	ku	0	0	0	1	0
YLR079W	YDR146C	YBR160W	p	p	0	0	0	1	0
YLR079W	YDR146C	YPL031C	ku	ku	0	0	0	1	0
YLR079W	YDR146C	YPL031C	p	ku	0	0	0	1	0
YLR079W	YFL009W	YBR160W	ku	ku	0	0	1	0	0
YLR079W	YFL009W	YBR160W	p	ku	0	0	1	0	0
YLR079W	YFL009W	YDL132W	p	p	0	0	1	0	0
YLR079W	YFL009W	YDR054C	p	p	0	0	1	0	0
YLR079W	YFL009W	YDR328C	p	p	0	0	1	0	0
YLR079W	YFL009W	YLL039C	p	p	0	0	1	0	0
YLR079W	YFR028C	YBR160W	ku	ku	0	0	1	0	0
YLR079W	YFR028C	YBR160W	p	ku	0	0	1	0	0
YLR079W	YFR028C	YDL155W	p	p	0	0	1	0	0
YLR079W	YFR028C	YER125W	p	p	0	0	1	0	0
YLR079W	YFR028C	YGR092W	ku	ku	0	0	1	0	0
YLR079W	YFR028C	YGR092W	ku	p	0	0	1	0	0
YLR079W	YFR028C	YIL035C	ku	p	0	0	1	0	0
YLR079W	YFR028C	YOR061W	ku	p	0	0	1	0	0
YLR086W	YDR325W	YBL097W	p	p	0	0	1	0	0
YLR086W	YDR325W	YFR031C	p	p	0	0	1	0	0
YLR086W	YDR325W	YLR272C	p	p	0	0	1	0	0
YLR086W	YDR325W	YMR001C	ku	ku	0	0	1	0	0
YLR088W	YDR434W	YDR331W	p	p	0	0	1	0	0
YLR088W	YDR434W	YHR188C	p	p	0	0	1	0	0
YLR095C	YDR207C	YKL112W	tu	tu	0	0	0	1	0
YLR100W	YGR060W	YER044C	p	p	0	0	1	0	0
YLR100W	YGR060W	YGL012W	p	p	0	0	1	0	0
YLR100W	YGR060W	YHR007C	p	p	0	0	1	0	0
YLR100W	YGR060W	YHR190W	p	p	0	0	1	0	0
YLR100W	YGR060W	YLR056W	p	p	0	0	1	0	0
YLR100W	YGR060W	YMR015C	p	p	0	0	1	0	0
YLR100W	YHR072W	YER044C	p	p	0	0	1	0	0
YLR100W	YHR072W	YHR007C	p	p	0	0	1	0	0
YLR100W	YHR072W	YJL151C	p	p	0	0	1	0	0
YLR102C	YDR260C	YBL084C	p	p	0	0	1	0	0
YLR102C	YDR260C	YDL008W	p	p	0	0	1	0	0
YLR102C	YDR260C	YDR118W	p	p	0	0	1	0	0
YLR102C	YDR260C	YFR036W	p	p	0	0	1	0	0
YLR102C	YDR260C	YGL240W	p	p	0	0	1	0	0
YLR102C	YDR260C	YHR166C	p	p	0	0	1	0	0
YLR102C	YDR260C	YIR025W	p	p	0	0	1	0	0
YLR102C	YDR260C	YKL022C	p	p	0	0	1	0	0
YLR102C	YDR260C	YLR127C	p	p	0	0	1	0	0
YLR102C	YDR260C	YNL172W	p	p	0	0	1	0	0
YLR102C	YDR260C	YOR249C	p	p	0	0	1	0	0
YLR102C	YGL240W	YBL084C	p	p	0	0	1	0	0
YLR102C	YGL240W	YDL008W	p	p	0	0	1	0	0
YLR102C	YGL240W	YDR118W	p	p	0	0	1	0	0
YLR102C	YGL240W	YDR260C	p	p	0	0	1	0	0
YLR102C	YGL240W	YFR036W	p	p	0	0	1	0	0
YLR102C	YGL240W	YHR166C	p	p	0	0	1	0	0
YLR102C	YGL240W	YIR025W	p	p	0	0	1	0	0
YLR102C	YGL240W	YKL022C	p	p	0	0	1	0	0
YLR102C	YGL240W	YLR127C	p	p	0	0	1	0	0
YLR102C	YGL240W	YNL172W	p	p	0	0	1	0	0
YLR102C	YGL240W	YOR249C	p	p	0	0	1	0	0
YLR103C	YBR202W	YBL023C	p	p	0	0	1	0	0
YLR103C	YBR202W	YDR489W	p	p	0	0	1	0	0
YLR103C	YBR202W	YEL032W	p	p	0	0	1	0	0
YLR103C	YBR202W	YGL113W	p	p	0	0	1	0	0
YLR103C	YBR202W	YGL201C	p	p	0	0	1	0	0
YLR103C	YBR202W	YJL072C	p	p	0	0	1	0	0
YLR103C	YBR202W	YLR274W	p	p	0	0	1	0	0
YLR103C	YBR202W	YPR019W	p	p	0	0	1	0	0
YLR103C	YGL113W	YBL023C	p	p	0	0	1	0	0
YLR103C	YGL113W	YBR202W	p	p	0	0	1	0	0
YLR103C	YGL113W	YEL032W	p	p	0	0	1	0	0
YLR103C	YGL113W	YGL201C	p	p	0	0	1	0	0
YLR103C	YGL113W	YLR274W	p	p	0	0	1	0	0
YLR103C	YGL113W	YPL153C	p	p	0	0	1	0	0
YLR103C	YGL113W	YPR019W	p	p	0	0	1	0	0
YLR103C	YJL072C	YBL023C	p	p	0	0	1	0	0
YLR103C	YJL072C	YBR202W	p	p	0	0	1	0	0
YLR103C	YJL072C	YDR489W	p	p	0	0	1	0	0
YLR103C	YJL072C	YEL032W	p	p	0	0	1	0	0
YLR103C	YJL072C	YGL201C	p	p	0	0	1	0	0
YLR103C	YJL072C	YLR274W	p	p	0	0	1	0	0
YLR103C	YJL072C	YPR019W	p	p	0	0	1	0	0
YLR103C	YJL072C	YPR135W	p	p	0	0	1	0	0
YLR103C	YJL072C	YPR175W	p	p	0	0	1	0	0
YLR110C	YHR030C	YPL089C	tu	kd	1	0	0	0	0
YLR110C	YHR030C	YPL089C	tu	p	1	0	0	0	0
YLR115W	YJR093C	YAL043C	p	p	0	0	1	0	0
YLR115W	YJR093C	YDR195W	p	p	0	0	1	0	0
YLR115W	YJR093C	YDR301W	p	p	0	0	1	0	0
YLR115W	YJR093C	YER133W	p	p	0	0	1	0	0
YLR115W	YJR093C	YGR156W	p	p	0	0	1	0	0
YLR115W	YJR093C	YKL018W	p	p	0	0	1	0	0
YLR115W	YJR093C	YKL059C	p	p	0	0	1	0	0
YLR115W	YJR093C	YKR002W	p	p	0	0	1	0	0
YLR115W	YJR093C	YLR277C	p	p	0	0	1	0	0
YLR115W	YJR093C	YNL222W	p	p	0	0	1	0	0
YLR115W	YJR093C	YNL317W	p	p	0	0	1	0	0
YLR115W	YJR093C	YPR107C	p	p	0	0	1	0	0
YLR116W	YBR119W	YDR432W	p	p	0	0	1	0	0
YLR116W	YBR119W	YKL074C	p	p	0	0	1	0	0
YLR116W	YKL012W	YDR432W	p	p	0	0	1	0	0
YLR116W	YKL074C	YBR119W	p	p	0	0	1	0	0
YLR116W	YKL074C	YBR172C	p	p	0	0	1	0	0
YLR116W	YKL074C	YDR432W	p	p	0	0	1	0	0
YLR116W	YKL074C	YML046W	p	p	0	0	1	0	0
YLR117C	YAL032C	YDL209C	p	p	0	0	1	0	0
YLR117C	YAL032C	YDR416W	p	p	0	0	1	0	0
YLR117C	YAL032C	YER013W	p	p	0	0	1	0	0
YLR117C	YAL032C	YGL120C	p	p	0	0	1	0	0
YLR117C	YAL032C	YLL036C	p	p	0	0	1	0	0
YLR117C	YAL032C	YLR424W	p	p	0	0	1	0	0
YLR117C	YAL032C	YML049C	p	p	0	0	1	0	0
YLR117C	YAL032C	YMR213W	p	p	0	0	1	0	0
YLR117C	YAL032C	YMR288W	p	p	0	0	1	0	0
YLR117C	YAL032C	YPL151C	p	p	0	0	1	0	0
YLR117C	YAL032C	YPL213W	p	p	0	0	1	0	0
YLR117C	YBR065C	YDL209C	p	p	0	0	1	0	0
YLR117C	YBR065C	YLL036C	p	p	0	0	1	0	0
YLR117C	YBR065C	YMR213W	p	p	0	0	1	0	0
YLR117C	YBR065C	YPL151C	p	p	0	0	1	0	0
YLR117C	YBR065C	YPL213W	p	p	0	0	1	0	0
YLR117C	YBR188C	YDL209C	p	p	0	0	1	0	0
YLR117C	YBR188C	YDR416W	p	p	0	0	1	0	0
YLR117C	YBR188C	YJR050W	p	p	0	0	1	0	0
YLR117C	YBR188C	YKR022C	p	p	0	0	1	0	0
YLR117C	YBR188C	YLL036C	p	p	0	0	1	0	0
YLR117C	YBR188C	YLR424W	p	p	0	0	1	0	0
YLR117C	YBR188C	YMR213W	p	p	0	0	1	0	0
YLR117C	YBR188C	YPL151C	p	p	0	0	1	0	0
YLR117C	YBR188C	YPR101W	p	p	0	0	1	0	0
YLR117C	YER013W	YAL032C	p	p	0	0	1	0	0
YLR117C	YER013W	YDL209C	p	p	0	0	1	0	0
YLR117C	YER013W	YDR416W	p	p	0	0	1	0	0
YLR117C	YER013W	YLL036C	p	p	0	0	1	0	0
YLR117C	YER013W	YMR213W	p	p	0	0	1	0	0
YLR117C	YGR129W	YDL209C	p	p	0	0	1	0	0
YLR117C	YGR129W	YDR416W	p	p	0	0	1	0	0
YLR117C	YGR129W	YJR050W	p	p	0	0	1	0	0
YLR117C	YGR129W	YKR022C	p	p	0	0	1	0	0
YLR117C	YGR129W	YLL036C	p	p	0	0	1	0	0
YLR117C	YGR129W	YLR424W	p	p	0	0	1	0	0
YLR117C	YGR129W	YMR213W	p	p	0	0	1	0	0
YLR127C	YDL008W	YBL084C	p	p	0	0	1	0	0
YLR127C	YDL008W	YDR118W	p	p	0	0	1	0	0
YLR127C	YDL008W	YDR260C	p	p	0	0	1	0	0
YLR127C	YDL008W	YFR036W	p	p	0	0	1	0	0
YLR127C	YDL008W	YGL240W	p	p	0	0	1	0	0
YLR127C	YDL008W	YHR166C	p	p	0	0	1	0	0
YLR127C	YDL008W	YKL022C	p	p	0	0	1	0	0
YLR127C	YDL008W	YLR102C	p	p	0	0	1	0	0
YLR127C	YDL008W	YNL172W	p	p	0	0	1	0	0
YLR127C	YDL008W	YOR249C	p	p	0	0	1	0	0
YLR131C	YJR149W	YER125W	td	p	0	0	0	0	1
YLR145W	YDR478W	YBR257W	p	p	0	0	1	0	0
YLR145W	YDR478W	YHR062C	p	p	0	0	1	0	0
YLR145W	YDR478W	YNL221C	p	p	0	0	1	0	0
YLR166C	YBR102C	YDR166C	p	p	0	0	1	0	0
YLR166C	YBR102C	YGL233W	p	p	0	0	1	0	0
YLR166C	YBR102C	YIL068C	p	p	0	0	1	0	0
YLR166C	YBR102C	YJL085W	p	p	0	0	1	0	0
YLR166C	YBR102C	YPR055W	p	p	0	0	1	0	0
YLR166C	YDR166C	YBR102C	p	p	0	0	1	0	0
YLR166C	YDR166C	YBR200W	p	p	0	0	1	0	0
YLR166C	YDR166C	YER008C	p	p	0	0	1	0	0
YLR166C	YDR166C	YGL233W	p	p	0	0	1	0	0
YLR166C	YDR166C	YIL068C	p	p	0	0	1	0	0
YLR166C	YDR166C	YJL085W	p	p	0	0	1	0	0
YLR166C	YDR166C	YPR055W	p	p	0	0	1	0	0
YLR166C	YGL233W	YBR102C	p	p	0	0	1	0	0
YLR166C	YGL233W	YBR200W	p	p	0	0	1	0	0
YLR166C	YGL233W	YDR166C	p	p	0	0	1	0	0
YLR166C	YGL233W	YIL068C	p	p	0	0	1	0	0
YLR166C	YGL233W	YJL085W	p	p	0	0	1	0	0
YLR166C	YGL233W	YNL272C	p	p	0	0	1	0	0
YLR166C	YGL233W	YPR055W	p	p	0	0	1	0	0
YLR166C	YJL085W	YBR102C	p	p	0	0	1	0	0
YLR166C	YJL085W	YDR166C	p	p	0	0	1	0	0
YLR166C	YJL085W	YER008C	p	p	0	0	1	0	0
YLR166C	YJL085W	YGL233W	p	p	0	0	1	0	0
YLR166C	YJL085W	YIL068C	p	p	0	0	1	0	0
YLR166C	YJL085W	YPR055W	p	p	0	0	1	0	0
YLR180W	YDR502C	YDR253C	tu	tu	0	0	1	0	0
YLR180W	YDR502C	YPL038W	tu	tu	0	0	1	0	0
YLR181C	YKR035W-A	YLR025W	p	p	0	0	1	0	0
YLR181C	YKR035W-A	YPR173C	p	p	0	0	1	0	0
YLR182W	YDL101C	YDL056W	p	tu	0	0	0	0	1
YLR182W	YDL101C	YDR113C	td	kd	0	0	0	0	1
YLR182W	YDL101C	YDR263C	td	kd	0	0	0	0	1
YLR182W	YDL101C	YER070W	td	kd	0	0	0	0	1
YLR182W	YDL101C	YJL092W	td	kd	0	0	0	0	1
YLR182W	YDL101C	YOR372C	td	kd	0	0	0	0	1
YLR182W	YDL101C	YPL153C	ku	kd	0	0	0	0	1
YLR182W	YDL101C	YPL153C	ku	ku	0	0	0	0	1
YLR182W	YDL101C	YPL153C	ku	p	0	0	0	0	1
YLR182W	YDL101C	YPL153C	p	kd	0	0	0	0	1
YLR182W	YDL101C	YPL153C	p	ku	0	0	0	0	1
YLR182W	YDL101C	YPL153C	p	p	0	0	0	0	1
YLR182W	YDR225W	YBR009C	td	p	0	0	0	0	1
YLR182W	YDR225W	YBR010W	td	p	0	0	0	0	1
YLR182W	YDR225W	YER111C	p	tu	0	0	0	0	1
YLR182W	YDR225W	YER111C	td	tu	0	0	0	0	1
YLR182W	YDR225W	YHR154W	td	p	0	0	0	0	1
YLR182W	YDR225W	YNL031C	td	p	0	0	0	0	1
YLR182W	YDR507C	YBR160W	ku	kd	1	0	0	0	1
YLR182W	YDR507C	YBR160W	ku	ku	1	0	0	0	1
YLR182W	YDR507C	YBR160W	ku	p	1	0	0	0	1
YLR182W	YDR507C	YBR160W	p	kd	1	0	0	0	1
YLR182W	YDR507C	YBR160W	p	ku	1	0	0	0	1
YLR182W	YDR507C	YBR160W	p	p	1	0	0	0	1
YLR182W	YDR507C	YBR160W	td	kd	1	0	0	0	1
YLR182W	YDR507C	YBR160W	td	ku	1	0	0	0	1
YLR182W	YDR507C	YBR160W	td	p	1	0	0	0	1
YLR182W	YDR507C	YDL056W	p	tu	1	0	0	0	1
YLR182W	YDR507C	YER111C	p	tu	1	0	0	0	1
YLR182W	YDR507C	YER111C	td	tu	1	0	0	0	1
YLR182W	YDR507C	YIL140W	td	kd	1	0	0	0	1
YLR182W	YDR507C	YJL187C	td	kd	1	0	0	0	1
YLR182W	YDR507C	YNL166C	td	kd	1	0	0	0	1
YLR182W	YDR507C	YNL166C	td	p	1	0	0	0	1
YLR182W	YDR507C	YNL298W	td	ku	1	0	0	0	1
YLR182W	YDR507C	YPL153C	ku	kd	1	0	0	0	1
YLR182W	YDR507C	YPL153C	ku	ku	1	0	0	0	1
YLR182W	YDR507C	YPL153C	p	kd	1	0	0	0	1
YLR182W	YDR507C	YPL153C	p	ku	1	0	0	0	1
YLR182W	YER094C	YDL056W	p	tu	0	0	0	0	1
YLR182W	YHL025W	YBR009C	td	p	0	0	0	0	1
YLR182W	YHL025W	YPL016W	td	p	0	0	0	0	1
YLR192C	YER125W	YDR404C	p	p	0	0	1	0	0
YLR197W	YDL014W	YEL026W	p	p	0	0	1	0	0
YLR197W	YDL014W	YOR310C	p	p	0	0	1	0	0
YLR197W	YJL010C	YOR310C	p	p	0	0	1	0	0
YLR199C	YKL206C	YBR173C	p	p	0	0	1	0	0
YLR199C	YKL206C	YER012W	p	p	0	0	1	0	0
YLR200W	YCR033W	YGR078C	p	p	0	0	1	0	0
YLR208W	YDL195W	YIL109C	p	p	0	0	1	0	0
YLR208W	YDL195W	YPL085W	p	p	0	0	1	0	0
YLR208W	YDL195W	YPR181C	p	p	0	0	1	0	0
YLR208W	YIL109C	YDL195W	p	p	0	0	1	0	0
YLR208W	YIL109C	YPL085W	p	p	0	0	1	0	0
YLR208W	YIL109C	YPR181C	p	p	0	0	1	0	0
YLR208W	YJR042W	YDL116W	p	p	0	0	1	0	0
YLR208W	YJR042W	YER105C	p	p	0	0	1	0	0
YLR208W	YJR042W	YGL092W	p	p	0	0	1	0	0
YLR208W	YJR042W	YGL100W	p	p	0	0	1	0	0
YLR208W	YJR042W	YKL057C	p	p	0	0	1	0	0
YLR208W	YJR042W	YKR082W	p	p	0	0	1	0	0
YLR222C	YCR057C	YGR128C	p	p	0	0	1	0	0
YLR222C	YCR057C	YLR129W	p	p	0	0	1	0	0
YLR222C	YCR057C	YOR078W	p	p	0	0	1	0	0
YLR222C	YCR057C	YOR310C	p	p	0	0	1	0	0
YLR222C	YCR057C	YPL217C	p	p	0	0	1	0	0
YLR229C	YAL041W	YBL085W	p	p	0	0	1	0	0
YLR229C	YAL041W	YBR160W	ku	ku	0	0	1	0	0
YLR229C	YAL041W	YBR200W	p	p	0	0	1	0	0
YLR229C	YAL041W	YDR379W	p	p	0	0	1	0	0
YLR229C	YAL041W	YGR152C	p	p	0	0	1	0	0
YLR229C	YAL041W	YHL007C	ku	p	0	0	1	0	0
YLR229C	YAL041W	YHL007C	p	p	0	0	1	0	0
YLR229C	YAL041W	YJL157C	p	p	0	0	1	0	0
YLR229C	YAL041W	YKL112W	tu	tu	0	0	1	0	0
YLR229C	YAL041W	YNL298W	ku	ku	0	0	1	0	0
YLR229C	YAL041W	YNL298W	ku	p	0	0	1	0	0
YLR229C	YAL041W	YNL298W	p	ku	0	0	1	0	0
YLR229C	YAL041W	YNL298W	p	p	0	0	1	0	0
YLR229C	YER155C	YBL085W	p	p	0	0	1	0	0
YLR229C	YER155C	YBR160W	ku	ku	0	0	1	0	0
YLR229C	YGR152C	YAL041W	p	p	0	0	1	0	0
YLR229C	YGR152C	YBR200W	p	p	0	0	1	0	0
YLR229C	YGR152C	YDR379W	p	p	0	0	1	0	0
YLR229C	YGR152C	YOR127W	p	p	0	0	1	0	0
YLR262C	YJL029C	YDR027C	p	p	0	0	1	0	0
YLR262C	YJL029C	YDR484W	p	p	0	0	1	0	0
YLR262C	YKL190W	YBR049C	tu	tu	0	0	1	0	0
YLR268W	YDL100C	YLR026C	p	p	0	0	1	0	0
YLR268W	YDR189W	YIL004C	p	p	0	0	1	0	0
YLR268W	YDR189W	YKL196C	p	p	0	0	1	0	0
YLR268W	YDR189W	YLR026C	p	p	0	0	1	0	0
YLR268W	YDR189W	YLR078C	p	p	0	0	1	0	0
YLR268W	YDR189W	YOR075W	p	p	0	0	1	0	0
YLR268W	YIL004C	YDL145C	p	p	0	0	1	0	0
YLR268W	YIL004C	YDL192W	p	p	0	0	1	0	0
YLR268W	YIL004C	YDR189W	p	p	0	0	1	0	0
YLR268W	YIL004C	YFR051C	p	p	0	0	1	0	0
YLR268W	YIL004C	YGL137W	p	p	0	0	1	0	0
YLR268W	YIL004C	YIL076W	p	p	0	0	1	0	0
YLR268W	YIL004C	YIL109C	p	p	0	0	1	0	0
YLR268W	YIL004C	YKL196C	p	p	0	0	1	0	0
YLR268W	YIL004C	YLR026C	p	p	0	0	1	0	0
YLR268W	YIL004C	YLR078C	p	p	0	0	1	0	0
YLR268W	YIL004C	YNL287W	p	p	0	0	1	0	0
YLR268W	YIL004C	YPL218W	p	p	0	0	1	0	0
YLR268W	YIL004C	YPR181C	p	p	0	0	1	0	0
YLR268W	YKL196C	YBL050W	p	p	0	0	1	0	0
YLR268W	YKL196C	YDR189W	p	p	0	0	1	0	0
YLR268W	YKL196C	YDR498C	p	p	0	0	1	0	0
YLR268W	YKL196C	YER157W	p	p	0	0	1	0	0
YLR268W	YKL196C	YGL098W	p	p	0	0	1	0	0
YLR268W	YKL196C	YIL004C	p	p	0	0	1	0	0
YLR268W	YKL196C	YKL006C-A	p	p	0	0	1	0	0
YLR268W	YKL196C	YLR026C	p	p	0	0	1	0	0
YLR268W	YKL196C	YLR078C	p	p	0	0	1	0	0
YLR268W	YKL196C	YPL232W	p	p	0	0	1	0	0
YLR268W	YLR026C	YBL050W	p	p	0	0	1	0	0
YLR268W	YLR026C	YDL100C	p	p	0	0	1	0	0
YLR268W	YLR026C	YDR189W	p	p	0	0	1	0	0
YLR268W	YLR026C	YER157W	p	p	0	0	1	0	0
YLR268W	YLR026C	YIL004C	p	p	0	0	1	0	0
YLR268W	YLR026C	YIL109C	p	p	0	0	1	0	0
YLR268W	YLR026C	YKL006C-A	p	p	0	0	1	0	0
YLR268W	YLR026C	YKL196C	p	p	0	0	1	0	0
YLR268W	YLR026C	YLR078C	p	p	0	0	1	0	0
YLR268W	YLR026C	YPL218W	p	p	0	0	1	0	0
YLR268W	YLR026C	YPR181C	p	p	0	0	1	0	0
YLR268W	YLR078C	YBL050W	p	p	0	0	1	0	0
YLR268W	YLR078C	YDR189W	p	p	0	0	1	0	0
YLR268W	YLR078C	YIL004C	p	p	0	0	1	0	0
YLR268W	YLR078C	YKL006C-A	p	p	0	0	1	0	0
YLR268W	YLR078C	YKL196C	p	p	0	0	1	0	0
YLR268W	YLR078C	YLR026C	p	p	0	0	1	0	0
YLR268W	YLR078C	YNL287W	p	p	0	0	1	0	0
YLR272C	YBL097W	YDR325W	p	p	0	0	1	0	0
YLR272C	YBL097W	YDR510W	p	p	0	0	1	0	0
YLR272C	YBL097W	YFR031C	p	p	0	0	1	0	0
YLR272C	YBL097W	YLR086W	p	p	0	0	1	0	0
YLR272C	YBL097W	YMR001C	ku	ku	0	0	1	0	0
YLR272C	YBL097W	YPL209C	ku	ku	0	0	1	0	0
YLR272C	YDR325W	YBL097W	p	p	0	0	1	0	0
YLR272C	YDR325W	YFR031C	p	p	0	0	1	0	0
YLR272C	YDR325W	YLR086W	p	p	0	0	1	0	0
YLR272C	YDR325W	YMR001C	ku	ku	0	0	1	0	0
YLR272C	YDR325W	YPL209C	ku	ku	0	0	1	0	0
YLR274W	YBR202W	YBL023C	p	p	0	0	1	0	0
YLR274W	YBR202W	YDR013W	p	p	0	0	1	0	0
YLR274W	YBR202W	YDR489W	p	p	0	0	1	0	0
YLR274W	YBR202W	YEL032W	p	p	0	0	1	0	0
YLR274W	YBR202W	YGL113W	p	p	0	0	1	0	0
YLR274W	YBR202W	YJL072C	p	p	0	0	1	0	0
YLR274W	YBR202W	YJL194W	p	p	0	0	1	0	0
