"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"ku" "kd" 238 8 26 11 NA NA
"ku" "ku" 1190 8 7 17 NA NA
"p" "kd" 488 3 17 32 NA NA
"p" "ku" 1536 5 3 17 NA NA
"p" "p" 5421 6 11 141 1 2
"td" "kd" 42 NA NA NA NA NA
"td" "ku" 20 NA NA 1 NA NA
"td" "p" 682 NA NA 17 19 NA
"td" "td" 245 NA NA NA NA 10
"tu" "kd" 94 1 6 2 NA NA
"tu" "p" 473 1 NA 4 NA 1
"tu" "td" 109 NA NA 1 NA 6
"tu" "tu" 3061 NA 1 8 3 5
"kd" "kd" 32 NA 2 NA NA NA
"ku" "kd" 215 NA 20 5 NA NA
"ku" "ku" 1214 5 7 13 2 3
"p" "kd" 470 NA 26 9 NA NA
"p" "ku" 1557 3 3 32 NA 2
"p" "p" 5495 5 19 151 NA 5
"td" "kd" 92 NA 14 16 3 NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 714 NA 8 26 28 NA
"td" "td" 126 NA NA NA NA NA
"tu" "kd" 94 NA 5 NA NA NA
"tu" "p" 473 NA NA 3 NA NA
"tu" "td" 121 NA NA NA NA 13
"tu" "tu" 3078 NA NA 12 1 3
"kd" "kd" 40 29 19 NA NA NA
"ku" "kd" 222 10 19 4 NA NA
"ku" "ku" 1139 8 4 5 5 4
"p" "kd" 508 12 22 10 NA NA
"p" "ku" 1454 NA 3 17 1 4
"p" "p" 5247 9 11 110 1 7
"td" "kd" 40 NA NA NA NA NA
"td" "ku" 41 NA NA 2 1 NA
"td" "p" 692 NA NA 6 36 1
"td" "td" 147 NA NA NA 1 32
"tu" "kd" 106 1 2 1 NA NA
"tu" "p" 457 NA 1 6 NA NA
"tu" "td" 130 NA NA NA NA 12
"tu" "tu" 3189 NA NA 6 2 6
"kd" "kd" 15 2 21 7 NA NA
"ku" "kd" 187 1 21 3 NA NA
"ku" "ku" 1282 10 12 12 1 3
"p" "kd" 413 10 20 11 NA NA
"p" "ku" 1641 6 3 13 NA 2
"p" "p" 5254 3 9 105 3 1
"td" "kd" 50 NA 1 1 NA NA
"td" "ku" 29 NA NA NA NA NA
"td" "p" 598 NA NA 1 25 1
"td" "td" 170 NA NA 11 30 5
"tu" "kd" 107 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 524 NA 2 1 NA 1
"tu" "td" 116 NA NA NA NA 9
"tu" "tu" 3138 NA NA 10 7 1
"kd" "kd" 26 13 6 NA NA NA
"ku" "kd" 207 4 11 4 NA NA
"ku" "ku" 1220 9 4 18 2 2
"p" "kd" 454 NA 19 18 1 NA
"p" "ku" 1428 2 2 20 NA 3
"p" "p" 5372 7 15 114 NA 1
"td" "kd" 24 NA NA NA 15 NA
"td" "ku" 36 NA NA NA 6 NA
"td" "p" 649 NA NA 8 46 1
"td" "td" 111 NA NA NA 3 71
"tu" "kd" 89 NA 1 2 1 NA
"tu" "p" 529 NA 2 1 NA 1
"tu" "td" 120 NA NA NA NA 6
"tu" "tu" 3246 NA 1 16 2 2
"kd" "kd" 71 15 13 NA NA NA
"ku" "kd" 191 7 17 8 NA NA
"ku" "ku" 1192 15 7 14 2 2
"p" "kd" 528 3 13 16 NA NA
"p" "ku" 1451 2 4 19 1 1
"p" "p" 5486 4 4 141 6 NA
"td" "kd" 53 NA 2 NA NA NA
"td" "ku" 33 NA NA NA 1 1
"td" "p" 641 NA NA 2 8 NA
"td" "td" 165 NA NA NA 41 80
"tu" "kd" 116 1 3 NA NA NA
"tu" "p" 451 NA 1 NA NA 1
"tu" "td" 130 NA NA NA NA 18
"tu" "tu" 2978 NA NA 11 3 5
"kd" "kd" 58 2 40 24 NA NA
"ku" "kd" 221 5 29 14 NA NA
"ku" "ku" 1352 14 12 13 1 NA
"p" "kd" 565 14 31 70 NA NA
"p" "ku" 1625 6 4 29 NA NA
"p" "p" 5372 5 17 129 3 2
"td" "kd" 67 NA 1 NA 1 NA
"td" "ku" 28 NA NA NA 1 NA
"td" "p" 683 NA NA 1 31 NA
"td" "td" 139 NA NA NA 24 NA
"tu" "kd" 106 NA 6 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 485 NA 3 5 NA 1
"tu" "td" 76 NA NA NA NA 7
"tu" "tu" 3187 2 NA 7 3 5
"kd" "kd" 33 22 22 NA NA NA
"ku" "kd" 217 9 27 3 NA NA
"ku" "ku" 1204 17 4 9 3 2
"p" "kd" 461 13 31 11 2 NA
"p" "ku" 1504 9 4 14 NA 3
"p" "p" 5255 7 12 106 NA 1
"td" "kd" 54 NA 3 1 1 NA
"td" "ku" 28 NA 1 NA 1 NA
"td" "p" 643 NA 2 25 54 2
"td" "td" 203 NA NA 15 12 12
"tu" "kd" 104 NA 3 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 480 NA 2 3 NA NA
"tu" "td" 110 NA NA NA NA 6
"tu" "tu" 3119 NA 1 16 NA 3
"kd" "kd" 30 8 10 NA NA NA
"ku" "kd" 176 2 31 4 NA NA
"ku" "ku" 1298 11 17 13 1 1
"p" "kd" 403 3 23 36 NA NA
"p" "ku" 1521 1 2 25 1 NA
"p" "p" 5362 7 15 168 1 4
"td" "kd" 59 NA 2 2 NA NA
"td" "ku" 42 NA NA NA 5 1
"td" "p" 648 NA NA 1 23 5
"td" "td" 98 NA NA NA 64 46
"tu" "kd" 97 1 NA 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 516 NA 1 5 1 1
"tu" "td" 141 NA NA 1 NA 11
"tu" "tu" 3156 1 1 6 3 8
"kd" "kd" 19 4 3 NA NA NA
"ku" "kd" 206 1 4 4 NA NA
"ku" "ku" 1120 5 6 9 1 1
"p" "kd" 474 1 18 6 NA NA
"p" "ku" 725 6 2 9 NA 6
"p" "p" 5230 1 19 102 10 NA
"td" "kd" 35 NA NA 4 NA NA
"td" "ku" 35 NA NA 1 1 NA
"td" "p" 634 NA NA 1 25 NA
"td" "td" 159 NA NA NA 8 15
"tu" "kd" 113 NA 3 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 566 NA 1 4 2 NA
"tu" "td" 141 1 NA NA NA 7
"tu" "tu" 2890 NA NA 5 5 2
"kd" "kd" 48 3 20 NA NA NA
"ku" "kd" 239 3 23 5 NA NA
"ku" "ku" 1352 11 8 17 NA NA
"p" "kd" 473 7 24 13 NA NA
"p" "ku" 1528 7 6 15 NA 1
"p" "p" 5515 2 20 133 5 7
"td" "kd" 39 NA NA NA 1 NA
"td" "ku" 15 NA NA NA 1 NA
"td" "p" 684 NA 1 9 31 1
"td" "td" 120 NA NA 14 23 NA
"tu" "kd" 91 NA 3 1 NA NA
"tu" "p" 451 NA NA 3 1 1
"tu" "td" 115 NA NA NA NA 8
"tu" "tu" 3198 NA 1 5 2 4
"kd" "kd" 65 9 8 1 NA NA
"ku" "kd" 218 5 21 NA NA NA
"ku" "ku" 1126 8 13 4 1 2
"p" "kd" 519 4 24 11 NA NA
"p" "ku" 1410 1 3 17 3 1
"p" "p" 5230 3 15 129 1 3
"td" "kd" 67 NA 12 NA NA NA
"td" "ku" 50 NA 1 NA 1 NA
"td" "p" 614 NA 3 2 20 NA
"td" "td" 165 NA NA NA 31 17
"tu" "kd" 111 NA 6 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 557 NA NA 2 NA NA
"tu" "td" 112 NA NA NA NA 7
"tu" "tu" 3165 1 NA 8 2 4
"kd" "kd" 54 8 5 35 NA NA
"ku" "kd" 260 3 13 15 NA NA
"ku" "ku" 1220 12 4 11 NA 1
"p" "kd" 463 2 16 33 NA NA
"p" "ku" 1580 5 4 21 NA 1
"p" "p" 5234 7 9 90 1 2
"td" "kd" 49 NA 8 1 2 NA
"td" "ku" 43 NA NA NA NA NA
"td" "p" 603 NA 1 4 22 NA
"td" "td" 119 NA NA NA 1 28
"tu" "kd" 103 NA 4 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 529 NA 1 4 NA NA
"tu" "td" 127 NA NA 1 NA 10
"tu" "tu" 3301 NA NA 7 1 2
"kd" "kd" 45 8 7 5 NA NA
"ku" "kd" 221 1 14 5 NA NA
"ku" "ku" 1267 5 13 12 2 2
"p" "kd" 459 2 20 21 NA NA
"p" "ku" 1572 1 1 28 1 1
"p" "p" 5318 2 13 139 4 NA
"td" "kd" 32 NA 21 NA NA NA
"td" "ku" 38 NA 1 NA 1 NA
"td" "p" 580 NA 14 11 23 2
"td" "td" 145 NA NA NA 27 3
"tu" "kd" 86 NA 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 444 NA NA 3 1 1
"tu" "td" 101 NA NA 1 1 7
"tu" "tu" 3097 NA NA 8 2 NA
"kd" "kd" 49 6 8 3 NA NA
"ku" "kd" 244 3 22 10 1 NA
"ku" "ku" 1241 11 15 13 1 1
"p" "kd" 534 3 22 21 NA NA
"p" "ku" 1727 5 5 27 1 3
"p" "p" 5302 4 12 119 2 2
"td" "kd" 59 NA 2 4 NA NA
"td" "ku" 38 NA NA 1 2 NA
"td" "p" 690 NA NA 5 35 NA
"td" "td" 205 NA NA 11 2 7
"tu" "kd" 96 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 476 NA 1 3 NA 1
"tu" "td" 154 NA NA 1 NA 5
"tu" "tu" 2905 NA 1 7 4 3
"kd" "kd" 35 2 11 NA NA NA
"ku" "kd" 100 4 23 10 NA NA
"ku" "ku" 1157 6 17 13 1 2
"p" "kd" 498 1 24 8 NA NA
"p" "ku" 1479 9 4 15 2 1
"p" "p" 5185 3 14 112 7 7
"td" "kd" 50 NA NA NA NA NA
"td" "ku" 43 NA NA 1 3 NA
"td" "p" 644 NA NA 17 50 1
"td" "td" 143 NA NA NA 9 32
"tu" "kd" 115 1 1 1 NA NA
"tu" "p" 546 NA NA 8 3 3
"tu" "td" 142 NA NA 1 NA 8
"tu" "tu" 3467 NA 1 11 3 4
"kd" "kd" 61 9 10 20 NA NA
"ku" "kd" 195 NA 24 12 NA NA
"ku" "ku" 1167 10 15 13 2 2
"p" "kd" 471 7 24 22 NA NA
"p" "ku" 1465 9 4 21 1 1
"p" "p" 5420 10 12 92 2 1
"td" "kd" 42 NA NA NA 2 NA
"td" "ku" 40 NA NA 1 4 NA
"td" "p" 573 NA 3 7 22 1
"td" "td" 178 NA NA 4 NA 23
"tu" "kd" 116 NA 2 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 607 1 3 7 1 1
"tu" "td" 105 NA NA 1 NA 5
"tu" "tu" 3225 NA NA 7 7 3
"kd" "kd" 42 NA 12 11 NA NA
"ku" "kd" 245 5 13 1 NA NA
"ku" "ku" 1173 7 11 9 2 1
"p" "kd" 512 1 18 18 1 NA
"p" "ku" 1496 3 4 17 1 2
"p" "p" 5342 9 11 131 2 2
"td" "kd" 50 NA 1 1 2 NA
"td" "ku" 42 NA NA NA NA NA
"td" "p" 739 NA 1 3 39 4
"td" "td" 163 NA NA NA 36 23
"tu" "kd" 111 NA 3 5 NA NA
"tu" "p" 438 NA NA 1 1 NA
"tu" "td" 145 NA NA NA 1 9
"tu" "tu" 3209 NA NA 9 1 5
"kd" "kd" 45 40 48 NA NA NA
"ku" "kd" 235 14 41 6 1 NA
"ku" "ku" 1247 11 15 8 3 3
"p" "kd" 470 18 32 15 NA NA
"p" "ku" 1388 6 7 17 2 1
"p" "p" 5394 9 17 94 1 3
"td" "kd" 105 NA 3 5 1 NA
"td" "ku" 44 NA NA NA 3 NA
"td" "p" 702 NA NA 5 27 NA
"td" "td" 118 NA NA 7 3 3
"tu" "kd" 102 NA 5 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 440 NA 2 2 1 NA
"tu" "td" 98 1 NA NA 1 11
"tu" "tu" 3233 NA 2 13 1 8
"kd" "kd" 42 NA 3 1 NA NA
"ku" "kd" 231 NA 34 NA 1 NA
"ku" "ku" 1249 7 19 5 2 3
"p" "kd" 493 1 20 7 NA NA
"p" "ku" 1577 5 4 14 2 1
"p" "p" 5354 4 10 123 1 4
"td" "kd" 58 NA 1 NA 1 NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 581 NA NA 4 15 NA
"td" "td" 126 NA NA 1 7 33
"tu" "kd" 118 NA 2 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 559 NA 1 2 NA NA
"tu" "td" 102 NA NA 2 NA 6
"tu" "tu" 3358 1 1 12 NA 2
"kd" "kd" 46 41 38 7 NA NA
"ku" "kd" 196 21 33 1 NA NA
"ku" "ku" 1289 14 12 7 3 1
"p" "kd" 437 11 29 19 NA NA
"p" "ku" 1663 7 7 13 1 3
"p" "p" 5486 5 15 97 4 3
"td" "kd" 108 NA NA NA 11 NA
"td" "ku" 43 NA NA NA 3 NA
"td" "p" 668 NA NA 1 35 NA
"td" "td" 148 NA NA NA 12 NA
"tu" "kd" 88 NA 3 5 1 NA
"tu" "p" 479 NA 1 5 1 2
"tu" "td" 116 NA NA NA NA 8
"tu" "tu" 3227 NA NA 11 2 5
"kd" "kd" 25 5 12 NA NA NA
"ku" "kd" 192 3 28 4 NA 1
"ku" "ku" 1146 10 10 12 1 1
"p" "kd" 515 6 32 11 NA NA
"p" "ku" 1513 8 8 23 3 3
"p" "p" 5373 12 7 122 2 NA
"td" "kd" 73 NA 11 NA NA NA
"td" "ku" 41 NA 1 NA 3 NA
"td" "p" 693 NA 3 4 25 NA
"td" "td" 91 NA NA NA 16 NA
"tu" "kd" 107 NA 3 2 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 548 NA 3 NA NA NA
"tu" "td" 117 NA NA 2 NA 8
"tu" "tu" 3141 NA NA 6 1 4
"kd" "kd" 26 3 16 2 NA NA
"ku" "kd" 234 5 13 7 NA NA
"ku" "ku" 1268 5 10 10 2 1
"p" "kd" 514 4 10 14 NA NA
"p" "ku" 1587 4 1 13 1 2
"p" "p" 5383 2 5 109 4 NA
"td" "kd" 77 NA NA NA 4 NA
"td" "ku" 49 NA NA NA 2 NA
"td" "p" 746 NA NA 8 10 1
"td" "td" 147 NA NA NA 1 2
"tu" "kd" 129 NA 1 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 477 1 NA 2 NA NA
"tu" "td" 101 NA NA 1 NA 7
"tu" "tu" 3144 NA NA 12 NA 6
"kd" "kd" 33 2 18 1 NA NA
"ku" "kd" 216 3 22 2 NA NA
"ku" "ku" 1261 5 6 12 3 NA
"p" "kd" 517 9 17 27 NA NA
"p" "ku" 1606 4 3 17 1 3
"p" "p" 5322 3 9 116 1 3
"td" "kd" 67 NA NA 1 3 NA
"td" "ku" 52 NA NA 1 1 NA
"td" "p" 737 NA NA 9 16 NA
"td" "td" 151 NA NA NA 14 NA
"tu" "kd" 115 NA 1 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 492 NA NA 1 NA NA
"tu" "td" 130 NA NA 1 NA 15
"tu" "tu" 3069 NA NA 6 5 2
"kd" "kd" 55 3 6 2 NA NA
"ku" "kd" 232 1 22 7 NA NA
"ku" "ku" 1238 8 10 17 2 1
"p" "kd" 469 4 31 48 NA NA
"p" "ku" 1614 4 11 27 NA NA
"p" "p" 5274 8 10 141 2 3
"td" "kd" 51 NA 11 4 3 NA
"td" "ku" 55 NA 1 1 4 NA
"td" "p" 570 NA 4 28 26 NA
"td" "td" 122 NA NA NA NA 1
"tu" "kd" 104 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 497 NA NA 1 1 NA
"tu" "td" 87 NA NA NA NA 9
"tu" "tu" 3103 1 NA 11 1 3
"kd" "kd" 30 4 7 NA NA NA
"ku" "kd" 200 NA 9 6 NA NA
"ku" "ku" 1179 12 3 16 NA 1
"p" "kd" 485 3 23 6 NA NA
"p" "ku" 1545 3 7 19 2 1
"p" "p" 5239 7 9 117 NA 4
"td" "kd" 34 NA NA NA NA NA
"td" "ku" 39 NA NA 1 NA NA
"td" "p" 660 NA NA 3 22 NA
"td" "td" 94 NA NA NA 24 13
"tu" "kd" 100 1 3 3 NA NA
"tu" "p" 503 1 NA 3 NA NA
"tu" "td" 102 NA NA NA NA 8
"tu" "tu" 3072 NA NA 11 2 5
"kd" "kd" 33 9 19 4 NA NA
"ku" "kd" 194 9 38 3 2 NA
"ku" "ku" 1370 13 20 12 2 3
"p" "kd" 476 4 25 13 1 NA
"p" "ku" 1509 3 9 17 1 3
"p" "p" 5266 3 8 119 2 3
"td" "kd" 64 NA 3 NA 7 NA
"td" "ku" 40 NA NA NA 1 NA
"td" "p" 646 NA 1 3 18 1
"td" "td" 191 NA NA NA 27 6
"tu" "kd" 109 NA NA NA NA NA
"tu" "p" 460 NA NA 8 1 NA
"tu" "td" 100 NA NA NA NA 5
"tu" "tu" 3166 NA NA 10 NA 7
"kd" "kd" 54 33 33 33 NA NA
"ku" "kd" 226 14 47 16 NA NA
"ku" "ku" 1226 14 21 11 NA 1
"p" "kd" 490 16 36 35 NA NA
"p" "ku" 1644 11 3 19 1 2
"p" "p" 5300 5 18 111 2 2
"td" "kd" 74 NA 5 NA NA NA
"td" "ku" 24 NA 1 NA 1 NA
"td" "p" 653 NA 2 22 41 NA
"td" "td" 111 NA NA 3 1 NA
"tu" "kd" 110 NA 3 2 NA NA
"tu" "p" 484 NA 2 3 1 1
"tu" "td" 108 NA NA 2 NA 6
"tu" "tu" 3180 NA NA 11 5 5
"kd" "kd" 28 1 4 NA NA NA
"ku" "kd" 228 1 20 5 NA NA
"ku" "ku" 1186 2 11 15 NA 1
"p" "kd" 520 3 30 19 NA NA
"p" "ku" 1518 3 2 25 NA NA
"p" "p" 5498 8 13 121 NA 2
"td" "kd" 50 NA 3 1 NA NA
"td" "ku" 39 NA 1 NA 1 1
"td" "p" 673 NA 1 2 22 NA
"td" "td" 118 NA NA NA 55 38
"tu" "kd" 92 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 494 NA NA 5 NA NA
"tu" "td" 113 1 NA NA NA 9
"tu" "tu" 3106 NA 1 11 NA 3
"kd" "kd" 54 2 NA NA NA NA
"ku" "kd" 193 NA 15 4 NA NA
"ku" "ku" 1086 2 15 14 NA 6
"p" "kd" 429 NA 15 29 NA NA
"p" "ku" 1464 3 3 13 1 1
"p" "p" 5457 3 9 139 5 6
"td" "kd" 54 NA 21 1 NA NA
"td" "ku" 19 NA NA NA 2 NA
"td" "p" 596 NA 6 7 43 2
"td" "td" 103 NA NA NA NA 57
"tu" "kd" 119 NA 3 1 NA NA
"tu" "p" 495 NA 1 5 NA 1
"tu" "td" 124 NA NA NA NA 14
"tu" "tu" 3312 NA NA 8 4 9
"kd" "kd" 56 4 14 NA NA NA
"ku" "kd" 198 3 20 5 NA NA
"ku" "ku" 1277 7 18 12 3 4
"p" "kd" 481 5 19 23 NA NA
"p" "ku" 1636 6 7 17 2 2
"p" "p" 5369 3 10 154 4 4
"td" "kd" 51 NA 5 NA NA NA
"td" "ku" 35 NA NA NA 2 NA
"td" "p" 628 NA 1 3 22 1
"td" "td" 219 NA NA NA NA 10
"tu" "kd" 107 NA 3 1 NA NA
"tu" "p" 521 NA 2 6 NA NA
"tu" "td" 121 NA NA NA NA 11
"tu" "tu" 3004 NA 2 7 3 4
"kd" "kd" 48 7 25 3 NA NA
"ku" "kd" 229 4 19 11 NA NA
"ku" "ku" 1175 14 11 15 1 2
"p" "kd" 478 10 27 10 NA NA
"p" "ku" 1516 3 6 17 NA 1
"p" "p" 5362 4 17 110 5 2
"td" "kd" 30 NA 5 1 NA NA
"td" "ku" 33 NA NA NA 2 NA
"td" "p" 682 NA 1 NA 26 NA
"td" "td" 159 NA NA NA NA 8
"tu" "kd" 102 NA 1 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 554 NA 1 2 1 NA
"tu" "td" 113 NA NA NA NA 5
"tu" "tu" 3122 NA NA 15 2 3
"kd" "kd" 54 19 18 NA NA NA
"ku" "kd" 214 3 19 3 1 NA
"ku" "ku" 1250 10 9 10 2 NA
"p" "kd" 468 4 18 15 6 NA
"p" "ku" 1362 6 5 17 1 1
"p" "p" 5294 5 5 124 4 1
"td" "kd" 41 NA 2 3 25 NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 614 NA 1 1 23 1
"td" "td" 223 NA NA NA 7 18
"tu" "kd" 97 NA 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 473 1 NA 4 1 1
"tu" "td" 131 NA NA NA NA 13
"tu" "tu" 3081 NA 1 6 3 9
"kd" "kd" 24 9 3 NA NA NA
"ku" "kd" 205 1 23 1 NA NA
"ku" "ku" 1216 9 7 9 NA NA
"p" "kd" 416 4 35 7 1 NA
"p" "ku" 1446 1 4 16 1 2
"p" "p" 5324 3 20 105 2 3
"td" "kd" 47 NA 5 2 2 NA
"td" "ku" 35 NA NA NA 3 1
"td" "p" 648 NA 6 8 52 3
"td" "td" 155 NA NA NA 24 26
"tu" "kd" 96 NA 3 1 NA NA
"tu" "p" 447 1 1 4 NA NA
"tu" "td" 115 NA NA NA NA 9
"tu" "tu" 3107 NA 1 12 5 7
"kd" "kd" 31 15 15 2 NA NA
"ku" "kd" 224 3 14 2 NA NA
"ku" "ku" 1174 6 9 10 2 5
"p" "kd" 441 7 14 24 NA NA
"p" "ku" 1593 6 9 24 1 2
"p" "p" 5326 8 13 99 1 2
"td" "kd" 36 NA 4 1 NA NA
"td" "ku" 41 NA NA NA NA NA
"td" "p" 732 NA NA 1 25 1
"td" "td" 141 NA NA NA 5 9
"tu" "kd" 120 1 5 1 NA NA
"tu" "p" 501 NA 1 1 1 NA
"tu" "td" 148 NA NA NA NA 5
"tu" "tu" 3041 1 1 5 2 5
"kd" "kd" 32 6 4 NA NA NA
"ku" "kd" 191 1 23 5 NA NA
"ku" "ku" 1202 7 9 12 1 NA
"p" "kd" 512 2 17 27 NA NA
"p" "ku" 1541 15 1 20 NA NA
"p" "p" 5299 5 9 104 2 2
"td" "kd" 62 NA 5 NA 8 NA
"td" "ku" 37 NA NA 1 1 NA
"td" "p" 661 NA NA 3 29 1
"td" "td" 212 NA NA 5 24 NA
"tu" "kd" 145 NA NA 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 538 NA 1 6 1 2
"tu" "td" 111 NA NA NA 1 11
"tu" "tu" 3080 NA NA 9 1 5
"kd" "kd" 43 3 3 NA NA NA
"ku" "kd" 220 NA 10 3 NA NA
"ku" "ku" 1273 12 12 5 2 2
"p" "kd" 447 1 32 14 NA NA
"p" "ku" 1586 5 6 19 NA 1
"p" "p" 5272 5 14 144 1 3
"td" "kd" 41 NA 11 NA NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 624 NA 3 1 30 NA
"td" "td" 162 NA NA NA NA 48
"tu" "kd" 65 NA 2 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 521 NA 1 3 1 NA
"tu" "td" 123 NA NA NA NA 10
"tu" "tu" 3042 NA 1 12 2 5
"kd" "kd" 58 27 35 NA NA NA
"ku" "kd" 213 3 18 2 NA NA
"ku" "ku" 1312 8 9 13 1 1
"p" "kd" 496 18 38 14 NA NA
"p" "ku" 1481 6 5 18 NA NA
"p" "p" 5254 12 12 107 4 2
"td" "kd" 62 NA 3 NA NA NA
"td" "ku" 38 NA 1 1 1 NA
"td" "p" 678 NA NA 6 29 3
"td" "td" 183 NA NA NA 15 5
"tu" "kd" 102 NA 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 454 NA NA 4 NA 1
"tu" "td" 111 NA NA NA NA 7
"tu" "tu" 3223 NA NA 7 1 7
"kd" "kd" 32 NA 10 NA NA NA
"ku" "kd" 207 1 33 5 NA NA
"ku" "ku" 1152 9 18 12 NA 4
"p" "kd" 500 4 24 28 NA NA
"p" "ku" 1415 5 2 7 4 1
"p" "p" 5292 4 12 108 1 3
"td" "kd" 45 NA 1 NA NA NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 623 NA NA 5 17 NA
"td" "td" 172 NA NA NA 2 28
"tu" "kd" 96 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 434 NA NA 1 1 NA
"tu" "td" 117 NA NA 1 NA 14
"tu" "tu" 3128 NA 1 8 3 7
"kd" "kd" 46 5 11 NA NA NA
"ku" "kd" 225 5 23 4 NA NA
"ku" "ku" 1286 10 11 5 NA 2
"p" "kd" 509 3 17 11 NA NA
"p" "ku" 1649 3 5 6 1 2
"p" "p" 5517 3 8 85 3 2
"td" "kd" 55 NA 1 7 1 NA
"td" "ku" 32 NA NA 1 NA NA
"td" "p" 594 NA NA 10 28 NA
"td" "td" 175 NA NA NA NA NA
"tu" "kd" 108 NA 4 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 492 1 1 5 1 NA
"tu" "td" 106 NA NA NA NA 8
"tu" "tu" 3285 1 NA 9 3 5
"kd" "kd" 23 28 36 27 NA NA
"ku" "kd" 196 15 45 18 NA NA
"ku" "ku" 1247 7 27 13 3 3
"p" "kd" 467 18 43 32 NA NA
"p" "ku" 1641 21 11 26 3 5
"p" "p" 5251 5 18 115 3 3
"td" "kd" 57 NA 20 1 NA NA
"td" "ku" 38 NA 2 NA 1 1
"td" "p" 676 NA 6 6 41 2
"td" "td" 146 NA NA NA 20 9
"tu" "kd" 103 NA 3 3 NA NA
"tu" "p" 458 NA NA 8 1 NA
"tu" "td" 103 NA NA NA NA 7
"tu" "tu" 3161 NA NA 9 7 3
"kd" "kd" 41 16 1 NA NA NA
