"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "ku" 7 NA NA NA NA NA
"tu" "p" 482 NA NA 2 NA NA
"tu" "td" 107 NA NA NA NA 2
"tu" "tu" 3045 1 NA 14 2 3
"kd" "kd" 38 18 26 NA NA NA
"ku" "kd" 108 8 18 5 NA NA
"ku" "ku" 1296 11 10 13 3 1
"p" "kd" 474 10 23 12 NA NA
"p" "ku" 1543 3 5 23 1 1
"p" "p" 5231 4 10 115 2 NA
"td" "kd" 79 NA 2 NA NA NA
"td" "ku" 43 NA NA NA 3 NA
"td" "p" 600 NA NA 3 22 1
"td" "td" 266 NA NA NA 15 17
"tu" "kd" 138 2 3 NA NA NA
"tu" "p" 509 NA NA 9 NA 1
"tu" "td" 131 NA NA NA NA 17
"tu" "tu" 3148 NA NA 4 4 5
"kd" "kd" 72 6 5 NA NA NA
"ku" "kd" 215 3 6 3 NA NA
"ku" "ku" 1303 10 10 11 1 2
"p" "kd" 461 2 15 9 NA NA
"p" "ku" 1550 3 8 13 NA NA
"p" "p" 5465 2 20 114 1 2
"td" "kd" 45 NA 9 2 NA NA
"td" "ku" 40 NA 1 NA 1 NA
"td" "p" 667 NA NA 3 12 NA
"td" "td" 106 NA NA NA NA NA
"tu" "kd" 95 1 2 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 530 NA 1 3 NA 1
"tu" "td" 112 NA NA NA NA 6
"tu" "tu" 3094 NA 1 9 3 2
"kd" "kd" 33 2 1 NA NA NA
"ku" "kd" 250 NA 9 4 NA NA
"ku" "ku" 1119 4 5 3 NA 2
"p" "kd" 513 NA 19 9 NA NA
"p" "ku" 1371 1 7 10 1 1
"p" "p" 5394 9 8 108 1 5
"td" "kd" 59 NA NA NA NA NA
"td" "ku" 24 NA NA NA 1 1
"td" "p" 604 NA NA 4 35 NA
"td" "td" 172 NA NA NA 28 3
"tu" "kd" 106 NA NA NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 473 NA NA 6 NA NA
"tu" "td" 130 NA NA NA NA 8
"tu" "tu" 3302 NA NA 9 3 5
"kd" "kd" 44 10 35 NA NA NA
"ku" "kd" 205 4 20 2 NA NA
"ku" "ku" 1230 16 6 10 1 1
"p" "kd" 488 11 16 1 NA NA
"p" "ku" 1576 5 5 21 NA NA
"p" "p" 5460 4 5 110 5 1
"td" "kd" 30 NA NA NA 2 NA
"td" "ku" 32 NA NA NA NA NA
"td" "p" 680 NA NA 2 36 2
"td" "td" 182 NA NA NA NA 30
"tu" "kd" 107 1 1 NA 1 NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 430 1 NA 3 1 NA
"tu" "td" 123 NA NA NA NA 3
"tu" "tu" 2993 NA NA 10 3 9
"kd" "kd" 51 13 12 NA NA NA
"ku" "kd" 228 5 18 4 NA NA
"ku" "ku" 1219 11 11 10 1 4
"p" "kd" 456 11 13 22 NA NA
"p" "ku" 1722 6 7 7 NA 1
"p" "p" 5270 5 14 142 NA 1
"td" "kd" 44 NA 11 2 NA NA
"td" "ku" 47 NA 2 NA NA NA
"td" "p" 612 NA 5 5 25 5
"td" "td" 177 NA NA 4 11 11
"tu" "kd" 87 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 478 NA 3 5 NA NA
"tu" "td" 118 NA NA 1 NA 7
"tu" "tu" 3267 NA NA 6 3 4
"kd" "kd" 19 21 23 1 NA NA
"ku" "kd" 197 11 19 1 NA NA
"ku" "ku" 1169 9 7 9 NA NA
"p" "kd" 447 8 20 4 NA NA
"p" "ku" 1510 5 7 15 1 NA
"p" "p" 5365 7 8 128 1 NA
"td" "kd" 49 NA 2 NA 1 NA
"td" "ku" 32 NA NA NA NA NA
"td" "p" 608 NA NA 5 23 NA
"td" "td" 152 NA NA 1 NA 2
"tu" "kd" 96 NA 2 1 NA NA
"tu" "p" 499 NA 1 6 NA NA
"tu" "td" 148 NA NA 1 NA 5
"tu" "tu" 3119 NA NA 9 NA NA
"kd" "kd" 39 NA 11 1 NA NA
"ku" "kd" 227 2 16 5 NA 1
"ku" "ku" 1114 11 10 14 3 1
"p" "kd" 489 2 23 21 NA 2
"p" "ku" 1501 3 5 20 3 1
"p" "p" 5511 13 8 131 4 4
"td" "kd" 42 NA 4 4 NA NA
"td" "ku" 25 NA NA NA NA NA
"td" "p" 653 NA 4 10 29 NA
"td" "td" 124 NA NA NA 5 6
"tu" "kd" 113 NA 1 NA NA NA
"tu" "p" 480 NA NA 2 1 NA
"tu" "td" 80 NA NA NA NA 7
"tu" "tu" 2998 NA NA 7 NA 6
"kd" "kd" 43 6 1 NA NA NA
"ku" "kd" 198 3 23 9 3 NA
"ku" "ku" 1257 5 18 14 NA 5
"p" "kd" 482 1 40 22 NA NA
"p" "ku" 1496 3 6 4 1 3
"p" "p" 5169 3 27 131 4 5
"td" "kd" 65 NA 1 3 2 NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 714 NA NA 5 32 NA
"td" "td" 143 NA NA NA NA NA
"tu" "kd" 104 NA 5 4 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 478 NA NA 4 NA 1
"tu" "td" 91 NA NA NA 1 3
"tu" "tu" 3134 NA 1 16 2 3
"kd" "kd" 25 1 20 NA NA NA
"ku" "kd" 226 1 24 10 1 NA
"ku" "ku" 1223 12 24 17 3 3
"p" "kd" 488 5 15 14 2 NA
"p" "ku" 1514 2 3 10 NA 3
"p" "p" 5013 6 8 136 7 1
"td" "kd" 63 NA 4 1 10 NA
"td" "ku" 39 NA NA 1 1 NA
"td" "p" 574 NA 1 8 47 1
"td" "td" 167 NA NA NA 26 6
"tu" "kd" 94 NA 2 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 515 NA NA 3 NA 1
"tu" "td" 94 NA NA NA NA 11
"tu" "tu" 3360 1 1 14 2 4
"kd" "kd" 26 3 7 NA NA NA
"ku" "kd" 166 3 10 8 1 NA
"ku" "ku" 1170 5 9 8 2 NA
"p" "kd" 427 2 17 25 NA NA
"p" "ku" 1468 6 3 5 1 1
"p" "p" 5431 NA 10 124 1 3
"td" "kd" 75 NA NA NA NA NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 670 NA NA 6 32 NA
"td" "td" 114 NA NA NA 8 13
"tu" "kd" 118 NA 3 4 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 472 NA NA 3 NA 1
"tu" "td" 128 NA NA 1 NA 5
"tu" "tu" 2925 NA NA 5 3 4
"kd" "kd" 41 13 36 NA NA NA
"ku" "kd" 191 6 41 6 NA NA
"ku" "ku" 1246 5 17 19 1 1
"p" "kd" 448 9 30 19 NA NA
"p" "ku" 1503 3 7 15 NA 1
"p" "p" 5312 13 15 133 3 4
"td" "kd" 71 NA 7 3 NA NA
"td" "ku" 42 NA NA NA 1 NA
"td" "p" 596 NA 5 6 38 NA
"td" "td" 223 NA NA NA 14 20
"tu" "kd" 108 1 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 497 NA 1 2 1 NA
"tu" "td" 155 NA NA NA NA 13
"tu" "tu" 2966 NA NA 10 2 5
"kd" "kd" 37 NA 4 NA NA NA
"ku" "kd" 260 2 14 NA NA NA
"ku" "ku" 1267 10 9 3 1 NA
"p" "kd" 478 NA 13 1 NA NA
"p" "ku" 1493 5 5 14 NA 2
"p" "p" 5482 3 6 80 5 2
"td" "kd" 86 NA 6 NA 1 NA
"td" "ku" 19 NA NA NA NA NA
"td" "p" 702 1 NA 2 27 1
"td" "td" 156 NA NA NA 13 18
"tu" "kd" 141 NA 1 1 NA NA
"tu" "p" 541 NA NA 7 NA 4
"tu" "td" 110 NA NA 1 NA 9
"tu" "tu" 3133 NA NA 10 5 4
"kd" "kd" 54 22 12 NA NA NA
"ku" "kd" 223 4 27 3 NA NA
"ku" "ku" 1242 12 15 12 1 4
"p" "kd" 458 8 27 24 NA NA
"p" "ku" 1444 6 5 19 1 1
"p" "p" 5326 28 3 147 NA NA
"td" "kd" 38 NA 4 1 NA NA
"td" "ku" 40 NA NA NA 4 NA
"td" "p" 617 NA NA 5 23 NA
"td" "td" 171 NA NA 2 3 NA
"tu" "kd" 90 1 6 1 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 450 NA 2 2 NA 1
"tu" "td" 117 NA NA NA NA 4
"tu" "tu" 3063 1 NA 9 3 5
"kd" "kd" 31 8 8 NA NA NA
"ku" "kd" 207 6 28 5 NA NA
"ku" "ku" 1192 9 17 8 1 NA
"p" "kd" 475 1 21 8 NA NA
"p" "ku" 779 2 8 18 NA 3
"p" "p" 5133 1 11 114 3 NA
"td" "kd" 41 NA 15 13 NA NA
"td" "ku" 28 NA NA NA NA NA
"td" "p" 630 NA 11 18 22 3
"td" "td" 151 NA NA NA 31 12
"tu" "kd" 87 NA 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 487 NA NA 6 1 NA
"tu" "td" 149 1 NA 2 NA 9
"tu" "tu" 3108 NA 1 8 6 3
"kd" "kd" 36 5 NA NA NA NA
"ku" "kd" 217 NA 19 2 1 NA
"ku" "ku" 1146 10 14 1 1 1
"p" "kd" 518 1 7 22 1 NA
"p" "ku" 1690 5 3 15 1 1
"p" "p" 5525 2 7 100 2 1
"td" "kd" 85 NA 3 1 2 NA
"td" "ku" 30 NA NA NA 3 NA
"td" "p" 721 NA NA 4 12 2
"td" "td" 103 NA NA NA 10 3
"tu" "kd" 114 NA 3 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 475 NA 2 4 NA NA
"tu" "td" 103 NA NA NA NA 4
"tu" "tu" 3227 NA NA 4 NA 3
"kd" "kd" 32 14 20 NA NA NA
"ku" "kd" 197 8 23 NA NA NA
"ku" "ku" 1128 7 9 6 1 NA
"p" "kd" 446 8 26 11 NA NA
"p" "ku" 1455 8 9 9 3 1
"p" "p" 5435 9 17 110 2 1
"td" "kd" 78 NA 3 NA 1 NA
"td" "ku" 44 NA NA NA 1 1
"td" "p" 659 NA 3 10 32 1
"td" "td" 178 NA NA NA 2 26
"tu" "kd" 114 NA 7 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 440 NA 3 1 NA NA
"tu" "td" 137 NA NA 1 NA 14
"tu" "tu" 3051 NA NA 7 1 4
"kd" "kd" 49 6 2 NA NA NA
"ku" "kd" 208 6 19 2 NA NA
"ku" "ku" 1314 10 15 11 1 2
"p" "kd" 478 6 18 11 NA NA
"p" "ku" 1663 1 8 9 3 3
"p" "p" 5278 1 7 118 4 NA
"td" "kd" 49 NA NA 7 NA NA
"td" "ku" 44 NA NA 1 1 NA
"td" "p" 661 NA NA 8 27 NA
"td" "td" 166 NA NA NA 10 6
"tu" "kd" 105 NA NA NA NA NA
"tu" "p" 431 NA NA 1 NA 1
"tu" "td" 135 NA NA 1 NA 4
"tu" "tu" 3089 NA 1 6 2 1
"kd" "kd" 33 20 4 3 NA NA
"ku" "kd" 213 10 19 7 NA NA
"ku" "ku" 1244 17 16 8 NA 2
"p" "kd" 489 7 15 21 NA NA
"p" "ku" 1519 5 7 15 NA 1
"p" "p" 5354 4 9 143 4 1
"td" "kd" 53 NA 2 NA 1 NA
"td" "ku" 43 NA NA NA 1 NA
"td" "p" 690 NA NA 2 21 NA
"td" "td" 133 NA NA 5 9 6
"tu" "kd" 110 NA 1 1 NA NA
"tu" "ku" NA NA NA NA NA 1
"tu" "p" 459 NA 1 7 1 1
"tu" "td" 113 NA NA 1 NA 8
"tu" "tu" 3210 2 NA 13 NA 1
"kd" "kd" 48 33 31 6 NA NA
"ku" "kd" 240 13 33 7 NA NA
"ku" "ku" 1226 21 21 14 NA 3
"p" "kd" 451 15 34 18 NA NA
"p" "ku" 1685 3 4 18 NA 1
"p" "p" 5429 6 18 130 1 NA
"td" "kd" 41 NA NA NA NA NA
"td" "ku" 41 NA NA 1 1 NA
"td" "p" 730 NA NA 10 24 NA
"td" "td" 197 NA NA NA NA NA
"tu" "kd" 116 NA 5 7 NA NA
"tu" "p" 251 NA 1 6 NA NA
"tu" "td" 134 NA NA NA NA 11
"tu" "tu" 3274 1 2 8 3 3
"kd" "kd" 25 3 6 2 NA NA
"ku" "kd" 214 4 23 4 NA NA
"ku" "ku" 1272 11 9 14 4 1
"p" "kd" 529 NA 24 15 NA NA
"p" "ku" 1530 NA 5 18 1 6
"p" "p" 5500 1 14 112 1 NA
"td" "kd" 93 NA 13 NA NA NA
"td" "ku" 23 NA 1 NA NA NA
"td" "p" 630 NA 5 17 34 1
"td" "td" 156 NA NA NA 20 4
"tu" "kd" 123 NA 1 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 505 NA NA 4 NA 1
"tu" "td" 107 NA NA 2 NA 11
"tu" "tu" 3373 NA 2 5 6 6
"kd" "kd" 22 26 14 5 NA NA
"ku" "kd" 207 13 31 7 NA NA
"ku" "ku" 1305 19 12 14 1 3
"p" "kd" 445 8 25 12 2 NA
"p" "ku" 1590 9 7 11 3 1
"p" "p" 5388 6 10 130 3 2
"td" "kd" 43 NA NA NA 1 NA
"td" "ku" 24 NA NA NA 3 NA
"td" "p" 658 NA NA 1 22 NA
"td" "td" 209 NA NA NA 13 12
"tu" "kd" 107 NA NA NA 1 NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 441 NA 1 1 NA 1
"tu" "td" 101 NA NA NA NA 17
"tu" "tu" 3146 NA NA 10 1 NA
"kd" "kd" 26 14 11 13 NA NA
"ku" "kd" 228 6 34 4 NA NA
"ku" "ku" 1265 12 14 13 2 NA
"p" "kd" 504 11 38 9 NA NA
"p" "ku" 1725 5 2 16 1 1
"p" "p" 5413 6 14 123 4 5
"td" "kd" 69 NA 1 1 NA NA
"td" "ku" 48 NA NA NA NA NA
"td" "p" 649 NA NA 2 26 1
"td" "td" 195 NA NA NA 10 11
"tu" "kd" 108 NA 4 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 496 NA NA 5 NA NA
"tu" "td" 111 NA NA NA NA 5
"tu" "tu" 3004 NA 1 6 NA 6
"kd" "kd" 45 11 18 NA NA NA
"ku" "kd" 97 4 23 3 NA NA
"ku" "ku" 1121 4 12 8 NA NA
"p" "kd" 497 6 21 10 1 NA
"p" "ku" 1630 6 1 12 1 1
"p" "p" 5373 5 15 105 6 2
"td" "kd" 41 NA NA NA NA NA
"td" "ku" 54 NA NA NA 4 NA
"td" "p" 627 NA NA 11 34 NA
"td" "td" 197 NA NA NA NA 2
"tu" "kd" 95 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 444 NA NA 7 NA NA
"tu" "td" 133 NA NA NA NA 11
"tu" "tu" 3169 1 NA 7 3 6
"kd" "kd" 23 25 11 19 NA NA
"ku" "kd" 207 9 24 6 NA NA
"ku" "ku" 1251 8 18 7 4 6
"p" "kd" 433 9 28 15 NA NA
"p" "ku" 1575 18 4 29 5 5
"p" "p" 5237 5 15 92 2 4
"td" "kd" 37 NA 14 12 NA NA
"td" "ku" 32 NA NA NA NA NA
"td" "p" 626 NA 6 8 8 NA
"td" "td" 169 NA NA NA 29 NA
"tu" "kd" 100 NA 5 4 NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 520 NA 2 5 NA 1
"tu" "td" 115 NA NA NA NA 7
"tu" "tu" 2988 NA NA 4 3 3
"kd" "kd" 31 19 19 NA NA NA
"ku" "kd" 192 7 30 8 NA NA
"ku" "ku" 1170 12 9 9 NA NA
"p" "kd" 448 18 33 15 NA NA
"p" "ku" 1336 1 3 8 1 3
"p" "p" 5186 6 10 81 NA 2
"td" "kd" 58 NA 5 NA 1 NA
"td" "ku" 37 NA NA NA 3 NA
"td" "p" 681 NA 1 6 46 NA
"td" "td" 155 NA NA NA 14 NA
"tu" "kd" 118 NA 3 3 NA NA
"tu" "ku" 11 NA NA NA NA NA
"tu" "p" 479 NA 3 3 NA 1
"tu" "td" 139 NA NA NA NA 11
"tu" "tu" 3167 1 1 10 NA 4
"kd" "kd" 42 4 8 NA NA NA
"ku" "kd" 193 2 23 9 NA NA
"ku" "ku" 1233 8 15 14 NA 2
"p" "kd" 489 4 33 36 NA NA
"p" "ku" 1561 4 1 21 NA 3
"p" "p" 5120 2 11 154 2 2
"td" "kd" 83 NA 2 1 NA NA
"td" "ku" 29 NA NA NA NA NA
"td" "p" 629 NA NA 6 15 NA
"td" "td" 128 NA NA NA 8 4
"tu" "kd" 103 1 5 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 453 NA NA 1 1 2
"tu" "td" 156 NA NA NA NA 7
"tu" "tu" 3121 1 NA 7 4 3
"kd" "kd" 43 8 26 NA NA NA
"ku" "kd" 238 3 25 2 NA NA
"ku" "ku" 1153 8 6 12 NA 5
"p" "kd" 490 5 23 7 NA NA
"p" "ku" 1426 5 1 17 1 2
"p" "p" 5336 3 21 109 1 7
"td" "kd" 79 NA 4 NA NA NA
"td" "ku" 36 NA NA NA NA NA
"td" "p" 660 NA NA 13 25 NA
"td" "td" 101 NA NA NA 1 12
"tu" "kd" 111 NA 3 1 NA NA
"tu" "p" 480 NA 1 2 1 1
"tu" "td" 103 NA NA NA NA 4
"tu" "tu" 3071 NA 1 15 1 6
"kd" "kd" 51 5 17 NA NA NA
"ku" "kd" 220 4 26 7 NA NA
"ku" "ku" 1150 7 13 13 NA 2
"p" "kd" 448 8 37 9 NA NA
"p" "ku" 1569 6 3 26 NA 3
"p" "p" 5409 8 21 134 3 3
"td" "kd" 65 NA 15 10 NA NA
"td" "ku" 44 NA 1 NA 1 NA
"td" "p" 651 NA 3 4 34 NA
"td" "td" 146 NA NA 7 NA NA
"tu" "kd" 120 NA 7 1 NA NA
"tu" "ku" 1 NA 1 NA NA NA
"tu" "p" 508 NA 1 5 NA NA
"tu" "td" 134 NA NA NA NA 6
"tu" "tu" 3137 2 1 10 1 5
"kd" "kd" 53 7 17 1 NA NA
"ku" "kd" 135 9 27 10 NA NA
"ku" "ku" 1308 19 8 13 1 NA
"p" "kd" 513 1 23 18 NA NA
"p" "ku" 1679 2 3 9 1 4
"p" "p" 5485 1 9 101 4 4
"td" "kd" 46 NA 1 NA NA NA
"td" "ku" 38 NA NA NA 3 NA
"td" "p" 640 NA NA 3 35 NA
"td" "td" 159 NA NA NA 1 1
"tu" "kd" 117 NA 3 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 485 NA NA 2 NA NA
"tu" "td" 131 NA NA NA NA 2
"tu" "tu" 3004 NA NA 7 3 8
"kd" "kd" 28 33 25 25 NA NA
"ku" "kd" 167 10 27 12 NA NA
"ku" "ku" 1280 10 15 15 NA 2
"p" "kd" 454 16 34 27 NA NA
"p" "ku" 1612 6 3 22 2 1
"p" "p" 5454 16 7 110 4 4
"td" "kd" 59 NA 8 1 9 NA
"td" "ku" 29 NA NA NA NA NA
"td" "p" 686 NA 5 1 22 NA
"td" "td" 120 NA NA NA 1 16
"tu" "kd" 115 NA 5 NA NA NA
"tu" "p" 538 NA 1 3 NA NA
"tu" "td" 112 NA NA NA NA 7
"tu" "tu" 3074 1 NA 5 1 2
"kd" "kd" 26 26 33 3 NA NA
"ku" "kd" 241 17 42 1 NA NA
"ku" "ku" 1197 12 22 8 4 NA
"p" "kd" 557 3 19 15 NA NA
"p" "ku" 1571 6 5 12 4 2
"p" "p" 5328 8 10 80 6 1
"td" "kd" 49 NA 1 1 NA NA
"td" "ku" 27 NA NA NA 2 NA
"td" "p" 606 NA 1 4 26 2
"td" "td" 177 NA NA NA 36 8
"tu" "kd" 143 1 6 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 534 1 3 3 NA NA
"tu" "td" 103 NA NA NA NA 12
"tu" "tu" 3198 1 1 7 4 13
"kd" "kd" 28 4 10 NA NA NA
"ku" "kd" 210 1 12 9 NA NA
"ku" "ku" 1170 5 10 17 1 NA
"p" "kd" 451 3 19 11 NA NA
"p" "ku" 1557 3 5 16 1 3
"p" "p" 5261 3 6 115 2 NA
"td" "kd" 44 NA 5 NA NA NA
"td" "ku" 18 NA 2 NA 1 NA
"td" "p" 641 NA NA 6 9 NA
"td" "td" 216 NA NA NA NA 4
"tu" "kd" 122 NA 4 NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 530 NA NA 4 NA NA
"tu" "td" 95 NA NA NA NA NA
"tu" "tu" 3062 1 1 11 3 2
"kd" "kd" 36 9 21 NA NA NA
"ku" "kd" 178 9 33 5 NA NA
"ku" "ku" 1155 17 19 14 2 4
"p" "kd" 462 7 23 9 NA NA
"p" "ku" 1500 5 3 25 1 2
"p" "p" 5256 4 11 95 4 3
"td" "kd" 72 NA 1 5 NA NA
"td" "ku" 60 NA 1 NA 2 NA
"td" "p" 719 NA NA 5 22 NA
"td" "td" 161 NA NA NA 1 20
"tu" "kd" 65 NA 1 1 NA NA
"tu" "p" 467 NA NA 5 NA 1
"tu" "td" 121 1 NA NA NA 11
"tu" "tu" 3192 1 NA 5 5 4
"kd" "kd" 54 1 12 NA NA NA
"ku" "kd" 207 5 23 4 NA NA
"ku" "ku" 1353 6 8 13 NA 1
"p" "kd" 480 4 15 17 2 NA
"p" "ku" 1591 7 7 15 NA NA
"p" "p" 5371 4 8 131 1 4
"td" "kd" 35 1 1 NA 4 NA
"td" "ku" 48 NA NA NA 1 NA
"td" "p" 650 NA 3 8 54 NA
"td" "td" 157 NA NA NA 2 5
"tu" "kd" 137 NA 3 2 1 NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 490 1 NA 8 1 3
"tu" "td" 140 1 NA NA NA 8
"tu" "tu" 3201 NA NA 8 NA 7
"kd" "kd" 34 1 15 7 NA NA
"ku" "kd" 214 3 16 4 NA NA
"ku" "ku" 1197 15 11 10 3 NA
"p" "kd" 470 4 10 16 NA NA
"p" "ku" 1461 13 2 20 2 NA
"p" "p" 5294 4 3 91 1 NA
"td" "kd" 45 NA 6 1 NA NA
"td" "ku" 32 NA NA NA NA NA
"td" "p" 642 NA NA 7 19 NA
"td" "td" 120 NA NA 1 NA NA
"tu" "kd" 115 NA 1 NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 495 NA 1 3 NA 3
"tu" "td" 97 NA NA 1 NA 4
"tu" "tu" 2943 NA NA 8 2 3
"kd" "kd" 48 3 NA NA NA NA
"ku" "kd" 207 1 13 5 NA NA
"ku" "ku" 1349 6 17 13 2 NA
"p" "kd" 499 5 17 37 NA NA
"p" "ku" 1660 5 3 12 NA NA
"p" "p" 5450 4 13 140 7 3
"td" "kd" 67 NA 1 5 NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 653 NA NA 3 76 NA
"td" "td" 112 NA NA NA NA NA
"tu" "kd" 115 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 492 1 1 2 1 NA
"tu" "td" 116 NA NA NA NA 9
"tu" "tu" 3184 1 NA 16 NA 4
"kd" "kd" 32 7 20 8 NA NA
"ku" "kd" 265 5 31 15 NA NA
"ku" "ku" 1232 14 18 14 1 3
"p" "kd" 481 10 25 34 NA NA
"p" "ku" 1379 5 2 18 NA 1
"p" "p" 5313 5 9 109 3 4
"td" "kd" 58 NA 3 2 NA NA
"td" "ku" 48 NA 1 NA 1 NA
"td" "p" 665 NA NA 2 53 NA
"td" "td" 110 NA NA NA 15 5
"tu" "kd" 92 NA 2 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 594 NA NA 1 NA 6
"tu" "td" 119 NA NA NA 1 7
"tu" "tu" 3162 3 NA 5 1 5
"kd" "kd" 50 3 NA 4 NA NA
"ku" "kd" 215 NA 14 2 NA NA
"ku" "ku" 1197 10 11 19 NA 1
"p" "kd" 487 NA 26 8 NA NA
"p" "ku" 1642 1 9 28 1 1
"p" "p" 5337 4 3 103 2 2
"td" "kd" 78 NA 6 1 6 NA
"td" "ku" 54 NA NA 1 NA NA
"td" "p" 692 NA 3 2 23 1
"td" "td" 148 NA NA NA 15 1
"tu" "kd" 110 NA 1 3 NA NA
"tu" "p" 444 NA NA 8 NA 1
"tu" "td" 130 1 NA NA NA 8
"tu" "tu" 3013 1 1 10 1 4
"kd" "kd" 58 15 9 12 NA NA
"ku" "kd" 196 9 24 8 NA NA
"ku" "ku" 1197 17 7 9 1 4
"p" "kd" 476 3 37 8 NA NA
"p" "ku" 1498 NA 4 9 2 4
"p" "p" 5217 7 7 101 NA 2
"td" "kd" 57 NA 2 NA 9 NA
"td" "ku" 30 NA NA NA 1 NA
"td" "p" 662 NA NA 30 45 1
"td" "td" 186 NA NA NA NA 22
"tu" "kd" 86 NA 3 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 498 NA NA 6 1 1
"tu" "td" 127 NA NA 1 NA 9
"tu" "tu" 3078 1 NA 4 1 4
"kd" "kd" 24 3 9 NA NA NA
"ku" "kd" 194 3 32 3 NA NA
"ku" "ku" 1080 16 7 8 1 1
"p" "kd" 458 1 21 33 NA NA
"p" "ku" 1230 10 5 15 1 4
"p" "p" 5191 12 11 129 3 1
"td" "kd" 68 NA 12 1 NA NA
"td" "ku" 44 NA NA NA 1 NA
"td" "p" 718 NA 7 2 32 NA
