"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "kd" 104 NA 6 NA NA NA
"tu" "p" 494 NA NA 3 1 NA
"tu" "td" 150 NA NA NA NA 16
"tu" "tu" 3212 NA NA 7 4 4
"kd" "kd" 24 25 25 NA NA NA
"ku" "kd" 235 14 18 1 NA NA
"ku" "ku" 1219 19 11 10 1 2
"p" "kd" 480 8 16 19 NA NA
"p" "ku" 1520 9 4 17 NA 2
"p" "p" 5363 4 15 132 2 2
"td" "kd" 72 NA 5 NA NA NA
"td" "ku" 37 NA NA NA 3 NA
"td" "p" 653 NA 1 3 17 NA
"td" "td" 110 NA NA NA NA NA
"tu" "kd" 116 1 3 NA NA NA
"tu" "p" 457 NA NA 5 NA NA
"tu" "td" 143 NA NA NA NA 4
"tu" "tu" 3001 2 NA 13 4 NA
"kd" "kd" 41 20 29 NA NA NA
"ku" "kd" 249 5 21 12 NA NA
"ku" "ku" 1246 10 18 12 2 1
"p" "kd" 494 19 37 9 NA NA
"p" "ku" 1588 5 11 23 1 1
"p" "p" 5502 10 18 170 1 1
"td" "kd" 63 NA NA NA 4 NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 626 NA 1 4 23 NA
"td" "td" 188 NA NA 1 15 18
"tu" "kd" 109 1 NA NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 480 NA NA 2 1 NA
"tu" "td" 99 NA NA NA NA 11
"tu" "tu" 3072 NA 2 11 1 2
"kd" "kd" 75 18 17 1 NA NA
"ku" "kd" 218 4 28 1 1 NA
"ku" "ku" 1139 7 11 10 1 1
"p" "kd" 467 1 23 12 NA NA
"p" "ku" 1572 4 7 11 NA 1
"p" "p" 5299 7 3 113 1 1
"td" "kd" 58 NA 2 5 3 NA
"td" "ku" 42 NA NA NA 1 NA
"td" "p" 654 NA NA 11 21 NA
"td" "td" 145 NA NA NA 1 2
"tu" "kd" 98 NA 1 1 NA NA
"tu" "p" 507 NA NA 5 NA NA
"tu" "td" 101 NA NA NA 1 4
"tu" "tu" 3047 1 1 3 4 4
"kd" "kd" 25 15 7 2 NA NA
"ku" "kd" 216 7 17 2 NA NA
"ku" "ku" 1294 17 13 8 1 1
"p" "kd" 475 4 23 34 NA NA
"p" "ku" 1639 9 8 20 NA NA
"p" "p" 5170 8 15 115 1 NA
"td" "kd" 53 NA 2 NA NA NA
"td" "ku" 30 NA NA NA 1 NA
"td" "p" 599 NA 2 2 44 NA
"td" "td" 175 NA NA NA 4 19
"tu" "kd" 102 NA 5 1 NA NA
"tu" "p" 479 NA 3 1 NA 1
"tu" "td" 54 1 NA NA NA 8
"tu" "tu" 3143 1 NA 7 3 7
"kd" "kd" 40 14 37 14 NA NA
"ku" "kd" 179 12 32 9 NA NA
"ku" "ku" 1287 11 30 14 NA NA
"p" "kd" 468 8 26 27 NA NA
"p" "ku" 1632 21 9 32 NA NA
"p" "p" 5520 5 15 140 2 2
"td" "kd" 86 NA NA NA 3 NA
"td" "ku" 42 NA NA NA NA NA
"td" "p" 624 NA 1 2 12 NA
"td" "td" 174 NA NA NA 9 16
"tu" "kd" 93 NA 4 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 456 NA 1 9 NA NA
"tu" "td" 109 NA NA 2 NA 10
"tu" "tu" 3192 NA NA 10 6 3
"kd" "kd" 25 3 7 5 NA NA
"ku" "kd" 236 3 32 6 NA NA
"ku" "ku" 1206 15 13 8 2 NA
"p" "kd" 486 5 22 32 NA NA
"p" "ku" 1540 5 8 11 1 1
"p" "p" 5350 19 18 112 1 4
"td" "kd" 66 NA 6 NA NA NA
"td" "ku" 38 NA NA NA 2 NA
"td" "p" 638 NA 3 1 19 2
"td" "td" 183 NA NA 1 27 NA
"tu" "kd" 89 NA 1 4 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 544 NA NA 6 NA NA
"tu" "td" 122 NA NA NA NA 1
"tu" "tu" 3053 1 NA 9 1 3
"kd" "kd" 42 21 NA 7 NA NA
"ku" "kd" 233 5 20 9 NA NA
"ku" "ku" 1167 13 12 16 1 1
"p" "kd" 521 2 23 20 NA NA
"p" "ku" 1662 1 4 19 3 NA
"p" "p" 5431 4 7 97 3 1
"td" "kd" 76 NA NA 9 NA NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 712 NA NA 13 28 NA
"td" "td" 225 NA NA 1 NA NA
"tu" "kd" 47 2 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 501 NA 2 8 NA 3
"tu" "td" 95 NA NA 1 NA 7
"tu" "tu" 3193 NA 1 9 1 5
"kd" "kd" 61 4 17 NA NA NA
"ku" "kd" 179 2 18 3 NA NA
"ku" "ku" 1112 7 18 6 1 2
"p" "kd" 488 6 24 25 NA NA
"p" "ku" 1478 7 4 13 2 3
"p" "p" 5323 NA 7 106 4 4
"td" "kd" 74 NA 1 NA NA NA
"td" "ku" 47 NA NA 1 1 2
"td" "p" 663 NA NA 5 24 3
"td" "td" 166 NA NA NA 10 40
"tu" "kd" 88 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 528 1 NA 3 NA 1
"tu" "td" 96 NA NA NA NA 6
"tu" "tu" 3240 NA 1 11 3 8
"kd" "kd" 37 28 NA 20 NA NA
"ku" "kd" 208 4 28 9 1 NA
"ku" "ku" 1248 13 11 13 3 3
"p" "kd" 438 9 29 21 NA NA
"p" "ku" 1478 9 7 8 1 6
"p" "p" 5418 12 7 119 1 1
"td" "kd" 60 NA 10 NA 1 NA
"td" "ku" 31 NA NA NA NA NA
"td" "p" 717 NA 10 7 27 NA
"td" "td" 112 NA NA NA 27 10
"tu" "kd" 124 1 5 3 NA NA
"tu" "p" 447 NA 2 3 NA 3
"tu" "td" 114 NA NA NA NA 10
"tu" "tu" 3041 NA NA 10 1 4
"kd" "kd" 37 10 4 NA NA NA
"ku" "kd" 200 5 15 7 NA NA
"ku" "ku" 1291 8 7 10 NA NA
"p" "kd" 415 3 24 21 NA NA
"p" "ku" 1583 5 2 14 1 3
"p" "p" 5149 3 10 106 NA 3
"td" "kd" 71 NA 1 NA 1 NA
"td" "ku" 45 NA NA NA NA NA
"td" "p" 677 NA NA 3 41 NA
"td" "td" 191 NA NA NA 3 5
"tu" "kd" 99 NA 3 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 468 NA NA 1 NA 1
"tu" "td" 128 NA NA NA NA 8
"tu" "tu" 3067 1 NA 8 2 1
"kd" "kd" 43 5 10 9 NA NA
"ku" "kd" 207 2 36 10 NA NA
"ku" "ku" 1152 17 15 15 NA 2
"p" "kd" 497 1 43 23 NA NA
"p" "ku" 1532 5 10 9 1 NA
"p" "p" 5535 4 25 173 1 1
"td" "kd" 62 NA 2 NA NA NA
"td" "ku" 48 NA NA NA NA NA
"td" "p" 698 NA 2 5 14 NA
"td" "td" 174 NA NA NA 1 57
"tu" "kd" 96 NA 2 3 NA NA
"tu" "p" 525 NA 3 5 1 NA
"tu" "td" 109 NA NA 1 1 3
"tu" "tu" 3250 NA NA 8 1 1
"kd" "kd" 40 12 18 NA NA NA
"ku" "kd" 215 11 36 1 NA NA
"ku" "ku" 1272 15 22 19 1 NA
"p" "kd" 429 6 30 9 NA NA
"p" "ku" 1610 13 4 16 NA 1
"p" "p" 5430 1 14 115 2 1
"td" "kd" 73 NA 8 3 NA NA
"td" "ku" 37 NA 1 NA 1 NA
"td" "p" 665 NA 2 7 23 1
"td" "td" 174 NA NA NA 11 11
"tu" "kd" 142 NA 4 1 NA NA
"tu" "p" 505 NA NA 3 NA NA
"tu" "td" 115 NA NA 1 NA 11
"tu" "tu" 3319 1 NA 8 1 5
"kd" "kd" 59 7 18 1 NA NA
"ku" "kd" 194 5 27 9 1 NA
"ku" "ku" 1115 9 12 10 4 2
"p" "kd" 510 7 51 23 NA NA
"p" "ku" 1422 8 11 15 1 NA
"p" "p" 5222 14 27 115 4 NA
"td" "kd" 87 NA 1 NA NA NA
"td" "ku" 26 NA NA NA NA NA
"td" "p" 672 NA NA 5 22 1
"td" "td" 94 NA NA NA 2 19
"tu" "kd" 106 1 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 497 NA 3 5 1 1
"tu" "td" 130 NA NA NA NA 5
"tu" "tu" 3032 NA NA 2 2 3
"kd" "kd" 39 3 NA 7 NA NA
"ku" "kd" 177 NA 25 4 NA NA
"ku" "ku" 1208 14 10 9 6 2
"p" "kd" 472 3 27 24 NA NA
"p" "ku" 1491 5 5 13 1 4
"p" "p" 5342 4 5 111 8 1
"td" "kd" 44 NA 9 2 1 NA
"td" "ku" 44 NA 1 NA 1 NA
"td" "p" 692 NA 9 13 43 2
"td" "td" 147 NA NA NA 16 50
"tu" "kd" 113 NA 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 502 NA 1 7 NA 3
"tu" "td" 120 NA NA 1 NA 2
"tu" "tu" 3370 NA NA 5 3 3
"kd" "kd" 32 33 19 1 NA NA
"ku" "kd" 237 8 45 8 NA NA
"ku" "ku" 1237 14 17 12 1 6
"p" "kd" 482 12 43 7 NA NA
"p" "ku" 1558 7 15 20 1 2
"p" "p" 5552 14 12 118 4 2
"td" "kd" 87 NA 11 3 3 NA
"td" "ku" 42 NA NA NA 3 NA
"td" "p" 652 NA 3 1 21 1
"td" "td" 66 NA NA NA 11 5
"tu" "kd" 127 NA 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 463 NA 1 3 2 1
"tu" "td" 95 NA NA NA NA 13
"tu" "tu" 3242 2 2 12 4 2
"kd" "kd" 29 2 6 6 NA NA
"ku" "kd" 165 1 18 3 NA NA
"ku" "ku" 1198 5 11 12 3 1
"p" "kd" 497 2 7 17 NA NA
"p" "ku" 1501 4 NA 21 2 3
"p" "p" 5062 8 7 151 3 7
"td" "kd" 52 NA 21 NA NA NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 655 NA 11 6 40 NA
"td" "td" 167 NA NA NA NA 22
"tu" "kd" 108 NA 2 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 499 NA NA 7 NA NA
"tu" "td" 89 NA NA 1 NA 13
"tu" "tu" 3124 NA 1 14 1 4
"kd" "kd" 28 11 8 NA NA NA
"ku" "kd" 220 1 20 3 NA NA
"ku" "ku" 1203 10 10 12 NA 3
"p" "kd" 534 3 24 8 NA NA
"p" "ku" 1595 6 8 8 1 1
"p" "p" 5356 4 19 115 7 3
"td" "kd" 44 NA 14 25 7 NA
"td" "ku" 40 NA 1 NA 1 NA
"td" "p" 584 NA 5 16 34 NA
"td" "td" 166 NA NA NA NA NA
"tu" "kd" 118 NA 5 1 2 NA
"tu" "p" 482 NA 2 1 1 1
"tu" "td" 132 NA NA NA NA 10
"tu" "tu" 3072 2 NA 7 4 3
"kd" "kd" 32 18 5 13 NA NA
"ku" "kd" 214 10 12 8 1 NA
"ku" "ku" 1165 17 13 12 1 NA
"p" "kd" 474 5 26 21 4 NA
"p" "ku" 1594 14 8 17 3 1
"p" "p" 5506 3 21 125 5 1
"td" "kd" 37 NA 8 NA 6 NA
"td" "ku" 34 NA 1 NA 1 NA
"td" "p" 672 NA 3 4 17 NA
"td" "td" 111 NA NA NA 7 71
"tu" "kd" 105 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 402 NA 2 4 NA NA
"tu" "td" 116 NA NA NA NA 11
"tu" "tu" 2892 NA NA 9 2 7
"kd" "kd" 100 18 2 NA NA NA
"ku" "kd" 241 2 25 4 NA NA
"ku" "ku" 1244 12 4 8 1 2
"p" "kd" 546 2 9 8 NA NA
"p" "ku" 1648 2 5 20 5 3
"p" "p" 5280 4 5 128 2 1
"td" "kd" 54 NA NA NA NA NA
"td" "ku" 39 NA NA NA NA NA
"td" "p" 673 NA NA 8 19 NA
"td" "td" 267 NA NA NA NA 2
"tu" "kd" 87 1 NA 1 NA NA
"tu" "p" 493 NA 1 4 1 1
"tu" "td" 130 NA NA NA NA 5
"tu" "tu" 3047 NA NA 7 2 5
"kd" "kd" 68 NA NA NA NA NA
"ku" "kd" 185 NA 24 11 2 NA
"ku" "ku" 1193 5 12 16 3 1
"p" "kd" 490 NA 31 18 1 NA
"p" "ku" 1440 6 8 18 NA NA
"p" "p" 5324 7 10 124 6 2
"td" "kd" 35 NA 17 NA 10 NA
"td" "ku" 41 NA 1 NA 3 NA
"td" "p" 604 NA 6 8 19 NA
"td" "td" 172 NA NA NA NA NA
"tu" "kd" 102 NA 3 NA NA NA
"tu" "p" 511 NA 1 1 NA 1
"tu" "td" 119 NA NA NA NA 8
"tu" "tu" 2813 1 2 9 NA 1
"kd" "kd" 40 16 12 NA NA NA
"ku" "kd" 216 5 17 NA NA NA
"ku" "ku" 1196 14 9 7 1 3
"p" "kd" 512 8 20 12 NA NA
"p" "ku" 1506 4 5 13 NA 1
"p" "p" 5265 6 1 136 1 2
"td" "kd" 61 NA NA NA 11 NA
"td" "ku" 26 NA NA NA 5 NA
"td" "p" 617 NA NA 2 18 NA
"td" "td" 192 NA NA NA NA NA
"tu" "kd" 92 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 476 NA 1 5 NA 2
"tu" "td" 113 NA NA NA NA 13
"tu" "tu" 2998 2 1 8 2 4
"kd" "kd" 53 20 20 5 NA NA
"ku" "kd" 227 13 26 9 1 NA
"ku" "ku" 1236 12 12 17 2 3
"p" "kd" 496 5 22 20 NA NA
"p" "ku" 1614 2 5 10 1 1
"p" "p" 5404 4 8 137 6 1
"td" "kd" 52 NA NA 1 1 NA
"td" "ku" 47 NA NA 1 3 NA
"td" "p" 590 NA 1 14 31 NA
"td" "td" 126 NA NA NA 7 NA
"tu" "kd" 102 1 8 2 NA NA
"tu" "p" 533 NA NA 2 NA NA
"tu" "td" 104 NA NA 1 NA 6
"tu" "tu" 3217 NA 1 6 6 1
"kd" "kd" 52 2 NA NA NA NA
"ku" "kd" 227 3 15 6 NA NA
"ku" "ku" 1233 4 4 10 1 3
"p" "kd" 490 NA 18 19 NA NA
"p" "ku" 1562 NA 6 15 1 2
"p" "p" 5243 4 7 95 2 1
"td" "kd" 69 NA NA NA 2 NA
"td" "ku" 45 NA NA 1 1 NA
"td" "p" 665 NA NA 21 28 1
"td" "td" 159 NA NA NA 5 17
"tu" "kd" 103 NA 2 1 NA NA
"tu" "p" 510 NA NA 5 NA NA
"tu" "td" 107 1 NA 2 NA 10
"tu" "tu" 3065 NA NA 7 1 NA
"kd" "kd" 52 5 5 4 NA NA
"ku" "kd" 208 2 29 4 2 NA
"ku" "ku" 1197 7 14 14 6 1
"p" "kd" 496 3 23 23 3 NA
"p" "ku" 1540 7 5 12 2 1
"p" "p" 5265 6 9 124 4 1
"td" "kd" 103 NA NA 1 44 NA
"td" "ku" 33 NA NA NA 6 NA
"td" "p" 670 NA NA 14 50 NA
"td" "td" 211 NA NA NA NA 2
"tu" "kd" 109 NA 1 1 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 494 NA 1 3 1 1
"tu" "td" 148 NA NA NA NA 10
"tu" "tu" 2847 NA NA 3 7 3
"kd" "kd" 35 16 15 1 NA NA
"ku" "kd" 189 7 17 2 NA NA
"ku" "ku" 1220 11 9 7 2 1
"p" "kd" 447 5 15 20 NA NA
"p" "ku" 1556 2 7 15 NA 1
"p" "p" 5271 7 10 127 2 1
"td" "kd" 88 NA NA 4 NA NA
"td" "ku" 52 NA NA NA 1 NA
"td" "p" 585 NA NA 13 18 NA
"td" "td" 164 NA NA 1 NA NA
"tu" "kd" 123 NA 4 3 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 489 NA 1 4 NA 1
"tu" "td" 94 NA NA 1 NA 3
"tu" "tu" 3120 NA NA 4 1 NA
"kd" "kd" 37 4 3 4 NA NA
"ku" "kd" 177 NA 22 7 NA NA
"ku" "ku" 1155 5 19 12 NA NA
"p" "kd" 469 NA 21 13 NA NA
"p" "ku" 1450 8 5 13 3 1
"p" "p" 5277 5 6 100 3 3
"td" "kd" 37 NA NA NA 9 NA
"td" "ku" 26 NA NA NA 1 NA
"td" "p" 735 NA NA 9 38 NA
"td" "td" 124 NA NA NA 1 14
"tu" "kd" 101 NA 5 1 NA NA
"tu" "p" 445 NA 1 3 NA 1
"tu" "td" 89 NA NA NA NA 5
"tu" "tu" 2900 NA 1 7 2 2
"kd" "kd" 17 8 6 NA NA NA
"ku" "kd" 183 6 18 14 1 NA
"ku" "ku" 1156 11 8 10 4 4
"p" "kd" 481 8 20 37 NA NA
"p" "ku" 1573 10 5 28 1 3
"p" "p" 5312 3 12 107 2 NA
"td" "kd" 63 NA 21 NA 1 NA
"td" "ku" 28 NA NA 1 2 NA
"td" "p" 663 NA 8 3 14 1
"td" "td" 131 NA NA NA 17 10
"tu" "kd" 99 NA 1 1 NA NA
"tu" "p" 465 NA 1 3 NA NA
"tu" "td" 105 NA NA NA 1 5
"tu" "tu" 2979 NA NA 6 3 2
"kd" "kd" 51 4 11 3 NA NA
"ku" "kd" 211 6 25 1 NA NA
"ku" "ku" 1266 10 15 12 2 NA
"p" "kd" 493 2 25 9 NA NA
"p" "ku" 1476 6 3 24 2 1
"p" "p" 5058 1 17 133 1 2
"td" "kd" 49 NA 1 NA 2 NA
"td" "ku" 32 NA NA NA NA NA
"td" "p" 656 NA 6 13 23 1
"td" "td" 145 NA NA 9 18 NA
"tu" "kd" 109 NA 1 NA NA NA
"tu" "p" 544 NA 1 3 NA NA
"tu" "td" 119 NA NA 1 NA 9
"tu" "tu" 3138 NA NA 8 2 3
"kd" "kd" 32 36 24 NA NA NA
"ku" "kd" 216 14 35 2 1 NA
"ku" "ku" 1188 14 23 10 3 NA
"p" "kd" 501 11 28 7 NA NA
"p" "ku" 1377 10 6 10 NA 3
"p" "p" 5118 2 7 95 2 1
"td" "kd" 35 NA NA NA NA NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 640 NA 1 2 11 NA
"td" "td" 140 NA NA NA 3 10
"tu" "kd" 104 2 6 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 519 1 NA 3 NA NA
"tu" "td" 121 NA NA NA NA 10
"tu" "tu" 3358 1 1 7 3 1
"kd" "kd" 37 13 12 3 NA NA
"ku" "kd" 199 7 20 8 NA NA
"ku" "ku" 1298 19 13 21 NA 1
"p" "kd" 477 3 16 10 NA NA
"p" "ku" 1610 3 3 24 1 NA
"p" "p" 5303 3 17 118 3 NA
"td" "kd" 61 NA 3 2 NA NA
"td" "ku" 41 NA 1 NA 3 NA
"td" "p" 615 NA 1 3 26 NA
"td" "td" 154 NA NA NA 8 2
"tu" "kd" 127 NA 3 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 502 NA NA 8 NA NA
"tu" "td" 106 NA NA NA NA 7
"tu" "tu" 3148 NA 2 8 3 4
"kd" "kd" 33 NA 5 NA NA NA
"ku" "kd" 202 3 10 3 NA 3
"ku" "ku" 1174 9 5 10 1 NA
"p" "kd" 451 2 15 11 1 NA
"p" "ku" 1560 3 5 7 3 NA
"p" "p" 5360 5 7 112 4 NA
"td" "kd" 77 NA 5 NA 5 NA
"td" "ku" 51 NA NA NA 3 NA
"td" "p" 664 NA NA 4 25 1
"td" "td" 121 NA NA 7 31 1
"tu" "kd" 104 NA 2 NA NA NA
"tu" "ku" 7 NA NA NA NA NA
"tu" "p" 480 NA 3 3 1 4
"tu" "td" 136 NA NA NA 1 3
"tu" "tu" 3106 1 1 11 6 3
"kd" "kd" 50 18 10 NA NA NA
"ku" "kd" 206 5 9 1 NA NA
"ku" "ku" 1161 5 4 8 2 2
"p" "kd" 477 5 15 4 NA NA
"p" "ku" 1562 7 5 14 NA 3
"p" "p" 5302 8 8 82 2 3
"td" "kd" 63 NA 2 NA NA NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 662 NA 1 1 20 NA
"td" "td" 159 NA NA NA 32 2
"tu" "kd" 131 NA 2 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 502 NA NA 3 NA NA
"tu" "td" 145 NA NA 1 NA 5
"tu" "tu" 3215 NA NA 14 NA 1
"kd" "kd" 38 22 19 NA NA NA
"ku" "kd" 229 7 26 5 NA NA
"ku" "ku" 1168 8 10 12 2 3
"p" "kd" 486 9 35 14 NA NA
"p" "ku" 1493 5 6 21 3 1
"p" "p" 5305 7 8 103 6 3
"td" "kd" 77 NA NA NA NA NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 627 NA NA 11 31 NA
"td" "td" 136 NA NA NA 7 6
"tu" "kd" 102 NA 6 3 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 437 NA 1 2 NA 1
"tu" "td" 100 NA NA NA NA 8
"tu" "tu" 2961 1 NA 7 3 2
"kd" "kd" 54 11 12 3 NA NA
"ku" "kd" 219 3 12 2 NA NA
"ku" "ku" 1193 8 11 10 NA NA
"p" "kd" 500 3 20 12 NA NA
"p" "ku" 1479 4 3 16 1 1
"p" "p" 5363 6 10 96 NA 2
"td" "kd" 86 NA 7 NA NA NA
"td" "ku" 48 NA 1 NA 1 NA
"td" "p" 660 NA 5 7 11 1
"td" "td" 125 NA NA NA 11 2
"tu" "kd" 90 NA 7 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 466 NA 2 4 1 NA
"tu" "td" 139 NA NA NA NA 4
"tu" "tu" 3119 NA NA 7 6 1
"kd" "kd" 42 8 13 NA NA NA
"ku" "kd" 222 5 14 3 1 NA
"ku" "ku" 1278 17 11 13 1 4
"p" "kd" 479 2 19 8 1 NA
"p" "ku" 1518 4 4 21 3 1
"p" "p" 5244 9 10 114 2 1
"td" "kd" 91 NA NA NA 3 NA
"td" "ku" 34 NA NA NA NA NA
"td" "p" 652 NA NA 4 28 1
"td" "td" 205 NA NA NA NA 3
"tu" "kd" 120 NA 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 477 NA NA 5 NA NA
"tu" "td" 110 NA NA NA NA 8
"tu" "tu" 3182 NA NA 9 2 4
"kd" "kd" 27 35 58 NA NA NA
"ku" "kd" 185 15 41 6 1 NA
"ku" "ku" 1072 15 21 10 1 NA
"p" "kd" 437 23 47 10 NA NA
"p" "ku" 1381 10 14 29 NA 3
"p" "p" 5259 11 15 105 6 1
"td" "kd" 78 NA 10 1 2 NA
"td" "ku" 49 NA NA NA 1 1
"td" "p" 634 NA 6 10 38 NA
"td" "td" 112 NA NA NA 26 57
"tu" "kd" 107 NA 5 NA NA NA
"tu" "p" 515 NA 1 13 NA NA
"tu" "td" 117 NA NA NA NA 7
"tu" "tu" 3173 NA 1 8 5 7
"kd" "kd" 35 54 66 9 NA NA
"ku" "kd" 215 37 55 16 NA NA
"ku" "ku" 1158 26 19 21 NA NA
"p" "kd" 468 37 45 25 NA NA
"p" "ku" 1525 13 12 13 2 NA
"p" "p" 5382 16 17 115 NA 2
"td" "kd" 44 NA 24 2 NA NA
"td" "ku" 29 NA NA NA NA NA
"td" "p" 683 NA 12 6 24 NA
"td" "td" 116 NA NA NA 16 NA
"tu" "kd" 105 1 4 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 533 1 1 2 1 NA
"tu" "td" 111 NA NA 1 1 3
"tu" "tu" 2873 1 1 13 2 3
