"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "kd" 117 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 534 NA 1 5 NA 1
"tu" "td" 49 NA NA NA NA 13
"tu" "tu" 2987 NA NA 13 1 2
"kd" "kd" 50 2 NA NA NA NA
"ku" "kd" 227 NA 31 1 NA NA
"ku" "ku" 1224 3 12 10 3 4
"p" "kd" 505 1 36 15 NA NA
"p" "ku" 1500 14 4 17 NA 4
"p" "p" 5224 5 21 123 3 4
"td" "kd" 79 NA 4 NA NA NA
"td" "ku" 52 NA NA NA NA NA
"td" "p" 670 NA 2 4 34 NA
"td" "td" 158 NA NA NA 2 3
"tu" "kd" 98 NA 5 4 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 444 NA 3 3 NA NA
"tu" "td" 118 NA NA NA NA 4
"tu" "tu" 2960 NA 1 10 5 3
"kd" "kd" 58 13 13 NA NA NA
"ku" "kd" 219 3 19 3 NA NA
"ku" "ku" 1123 19 13 12 3 2
"p" "kd" 473 4 13 10 NA NA
"p" "ku" 1481 7 4 15 2 2
"p" "p" 5213 4 3 110 4 3
"td" "kd" 82 NA 7 NA 3 NA
"td" "ku" 30 NA NA NA 3 NA
"td" "p" 669 NA 8 6 42 NA
"td" "td" 158 NA NA 1 4 NA
"tu" "kd" 110 NA 1 6 NA NA
"tu" "p" 533 NA NA 1 NA 2
"tu" "td" 117 NA NA 1 NA 4
"tu" "tu" 3313 NA NA 9 1 1
"kd" "kd" 41 27 33 29 NA NA
"ku" "kd" 203 9 18 8 2 NA
"ku" "ku" 1194 8 10 11 1 5
"p" "kd" 463 8 16 22 1 NA
"p" "ku" 1688 4 2 17 NA 3
"p" "p" 5393 5 8 121 5 5
"td" "kd" 45 NA 3 2 NA NA
"td" "ku" 47 NA NA 1 1 NA
"td" "p" 635 NA 2 5 34 NA
"td" "td" 131 NA NA 1 NA NA
"tu" "kd" 112 NA 1 NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 420 NA NA 6 NA NA
"tu" "td" 166 NA NA NA NA 11
"tu" "tu" 2997 NA 1 13 5 7
"kd" "kd" 36 7 12 NA NA NA
"ku" "kd" 226 4 25 1 NA NA
"ku" "ku" 1349 10 17 8 NA 3
"p" "kd" 549 11 24 12 NA NA
"p" "ku" 1524 8 7 21 1 NA
"p" "p" 5279 6 12 130 5 1
"td" "kd" 90 NA 6 4 NA NA
"td" "ku" 26 NA NA NA 1 NA
"td" "p" 626 NA 9 11 47 NA
"td" "td" 162 NA NA NA 12 3
"tu" "kd" 86 NA 1 NA NA NA
"tu" "p" 556 NA NA 3 NA NA
"tu" "td" 124 NA NA 1 NA 16
"tu" "tu" 3335 NA NA 15 3 6
"kd" "kd" 33 21 30 1 NA NA
"ku" "kd" 195 5 26 9 NA NA
"ku" "ku" 1134 5 13 8 NA 2
"p" "kd" 458 14 45 40 NA NA
"p" "ku" 1512 3 7 13 1 1
"p" "p" 5183 23 15 137 1 2
"td" "kd" 61 NA 4 8 NA NA
"td" "ku" 34 NA NA NA 3 NA
"td" "p" 689 NA 1 5 19 1
"td" "td" 98 NA NA NA 19 12
"tu" "kd" 99 2 7 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 469 1 1 7 NA 1
"tu" "td" 116 NA NA NA NA 10
"tu" "tu" 2998 NA 1 8 1 3
"kd" "kd" 28 10 13 NA NA NA
"ku" "kd" 201 7 10 3 NA NA
"ku" "ku" 1255 7 11 3 1 NA
"p" "kd" 474 3 19 22 NA NA
"p" "ku" 1437 3 2 10 2 2
"p" "p" 5391 2 12 107 2 2
"td" "kd" 69 NA 1 NA NA NA
"td" "ku" 45 NA 1 NA NA NA
"td" "p" 699 NA NA 1 19 3
"td" "td" 159 NA NA 5 NA 38
"tu" "kd" 106 NA 1 1 NA NA
"tu" "p" 439 NA NA 5 NA NA
"tu" "td" 115 1 NA NA NA 9
"tu" "tu" 3086 1 1 6 2 1
"kd" "kd" 40 6 20 NA NA NA
"ku" "kd" 259 3 17 3 NA NA
"ku" "ku" 1317 13 8 8 4 1
"p" "kd" 480 4 20 17 NA NA
"p" "ku" 1691 5 4 19 NA 1
"p" "p" 5177 4 11 122 6 NA
"td" "kd" 40 NA 1 2 NA NA
"td" "ku" 25 NA NA NA NA NA
"td" "p" 605 NA NA 9 24 1
"td" "td" 148 NA NA 1 12 14
"tu" "kd" 111 1 4 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 506 1 1 8 NA NA
"tu" "td" 127 NA NA NA NA 9
"tu" "tu" 3131 NA NA 8 NA 4
"kd" "kd" 66 7 33 NA NA NA
"ku" "kd" 202 5 19 4 NA NA
"ku" "ku" 1163 10 12 12 2 NA
"p" "kd" 499 11 21 17 NA NA
"p" "ku" 1625 5 6 16 1 2
"p" "p" 5446 5 18 140 7 3
"td" "kd" 46 NA NA NA NA NA
"td" "ku" 34 NA NA 1 1 NA
"td" "p" 662 NA NA 13 33 NA
"td" "td" 154 NA NA NA 11 11
"tu" "kd" 101 NA 1 4 NA NA
"tu" "p" 473 NA 1 2 NA 1
"tu" "td" 124 NA NA NA NA 3
"tu" "tu" 3134 NA 1 10 7 5
"kd" "kd" 42 7 17 NA NA NA
"ku" "kd" 171 5 22 2 1 NA
"ku" "ku" 1086 8 12 15 1 2
"p" "kd" 478 3 21 17 NA NA
"p" "ku" 1388 8 2 20 2 NA
"p" "p" 5270 3 15 147 NA 1
"td" "kd" 46 NA 2 NA 1 NA
"td" "ku" 41 NA NA 1 1 1
"td" "p" 635 NA 1 9 23 1
"td" "td" 198 NA NA NA 3 43
"tu" "kd" 99 NA 1 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 458 NA NA 2 1 3
"tu" "td" 129 NA NA NA NA 3
"tu" "tu" 3303 NA 1 9 3 4
"kd" "kd" 63 9 10 NA NA NA
"ku" "kd" 224 4 16 2 3 NA
"ku" "ku" 1217 8 10 14 3 1
"p" "kd" 471 3 21 2 NA NA
"p" "ku" 1560 4 5 15 NA 1
"p" "p" 5489 9 7 126 6 1
"td" "kd" 52 NA 4 NA 2 NA
"td" "ku" 57 NA 2 NA 3 1
"td" "p" 602 NA 1 1 24 NA
"td" "td" 91 NA NA NA 14 4
"tu" "kd" 107 NA NA 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 466 NA NA 4 NA NA
"tu" "td" 115 NA NA NA NA 7
"tu" "tu" 3053 1 NA 10 2 4
"kd" "kd" 37 5 2 NA NA NA
"ku" "kd" 212 6 15 9 1 NA
"ku" "ku" 1238 14 9 18 2 1
"p" "kd" 493 7 12 9 NA NA
"p" "ku" 1517 10 3 19 NA NA
"p" "p" 5169 8 7 131 1 NA
"td" "kd" 37 NA 2 NA 1 NA
"td" "ku" 35 NA 1 2 NA NA
"td" "p" 689 NA 1 NA 36 NA
"td" "td" 187 NA NA NA 2 3
"tu" "kd" 112 NA 7 NA NA NA
"tu" "p" 484 NA NA 2 NA NA
"tu" "td" 121 NA NA NA NA 6
"tu" "tu" 3278 NA NA 8 1 2
"kd" "kd" 47 3 25 4 NA NA
"ku" "kd" 185 9 36 5 1 NA
"ku" "ku" 1270 11 18 7 3 2
"p" "kd" 448 6 35 24 1 NA
"p" "ku" 1418 5 10 17 3 3
"p" "p" 5398 NA 19 120 4 2
"td" "kd" 68 NA 18 NA 1 NA
"td" "ku" 39 NA 2 NA NA NA
"td" "p" 669 NA 9 1 12 NA
"td" "td" 121 NA NA NA 18 42
"tu" "kd" 125 NA 5 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 465 NA 1 6 NA NA
"tu" "td" 134 NA NA 2 NA 5
"tu" "tu" 3243 NA NA 8 2 2
"kd" "kd" 47 18 23 NA NA NA
"ku" "kd" 160 8 28 NA NA NA
"ku" "ku" 1226 12 16 11 1 1
"p" "kd" 452 17 23 6 NA NA
"p" "ku" 1577 8 5 24 1 4
"p" "p" 5329 12 21 128 NA 5
"td" "kd" 59 NA 2 1 4 NA
"td" "ku" 21 NA NA NA 1 NA
"td" "p" 663 NA NA 7 35 NA
"td" "td" 135 NA NA 3 NA 4
"tu" "kd" 97 NA 2 1 NA NA
"tu" "p" 531 NA NA 7 NA 1
"tu" "td" 156 NA NA NA NA 6
"tu" "tu" 3178 NA NA 4 2 4
"kd" "kd" 50 6 17 NA NA NA
"ku" "kd" 251 6 20 5 NA NA
"ku" "ku" 1251 11 10 6 1 1
"p" "kd" 516 4 20 7 NA NA
"p" "ku" 1518 2 1 18 NA 2
"p" "p" 5230 5 14 80 5 3
"td" "kd" 55 NA 1 NA 11 NA
"td" "ku" 42 NA NA NA 2 NA
"td" "p" 620 NA 1 6 35 NA
"td" "td" 147 NA NA NA 11 7
"tu" "kd" 106 1 NA 1 1 NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 545 NA NA 5 1 2
"tu" "td" 144 NA NA NA NA 5
"tu" "tu" 2992 1 NA 11 3 4
"kd" "kd" 24 10 15 NA NA NA
"ku" "kd" 178 3 23 NA NA NA
"ku" "ku" 1157 19 15 8 1 1
"p" "kd" 465 4 17 17 NA NA
"p" "ku" 1495 3 7 16 NA 1
"p" "p" 5357 4 8 99 3 NA
"td" "kd" 44 NA 3 NA 3 NA
"td" "ku" 40 NA NA NA 1 NA
"td" "p" 676 NA 3 2 25 1
"td" "td" 98 NA NA 1 8 69
"tu" "kd" 110 NA 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 498 NA 1 1 1 NA
"tu" "td" 131 NA NA NA 1 10
"tu" "tu" 3253 NA 1 8 2 3
"kd" "kd" 35 NA 16 NA NA NA
"ku" "kd" 226 1 22 2 NA NA
"ku" "ku" 1093 6 10 8 1 NA
"p" "kd" 447 3 24 16 1 NA
"p" "ku" 1576 3 3 6 1 3
"p" "p" 5371 3 11 129 6 5
"td" "kd" 47 NA 12 1 1 NA
"td" "ku" 32 NA NA 1 2 NA
"td" "p" 630 NA 7 9 8 NA
"td" "td" 156 NA NA NA 11 2
"tu" "kd" 119 NA 1 1 NA NA
"tu" "p" 528 NA 1 3 NA NA
"tu" "td" 126 1 NA NA NA 8
"tu" "tu" 3163 NA 1 11 5 8
"kd" "kd" 23 7 26 NA NA NA
"ku" "kd" 215 5 32 8 NA NA
"ku" "ku" 1141 8 19 19 2 2
"p" "kd" 446 10 34 33 NA NA
"p" "ku" 1534 11 6 20 1 5
"p" "p" 5298 5 22 151 3 5
"td" "kd" 53 NA NA NA NA NA
"td" "ku" 43 NA NA NA 4 NA
"td" "p" 690 NA NA 1 23 NA
"td" "td" 115 NA NA NA 26 79
"tu" "kd" 108 NA 4 1 NA NA
"tu" "p" 483 NA 3 2 2 1
"tu" "td" 130 NA NA NA NA 8
"tu" "tu" 3122 NA 4 8 4 8
"kd" "kd" 43 2 2 NA NA NA
"ku" "kd" 195 NA 26 5 NA NA
"ku" "ku" 1267 9 17 13 NA NA
"p" "kd" 432 NA 41 34 NA NA
"p" "ku" 1555 4 5 19 NA 1
"p" "p" 5407 4 40 122 NA 1
"td" "kd" 55 NA 14 NA 1 NA
"td" "ku" 43 NA 1 NA NA NA
"td" "p" 662 NA 8 6 21 NA
"td" "td" 113 NA NA NA NA 1
"tu" "kd" 97 NA 8 3 1 NA
"tu" "p" 436 NA 1 8 NA 1
"tu" "td" 99 NA NA NA NA 5
"tu" "tu" 3054 NA 1 9 NA 3
"kd" "kd" 40 17 7 NA NA NA
"ku" "kd" 235 6 21 1 NA NA
"ku" "ku" 1237 11 19 17 NA 4
"p" "kd" 524 8 32 17 NA NA
"p" "ku" 1499 5 7 26 1 2
"p" "p" 5329 8 6 143 3 3
"td" "kd" 67 NA 3 NA NA NA
"td" "ku" 26 NA NA 1 NA NA
"td" "p" 677 NA NA 17 30 NA
"td" "td" 157 NA NA NA NA NA
"tu" "kd" 138 1 2 3 NA NA
"tu" "ku" 9 NA NA NA NA NA
"tu" "p" 541 NA NA 5 NA 1
"tu" "td" 108 NA NA 1 NA 10
"tu" "tu" 3112 NA NA 13 1 2
"kd" "kd" 49 18 19 7 NA NA
"ku" "kd" 230 9 26 2 NA NA
"ku" "ku" 1202 9 16 6 1 3
"p" "kd" 502 8 23 6 NA NA
"p" "ku" 1403 10 7 8 1 NA
"p" "p" 5224 2 13 87 2 3
"td" "kd" 62 NA 1 3 10 NA
"td" "ku" 21 NA NA NA 1 NA
"td" "p" 693 NA NA 12 15 NA
"td" "td" 206 NA NA NA NA 3
"tu" "kd" 119 NA 4 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 436 NA NA 4 NA 2
"tu" "td" 125 NA NA NA NA 7
"tu" "tu" 3218 NA 2 12 6 4
"kd" "kd" 30 NA 10 NA NA NA
"ku" "kd" 201 3 22 2 NA 1
"ku" "ku" 1203 5 6 11 3 3
"p" "kd" 490 1 24 16 NA NA
"p" "ku" 1609 3 8 18 1 5
"p" "p" 5206 3 14 121 NA NA
"td" "kd" 63 NA 6 NA 10 NA
"td" "ku" 31 NA 1 NA 1 1
"td" "p" 628 NA 2 6 31 1
"td" "td" 117 NA NA NA 19 NA
"tu" "kd" 139 NA 4 2 NA NA
"tu" "p" 537 NA 1 3 NA 1
"tu" "td" 118 NA NA 1 NA 9
"tu" "tu" 3012 NA NA 9 4 2
"kd" "kd" 34 12 11 NA NA NA
"ku" "kd" 211 3 33 5 1 NA
"ku" "ku" 1193 16 10 17 1 1
"p" "kd" 487 5 33 11 NA NA
"p" "ku" 1525 10 8 23 2 3
"p" "p" 5353 10 32 116 3 3
"td" "kd" 46 NA 10 NA 1 NA
"td" "ku" 45 NA NA NA NA NA
"td" "p" 644 NA 5 3 52 1
"td" "td" 206 NA NA NA 4 4
"tu" "kd" 115 NA 1 NA NA 1
"tu" "p" 477 NA NA 6 NA NA
"tu" "td" 130 NA NA NA NA 6
"tu" "tu" 3195 NA 2 9 3 3
"kd" "kd" 45 3 5 NA NA NA
"ku" "kd" 214 2 13 2 3 NA
"ku" "ku" 1139 4 9 7 4 1
"p" "kd" 459 NA 10 5 4 NA
"p" "ku" 1485 3 3 16 NA 5
"p" "p" 5315 5 4 97 3 NA
"td" "kd" 58 NA 6 NA 14 NA
"td" "ku" 51 NA 2 NA 2 NA
"td" "p" 746 NA NA 7 22 NA
"td" "td" 191 NA NA 12 NA 12
"tu" "kd" 93 1 1 1 NA NA
"tu" "ku" 1 NA NA 1 NA NA
"tu" "p" 463 NA 1 4 NA 1
"tu" "td" 111 NA NA 1 NA 5
"tu" "tu" 3085 1 1 8 3 2
"kd" "kd" 34 5 NA NA NA NA
"ku" "kd" 210 5 7 1 NA NA
"ku" "ku" 1240 7 4 10 NA 4
"p" "kd" 451 NA 23 23 NA NA
"p" "ku" 1549 5 7 16 1 1
"p" "p" 5333 6 12 113 4 2
"td" "kd" 67 NA 5 2 NA NA
"td" "ku" 22 NA 1 1 1 NA
"td" "p" 655 NA 3 5 26 NA
"td" "td" 142 NA NA NA 2 19
"tu" "kd" 105 NA 5 7 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 463 NA NA 4 1 NA
"tu" "td" 128 NA NA NA NA 4
"tu" "tu" 3182 2 NA 7 1 4
"kd" "kd" 67 NA 2 NA NA NA
"ku" "kd" 233 2 22 NA NA NA
"ku" "ku" 1244 6 16 11 NA NA
"p" "kd" 496 2 22 18 2 NA
"p" "ku" 1567 4 7 17 1 2
"p" "p" 5384 2 14 96 6 4
"td" "kd" 51 NA 6 NA 4 NA
"td" "ku" 35 NA NA NA 3 NA
"td" "p" 636 NA 1 7 33 1
"td" "td" 194 NA NA NA 54 NA
"tu" "kd" 105 NA 1 1 NA NA
"tu" "p" 455 NA 1 3 NA NA
"tu" "td" 127 NA NA NA 1 13
"tu" "tu" 3184 NA NA 11 2 3
"kd" "kd" 36 10 NA 9 NA NA
"ku" "kd" 225 1 13 4 NA NA
"ku" "ku" 1189 5 6 13 1 NA
"p" "kd" 478 NA 17 14 NA NA
"p" "ku" 1535 3 1 11 NA 3
"p" "p" 5172 3 10 98 1 2
"td" "kd" 70 NA 2 NA 4 NA
"td" "ku" 13 NA NA NA NA NA
"td" "p" 664 NA NA 3 31 NA
"td" "td" 123 NA NA NA 2 16
"tu" "kd" 113 NA 2 3 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 453 NA 1 7 2 NA
"tu" "td" 132 NA NA 1 NA 10
"tu" "tu" 3008 NA NA 8 NA 8
"kd" "kd" 39 20 21 5 NA NA
"ku" "kd" 237 7 20 7 NA NA
"ku" "ku" 1197 11 14 11 1 1
"p" "kd" 565 11 20 30 NA NA
"p" "ku" 1599 8 7 21 NA 1
"p" "p" 5365 6 4 102 1 4
"td" "kd" 59 NA NA NA NA NA
"td" "ku" 32 NA NA NA 1 1
"td" "p" 682 NA NA 3 26 1
"td" "td" 149 NA NA 12 5 2
"tu" "kd" 75 1 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 459 NA NA 1 1 1
"tu" "td" 103 NA NA NA NA 6
"tu" "tu" 3099 NA 1 6 NA 1
"kd" "kd" 37 30 6 9 NA NA
"ku" "kd" 245 7 30 8 NA NA
"ku" "ku" 1246 21 11 18 NA 1
"p" "kd" 461 7 8 11 NA NA
"p" "ku" 1427 7 8 14 NA 1
"p" "p" 5360 3 7 126 2 2
"td" "kd" 69 NA NA NA 2 NA
"td" "ku" 47 NA NA NA 1 NA
"td" "p" 651 NA NA 6 20 NA
"td" "td" 167 NA NA NA NA NA
"tu" "kd" 115 NA 1 1 NA NA
"tu" "p" 455 NA NA 1 NA 1
"tu" "td" 132 NA NA NA NA 10
"tu" "tu" 3197 NA NA 10 2 3
"kd" "kd" 59 9 4 1 NA NA
"ku" "kd" 225 10 24 11 NA NA
"ku" "ku" 1198 19 4 13 NA NA
"p" "kd" 477 5 22 15 NA NA
"p" "ku" 1589 6 5 15 NA 1
"p" "p" 5217 2 12 127 2 2
"td" "kd" 53 NA NA 5 6 NA
"td" "ku" 50 NA NA NA NA NA
"td" "p" 615 NA NA 19 18 NA
"td" "td" 137 NA NA NA 4 3
"tu" "kd" 94 NA 2 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 470 NA NA 2 NA 1
"tu" "td" 122 NA NA NA NA 14
"tu" "tu" 3212 NA 2 10 4 2
