"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"td" "kd" 51 NA 6 NA 2 NA
"td" "ku" 42 NA NA 1 1 NA
"td" "p" 713 NA 1 1 27 NA
"td" "td" 171 NA NA 9 NA NA
"tu" "kd" 118 NA NA NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 438 1 1 2 2 1
"tu" "td" 101 NA NA NA NA 6
"tu" "tu" 3241 NA NA 4 6 8
"kd" "kd" 39 7 5 1 NA NA
"ku" "kd" 219 1 19 11 1 NA
"ku" "ku" 1185 8 11 17 2 1
"p" "kd" 456 4 15 20 2 NA
"p" "ku" 1419 8 8 24 1 2
"p" "p" 5298 4 15 123 6 NA
"td" "kd" 65 NA 1 3 17 NA
"td" "ku" 40 NA NA NA 4 NA
"td" "p" 669 NA NA 4 13 NA
"td" "td" 152 NA NA NA 9 NA
"tu" "kd" 132 NA 1 4 1 NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 496 NA NA 5 NA 1
"tu" "td" 87 NA NA 1 NA 5
"tu" "tu" 3039 2 NA 9 1 NA
"kd" "kd" 46 18 21 6 NA NA
"ku" "kd" 204 4 13 7 NA NA
"ku" "ku" 1240 21 15 13 1 2
"p" "kd" 456 4 27 22 NA NA
"p" "ku" 1508 7 10 14 NA 1
"p" "p" 5300 2 12 116 1 3
"td" "kd" 105 NA 3 1 NA NA
"td" "ku" 43 NA 1 NA NA NA
"td" "p" 632 NA NA 7 27 NA
"td" "td" 150 NA NA NA 22 1
"tu" "kd" 100 NA 3 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 555 NA 2 1 NA NA
"tu" "td" 146 NA NA NA NA 10
"tu" "tu" 3166 NA 1 12 3 10
"kd" "kd" 44 10 7 NA NA NA
"ku" "kd" 207 2 19 4 NA NA
"ku" "ku" 1162 4 10 6 1 NA
"p" "kd" 435 2 19 13 NA NA
"p" "ku" 1423 3 4 14 1 1
"p" "p" 5271 5 11 144 7 NA
"td" "kd" 65 NA 1 NA NA NA
"td" "ku" 54 NA NA NA 2 NA
"td" "p" 677 NA 1 5 18 NA
"td" "td" 222 NA NA NA NA 1
"tu" "kd" 116 NA 3 1 NA 1
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 454 NA 3 4 NA 2
"tu" "td" 104 NA NA NA NA 3
"tu" "tu" 3265 NA NA 8 2 5
"kd" "kd" 41 21 27 1 NA NA
"ku" "kd" 195 3 21 3 NA NA
"ku" "ku" 1242 15 12 13 NA NA
"p" "kd" 494 9 24 12 NA NA
"p" "ku" 1585 12 7 18 3 1
"p" "p" 5453 9 7 146 1 3
"td" "kd" 41 1 11 1 NA NA
"td" "ku" 36 NA NA NA 3 1
"td" "p" 731 NA 9 NA 30 1
"td" "td" 124 NA NA NA 28 30
"tu" "kd" 112 NA 2 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 570 NA 1 2 NA 1
"tu" "td" 128 NA NA NA NA 6
"tu" "tu" 3198 NA NA 8 2 4
"kd" "kd" 29 8 29 NA NA NA
"ku" "kd" 203 10 23 6 NA NA
"ku" "ku" 1272 12 10 15 NA 2
"p" "kd" 470 17 19 31 NA NA
"p" "ku" 1595 7 3 20 NA 2
"p" "p" 5482 4 15 127 2 3
"td" "kd" 75 NA 3 NA NA NA
"td" "ku" 44 NA 1 NA 1 NA
"td" "p" 765 NA 2 2 9 1
"td" "td" 156 NA NA NA 1 6
"tu" "kd" 111 NA 5 7 NA NA
"tu" "p" 497 NA NA 4 NA 1
"tu" "td" 139 NA NA NA 1 6
"tu" "tu" 3306 NA NA 6 4 3
"kd" "kd" 37 6 6 NA NA NA
"ku" "kd" 179 6 14 3 NA NA
"ku" "ku" 1141 5 8 13 1 1
"p" "kd" 475 2 13 23 NA NA
"p" "ku" 1422 1 5 21 NA 1
"p" "p" 5307 4 3 135 1 5
"td" "kd" 34 NA 1 16 NA NA
"td" "ku" 39 NA NA 1 NA NA
"td" "p" 661 NA NA 25 43 1
"td" "td" 173 NA NA NA 3 NA
"tu" "kd" 110 NA 1 NA NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 437 NA NA 5 1 1
"tu" "td" 123 NA NA 4 NA 11
"tu" "tu" 3154 NA NA 11 2 5
"kd" "kd" 42 3 12 12 NA NA
"ku" "kd" 197 6 4 9 NA NA
"ku" "ku" 1217 5 4 11 NA 1
"p" "kd" 503 2 14 15 NA NA
"p" "ku" 1527 3 2 7 NA 1
"p" "p" 5245 1 7 114 6 2
"td" "kd" 61 NA NA 3 NA NA
"td" "ku" 33 NA NA NA 3 NA
"td" "p" 661 NA NA 8 21 NA
"td" "td" 164 NA NA NA NA 30
"tu" "kd" 96 NA 2 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 497 NA NA 9 1 1
"tu" "td" 81 NA NA 1 NA 7
"tu" "tu" 3220 1 NA 6 2 NA
"kd" "kd" 56 11 29 NA NA NA
"ku" "kd" 252 18 44 8 2 NA
"ku" "ku" 1194 31 21 9 NA NA
"p" "kd" 442 10 39 29 2 NA
"p" "ku" 1444 13 12 16 4 5
"p" "p" 5364 7 21 86 5 2
"td" "kd" 56 1 3 NA 5 NA
"td" "ku" 34 NA NA NA 3 NA
"td" "p" 619 NA 1 4 36 NA
"td" "td" 150 NA NA NA 19 8
"tu" "kd" 134 NA 7 4 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 431 NA NA 2 NA NA
"tu" "td" 86 NA NA 1 NA 7
"tu" "tu" 3247 NA 1 11 4 2
"kd" "kd" 33 14 36 NA NA NA
"ku" "kd" 232 14 20 1 1 NA
"ku" "ku" 1143 13 17 12 NA 1
"p" "kd" 457 8 29 14 NA NA
"p" "ku" 1540 5 4 8 1 1
"p" "p" 5379 7 17 97 1 3
"td" "kd" 114 NA NA NA 2 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 653 NA NA 31 28 2
"td" "td" 176 NA NA NA 57 54
"tu" "kd" 110 NA 1 1 NA NA
"tu" "p" 539 NA NA 7 NA NA
"tu" "td" 135 NA NA 2 NA 19
"tu" "tu" 3061 1 NA 12 2 8
"kd" "kd" 35 5 19 4 NA NA
"ku" "kd" 201 5 15 2 NA NA
"ku" "ku" 1211 13 11 9 1 NA
"p" "kd" 475 7 21 12 NA NA
"p" "ku" 1378 3 2 5 NA 1
"p" "p" 5237 5 9 120 NA 2
"td" "kd" 60 NA 1 NA 2 NA
"td" "ku" 29 NA 1 1 NA NA
"td" "p" 597 NA 1 5 39 1
"td" "td" 153 NA NA NA 4 2
"tu" "kd" 109 NA 5 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 536 NA 1 4 1 1
"tu" "td" 132 NA NA 1 NA 8
"tu" "tu" 3172 NA 1 4 2 2
"kd" "kd" 32 9 33 11 NA NA
"ku" "kd" 219 8 34 14 NA NA
"ku" "ku" 1210 8 13 9 NA NA
"p" "kd" 444 15 24 43 NA NA
"p" "ku" 1627 9 5 15 NA 1
"p" "p" 5363 6 13 112 1 3
"td" "kd" 46 NA 2 NA NA NA
"td" "ku" 38 NA NA NA 1 1
"td" "p" 683 NA NA 5 20 NA
"td" "td" 197 NA NA NA 39 2
"tu" "kd" 101 NA 6 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 538 NA NA 1 2 1
"tu" "td" 143 NA NA NA NA 8
"tu" "tu" 3180 2 1 12 3 NA
"kd" "kd" 34 3 28 NA NA NA
"ku" "kd" 214 9 23 NA NA NA
"ku" "ku" 1153 10 24 12 2 NA
"p" "kd" 451 3 23 25 NA NA
"p" "ku" 1489 3 9 13 2 2
"p" "p" 5405 NA 12 140 3 1
"td" "kd" 31 NA 1 NA NA NA
"td" "ku" 22 NA NA 1 NA NA
"td" "p" 602 NA NA 9 19 NA
"td" "td" 167 NA NA NA NA NA
"tu" "kd" 101 1 4 1 NA NA
"tu" "ku" 8 NA NA NA NA NA
"tu" "p" 451 NA 3 3 NA NA
"tu" "td" 82 NA NA 1 NA 2
"tu" "tu" 3023 NA NA 14 2 3
"kd" "kd" 43 7 NA 1 NA NA
"ku" "kd" 201 1 14 6 NA NA
"ku" "ku" 1332 11 4 10 NA 1
"p" "kd" 495 2 20 17 NA NA
"p" "ku" 1731 7 3 22 1 1
"p" "p" 5267 7 2 93 2 NA
"td" "kd" 65 NA NA 4 NA NA
"td" "ku" 29 NA NA 2 1 NA
"td" "p" 691 NA NA 3 23 1
"td" "td" 312 NA NA 23 16 12
"tu" "kd" 119 NA 3 NA NA NA
"tu" "p" 500 NA 2 2 NA 2
"tu" "td" 108 NA NA NA NA 7
"tu" "tu" 3143 NA NA 4 2 NA
"kd" "kd" 46 30 35 NA NA NA
"ku" "kd" 229 17 24 1 NA NA
"ku" "ku" 1203 6 12 5 2 3
"p" "kd" 478 13 25 22 NA NA
"p" "ku" 1481 8 6 14 1 3
"p" "p" 5254 4 17 133 5 1
"td" "kd" 63 NA 25 NA NA NA
"td" "ku" 32 NA NA NA 1 NA
"td" "p" 618 NA 8 5 21 1
"td" "td" 245 NA NA NA 24 NA
"tu" "kd" 111 NA 2 1 NA NA
"tu" "p" 425 NA 1 5 1 NA
"tu" "td" 158 NA NA NA NA 7
"tu" "tu" 3138 1 1 6 4 1
"kd" "kd" 25 14 38 10 NA NA
"ku" "kd" 205 3 31 9 NA NA
"ku" "ku" 1280 11 15 24 3 1
"p" "kd" 503 6 32 17 NA NA
"p" "ku" 1657 3 5 26 NA NA
"p" "p" 5393 3 27 153 2 2
"td" "kd" 101 NA 2 NA 1 NA
"td" "ku" 50 NA NA NA 1 NA
"td" "p" 696 NA NA 1 11 NA
"td" "td" 267 NA NA 7 NA NA
"tu" "kd" 104 NA 6 1 NA NA
"tu" "p" 484 NA NA 8 NA NA
"tu" "td" 120 NA NA NA NA 3
"tu" "tu" 3095 2 1 6 4 2
"kd" "kd" 26 15 22 2 NA NA
"ku" "kd" 196 7 19 3 NA NA
"ku" "ku" 1182 10 9 11 2 1
"p" "kd" 497 2 20 8 NA NA
"p" "ku" 1449 3 4 17 NA NA
"p" "p" 5220 4 8 101 1 2
"td" "kd" 41 NA 1 NA NA NA
"td" "ku" 45 NA NA NA NA NA
"td" "p" 655 NA 1 7 19 NA
"td" "td" 135 NA NA NA NA 1
"tu" "kd" 97 NA 1 2 NA NA
"tu" "p" 505 NA 1 7 NA 4
"tu" "td" 118 NA NA 1 NA 6
"tu" "tu" 3163 NA NA 3 1 1
"kd" "kd" 39 7 5 2 NA NA
"ku" "kd" 225 3 32 7 NA NA
"ku" "ku" 1212 19 13 18 1 NA
"p" "kd" 489 9 21 17 NA NA
"p" "ku" 1517 5 7 19 NA 1
"p" "p" 5354 9 14 106 2 NA
"td" "kd" 81 NA 9 NA 1 NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 672 NA 2 5 23 NA
"td" "td" 151 NA NA NA 10 33
"tu" "kd" 124 1 NA 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 462 NA NA 3 1 NA
"tu" "td" 109 NA NA NA NA 8
"tu" "tu" 3012 NA NA 10 3 2
"kd" "kd" 34 31 56 NA NA NA
"ku" "kd" 188 12 35 3 NA NA
"ku" "ku" 1204 6 12 14 1 3
"p" "kd" 490 22 36 25 NA 1
"p" "ku" 1531 9 2 19 1 2
"p" "p" 5443 8 22 130 2 4
"td" "kd" 73 NA 7 1 NA NA
"td" "ku" 32 NA NA NA NA NA
"td" "p" 645 NA NA 9 23 NA
"td" "td" 202 NA NA NA 19 11
"tu" "kd" 96 1 5 1 NA NA
"tu" "p" 519 NA 1 6 NA NA
"tu" "td" 140 NA NA 1 NA 3
"tu" "tu" 3112 1 NA 7 2 8
"kd" "kd" 36 33 37 NA NA NA
"ku" "kd" 232 9 34 7 1 NA
"ku" "ku" 1203 9 26 9 NA NA
"p" "kd" 449 6 34 20 NA NA
"p" "ku" 1642 6 9 20 NA 1
"p" "p" 5309 12 23 98 4 4
"td" "kd" 58 NA 5 1 1 NA
"td" "ku" 23 NA 1 NA NA NA
"td" "p" 636 NA 1 19 14 5
"td" "td" 124 NA NA 1 53 2
"tu" "kd" 80 1 3 NA NA NA
"tu" "p" 455 NA NA 1 1 2
"tu" "td" 129 NA NA NA NA 2
"tu" "tu" 3204 NA NA 6 1 5
"kd" "kd" 32 NA 12 2 NA NA
"ku" "kd" 181 1 17 9 1 NA
"ku" "ku" 1212 10 12 18 NA 1
"p" "kd" 489 3 28 35 NA NA
"p" "ku" 1498 2 5 20 1 3
"p" "p" 5329 1 12 146 2 5
"td" "kd" 62 NA 1 NA NA NA
"td" "ku" 36 NA NA NA 1 2
"td" "p" 659 NA 1 8 25 NA
"td" "td" 136 NA NA NA 7 4
"tu" "kd" 98 1 7 1 NA NA
"tu" "p" 496 NA 1 3 1 NA
"tu" "td" 109 NA NA NA NA 5
"tu" "tu" 3168 NA NA 6 2 6
"kd" "kd" 27 25 40 5 NA NA
"ku" "kd" 220 23 32 5 1 NA
"ku" "ku" 1232 15 18 7 3 2
"p" "kd" 437 12 21 14 1 NA
"p" "ku" 1584 2 5 15 6 1
"p" "p" 5432 2 12 142 2 3
"td" "kd" 81 NA 7 6 NA NA
"td" "ku" 39 NA 2 NA NA NA
"td" "p" 626 NA NA 4 20 1
"td" "td" 131 NA NA NA 7 NA
"tu" "kd" 107 1 1 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 523 NA NA 3 1 5
"tu" "td" 120 NA NA 1 NA 6
"tu" "tu" 3032 NA 1 4 3 3
"kd" "kd" 55 7 2 NA NA NA
"ku" "kd" 257 1 13 3 NA NA
"ku" "ku" 1265 15 12 6 3 NA
"p" "kd" 517 NA 26 7 NA NA
"p" "ku" 1600 6 3 21 NA 1
"p" "p" 5346 2 13 114 1 3
"td" "kd" 63 NA 2 NA NA NA
"td" "ku" 33 NA 1 NA NA NA
"td" "p" 687 NA NA 6 13 NA
"td" "td" 175 NA NA NA NA 12
"tu" "kd" 97 NA 1 NA NA NA
"tu" "p" 591 1 NA 4 NA 3
"tu" "td" 99 NA NA NA NA 9
"tu" "tu" 3157 NA 1 9 3 6
"kd" "kd" 35 4 10 NA NA NA
"ku" "kd" 179 3 11 5 NA NA
"ku" "ku" 1182 11 11 10 3 1
"p" "kd" 459 3 5 19 NA NA
"p" "ku" 1492 5 5 13 2 2
"p" "p" 5271 2 6 124 7 5
"td" "kd" 74 NA 5 6 1 NA
"td" "ku" 35 NA 3 2 3 NA
"td" "p" 668 NA 1 2 51 2
"td" "td" 110 NA NA 8 62 10
"tu" "kd" 109 NA 5 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 460 NA 1 10 1 1
"tu" "td" 163 NA NA NA NA 14
"tu" "tu" 3173 1 NA 12 1 4
"kd" "kd" 34 32 33 NA NA NA
"ku" "kd" 205 9 50 3 NA NA
"ku" "ku" 1174 14 21 16 3 1
"p" "kd" 474 13 47 17 NA NA
"p" "ku" 1602 8 9 13 NA 1
"p" "p" 5266 11 19 94 1 3
"td" "kd" 81 NA 9 NA NA NA
"td" "ku" 35 NA NA NA 3 NA
"td" "p" 664 NA 1 2 34 NA
"td" "td" 223 NA 1 NA NA 16
"tu" "kd" 86 NA 5 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 470 NA 1 8 NA 1
"tu" "td" 129 NA NA NA NA 13
"tu" "tu" 3051 NA NA 11 6 4
"kd" "kd" 27 12 13 6 NA NA
"ku" "kd" 200 10 26 8 NA NA
"ku" "ku" 1219 6 7 12 1 1
"p" "kd" 485 9 21 49 NA NA
"p" "ku" 1510 3 4 30 2 NA
"p" "p" 5486 4 9 162 3 2
"td" "kd" 67 NA 7 NA 4 NA
"td" "ku" 48 NA 1 NA NA NA
"td" "p" 665 NA 11 NA 28 1
"td" "td" 234 NA NA NA 13 4
"tu" "kd" 96 1 1 1 NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 509 NA 1 13 NA NA
"tu" "td" 99 NA NA NA NA 5
"tu" "tu" 3210 1 NA 13 3 4
"kd" "kd" 50 9 15 2 NA NA
"ku" "kd" 264 6 33 7 NA NA
"ku" "ku" 1174 11 18 7 1 5
"p" "kd" 507 5 26 20 NA NA
"p" "ku" 1642 6 3 9 1 1
"p" "p" 5305 5 16 146 1 2
"td" "kd" 23 NA 8 4 NA NA
"td" "ku" 21 NA NA NA NA 1
"td" "p" 632 NA 8 8 33 NA
"td" "td" 247 NA NA NA 26 17
"tu" "kd" 101 NA 5 NA NA NA
"tu" "p" 517 NA 1 3 NA NA
"tu" "td" 149 1 NA 1 NA 11
"tu" "tu" 3226 1 NA 13 3 4
"kd" "kd" 30 11 44 11 NA NA
"ku" "kd" 205 12 31 13 NA NA
"ku" "ku" 1231 13 16 13 NA 3
"p" "kd" 467 13 46 47 NA NA
"p" "ku" 1676 9 5 22 NA 1
"p" "p" 5239 8 15 145 1 1
"td" "kd" 49 NA 4 NA NA NA
"td" "ku" 39 NA NA NA NA NA
"td" "p" 621 NA 1 1 37 NA
"td" "td" 161 NA NA NA NA 3
"tu" "kd" 108 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 268 NA 1 3 1 2
"tu" "td" 94 NA NA NA NA 15
"tu" "tu" 3169 NA NA 7 2 4
"kd" "kd" 37 10 NA NA NA NA
"ku" "kd" 184 6 18 6 NA NA
"ku" "ku" 1149 10 8 11 NA NA
"p" "kd" 484 2 19 11 NA NA
"p" "ku" 1544 2 1 19 NA 2
"p" "p" 5466 6 7 127 5 2
"td" "kd" 81 NA NA NA NA NA
"td" "ku" 38 NA NA NA NA NA
"td" "p" 691 NA NA 9 22 NA
"td" "td" 208 NA NA NA 32 NA
"tu" "kd" 89 NA 1 NA NA NA
"tu" "p" 488 NA 2 4 NA NA
"tu" "td" 121 NA NA NA NA 13
"tu" "tu" 2920 NA NA 10 4 7
"kd" "kd" 27 26 30 1 NA NA
"ku" "kd" 202 5 25 7 NA NA
"ku" "ku" 1180 8 12 17 NA 4
"p" "kd" 443 9 33 17 NA NA
"p" "ku" 1565 3 3 22 3 3
"p" "p" 5080 5 33 121 4 2
"td" "kd" 29 NA 6 1 NA NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 676 NA 3 5 7 1
"td" "td" 183 NA NA NA 2 15
"tu" "kd" 80 1 5 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 462 NA 2 6 NA NA
"tu" "td" 120 NA NA NA NA 3
"tu" "tu" 3077 NA NA 8 1 2
"kd" "kd" 31 2 9 NA NA NA
"ku" "kd" 214 3 22 1 NA NA
"ku" "ku" 1110 6 9 6 1 1
"p" "kd" 463 3 27 9 NA NA
"p" "ku" 1461 8 9 16 1 1
"p" "p" 5372 1 12 100 NA 2
"td" "kd" 41 NA 2 NA NA NA
"td" "ku" 20 NA NA NA 1 NA
"td" "p" 635 NA NA 4 20 NA
"td" "td" 184 NA NA NA 14 NA
"tu" "kd" 111 NA 4 NA NA NA
"tu" "p" 484 NA 1 3 NA NA
"tu" "td" 109 NA NA 1 NA 6
"tu" "tu" 2810 NA NA 10 2 2
"kd" "kd" 33 33 10 NA NA NA
"ku" "kd" 238 11 26 3 NA NA
"ku" "ku" 1166 10 15 8 1 2
"p" "kd" 499 14 29 18 NA NA
"p" "ku" 1574 5 3 9 1 2
"p" "p" 5396 3 11 137 1 2
"td" "kd" 70 NA NA NA NA NA
"td" "ku" 19 NA NA NA 1 NA
"td" "p" 632 NA NA NA 26 NA
"td" "td" 177 NA NA NA NA 52
"tu" "kd" 113 1 2 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 488 1 1 5 NA 1
"tu" "td" 110 NA NA NA NA 8
"tu" "tu" 3096 NA NA 9 1 5
"kd" "kd" 56 1 5 NA NA NA
"ku" "kd" 226 1 21 2 1 NA
"ku" "ku" 1278 9 11 7 NA 2
"p" "kd" 463 1 21 21 3 NA
"p" "ku" 1638 4 6 23 NA 1
"p" "p" 5258 2 12 126 8 2
"td" "kd" 73 NA 4 NA 7 NA
"td" "ku" 27 NA NA NA 2 NA
"td" "p" 659 NA NA 2 23 NA
"td" "td" 166 NA NA NA 15 NA
"tu" "kd" 96 NA 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 474 NA 1 8 NA NA
"tu" "td" 134 NA NA 1 NA 5
"tu" "tu" 3253 NA NA 12 5 2
"kd" "kd" 66 18 1 NA NA NA
"ku" "kd" 198 2 25 7 NA NA
"ku" "ku" 1228 11 19 15 2 2
"p" "kd" 455 2 26 13 NA NA
"p" "ku" 1622 1 6 23 3 2
"p" "p" 5437 5 16 111 3 3
"td" "kd" 41 NA 3 NA 1 NA
"td" "ku" 25 NA NA NA 1 NA
"td" "p" 640 NA 1 2 9 NA
"td" "td" 157 NA NA NA NA 4
"tu" "kd" 110 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 528 1 1 2 NA 1
"tu" "td" 103 NA NA NA NA 7
"tu" "tu" 3154 2 NA 3 5 3
"kd" "kd" 27 16 14 NA NA NA
"ku" "kd" 194 8 15 4 1 NA
"ku" "ku" 1138 11 10 11 3 NA
"p" "kd" 435 7 21 11 NA NA
"p" "ku" 1575 2 4 16 NA 1
"p" "p" 5336 5 21 78 2 NA
"td" "kd" 44 NA NA NA 3 NA
"td" "ku" 44 NA NA NA 1 NA
"td" "p" 718 NA 1 14 20 NA
"td" "td" 230 NA NA NA 10 4
"tu" "kd" 124 NA 2 2 NA NA
"tu" "p" 475 NA 1 5 NA 1
"tu" "td" 130 NA NA NA NA 5
"tu" "tu" 3369 NA NA 15 5 4
"kd" "kd" 44 8 8 NA NA NA
"ku" "kd" 183 7 16 NA NA NA
"ku" "ku" 1171 8 9 7 2 NA
"p" "kd" 474 2 20 4 NA NA
"p" "ku" 1449 3 3 17 NA NA
"p" "p" 5323 2 12 118 NA 2
"td" "kd" 56 NA NA NA NA NA
"td" "ku" 36 NA NA 2 1 NA
"td" "p" 628 NA 1 7 30 NA
"td" "td" 173 NA NA NA NA 3
"tu" "kd" 117 NA 1 NA NA NA
"tu" "p" 533 NA 1 NA NA 1
"tu" "td" 89 NA NA 1 NA 7
"tu" "tu" 3087 NA 1 9 3 1
"kd" "kd" 34 NA 8 NA NA NA
"ku" "kd" 252 1 12 1 NA NA
"ku" "ku" 1295 4 14 7 6 4
"p" "kd" 469 4 17 7 NA NA
"p" "ku" 1560 3 2 8 2 2
"p" "p" 5244 3 7 101 6 2
"td" "kd" 51 NA NA 7 NA NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 597 NA NA 2 45 NA
"td" "td" 117 NA NA 8 25 3
"tu" "kd" 99 NA 3 NA NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 530 NA 1 3 1 NA
"tu" "td" 127 NA NA 1 NA 10
"tu" "tu" 3144 NA NA 9 3 3
"kd" "kd" 40 11 8 NA NA NA
"ku" "kd" 201 4 27 7 NA NA
"ku" "ku" 1170 14 7 17 2 2
"p" "kd" 463 4 24 14 NA NA
"p" "ku" 1589 7 9 22 NA 1
"p" "p" 5359 9 12 129 NA NA
"td" "kd" 61 NA 5 5 NA NA
"td" "ku" 50 NA NA NA NA NA
"td" "p" 647 NA 1 4 24 2
"td" "td" 139 NA NA NA 12 NA
"tu" "kd" 126 NA 9 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 437 1 NA 2 NA NA
"tu" "td" 96 NA NA NA NA 6
"tu" "tu" 3113 NA 1 8 1 3
