"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"p" "kd" 453 3 11 12 NA NA
"p" "ku" 1516 3 6 20 NA 2
"p" "p" 5294 2 9 127 4 NA
"td" "kd" 69 NA 1 NA NA NA
"td" "ku" 37 NA NA 1 NA NA
"td" "p" 617 NA NA 2 45 NA
"td" "td" 187 NA NA NA 25 1
"tu" "kd" 122 NA NA NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 499 1 1 4 NA NA
"tu" "td" 110 NA NA NA NA 14
"tu" "tu" 2989 1 1 7 2 4
"kd" "kd" 69 4 7 7 NA NA
"ku" "kd" 208 1 21 4 1 NA
"ku" "ku" 1178 2 21 11 3 2
"p" "kd" 491 5 26 23 1 NA
"p" "ku" 1483 8 4 20 1 2
"p" "p" 5244 7 25 128 7 4
"td" "kd" 52 NA 3 1 10 NA
"td" "ku" 39 NA NA NA 6 NA
"td" "p" 644 NA 2 10 34 NA
"td" "td" 97 NA NA NA 7 12
"tu" "kd" 120 NA 1 2 NA NA
"tu" "p" 470 NA 1 1 NA 3
"tu" "td" 120 NA NA NA NA 15
"tu" "tu" 3083 NA NA 7 3 2
"kd" "kd" 27 21 27 18 NA NA
"ku" "kd" 212 7 30 8 NA NA
"ku" "ku" 1277 15 15 16 1 4
"p" "kd" 485 10 23 15 NA NA
"p" "ku" 1549 12 10 27 2 2
"p" "p" 5238 8 15 133 9 2
"td" "kd" 55 NA 2 NA 3 NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 666 NA NA 7 35 1
"td" "td" 250 NA NA NA 20 13
"tu" "kd" 116 NA 1 1 NA NA
"tu" "p" 473 NA 2 7 NA 1
"tu" "td" 135 1 NA NA NA 21
"tu" "tu" 3260 NA NA 11 8 4
"kd" "kd" 34 2 9 26 NA NA
"ku" "kd" 198 1 32 6 NA NA
"ku" "ku" 1201 7 15 17 NA 1
"p" "kd" 489 1 27 21 NA NA
"p" "ku" 1594 10 3 12 1 5
"p" "p" 5430 5 14 91 5 NA
"td" "kd" 64 NA 7 6 NA NA
"td" "ku" 39 NA NA 1 2 NA
"td" "p" 710 NA 3 8 24 NA
"td" "td" 238 NA NA 1 8 1
"tu" "kd" 82 NA 7 2 NA NA
"tu" "p" 505 NA 1 NA 2 NA
"tu" "td" 108 NA NA 1 NA 19
"tu" "tu" 3060 NA NA 7 5 8
"kd" "kd" 48 2 10 NA NA NA
"ku" "kd" 230 5 13 2 NA NA
"ku" "ku" 1182 13 19 9 1 NA
"p" "kd" 520 4 17 9 NA NA
"p" "ku" 1475 2 6 12 NA 1
"p" "p" 5339 4 12 111 1 2
"td" "kd" 95 NA 3 NA 1 NA
"td" "ku" 29 NA NA NA 1 1
"td" "p" 665 NA 1 1 28 NA
"td" "td" 130 NA NA 1 NA 17
"tu" "kd" 94 NA 3 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 463 NA NA 5 NA NA
"tu" "td" 105 NA NA NA NA 13
"tu" "tu" 3121 NA NA 10 5 7
"kd" "kd" 34 11 22 NA NA NA
"ku" "kd" 238 6 37 2 NA NA
"ku" "ku" 1177 7 19 15 1 NA
"p" "kd" 503 2 33 21 NA NA
"p" "ku" 1688 3 2 14 1 1
"p" "p" 5447 4 22 98 4 2
"td" "kd" 55 1 9 NA NA NA
"td" "ku" 31 NA 2 NA NA NA
"td" "p" 693 NA 4 7 41 NA
"td" "td" 135 NA NA NA 5 NA
"tu" "kd" 113 NA 6 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 548 1 5 5 1 1
"tu" "td" 139 NA NA NA NA 4
"tu" "tu" 3086 NA 1 16 1 1
"kd" "kd" 37 4 NA NA NA NA
"ku" "kd" 220 1 7 NA 1 NA
"ku" "ku" 1160 4 9 10 5 1
"p" "kd" 495 NA 18 2 1 NA
"p" "ku" 1503 3 3 13 NA 3
"p" "p" 5216 NA 10 121 NA 4
"td" "kd" 72 NA 1 NA 4 NA
"td" "ku" 19 NA NA NA NA NA
"td" "p" 698 NA 1 4 20 NA
"td" "td" 108 NA NA NA 2 39
"tu" "kd" 101 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 557 1 NA 5 1 1
"tu" "td" 120 NA NA 1 NA 3
"tu" "tu" 3314 NA NA 9 3 2
"kd" "kd" 58 6 6 5 NA NA
"ku" "kd" 242 5 25 3 NA NA
"ku" "ku" 1207 6 20 8 1 4
"p" "kd" 476 1 14 15 NA NA
"p" "ku" 1518 8 5 16 1 3
"p" "p" 5399 1 7 94 5 NA
"td" "kd" 29 NA 2 NA NA NA
"td" "ku" 38 NA NA NA 2 NA
"td" "p" 655 NA NA 6 7 NA
"td" "td" 130 NA NA NA 39 1
"tu" "kd" 115 NA 3 2 NA NA
"tu" "p" 474 NA NA 5 1 NA
"tu" "td" 124 NA NA NA NA 10
"tu" "tu" 3244 NA 1 4 3 1
"kd" "kd" 37 4 6 NA NA NA
"ku" "kd" 264 2 18 1 NA NA
"ku" "ku" 1158 7 12 5 NA 1
"p" "kd" 487 4 23 5 NA NA
"p" "ku" 1480 8 5 8 NA 1
"p" "p" 5537 5 14 120 1 1
"td" "kd" 101 NA NA NA 2 NA
"td" "ku" 36 NA NA NA 1 NA
"td" "p" 686 NA NA 17 17 NA
"td" "td" 132 NA NA NA NA NA
"tu" "kd" 89 NA 1 NA NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 485 NA NA 7 NA NA
"tu" "td" 119 NA NA NA NA 5
"tu" "tu" 3090 NA 1 7 2 2
"kd" "kd" 24 NA 9 10 NA NA
"ku" "kd" 217 2 6 4 NA NA
"ku" "ku" 1167 6 4 20 2 1
"p" "kd" 459 1 13 13 NA NA
"p" "ku" 1476 1 3 22 NA 2
"p" "p" 5115 3 9 97 4 4
"td" "kd" 49 NA NA NA 1 NA
"td" "ku" 39 NA NA NA 3 NA
"td" "p" 685 NA NA 1 19 NA
"td" "td" 130 NA NA NA 16 NA
"tu" "kd" 111 NA 4 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 449 NA 2 1 NA NA
"tu" "td" 129 NA NA NA 1 10
"tu" "tu" 3081 NA NA 7 2 2
"kd" "kd" 22 42 NA NA NA NA
"ku" "kd" 231 5 18 7 NA NA
"ku" "ku" 1131 16 7 19 2 1
"p" "kd" 491 13 28 27 NA NA
"p" "ku" 1600 2 2 21 3 3
"p" "p" 5550 14 6 158 6 4
"td" "kd" 55 NA 4 1 NA NA
"td" "ku" 26 NA NA NA 1 NA
"td" "p" 720 NA NA 7 11 1
"td" "td" 158 NA NA NA NA 4
"tu" "kd" 88 3 2 NA NA NA
"tu" "p" 481 NA 1 8 NA NA
"tu" "td" 132 NA NA NA NA 7
"tu" "tu" 3043 NA NA 11 3 2
"kd" "kd" 32 30 2 2 NA NA
"ku" "kd" 184 4 19 2 NA NA
"ku" "ku" 1319 8 4 10 1 4
"p" "kd" 466 1 20 20 1 NA
"p" "ku" 1550 2 2 14 NA 5
"p" "p" 5342 2 11 127 4 3
"td" "kd" 50 NA 6 NA 22 NA
"td" "ku" 56 NA NA NA 4 NA
"td" "p" 663 NA 4 8 37 1
"td" "td" 85 NA NA NA 5 5
"tu" "kd" 105 NA 1 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 476 NA NA 3 1 NA
"tu" "td" 115 NA NA NA NA 17
"tu" "tu" 3054 NA 1 10 4 7
"kd" "kd" 23 12 3 NA NA NA
"ku" "kd" 204 3 21 5 NA NA
"ku" "ku" 1217 10 13 10 NA 3
"p" "kd" 460 4 21 34 NA NA
"p" "ku" 1614 6 2 20 3 NA
"p" "p" 5422 4 14 116 2 1
"td" "kd" 61 NA 7 NA 3 NA
"td" "ku" 45 NA NA NA 1 NA
"td" "p" 659 NA 4 2 23 1
"td" "td" 173 NA NA NA 32 8
"tu" "kd" 93 NA 2 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 484 NA NA 7 NA 1
"tu" "td" 137 NA NA NA NA 12
"tu" "tu" 3302 NA 1 5 3 7
"kd" "kd" 68 7 15 NA NA NA
"ku" "kd" 192 NA 21 1 NA NA
"ku" "ku" 1194 13 14 12 1 NA
"p" "kd" 492 1 10 26 NA NA
"p" "ku" 1563 7 3 12 1 NA
"p" "p" 5311 3 7 163 6 1
"td" "kd" 58 NA NA 4 1 NA
"td" "ku" 24 NA NA NA 1 1
"td" "p" 655 NA NA 3 35 NA
"td" "td" 204 NA NA NA 46 4
"tu" "kd" 83 NA 1 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 530 NA 2 9 NA 1
"tu" "td" 111 NA NA NA 1 16
"tu" "tu" 3325 NA 2 13 6 5
"kd" "kd" 33 14 6 NA NA NA
"ku" "kd" 235 1 21 8 NA NA
"ku" "ku" 1177 6 13 17 NA NA
"p" "kd" 458 3 17 26 NA NA
"p" "ku" 1466 3 3 13 1 NA
"p" "p" 5260 7 6 91 3 3
"td" "kd" 70 NA NA 1 NA NA
"td" "ku" 47 NA NA NA 4 NA
"td" "p" 669 NA NA 5 44 1
"td" "td" 143 NA NA NA NA 29
"tu" "kd" 89 NA 1 1 NA NA
"tu" "p" 477 NA NA 5 NA NA
"tu" "td" 125 NA NA NA NA 7
"tu" "tu" 3017 1 1 6 1 2
"kd" "kd" 44 14 28 NA NA NA
"ku" "kd" 185 12 33 3 NA NA
"ku" "ku" 1181 15 34 13 2 NA
"p" "kd" 473 8 32 17 NA NA
"p" "ku" 1626 4 8 18 NA NA
"p" "p" 5274 7 19 91 4 2
"td" "kd" 65 NA NA NA 2 NA
"td" "ku" 34 NA NA NA 1 NA
"td" "p" 708 NA NA 5 25 NA
"td" "td" 121 NA NA NA NA 2
"tu" "kd" 94 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 484 1 1 5 1 2
"tu" "td" 141 NA NA NA NA 5
"tu" "tu" 3159 NA NA 9 7 4
"kd" "kd" 79 4 1 8 NA NA
"ku" "kd" 225 2 25 7 NA NA
"ku" "ku" 1062 17 12 12 1 3
"p" "kd" 465 NA 22 34 NA NA
"p" "ku" 1434 3 5 19 NA 1
"p" "p" 5318 7 15 140 3 2
"td" "kd" 51 NA 17 NA NA NA
"td" "ku" 31 NA 3 NA 2 1
"td" "p" 596 NA 2 15 27 1
"td" "td" 79 NA NA NA NA 16
"tu" "kd" 86 NA NA 3 NA NA
"tu" "p" 529 NA NA 4 NA 1
"tu" "td" 99 NA NA NA NA 8
"tu" "tu" 3157 NA 1 10 1 3
"kd" "kd" 36 2 2 NA NA NA
"ku" "kd" 173 1 12 5 1 NA
"ku" "ku" 1330 12 8 9 3 2
"p" "kd" 438 1 17 11 NA NA
"p" "ku" 1747 13 7 28 NA 1
"p" "p" 5325 5 6 112 2 1
"td" "kd" 51 NA 10 3 1 NA
"td" "ku" 21 NA 1 NA 1 NA
"td" "p" 623 NA NA 1 30 NA
"td" "td" 148 NA NA NA NA NA
"tu" "kd" 98 1 4 1 NA NA
"tu" "p" 434 NA NA 2 NA NA
"tu" "td" 61 1 NA NA NA 4
"tu" "tu" 3125 NA 1 10 3 3
"kd" "kd" 38 7 NA NA NA NA
"ku" "kd" 197 NA 19 1 NA NA
"ku" "ku" 1204 11 8 10 1 3
"p" "kd" 456 3 18 13 1 NA
"p" "ku" 1468 5 5 19 NA 1
"p" "p" 5553 3 16 114 2 1
"td" "kd" 54 NA 4 NA 3 NA
"td" "ku" 30 NA NA NA 2 NA
"td" "p" 618 NA 1 6 24 NA
"td" "td" 91 NA NA NA NA 10
"tu" "kd" 119 NA 1 NA NA NA
"tu" "p" 457 NA NA 3 1 4
"tu" "td" 138 NA NA NA NA 13
"tu" "tu" 3286 NA NA 6 5 2
"kd" "kd" 55 20 21 11 NA NA
"ku" "kd" 248 13 22 12 NA NA
"ku" "ku" 1305 15 6 16 NA NA
"p" "kd" 481 12 29 26 NA NA
"p" "ku" 1560 7 2 15 NA NA
"p" "p" 5347 7 14 129 2 5
"td" "kd" 44 NA NA NA 2 NA
"td" "ku" 34 NA NA NA 3 NA
"td" "p" 668 NA NA 2 28 1
"td" "td" 188 NA NA NA 20 31
"tu" "kd" 105 NA 5 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 457 NA NA 3 NA NA
"tu" "td" 89 NA NA 1 NA 5
"tu" "tu" 3010 1 2 12 2 2
"kd" "kd" 35 8 34 NA NA NA
"ku" "kd" 201 5 22 5 NA NA
"ku" "ku" 1247 13 10 12 1 NA
"p" "kd" 463 8 35 19 NA NA
"p" "ku" 1564 11 6 19 NA NA
"p" "p" 5268 8 13 104 1 1
"td" "kd" 71 NA 11 2 2 NA
"td" "ku" 44 NA 2 NA NA NA
"td" "p" 712 NA 1 8 14 NA
"td" "td" 199 NA NA NA 2 NA
"tu" "kd" 108 1 3 NA NA NA
"tu" "p" 450 NA NA 2 NA NA
"tu" "td" 129 NA NA NA NA 7
"tu" "tu" 3092 NA NA 11 2 4
"kd" "kd" 59 31 6 NA NA NA
"ku" "kd" 213 7 34 1 NA NA
"ku" "ku" 1263 11 18 12 NA NA
"p" "kd" 479 4 29 11 NA NA
"p" "ku" 1405 7 6 16 1 1
"p" "p" 5123 11 5 110 2 2
"td" "kd" 111 NA 2 2 1 NA
"td" "ku" 53 NA NA NA 1 NA
"td" "p" 721 1 2 4 40 1
"td" "td" 156 NA NA 1 2 NA
"tu" "kd" 106 1 3 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 442 NA 1 3 NA NA
"tu" "td" 111 NA NA NA NA 7
"tu" "tu" 3148 NA 3 8 2 4
"kd" "kd" 46 21 20 NA NA NA
"ku" "kd" 247 3 44 8 NA NA
"ku" "ku" 1158 12 17 14 1 4
"p" "kd" 451 11 41 6 NA NA
"p" "ku" 1490 7 9 11 NA 1
"p" "p" 5488 12 34 119 1 5
"td" "kd" 52 NA 6 NA NA NA
"td" "ku" 51 NA 1 NA 3 1
"td" "p" 666 NA 2 6 25 NA
"td" "td" 142 NA NA NA 2 13
"tu" "kd" 103 NA 6 NA NA NA
"tu" "p" 418 NA NA 4 NA NA
"tu" "td" 122 NA NA NA NA 7
"tu" "tu" 3235 NA 2 11 3 3
"kd" "kd" 45 6 50 10 NA NA
"ku" "kd" 219 6 31 3 NA NA
"ku" "ku" 1291 12 16 21 NA 1
"p" "kd" 448 17 29 7 NA NA
"p" "ku" 1545 12 4 27 1 1
"p" "p" 5371 NA 22 122 NA 1
"td" "kd" 62 NA 2 NA NA NA
"td" "ku" 35 NA NA 1 1 NA
"td" "p" 671 NA NA 9 15 NA
"td" "td" 156 NA NA NA 2 NA
"tu" "kd" 82 NA 3 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 443 1 NA 7 NA 1
"tu" "td" 130 NA NA 1 NA 6
"tu" "tu" 3171 NA NA 8 4 4
"kd" "kd" 35 7 20 NA NA NA
"ku" "kd" 230 12 30 7 NA NA
"ku" "ku" 1270 13 17 10 1 3
"p" "kd" 498 9 32 20 NA NA
"p" "ku" 1473 12 10 22 2 4
"p" "p" 5204 3 14 112 4 4
"td" "kd" 42 NA 1 NA NA NA
"td" "ku" 39 NA NA NA 3 NA
"td" "p" 612 NA NA 2 40 NA
"td" "td" 145 NA NA NA 6 25
"tu" "kd" 134 NA 5 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 516 NA 2 9 2 NA
"tu" "td" 121 NA NA NA NA 7
"tu" "tu" 3070 NA 1 6 NA 2
"kd" "kd" 30 2 13 1 NA NA
"ku" "kd" 203 6 34 1 NA NA
"ku" "ku" 1174 16 13 7 3 4
"p" "kd" 547 2 18 26 1 NA
"p" "ku" 1455 4 1 20 3 NA
"p" "p" 5258 4 8 110 1 1
"td" "kd" 111 NA 2 NA 1 NA
"td" "ku" 37 NA 1 NA 1 NA
"td" "p" 660 NA NA 1 11 1
"td" "td" 230 NA NA NA 2 19
"tu" "kd" 89 NA 2 4 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 504 NA 3 2 NA NA
"tu" "td" 111 NA NA NA NA 2
"tu" "tu" 3173 NA 1 5 3 1
"kd" "kd" 61 34 11 33 NA NA
"ku" "kd" 197 12 21 20 1 NA
"ku" "ku" 1268 15 8 14 2 2
"p" "kd" 454 8 28 21 1 NA
"p" "ku" 1618 3 7 16 2 NA
"p" "p" 5387 6 4 108 1 4
"td" "kd" 36 NA 16 11 1 NA
"td" "ku" 57 NA 1 1 1 NA
"td" "p" 626 NA 8 13 31 NA
"td" "td" 174 NA NA NA NA 6
"tu" "kd" 111 2 1 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 547 1 NA 5 NA NA
"tu" "td" 123 1 NA NA NA 7
"tu" "tu" 2876 1 1 13 7 4
"kd" "kd" 62 2 14 NA NA NA
"ku" "kd" 198 1 21 1 NA NA
"ku" "ku" 1250 10 12 8 NA 4
"p" "kd" 478 6 5 7 NA NA
"p" "ku" 1690 3 7 16 NA 1
"p" "p" 5392 8 2 139 7 3
"td" "kd" 64 NA NA NA NA NA
"td" "ku" 31 NA NA NA NA NA
"td" "p" 684 NA 2 6 29 NA
"td" "td" 161 NA NA 1 NA NA
"tu" "kd" 52 NA NA NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 538 NA NA 5 NA 1
"tu" "td" 108 NA NA 1 NA 7
"tu" "tu" 3066 NA NA 9 NA 2
