"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 561 NA 1 4 2 1
"tu" "td" 101 NA NA 1 NA 9
"tu" "tu" 3026 NA NA 10 2 8
"kd" "kd" 23 52 53 32 NA NA
"ku" "kd" 219 21 38 18 NA NA
"ku" "ku" 1241 20 21 17 NA 4
"p" "kd" 467 25 54 24 NA NA
"p" "ku" 1654 15 16 27 2 1
"p" "p" 5514 15 30 134 2 3
"td" "kd" 43 NA 1 NA NA NA
"td" "ku" 47 NA NA 1 1 NA
"td" "p" 660 NA 1 NA 28 NA
"td" "td" 163 NA NA NA 4 NA
"tu" "kd" 89 NA NA 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 504 1 2 5 NA NA
"tu" "td" 111 NA NA NA NA 11
"tu" "tu" 3049 1 2 8 5 2
"kd" "kd" 56 18 31 16 NA NA
"ku" "kd" 251 13 23 21 NA NA
"ku" "ku" 1331 5 17 19 2 NA
"p" "kd" 545 8 32 29 NA NA
"p" "ku" 1575 12 10 34 NA 2
"p" "p" 5318 4 23 151 1 2
"td" "kd" 54 NA NA NA NA NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 676 NA NA 2 36 NA
"td" "td" 122 NA NA NA 3 15
"tu" "kd" 102 1 6 2 NA NA
"tu" "ku" 5 NA NA NA NA NA
"tu" "p" 444 NA NA 1 NA NA
"tu" "td" 117 NA NA NA NA 7
"tu" "tu" 3151 NA NA 11 5 8
"kd" "kd" 84 19 62 1 NA NA
"ku" "kd" 131 13 45 3 NA NA
"ku" "ku" 1263 8 29 6 2 2
"p" "kd" 467 11 44 13 NA NA
"p" "ku" 1565 6 15 18 1 NA
"p" "p" 5297 7 20 125 2 2
"td" "kd" 50 NA 1 NA NA NA
"td" "ku" 35 NA NA NA 2 NA
"td" "p" 633 NA NA 1 20 NA
"td" "td" 206 NA NA NA 25 7
"tu" "kd" 95 NA 2 NA NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 519 NA 1 3 1 NA
"tu" "td" 133 NA NA 1 NA 13
"tu" "tu" 2960 NA NA 6 8 4
"kd" "kd" 29 11 41 NA NA NA
"ku" "kd" 173 9 26 6 NA NA
"ku" "ku" 1165 18 16 7 NA 1
"p" "kd" 469 14 23 12 1 NA
"p" "ku" 1569 13 2 16 1 NA
"p" "p" 5567 2 10 106 2 2
"td" "kd" 40 NA 1 NA 1 NA
"td" "ku" 15 NA NA NA 1 NA
"td" "p" 675 NA NA 3 26 NA
"td" "td" 183 NA NA NA NA 8
"tu" "kd" 86 NA 1 NA NA NA
"tu" "p" 492 1 NA 1 NA NA
"tu" "td" 139 NA NA NA NA 2
"tu" "tu" 3015 NA NA 12 2 1
"kd" "kd" 35 15 6 NA NA NA
"ku" "kd" 177 6 26 1 NA NA
"ku" "ku" 1117 13 11 5 NA NA
"p" "kd" 444 5 19 21 NA NA
"p" "ku" 1519 3 3 9 1 2
"p" "p" 5218 5 14 106 3 5
"td" "kd" 33 NA NA 1 NA NA
"td" "ku" 25 NA 1 NA 4 NA
"td" "p" 697 NA NA 5 32 NA
"td" "td" 131 NA NA NA NA NA
"tu" "kd" 99 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 506 NA 1 1 NA NA
"tu" "td" 109 NA NA 1 NA 11
"tu" "tu" 3207 NA 1 10 6 3
"kd" "kd" 52 11 7 NA NA NA
"ku" "kd" 229 5 38 12 NA NA
"ku" "ku" 1285 15 18 15 1 3
"p" "kd" 511 5 17 10 NA NA
"p" "ku" 1524 7 9 11 NA NA
"p" "p" 5569 3 11 125 4 1
"td" "kd" 61 NA 1 NA NA NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 640 NA NA 11 29 NA
"td" "td" 126 NA NA NA 1 2
"tu" "kd" 112 NA 3 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 521 NA NA 3 NA 1
"tu" "td" 127 NA NA 1 NA 3
"tu" "tu" 2898 1 1 13 1 1
"kd" "kd" 75 10 12 10 NA NA
"ku" "kd" 234 11 15 4 NA NA
"ku" "ku" 1250 14 12 21 1 1
"p" "kd" 518 1 36 28 NA NA
"p" "ku" 1509 3 13 21 3 1
"p" "p" 5386 4 12 116 2 2
"td" "kd" 58 NA 1 NA NA NA
"td" "ku" 42 NA NA NA 1 NA
"td" "p" 634 NA NA 9 34 NA
"td" "td" 175 NA NA NA NA NA
"tu" "kd" 96 NA 4 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 526 NA NA 7 NA NA
"tu" "td" 115 NA NA NA NA 6
"tu" "tu" 3049 1 1 11 1 3
"kd" "kd" 39 5 23 NA NA NA
"ku" "kd" 207 8 15 2 1 NA
"ku" "ku" 1259 13 16 10 NA 2
"p" "kd" 470 5 10 14 NA NA
"p" "ku" 1496 1 2 19 1 NA
"p" "p" 5482 2 9 124 1 3
"td" "kd" 40 NA 3 NA 1 NA
"td" "ku" 37 NA 2 NA 1 NA
"td" "p" 650 NA 1 2 28 1
"td" "td" 197 NA NA 3 4 2
"tu" "kd" 99 1 NA 6 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 496 NA 1 10 NA 1
"tu" "td" 126 NA NA 1 NA 6
"tu" "tu" 3158 1 NA 10 6 4
"kd" "kd" 34 21 19 6 NA NA
"ku" "kd" 236 13 21 11 NA NA
"ku" "ku" 1213 12 9 11 NA NA
"p" "kd" 500 8 16 13 NA NA
"p" "ku" 1510 4 3 16 NA NA
"p" "p" 5011 1 11 131 NA 4
"td" "kd" 70 NA 5 3 NA NA
"td" "ku" 27 NA NA NA 1 NA
"td" "p" 611 NA 1 12 14 NA
"td" "td" 217 NA NA 11 4 2
"tu" "kd" 103 NA 3 4 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 536 NA 1 5 NA NA
"tu" "td" 114 1 NA NA NA 4
"tu" "tu" 3162 NA 2 11 1 6
"kd" "kd" 38 31 17 23 NA NA
"ku" "kd" 191 3 29 15 NA NA
"ku" "ku" 1274 18 17 16 NA 6
"p" "kd" 436 18 32 18 NA NA
"p" "ku" 1505 14 11 18 NA 1
"p" "p" 5268 14 11 112 2 2
"td" "kd" 60 NA 1 NA NA NA
"td" "ku" 26 NA 1 NA NA NA
"td" "p" 645 NA 1 1 22 NA
"td" "td" 120 NA NA NA NA NA
"tu" "kd" 93 NA 3 1 NA NA
"tu" "p" 477 NA NA 3 NA 1
"tu" "td" 149 NA NA 1 NA 11
"tu" "tu" 3228 1 NA 9 4 5
"kd" "kd" 44 18 27 10 NA NA
"ku" "kd" 199 10 21 8 NA NA
"ku" "ku" 1228 7 11 18 1 2
"p" "kd" 576 13 19 24 NA NA
"p" "ku" 1542 3 6 23 1 NA
"p" "p" 5267 19 11 138 NA 3
"td" "kd" 46 NA NA NA NA NA
"td" "ku" 21 NA NA NA 1 1
"td" "p" 627 NA NA 3 26 1
"td" "td" 140 NA NA NA 19 34
"tu" "kd" 92 3 5 4 NA NA
"tu" "p" 490 1 1 8 NA NA
"tu" "td" 109 NA NA NA NA 13
"tu" "tu" 3130 NA NA 13 3 6
"kd" "kd" 36 2 18 NA NA NA
"ku" "kd" 202 1 11 4 NA NA
"ku" "ku" 1174 5 4 9 1 3
"p" "kd" 489 3 13 22 NA NA
"p" "ku" 1468 1 5 17 NA 1
"p" "p" 5355 4 12 129 NA 5
"td" "kd" 46 NA 3 1 NA NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 661 NA 2 1 24 1
"td" "td" 240 NA NA 4 8 NA
"tu" "kd" 100 1 1 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 473 NA NA 4 1 1
"tu" "td" 104 NA NA NA NA 6
"tu" "tu" 3164 NA 1 16 NA 5
"kd" "kd" 60 7 3 2 NA NA
"ku" "kd" 230 NA 17 13 NA NA
"ku" "ku" 1239 15 11 13 1 NA
"p" "kd" 540 1 14 55 NA NA
"p" "ku" 1535 4 NA 9 NA 7
"p" "p" 5132 NA 6 140 3 2
"td" "kd" 19 NA NA 4 NA NA
"td" "ku" 40 NA NA 1 1 NA
"td" "p" 722 NA NA 8 33 NA
"td" "td" 192 NA NA NA 7 1
"tu" "kd" 137 NA 2 5 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 452 NA 1 2 NA NA
"tu" "td" 138 NA NA NA NA 15
"tu" "tu" 3184 NA 1 12 4 5
"kd" "kd" 25 3 10 NA NA NA
"ku" "kd" 175 3 19 5 3 NA
"ku" "ku" 1239 10 12 14 2 1
"p" "kd" 452 NA 17 25 NA NA
"p" "ku" 1561 2 5 18 1 1
"p" "p" 5527 9 10 125 3 NA
"td" "kd" 49 NA 2 6 NA NA
"td" "ku" 42 NA 1 2 NA NA
"td" "p" 644 NA 1 9 28 NA
"td" "td" 175 NA NA NA 3 8
"tu" "kd" 119 1 3 4 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 500 NA 1 1 NA 1
"tu" "td" 160 NA NA 1 NA 7
"tu" "tu" 2992 NA 1 12 NA 2
"kd" "kd" 31 3 NA NA NA NA
"ku" "kd" 193 2 11 2 NA NA
"ku" "ku" 1198 8 5 8 2 1
"p" "kd" 483 NA 50 52 NA NA
"p" "ku" 1464 5 10 19 NA 1
"p" "p" 5317 6 40 146 2 3
"td" "kd" 62 NA 3 NA 3 NA
"td" "ku" 30 NA NA NA 3 NA
"td" "p" 628 NA 1 5 22 1
"td" "td" 111 NA 1 6 24 NA
"tu" "kd" 97 NA 7 6 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 418 NA 1 5 NA 1
"tu" "td" 124 NA NA 1 NA 12
"tu" "tu" 3128 NA 1 18 4 4
"kd" "kd" 39 10 17 NA NA NA
"ku" "kd" 210 2 14 4 NA NA
"ku" "ku" 1228 15 10 8 1 3
"p" "kd" 519 10 11 8 NA NA
"p" "ku" 1653 3 3 17 1 1
"p" "p" 5501 4 9 120 5 5
"td" "kd" 52 NA 8 NA 7 NA
"td" "ku" 50 NA 1 NA 4 NA
"td" "p" 658 NA 9 10 45 NA
"td" "td" 186 NA NA NA NA 1
"tu" "kd" 104 NA NA NA NA NA
"tu" "p" 550 NA 1 8 1 NA
"tu" "td" 115 NA NA NA NA 9
"tu" "tu" 3134 NA 1 12 5 6
"kd" "kd" 28 4 9 NA NA NA
"ku" "kd" 205 3 34 3 NA NA
"ku" "ku" 1226 8 23 9 1 4
"p" "kd" 447 7 24 21 NA NA
"p" "ku" 1619 14 10 16 2 2
"p" "p" 5369 5 11 109 1 1
"td" "kd" 78 NA 2 NA NA NA
"td" "ku" 37 NA NA NA 3 NA
"td" "p" 632 NA NA 3 29 1
"td" "td" 133 NA NA NA 11 3
"tu" "kd" 103 NA 5 3 NA NA
"tu" "p" 470 NA 1 3 NA NA
"tu" "td" 116 NA NA NA NA 7
"tu" "tu" 3290 NA NA 13 2 2
"kd" "kd" 28 8 NA 5 NA NA
"ku" "kd" 225 1 15 9 NA NA
"ku" "ku" 1306 8 12 17 2 1
"p" "kd" 444 1 21 24 1 NA
"p" "ku" 1734 1 2 15 1 1
"p" "p" 5187 7 8 112 1 4
"td" "kd" 70 NA NA 7 13 NA
"td" "ku" 39 NA NA 1 3 NA
"td" "p" 665 NA NA 10 36 1
"td" "td" 248 NA NA NA NA 16
"tu" "kd" 120 NA 3 2 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 564 NA 3 3 NA 1
"tu" "td" 133 NA NA 2 NA 15
"tu" "tu" 3044 NA NA 7 6 7
"kd" "kd" 19 9 6 2 NA NA
"ku" "kd" 190 3 25 5 1 NA
"ku" "ku" 1209 22 11 16 3 1
"p" "kd" 467 5 17 21 NA NA
"p" "ku" 1446 4 6 17 1 3
"p" "p" 5377 5 8 113 3 1
"td" "kd" 90 NA NA NA 3 NA
"td" "ku" 50 NA NA NA 1 NA
"td" "p" 699 NA NA 7 21 NA
"td" "td" 150 NA NA NA 11 NA
"tu" "kd" 86 NA NA 1 NA NA
"tu" "p" 412 1 NA 3 NA 3
"tu" "td" 108 1 NA NA NA 11
"tu" "tu" 3280 NA 1 8 5 1
"kd" "kd" 39 16 20 12 NA NA
"ku" "kd" 189 5 20 5 NA NA
"ku" "ku" 1250 8 12 9 2 2
"p" "kd" 484 5 31 18 NA NA
"p" "ku" 1654 4 3 18 2 NA
"p" "p" 5396 4 17 99 2 2
"td" "kd" 46 NA 1 NA NA NA
"td" "ku" 24 NA NA NA 1 NA
"td" "p" 641 NA 3 NA 27 NA
"td" "td" 167 NA NA NA 1 14
"tu" "kd" 103 1 6 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 465 NA 2 4 NA NA
"tu" "td" 85 NA NA NA NA 4
"tu" "tu" 3076 NA NA 10 2 3
"kd" "kd" 28 NA 2 NA NA NA
"ku" "kd" 200 1 25 1 NA NA
"ku" "ku" 1034 9 16 9 NA NA
"p" "kd" 476 1 19 13 NA NA
"p" "ku" 1350 4 1 13 NA NA
"p" "p" 5051 3 13 102 1 NA
"td" "kd" 40 NA 3 1 NA NA
"td" "ku" 23 NA NA NA 1 NA
"td" "p" 687 NA NA 1 16 NA
"td" "td" 191 NA NA 1 NA NA
"tu" "kd" 102 NA 2 1 NA NA
"tu" "p" 481 NA 1 6 NA 1
"tu" "td" 126 1 NA 1 NA 3
"tu" "tu" 3028 NA NA 9 1 1
"kd" "kd" 36 9 12 NA NA NA
"ku" "kd" 242 3 33 1 1 NA
"ku" "ku" 1222 14 8 6 2 1
"p" "kd" 521 4 33 10 1 NA
"p" "ku" 1552 10 3 21 NA 1
"p" "p" 5248 4 11 132 5 5
"td" "kd" 49 NA 2 2 15 NA
"td" "ku" 49 NA NA 1 2 NA
"td" "p" 698 NA NA 5 42 NA
"td" "td" 156 NA NA NA 15 19
"tu" "kd" 90 NA 4 NA NA NA
"tu" "p" 493 NA 1 7 NA 2
"tu" "td" 105 NA NA NA NA 12
"tu" "tu" 3126 1 NA 10 1 1
"kd" "kd" 23 11 NA 19 NA NA
"ku" "kd" 187 4 24 3 NA NA
"ku" "ku" 1166 19 8 7 NA 3
"p" "kd" 506 4 29 39 NA NA
"p" "ku" 1582 7 9 14 NA 2
"p" "p" 5429 7 12 162 1 1
"td" "kd" 62 NA 4 NA NA NA
"td" "ku" 45 NA NA NA 2 NA
"td" "p" 615 NA 1 5 27 NA
"td" "td" 129 NA NA NA 1 20
"tu" "kd" 115 NA 6 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 419 NA 1 4 1 NA
"tu" "td" 102 NA NA NA NA 6
"tu" "tu" 3129 NA 1 11 2 3
"kd" "kd" 47 8 13 NA NA NA
"ku" "kd" 209 7 39 5 1 NA
"ku" "ku" 1235 12 22 11 4 2
"p" "kd" 458 5 35 19 1 NA
"p" "ku" 1625 11 5 18 1 NA
"p" "p" 5432 9 21 96 4 NA
"td" "kd" 65 NA NA 9 NA NA
"td" "ku" 38 NA NA NA NA NA
"td" "p" 611 NA NA 13 27 NA
"td" "td" 174 NA NA 3 NA NA
"tu" "kd" 119 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 493 1 NA 4 NA 3
"tu" "td" 92 NA NA NA NA 11
"tu" "tu" 3004 NA 1 6 4 2
"kd" "kd" 32 59 75 30 NA NA
"ku" "kd" 224 10 53 15 1 NA
"ku" "ku" 1210 16 36 15 4 4
"p" "kd" 506 29 53 33 NA NA
"p" "ku" 1689 10 5 21 3 4
"p" "p" 5287 6 20 130 2 1
"td" "kd" 39 NA 3 NA 3 NA
"td" "ku" 38 NA 1 NA 2 NA
"td" "p" 679 NA 3 4 25 NA
"td" "td" 102 NA 1 NA NA NA
"tu" "kd" 101 NA 3 2 NA 3
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 482 NA NA 3 NA 1
"tu" "td" 120 1 NA NA NA 7
"tu" "tu" 3133 NA NA 9 5 7
"kd" "kd" 20 20 19 NA NA NA
"ku" "kd" 209 5 17 1 NA NA
"ku" "ku" 1256 9 11 4 2 5
"p" "kd" 494 11 27 8 1 NA
"p" "ku" 1525 4 5 19 2 3
"p" "p" 5283 9 9 137 3 3
"td" "kd" 73 NA 7 1 1 NA
"td" "ku" 53 NA NA NA 1 NA
"td" "p" 676 NA 4 1 46 NA
"td" "td" 152 NA NA NA 12 NA
"tu" "kd" 108 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 442 NA NA 5 NA 1
"tu" "td" 125 NA NA NA NA 14
"tu" "tu" 3098 NA NA 7 3 6
"kd" "kd" 51 5 31 NA NA NA
"ku" "kd" 211 8 23 8 NA NA
"ku" "ku" 1322 12 12 14 1 2
"p" "kd" 513 7 38 25 NA NA
"p" "ku" 1531 3 5 13 NA 1
"p" "p" 5373 2 21 117 1 4
"td" "kd" 45 NA 2 NA NA NA
"td" "ku" 30 NA NA NA NA NA
"td" "p" 606 NA NA 4 17 NA
"td" "td" 210 NA NA NA NA 32
"tu" "kd" 99 NA 5 6 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 526 NA 1 5 NA NA
"tu" "td" 160 NA NA NA NA 6
"tu" "tu" 3113 3 1 5 1 NA
"kd" "kd" 29 39 28 NA NA NA
"ku" "kd" 216 5 26 6 NA NA
"ku" "ku" 1226 11 16 5 1 1
"p" "kd" 478 11 35 13 1 NA
"p" "ku" 1546 2 6 16 NA 5
"p" "p" 5237 5 23 124 4 2
"td" "kd" 20 NA 1 NA 1 NA
"td" "ku" 30 NA NA NA 1 NA
"td" "p" 643 NA NA 8 24 NA
"td" "td" 162 NA NA NA 13 10
"tu" "kd" 104 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 460 1 2 1 1 3
"tu" "td" 97 NA NA NA NA 9
"tu" "tu" 3313 1 1 6 2 6
"kd" "kd" 28 2 11 NA NA NA
"ku" "kd" 196 2 8 2 NA NA
"ku" "ku" 1128 9 3 15 1 3
"p" "kd" 491 4 23 12 NA NA
"p" "ku" 1446 1 4 18 NA 1
"p" "p" 5257 2 13 141 2 2
"td" "kd" 63 NA 1 1 NA NA
"td" "ku" 28 NA NA NA NA NA
"td" "p" 642 NA NA 2 16 NA
"td" "td" 186 NA NA NA 3 1
"tu" "kd" 109 NA NA 1 NA NA
"tu" "p" 451 NA NA 1 NA NA
"tu" "td" 96 NA NA 1 NA 8
"tu" "tu" 3156 NA NA 12 NA 4
"kd" "kd" 44 15 18 NA NA NA
"ku" "kd" 207 11 21 2 NA NA
"ku" "ku" 1287 14 10 13 1 1
"p" "kd" 474 3 27 19 NA NA
"p" "ku" 1564 5 10 16 NA NA
"p" "p" 5348 5 4 115 4 4
"td" "kd" 71 NA 3 NA NA NA
"td" "ku" 27 NA NA NA NA NA
"td" "p" 633 NA 1 5 37 NA
"td" "td" 129 NA NA 9 1 NA
"tu" "kd" 103 1 6 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 443 NA 1 5 NA NA
"tu" "td" 129 NA NA NA NA 4
"tu" "tu" 3156 NA 2 12 4 2
"kd" "kd" 36 NA 35 NA NA NA
"ku" "kd" 199 6 15 9 NA NA
"ku" "ku" 1215 7 14 16 1 2
"p" "kd" 488 3 15 18 NA NA
"p" "ku" 1666 1 7 18 1 1
"p" "p" 5641 4 12 130 5 1
"td" "kd" 26 NA NA 3 NA NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 629 NA NA NA 17 NA
"td" "td" 121 NA NA NA NA 1
"tu" "kd" 92 NA 6 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 505 NA 1 7 1 1
"tu" "td" 101 NA NA NA NA 14
"tu" "tu" 3253 NA 1 18 1 1
"kd" "kd" 40 6 4 NA NA NA
"ku" "kd" 202 3 18 1 NA NA
"ku" "ku" 1239 12 12 9 3 2
"p" "kd" 467 1 29 22 NA NA
"p" "ku" 1473 2 6 12 1 2
"p" "p" 5302 10 22 106 1 NA
"td" "kd" 44 NA 7 NA NA NA
"td" "ku" 28 NA 1 NA NA NA
"td" "p" 678 NA 3 2 31 1
"td" "td" 97 NA NA NA 18 13
"tu" "kd" 91 NA 3 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 517 NA NA 4 NA 1
"tu" "td" 127 NA NA NA 1 7
"tu" "tu" 3055 NA NA 6 3 4
"kd" "kd" 22 10 20 NA NA NA
"ku" "kd" 191 9 14 10 NA NA
"ku" "ku" 1281 6 13 8 NA 1
"p" "kd" 480 11 15 14 NA NA
"p" "ku" 1564 12 2 19 NA NA
"p" "p" 5432 4 16 111 3 4
"td" "kd" 35 NA 14 8 NA NA
"td" "ku" 53 NA 1 1 1 NA
"td" "p" 646 NA 3 1 26 NA
"td" "td" 229 NA NA 8 NA 1
"tu" "kd" 99 NA 2 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 477 NA 2 3 NA 4
"tu" "td" 102 NA NA NA NA 7
"tu" "tu" 3145 NA NA 9 4 5
"kd" "kd" 37 6 4 1 NA NA
"ku" "kd" 224 8 32 NA NA NA
"ku" "ku" 1107 11 22 10 NA 1
"p" "kd" 482 6 21 13 NA NA
"p" "ku" 1437 6 10 11 1 3
"p" "p" 5442 5 10 102 5 NA
"td" "kd" 80 NA 7 NA NA NA
"td" "ku" 23 NA 1 NA NA NA
"td" "p" 685 NA 1 3 31 1
"td" "td" 112 NA NA NA 11 6
"tu" "kd" 106 NA 1 NA NA NA
"tu" "p" 527 NA NA 1 NA 1
"tu" "td" 132 NA NA 1 NA 13
"tu" "tu" 2959 NA NA 6 3 5
"kd" "kd" 46 5 5 NA NA NA
"ku" "kd" 232 5 18 5 NA NA
"ku" "ku" 1238 8 12 7 4 3
"p" "kd" 480 1 26 18 NA NA
"p" "ku" 1423 6 3 18 NA 2
"p" "p" 5373 6 13 139 2 NA
"td" "kd" 45 NA 3 NA NA NA
"td" "ku" 19 NA NA NA 1 NA
"td" "p" 665 NA 5 2 31 NA
"td" "td" 146 NA NA NA NA NA
"tu" "kd" 101 NA 5 1 NA NA
"tu" "ku" 4 NA NA 1 NA NA
"tu" "p" 523 NA 1 8 1 NA
"tu" "td" 146 1 NA NA NA 9
"tu" "tu" 3230 NA 1 10 1 4
"kd" "kd" 56 10 13 5 NA NA
"ku" "kd" 189 4 21 10 1 NA
"ku" "ku" 1248 11 8 21 1 NA
"p" "kd" 505 6 48 52 1 NA
"p" "ku" 1545 10 7 38 NA NA
"p" "p" 5404 5 42 192 2 3
"td" "kd" 38 NA 2 NA 2 NA
"td" "ku" 56 NA NA NA NA 1
"td" "p" 677 NA NA 1 21 4
"td" "td" 135 NA NA NA 21 17
"tu" "kd" 107 NA 5 4 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 499 NA 2 8 1 NA
"tu" "td" 138 NA NA 1 1 9
"tu" "tu" 3294 1 NA 19 1 9
"kd" "kd" 35 31 85 56 NA NA
"ku" "kd" 216 19 53 26 2 NA
"ku" "ku" 1238 19 18 12 NA 5
"p" "kd" 493 28 38 43 2 NA
"p" "ku" 1440 20 10 20 NA 1
"p" "p" 5137 16 19 112 5 1
"td" "kd" 59 NA 4 NA 1 NA
"td" "ku" 30 NA 1 NA NA NA
"td" "p" 669 NA NA 3 28 NA
"td" "td" 181 NA NA NA NA 6
"tu" "kd" 138 NA 6 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 534 NA NA 1 3 2
"tu" "td" 119 NA NA NA NA 7
"tu" "tu" 3134 NA NA 7 4 5
"kd" "kd" 27 5 9 4 NA NA
"ku" "kd" 217 6 27 4 NA NA
"ku" "ku" 1185 12 12 8 2 NA
"p" "kd" 489 2 16 14 NA NA
"p" "ku" 1563 4 8 19 1 NA
"p" "p" 5372 3 16 140 1 1
"td" "kd" 88 NA NA NA 3 NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 672 NA NA 3 18 NA
