interaction_id	target_gene_name	kinase_gene_name	target_oln_id	kinase_oln_id	score
13828	YPR013C	RAD53	YPR013C	YPL153C	1.2052
13829	YPR013C	SAT4	YPR013C	YCR008W	1.2052
13830	YPR013C	SKS1	YPR013C	YPL026C	1.2052
13831	YPR013C	YCK1	YPR013C	YHR135C	1.2052
13832	YPR013C	YCK2	YPR013C	YNL154C	1.2052
13833	YPR063C	KIN82	YPR063C	YCR091W	1.2052
13834	YPR063C	RCK1	YPR063C	YGL158W	1.2052
13835	YPR063C	YKL171W	YPR063C	YKL171W	1.2052
13836	YPR089W	PHO85	YPR089W	YPL031C	1.2052
13837	YPR091C	ATG1	YPR091C	YGL180W	1.2052
13838	YPR091C	DBF2	YPR091C	YGR092W	1.2052
13839	YPR091C	KSP1	YPR091C	YHR082C	1.2052
13840	YPR091C	KSS1	YPR091C	YGR040W	1.2052
13841	YPR091C	PHO85	YPR091C	YPL031C	1.2052
13842	YPR091C	PTK2	YPR091C	YJR059W	1.2052
13843	YPR091C	RAD53	YPR091C	YPL153C	1.2052
13844	YPR091C	RCK2	YPR091C	YLR248W	1.2052
13845	YPR091C	STE20	YPR091C	YHL007C	1.2052
13846	YPR091C	TPK1	YPR091C	YJL164C	1.2052
13847	YPR091C	YCK1	YPR091C	YHR135C	1.2052
13848	YPR091C	YCK2	YPR091C	YNL154C	1.2052
13849	YPR137C-A	ATG1	YPR137C-A	YGL180W	1.2052
13850	YPR137C-A	BCK1	YPR137C-A	YJL095W	1.2052
13851	YPR137C-A	DBF2	YPR137C-A	YGR092W	1.2052
13852	YPR137C-A	FUS3	YPR137C-A	YBL016W	1.2052
13853	YPR137C-A	HSL1	YPR137C-A	YKL101W	1.2052
13854	YPR137C-A	IRE1	YPR137C-A	YHR079C	1.2052
13855	YPR137C-A	KSP1	YPR137C-A	YHR082C	1.2052
13856	YPR137C-A	KSS1	YPR137C-A	YGR040W	1.2052
13857	YPR137C-A	PHO85	YPR137C-A	YPL031C	1.2052
13858	YPR137C-A	PRK1	YPR137C-A	YIL095W	1.2052
13859	YPR137C-A	TPK1	YPR137C-A	YJL164C	1.2052
13860	YPR137C-A	YCK1	YPR137C-A	YHR135C	1.2052
13861	YPR137C-A	YCK2	YPR137C-A	YNL154C	1.2052
13862	YPR137C-A	YPL141C	YPR137C-A	YPL141C	1.2052
13863	YPR147C	PHO85	YPR147C	YPL031C	1.2052
13864	YPR158C-C	ATG1	YPR158C-C	YGL180W	1.2052
13865	YPR158C-C	FUS3	YPR158C-C	YBL016W	1.2052
13866	YPR158C-C	IRE1	YPR158C-C	YHR079C	1.2052
13867	YPR158C-C	KSP1	YPR158C-C	YHR082C	1.2052
13868	YPR158C-C	YCK1	YPR158C-C	YHR135C	1.2052
13869	YPR158C-C	YCK2	YPR158C-C	YNL154C	1.2052
13870	YPR158W-A	ATG1	YPR158W-A	YGL180W	1.2052
13871	YPR158W-A	FUS3	YPR158W-A	YBL016W	1.2052
13872	YPR158W-A	KSP1	YPR158W-A	YHR082C	1.2052
13873	YPR158W-A	PHO85	YPR158W-A	YPL031C	1.2052
13874	YPR158W-A	YCK1	YPR158W-A	YHR135C	1.2052
13875	YPR158W-A	YCK2	YPR158W-A	YNL154C	1.2052
13876	YPR203W	YKL171W	YPR203W	YKL171W	1.2052
13877	YPS6	SKM1	YIR039C	YOL113W	1.2052
13878	YPT10	SWE1	YBR264C	YJL187C	1.2052
13879	YPT11	ATG1	YNL304W	YGL180W	1.2052
13880	YPT11	PHO85	YNL304W	YPL031C	1.2052
13881	YPT11	YCK1	YNL304W	YHR135C	1.2052
13882	YPT32	PRR1	YGL210W	YKL116C	1.2052
13883	YPT35	PKP2	YHR105W	YGL059W	1.2052
13884	YPT35	PTK2	YHR105W	YJR059W	1.2052
13885	YPT35	TPK1	YHR105W	YJL164C	1.2052
13886	YPT6	PHO85	YLR262C	YPL031C	1.2052
13887	YPT7	PHO85	YML001W	YPL031C	1.2052
13888	YRB1	KIN4	YDR002W	YOR233W	1.2052
13889	YRB1	MCK1	YDR002W	YNL307C	1.2052
13890	YRB2	KIN2	YIL063C	YLR096W	1.2052
13891	YRF1-5	SSN3	YLR467W	YPL042C	1.2052
13892	YRR1	IRE1	YOR162C	YHR079C	1.2052
13893	YRR1	KSP1	YOR162C	YHR082C	1.2052
13894	YRR1	PHO85	YOR162C	YPL031C	1.2052
13895	YRR1	RIM15	YOR162C	YFL033C	1.2052
13896	YRR1	TPK1	YOR162C	YJL164C	1.2052
13897	YRR1	YCK1	YOR162C	YHR135C	1.2052
13898	YSP3	KSS1	YOR003W	YGR040W	1.2052
13899	YTH1	PTK2	YPR107C	YJR059W	1.2052
13900	YTM1	KIN28	YOR272W	YDL108W	1.2052
13901	YUH1	PTK2	YJR099W	YJR059W	1.2052
13902	ZIP1	TPK3	YDR285W	YKL166C	1.2052
13903	ZRG17	KIN2	YNR039C	YLR096W	1.2052
13904	ZRG17	PKP2	YNR039C	YGL059W	1.2052
13905	ZRG17	PTK2	YNR039C	YJR059W	1.2052
13906	ZRG17	TPK1	YNR039C	YJL164C	1.2052
13907	ZRG8	PHO85	YER033C	YPL031C	1.2052
13908	ZUO1	PKP2	YGR285C	YGL059W	1.2052
13909	ZUO1	TPK3	YGR285C	YKL166C	1.2052
13910	ALG9	IRE1	YNL219C	YHR079C	1.175927
13911	ERV25	IRE1	YML012W	YHR079C	1.175927
13912	SPC2	IRE1	YML055W	YHR079C	1.175927
13913	SPF1	IRE1	YEL031W	YHR079C	1.175927
13914	STE24	IRE1	YJR117W	YHR079C	1.175927
13915	ELP2	CLA4	YGR200C	YNL298W	1.1754272
13916	GSF2	SNF1	YML048W	YDR477W	1.1754272
13917	CTF4	MEC1	YPR135W	YBR136W	1.165469
13918	CTF4	RAD53	YPR135W	YPL153C	1.165469
13919	ENP1	RAD53	YBR247C	YPL153C	1.165469
13920	HPC2	RAD53	YBR215W	YPL153C	1.165469
13921	NPL3	RAD53	YDR432W	YPL153C	1.165469
13922	NPL3	DUN1	YDR432W	YDL101C	1.165469
13923	RAD27	RAD53	YKL113C	YPL153C	1.165469
13924	RTT107	TEL1	YHR154W	YBL088C	1.165469
13925	TOF1	MEC1	YNL273W	YBR136W	1.165469
13926	TOF1	RAD53	YNL273W	YPL153C	1.165469
13927	ABP140	PHO85	YOR239W	YPL031C	1.1463
13928	ADE17	DUN1	YMR120C	YDL101C	1.1463
13929	AFG1	SLT2	YEL052W	YHR030C	1.1463
13930	AIM38	HOG1	YNR018W	YLR113W	1.1463
13931	AMN1	DBF2	YBR158W	YGR092W	1.1463
13932	AMN1	CDC5	YBR158W	YMR001C	1.1463
13933	ARP8	CLA4	YOR141C	YNL298W	1.1463
13934	ASH1	BCK1	YKL185W	YJL095W	1.1463
13935	ASK1	HOG1	YKL052C	YLR113W	1.1463
13936	ASM4	CLA4	YDL088C	YNL298W	1.1463
13937	ATP22	TOS3	YDR350C	YGL179C	1.1463
13938	AVT4	HOG1	YNL101W	YLR113W	1.1463
13939	AXL2	PHO85	YIL140W	YPL031C	1.1463
13940	BBP1	BCK1	YPL255W	YJL095W	1.1463
13941	BMH1	PHO85	YER177W	YPL031C	1.1463
13942	BNA4	CDC28	YBL098W	YBR160W	1.1463
13943	BPT1	SLT2	YLL015W	YHR030C	1.1463
13944	BSC6	PHO85	YOL137W	YPL031C	1.1463
13945	BUD27	MCK1	YFL023W	YNL307C	1.1463
13946	BUD27	SLT2	YFL023W	YHR030C	1.1463
13947	BUD3	CLA4	YCL014W	YNL298W	1.1463
13948	BYE1	HOG1	YKL005C	YLR113W	1.1463
13949	BZZ1	HOG1	YHR114W	YLR113W	1.1463
13950	CAF120	MCK1	YNL278W	YNL307C	1.1463
13951	CAF120	HOG1	YNL278W	YLR113W	1.1463
13952	CCC1	HOG1	YLR220W	YLR113W	1.1463
13953	CCL1	CLA4	YPR025C	YNL298W	1.1463
13954	CDC14	CLA4	YFR028C	YNL298W	1.1463
13955	CDC15	PHO85	YAR019C	YPL031C	1.1463
13956	CDC15	SLT2	YAR019C	YHR030C	1.1463
13957	CDC16	MPS1	YKL022C	YDL028C	1.1463
13958	CDC19	CLA4	YAL038W	YNL298W	1.1463
13959	CDC23	MPS1	YHR166C	YDL028C	1.1463
13960	CDC27	MPS1	YBL084C	YDL028C	1.1463
13961	CDC27	TPK3	YBL084C	YKL166C	1.1463
13962	CDC27	TPK2	YBL084C	YPL203W	1.1463
13963	CDC28	MPS1	YBR160W	YDL028C	1.1463
13964	CDC37	CLA4	YDR168W	YNL298W	1.1463
13965	CDC6	HSL1	YJL194W	YKL101W	1.1463
13966	CDC73	PHO85	YLR418C	YPL031C	1.1463
13967	CDH1	PHO85	YGL003C	YPL031C	1.1463
13968	CDH1	KCC4	YGL003C	YCL024W	1.1463
13969	CHS2	ELM1	YBR038W	YKL048C	1.1463
13970	CKB1	HOG1	YGL019W	YLR113W	1.1463
13971	CKS1	MPS1	YBR135W	YDL028C	1.1463
13972	CLB2	MPS1	YPR119W	YDL028C	1.1463
13973	CLN1	SAT4	YMR199W	YCR008W	1.1463
13974	CLN2	SAT4	YPL256C	YCR008W	1.1463
13975	CMD1	GIN4	YBR109C	YDR507C	1.1463
13976	CMP2	HSL1	YML057W	YKL101W	1.1463
13977	COP1	SLT2	YDL145C	YHR030C	1.1463
13978	COQ1	BCK1	YBR003W	YJL095W	1.1463
13979	COS111	CLA4	YBR203W	YNL298W	1.1463
13980	CSE4	HOG1	YKL049C	YLR113W	1.1463
13981	CST6	KIN4	YIL036W	YOR233W	1.1463
13982	CUR1	MCK1	YPR158W	YNL307C	1.1463
13983	CYC3	SLT2	YAL039C	YHR030C	1.1463
13984	DBF4	HOG1	YDR052C	YLR113W	1.1463
13985	DMA2	CDC5	YNL116W	YMR001C	1.1463
13986	DOA1	HOG1	YKL213C	YLR113W	1.1463
13987	DOA4	CLA4	YDR069C	YNL298W	1.1463
13988	DOC1	TPK3	YGL240W	YKL166C	1.1463
13989	DOC1	TPK1	YGL240W	YJL164C	1.1463
13990	DOC1	TPK2	YGL240W	YPL203W	1.1463
13991	DOT1	SWE1	YDR440W	YJL187C	1.1463
13992	DOT1	CLA4	YDR440W	YNL298W	1.1463
13993	DSK2	CLA4	YMR276W	YNL298W	1.1463
13994	DSN1	ELM1	YIR010W	YKL048C	1.1463
13995	DTR1	SLT2	YBR180W	YHR030C	1.1463
13996	EAR1	CMK1	YMR171C	YFR014C	1.1463
13997	EBS1	MCK1	YDR206W	YNL307C	1.1463
13998	ECM13	CLA4	YBL043W	YNL298W	1.1463
13999	ECM14	CLA4	YHR132C	YNL298W	1.1463
14000	ECM22	BCK1	YLR228C	YJL095W	1.1463
14001	ECM22	SLT2	YLR228C	YHR030C	1.1463
14002	ELM1	PHO85	YKL048C	YPL031C	1.1463
14003	EMC1	CDC28	YCL045C	YBR160W	1.1463
14004	ENT2	SLT2	YLR206W	YHR030C	1.1463
14005	EPT1	TEL1	YHR123W	YBL088C	1.1463
14006	ERF2	SAK1	YLR246W	YER129W	1.1463
14007	ESBP6	HOG1	YNL125C	YLR113W	1.1463
14008	FAR1	HOG1	YJL157C	YLR113W	1.1463
14009	FAS1	HOG1	YKL182W	YLR113W	1.1463
14010	FCP1	CLA4	YMR277W	YNL298W	1.1463
14011	FIT3	BCK1	YOR383C	YJL095W	1.1463
14012	FMP23	HOG1	YBR047W	YLR113W	1.1463
14013	FUN19	CTK1	YAL034C	YKL139W	1.1463
14014	FYV6	HOG1	YNL133C	YLR113W	1.1463
14015	GAL11	SWE1	YOL051W	YJL187C	1.1463
14016	GAL80	SNF1	YML051W	YDR477W	1.1463
14017	GAR1	MCK1	YHR089C	YNL307C	1.1463
14018	GAR1	SLT2	YHR089C	YHR030C	1.1463
14019	GCR2	MCK1	YNL199C	YNL307C	1.1463
14020	GDS1	SLT2	YOR355W	YHR030C	1.1463
14021	GEA2	CMK1	YEL022W	YFR014C	1.1463
14022	GET1	CDC28	YGL020C	YBR160W	1.1463
14023	GIC1	PHO85	YHR061C	YPL031C	1.1463
14024	GIC2	PHO85	YDR309C	YPL031C	1.1463
14025	GIC2	BCK1	YDR309C	YJL095W	1.1463
14026	GIC2	SLT2	YDR309C	YHR030C	1.1463
14027	GIP4	CLA4	YAL031C	YNL298W	1.1463
14028	GIS1	TPK1	YDR096W	YJL164C	1.1463
14029	GIS1	TPK2	YDR096W	YPL203W	1.1463
14030	GIS1	TPK3	YDR096W	YKL166C	1.1463
14031	GLC3	CLA4	YEL011W	YNL298W	1.1463
14032	GLC7	MPS1	YER133W	YDL028C	1.1463
14033	GMH1	SLT2	YKR030W	YHR030C	1.1463
14034	GMH1	HOG1	YKR030W	YLR113W	1.1463
14035	GOS1	HOG1	YHL031C	YLR113W	1.1463
14036	GPI13	GIN4	YLL031C	YDR507C	1.1463
14037	GSY2	HOG1	YLR258W	YLR113W	1.1463
14038	HAS1	HOG1	YMR290C	YLR113W	1.1463
14039	HIP1	BCK1	YGR191W	YJL095W	1.1463
14040	HNM1	CMK1	YGL077C	YFR014C	1.1463
14041	HNM1	HOG1	YGL077C	YLR113W	1.1463
14042	HPC2	CDC28	YBR215W	YBR160W	1.1463
14043	HRD1	PHO85	YOL013C	YPL031C	1.1463
14044	HTZ1	KIN82	YOL012C	YCR091W	1.1463
14045	HXT17	BCK1	YNR072W	YJL095W	1.1463
14046	IME2	PHO85	YJL106W	YPL031C	1.1463
14047	INP1	SLT2	YMR204C	YHR030C	1.1463
14048	INP54	PHO85	YOL065C	YPL031C	1.1463
14049	IQG1	CLA4	YPL242C	YNL298W	1.1463
14050	IRC21	CLA4	YMR073C	YNL298W	1.1463
14051	IST1	BCK1	YNL265C	YJL095W	1.1463
14052	ITR2	MCK1	YOL103W	YNL307C	1.1463
14053	KAP114	GIN4	YGL241W	YDR507C	1.1463
14054	KEL1	HSL1	YHR158C	YKL101W	1.1463
14055	KEL2	ELM1	YGR238C	YKL048C	1.1463
14056	KEL2	HOG1	YGR238C	YLR113W	1.1463
14057	KES1	SLT2	YPL145C	YHR030C	1.1463
14058	KRE6	BCK1	YPR159W	YJL095W	1.1463
14059	KRI1	MCK1	YNL308C	YNL307C	1.1463
14060	LAS17	PHO85	YOR181W	YPL031C	1.1463
14061	LCD1	SLT2	YDR499W	YHR030C	1.1463
14062	LCD1	HOG1	YDR499W	YLR113W	1.1463
14063	LRE1	PHO85	YCL051W	YPL031C	1.1463
14064	LSB1	BCK1	YGR136W	YJL095W	1.1463
14065	MAK10	CLA4	YEL053C	YNL298W	1.1463
14066	MBP1	HOG1	YDL056W	YLR113W	1.1463
14067	MCM1	MCK1	YMR043W	YNL307C	1.1463
14068	MCM3	CLA4	YEL032W	YNL298W	1.1463
14069	MCM5	CLA4	YLR274W	YNL298W	1.1463
14070	MCM5	CTK1	YLR274W	YKL139W	1.1463
14071	MCM6	CLA4	YGL201C	YNL298W	1.1463
14072	MCM6	SLT2	YGL201C	YHR030C	1.1463
14073	MDG1	GIN4	YNL173C	YDR507C	1.1463
14074	MDL2	PTK2	YPL270W	YJR059W	1.1463
14075	MDL2	HOG1	YPL270W	YLR113W	1.1463
14076	MEC1	RCK1	YBR136W	YGL158W	1.1463
14077	MEC1	RCK2	YBR136W	YLR248W	1.1463
14078	MET32	MCK1	YDR253C	YNL307C	1.1463
14079	MFT1	SLT2	YML062C	YHR030C	1.1463
14080	MGS1	RAD53	YNL218W	YPL153C	1.1463
14081	MIA40	MCK1	YKL195W	YNL307C	1.1463
14082	MKK1	CLA4	YOR231W	YNL298W	1.1463
14083	MKK1	MCK1	YOR231W	YNL307C	1.1463
14084	MLC1	BCK1	YGL106W	YJL095W	1.1463
14085	MNR2	CLA4	YKL064W	YNL298W	1.1463
14086	MNS1	CKA2	YJR131W	YOR061W	1.1463
14087	MNT3	CLA4	YIL014W	YNL298W	1.1463
14088	MPS1	BCK1	YDL028C	YJL095W	1.1463
14089	MSA1	ISR1	YOR066W	YPR106W	1.1463
14090	MSA1	PRR2	YOR066W	YDL214C	1.1463
14091	MSB1	HOG1	YOR188W	YLR113W	1.1463
14092	MSB3	MCK1	YNL293W	YNL307C	1.1463
14093	MSH6	DUN1	YDR097C	YDL101C	1.1463
14094	MSI1	BCK1	YBR195C	YJL095W	1.1463
14095	MSN2	CLA4	YMR037C	YNL298W	1.1463
14096	MSN2	SLT2	YMR037C	YHR030C	1.1463
14097	MSS4	BCK1	YDR208W	YJL095W	1.1463
14098	MSS4	GIN4	YDR208W	YDR507C	1.1463
14099	MSS4	HOG1	YDR208W	YLR113W	1.1463
14100	MTC1	SLT2	YJL123C	YHR030C	1.1463
14101	MTR10	CLA4	YOR160W	YNL298W	1.1463
14102	MTR10	SLT2	YOR160W	YHR030C	1.1463
14103	MUK1	CLA4	YPL070W	YNL298W	1.1463
14104	MYO2	TPK1	YOR326W	YJL164C	1.1463
14105	MYO2	TPK2	YOR326W	YPL203W	1.1463
14106	MYO2	TPK3	YOR326W	YKL166C	1.1463
14107	NAT2	PHO85	YGR147C	YPL031C	1.1463
14108	NBP1	CLA4	YLR457C	YNL298W	1.1463
14109	NDC1	CLA4	YML031W	YNL298W	1.1463
14110	NDC1	HOG1	YML031W	YLR113W	1.1463
14111	NFU1	KIN3	YKL040C	YAR018C	1.1463
14112	NGR1	CDC28	YBR212W	YBR160W	1.1463
14113	NHP10	HOG1	YDL002C	YLR113W	1.1463
14114	NIT3	BCK1	YLR351C	YJL095W	1.1463
14115	NOT3	HOG1	YIL038C	YLR113W	1.1463
14116	NRP1	CLA4	YDL167C	YNL298W	1.1463
14117	NRT1	KIN4	YOR071C	YOR233W	1.1463
14118	OSH6	MCK1	YKR003W	YNL307C	1.1463
14119	OSH7	MCK1	YHR001W	YNL307C	1.1463
14120	PAC11	PHO85	YDR488C	YPL031C	1.1463
14121	PAP1	CLA4	YKR002W	YNL298W	1.1463
14122	PAR32	CLA4	YDL173W	YNL298W	1.1463
14123	PBN1	BCK1	YCL052C	YJL095W	1.1463
14124	PBP2	CLA4	YBR233W	YNL298W	1.1463
14125	PCL6	BCK1	YER059W	YJL095W	1.1463
14126	PCL6	SLT2	YER059W	YHR030C	1.1463
14127	PCL8	CLA4	YPL219W	YNL298W	1.1463
14128	PDE2	FUS3	YOR360C	YBL016W	1.1463
14129	PEP7	MCK1	YDR323C	YNL307C	1.1463
14130	PES4	MCK1	YFR023W	YNL307C	1.1463
14131	PEX10	CMK1	YDR265W	YFR014C	1.1463
14132	PEX18	MCK1	YHR160C	YNL307C	1.1463
14133	PEX19	MCK1	YDL065C	YNL307C	1.1463
14134	PEX3	BCK1	YDR329C	YJL095W	1.1463
14135	PFK27	BCK1	YOL136C	YJL095W	1.1463
14136	PFK27	CLA4	YOL136C	YNL298W	1.1463
14137	PFK27	MCK1	YOL136C	YNL307C	1.1463
14138	PFK27	SLT2	YOL136C	YHR030C	1.1463
14139	PFK27	SWE1	YOL136C	YJL187C	1.1463
14140	PHD1	ELM1	YKL043W	YKL048C	1.1463
14141	PHD1	HOG1	YKL043W	YLR113W	1.1463
14142	PHM8	PHO85	YER037W	YPL031C	1.1463
14143	PHO5	CLA4	YBR093C	YNL298W	1.1463
14144	PIG2	BCK1	YIL045W	YJL095W	1.1463
14145	PIH1	MCK1	YHR034C	YNL307C	1.1463
14146	PLP2	GIN4	YOR281C	YDR507C	1.1463
14147	PMP2	PHO85	YEL017C-A	YPL031C	1.1463
14148	PMT2	PHO85	YAL023C	YPL031C	1.1463
14149	PMT3	PHO85	YOR321W	YPL031C	1.1463
14150	POG1	GIN4	YIL122W	YDR507C	1.1463
14151	POG1	HOG1	YIL122W	YLR113W	1.1463
14152	POL30	HOG1	YBR088C	YLR113W	1.1463
14153	PPE1	PHO85	YHR075C	YPL031C	1.1463
14154	PPH22	PHO85	YDL188C	YPL031C	1.1463
14155	PPH3	CDC5	YDR075W	YMR001C	1.1463
14156	PRE10	BCK1	YOR362C	YJL095W	1.1463
14157	PRE10	CLA4	YOR362C	YNL298W	1.1463
14158	PRE10	SLT2	YOR362C	YHR030C	1.1463
14159	PRM1	SLT2	YNL279W	YHR030C	1.1463
14160	PRY1	MCK1	YJL079C	YNL307C	1.1463
14161	PTC2	DUN1	YER089C	YDL101C	1.1463
14162	PTC5	SLT2	YOR090C	YHR030C	1.1463
14163	PTC5	BCK1	YOR090C	YJL095W	1.1463
14164	PTC5	SWE1	YOR090C	YJL187C	1.1463
14165	PTC5	HOG1	YOR090C	YLR113W	1.1463
14166	PTM1	MCK1	YKL039W	YNL307C	1.1463
14167	PTR2	SLT2	YKR093W	YHR030C	1.1463
14168	PTR2	HOG1	YKR093W	YLR113W	1.1463
14169	PUF4	SLT2	YGL014W	YHR030C	1.1463
14170	PXL1	GIN4	YKR090W	YDR507C	1.1463
14171	QDR3	HOG1	YBR043C	YLR113W	1.1463
14172	QRI1	CDC28	YDL103C	YBR160W	1.1463
14173	RAD24	RCK2	YER173W	YLR248W	1.1463
14174	RAD24	RCK1	YER173W	YGL158W	1.1463
14175	RAD26	CMK1	YJR035W	YFR014C	1.1463
14176	RAD5	IME2	YLR032W	YJL106W	1.1463
14177	RAD54	PHO85	YGL163C	YPL031C	1.1463
14178	RAD61	CLA4	YDR014W	YNL298W	1.1463
14179	RAD9	GIN4	YDR217C	YDR507C	1.1463
14180	RAS2	KIN28	YNL098C	YDL108W	1.1463
14181	RBG1	KIN1	YAL036C	YDR122W	1.1463
14182	RCK2	PHO85	YLR248W	YPL031C	1.1463
14183	RDI1	PHO85	YDL135C	YPL031C	1.1463
14184	RDI1	CLA4	YDL135C	YNL298W	1.1463
14185	RED1	SLT2	YLR263W	YHR030C	1.1463
14186	REG2	CDC28	YBR050C	YBR160W	1.1463
14187	RFA2	PHO85	YNL312W	YPL031C	1.1463
14188	RGD2	PHO85	YFL047W	YPL031C	1.1463
14189	RIO1	MCK1	YOR119C	YNL307C	1.1463
14190	RNT1	CTK1	YMR239C	YKL139W	1.1463
14191	RNT1	KIN4	YMR239C	YOR233W	1.1463
14192	RNT1	SWE1	YMR239C	YJL187C	1.1463
14193	ROX3	HOG1	YBL093C	YLR113W	1.1463
14194	RPI1	PHO85	YIL119C	YPL031C	1.1463
14195	RPN4	CLA4	YDL020C	YNL298W	1.1463
14196	RPN4	GIN4	YDL020C	YDR507C	1.1463
14197	RPN4	SWE1	YDL020C	YJL187C	1.1463
14198	RPN4	HOG1	YDL020C	YLR113W	1.1463
14199	RPS26A	SLT2	YGL189C	YHR030C	1.1463
14200	RPS9B	HOG1	YBR189W	YLR113W	1.1463
14201	RPT2	CLA4	YDL007W	YNL298W	1.1463
14202	RRN6	MCK1	YBL014C	YNL307C	1.1463
14203	RRN6	BCK1	YBL014C	YJL095W	1.1463
14204	RRN9	KIN1	YMR270C	YDR122W	1.1463
14205	RRP3	HOG1	YHR065C	YLR113W	1.1463
14206	RRP5	SLT2	YMR229C	YHR030C	1.1463
14207	RSA4	CLA4	YCR072C	YNL298W	1.1463
14208	RSC8	SLT2	YFR037C	YHR030C	1.1463
14209	RTG3	HOG1	YBL103C	YLR113W	1.1463
14210	RTT106	MCK1	YNL206C	YNL307C	1.1463
14211	RVS161	CDC28	YCR009C	YBR160W	1.1463
14212	SAP155	PHO85	YFR040W	YPL031C	1.1463
14213	SAR1	HRR25	YPL218W	YPL204W	1.1463
14214	SAS3	SLT2	YBL052C	YHR030C	1.1463
14215	SAY1	MCK1	YGR263C	YNL307C	1.1463
14216	SBE22	CKA2	YHR103W	YOR061W	1.1463
14217	SBE22	CLA4	YHR103W	YNL298W	1.1463
14218	SBE22	ELM1	YHR103W	YKL048C	1.1463
14219	SCP160	HOG1	YJL080C	YLR113W	1.1463
14220	SDS22	CLA4	YKL193C	YNL298W	1.1463
14221	SEC14	ARK1	YMR079W	YNL020C	1.1463
14222	SEC14	STE20	YMR079W	YHL007C	1.1463
14223	SEC24	CMK1	YIL109C	YFR014C	1.1463
14224	SGN1	HOG1	YIR001C	YLR113W	1.1463
14225	SGT1	CLA4	YOR057W	YNL298W	1.1463
14226	SHE3	CLA4	YBR130C	YNL298W	1.1463
14227	SHP1	CLA4	YBL058W	YNL298W	1.1463
14228	SIM1	BCK1	YIL123W	YJL095W	1.1463
14229	SIP4	HOG1	YJL089W	YLR113W	1.1463
14230	SIP5	MCK1	YMR140W	YNL307C	1.1463
14231	SIT4	CDC5	YDL047W	YMR001C	1.1463
14232	SIW14	ARK1	YNL032W	YNL020C	1.1463
14233	SIW14	PRK1	YNL032W	YIL095W	1.1463
14234	SKN1	SLT2	YGR143W	YHR030C	1.1463
14235	SKS1	PHO85	YPL026C	YPL031C	1.1463
14236	SKS1	ELM1	YPL026C	YKL048C	1.1463
14237	SKS1	GIN4	YPL026C	YDR507C	1.1463
14238	SLX4	DUN1	YLR135W	YDL101C	1.1463
14239	SLX4	MCK1	YLR135W	YNL307C	1.1463
14240	SLX4	BCK1	YLR135W	YJL095W	1.1463
14241	SLY41	HOG1	YOR307C	YLR113W	1.1463
14242	SNA4	CMK1	YDL123W	YFR014C	1.1463
14243	SNC1	GIN4	YAL030W	YDR507C	1.1463
14244	SNF7	BCK1	YLR025W	YJL095W	1.1463
14245	SNF7	CKA2	YLR025W	YOR061W	1.1463
14246	SNF7	ELM1	YLR025W	YKL048C	1.1463
14247	SNG1	GIN4	YGR197C	YDR507C	1.1463
14248	SNG1	SLT2	YGR197C	YHR030C	1.1463
14249	SNL1	PHO85	YIL016W	YPL031C	1.1463
14250	SPO23	CLA4	YBR250W	YNL298W	1.1463
14251	SPS22	ELM1	YCL048W	YKL048C	1.1463
14252	SPS22	SWE1	YCL048W	YJL187C	1.1463
14253	SPT21	HOG1	YMR179W	YLR113W	1.1463
14254	SPT23	HOG1	YKL020C	YLR113W	1.1463
14255	SRO9	CLA4	YCL037C	YNL298W	1.1463
14256	SRP40	MCK1	YKR092C	YNL307C	1.1463
14257	SSK2	YPK2	YNR031C	YMR104C	1.1463
14258	SSL2	CLA4	YIL143C	YNL298W	1.1463
14259	SSN3	GIN4	YPL042C	YDR507C	1.1463
14260	STB6	HOG1	YKL072W	YLR113W	1.1463
14261	STH1	SWE1	YIL126W	YJL187C	1.1463
14262	SVF1	MCK1	YDR346C	YNL307C	1.1463
14263	SYC1	PHO85	YOR179C	YPL031C	1.1463
14264	TAF1	SLT2	YGR274C	YHR030C	1.1463
14265	TAZ1	MCK1	YPR140W	YNL307C	1.1463
14266	TCA17	CLA4	YEL048C	YNL298W	1.1463
14267	TFG2	HOG1	YGR005C	YLR113W	1.1463
14268	TGL4	MCK1	YKR089C	YNL307C	1.1463
14269	TGL4	CMK1	YKR089C	YFR014C	1.1463
14270	THO1	GIN4	YER063W	YDR507C	1.1463
14271	THO1	MCK1	YER063W	YNL307C	1.1463
14272	THO1	HOG1	YER063W	YLR113W	1.1463
14273	TIF1	SWE1	YKR059W	YJL187C	1.1463
14274	TIF3	PHO85	YPR163C	YPL031C	1.1463
14275	TIM22	CMK1	YDL217C	YFR014C	1.1463
14276	TOA2	MCK1	YKL058W	YNL307C	1.1463
14277	TOA2	BCK1	YKL058W	YJL095W	1.1463
14278	TOA2	HOG1	YKL058W	YLR113W	1.1463
14279	TOD6	MCK1	YBL054W	YNL307C	1.1463
14280	TOP3	KIN3	YLR234W	YAR018C	1.1463
14281	TOS8	SWE1	YGL096W	YJL187C	1.1463
14282	TPO2	BCK1	YGR138C	YJL095W	1.1463
14283	TSR2	MCK1	YLR435W	YNL307C	1.1463
14284	TYW1	SLT2	YPL207W	YHR030C	1.1463
14285	UBP11	GIN4	YKR098C	YDR507C	1.1463
14286	UBP11	SLT2	YKR098C	YHR030C	1.1463
14287	UBP11	HOG1	YKR098C	YLR113W	1.1463
14288	UBP7	CLA4	YIL156W	YNL298W	1.1463
