"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"p" "p" 5362 7 10 143 5 1
"td" "kd" 40 NA 2 NA NA NA
"td" "ku" 26 NA NA 1 NA NA
"td" "p" 601 NA 1 7 24 NA
"td" "td" 146 NA NA 7 2 2
"tu" "kd" 98 NA 5 3 NA NA
"tu" "p" 486 NA NA 6 NA NA
"tu" "td" 133 NA NA 1 NA 3
"tu" "tu" 3178 1 NA 6 NA 6
"kd" "kd" 32 3 12 13 NA NA
"ku" "kd" 95 1 17 17 1 NA
"ku" "ku" 1262 6 6 11 3 1
"p" "kd" 490 4 18 28 2 NA
"p" "ku" 1495 6 3 15 3 NA
"p" "p" 5353 3 14 108 7 1
"td" "kd" 46 NA NA NA 1 NA
"td" "ku" 30 NA NA 1 3 1
"td" "p" 654 NA NA 9 33 1
"td" "td" 128 NA NA 9 10 5
"tu" "kd" 112 NA 1 1 1 NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 456 NA NA 3 1 1
"tu" "td" 133 NA NA 1 NA 6
"tu" "tu" 2931 1 1 5 4 1
"kd" "kd" 37 3 15 NA NA NA
"ku" "kd" 266 4 29 4 NA NA
"ku" "ku" 1188 12 10 11 1 2
"p" "kd" 498 2 16 17 NA NA
"p" "ku" 1644 6 3 14 3 1
"p" "p" 5455 2 17 119 NA 1
"td" "kd" 49 NA 9 2 NA NA
"td" "ku" 32 NA 1 NA 2 NA
"td" "p" 660 NA 4 12 42 NA
"td" "td" 163 NA NA NA 2 NA
"tu" "kd" 86 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 271 NA 1 4 NA 2
"tu" "td" 124 NA NA 1 NA 7
"tu" "tu" 3460 NA NA 6 NA 7
"kd" "kd" 23 1 19 1 NA NA
"ku" "kd" 226 6 27 9 NA NA
"ku" "ku" 1188 7 12 17 1 1
"p" "kd" 453 7 27 22 1 NA
"p" "ku" 1572 3 6 19 1 NA
"p" "p" 5395 3 20 130 1 1
"td" "kd" 97 NA 3 NA 5 NA
"td" "ku" 53 NA NA 1 1 NA
"td" "p" 752 NA 1 3 24 1
"td" "td" 135 NA NA NA 13 NA
"tu" "kd" 80 1 5 1 NA NA
"tu" "p" 476 NA 1 1 1 NA
"tu" "td" 149 NA NA NA NA 2
"tu" "tu" 3220 1 NA 13 1 3
"kd" "kd" 34 6 3 3 NA NA
"ku" "kd" 178 3 33 6 1 NA
"ku" "ku" 1210 13 16 18 1 1
"p" "kd" 444 NA 20 11 NA NA
"p" "ku" 1505 16 6 28 1 3
"p" "p" 5178 5 14 150 NA 1
"td" "kd" 42 NA NA NA 2 NA
"td" "ku" 42 NA NA NA NA NA
"td" "p" 653 NA 1 7 32 2
"td" "td" 155 NA NA NA 44 NA
"tu" "kd" 98 NA 7 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 471 NA 3 3 NA 1
"tu" "td" 137 NA NA NA NA 20
"tu" "tu" 3038 2 1 9 1 7
"kd" "kd" 35 5 27 12 NA NA
"ku" "kd" 198 7 28 6 1 NA
"ku" "ku" 1276 12 22 15 1 2
"p" "kd" 464 9 19 17 NA NA
"p" "ku" 1527 7 6 20 1 NA
"p" "p" 5417 3 7 118 1 5
"td" "kd" 55 NA 5 NA NA NA
"td" "ku" 34 NA 1 1 1 NA
"td" "p" 668 NA 1 12 28 NA
"td" "td" 204 NA NA NA NA NA
"tu" "kd" 115 1 3 1 NA NA
"tu" "p" 494 1 1 3 NA NA
"tu" "td" 99 NA NA NA NA 5
"tu" "tu" 3246 NA 3 8 NA 5
"kd" "kd" 17 30 6 NA NA NA
"ku" "kd" 216 12 19 1 NA NA
"ku" "ku" 1225 17 16 14 NA 3
"p" "kd" 423 2 17 21 NA NA
"p" "ku" 1407 7 8 19 2 2
"p" "p" 5309 4 5 122 6 4
"td" "kd" 47 NA 12 NA 3 NA
"td" "ku" 29 NA NA NA 1 NA
"td" "p" 622 NA NA 2 41 NA
"td" "td" 181 NA NA NA NA 31
"tu" "kd" 130 1 1 1 NA NA
"tu" "p" 505 NA NA 4 1 NA
"tu" "td" 119 NA NA NA NA 13
"tu" "tu" 3138 NA NA 8 8 6
"kd" "kd" 28 22 10 NA NA NA
"ku" "kd" 195 8 20 3 NA NA
"ku" "ku" 1248 13 17 17 2 2
"p" "kd" 450 6 17 17 1 NA
"p" "ku" 1582 9 8 20 1 3
"p" "p" 5413 2 5 127 1 2
"td" "kd" 39 NA NA NA NA NA
"td" "ku" 24 NA NA NA NA NA
"td" "p" 710 NA 1 NA 22 NA
"td" "td" 131 NA NA NA NA 4
"tu" "kd" 106 NA 1 3 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 488 NA NA 1 NA NA
"tu" "td" 122 NA NA NA NA 8
"tu" "tu" 3110 NA NA 8 1 5
"kd" "kd" 37 9 4 NA NA NA
"ku" "kd" 206 3 27 4 NA NA
"ku" "ku" 1164 8 23 5 NA 5
"p" "kd" 507 4 27 20 NA NA
"p" "ku" 1527 10 5 22 2 1
"p" "p" 5414 3 11 150 3 1
"td" "kd" 40 NA 14 4 1 NA
"td" "ku" 34 NA 1 1 2 NA
"td" "p" 705 NA 8 5 38 NA
"td" "td" 114 NA NA NA 3 NA
"tu" "kd" 115 NA 1 4 NA NA
"tu" "ku" 7 NA NA NA NA NA
"tu" "p" 427 NA 1 3 NA NA
"tu" "td" 132 NA NA NA NA 6
"tu" "tu" 3219 1 1 8 8 1
"kd" "kd" 31 5 8 NA NA NA
"ku" "kd" 103 5 24 5 1 NA
"ku" "ku" 1096 10 10 14 NA 5
"p" "kd" 483 1 25 14 1 NA
"p" "ku" 1397 4 2 19 1 NA
"p" "p" 5269 1 10 177 4 2
"td" "kd" 81 NA 7 1 1 NA
"td" "ku" 35 NA NA NA NA NA
"td" "p" 643 NA 3 6 34 1
"td" "td" 120 NA NA NA 41 3
"tu" "kd" 111 NA 3 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 521 NA NA 2 1 NA
"tu" "td" 104 NA NA NA NA 6
"tu" "tu" 3119 NA 1 16 2 2
"kd" "kd" 60 4 12 NA NA NA
"ku" "kd" 217 5 14 10 1 NA
"ku" "ku" 1118 5 16 10 2 6
"p" "kd" 486 3 11 8 NA NA
"p" "ku" 1507 5 3 17 3 1
"p" "p" 5297 2 7 79 4 3
"td" "kd" 18 NA 4 NA 2 NA
"td" "ku" 39 NA 1 1 4 NA
"td" "p" 644 NA NA 1 27 NA
"td" "td" 128 NA NA NA 1 2
"tu" "kd" 102 1 NA 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 484 NA NA 6 NA NA
"tu" "td" 99 NA 1 NA NA 9
"tu" "tu" 3146 1 NA 8 2 1
"kd" "kd" 18 18 43 2 NA NA
"ku" "kd" 196 11 34 5 NA NA
"ku" "ku" 1197 8 24 8 1 1
"p" "kd" 489 7 29 18 NA NA
"p" "ku" 1667 12 11 15 NA 4
"p" "p" 5473 5 9 92 10 2
"td" "kd" 90 NA NA NA NA NA
"td" "ku" 40 NA NA NA 4 NA
"td" "p" 754 NA NA 3 44 NA
"td" "td" 202 NA NA NA 18 NA
"tu" "kd" 107 1 2 4 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 474 NA 2 5 1 1
"tu" "td" 117 NA NA NA NA 3
"tu" "tu" 3105 NA 1 5 2 5
"kd" "kd" 21 5 12 NA NA NA
"ku" "kd" 187 1 9 1 NA NA
"ku" "ku" 1143 13 8 13 NA 1
"p" "kd" 490 2 16 9 1 NA
"p" "ku" 1442 2 5 11 1 1
"p" "p" 5412 6 13 111 1 4
"td" "kd" 66 NA 2 NA 24 NA
"td" "ku" 40 NA NA NA 1 NA
"td" "p" 701 NA 1 6 48 NA
"td" "td" 217 NA NA NA 17 1
"tu" "kd" 125 NA 4 1 NA NA
"tu" "p" 503 1 2 7 NA NA
"tu" "td" 112 NA NA NA NA 5
"tu" "tu" 3117 NA NA 13 1 NA
"kd" "kd" 31 8 7 NA NA NA
"ku" "kd" 198 2 15 12 NA NA
"ku" "ku" 1164 8 6 12 NA NA
"p" "kd" 498 2 26 26 NA NA
"p" "ku" 1587 5 7 18 1 1
"p" "p" 5311 16 11 139 3 2
"td" "kd" 39 NA 1 14 NA NA
"td" "ku" 40 NA NA NA NA NA
"td" "p" 659 NA 1 11 25 NA
"td" "td" 174 NA NA NA 4 7
"tu" "kd" 114 NA 1 1 NA NA
"tu" "p" 503 NA 4 2 NA 1
"tu" "td" 109 NA NA NA NA 11
"tu" "tu" 3049 NA NA 4 3 5
"kd" "kd" 24 10 16 NA NA NA
"ku" "kd" 155 9 26 6 1 NA
"ku" "ku" 1137 10 23 7 3 NA
"p" "kd" 489 5 30 11 NA NA
"p" "ku" 1516 3 5 30 4 1
"p" "p" 5211 3 22 119 3 2
"td" "kd" 78 NA 9 NA NA NA
"td" "ku" 32 NA NA NA 1 NA
"td" "p" 647 NA 1 2 20 4
"td" "td" 213 NA NA 2 NA 5
"tu" "kd" 116 NA 5 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 482 NA NA 2 NA NA
"tu" "td" 125 NA NA NA NA 10
"tu" "tu" 3194 NA NA 9 3 6
"kd" "kd" 18 3 5 7 NA NA
"ku" "kd" 200 3 18 2 NA NA
"ku" "ku" 1229 4 10 14 2 5
"p" "kd" 485 1 34 16 NA NA
"p" "ku" 1452 3 11 24 5 3
"p" "p" 5377 5 25 129 1 6
"td" "kd" 63 NA 6 NA 2 NA
"td" "ku" 18 NA NA 1 1 NA
"td" "p" 689 NA NA 1 37 NA
"td" "td" 146 NA NA 7 1 27
"tu" "kd" 119 NA 1 NA NA NA
"tu" "p" 562 NA NA 3 NA 1
"tu" "td" 124 NA NA NA NA 9
"tu" "tu" 2944 1 1 4 2 3
"kd" "kd" 38 10 2 NA NA NA
"ku" "kd" 204 2 21 2 NA NA
"ku" "ku" 1202 9 11 10 2 1
"p" "kd" 434 1 17 9 NA NA
"p" "ku" 1481 8 4 17 1 3
"p" "p" 5273 1 12 91 1 2
"td" "kd" 61 NA 1 NA NA NA
"td" "ku" 30 NA NA NA 1 NA
"td" "p" 709 NA NA 9 23 NA
"td" "td" 149 NA NA NA NA 5
"tu" "kd" 58 NA 1 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 535 1 NA 4 NA 1
"tu" "td" 104 NA NA NA NA 4
"tu" "tu" 3020 NA NA 9 5 2
"kd" "kd" 44 7 2 NA NA NA
"ku" "kd" 204 3 28 8 NA NA
"ku" "ku" 1282 18 12 13 2 2
"p" "kd" 527 1 21 16 NA NA
"p" "ku" 1611 9 7 24 NA NA
"p" "p" 5320 8 17 144 2 4
"td" "kd" 40 NA 2 2 NA NA
"td" "ku" 52 NA NA NA 1 1
"td" "p" 636 NA 2 3 23 1
"td" "td" 158 NA NA NA 24 NA
"tu" "kd" 114 1 NA 3 NA NA
"tu" "p" 574 NA NA 8 NA NA
"tu" "td" 129 NA NA NA NA 9
"tu" "tu" 3262 NA 2 16 5 2
"kd" "kd" 35 2 5 1 NA NA
"ku" "kd" 231 5 25 7 NA NA
"ku" "ku" 1171 10 9 16 1 1
"p" "kd" 469 4 14 20 NA NA
"p" "ku" 1479 2 3 20 NA 1
"p" "p" 5172 NA 7 126 1 1
"td" "kd" 66 NA NA 5 1 NA
"td" "ku" 39 NA NA NA NA NA
"td" "p" 633 NA NA 20 24 1
"td" "td" 162 NA NA 1 NA 1
"tu" "kd" 84 2 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 485 NA NA 6 NA NA
"tu" "td" 132 NA NA NA NA 6
"tu" "tu" 3043 NA NA 6 NA 8
"kd" "kd" 58 8 12 NA NA NA
"ku" "kd" 251 6 15 4 NA NA
"ku" "ku" 1255 7 6 14 1 1
"p" "kd" 474 4 22 8 NA NA
"p" "ku" 1736 1 6 16 2 1
"p" "p" 5215 2 4 126 8 2
"td" "kd" 47 NA 6 NA NA NA
"td" "ku" 54 NA NA NA 1 NA
"td" "p" 623 NA NA 3 20 NA
"td" "td" 185 NA NA NA 1 1
"tu" "kd" 128 NA 1 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 540 1 NA 5 1 NA
"tu" "td" 117 NA NA NA NA 6
"tu" "tu" 3078 NA 1 8 5 2
"kd" "kd" 29 21 NA 2 NA NA
"ku" "kd" 213 8 27 5 NA NA
"ku" "ku" 1220 13 19 15 2 NA
"p" "kd" 445 2 28 12 NA NA
"p" "ku" 1474 3 5 27 2 2
"p" "p" 5229 6 13 103 2 5
"td" "kd" 49 NA 1 NA NA NA
"td" "ku" 35 NA NA NA 1 NA
"td" "p" 678 NA 1 7 28 NA
"td" "td" 109 NA NA NA 3 3
"tu" "kd" 102 NA 4 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 464 NA 3 8 NA 1
"tu" "td" 137 NA NA NA NA 11
"tu" "tu" 3204 NA NA 17 1 6
"kd" "kd" 42 14 18 NA NA NA
"ku" "kd" 225 7 35 4 NA NA
"ku" "ku" 1206 20 13 9 NA 1
"p" "kd" 504 3 22 16 NA NA
"p" "ku" 1419 6 4 16 NA 1
"p" "p" 5375 6 6 110 2 1
"td" "kd" 54 1 8 NA NA NA
"td" "ku" 16 NA NA NA 1 NA
"td" "p" 652 NA 9 NA 26 NA
"td" "td" 315 NA NA NA 15 NA
"tu" "kd" 100 NA 3 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 538 NA 3 3 NA NA
"tu" "td" 135 NA NA 1 NA 1
"tu" "tu" 3126 1 1 11 1 3
"kd" "kd" 43 5 26 NA NA NA
"ku" "kd" 221 4 17 1 NA NA
"ku" "ku" 1293 9 18 15 2 3
"p" "kd" 477 8 29 5 NA NA
"p" "ku" 1542 5 5 16 2 2
"p" "p" 5482 8 11 110 4 2
"td" "kd" 37 NA 1 NA NA NA
"td" "ku" 35 NA NA NA NA NA
"td" "p" 739 NA NA 6 35 NA
"td" "td" 88 NA NA NA NA NA
"tu" "kd" 113 NA 5 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 458 NA 1 5 NA NA
"tu" "td" 133 NA NA NA NA 7
"tu" "tu" 3195 NA 1 8 3 5
"kd" "kd" 31 3 13 1 NA NA
"ku" "kd" 177 6 18 8 NA NA
"ku" "ku" 1234 12 13 11 2 1
"p" "kd" 495 6 9 8 NA NA
"p" "ku" 1588 6 6 15 1 1
"p" "p" 5461 1 10 117 3 3
"td" "kd" 49 NA NA NA 2 NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 629 NA 1 6 26 1
"td" "td" 188 NA NA NA 26 16
"tu" "kd" 108 NA 5 NA NA NA
"tu" "p" 410 NA 2 1 NA NA
"tu" "td" 132 NA NA NA NA 8
"tu" "tu" 3120 NA 1 4 1 3
"kd" "kd" 31 8 7 NA NA NA
"ku" "kd" 254 4 24 NA 1 NA
"ku" "ku" 1316 13 17 5 2 1
"p" "kd" 482 1 18 22 NA NA
"p" "ku" 1608 8 6 15 NA 1
"p" "p" 5300 4 12 124 NA 4
"td" "kd" 69 NA NA NA 2 NA
"td" "ku" 15 NA NA NA 3 NA
"td" "p" 694 NA NA 1 54 2
"td" "td" 170 NA NA NA 55 14
"tu" "kd" 113 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 211 NA 1 5 NA NA
"tu" "td" 126 NA NA NA 1 11
"tu" "tu" 3237 NA 3 10 3 2
"kd" "kd" 30 4 9 NA NA NA
"ku" "kd" 224 7 6 1 NA NA
"ku" "ku" 1168 8 9 10 1 2
"p" "kd" 528 NA 19 10 NA NA
"p" "ku" 1585 6 7 26 3 NA
"p" "p" 5239 3 11 110 4 2
"td" "kd" 80 NA 14 12 NA NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 653 NA 6 7 39 NA
"td" "td" 157 NA NA 12 NA 1
"tu" "kd" 106 NA 1 1 NA NA
"tu" "ku" 6 NA NA NA NA NA
"tu" "p" 499 NA 1 1 NA 1
"tu" "td" 151 NA NA NA NA 11
"tu" "tu" 3068 NA NA 4 2 1
"kd" "kd" 18 7 8 NA NA NA
"ku" "kd" 251 3 33 1 NA NA
"ku" "ku" 1226 11 25 7 3 2
"p" "kd" 483 5 24 15 NA NA
"p" "ku" 1604 5 8 13 NA 3
"p" "p" 5436 3 20 78 5 1
"td" "kd" 63 NA 1 NA NA NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 636 NA NA 6 28 NA
"td" "td" 173 NA NA NA 4 NA
"tu" "kd" 129 NA 4 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 535 NA 1 1 NA 2
"tu" "td" 134 NA NA NA NA 11
"tu" "tu" 3131 NA 1 6 1 5
"kd" "kd" 23 9 25 NA NA NA
"ku" "kd" 179 2 21 7 NA NA
"ku" "ku" 1213 9 17 11 1 2
"p" "kd" 466 9 29 29 NA NA
"p" "ku" 1657 5 2 21 NA 2
"p" "p" 5541 5 28 133 6 1
"td" "kd" 64 NA 5 NA NA NA
"td" "ku" 37 NA NA NA 5 NA
"td" "p" 658 NA 1 1 34 1
"td" "td" 116 NA NA 2 26 2
"tu" "kd" 118 NA 4 NA NA NA
"tu" "p" 539 1 1 7 1 NA
"tu" "td" 116 NA NA NA NA 7
"tu" "tu" 3223 1 1 12 4 1
"kd" "kd" 46 3 7 NA NA NA
"ku" "kd" 192 1 21 9 NA NA
"ku" "ku" 1117 5 16 10 NA 3
"p" "kd" 405 2 31 25 NA NA
"p" "ku" 1552 1 6 7 NA 2
"p" "p" 5182 2 23 122 2 1
"td" "kd" 64 NA 10 NA NA NA
"td" "ku" 43 NA 1 NA 1 NA
"td" "p" 645 NA 3 7 24 1
"td" "td" 151 NA NA NA NA 7
"tu" "kd" 135 NA 3 2 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 492 1 1 7 1 NA
"tu" "td" 157 NA NA NA NA 11
"tu" "tu" 3198 2 1 6 2 5
"kd" "kd" 45 1 2 NA NA NA
"ku" "kd" 179 1 18 NA NA NA
"ku" "ku" 1201 6 13 5 2 3
"p" "kd" 460 NA 7 12 NA NA
"p" "ku" 1570 3 4 8 NA 4
"p" "p" 5378 3 10 116 6 NA
"td" "kd" 85 NA 9 NA NA NA
"td" "ku" 39 NA NA NA 1 NA
"td" "p" 740 NA 5 NA 48 NA
"td" "td" 217 NA NA NA NA 5
"tu" "kd" 92 NA NA 3 NA NA
"tu" "p" 551 NA NA 1 NA 1
"tu" "td" 127 NA NA NA NA 7
"tu" "tu" 3213 NA 1 11 3 1
"kd" "kd" 43 12 13 NA NA NA
"ku" "kd" 209 3 25 1 NA NA
"ku" "ku" 1143 7 18 8 NA NA
"p" "kd" 493 9 24 17 NA NA
"p" "ku" 1392 2 7 11 1 NA
"p" "p" 5266 6 7 105 1 2
"td" "kd" 82 NA 3 NA NA NA
"td" "ku" 39 NA 1 NA NA NA
"td" "p" 652 NA 2 5 18 NA
"td" "td" 209 NA NA NA 1 18
"tu" "kd" 91 NA 1 NA NA NA
"tu" "p" 476 NA NA 6 NA 1
"tu" "td" 119 NA NA NA NA 5
"tu" "tu" 2874 NA 1 4 2 2
"kd" "kd" 48 8 NA NA NA NA
"ku" "kd" 278 4 24 8 NA NA
"ku" "ku" 1412 13 12 23 NA NA
"p" "kd" 488 2 23 13 NA NA
"p" "ku" 1700 1 4 23 NA 2
"p" "p" 5154 5 12 99 1 2
"td" "kd" 40 NA 3 2 3 NA
"td" "ku" 37 NA 1 1 NA NA
"td" "p" 645 NA 1 3 35 NA
"td" "td" 134 NA NA NA 5 NA
"tu" "kd" 108 NA 8 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 486 NA 1 3 NA 1
"tu" "td" 126 NA NA 1 NA 4
"tu" "tu" 3160 NA NA 13 2 6
"kd" "kd" 51 13 8 NA NA NA
"ku" "kd" 224 3 25 1 NA NA
"ku" "ku" 1241 11 9 3 1 1
"p" "kd" 466 3 23 9 NA NA
"p" "ku" 1389 5 1 21 3 NA
"p" "p" 5367 5 18 94 6 4
"td" "kd" 49 NA 5 NA 1 NA
"td" "ku" 44 NA 2 NA 1 NA
"td" "p" 702 NA 2 1 38 NA
"td" "td" 117 NA NA 1 6 56
"tu" "kd" 106 1 5 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 534 3 4 1 1 NA
"tu" "td" 136 NA NA NA NA 12
"tu" "tu" 3211 NA NA 11 4 8
"kd" "kd" 49 18 15 NA NA NA
"ku" "kd" 225 5 16 1 NA NA
"ku" "ku" 1287 18 7 19 2 4
"p" "kd" 438 4 16 11 NA NA
"p" "ku" 1598 3 4 18 NA 1
"p" "p" 5290 5 8 112 4 NA
"td" "kd" 48 NA 2 NA 3 NA
"td" "ku" 41 NA NA 2 2 NA
"td" "p" 748 NA 1 8 16 1
"td" "td" 142 NA NA NA 2 4
"tu" "kd" 91 NA 1 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 459 NA NA 1 NA NA
"tu" "td" 123 NA NA NA NA 3
"tu" "tu" 3202 1 NA 10 1 2
"kd" "kd" 21 18 16 NA NA NA
"ku" "kd" 195 5 21 3 NA NA
"ku" "ku" 1174 16 10 7 1 NA
"p" "kd" 449 1 24 18 NA NA
"p" "ku" 1537 15 9 18 3 1
"p" "p" 5353 6 13 141 3 2
"td" "kd" 55 NA 8 NA 1 NA
"td" "ku" 22 NA NA NA 2 NA
"td" "p" 650 NA 1 3 30 NA
"td" "td" 150 NA NA NA 1 1
"tu" "kd" 96 1 3 NA NA NA
"tu" "p" 474 1 1 1 1 NA
"tu" "td" 55 NA NA 1 NA 3
"tu" "tu" 3059 1 NA 8 1 2
"kd" "kd" 40 11 31 NA NA NA
"ku" "kd" 245 12 25 3 NA NA
"ku" "ku" 1326 11 17 8 1 1
"p" "kd" 555 9 27 16 NA NA
"p" "ku" 1646 8 3 18 1 2
"p" "p" 5298 5 5 122 4 5
"td" "kd" 71 NA 8 NA NA NA
"td" "ku" 45 NA NA NA 1 NA
"td" "p" 679 NA 1 NA 30 NA
"td" "td" 167 1 NA NA 1 NA
"tu" "kd" 111 1 8 NA NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 501 NA NA 4 1 NA
"tu" "td" 90 NA NA NA NA 7
"tu" "tu" 3094 2 1 7 1 6
"kd" "kd" 24 16 46 NA NA NA
"ku" "kd" 188 10 25 1 NA NA
"ku" "ku" 1189 6 13 6 3 1
"p" "kd" 508 19 41 6 1 NA
"p" "ku" 1476 8 9 14 NA 3
"p" "p" 5183 3 24 112 2 1
"td" "kd" 36 NA 4 NA NA NA
"td" "ku" 30 NA NA NA 1 NA
"td" "p" 661 NA 6 2 31 NA
"td" "td" 157 NA NA NA NA NA
"tu" "kd" 119 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 489 NA NA 5 1 1
"tu" "td" 101 NA NA 1 NA 21
"tu" "tu" 3146 NA 1 6 8 5
"kd" "kd" 62 26 6 NA NA NA
"ku" "kd" 217 8 34 2 NA NA
"ku" "ku" 1154 19 13 12 4 1
"p" "kd" 462 9 26 7 NA NA
"p" "ku" 1579 8 8 15 1 1
"p" "p" 5231 9 7 110 3 2
"td" "kd" 53 NA 2 1 1 NA
"td" "ku" 36 NA 1 NA 1 NA
"td" "p" 606 NA 2 3 19 NA
"td" "td" 201 NA NA NA 2 2
"tu" "kd" 107 NA 2 NA 1 NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 487 NA 1 3 NA NA
"tu" "td" 117 NA NA NA NA 3
"tu" "tu" 3166 1 NA 7 5 2
"kd" "kd" 41 36 41 7 NA NA
"ku" "kd" 206 12 29 8 NA NA
"ku" "ku" 1207 13 12 7 2 NA
"p" "kd" 465 14 33 58 NA NA
"p" "ku" 1509 4 8 22 1 1
"p" "p" 5090 7 12 153 2 5
"td" "kd" 62 NA 4 NA NA NA
"td" "ku" 37 NA 1 NA 3 NA
"td" "p" 617 NA NA 1 31 NA
"td" "td" 197 NA NA NA 18 3
"tu" "kd" 127 1 1 7 NA NA
