"type_ac" "type_bc" "NA" "kd" "ku" "p" "td" "tu"
"tu" "kd" 110 NA 3 1 NA NA
"tu" "p" 570 1 1 9 NA 3
"tu" "td" 129 NA NA NA NA 6
"tu" "tu" 3208 1 NA 9 3 3
"kd" "kd" 36 23 22 NA NA NA
"ku" "kd" 226 9 33 4 NA NA
"ku" "ku" 1263 20 12 6 1 1
"p" "kd" 472 8 37 8 NA NA
"p" "ku" 1599 13 9 17 1 NA
"p" "p" 5383 9 16 123 3 3
"td" "kd" 88 NA 5 NA NA NA
"td" "ku" 44 NA 1 NA NA NA
"td" "p" 665 NA 1 9 19 NA
"td" "td" 92 NA NA NA 13 NA
"tu" "kd" 114 NA 7 3 NA NA
"tu" "p" 436 NA 3 7 1 1
"tu" "td" 96 NA NA NA NA 9
"tu" "tu" 3001 1 1 13 1 6
"kd" "kd" 46 1 4 NA NA NA
"ku" "kd" 209 1 16 2 NA NA
"ku" "ku" 1174 3 14 11 6 NA
"p" "kd" 470 2 18 39 NA NA
"p" "ku" 1612 6 2 10 NA 4
"p" "p" 5176 2 13 131 4 4
"td" "kd" 61 NA 4 NA 2 NA
"td" "ku" 38 NA NA NA 1 NA
"td" "p" 683 NA 1 2 38 NA
"td" "td" 168 NA NA NA 14 NA
"tu" "kd" 106 NA 1 NA NA NA
"tu" "ku" 8 NA NA NA NA NA
"tu" "p" 477 NA 1 2 1 NA
"tu" "td" 110 NA NA NA NA 14
"tu" "tu" 3151 NA NA 11 4 NA
"kd" "kd" 37 20 15 NA NA NA
"ku" "kd" 205 1 21 2 NA NA
"ku" "ku" 1192 11 10 11 4 1
"p" "kd" 218 9 30 4 NA NA
"p" "ku" 1442 1 7 12 NA 3
"p" "p" 5341 2 9 119 6 5
"td" "kd" 52 NA NA NA NA NA
"td" "ku" 57 NA NA 1 4 NA
"td" "p" 703 NA NA 13 42 NA
"td" "td" 142 NA NA NA 5 4
"tu" "kd" 101 NA 1 NA NA NA
"tu" "p" 484 NA NA 5 NA 3
"tu" "td" 106 NA NA NA 1 6
"tu" "tu" 3360 NA NA 13 3 6
"kd" "kd" 13 7 5 2 NA NA
"ku" "kd" 214 NA 10 7 NA NA
"ku" "ku" 1175 4 6 10 2 3
"p" "kd" 466 1 13 10 NA NA
"p" "ku" 1543 3 2 17 3 3
"p" "p" 5157 7 7 98 3 1
"td" "kd" 60 NA NA NA 6 NA
"td" "ku" 48 NA NA NA 3 NA
"td" "p" 696 NA NA 1 24 NA
"td" "td" 180 NA NA NA NA NA
"tu" "kd" 106 NA 4 2 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 487 NA NA 6 1 NA
"tu" "td" 144 NA NA 1 NA 9
"tu" "tu" 3127 NA 1 10 3 2
"kd" "kd" 34 29 19 17 NA NA
"ku" "kd" 207 7 25 8 NA NA
"ku" "ku" 1150 10 16 10 NA 1
"p" "kd" 455 5 19 13 NA NA
"p" "ku" 1366 8 7 19 2 1
"p" "p" 5293 3 5 131 5 1
"td" "kd" 72 NA 6 32 1 NA
"td" "ku" 33 NA NA 1 2 NA
"td" "p" 664 NA 1 36 33 NA
"td" "td" 182 NA NA NA 6 NA
"tu" "kd" 99 NA 1 3 NA NA
"tu" "p" 439 NA 2 4 NA NA
"tu" "td" 98 NA NA NA NA 10
"tu" "tu" 3217 NA 3 8 3 4
"kd" "kd" 44 27 30 3 NA NA
"ku" "kd" 231 9 31 2 NA NA
"ku" "ku" 1133 9 15 10 NA 2
"p" "kd" 488 9 30 21 NA NA
"p" "ku" 1525 11 2 13 NA 1
"p" "p" 5319 5 25 115 2 3
"td" "kd" 37 NA 3 NA NA NA
"td" "ku" 36 NA NA NA 1 NA
"td" "p" 611 NA 2 3 27 NA
"td" "td" 90 NA NA NA NA 3
"tu" "kd" 88 NA 3 NA NA NA
"tu" "p" 521 NA NA 2 NA NA
"tu" "td" 110 NA NA NA NA 3
"tu" "tu" 3195 1 1 11 1 3
"kd" "kd" 40 14 7 NA NA NA
"ku" "kd" 184 1 33 5 NA NA
"ku" "ku" 1193 17 16 11 1 1
"p" "kd" 396 4 30 16 1 NA
"p" "ku" 1464 9 9 29 NA 5
"p" "p" 5110 12 17 124 6 5
"td" "kd" 47 NA 3 NA 2 NA
"td" "ku" 37 NA 1 NA NA NA
"td" "p" 652 NA NA 1 64 NA
"td" "td" 145 NA NA NA NA NA
"tu" "kd" 105 1 3 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 539 NA 2 9 NA 1
"tu" "td" 98 NA NA NA NA 7
"tu" "tu" 3301 NA NA 7 NA 5
"kd" "kd" 34 NA 37 26 NA NA
"ku" "kd" 202 6 21 8 NA NA
"ku" "ku" 1472 10 13 7 1 NA
"p" "kd" 440 12 24 68 NA NA
"p" "ku" 1695 3 3 33 1 1
"p" "p" 5350 7 11 173 5 4
"td" "kd" 75 NA 9 NA NA NA
"td" "ku" 30 NA 1 NA NA NA
"td" "p" 665 NA 4 2 24 NA
"td" "td" 141 NA NA NA 3 4
"tu" "kd" 123 NA 1 3 NA NA
"tu" "p" 547 NA NA 11 NA 1
"tu" "td" 115 NA NA NA NA 5
"tu" "tu" 3308 1 1 4 NA 2
"kd" "kd" 40 9 36 NA NA NA
"ku" "kd" 174 3 25 5 NA NA
"ku" "ku" 1226 4 10 3 2 1
"p" "kd" 489 14 22 45 NA NA
"p" "ku" 1621 9 1 18 1 1
"p" "p" 5357 5 12 133 2 4
"td" "kd" 51 NA 1 NA NA NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 705 NA 1 1 21 NA
"td" "td" 198 NA NA 3 87 2
"tu" "kd" 92 NA 1 1 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 534 NA NA 4 NA NA
"tu" "td" 124 NA NA NA NA 7
"tu" "tu" 3235 NA NA 15 2 NA
"kd" "kd" 33 1 NA 3 NA NA
"ku" "kd" 212 1 15 6 NA NA
"ku" "ku" 1199 7 6 18 2 NA
"p" "kd" 464 NA 14 30 NA NA
"p" "ku" 1608 1 3 19 1 1
"p" "p" 5343 3 6 151 7 4
"td" "kd" 60 NA 1 1 1 NA
"td" "ku" 48 NA 1 1 4 NA
"td" "p" 721 NA 2 3 34 NA
"td" "td" 82 NA NA NA 4 5
"tu" "kd" 127 NA 8 5 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 485 NA 1 5 NA 2
"tu" "td" 114 NA NA NA NA 6
"tu" "tu" 3142 NA NA 8 5 3
"kd" "kd" 55 16 10 NA NA NA
"ku" "kd" 229 8 23 2 1 NA
"ku" "ku" 1261 10 20 10 NA 2
"p" "kd" 481 10 26 11 NA NA
"p" "ku" 1582 4 7 26 1 2
"p" "p" 5338 8 8 128 1 1
"td" "kd" 66 NA NA NA NA NA
"td" "ku" 34 NA NA NA 2 NA
"td" "p" 650 NA NA 6 35 NA
"td" "td" 257 NA NA NA 8 7
"tu" "kd" 120 NA 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 480 NA NA 3 1 NA
"tu" "td" 126 NA NA NA NA 5
"tu" "tu" 3126 NA NA 12 1 2
"kd" "kd" 42 1 6 1 NA NA
"ku" "kd" 240 2 24 3 NA NA
"ku" "ku" 1224 11 7 8 NA 1
"p" "kd" 468 NA 17 8 NA NA
"p" "ku" 1514 3 1 19 NA 2
"p" "p" 5132 1 13 104 2 5
"td" "kd" 41 NA 2 NA 2 NA
"td" "ku" 17 NA NA NA 1 NA
"td" "p" 664 NA NA 7 33 NA
"td" "td" 172 NA NA 4 6 1
"tu" "kd" 101 NA 3 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 530 NA 1 5 NA 1
"tu" "td" 90 NA NA NA NA 9
"tu" "tu" 2967 NA 1 12 NA 5
"kd" "kd" 60 11 28 2 NA NA
"ku" "kd" 235 1 17 4 NA NA
"ku" "ku" 1296 12 8 7 NA 3
"p" "kd" 506 9 18 32 NA NA
"p" "ku" 1492 4 9 16 1 6
"p" "p" 5377 3 15 107 7 5
"td" "kd" 40 NA 7 NA NA NA
"td" "ku" 23 NA NA NA 1 NA
"td" "p" 632 NA 3 2 43 1
"td" "td" 153 NA NA NA 16 NA
"tu" "kd" 122 NA 5 2 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 595 NA 1 2 NA 1
"tu" "td" 103 NA NA NA NA 11
"tu" "tu" 3221 NA 1 9 NA 8
"kd" "kd" 40 11 6 NA NA NA
"ku" "kd" 141 5 18 3 2 NA
"ku" "ku" 1240 25 10 12 3 NA
"p" "kd" 438 2 18 13 2 NA
"p" "ku" 1420 8 4 9 NA 1
"p" "p" 5325 13 5 118 3 NA
"td" "kd" 43 1 15 NA 10 NA
"td" "ku" 46 NA NA NA NA NA
"td" "p" 695 NA 8 NA 27 NA
"td" "td" 228 NA NA 3 NA 2
"tu" "kd" 100 NA 3 1 NA NA
"tu" "ku" 3 NA NA NA NA NA
"tu" "p" 468 NA 1 NA 1 1
"tu" "td" 116 NA NA NA NA 2
"tu" "tu" 3279 NA 1 10 NA 4
"kd" "kd" 27 8 6 NA NA NA
"ku" "kd" 192 1 20 1 NA NA
"ku" "ku" 1212 10 10 5 4 2
"p" "kd" 486 1 36 6 1 NA
"p" "ku" 1484 9 4 13 1 1
"p" "p" 5220 5 27 107 NA 1
"td" "kd" 71 NA 14 NA 1 NA
"td" "ku" 48 NA 2 NA 1 NA
"td" "p" 743 NA 14 2 28 NA
"td" "td" 123 NA NA NA NA 2
"tu" "kd" 108 NA NA NA NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 504 NA NA 3 NA NA
"tu" "td" 96 NA NA NA NA 7
"tu" "tu" 3294 NA 1 14 3 4
"kd" "kd" 36 13 4 5 NA NA
"ku" "kd" 250 NA 19 11 NA NA
"ku" "ku" 1120 7 6 12 NA NA
"p" "kd" 529 6 40 44 NA NA
"p" "ku" 1435 4 3 23 NA 1
"p" "p" 5250 3 23 149 1 3
"td" "kd" 58 NA 2 NA NA NA
"td" "ku" 36 NA NA NA NA NA
"td" "p" 750 NA NA 7 22 NA
"td" "td" 167 NA NA NA NA NA
"tu" "kd" 89 NA 4 3 NA NA
"tu" "p" 567 NA 1 5 NA NA
"tu" "td" 107 NA NA NA NA 3
"tu" "tu" 2882 1 1 5 1 2
"kd" "kd" 51 NA 25 NA NA NA
"ku" "kd" 185 3 27 3 NA NA
"ku" "ku" 1261 6 16 9 NA 2
"p" "kd" 477 2 23 13 NA NA
"p" "ku" 1570 5 4 12 3 3
"p" "p" 5506 2 10 136 1 NA
"td" "kd" 66 NA 3 NA 1 NA
"td" "ku" 48 NA NA 1 4 NA
"td" "p" 593 NA 1 9 33 NA
"td" "td" 106 NA NA NA NA NA
"tu" "kd" 131 NA 2 3 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 527 NA 1 1 NA 1
"tu" "td" 115 NA NA 2 NA 4
"tu" "tu" 3010 NA 2 5 5 5
"kd" "kd" 50 10 37 NA NA NA
"ku" "kd" 244 8 38 3 NA NA
"ku" "ku" 1123 16 20 6 1 1
"p" "kd" 476 14 15 11 NA NA
"p" "ku" 1476 6 4 16 NA NA
"p" "p" 5432 3 7 93 NA 1
"td" "kd" 66 NA 3 NA NA NA
"td" "ku" 27 NA NA NA 4 NA
"td" "p" 636 NA NA 1 54 NA
"td" "td" 182 NA NA NA NA 49
"tu" "kd" 113 NA NA 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 450 NA NA 3 NA NA
"tu" "td" 105 NA NA 1 1 10
"tu" "tu" 3233 NA 1 10 3 1
"kd" "kd" 29 8 7 2 NA NA
"ku" "kd" 230 9 35 7 NA NA
"ku" "ku" 1277 17 11 19 NA 2
"p" "kd" 492 1 34 31 NA NA
"p" "ku" 1546 11 10 19 1 1
"p" "p" 5309 30 8 144 2 7
"td" "kd" 31 NA 3 5 NA NA
"td" "ku" 38 NA NA NA 2 NA
"td" "p" 621 NA 1 5 27 NA
"td" "td" 140 NA NA NA NA 1
"tu" "kd" 112 NA 3 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 446 NA NA 1 1 NA
"tu" "td" 116 NA NA 1 NA 7
"tu" "tu" 3189 NA NA 5 4 10
"kd" "kd" 57 27 29 9 NA NA
"ku" "kd" 254 7 30 8 NA NA
"ku" "ku" 1314 14 20 10 2 3
"p" "kd" 500 14 50 35 NA NA
"p" "ku" 1572 7 9 13 1 1
"p" "p" 5324 5 10 126 1 6
"td" "kd" 55 NA 9 NA NA NA
"td" "ku" 44 NA NA NA 8 NA
"td" "p" 624 NA 1 9 18 NA
"td" "td" 158 NA NA NA 12 2
"tu" "kd" 104 NA 3 5 NA NA
"tu" "p" 555 NA 2 9 1 3
"tu" "td" 123 NA NA NA NA 8
"tu" "tu" 3387 NA NA 9 2 3
"kd" "kd" 28 4 25 19 NA NA
"ku" "kd" 179 5 23 5 1 NA
"ku" "ku" 1331 14 18 14 1 1
"p" "kd" 487 4 37 18 1 NA
"p" "ku" 1706 10 10 12 1 NA
"p" "p" 5514 20 21 131 1 1
"td" "kd" 89 NA NA NA 2 NA
"td" "ku" 37 NA NA NA 1 NA
"td" "p" 671 NA NA 6 15 NA
"td" "td" 142 NA NA NA NA NA
"tu" "kd" 100 1 1 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 448 NA 1 11 1 NA
"tu" "td" 135 NA NA NA NA 8
"tu" "tu" 3156 NA NA 13 2 4
"kd" "kd" 31 46 41 2 NA NA
"ku" "kd" 230 8 43 11 NA NA
"ku" "ku" 1261 16 21 8 1 NA
"p" "kd" 521 20 35 17 NA NA
"p" "ku" 1540 14 7 23 1 2
"p" "p" 5258 17 24 111 2 5
"td" "kd" 33 NA 4 NA 1 NA
"td" "ku" 38 NA NA NA NA 1
"td" "p" 659 NA 1 2 29 NA
"td" "td" 182 NA NA NA 13 41
"tu" "kd" 97 1 3 4 NA NA
"tu" "p" 520 NA 1 7 NA NA
"tu" "td" 92 NA NA NA NA 5
"tu" "tu" 3042 NA NA 14 3 7
"kd" "kd" 35 5 19 2 NA NA
"ku" "kd" 220 8 24 6 NA NA
"ku" "ku" 1133 17 15 9 3 1
"p" "kd" 463 5 31 5 NA NA
"p" "ku" 1497 8 5 13 NA 3
"p" "p" 5304 4 16 97 7 4
"td" "kd" 66 NA NA NA 3 NA
"td" "ku" 33 NA NA NA 1 NA
"td" "p" 654 NA NA 4 28 NA
"td" "td" 182 NA NA NA 11 NA
"tu" "kd" 112 NA 4 NA NA NA
"tu" "p" 477 NA 1 2 1 1
"tu" "td" 102 NA NA NA NA 5
"tu" "tu" 3182 NA NA 11 5 4
"kd" "kd" 24 10 25 NA NA NA
"ku" "kd" 248 11 26 4 NA NA
"ku" "ku" 1217 8 17 14 2 3
"p" "kd" 491 7 27 8 NA NA
"p" "ku" 1568 4 6 13 2 1
"p" "p" 5420 7 17 100 3 1
"td" "kd" 74 NA 17 NA NA NA
"td" "ku" 32 NA 1 1 1 NA
"td" "p" 605 NA 11 2 16 3
"td" "td" 189 NA 1 NA 27 9
"tu" "kd" 98 1 9 1 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 563 NA 1 1 NA 2
"tu" "td" 155 NA NA 1 NA 5
"tu" "tu" 3064 NA NA 8 2 6
"kd" "kd" 48 10 18 9 NA NA
"ku" "kd" 215 7 25 10 NA NA
"ku" "ku" 1237 9 19 16 NA 3
"p" "kd" 466 8 18 14 NA NA
"p" "ku" 1638 2 4 10 1 1
"p" "p" 5269 3 15 146 5 3
"td" "kd" 63 NA 1 1 NA NA
"td" "ku" 29 NA NA NA NA NA
"td" "p" 673 NA 1 3 17 2
"td" "td" 189 NA NA NA NA 27
"tu" "kd" 111 NA NA NA NA NA
"tu" "p" 505 NA NA 5 1 NA
"tu" "td" 121 NA NA NA NA 8
"tu" "tu" 3156 1 NA 9 1 4
"kd" "kd" 29 28 20 NA NA NA
"ku" "kd" 202 10 24 4 NA NA
"ku" "ku" 1120 14 13 7 1 1
"p" "kd" 468 11 34 17 NA NA
"p" "ku" 1403 7 10 18 NA 2
"p" "p" 5098 6 17 133 3 2
"td" "kd" 88 NA 2 NA NA NA
"td" "ku" 40 NA NA 1 5 NA
"td" "p" 612 NA 1 9 16 NA
"td" "td" 179 NA NA NA NA 1
"tu" "kd" 115 NA 5 2 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 534 NA NA 7 NA NA
"tu" "td" 107 NA NA NA 1 3
"tu" "tu" 3102 NA NA 6 2 5
"kd" "kd" 34 47 NA 5 NA NA
"ku" "kd" 213 4 12 5 NA NA
"ku" "ku" 1287 11 12 7 2 3
"p" "kd" 489 14 42 23 1 NA
"p" "ku" 1551 12 4 13 NA 1
"p" "p" 5186 12 23 140 1 2
"td" "kd" 41 NA 5 1 2 NA
"td" "ku" 38 NA NA NA NA NA
"td" "p" 672 NA 1 3 14 3
"td" "td" 87 NA NA 8 32 7
"tu" "kd" 107 NA 6 2 NA NA
"tu" "p" 570 NA 1 6 NA 1
"tu" "td" 47 NA NA NA NA 5
"tu" "tu" 3214 1 3 6 1 5
"kd" "kd" 45 2 21 NA NA NA
"ku" "kd" 210 4 24 9 NA NA
"ku" "ku" 1251 4 23 11 2 NA
"p" "kd" 469 7 25 42 1 NA
"p" "ku" 1578 5 1 18 1 2
"p" "p" 5352 2 17 146 1 1
"td" "kd" 43 NA 9 NA NA NA
"td" "ku" 28 NA NA NA 1 NA
"td" "p" 651 NA 6 27 13 NA
"td" "td" 92 NA NA NA 6 7
"tu" "kd" 112 NA NA 5 NA NA
"tu" "ku" 4 NA NA NA NA NA
"tu" "p" 464 NA NA 2 NA NA
"tu" "td" 106 NA NA NA NA 8
"tu" "tu" 2971 1 1 7 2 2
"kd" "kd" 40 20 36 1 NA NA
"ku" "kd" 230 10 16 9 NA NA
"ku" "ku" 1157 15 10 12 2 1
"p" "kd" 471 9 33 26 1 NA
"p" "ku" 1620 4 2 24 1 4
"p" "p" 5353 1 12 148 3 NA
"td" "kd" 70 NA 3 NA 1 NA
"td" "ku" 40 NA NA 1 3 NA
"td" "p" 674 1 3 18 28 NA
"td" "td" 115 NA NA NA 21 2
"tu" "kd" 95 NA 5 1 NA NA
"tu" "ku" 1 NA NA NA NA NA
"tu" "p" 595 NA NA 9 NA NA
"tu" "td" 131 NA NA NA NA 4
"tu" "tu" 2928 NA 1 13 2 4
"kd" "kd" 27 3 15 7 NA NA
"ku" "kd" 211 3 22 12 NA NA
"ku" "ku" 1165 6 13 12 1 1
"p" "kd" 438 8 13 34 NA NA
"p" "ku" 1514 3 3 15 NA 1
"p" "p" 5335 4 10 146 3 2
"td" "kd" 42 NA NA 8 NA NA
"td" "ku" 44 NA 1 NA NA 1
"td" "p" 737 NA 1 7 23 1
"td" "td" 133 NA NA NA 1 22
"tu" "kd" 112 NA 3 6 NA NA
"tu" "p" 442 NA 1 7 NA 1
"tu" "td" 111 NA NA NA 1 7
"tu" "tu" 3257 NA NA 12 1 1
"kd" "kd" 35 8 5 NA NA NA
"ku" "kd" 191 NA 25 3 NA NA
"ku" "ku" 1182 7 19 5 1 2
"p" "kd" 463 1 22 23 NA NA
"p" "ku" 1597 6 7 13 NA NA
"p" "p" 5361 5 16 119 1 1
"td" "kd" 92 NA 5 NA 1 NA
"td" "ku" 43 NA NA 1 2 NA
"td" "p" 671 NA 3 31 17 2
"td" "td" 142 NA NA NA 42 NA
"tu" "kd" 96 NA 1 3 NA NA
"tu" "p" 485 NA 1 2 NA 1
"tu" "td" 143 NA NA 2 NA 4
"tu" "tu" 3187 NA NA 9 3 5
"kd" "kd" 42 13 17 21 NA NA
"ku" "kd" 208 2 19 6 NA NA
"ku" "ku" 1162 12 12 8 6 NA
"p" "kd" 464 5 20 16 NA NA
"p" "ku" 1407 5 4 13 1 1
"p" "p" 5167 8 5 120 2 3
"td" "kd" 55 NA 8 2 1 NA
"td" "ku" 42 NA 2 NA 2 NA
"td" "p" 679 NA 2 1 29 NA
"td" "td" 138 NA NA NA 17 2
"tu" "kd" 96 1 1 3 NA NA
"tu" "ku" 2 NA NA NA NA NA
"tu" "p" 392 NA 1 2 NA NA
"tu" "td" 112 NA NA NA NA 7
"tu" "tu" 3019 NA NA 8 3 4
"kd" "kd" 43 2 2 NA NA NA
"ku" "kd" 211 NA 13 9 1 NA
